,Allegro Tori,Big Time Polo,Check Me Out,Allegro Barrel,Big Time Slay,Adobe Underworld,Big Time Ring,Highview Moose
11-01-2023 13:31:00.664881,"(8.5, 17.5, 11.433333333333334)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 18.5)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(21.0, 170.0, 85.83333333333333)","(9.0, 18.5, 15.557142857142857)","(13.0, 28.0, 18.0)"
11-01-2023 13:31:01.782951,"(8.5, 17.5, 11.433333333333334)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 18.5)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(21.0, 170.0, 85.83333333333333)","(9.0, 18.5, 15.557142857142857)","(13.0, 28.0, 18.0)"
11-01-2023 13:31:02.810831,"(8.5, 17.5, 11.433333333333334)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 18.5)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(21.0, 170.0, 85.83333333333333)","(9.0, 18.5, 15.557142857142857)","(13.0, 28.0, 18.0)"
11-01-2023 13:31:03.827847,"(8.5, 17.5, 11.433333333333334)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 18.5)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(21.0, 170.0, 85.83333333333333)","(9.0, 18.5, 15.557142857142857)","(13.0, 28.0, 18.333333333333332)"
11-01-2023 13:31:04.860152,"(8.5, 17.5, 11.433333333333334)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 18.5)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(21.0, 170.0, 85.83333333333333)","(9.0, 18.5, 17.34285714285714)","(13.0, 29.0, 15.714285714285715)"
11-01-2023 13:31:05.956353,"(8.5, 17.5, 11.433333333333334)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 18.5)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(21.0, 170.0, 85.83333333333333)","(9.0, 21.0, 12.133333333333333)","(13.0, 32.0, 15.714285714285715)"
11-01-2023 13:31:07.050542,"(8.5, 17.5, 11.433333333333334)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 18.5)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(21.0, 170.0, 85.83333333333333)","(9.0, 20.0, 12.133333333333333)","(13.0, 32.0, 15.714285714285715)"
11-01-2023 13:31:08.127811,"(8.5, 17.5, 14.728571428571428)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(21.0, 170.0, 85.83333333333333)","(9.0, 20.0, 12.414285714285715)","(13.0, 32.0, 15.714285714285715)"
11-01-2023 13:31:09.313452,"(8.5, 17.5, 14.728571428571428)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(21.0, 170.0, 85.83333333333333)","(9.0, 20.0, 12.133333333333333)","(13.0, 32.0, 20.0)"
11-01-2023 13:31:10.465408,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(21.0, 170.0, 94.25)","(9.0, 20.0, 9.450000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:11.582880,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 94.25)","(9.0, 21.0, 9.450000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:12.976078,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 94.25)","(9.0, 21.0, 9.450000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:14.288175,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 94.25)","(9.0, 21.0, 9.450000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:15.539789,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 94.25)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:16.866338,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 94.25)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:18.105428,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 94.25)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:19.337805,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.755555555555556)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 94.25)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:20.576818,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 94.25)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:21.792453,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 94.25)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:22.902013,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 94.25)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:24.095060,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 100.9090909090909)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:25.304943,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 100.9090909090909)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:26.562167,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 100.9090909090909)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:27.753490,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 100.9090909090909)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:28.835267,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 100.9090909090909)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:29.974960,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 100.9090909090909)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:31.205245,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 100.9090909090909)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:32.369782,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 170.0, 70.28571428571428)","(9.0, 21.0, 12.600000000000001)","(13.0, 34.0, 20.0)"
11-01-2023 13:31:33.525631,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 140.0, 70.28571428571428)","(9.0, 21.0, 11.766666666666667)","(13.0, 34.0, 21.0)"
11-01-2023 13:31:34.625179,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 29.0, 21.0)"
11-01-2023 13:31:35.790549,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 29.0, 21.0)"
11-01-2023 13:31:36.917977,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 29.0, 21.0)"
11-01-2023 13:31:38.024089,"(8.5, 17.5, 11.566666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 140.0, 64.92307692307693)","(9.0, 18.5, 11.766666666666667)","(13.0, 29.0, 16.4)"
11-01-2023 13:31:39.156751,"(8.5, 17.5, 11.166666666666666)","(7.0, 13.5, 12.416666666666666)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 30.0, 19.333333333333332)"
11-01-2023 13:31:40.355900,"(8.5, 17.5, 11.166666666666666)","(7.0, 13.5, 11.4)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:41.565109,"(8.5, 17.5, 11.166666666666666)","(7.0, 13.5, 11.4)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.001904761904762)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:42.708660,"(8.5, 17.5, 11.166666666666666)","(7.0, 13.5, 11.4)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:43.843968,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.56)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:44.947488,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.56)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:46.166881,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.56)","(12.0, 26.0, 17.799999999999997)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:47.485745,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 26.0, 24.15555555555556)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:48.700742,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 26.0, 24.28)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:49.722518,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 28.0, 24.28)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:50.742441,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 28.0, 24.28)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:51.871992,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 28.0, 24.28)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:53.133885,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 28.0, 24.28)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:54.416776,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 28.0, 24.28)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.766666666666667)","(13.0, 32.0, 19.333333333333332)"
11-01-2023 13:31:55.583692,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 28.0, 23.3)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 15.557142857142857)","(13.0, 32.0, 24.2)"
11-01-2023 13:31:56.781497,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 28.0, 23.3)","(15.0, 34.0, 20.0)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 15.557142857142857)","(13.0, 32.0, 24.2)"
11-01-2023 13:31:57.912810,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 28.0, 24.11111111111111)","(15.0, 34.0, 28.875)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.9)","(13.0, 32.0, 19.666666666666668)"
11-01-2023 13:31:59.126732,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 28.0, 22.333333333333336)","(15.0, 34.0, 20.666666666666668)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.9)","(13.0, 32.0, 19.666666666666668)"
11-01-2023 13:32:00.276626,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 28.0, 22.333333333333336)","(15.0, 34.0, 20.666666666666668)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 70.28571428571428)","(9.0, 18.5, 11.9)","(13.0, 32.0, 19.666666666666668)"
11-01-2023 13:32:01.357894,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 28.0, 22.333333333333336)","(15.0, 34.0, 20.666666666666668)","(1.5, 2.18, 2.077534246575343)","(20.0, 140.0, 79.0909090909091)","(9.0, 18.5, 11.9)","(13.0, 32.0, 19.666666666666668)"
11-01-2023 13:32:02.467707,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.0)","(12.0, 28.0, 24.6)","(15.0, 34.0, 27.333333333333336)","(1.5, 2.18, 2.077534246575343)","(20.0, 130.0, 30.88888888888889)","(9.0, 18.5, 15.133333333333333)","(13.0, 32.0, 24.333333333333336)"
11-01-2023 13:32:03.553994,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.678260869565218)","(12.0, 27.0, 25.666666666666664)","(15.0, 34.0, 27.333333333333336)","(1.5, 2.18, 2.077534246575343)","(20.0, 130.0, 30.88888888888889)","(9.0, 18.5, 15.67142857142857)","(13.0, 30.0, 24.333333333333336)"
11-01-2023 13:32:04.685381,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.678260869565218)","(12.0, 27.0, 25.666666666666664)","(15.0, 34.0, 27.333333333333336)","(1.5, 2.18, 2.077534246575343)","(20.0, 130.0, 30.88888888888889)","(9.0, 18.5, 17.683333333333334)","(13.0, 30.0, 24.333333333333336)"
11-01-2023 13:32:05.760457,"(8.5, 17.5, 11.166666666666666)","(7.0, 14.0, 8.678260869565218)","(12.0, 27.0, 25.666666666666664)","(15.0, 34.0, 27.333333333333336)","(1.5, 2.18, 2.077534246575343)","(20.0, 130.0, 30.88888888888889)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 17.25)"
11-01-2023 13:32:07.286227,"(8.5, 17.5, 10.533333333333333)","(7.0, 14.0, 8.678260869565218)","(12.0, 27.0, 25.666666666666664)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.18, 2.077534246575343)","(20.0, 130.0, 30.88888888888889)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 17.25)"
11-01-2023 13:32:08.494967,"(8.5, 17.5, 11.454545454545455)","(7.0, 14.0, 8.678260869565218)","(12.0, 27.0, 25.666666666666664)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.18, 2.077534246575343)","(20.0, 130.0, 27.076923076923077)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 17.25)"
11-01-2023 13:32:09.705733,"(8.5, 17.5, 11.454545454545455)","(7.0, 14.0, 8.678260869565218)","(12.0, 27.0, 25.666666666666664)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.18, 2.088780487804878)","(20.0, 130.0, 27.076923076923077)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:10.988484,"(8.5, 17.5, 11.454545454545455)","(7.0, 14.0, 10.063636363636364)","(12.0, 26.0, 24.75)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.18, 2.088780487804878)","(20.0, 130.0, 27.076923076923077)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:12.159761,"(8.5, 17.5, 11.454545454545455)","(7.0, 13.5, 10.063636363636364)","(12.0, 26.0, 24.75)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.18, 2.088780487804878)","(20.0, 130.0, 27.076923076923077)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:13.313363,"(8.5, 17.5, 10.0)","(7.0, 13.0, 10.825)","(12.0, 26.0, 24.75)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.18, 2.088780487804878)","(20.0, 130.0, 27.076923076923077)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:14.576655,"(8.5, 17.5, 10.0)","(7.0, 13.0, 9.836363636363636)","(12.0, 26.0, 24.75)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.18, 2.088780487804878)","(20.0, 130.0, 33.14285714285714)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:15.749550,"(8.5, 17.5, 10.0)","(7.0, 13.0, 9.836363636363636)","(12.0, 26.0, 24.75)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.18, 2.088780487804878)","(20.0, 130.0, 33.14285714285714)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:16.917274,"(8.5, 17.5, 12.350000000000001)","(7.0, 13.0, 9.836363636363636)","(12.0, 26.0, 24.75)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.18, 2.1291724137931034)","(20.0, 130.0, 33.14285714285714)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:18.058934,"(8.5, 17.5, 13.572222222222223)","(7.0, 13.0, 9.836363636363636)","(12.0, 26.0, 24.75)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.18, 2.0029268292682927)","(20.0, 130.0, 33.14285714285714)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:19.208177,"(8.5, 17.5, 12.955)","(7.0, 13.0, 9.836363636363636)","(12.0, 26.0, 24.75)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.18, 1.7857142857142858)","(20.0, 130.0, 46.42857142857143)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:20.309654,"(8.5, 17.5, 12.955)","(7.0, 13.0, 9.836363636363636)","(12.0, 26.0, 24.75)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.14, 1.7857142857142858)","(20.0, 120.0, 62.77777777777778)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:21.388060,"(8.5, 17.5, 12.955)","(7.0, 13.0, 9.836363636363636)","(12.0, 26.0, 24.75)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.14, 2.0547826086956524)","(20.0, 120.0, 62.77777777777778)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:22.529357,"(8.5, 17.5, 12.955)","(7.0, 13.0, 9.836363636363636)","(12.0, 26.0, 25.11764705882353)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.12, 2.0547826086956524)","(20.0, 120.0, 62.77777777777778)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:23.690810,"(8.5, 17.0, 14.942857142857143)","(7.0, 13.0, 9.836363636363636)","(12.0, 26.0, 25.11764705882353)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.12, 1.951578947368421)","(20.0, 120.0, 62.77777777777778)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:25.051825,"(8.5, 17.0, 14.0)","(7.0, 13.0, 11.342857142857143)","(12.0, 26.0, 25.444444444444443)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.12, 1.951578947368421)","(20.0, 120.0, 62.77777777777778)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:26.143487,"(8.5, 17.0, 14.0)","(7.0, 13.0, 11.342857142857143)","(12.0, 26.0, 25.444444444444443)","(15.0, 60.0, 29.333333333333336)","(1.5, 2.12, 1.9733333333333334)","(20.0, 120.0, 62.77777777777778)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 21.5)"
11-01-2023 13:32:27.496184,"(8.5, 17.0, 14.0)","(7.0, 13.0, 11.342857142857143)","(12.0, 26.0, 25.444444444444443)","(15.0, 60.0, 48.5)","(1.5, 2.0, 1.9733333333333334)","(20.0, 120.0, 79.0)","(9.0, 19.5, 15.4125)","(13.0, 30.0, 24.333333333333336)"
11-01-2023 13:32:29.022041,"(8.5, 17.0, 14.0)","(7.0, 13.0, 11.342857142857143)","(12.0, 26.0, 25.444444444444443)","(15.0, 60.0, 48.5)","(1.5, 2.0, 1.9733333333333334)","(20.0, 110.0, 79.0)","(9.0, 19.5, 11.488888888888889)","(13.0, 30.0, 16.555555555555557)"
11-01-2023 13:32:30.236178,"(8.5, 17.0, 14.0)","(7.0, 13.0, 11.342857142857143)","(12.0, 26.0, 25.444444444444443)","(15.0, 60.0, 48.5)","(1.5, 2.0, 1.977142857142857)","(20.0, 110.0, 79.0)","(9.0, 19.0, 11.2)","(13.0, 29.0, 16.555555555555557)"
11-01-2023 13:32:31.595830,"(8.5, 17.0, 14.0)","(7.0, 13.0, 11.342857142857143)","(12.0, 26.0, 25.444444444444443)","(15.0, 60.0, 48.5)","(1.5, 2.0, 1.6475)","(20.0, 110.0, 79.0)","(9.0, 19.0, 11.2)","(13.0, 29.0, 16.2)"
11-01-2023 13:32:32.838200,"(8.5, 17.0, 14.0)","(7.0, 13.0, 10.825)","(12.0, 26.0, 24.68181818181818)","(15.0, 60.0, 48.5)","(1.5, 2.0, 1.9581818181818182)","(20.0, 110.0, 79.0)","(9.0, 19.0, 13.942857142857143)","(13.0, 29.0, 16.2)"
11-01-2023 13:32:34.077637,"(8.5, 17.0, 14.0)","(7.0, 13.0, 10.825)","(12.0, 26.0, 24.0)","(15.0, 60.0, 48.5)","(1.5, 2.0, 1.9581818181818182)","(20.0, 110.0, 79.0)","(9.0, 19.0, 12.307692307692307)","(13.0, 29.0, 18.333333333333332)"
11-01-2023 13:32:35.348509,"(8.5, 17.0, 14.0)","(7.0, 13.0, 10.825)","(12.0, 26.0, 25.176470588235293)","(15.0, 60.0, 48.5)","(1.5, 2.0, 1.967142857142857)","(20.0, 110.0, 79.0)","(9.0, 19.0, 12.307692307692307)","(13.0, 29.0, 18.333333333333332)"
11-01-2023 13:32:36.360300,"(8.5, 17.0, 11.461538461538462)","(7.0, 13.0, 10.825)","(12.0, 26.0, 25.176470588235293)","(15.0, 60.0, 48.5)","(1.5, 2.0, 1.967142857142857)","(20.0, 110.0, 79.0)","(9.0, 19.0, 16.792307692307695)","(13.0, 29.0, 18.333333333333332)"
11-01-2023 13:32:37.439155,"(8.5, 17.0, 11.461538461538462)","(7.0, 13.0, 10.825)","(12.0, 26.0, 25.176470588235293)","(15.0, 60.0, 48.5)","(1.5, 2.0, 1.9734615384615384)","(20.0, 110.0, 92.89473684210527)","(9.0, 18.5, 16.121428571428574)","(13.0, 29.0, 18.333333333333332)"
