,Ozarch,Sequoia Chieftain,Think Im Ready,Tiger For Life,Baguio,Bantamweight,Baby Run,Princess Pollyanna,Calathiel,Carlie Eksplodes,Reg N Kath,Social Dame
12-01-2023 12:42:29.248193,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.9523809523809526)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.5875)","(8.0, 9.6, 9.2)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.72)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.384615384615383)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:30.669610,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.9523809523809526)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.5875)","(8.0, 9.6, 9.2)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.72)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.384615384615383)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:32.217342,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.5875)","(8.0, 9.6, 9.2)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.72)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.384615384615383)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:33.786906,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.5875)","(8.0, 9.6, 9.2)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.72)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.384615384615383)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:35.259820,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.5875)","(8.0, 9.6, 9.2)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.72)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:36.663249,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.5875)","(8.0, 9.6, 9.2)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.72)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:37.936429,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.5875)","(8.0, 9.6, 9.2)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.72)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:39.257010,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.5875)","(8.0, 9.6, 9.2)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.72)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:40.616420,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.5875)","(8.0, 9.6, 9.2)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.72)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:41.930752,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.5875)","(8.0, 9.6, 9.2)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.72)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:43.285163,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.5875)","(8.0, 9.6, 9.411764705882353)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 7.0)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:44.703002,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.6866666666666665)","(8.0, 9.6, 9.411764705882353)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.75)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:46.034020,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.6866666666666665)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.75)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:47.404682,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.6866666666666665)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.75)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:49.108647,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.6866666666666665)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.75)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:50.537621,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.6866666666666665)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.75)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:52.017312,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.6866666666666665)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.947368421052632)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:53.659451,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.6866666666666665)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.947368421052632)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:55.254705,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.6166666666666667)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.2, 6.68)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:56.803707,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.6166666666666667)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.714285714285714)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:58.236663,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.6166666666666667)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.699999999999999)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 46.888888888888886)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:42:59.680506,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.699999999999999)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:01.079209,"(6.5, 7.8, 7.784)","(6.5, 8.6, 7.968421052631578)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.699999999999999)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:02.554650,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.683333333333333)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.699999999999999)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:03.994543,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.683333333333333)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.699999999999999)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:05.452844,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.699999999999999)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:06.999869,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.699999999999999)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:08.412823,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.699999999999999)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:09.840070,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.85)","(81.0, 150.0, 116.66666666666667)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 49.333333333333336)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:11.241938,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.466666666666667)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:12.685918,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.6000000000000005)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:14.210478,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.6000000000000005)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:15.801540,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7111111111111112)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.6000000000000005)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:17.288824,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7111111111111112)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.6000000000000005)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:18.714404,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7111111111111112)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.6000000000000005)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.2)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:20.274128,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7111111111111112)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.6000000000000005)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:21.816839,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7111111111111112)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.911111111111111)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:23.251178,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.725)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 7.0, 6.666666666666667)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:24.694289,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.725)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 6.8, 6.72)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:26.385346,"(6.5, 7.8, 7.785714285714286)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.725)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 6.8, 6.7)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:28.165748,"(6.5, 7.8, 7.785714285714286)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.725)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 6.8, 6.761904761904762)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:29.811307,"(6.5, 7.8, 7.785714285714286)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.725)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 6.8, 6.761904761904762)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(81.0, 190.0, 136.66666666666666)"
12-01-2023 12:43:31.395377,"(6.5, 7.8, 7.785714285714286)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.725)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 6.8, 6.761904761904762)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(81.0, 190.0, 170.0)"
12-01-2023 12:43:32.905728,"(6.5, 7.8, 7.784)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.725)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.61111111111111)","(5.5, 6.8, 6.761904761904762)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(81.0, 190.0, 170.0)"
12-01-2023 12:43:34.415060,"(6.5, 7.8, 8.528571428571428)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.7111111111111112)","(8.0, 9.6, 9.411764705882353)","(9.0, 18.5, 17.61111111111111)","(5.5, 6.8, 6.264864864864865)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(81.0, 190.0, 170.0)"
12-01-2023 12:43:35.939813,"(6.5, 8.6, 8.528571428571428)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(2.9, 3.85, 3.725)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 16.166666666666668)","(5.5, 6.4, 6.014814814814815)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(81.0, 190.0, 170.0)"
12-01-2023 12:43:37.460876,"(6.5, 8.6, 8.2)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(3.0, 3.85, 3.738888888888889)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.0)","(5.5, 6.4, 6.033333333333333)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(91.0, 190.0, 143.33333333333334)"
12-01-2023 12:43:38.984747,"(6.5, 8.6, 8.371428571428572)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(3.0, 3.85, 3.738888888888889)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.3)","(5.5, 6.2, 6.033333333333333)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(91.0, 190.0, 143.33333333333334)"
12-01-2023 12:43:40.548924,"(6.5, 8.6, 8.371428571428572)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(3.0, 3.85, 3.738888888888889)","(8.0, 9.6, 9.353846153846154)","(9.0, 18.5, 17.75)","(5.5, 6.2, 6.181132075471698)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(91.0, 190.0, 170.0)"
12-01-2023 12:43:42.125714,"(6.5, 8.6, 8.371428571428572)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(3.0, 3.85, 3.738888888888889)","(8.0, 9.6, 8.96)","(9.0, 18.5, 17.75)","(5.5, 6.2, 6.181132075471698)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(91.0, 190.0, 170.0)"
12-01-2023 12:43:43.613634,"(6.5, 8.6, 8.371428571428572)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(3.0, 3.85, 3.738888888888889)","(8.0, 9.6, 8.96)","(9.0, 18.5, 17.75)","(5.5, 6.2, 6.181132075471698)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(91.0, 190.0, 170.0)"
12-01-2023 12:43:45.129689,"(6.5, 8.6, 8.371428571428572)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(3.0, 3.85, 3.738888888888889)","(8.0, 9.6, 8.96)","(9.0, 18.5, 17.75)","(5.5, 6.2, 6.181132075471698)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(91.0, 190.0, 170.0)"
12-01-2023 12:43:46.637661,"(6.5, 8.6, 8.371428571428572)","(6.5, 8.6, 8.0)","(11.0, 14.0, 13.3125)","(3.0, 3.85, 3.738888888888889)","(8.0, 9.6, 8.96)","(9.0, 18.5, 17.75)","(5.5, 6.2, 6.181132075471698)","(81.0, 150.0, 125.0)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(91.0, 190.0, 170.0)"
12-01-2023 12:43:48.121767,"(6.5, 8.6, 8.28)","(6.5, 8.6, 8.355102040816327)","(11.0, 14.0, 13.3125)","(3.0, 3.85, 3.7111111111111112)","(8.0, 9.6, 8.96)","(9.0, 18.5, 17.954545454545453)","(5.5, 6.2, 6.181132075471698)","(81.0, 150.0, 137.5)","(51.0, 70.0, 50.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(91.0, 190.0, 170.0)"
12-01-2023 12:43:49.550092,"(6.5, 8.6, 8.28)","(6.5, 8.6, 7.914285714285714)","(11.0, 14.0, 13.294117647058824)","(3.0, 3.8, 3.66)","(8.0, 9.6, 8.914285714285715)","(9.0, 18.5, 17.954545454545453)","(5.5, 6.2, 6.171428571428572)","(81.0, 150.0, 137.5)","(51.0, 70.0, 54.5)","(14.0, 19.0, 18.0)","(31.0, 60.0, 52.0)","(91.0, 190.0, 170.0)"
12-01-2023 12:43:50.980394,"(6.5, 8.6, 8.052631578947368)","(6.5, 8.6, 7.888888888888888)","(11.0, 14.0, 13.25)","(3.0, 3.8, 3.66)","(8.0, 9.6, 8.88)","(9.0, 18.5, 17.576923076923077)","(5.5, 6.2, 6.157377049180328)","(81.0, 150.0, 142.30769230769232)","(51.0, 65.0, 49.25)","(14.0, 19.0, 17.875)","(31.0, 60.0, 55.2)","(91.0, 190.0, 140.0)"
12-01-2023 12:43:52.531557,"(6.5, 8.6, 8.052631578947368)","(6.5, 8.6, 7.888888888888888)","(11.0, 14.0, 13.25)","(3.0, 3.8, 3.66)","(8.0, 9.6, 8.88)","(9.0, 18.5, 17.576923076923077)","(5.5, 6.2, 6.154385964912281)","(81.0, 150.0, 142.30769230769232)","(51.0, 65.0, 58.0)","(14.0, 19.0, 17.875)","(31.0, 60.0, 55.2)","(91.0, 200.0, 160.0)"
12-01-2023 12:43:53.998372,"(6.5, 8.6, 8.052631578947368)","(6.5, 8.6, 7.888888888888888)","(11.0, 14.0, 13.25)","(3.0, 3.8, 3.66)","(8.0, 9.6, 8.88)","(9.0, 18.5, 17.576923076923077)","(5.5, 6.2, 6.154385964912281)","(81.0, 150.0, 142.30769230769232)","(51.0, 65.0, 58.0)","(14.0, 19.0, 17.875)","(31.0, 60.0, 55.2)","(91.0, 200.0, 140.0)"
12-01-2023 12:43:55.446156,"(6.5, 8.6, 8.052631578947368)","(6.5, 8.6, 7.888888888888888)","(11.0, 14.0, 13.25)","(3.0, 3.8, 3.66)","(8.0, 9.6, 8.88)","(9.0, 18.5, 17.576923076923077)","(5.5, 6.2, 6.154385964912281)","(81.0, 150.0, 142.30769230769232)","(51.0, 65.0, 58.0)","(14.0, 19.0, 17.875)","(31.0, 60.0, 55.2)","(91.0, 200.0, 140.0)"
