,Coco Cuber,Fudging,Nebaraz,Vaporizing,Inner Spirit,Perfect Quality,Smarty Lee,Strathcona,Ten Schilling,Lightheadedness,Serenata
07-01-2023 15:29:06.160132,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.5, 11.071428571428571)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.96)","(26.0, 36.0, 28.857142857142858)","(6.0, 10.5, 9.3125)","(26.0, 38.0, 31.142857142857142)","(14.0, 17.5, 16.6)","(41.0, 150.0, 115.71428571428572)"
07-01-2023 15:29:07.752000,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.5, 11.071428571428571)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.96)","(26.0, 36.0, 28.857142857142858)","(6.0, 10.5, 9.3125)","(26.0, 38.0, 31.142857142857142)","(14.0, 17.5, 16.6)","(41.0, 150.0, 115.71428571428572)"
07-01-2023 15:29:09.315395,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.5, 11.071428571428571)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.96)","(26.0, 36.0, 28.857142857142858)","(6.0, 10.5, 9.3125)","(26.0, 38.0, 30.727272727272727)","(14.0, 17.5, 16.6)","(41.0, 150.0, 115.71428571428572)"
07-01-2023 15:29:10.861418,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.5, 11.071428571428571)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.96)","(26.0, 36.0, 28.857142857142858)","(6.0, 10.5, 9.3125)","(26.0, 38.0, 31.142857142857142)","(14.0, 17.5, 16.6)","(41.0, 150.0, 115.71428571428572)"
07-01-2023 15:29:12.587556,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.5, 11.071428571428571)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.96)","(26.0, 36.0, 28.857142857142858)","(6.0, 10.5, 9.3125)","(26.0, 38.0, 31.142857142857142)","(14.0, 17.5, 16.6)","(41.0, 150.0, 115.71428571428572)"
07-01-2023 15:29:14.093551,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.5, 11.071428571428571)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.96)","(26.0, 36.0, 28.857142857142858)","(6.0, 10.5, 9.3125)","(26.0, 38.0, 31.142857142857142)","(14.0, 17.5, 16.6)","(41.0, 150.0, 115.71428571428572)"
07-01-2023 15:29:15.543762,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.5, 11.071428571428571)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.96)","(26.0, 36.0, 28.857142857142858)","(6.0, 10.5, 9.3125)","(26.0, 38.0, 31.142857142857142)","(14.0, 17.5, 16.6)","(41.0, 150.0, 115.71428571428572)"
07-01-2023 15:29:17.022798,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.5, 11.071428571428571)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.96)","(26.0, 36.0, 28.857142857142858)","(6.0, 10.5, 9.3125)","(26.0, 38.0, 32.0)","(14.0, 17.5, 16.6)","(41.0, 150.0, 123.33333333333334)"
07-01-2023 15:29:18.626226,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.0, 10.928571428571429)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.96)","(26.0, 36.0, 28.857142857142858)","(6.0, 10.5, 9.3125)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.6)","(41.0, 150.0, 112.5)"
07-01-2023 15:29:20.101153,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.0, 10.928571428571429)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.96)","(26.0, 36.0, 28.857142857142858)","(6.0, 10.5, 9.3125)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.6)","(41.0, 150.0, 112.5)"
07-01-2023 15:29:21.601041,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.0, 10.928571428571429)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.96)","(26.0, 36.0, 28.857142857142858)","(6.0, 10.5, 9.3125)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.6)","(41.0, 150.0, 112.5)"
07-01-2023 15:29:23.215043,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.0, 10.928571428571429)","(8.5, 13.5, 12.357142857142858)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.64)","(26.0, 36.0, 29.571428571428573)","(6.0, 10.5, 9.3125)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.6)","(41.0, 150.0, 112.5)"
07-01-2023 15:29:24.981144,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.0, 11.5)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.8)","(6.0, 10.5, 9.3125)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.6)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:26.854124,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.0, 11.7)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 29.571428571428573)","(6.0, 10.5, 9.3125)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.6)","(41.0, 150.0, 132.22222222222223)"
07-01-2023 15:29:28.654270,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.0, 11.7)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 29.571428571428573)","(6.0, 10.5, 9.3125)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.6)","(41.0, 150.0, 132.22222222222223)"
07-01-2023 15:29:30.307131,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.0, 11.7)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 29.571428571428573)","(6.0, 10.5, 9.3125)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.6)","(41.0, 150.0, 132.22222222222223)"
07-01-2023 15:29:31.855808,"(20.0, 42.0, 37.666666666666664)","(9.0, 12.0, 11.7)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 29.571428571428573)","(6.0, 10.5, 9.3125)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.6)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:33.289259,"(20.0, 42.0, 35.5)","(9.0, 12.0, 11.7)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 29.571428571428573)","(6.0, 10.5, 9.3125)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.9)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:34.649848,"(20.0, 42.0, 34.2)","(9.0, 12.0, 11.7)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 29.571428571428573)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.9)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:36.165190,"(20.0, 42.0, 34.2)","(9.0, 12.0, 11.7)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 29.571428571428573)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.9)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:37.573037,"(20.0, 42.0, 34.2)","(9.0, 12.0, 11.7)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.9)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:39.068831,"(20.0, 42.0, 34.2)","(9.0, 12.0, 11.7)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.9)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:40.553293,"(20.0, 42.0, 34.2)","(9.0, 12.0, 11.7)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.9)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:41.957218,"(20.0, 42.0, 34.2)","(9.0, 12.0, 11.7)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.9)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:43.448708,"(20.0, 42.0, 34.2)","(9.0, 12.0, 11.823529411764707)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.9)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:44.836909,"(20.0, 42.0, 34.2)","(9.0, 12.0, 11.823529411764707)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.9)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:46.227778,"(20.0, 42.0, 34.2)","(9.0, 12.0, 11.823529411764707)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.4, 5.64)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.9)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:47.623172,"(20.0, 42.0, 34.2)","(9.0, 12.0, 11.823529411764707)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.4, 5.64)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.9)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:49.153904,"(20.0, 42.0, 34.2)","(9.0, 12.0, 11.823529411764707)","(8.5, 14.5, 12.227272727272727)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.4, 5.64)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:50.649005,"(20.0, 42.0, 34.2)","(9.0, 12.0, 11.366666666666667)","(8.5, 14.5, 12.666666666666666)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.4, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 127.14285714285714)"
07-01-2023 15:29:52.196902,"(20.0, 42.0, 38.45454545454545)","(9.0, 11.5, 11.366666666666667)","(8.5, 14.0, 12.666666666666666)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 112.5)"
07-01-2023 15:29:53.894630,"(20.0, 42.0, 38.45454545454545)","(9.0, 11.5, 11.366666666666667)","(8.5, 14.0, 12.666666666666666)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 112.5)"
07-01-2023 15:29:55.469195,"(20.0, 42.0, 38.45454545454545)","(9.0, 11.5, 11.346153846153847)","(8.5, 14.0, 12.666666666666666)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 112.5)"
07-01-2023 15:29:56.984173,"(20.0, 42.0, 38.45454545454545)","(9.0, 11.5, 11.346153846153847)","(8.5, 14.0, 12.666666666666666)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 112.5)"
07-01-2023 15:29:58.532116,"(20.0, 42.0, 38.45454545454545)","(9.0, 11.5, 11.346153846153847)","(8.5, 14.0, 12.666666666666666)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 112.5)"
07-01-2023 15:30:00.057651,"(20.0, 42.0, 38.45454545454545)","(9.0, 11.5, 11.346153846153847)","(8.5, 14.0, 12.666666666666666)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 112.5)"
07-01-2023 15:30:01.525030,"(20.0, 42.0, 38.45454545454545)","(9.0, 11.5, 13.25)","(8.5, 14.0, 12.666666666666666)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 117.85714285714286)"
07-01-2023 15:30:02.807594,"(20.0, 42.0, 38.45454545454545)","(9.0, 15.5, 11.7)","(8.5, 14.0, 12.285714285714286)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 105.0)"
07-01-2023 15:30:04.229902,"(20.0, 42.0, 38.45454545454545)","(9.0, 14.5, 11.7)","(8.5, 14.0, 12.285714285714286)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 105.0)"
07-01-2023 15:30:05.682806,"(20.0, 42.0, 38.45454545454545)","(9.0, 14.5, 11.318181818181818)","(8.5, 14.0, 12.285714285714286)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 105.0)"
07-01-2023 15:30:07.203827,"(20.0, 42.0, 38.45454545454545)","(9.0, 14.5, 11.318181818181818)","(8.5, 14.0, 12.285714285714286)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 105.0)"
07-01-2023 15:30:08.801989,"(20.0, 42.0, 38.45454545454545)","(9.0, 14.5, 11.318181818181818)","(8.5, 14.0, 12.285714285714286)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 105.0)"
07-01-2023 15:30:10.468899,"(20.0, 42.0, 38.45454545454545)","(9.0, 14.5, 11.318181818181818)","(8.5, 14.0, 12.285714285714286)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 105.0)"
07-01-2023 15:30:11.870053,"(20.0, 42.0, 38.45454545454545)","(9.0, 14.5, 11.318181818181818)","(8.5, 14.0, 12.285714285714286)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 105.0)"
07-01-2023 15:30:13.482543,"(20.0, 42.0, 38.45454545454545)","(9.0, 14.5, 11.4375)","(8.5, 14.0, 12.285714285714286)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 105.0)"
07-01-2023 15:30:15.309405,"(20.0, 42.0, 38.45454545454545)","(9.0, 14.5, 11.4375)","(8.5, 14.0, 12.285714285714286)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.75)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.636363636363637)","(6.0, 9.6, 9.2)","(26.0, 34.0, 32.0)","(14.0, 17.5, 16.75)","(41.0, 150.0, 105.0)"
07-01-2023 15:30:16.742470,"(20.0, 42.0, 38.45454545454545)","(9.0, 14.5, 11.4375)","(8.5, 14.0, 12.285714285714286)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.8)","(6.0, 9.6, 10.04)","(26.0, 34.0, 31.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 112.5)"
07-01-2023 15:30:18.445249,"(20.0, 42.0, 39.4)","(9.0, 14.5, 11.4375)","(8.5, 14.0, 12.285714285714286)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.428571428571429)","(26.0, 38.0, 31.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 112.5)"
07-01-2023 15:30:20.419342,"(20.0, 42.0, 39.4)","(9.0, 14.5, 11.4375)","(8.5, 14.0, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.48)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.742857142857144)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 112.5)"
07-01-2023 15:30:22.218850,"(20.0, 42.0, 39.4)","(9.0, 14.5, 11.4375)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 112.5)"
07-01-2023 15:30:23.883800,"(20.0, 42.0, 39.4)","(9.0, 14.5, 11.4375)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 112.5)"
07-01-2023 15:30:25.399313,"(20.0, 42.0, 39.4)","(9.0, 14.5, 11.4375)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 112.5)"
07-01-2023 15:30:27.017649,"(20.0, 42.0, 39.4)","(9.0, 14.5, 12.0)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 112.5)"
07-01-2023 15:30:28.906404,"(20.0, 42.0, 39.4)","(9.0, 14.0, 11.5)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.634782608695652)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 112.5)"
07-01-2023 15:30:30.529690,"(20.0, 42.0, 39.4)","(9.0, 14.0, 11.5)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 112.5)"
07-01-2023 15:30:32.257831,"(20.0, 42.0, 39.4)","(9.0, 14.0, 12.90625)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 123.33333333333334)"
07-01-2023 15:30:33.963346,"(20.0, 42.0, 39.4)","(9.0, 14.0, 12.90625)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 123.33333333333334)"
07-01-2023 15:30:35.559910,"(20.0, 42.0, 39.4)","(9.0, 14.0, 12.90625)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 110.0)"
07-01-2023 15:30:37.179704,"(20.0, 42.0, 39.4)","(9.0, 14.0, 12.526315789473685)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 110.0)"
07-01-2023 15:30:38.969600,"(20.0, 42.0, 39.4)","(9.0, 14.0, 12.526315789473685)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 110.0)"
07-01-2023 15:30:40.498126,"(20.0, 42.0, 39.4)","(9.0, 14.0, 12.526315789473685)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 110.0)"
07-01-2023 15:30:42.093283,"(20.0, 42.0, 39.4)","(9.0, 14.0, 12.526315789473685)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.375)","(41.0, 150.0, 110.0)"
07-01-2023 15:30:43.650979,"(20.0, 42.0, 39.4)","(9.0, 14.0, 12.526315789473685)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.634782608695652)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.24)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.166666666666668)","(41.0, 150.0, 110.0)"
07-01-2023 15:30:45.170355,"(20.0, 42.0, 39.4)","(9.0, 14.0, 12.764705882352942)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.4, 5.8)","(26.0, 36.0, 28.8)","(6.0, 11.0, 9.366666666666667)","(26.0, 36.0, 32.0)","(14.0, 17.5, 16.5)","(41.0, 150.0, 110.0)"
07-01-2023 15:30:46.916040,"(20.0, 42.0, 39.4)","(9.0, 14.0, 12.764705882352942)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.8)","(6.0, 10.5, 9.366666666666667)","(26.0, 36.0, 32.0)","(14.0, 17.0, 16.5)","(41.0, 150.0, 110.0)"
07-01-2023 15:30:48.897928,"(20.0, 42.0, 39.4)","(9.0, 14.0, 12.764705882352942)","(8.5, 13.5, 12.5)","(3.5, 3.65, 3.63)","(6.0, 9.2, 8.514285714285714)","(4.0, 6.2, 5.8)","(26.0, 36.0, 28.8)","(6.0, 10.5, 10.176923076923078)","(26.0, 36.0, 32.0)","(14.0, 17.0, 16.5)","(41.0, 150.0, 110.0)"
