,Get Carter,Divas Boy,Deemed A Liar,Shanti,Top Shelf Toby,Side Tracked
10-01-2023 16:36:24.807977,"(4.4, 7.0, 6.323076923076923)","(21.0, 65.0, 63.733333333333334)","(1.45, 1.54, 1.5284444444444445)","(3.7, 6.4, 5.714285714285714)","(26.0, 75.0, 69.23076923076923)","(101.0, 730.0, 667.5)"
10-01-2023 16:36:25.823988,"(4.4, 7.0, 6.323076923076923)","(21.0, 65.0, 63.733333333333334)","(1.45, 1.54, 1.5284444444444445)","(3.7, 6.4, 5.714285714285714)","(26.0, 75.0, 69.23076923076923)","(101.0, 730.0, 710.0)"
10-01-2023 16:36:26.819888,"(4.4, 7.0, 6.323076923076923)","(21.0, 65.0, 63.733333333333334)","(1.45, 1.54, 1.5284444444444445)","(3.7, 6.4, 5.714285714285714)","(26.0, 75.0, 69.23076923076923)","(101.0, 830.0, 710.0)"
10-01-2023 16:36:27.852093,"(4.4, 7.0, 6.323076923076923)","(21.0, 65.0, 63.733333333333334)","(1.45, 1.54, 1.5284444444444445)","(3.7, 6.4, 5.714285714285714)","(26.0, 75.0, 69.23076923076923)","(101.0, 830.0, 710.0)"
10-01-2023 16:36:28.977202,"(4.4, 7.0, 6.323076923076923)","(21.0, 65.0, 63.733333333333334)","(1.45, 1.54, 1.5284444444444445)","(3.7, 6.4, 5.714285714285714)","(26.0, 75.0, 69.23076923076923)","(101.0, 830.0, 710.0)"
10-01-2023 16:36:29.958300,"(4.4, 7.0, 6.323076923076923)","(21.0, 65.0, 63.733333333333334)","(1.45, 1.54, 1.5284444444444445)","(3.7, 6.4, 5.714285714285714)","(26.0, 75.0, 69.23076923076923)","(101.0, 830.0, 710.0)"
10-01-2023 16:36:31.033170,"(4.4, 7.0, 6.323076923076923)","(21.0, 65.0, 63.733333333333334)","(1.45, 1.54, 1.5284444444444445)","(3.7, 6.4, 5.714285714285714)","(26.0, 75.0, 69.23076923076923)","(101.0, 830.0, 710.0)"
10-01-2023 16:36:32.156721,"(4.4, 7.0, 6.323076923076923)","(21.0, 65.0, 63.733333333333334)","(1.45, 1.54, 1.5797633136094675)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 69.23076923076923)","(101.0, 830.0, 710.0)"
10-01-2023 16:36:33.106180,"(4.4, 7.0, 6.153846153846154)","(21.0, 65.0, 63.53846153846153)","(1.45, 1.58, 1.5797633136094675)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 69.23076923076923)","(101.0, 830.0, 710.0)"
10-01-2023 16:36:34.161549,"(4.4, 6.8, 6.266666666666667)","(21.0, 65.0, 63.53846153846153)","(1.45, 1.59, 1.5885590778097984)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 69.23076923076923)","(101.0, 730.0, 630.0)"
10-01-2023 16:36:35.276030,"(4.4, 6.8, 6.266666666666667)","(21.0, 65.0, 63.53846153846153)","(1.45, 1.59, 1.5885590778097984)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 69.23076923076923)","(101.0, 730.0, 630.0)"
10-01-2023 16:36:36.303870,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 63.53846153846153)","(1.45, 1.59, 1.5750000000000002)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 69.23076923076923)","(101.0, 730.0, 630.0)"
10-01-2023 16:36:37.266870,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 63.53846153846153)","(1.45, 1.59, 1.5750000000000002)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 69.23076923076923)","(101.0, 730.0, 630.0)"
10-01-2023 16:36:38.383011,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 63.53846153846153)","(1.45, 1.59, 1.58)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 68.18181818181819)","(101.0, 730.0, 630.0)"
10-01-2023 16:36:39.550564,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 63.53846153846153)","(1.45, 1.59, 1.58)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 57.5)","(101.0, 730.0, 630.0)"
10-01-2023 16:36:40.657545,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 63.53846153846153)","(1.45, 1.59, 1.5763636363636364)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 730.0, 630.0)"
10-01-2023 16:36:41.727616,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 63.53846153846153)","(1.45, 1.59, 1.5763636363636364)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 730.0, 666.25)"
10-01-2023 16:36:42.751056,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 63.53846153846153)","(1.45, 1.59, 1.5763636363636364)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 730.0, 666.25)"
10-01-2023 16:36:43.866951,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5763636363636364)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 730.0, 628.0)"
10-01-2023 16:36:44.952288,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5763636363636364)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 730.0, 628.0)"
10-01-2023 16:36:45.931078,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5763636363636364)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 730.0, 628.0)"
10-01-2023 16:36:46.897989,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5763636363636364)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 730.0, 628.0)"
10-01-2023 16:36:47.978535,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5763636363636364)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 730.0, 628.0)"
10-01-2023 16:36:48.962022,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5763636363636364)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 730.0, 628.0)"
10-01-2023 16:36:49.966219,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5763636363636364)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 730.0, 628.0)"
10-01-2023 16:36:51.120986,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5763636363636364)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 730.0, 628.0)"
10-01-2023 16:36:52.149404,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5763636363636364)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 730.0, 708.0)"
10-01-2023 16:36:53.077624,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5685714285714287)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 830.0, 708.0)"
10-01-2023 16:36:54.139132,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5685714285714287)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 830.0, 708.0)"
10-01-2023 16:36:55.279257,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5685714285714287)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 830.0, 708.0)"
10-01-2023 16:36:56.375916,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5685714285714287)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 59.09090909090909)","(101.0, 830.0, 708.0)"
10-01-2023 16:36:57.340094,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5685714285714287)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 57.5)","(101.0, 830.0, 628.0)"
10-01-2023 16:36:58.495820,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5685714285714287)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:36:59.537062,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5685714285714287)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:37:00.518006,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5685714285714287)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:37:01.522517,"(4.4, 6.8, 6.133333333333333)","(21.0, 65.0, 62.285714285714285)","(1.45, 1.59, 1.5685714285714287)","(3.7, 6.4, 5.581818181818182)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:37:02.573421,"(4.4, 6.8, 6.110344827586207)","(21.0, 60.0, 55.88235294117647)","(1.45, 1.59, 1.5775000000000001)","(3.7, 6.2, 5.7555555555555555)","(26.0, 75.0, 55.0)","(101.0, 730.0, 490.0)"
10-01-2023 16:37:03.576919,"(4.4, 6.8, 6.110344827586207)","(21.0, 60.0, 54.4)","(1.45, 1.6, 1.5750000000000002)","(3.7, 6.0, 5.666666666666667)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:37:04.566438,"(4.4, 6.8, 6.110344827586207)","(21.0, 60.0, 54.4)","(1.45, 1.6, 1.5772727272727274)","(3.7, 6.0, 5.6454545454545455)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:37:05.657723,"(4.4, 6.8, 6.110344827586207)","(21.0, 60.0, 54.4)","(1.45, 1.6, 1.5772727272727274)","(3.7, 6.0, 5.815384615384615)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:37:06.830710,"(4.4, 6.8, 6.110344827586207)","(21.0, 60.0, 52.0)","(1.45, 1.6, 1.58375)","(3.7, 6.0, 5.815384615384615)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:37:07.877614,"(4.4, 6.6, 6.266666666666667)","(21.0, 60.0, 52.0)","(1.45, 1.6, 1.58375)","(3.7, 6.0, 5.6454545454545455)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:37:08.804753,"(4.4, 6.8, 6.110344827586207)","(21.0, 55.0, 50.5)","(1.45, 1.6, 1.58375)","(3.7, 6.0, 5.7)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:37:09.889936,"(4.4, 6.8, 6.110344827586207)","(21.0, 55.0, 48.7)","(1.45, 1.6, 1.58375)","(3.7, 6.0, 5.815384615384615)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:37:11.029070,"(4.4, 6.6, 6.171428571428572)","(21.0, 55.0, 47.8)","(1.45, 1.6, 1.58375)","(3.7, 6.0, 5.815384615384615)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:37:12.120881,"(4.4, 6.6, 6.171428571428572)","(21.0, 55.0, 47.8)","(1.45, 1.6, 1.58375)","(3.7, 6.0, 5.6454545454545455)","(26.0, 75.0, 57.5)","(101.0, 730.0, 628.0)"
10-01-2023 16:37:13.117646,"(4.4, 6.6, 6.1)","(21.0, 55.0, 47.8)","(1.45, 1.6, 1.58375)","(3.7, 6.0, 5.6454545454545455)","(26.0, 75.0, 57.5)","(101.0, 730.0, 708.0)"
10-01-2023 16:37:14.164457,"(4.4, 6.6, 6.1)","(21.0, 55.0, 47.8)","(1.45, 1.6, 1.58375)","(3.7, 6.0, 5.6454545454545455)","(26.0, 75.0, 57.5)","(101.0, 830.0, 677.5)"
10-01-2023 16:37:15.295845,"(4.4, 6.6, 6.1)","(21.0, 55.0, 47.8)","(1.45, 1.6, 1.5544444444444445)","(3.7, 6.0, 5.814285714285714)","(26.0, 75.0, 57.5)","(101.0, 830.0, 708.0)"
10-01-2023 16:37:16.334294,"(4.4, 6.6, 6.303703703703704)","(21.0, 55.0, 47.8)","(1.45, 1.56, 1.5544444444444445)","(3.8, 6.0, 5.890909090909091)","(26.0, 75.0, 56.81818181818182)","(101.0, 830.0, 708.0)"
10-01-2023 16:37:17.331512,"(4.4, 6.6, 6.288888888888889)","(21.0, 55.0, 47.8)","(1.45, 1.56, 1.5539130434782609)","(3.8, 6.0, 5.792307692307692)","(26.0, 75.0, 56.81818181818182)","(101.0, 830.0, 708.0)"
10-01-2023 16:37:18.397633,"(4.4, 6.6, 6.270588235294118)","(21.0, 55.0, 47.8)","(1.45, 1.56, 1.5554545454545454)","(3.8, 6.0, 5.792307692307692)","(26.0, 75.0, 56.81818181818182)","(101.0, 830.0, 708.0)"
10-01-2023 16:37:19.440533,"(4.4, 6.6, 6.270588235294118)","(21.0, 55.0, 47.8)","(1.45, 1.56, 1.5554545454545454)","(3.8, 6.0, 5.85)","(26.0, 75.0, 56.81818181818182)","(101.0, 830.0, 708.0)"
10-01-2023 16:37:20.425152,"(4.4, 6.6, 6.270588235294118)","(21.0, 55.0, 47.8)","(1.45, 1.56, 1.5554545454545454)","(3.8, 6.0, 5.792307692307692)","(26.0, 75.0, 56.81818181818182)","(101.0, 830.0, 708.0)"
10-01-2023 16:37:21.499862,"(4.4, 6.6, 6.270588235294118)","(21.0, 55.0, 47.8)","(1.45, 1.56, 1.5554545454545454)","(3.8, 6.0, 5.85)","(26.0, 75.0, 56.81818181818182)","(101.0, 830.0, 708.0)"
10-01-2023 16:37:22.628776,"(4.4, 6.6, 6.2444444444444445)","(21.0, 55.0, 51.57142857142857)","(1.45, 1.56, 1.5554545454545454)","(3.8, 6.0, 5.85)","(26.0, 75.0, 56.81818181818182)","(101.0, 830.0, 708.0)"
10-01-2023 16:37:23.734475,"(4.4, 6.6, 6.2444444444444445)","(21.0, 55.0, 51.57142857142857)","(1.45, 1.56, 1.5565116279069768)","(3.8, 6.0, 5.752173913043478)","(26.0, 75.0, 56.81818181818182)","(101.0, 830.0, 708.0)"
10-01-2023 16:37:24.918450,"(4.4, 6.6, 6.2444444444444445)","(21.0, 55.0, 53.3125)","(1.45, 1.56, 1.5565116279069768)","(3.8, 6.0, 5.752173913043478)","(26.0, 75.0, 56.81818181818182)","(101.0, 830.0, 628.0)"
10-01-2023 16:37:25.901160,"(4.4, 6.6, 6.2444444444444445)","(21.0, 55.0, 51.57142857142857)","(1.45, 1.56, 1.5565116279069768)","(3.8, 6.0, 5.752173913043478)","(41.0, 75.0, 56.81818181818182)","(91.0, 730.0, 628.0)"
10-01-2023 16:37:27.080021,"(4.4, 6.6, 6.2444444444444445)","(21.0, 55.0, 52.3)","(1.45, 1.56, 1.5565116279069768)","(3.8, 6.0, 5.752173913043478)","(41.0, 75.0, 56.81818181818182)","(91.0, 730.0, 628.0)"
10-01-2023 16:37:28.347858,"(4.4, 6.6, 6.2444444444444445)","(21.0, 55.0, 50.2)","(1.45, 1.56, 1.5573684210526317)","(3.8, 6.0, 5.827272727272727)","(41.0, 75.0, 58.333333333333336)","(91.0, 730.0, 628.0)"
10-01-2023 16:37:29.592032,"(4.4, 6.4, 6.300000000000001)","(21.0, 55.0, 50.2)","(1.45, 1.56, 1.5783132530120483)","(3.8, 6.0, 5.525)","(41.0, 75.0, 55.0)","(91.0, 730.0, 628.0)"
10-01-2023 16:37:30.840386,"(4.4, 6.4, 6.066666666666667)","(21.0, 55.0, 50.2)","(1.45, 1.6, 1.5783132530120483)","(3.8, 6.0, 5.525)","(41.0, 75.0, 55.76923076923077)","(91.0, 730.0, 540.0)"
10-01-2023 16:37:32.025024,"(4.4, 6.4, 5.937037037037038)","(21.0, 55.0, 51.5)","(1.45, 1.6, 1.577485380116959)","(3.8, 6.0, 5.7625)","(41.0, 75.0, 62.5)","(91.0, 730.0, 603.3333333333334)"
10-01-2023 16:37:33.066815,"(4.4, 6.4, 5.937037037037038)","(21.0, 55.0, 52.5)","(1.45, 1.6, 1.5951923076923078)","(3.8, 6.0, 5.7625)","(41.0, 75.0, 62.5)","(91.0, 730.0, 603.3333333333334)"
10-01-2023 16:37:34.120395,"(4.4, 6.2, 5.85)","(21.0, 55.0, 52.5)","(1.45, 1.6, 1.5931034482758621)","(3.8, 6.0, 5.780769230769231)","(41.0, 75.0, 62.5)","(91.0, 730.0, 603.3333333333334)"
10-01-2023 16:37:35.157542,"(4.4, 6.2, 5.842857142857143)","(21.0, 55.0, 52.5)","(1.45, 1.6, 1.593220338983051)","(3.8, 6.0, 5.7625)","(41.0, 75.0, 62.5)","(91.0, 730.0, 603.3333333333334)"
10-01-2023 16:37:36.190182,"(4.4, 6.2, 5.783333333333333)","(21.0, 55.0, 52.5)","(1.45, 1.6, 1.5972972972972974)","(3.8, 6.0, 5.604166666666667)","(41.0, 75.0, 57.142857142857146)","(91.0, 730.0, 676.3636363636364)"
10-01-2023 16:37:37.194703,"(4.4, 6.2, 5.745454545454546)","(21.0, 60.0, 52.53333333333333)","(1.45, 1.6, 1.5972972972972974)","(3.8, 6.0, 5.604166666666667)","(41.0, 75.0, 57.142857142857146)","(91.0, 730.0, 921.8181818181819)"
10-01-2023 16:37:38.245529,"(4.4, 6.2, 5.745454545454546)","(21.0, 55.0, 52.1875)","(1.45, 1.6, 1.5972972972972974)","(3.8, 6.0, 5.604166666666667)","(41.0, 75.0, 57.142857142857146)","(91.0, 1000.0, 921.8181818181819)"
10-01-2023 16:37:39.257204,"(4.4, 6.2, 5.745454545454546)","(21.0, 60.0, 54.10526315789474)","(1.45, 1.6, 1.5972972972972974)","(3.8, 6.0, 5.780769230769231)","(41.0, 75.0, 63.0)","(91.0, 1000.0, 750.0)"
10-01-2023 16:37:40.309307,"(4.4, 6.2, 5.927272727272728)","(21.0, 60.0, 55.0)","(1.45, 1.58, 1.5786486486486486)","(3.8, 6.0, 5.780769230769231)","(41.0, 75.0, 63.0)","(91.0, 1000.0, 6749.333333333333)"
10-01-2023 16:37:41.451878,"(4.4, 6.2, 5.927272727272728)","(21.0, 65.0, 59.64285714285714)","(1.45, 1.58, 1.5773684210526318)","(3.8, 6.0, 5.780769230769231)","(41.0, 75.0, 63.0)","(91.0, 99998, 583.3333333333333)"
10-01-2023 16:37:42.387912,"(4.4, 6.2, 5.927272727272728)","(21.0, 65.0, 57.5)","(1.45, 1.58, 1.5773684210526318)","(3.8, 6.0, 5.780769230769231)","(41.0, 75.0, 63.0)","(91.0, 750.0, 583.3333333333333)"
10-01-2023 16:37:43.560181,"(4.4, 6.2, 5.927272727272728)","(21.0, 65.0, 55.0)","(1.45, 1.58, 1.5773684210526318)","(3.8, 6.0, 5.780769230769231)","(41.0, 75.0, 63.0)","(91.0, 750.0, 583.3333333333333)"
10-01-2023 16:37:44.797996,"(4.4, 6.2, 5.927272727272728)","(21.0, 65.0, 57.2)","(1.45, 1.58, 1.5949367088607596)","(3.8, 6.0, 5.568181818181818)","(26.0, 75.0, 58.333333333333336)","(101.0, 750.0, 632.0)"
10-01-2023 16:37:45.933577,"(4.4, 6.2, 5.847058823529411)","(21.0, 60.0, 53.0)","(1.45, 1.6, 1.5949367088607596)","(3.8, 6.0, 5.568181818181818)","(26.0, 75.0, 59.375)","(101.0, 750.0, 632.0)"
10-01-2023 16:37:47.047127,"(4.4, 6.2, 5.847058823529411)","(21.0, 60.0, 54.4)","(1.45, 1.6, 1.5786486486486486)","(3.8, 6.0, 5.780769230769231)","(26.0, 75.0, 64.28571428571429)","(101.0, 750.0, 593.3333333333333)"
10-01-2023 16:37:48.256945,"(4.4, 6.2, 5.927272727272728)","(21.0, 60.0, 53.84615384615385)","(1.45, 1.58, 1.5787654320987654)","(3.8, 6.0, 5.780769230769231)","(26.0, 75.0, 64.28571428571429)","(101.0, 750.0, 593.3333333333333)"
10-01-2023 16:37:49.385134,"(4.4, 6.2, 5.927272727272728)","(21.0, 60.0, 53.84615384615385)","(1.45, 1.58, 1.57875)","(3.8, 6.0, 5.780769230769231)","(26.0, 75.0, 64.28571428571429)","(101.0, 750.0, 526.6666666666666)"
10-01-2023 16:37:50.496986,"(4.4, 6.2, 5.927272727272728)","(21.0, 60.0, 53.84615384615385)","(1.45, 1.58, 1.57875)","(3.8, 6.0, 5.780769230769231)","(41.0, 75.0, 64.28571428571429)","(81.0, 650.0, 526.6666666666666)"
10-01-2023 16:37:51.562928,"(4.4, 6.2, 5.927272727272728)","(21.0, 60.0, 53.84615384615385)","(1.45, 1.58, 1.57875)","(3.8, 6.0, 5.780769230769231)","(41.0, 75.0, 64.28571428571429)","(81.0, 650.0, 526.6666666666666)"
10-01-2023 16:37:52.630034,"(4.4, 6.2, 5.927272727272728)","(21.0, 60.0, 56.25)","(1.45, 1.58, 1.595294117647059)","(3.8, 6.0, 5.568181818181818)","(41.0, 75.0, 61.111111111111114)","(81.0, 650.0, 554.0)"
10-01-2023 16:37:53.652600,"(4.4, 6.2, 5.847058823529411)","(21.0, 60.0, 53.0)","(1.45, 1.6, 1.595294117647059)","(3.8, 6.0, 6.25)","(41.0, 75.0, 61.111111111111114)","(81.0, 650.0, 420.0)"
10-01-2023 16:37:54.649993,"(4.4, 6.2, 5.9)","(21.0, 60.0, 54.4)","(1.45, 1.6, 1.59375)","(3.8, 6.4, 5.65)","(41.0, 75.0, 61.111111111111114)","(81.0, 650.0, 570.0)"
10-01-2023 16:37:55.733716,"(4.4, 6.2, 5.9)","(21.0, 60.0, 57.0)","(1.45, 1.6, 1.578)","(3.8, 6.4, 6.1)","(41.0, 75.0, 64.28571428571429)","(81.0, 650.0, 526.6666666666666)"
10-01-2023 16:37:56.831380,"(4.4, 6.2, 5.914285714285715)","(21.0, 60.0, 53.84615384615385)","(1.45, 1.58, 1.5926760563380282)","(3.8, 6.2, 5.846153846153846)","(41.0, 75.0, 64.28571428571429)","(81.0, 650.0, 526.6666666666666)"
10-01-2023 16:37:57.846179,"(4.4, 6.2, 5.9)","(21.0, 60.0, 56.25)","(1.45, 1.6, 1.5926760563380282)","(3.8, 6.4, 5.846153846153846)","(41.0, 75.0, 64.28571428571429)","(81.0, 650.0, 526.6666666666666)"
10-01-2023 16:37:58.883755,"(4.4, 6.2, 5.757894736842105)","(21.0, 60.0, 53.84615384615385)","(1.45, 1.6, 1.59375)","(3.8, 6.4, 5.9)","(41.0, 75.0, 64.28571428571429)","(81.0, 650.0, 526.6666666666666)"
10-01-2023 16:37:59.812877,"(4.4, 6.2, 5.546666666666667)","(21.0, 60.0, 53.84615384615385)","(1.45, 1.6, 1.5940298507462687)","(3.8, 6.2, 5.9)","(41.0, 75.0, 64.28571428571429)","(81.0, 650.0, 526.6666666666666)"
10-01-2023 16:38:00.772517,"(4.4, 6.0, 5.75)","(21.0, 60.0, 56.25)","(1.45, 1.6, 1.594805194805195)","(3.8, 6.2, 5.96)","(41.0, 75.0, 64.28571428571429)","(81.0, 650.0, 526.6666666666666)"
10-01-2023 16:38:01.776558,"(4.4, 6.0, 5.555555555555555)","(21.0, 60.0, 53.0)","(1.45, 1.6, 1.5963636363636364)","(3.8, 6.2, 5.782608695652174)","(41.0, 75.0, 61.111111111111114)","(81.0, 650.0, 645.0)"
10-01-2023 16:38:02.947369,"(4.4, 6.0, 5.541666666666667)","(21.0, 60.0, 53.0)","(1.45, 1.6, 1.6164705882352943)","(3.8, 6.2, 5.782608695652174)","(41.0, 75.0, 59.375)","(81.0, 1000.0, 645.0)"
10-01-2023 16:38:03.838799,"(4.4, 5.9, 5.6045454545454545)","(21.0, 60.0, 54.4)","(1.45, 1.62, 1.6164705882352943)","(3.8, 6.2, 5.782608695652174)","(41.0, 75.0, 59.375)","(81.0, 1000.0, 822.5)"
10-01-2023 16:38:04.919453,"(4.4, 5.9, 5.69375)","(21.0, 60.0, 56.25)","(1.45, 1.59, 1.588809523809524)","(3.8, 6.2, 5.9714285714285715)","(41.0, 75.0, 64.28571428571429)","(81.0, 1000.0, 583.3333333333333)"
10-01-2023 16:38:06.023509,"(4.4, 5.9, 5.69375)","(21.0, 60.0, 53.84615384615385)","(1.45, 1.59, 1.5852380952380953)","(3.8, 6.2, 5.9714285714285715)","(41.0, 75.0, 64.28571428571429)","(81.0, 730.0, 583.3333333333333)"
10-01-2023 16:38:06.967942,"(4.4, 5.9, 5.69375)","(21.0, 60.0, 53.84615384615385)","(1.45, 1.59, 1.5852380952380953)","(3.8, 6.2, 5.9714285714285715)","(41.0, 75.0, 64.28571428571429)","(81.0, 730.0, 740.0)"
10-01-2023 16:38:07.986494,"(4.4, 5.9, 5.69375)","(21.0, 60.0, 53.84615384615385)","(1.45, 1.59, 1.5862962962962963)","(3.8, 6.2, 5.9714285714285715)","(41.0, 75.0, 64.28571428571429)","(81.0, 830.0, 740.0)"
10-01-2023 16:38:09.012490,"(4.4, 5.9, 5.68)","(21.0, 60.0, 56.25)","(1.45, 1.62, 1.6051851851851853)","(3.8, 6.2, 5.9714285714285715)","(41.0, 75.0, 64.28571428571429)","(81.0, 830.0, 740.0)"
10-01-2023 16:38:10.035687,"(4.4, 5.9, 5.68)","(21.0, 60.0, 56.25)","(1.45, 1.62, 1.6051851851851853)","(3.8, 6.2, 5.9714285714285715)","(41.0, 75.0, 64.28571428571429)","(81.0, 830.0, 720.0)"
10-01-2023 16:38:10.999734,"(4.4, 5.9, 5.625)","(21.0, 60.0, 54.10526315789474)","(1.45, 1.62, 1.6066666666666667)","(3.8, 6.2, 5.818181818181818)","(41.0, 75.0, 58.333333333333336)","(81.0, 830.0, 720.0)"
10-01-2023 16:38:12.009972,"(4.4, 5.9, 5.625)","(21.0, 60.0, 54.10526315789474)","(1.45, 1.62, 1.613846153846154)","(3.8, 6.2, 5.626086956521739)","(41.0, 75.0, 58.333333333333336)","(91.0, 830.0, 720.0)"
10-01-2023 16:38:13.050459,"(4.4, 5.9, 5.55625)","(21.0, 60.0, 54.10526315789474)","(1.45, 1.6, 1.5982608695652174)","(3.8, 6.2, 5.874074074074074)","(41.0, 75.0, 64.28571428571429)","(91.0, 830.0, 585.0)"
10-01-2023 16:38:13.959114,"(4.4, 5.9, 5.68)","(21.0, 60.0, 56.25)","(1.45, 1.6, 1.5982608695652174)","(3.8, 6.2, 5.874074074074074)","(41.0, 75.0, 64.28571428571429)","(91.0, 730.0, 585.0)"
10-01-2023 16:38:14.830379,"(4.4, 5.9, 5.68)","(21.0, 60.0, 53.84615384615385)","(1.45, 1.6, 1.598)","(3.8, 6.2, 5.874074074074074)","(41.0, 75.0, 64.28571428571429)","(91.0, 730.0, 585.0)"
10-01-2023 16:38:15.806867,"(4.4, 5.9, 5.68)","(21.0, 60.0, 53.84615384615385)","(1.45, 1.6, 1.598)","(3.8, 6.2, 5.874074074074074)","(41.0, 75.0, 64.28571428571429)","(91.0, 730.0, 585.0)"
