,Berdibek,Bonny Ezra,Aleas,Chalk Stream,First In Line,Shes The Gift,Military Mission,Criminal Code,Global Ausbred,Mission Phoenix,Lady Redwood
07-01-2023 14:57:05.287909,"(14.0, 16.0, 15.950980392156863)","(8.0, 9.4, 9.368421052631579)","(4.8, 5.8, 5.727927927927928)","(12.0, 14.5, 14.056737588652481)","(61.0, 85.0, 81.0126582278481)","(8.0, 10.5, 10.337288135593221)","(6.5, 7.2, 7.184674329501916)","(26.0, 38.0, 36.666666666666664)","(5.5, 6.6, 6.508666017526777)","(6.0, 7.0, 6.92)","(101.0, 200.0, 184.0)"
07-01-2023 14:57:06.656018,"(14.0, 16.0, 15.950980392156863)","(8.0, 9.4, 9.368421052631579)","(4.8, 5.8, 5.668852459016393)","(12.0, 14.5, 14.003759398496241)","(61.0, 85.0, 79.43396226415095)","(8.0, 10.5, 10.337288135593221)","(6.5, 7.2, 7.39017199017199)","(26.0, 38.0, 37.85)","(5.5, 6.6, 6.508576998050682)","(6.0, 7.0, 6.92)","(101.0, 200.0, 184.0)"
07-01-2023 14:57:08.065061,"(14.0, 17.0, 16.390243902439025)","(8.0, 9.4, 9.371331058020479)","(4.8, 5.8, 5.654545454545454)","(12.0, 14.5, 14.003759398496241)","(61.0, 80.0, 78.62068965517241)","(8.0, 10.5, 10.467871485943775)","(6.5, 7.4, 7.39017199017199)","(26.0, 38.0, 37.44186046511628)","(5.5, 6.6, 6.508576998050682)","(6.0, 7.0, 6.92)","(101.0, 200.0, 184.0)"
07-01-2023 14:57:09.437777,"(14.0, 17.0, 16.390243902439025)","(8.0, 9.4, 9.371331058020479)","(4.8, 5.8, 5.654545454545454)","(12.0, 14.5, 14.003759398496241)","(61.0, 80.0, 78.62068965517241)","(8.0, 10.5, 10.467871485943775)","(6.5, 7.4, 7.39017199017199)","(26.0, 38.0, 37.44186046511628)","(5.5, 6.6, 6.483333333333333)","(6.0, 7.0, 6.92)","(101.0, 200.0, 184.0)"
07-01-2023 14:57:10.941626,"(14.0, 17.0, 16.390243902439025)","(8.0, 9.4, 9.37299035369775)","(4.8, 5.8, 5.654545454545454)","(12.0, 14.5, 14.0)","(61.0, 80.0, 78.62068965517241)","(8.0, 10.5, 10.336705202312139)","(6.5, 7.4, 7.362264150943396)","(26.0, 38.0, 33.705882352941174)","(5.5, 6.6, 6.483333333333333)","(6.0, 7.0, 6.9206521739130435)","(101.0, 200.0, 184.0)"
07-01-2023 14:57:12.245482,"(14.0, 17.0, 16.84375)","(8.0, 9.6, 9.460365853658537)","(4.8, 5.7, 5.654545454545454)","(12.0, 14.0, 13.870967741935484)","(61.0, 80.0, 78.62068965517241)","(8.0, 10.5, 10.330838323353294)","(6.5, 7.4, 7.205228758169935)","(26.0, 34.0, 33.705882352941174)","(5.5, 6.6, 6.48131067961165)","(6.0, 7.0, 6.8910447761194025)","(101.0, 200.0, 184.0)"
07-01-2023 14:57:13.564092,"(14.0, 17.0, 16.833333333333332)","(8.0, 9.6, 9.460365853658537)","(4.8, 5.7, 5.654545454545454)","(12.0, 14.0, 13.870967741935484)","(61.0, 80.0, 78.62068965517241)","(8.0, 10.5, 10.330838323353294)","(6.5, 7.6, 7.254634146341464)","(26.0, 34.0, 33.705882352941174)","(5.5, 6.6, 6.491381100726895)","(6.0, 7.0, 6.772294372294372)","(101.0, 200.0, 184.0)"
07-01-2023 14:57:14.860236,"(14.0, 17.0, 16.928571428571427)","(8.0, 9.6, 9.460365853658537)","(4.8, 5.7, 5.641176470588235)","(12.0, 14.0, 13.89090909090909)","(61.0, 80.0, 73.19277108433735)","(8.0, 10.5, 10.310169491525423)","(6.5, 7.6, 7.426894865525672)","(26.0, 34.0, 32.333333333333336)","(5.5, 6.6, 6.492339979013641)","(6.0, 6.8, 6.772881355932203)","(101.0, 200.0, 192.0)"
07-01-2023 14:57:16.261863,"(14.0, 18.0, 17.03105590062112)","(8.0, 9.6, 9.466472303206997)","(4.8, 5.7, 5.6382716049382715)","(12.0, 14.0, 13.907692307692308)","(61.0, 75.0, 73.3125)","(8.0, 10.5, 10.310169491525423)","(6.5, 7.6, 7.4349650349650345)","(26.0, 34.0, 31.48148148148148)","(5.5, 6.6, 6.492)","(6.0, 6.8, 6.772881355932203)","(101.0, 200.0, 192.0)"
07-01-2023 14:57:17.586242,"(14.0, 18.0, 17.03105590062112)","(8.0, 9.6, 9.499236641221374)","(4.8, 5.7, 5.6650306748466255)","(12.0, 14.0, 13.907692307692308)","(61.0, 75.0, 73.3125)","(8.0, 10.5, 10.251677852348994)","(6.5, 7.6, 7.445751633986928)","(26.0, 32.0, 31.48148148148148)","(5.5, 6.6, 6.490946930280957)","(6.0, 6.8, 6.772881355932203)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:18.938904,"(14.0, 18.0, 17.03105590062112)","(8.0, 9.6, 9.499236641221374)","(4.8, 5.8, 5.6650306748466255)","(12.0, 14.0, 13.885714285714286)","(61.0, 75.0, 73.3125)","(8.0, 10.5, 10.23758865248227)","(6.5, 7.6, 7.476379690949227)","(26.0, 32.0, 31.48148148148148)","(5.5, 6.6, 6.490946930280957)","(6.0, 6.8, 6.78051282051282)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:20.283627,"(14.0, 18.0, 17.067729083665338)","(8.0, 9.6, 9.5)","(4.8, 5.8, 5.6650306748466255)","(12.0, 14.0, 13.885714285714286)","(61.0, 75.0, 73.3125)","(8.0, 10.5, 10.38)","(6.5, 7.6, 7.476379690949227)","(26.0, 32.0, 31.48148148148148)","(5.5, 6.6, 6.490946930280957)","(6.0, 7.0, 6.768648648648648)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:21.721562,"(14.0, 18.0, 17.067729083665338)","(8.0, 9.6, 9.5)","(4.8, 5.8, 5.6650306748466255)","(12.0, 14.0, 13.885714285714286)","(61.0, 75.0, 73.3125)","(8.0, 10.5, 10.136200716845877)","(6.5, 7.6, 7.492700729927007)","(26.0, 32.0, 31.48148148148148)","(5.5, 6.6, 6.497881355932203)","(6.0, 7.0, 6.76353591160221)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:23.187581,"(14.0, 18.0, 17.040983606557376)","(8.0, 9.6, 9.5)","(4.8, 5.6, 5.5775)","(12.0, 14.0, 13.885714285714286)","(61.0, 75.0, 73.11764705882354)","(8.0, 11.0, 10.53225806451613)","(6.5, 7.6, 7.395133819951338)","(26.0, 32.0, 31.48148148148148)","(5.5, 6.6, 6.497881355932203)","(6.0, 7.0, 6.76353591160221)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:24.609719,"(14.0, 18.0, 17.040983606557376)","(8.0, 9.6, 9.5)","(4.8, 5.7, 5.649350649350649)","(12.0, 14.0, 13.830434782608696)","(61.0, 75.0, 73.11764705882354)","(8.0, 11.0, 10.573746312684365)","(6.5, 7.4, 7.39468085106383)","(26.0, 32.0, 31.48148148148148)","(5.5, 6.6, 6.497118463180363)","(6.0, 7.0, 6.798657718120805)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:26.155734,"(14.0, 18.0, 17.040983606557376)","(8.0, 9.6, 9.5)","(4.8, 5.7, 5.649350649350649)","(12.0, 14.0, 13.830434782608696)","(61.0, 75.0, 73.11764705882354)","(8.0, 11.0, 10.35920177383592)","(6.5, 7.4, 7.39468085106383)","(26.0, 32.0, 31.48148148148148)","(5.5, 6.6, 6.491403699673558)","(6.0, 6.8, 6.798657718120805)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:27.657352,"(14.0, 17.5, 17.43617021276596)","(8.0, 10.0, 9.636923076923077)","(4.8, 5.7, 5.649350649350649)","(12.0, 14.0, 13.830434782608696)","(61.0, 75.0, 73.11764705882354)","(8.0, 11.0, 10.484276729559749)","(6.5, 7.4, 7.39468085106383)","(26.0, 32.0, 31.46153846153846)","(5.5, 6.6, 6.491403699673558)","(6.0, 6.8, 6.760224089635854)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:29.102928,"(14.0, 17.5, 17.42105263157895)","(8.0, 10.0, 9.620645161290323)","(4.8, 5.7, 5.64578313253012)","(12.0, 14.0, 13.830434782608696)","(61.0, 75.0, 73.11764705882354)","(8.0, 10.5, 10.368421052631579)","(6.5, 7.4, 7.4790123456790125)","(26.0, 32.0, 36.526315789473685)","(5.5, 6.6, 6.4919037199124725)","(6.0, 7.0, 6.745454545454545)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:30.544839,"(14.0, 17.5, 17.42105263157895)","(8.0, 10.0, 9.620645161290323)","(4.8, 5.7, 5.628571428571428)","(12.0, 14.0, 13.815420560747663)","(61.0, 75.0, 73.11764705882354)","(8.0, 10.5, 10.375690607734807)","(6.5, 7.6, 7.4211382113821145)","(26.0, 38.0, 34.0)","(5.5, 6.6, 6.491785323110625)","(6.0, 7.0, 6.745454545454545)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:32.060878,"(14.0, 18.0, 17.046511627906977)","(8.0, 10.0, 9.701408450704225)","(4.8, 5.7, 5.6168224299065415)","(12.0, 14.0, 13.795238095238096)","(61.0, 75.0, 71.73469387755102)","(8.0, 10.5, 10.357575757575757)","(6.5, 7.6, 7.449032258064516)","(26.0, 38.0, 32.93333333333333)","(5.5, 6.6, 6.466153846153846)","(6.0, 7.0, 6.881570996978851)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:33.376488,"(14.0, 17.5, 17.25)","(8.0, 10.5, 10.42570754716981)","(4.8, 5.7, 5.615384615384615)","(12.0, 14.0, 13.79951690821256)","(61.0, 75.0, 71.73469387755102)","(8.0, 10.5, 10.357575757575757)","(6.5, 7.6, 7.48)","(26.0, 34.0, 33.07692307692308)","(5.5, 6.6, 6.466153846153846)","(6.0, 7.0, 6.883850931677019)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:34.780960,"(14.0, 17.5, 17.166666666666668)","(8.0, 10.5, 10.430787589498806)","(4.8, 5.7, 5.607476635514018)","(12.0, 14.0, 13.783068783068783)","(61.0, 75.0, 71.73469387755102)","(8.0, 10.5, 10.36875)","(6.5, 7.6, 7.483422459893048)","(26.0, 34.0, 33.07692307692308)","(5.5, 6.6, 6.468525896414342)","(6.0, 7.0, 6.8859872611464965)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:36.253667,"(14.0, 17.5, 17.0125)","(8.0, 10.5, 10.418539325842696)","(4.8, 5.7, 5.534959349593496)","(12.0, 14.0, 13.810096153846153)","(61.0, 75.0, 71.73469387755102)","(8.0, 10.5, 10.36875)","(6.5, 7.6, 7.482080924855492)","(26.0, 34.0, 33.166666666666664)","(5.5, 6.6, 6.484480746791132)","(6.0, 7.0, 6.888673139158576)","(101.0, 200.0, 188.0)"
07-01-2023 14:57:37.544354,"(14.0, 18.0, 17.025)","(8.0, 10.5, 10.416139240506329)","(4.8, 5.6, 5.537190082644628)","(12.0, 14.0, 13.803482587064677)","(61.0, 75.0, 72.72727272727273)","(8.0, 10.5, 10.396067415730338)","(6.5, 7.6, 7.1045889101338435)","(26.0, 34.0, 33.8125)","(5.5, 6.6, 6.499794661190965)","(6.0, 7.0, 6.487678339818418)","(101.0, 200.0, 184.0)"
07-01-2023 14:57:38.981290,"(14.0, 18.0, 17.25)","(8.0, 10.5, 10.416139240506329)","(4.8, 5.6, 5.538709677419354)","(12.0, 14.0, 13.807317073170731)","(61.0, 75.0, 68.75)","(8.0, 10.5, 10.398907103825136)","(6.5, 7.2, 7.105313092979127)","(26.0, 34.0, 33.88)","(5.5, 6.6, 6.490310786106033)","(6.0, 6.6, 6.486500655307995)","(101.0, 200.0, 184.0)"
07-01-2023 14:57:40.430055,"(14.0, 18.0, 17.25)","(8.0, 10.5, 10.417445482866043)","(4.8, 5.6, 5.561506622516556)","(12.0, 14.0, 13.67910447761194)","(61.0, 70.0, 71.42857142857143)","(8.0, 10.5, 10.468)","(6.5, 7.2, 7.114627414903404)","(26.0, 34.0, 35.8)","(5.5, 6.6, 6.504076738609113)","(6.0, 6.6, 6.461834319526627)","(101.0, 200.0, 192.0)"
07-01-2023 14:57:41.732425,"(14.0, 18.0, 17.327272727272728)","(8.0, 11.0, 10.647368421052631)","(4.8, 5.6, 5.559205190592052)","(12.0, 14.0, 14.048672566371682)","(61.0, 75.0, 71.875)","(8.0, 10.5, 10.46761133603239)","(6.5, 7.2, 7.1130271790065605)","(26.0, 38.0, 36.666666666666664)","(5.5, 6.6, 6.5019214703425225)","(6.0, 6.6, 6.466189111747851)","(101.0, 200.0, 192.0)"
07-01-2023 14:57:43.045785,"(14.0, 18.0, 17.323170731707318)","(8.0, 11.0, 10.60919540229885)","(4.8, 5.6, 5.559706362153344)","(12.0, 14.5, 13.715384615384615)","(61.0, 75.0, 72.5)","(8.0, 10.5, 10.46761133603239)","(6.5, 7.2, 7.114312096029548)","(26.0, 38.0, 36.666666666666664)","(5.5, 6.6, 6.499486301369863)","(6.0, 6.6, 6.453605015673982)","(101.0, 200.0, 192.0)"
07-01-2023 14:57:44.325414,"(14.0, 18.0, 17.323170731707318)","(8.0, 11.0, 10.60919540229885)","(4.8, 5.6, 5.558049167327518)","(12.0, 14.5, 13.715384615384615)","(61.0, 75.0, 72.5)","(8.0, 10.5, 10.46761133603239)","(6.5, 7.2, 7.110597302504817)","(26.0, 38.0, 36.666666666666664)","(5.5, 6.6, 6.496533795493934)","(6.0, 6.6, 6.453773584905661)","(101.0, 200.0, 192.0)"
07-01-2023 14:57:45.563411,"(14.0, 18.0, 17.20394736842105)","(8.0, 11.0, 10.860940695296524)","(4.8, 5.6, 5.559182098765432)","(12.0, 14.5, 13.715384615384615)","(61.0, 75.0, 72.22222222222223)","(8.0, 10.5, 10.46911196911197)","(6.5, 7.2, 7.110597302504817)","(26.0, 38.0, 36.666666666666664)","(5.5, 6.6, 6.496533795493934)","(6.0, 6.6, 6.4650217706821484)","(101.0, 200.0, 192.0)"
07-01-2023 14:57:46.892213,"(14.0, 17.0, 16.58695652173913)","(8.0, 11.0, 10.861788617886178)","(4.8, 5.6, 5.5585423197492165)","(12.0, 14.5, 13.715384615384615)","(61.0, 75.0, 72.22222222222223)","(8.0, 10.5, 10.46911196911197)","(6.5, 7.2, 7.122199592668024)","(26.0, 38.0, 35.04761904761905)","(5.5, 6.6, 6.496533795493934)","(6.0, 6.6, 6.4650217706821484)","(101.0, 200.0, 192.0)"
07-01-2023 14:57:48.280104,"(14.0, 17.0, 16.473333333333333)","(8.0, 11.0, 10.618421052631579)","(4.8, 5.6, 5.5585423197492165)","(12.0, 14.5, 13.686666666666667)","(61.0, 75.0, 68.91304347826087)","(8.0, 10.5, 10.46911196911197)","(6.5, 7.2, 7.120167189132706)","(26.0, 36.0, 34.91891891891892)","(5.5, 6.6, 6.491351351351351)","(6.0, 6.6, 6.412875536480687)","(101.0, 200.0, 192.0)"
07-01-2023 14:57:49.534881,"(14.0, 16.5, 16.446666666666665)","(8.0, 11.0, 10.608433734939759)","(4.8, 5.6, 5.5585423197492165)","(12.0, 14.5, 13.686666666666667)","(61.0, 70.0, 68.91304347826087)","(8.0, 10.5, 10.50344827586207)","(6.5, 7.2, 7.120167189132706)","(26.0, 36.0, 34.91891891891892)","(5.5, 6.6, 6.490860215053764)","(6.0, 6.6, 6.404484304932736)","(101.0, 200.0, 198.57142857142858)"
07-01-2023 14:57:50.940483,"(14.0, 16.5, 16.446666666666665)","(8.0, 11.0, 10.608433734939759)","(4.8, 5.6, 5.5585423197492165)","(12.0, 14.5, 13.686666666666667)","(61.0, 70.0, 68.91304347826087)","(8.0, 11.0, 10.50344827586207)","(6.5, 7.2, 7.120167189132706)","(26.0, 36.0, 34.91891891891892)","(5.5, 6.6, 6.490860215053764)","(6.0, 6.6, 6.3889502762430945)","(101.0, 220.0, 202.5)"
07-01-2023 14:57:52.301795,"(14.0, 17.0, 16.74431818181818)","(8.0, 11.0, 10.619318181818182)","(4.8, 5.6, 5.557882165605095)","(12.0, 14.5, 14.164835164835164)","(61.0, 70.0, 67.125)","(8.0, 11.0, 10.946428571428571)","(6.5, 7.2, 7.120167189132706)","(26.0, 36.0, 34.91891891891892)","(5.5, 6.6, 6.488868613138687)","(6.0, 6.4, 6.329545454545454)","(101.0, 210.0, 184.28571428571428)"
07-01-2023 14:57:53.600670,"(14.0, 16.5, 16.412280701754387)","(8.0, 11.0, 10.619318181818182)","(4.8, 5.6, 5.555093378607809)","(12.0, 14.5, 14.030534351145038)","(61.0, 70.0, 67.125)","(8.0, 11.0, 10.977011494252874)","(6.5, 7.2, 7.124190064794816)","(26.0, 36.0, 34.91891891891892)","(5.5, 6.6, 6.499692937563971)","(6.0, 6.6, 6.427431421446384)","(101.0, 190.0, 184.28571428571428)"
07-01-2023 14:57:54.980209,"(14.0, 16.5, 16.371287128712872)","(8.0, 11.0, 10.619318181818182)","(4.8, 5.6, 5.554317789291883)","(12.0, 14.5, 14.028846153846153)","(61.0, 70.0, 67.125)","(8.0, 11.0, 10.844186046511627)","(6.5, 7.2, 7.124190064794816)","(26.0, 36.0, 34.91891891891892)","(5.5, 6.6, 6.500723888314375)","(6.0, 6.6, 6.412594458438288)","(101.0, 190.0, 184.28571428571428)"
07-01-2023 14:57:56.317281,"(14.0, 16.5, 16.371287128712872)","(8.0, 11.0, 10.619318181818182)","(4.8, 5.6, 5.555953372189841)","(12.0, 14.5, 14.028846153846153)","(61.0, 70.0, 67.125)","(8.0, 11.5, 10.844186046511627)","(6.5, 7.2, 7.123362445414847)","(26.0, 36.0, 36.30769230769231)","(5.5, 6.6, 6.500723888314375)","(6.0, 6.6, 6.415841584158416)","(101.0, 190.0, 184.28571428571428)"
07-01-2023 14:57:57.682724,"(14.0, 16.5, 16.371287128712872)","(8.0, 11.0, 10.612903225806452)","(4.8, 5.6, 5.557142857142857)","(12.0, 14.5, 13.884615384615385)","(61.0, 70.0, 67.125)","(9.0, 11.5, 10.822115384615385)","(6.5, 7.2, 7.133412042502952)","(26.0, 38.0, 36.53333333333333)","(5.5, 6.6, 6.498627243928194)","(6.0, 6.6, 6.431219512195122)","(101.0, 190.0, 184.28571428571428)"
07-01-2023 14:57:59.071992,"(14.0, 16.5, 16.371287128712872)","(8.0, 11.0, 10.612903225806452)","(4.8, 5.6, 5.558232235701906)","(12.0, 14.5, 14.444444444444445)","(61.0, 70.0, 67.125)","(9.0, 11.5, 10.822115384615385)","(6.5, 7.2, 7.137120211360634)","(26.0, 38.0, 36.53333333333333)","(5.5, 6.6, 6.497596656217346)","(6.0, 6.6, 6.351879699248121)","(101.0, 190.0, 181.11111111111111)"
07-01-2023 14:58:00.505090,"(14.0, 16.5, 16.3)","(8.0, 11.0, 10.871886120996441)","(4.8, 5.6, 5.55711743772242)","(12.0, 15.0, 14.428571428571429)","(61.0, 70.0, 68.25757575757575)","(8.5, 11.5, 10.825358851674642)","(6.5, 7.2, 7.128148148148148)","(26.0, 38.0, 36.53333333333333)","(5.5, 6.6, 6.5030439684329195)","(6.0, 6.4, 6.362637362637363)","(101.0, 190.0, 181.11111111111111)"
07-01-2023 14:58:01.859676,"(14.0, 16.5, 16.286184210526315)","(8.0, 11.0, 10.48875255623722)","(4.8, 5.6, 5.557190635451505)","(12.0, 15.0, 14.428571428571429)","(61.0, 70.0, 68.5632183908046)","(8.5, 11.5, 10.968354430379748)","(6.5, 7.2, 7.118487394957984)","(26.0, 38.0, 36.95238095238095)","(5.5, 6.6, 6.501601830663615)","(6.0, 6.4, 6.370689655172414)","(101.0, 190.0, 181.11111111111111)"
07-01-2023 14:58:03.165263,"(14.0, 16.5, 16.286184210526315)","(8.0, 10.5, 10.488659793814433)","(4.8, 5.6, 5.5582623509369675)","(12.0, 15.0, 14.726027397260275)","(61.0, 70.0, 68.37662337662337)","(8.5, 11.0, 10.938202247191011)","(6.5, 7.2, 7.118487394957984)","(26.0, 38.0, 37.0)","(5.5, 6.6, 6.486393659180978)","(6.0, 6.4, 6.431382978723405)","(101.0, 190.0, 181.11111111111111)"
07-01-2023 14:58:04.498407,"(14.0, 16.5, 16.382882882882882)","(8.0, 10.5, 10.488659793814433)","(4.8, 5.6, 5.561323155216285)","(12.0, 15.0, 14.726027397260275)","(61.0, 70.0, 68.37662337662337)","(8.5, 11.0, 10.935294117647059)","(6.5, 7.2, 7.1293628808864264)","(26.0, 38.0, 36.95238095238095)","(5.5, 6.6, 6.468324607329843)","(6.0, 6.6, 6.429573934837093)","(101.0, 190.0, 181.11111111111111)"
07-01-2023 14:58:05.832456,"(14.0, 16.5, 16.37735849056604)","(8.0, 10.5, 10.489173228346457)","(4.8, 5.6, 5.56079105760963)","(12.0, 15.0, 14.726027397260275)","(61.0, 70.0, 68.37662337662337)","(8.5, 11.0, 10.933734939759036)","(6.5, 7.2, 7.1293628808864264)","(26.0, 38.0, 36.95238095238095)","(5.5, 6.6, 6.295021337126601)","(6.0, 6.6, 6.440749414519907)","(101.0, 190.0, 181.42857142857142)"
07-01-2023 14:58:07.138326,"(14.0, 17.0, 16.559633027522935)","(8.0, 10.5, 10.489173228346457)","(4.8, 5.6, 5.56079105760963)","(12.0, 15.0, 14.871794871794872)","(61.0, 70.0, 68.37662337662337)","(8.5, 11.0, 10.927631578947368)","(6.5, 7.2, 7.1293628808864264)","(26.0, 38.0, 36.95238095238095)","(5.5, 6.4, 6.291791577444682)","(6.0, 6.6, 6.456842105263158)","(101.0, 190.0, 181.42857142857142)"
07-01-2023 14:58:08.454811,"(14.0, 17.0, 16.559633027522935)","(8.0, 10.5, 10.489065606361828)","(4.8, 5.6, 5.56079105760963)","(12.0, 15.0, 14.875776397515528)","(61.0, 70.0, 68.6842105263158)","(8.5, 11.0, 11.068965517241379)","(6.5, 7.2, 7.128571428571429)","(26.0, 38.0, 36.95238095238095)","(5.5, 6.4, 6.2900652646845545)","(6.0, 6.6, 6.491164658634538)","(101.0, 190.0, 181.42857142857142)"
07-01-2023 14:58:09.738001,"(14.0, 17.0, 16.565)","(8.0, 10.5, 10.489065606361828)","(4.8, 5.6, 5.56079105760963)","(12.0, 15.0, 14.834710743801653)","(61.0, 70.0, 68.6842105263158)","(8.5, 11.5, 11.015625)","(6.5, 7.2, 7.122610015174507)","(26.0, 38.0, 36.08695652173913)","(5.5, 6.4, 6.2874722016308375)","(6.0, 6.6, 6.491164658634538)","(101.0, 190.0, 183.33333333333334)"
07-01-2023 14:58:11.031800,"(14.0, 17.0, 16.572580645161292)","(8.0, 10.5, 10.489402697495184)","(4.8, 5.6, 5.5600700525394045)","(12.0, 15.0, 14.834710743801653)","(61.0, 70.0, 68.6842105263158)","(8.5, 11.5, 11.015544041450777)","(6.5, 7.2, 7.130956239870341)","(26.0, 38.0, 36.08695652173913)","(5.5, 6.4, 6.2874722016308375)","(6.0, 6.6, 6.491164658634538)","(101.0, 190.0, 183.33333333333334)"
07-01-2023 14:58:12.356581,"(14.0, 17.0, 16.572580645161292)","(8.0, 10.5, 10.48956356736243)","(4.8, 5.6, 5.560654288240495)","(12.0, 15.0, 14.834710743801653)","(61.0, 70.0, 68.6842105263158)","(8.5, 11.5, 11.05048076923077)","(6.5, 7.2, 7.130049261083744)","(26.0, 38.0, 35.116279069767444)","(5.5, 6.4, 6.269314641744549)","(6.0, 6.6, 6.503418803418803)","(101.0, 190.0, 183.33333333333334)"
07-01-2023 14:58:13.792155,"(15.0, 17.0, 16.572580645161292)","(8.5, 10.5, 10.48956356736243)","(4.8, 5.6, 5.559211732355637)","(12.0, 15.0, 14.834710743801653)","(61.0, 70.0, 68.6842105263158)","(9.0, 11.5, 11.05048076923077)","(6.5, 7.2, 7.133953488372093)","(31.0, 38.0, 35.116279069767444)","(5.5, 6.4, 6.254857142857143)","(6.0, 6.6, 6.480738786279684)","(101.0, 190.0, 183.33333333333334)"
07-01-2023 14:58:15.388804,"(15.0, 17.0, 16.572580645161292)","(8.5, 10.5, 10.48956356736243)","(4.8, 5.6, 5.559211732355637)","(12.0, 15.0, 14.834710743801653)","(61.0, 70.0, 68.6842105263158)","(9.0, 11.5, 11.015544041450777)","(6.5, 7.2, 7.14424040066778)","(31.0, 38.0, 35.116279069767444)","(5.5, 6.4, 6.234317343173432)","(6.0, 6.6, 6.492380952380953)","(101.0, 190.0, 183.33333333333334)"
07-01-2023 14:58:16.793837,"(15.0, 17.0, 16.572580645161292)","(8.5, 10.5, 10.718518518518518)","(4.8, 5.6, 5.559211732355637)","(12.0, 15.0, 14.84251968503937)","(61.0, 70.0, 68.6842105263158)","(9.0, 11.5, 11.002673796791443)","(6.5, 7.2, 7.135645472061658)","(31.0, 38.0, 34.11764705882353)","(5.5, 6.4, 6.234317343173432)","(6.0, 6.6, 6.496567505720824)","(101.0, 190.0, 183.33333333333334)"
07-01-2023 14:58:18.376848,"(15.0, 17.0, 16.572580645161292)","(8.5, 11.0, 10.716911764705882)","(4.8, 5.6, 5.559211732355637)","(12.0, 15.0, 14.846153846153847)","(61.0, 70.0, 68.3177570093458)","(9.0, 11.5, 11.15079365079365)","(6.5, 7.2, 7.137453183520599)","(31.0, 36.0, 34.11764705882353)","(5.5, 6.4, 6.221115537848606)","(6.0, 6.6, 6.503211991434689)","(101.0, 190.0, 183.33333333333334)"
07-01-2023 14:58:19.826185,"(15.0, 17.0, 16.572580645161292)","(8.5, 11.0, 10.716911764705882)","(4.8, 5.6, 5.566701352757544)","(12.0, 15.0, 14.846153846153847)","(61.0, 70.0, 68.3177570093458)","(9.0, 11.5, 11.145569620253164)","(6.5, 7.2, 7.291269841269841)","(31.0, 36.0, 34.11764705882353)","(5.5, 6.4, 6.216998950682057)","(6.0, 6.6, 6.5062240663900415)","(101.0, 190.0, 183.33333333333334)"
07-01-2023 14:58:21.200298,"(15.0, 17.0, 16.572580645161292)","(8.5, 11.0, 10.451851851851853)","(4.8, 5.6, 5.57012987012987)","(12.0, 15.0, 14.846153846153847)","(61.0, 70.0, 68.3177570093458)","(9.0, 11.5, 11.141509433962264)","(6.5, 7.4, 7.3105145413870245)","(31.0, 36.0, 34.11764705882353)","(5.5, 6.4, 6.20686600221484)","(6.0, 6.6, 6.5062240663900415)","(101.0, 190.0, 183.33333333333334)"
07-01-2023 14:58:22.462444,"(15.0, 17.0, 16.572580645161292)","(8.5, 10.5, 10.451851851851853)","(4.8, 5.6, 5.57012987012987)","(12.0, 15.0, 14.846153846153847)","(61.0, 70.0, 68.3177570093458)","(8.5, 11.5, 11.141509433962264)","(6.5, 7.4, 7.229059829059829)","(31.0, 36.0, 34.11764705882353)","(5.5, 6.4, 6.206935123042506)","(6.0, 6.6, 6.515037593984962)","(101.0, 190.0, 183.33333333333334)"
07-01-2023 14:58:23.815878,"(15.0, 17.0, 16.572580645161292)","(8.5, 10.5, 10.451851851851853)","(4.8, 5.6, 5.563473053892215)","(12.0, 15.0, 14.846153846153847)","(61.0, 70.0, 68.3177570093458)","(8.5, 11.5, 11.071428571428571)","(6.5, 7.4, 7.347755102040817)","(31.0, 36.0, 35.36)","(5.5, 6.4, 6.206935123042506)","(6.0, 6.6, 6.514716981132075)","(101.0, 190.0, 183.33333333333334)"
07-01-2023 14:58:25.221540,"(15.0, 17.0, 16.64666666666667)","(8.5, 10.5, 10.451851851851853)","(4.8, 5.6, 5.5634)","(12.0, 15.0, 14.692307692307692)","(61.0, 70.0, 68.3177570093458)","(8.5, 11.5, 11.032786885245901)","(6.5, 7.4, 7.336)","(31.0, 36.0, 35.36)","(5.5, 6.4, 6.233714285714286)","(6.0, 6.6, 6.4856)","(101.0, 190.0, 183.33333333333334)"
