,Feel The Reign,Wilshire Boulevard,Overpowering,Cemetery Bay,Thomas Heights,Ultimate Force,Dennis,Sahara Tiger,Van Mara Nz
1812,"[datetime.datetime(2022, 11, 28, 19, 41, 12, 74044), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 74044), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 74044), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 74044), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 74044), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 74044), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 74044), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 74044), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 41, 12, 74044), 4.6, 99999]"
1813,"[datetime.datetime(2022, 11, 28, 19, 41, 13, 295527), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 295527), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 295527), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 295527), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 295527), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 295527), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 295527), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 295527), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 41, 13, 295527), 4.6, 99999]"
1814,"[datetime.datetime(2022, 11, 28, 19, 41, 14, 514743), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 514743), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 514743), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 514743), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 514743), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 514743), 18.0, 75.0]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 514743), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 514743), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 41, 14, 514743), 4.6, 99999]"
1815,"[datetime.datetime(2022, 11, 28, 19, 41, 15, 747824), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 747824), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 747824), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 747824), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 747824), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 747824), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 747824), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 747824), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 15, 747824), 4.6, 99999]"
1816,"[datetime.datetime(2022, 11, 28, 19, 41, 16, 982315), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 982315), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 982315), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 982315), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 982315), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 982315), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 982315), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 982315), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 16, 982315), 4.6, 99999]"
1817,"[datetime.datetime(2022, 11, 28, 19, 41, 18, 201332), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 201332), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 201332), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 201332), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 201332), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 201332), 18.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 201332), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 201332), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 18, 201332), 4.6, 99999]"
1818,"[datetime.datetime(2022, 11, 28, 19, 41, 19, 428037), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 428037), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 428037), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 428037), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 428037), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 428037), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 428037), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 428037), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 19, 428037), 4.6, 99999]"
1819,"[datetime.datetime(2022, 11, 28, 19, 41, 20, 641591), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 41, 20, 641591), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 20, 641591), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 20, 641591), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 20, 641591), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 20, 641591), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 20, 641591), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 20, 641591), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 20, 641591), 4.6, 99999]"
1820,"[datetime.datetime(2022, 11, 28, 19, 41, 21, 867328), 14.0, 24.0]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 867328), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 867328), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 867328), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 867328), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 867328), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 867328), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 867328), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 21, 867328), 4.6, 99999]"
1821,"[datetime.datetime(2022, 11, 28, 19, 41, 23, 116929), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 116929), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 116929), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 116929), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 116929), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 116929), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 116929), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 116929), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 23, 116929), 4.6, 99999]"
1822,"[datetime.datetime(2022, 11, 28, 19, 41, 24, 350939), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 350939), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 350939), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 350939), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 350939), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 350939), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 350939), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 350939), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 24, 350939), 4.6, 99999]"
1823,"[datetime.datetime(2022, 11, 28, 19, 41, 25, 591305), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 591305), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 591305), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 591305), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 591305), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 591305), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 591305), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 591305), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 25, 591305), 4.6, 99999]"
1824,"[datetime.datetime(2022, 11, 28, 19, 41, 26, 835053), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 835053), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 835053), 5.5, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 835053), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 835053), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 835053), 18.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 835053), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 835053), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 26, 835053), 4.6, 99999]"
1825,"[datetime.datetime(2022, 11, 28, 19, 41, 28, 71160), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 71160), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 71160), 6.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 71160), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 71160), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 71160), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 71160), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 71160), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 28, 71160), 4.8, 99999]"
1826,"[datetime.datetime(2022, 11, 28, 19, 41, 29, 318542), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 318542), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 318542), 6.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 318542), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 318542), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 318542), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 318542), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 318542), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 29, 318542), 4.8, 99999]"
1827,"[datetime.datetime(2022, 11, 28, 19, 41, 30, 533407), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 533407), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 533407), 6.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 533407), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 533407), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 533407), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 533407), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 533407), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 30, 533407), 4.8, 99999]"
1828,"[datetime.datetime(2022, 11, 28, 19, 41, 31, 751283), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 31, 751283), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 31, 751283), 6.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 31, 751283), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 31, 751283), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 31, 751283), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 31, 751283), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 31, 751283), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 31, 751283), 4.8, 99999]"
1829,"[datetime.datetime(2022, 11, 28, 19, 41, 32, 984456), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 984456), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 984456), 6.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 984456), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 984456), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 984456), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 984456), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 984456), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 32, 984456), 4.8, 99999]"
1830,"[datetime.datetime(2022, 11, 28, 19, 41, 34, 206942), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 206942), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 206942), 6.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 206942), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 206942), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 206942), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 206942), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 206942), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 34, 206942), 4.8, 99999]"
1831,"[datetime.datetime(2022, 11, 28, 19, 41, 35, 477136), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 477136), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 477136), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 477136), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 477136), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 477136), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 477136), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 477136), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 35, 477136), 4.8, 99999]"
1832,"[datetime.datetime(2022, 11, 28, 19, 41, 36, 713991), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 713991), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 713991), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 713991), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 713991), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 713991), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 713991), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 713991), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 36, 713991), 4.8, 99999]"
1833,"[datetime.datetime(2022, 11, 28, 19, 41, 37, 924855), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 924855), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 924855), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 924855), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 924855), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 924855), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 924855), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 924855), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 37, 924855), 4.8, 99999]"
1834,"[datetime.datetime(2022, 11, 28, 19, 41, 39, 132198), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 132198), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 132198), 6.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 132198), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 132198), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 132198), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 132198), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 132198), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 39, 132198), 4.8, 99999]"
1835,"[datetime.datetime(2022, 11, 28, 19, 41, 40, 374063), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 40, 374063), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 19, 41, 40, 374063), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 41, 40, 374063), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 41, 40, 374063), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 41, 40, 374063), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 40, 374063), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 40, 374063), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 40, 374063), 4.8, 99999]"
1836,"[datetime.datetime(2022, 11, 28, 19, 41, 41, 747590), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 747590), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 747590), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 747590), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 747590), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 747590), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 747590), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 747590), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 41, 747590), 4.8, 99999]"
1837,"[datetime.datetime(2022, 11, 28, 19, 41, 43, 43313), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 43, 43313), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 43, 43313), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 41, 43, 43313), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 41, 43, 43313), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 43, 43313), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 43, 43313), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 43, 43313), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 43, 43313), 4.8, 99999]"
1838,"[datetime.datetime(2022, 11, 28, 19, 41, 44, 373336), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 44, 373336), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 44, 373336), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 41, 44, 373336), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 41, 44, 373336), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 44, 373336), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 44, 373336), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 44, 373336), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 44, 373336), 4.8, 99999]"
1839,"[datetime.datetime(2022, 11, 28, 19, 41, 45, 660612), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 45, 660612), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 19, 41, 45, 660612), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 41, 45, 660612), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 41, 45, 660612), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 45, 660612), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 45, 660612), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 45, 660612), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 45, 660612), 4.8, 99999]"
1840,"[datetime.datetime(2022, 11, 28, 19, 41, 47, 85405), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 47, 85405), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 41, 47, 85405), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 41, 47, 85405), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 41, 47, 85405), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 47, 85405), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 47, 85405), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 47, 85405), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 47, 85405), 4.8, 99999]"
1841,"[datetime.datetime(2022, 11, 28, 19, 41, 48, 380722), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 19, 41, 48, 380722), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 41, 48, 380722), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 41, 48, 380722), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 41, 48, 380722), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 48, 380722), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 48, 380722), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 48, 380722), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 48, 380722), 4.8, 99999]"
1842,"[datetime.datetime(2022, 11, 28, 19, 41, 49, 609351), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 41, 49, 609351), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 41, 49, 609351), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 41, 49, 609351), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 41, 49, 609351), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 49, 609351), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 49, 609351), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 49, 609351), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 49, 609351), 4.8, 99999]"
1843,"[datetime.datetime(2022, 11, 28, 19, 41, 50, 848973), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 41, 50, 848973), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 41, 50, 848973), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 41, 50, 848973), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 41, 50, 848973), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 41, 50, 848973), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 50, 848973), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 41, 50, 848973), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 50, 848973), 4.8, 99999]"
1844,"[datetime.datetime(2022, 11, 28, 19, 41, 52, 108720), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 41, 52, 108720), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 41, 52, 108720), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 41, 52, 108720), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 41, 52, 108720), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 41, 52, 108720), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 52, 108720), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 52, 108720), 1.55, 1.62]","[datetime.datetime(2022, 11, 28, 19, 41, 52, 108720), 4.8, 99999]"
1845,"[datetime.datetime(2022, 11, 28, 19, 41, 53, 335592), 14.0, 17.0]","[datetime.datetime(2022, 11, 28, 19, 41, 53, 335592), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 41, 53, 335592), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 19, 41, 53, 335592), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 41, 53, 335592), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 53, 335592), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 53, 335592), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 53, 335592), 1.55, 1.6]","[datetime.datetime(2022, 11, 28, 19, 41, 53, 335592), 4.8, 99999]"
1846,"[datetime.datetime(2022, 11, 28, 19, 41, 54, 557410), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 41, 54, 557410), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 41, 54, 557410), 6.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 41, 54, 557410), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 41, 54, 557410), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 54, 557410), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 41, 54, 557410), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 54, 557410), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 41, 54, 557410), 4.8, 99999]"
1847,"[datetime.datetime(2022, 11, 28, 19, 41, 55, 791778), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 19, 41, 55, 791778), 41.0, 140.0]","[datetime.datetime(2022, 11, 28, 19, 41, 55, 791778), 6.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 41, 55, 791778), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 41, 55, 791778), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 41, 55, 791778), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 19, 41, 55, 791778), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 41, 55, 791778), 1.55, 1.63]","[datetime.datetime(2022, 11, 28, 19, 41, 55, 791778), 4.8, 99999]"
