,Masie Jane,Zipping Cutie,Flyaway Becky,Lenny Boy,Chip Rock,Tralee Beth,Jasper Kimetto,Light Duties
05-01-2023 14:18:50.744763,"(2.5, 3.0, 2.92)","(41.0, 80.0, 74.44444444444444)","(10.0, 15.0, 14.047619047619047)","(21.0, 32.0, 31.0)","(6.5, 9.8, 9.466666666666667)","(3.1, 4.2, 4.111111111111112)","(5.5, 7.6, 7.066666666666666)","(14.0, 21.0, 20.0)"
05-01-2023 14:18:51.891242,"(2.5, 3.0, 2.925333333333333)","(41.0, 80.0, 76.42857142857143)","(10.0, 15.0, 14.047619047619047)","(21.0, 32.0, 31.0)","(6.5, 9.6, 9.423529411764706)","(3.1, 4.2, 4.142857142857143)","(5.5, 7.6, 6.945454545454545)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:53.085065,"(2.5, 3.0, 2.949090909090909)","(41.0, 80.0, 76.42857142857143)","(10.0, 15.0, 14.047619047619047)","(21.0, 32.0, 31.35135135135135)","(6.5, 9.6, 9.423529411764706)","(3.1, 4.2, 4.111111111111112)","(5.5, 7.6, 7.066666666666666)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:54.284087,"(2.5, 3.0, 2.92125)","(41.0, 80.0, 76.42857142857143)","(10.0, 15.0, 14.047619047619047)","(21.0, 32.0, 31.542857142857144)","(6.5, 9.6, 9.423529411764706)","(3.1, 4.2, 4.111111111111112)","(5.5, 7.6, 7.066666666666666)","(14.0, 21.0, 20.0)"
05-01-2023 14:18:55.427280,"(2.5, 3.0, 2.92125)","(41.0, 80.0, 76.42857142857143)","(10.0, 15.0, 14.047619047619047)","(21.0, 32.0, 31.757575757575758)","(6.5, 9.6, 9.423529411764706)","(3.1, 4.2, 4.142857142857143)","(5.5, 7.6, 6.945454545454545)","(14.0, 21.0, 20.454545454545453)"
05-01-2023 14:18:56.544889,"(2.5, 3.0, 2.949090909090909)","(41.0, 80.0, 76.42857142857143)","(10.0, 15.0, 14.047619047619047)","(21.0, 32.0, 31.757575757575758)","(6.5, 9.6, 9.600000000000001)","(3.1, 4.2, 4.13030303030303)","(5.5, 7.6, 6.6)","(14.0, 21.0, 20.8125)"
05-01-2023 14:18:57.666996,"(2.5, 3.0, 2.893333333333333)","(41.0, 80.0, 76.42857142857143)","(10.0, 15.0, 14.166666666666666)","(21.0, 32.0, 31.875)","(6.5, 9.8, 9.488888888888889)","(3.1, 4.3, 4.157894736842105)","(5.5, 7.6, 6.69)","(14.0, 21.0, 20.8125)"
05-01-2023 14:18:58.723802,"(2.5, 3.0, 2.925)","(41.0, 80.0, 74.375)","(10.0, 15.0, 14.166666666666666)","(21.0, 32.0, 31.875)","(6.5, 9.6, 9.5)","(3.1, 4.3, 4.161538461538461)","(5.5, 7.6, 6.736)","(14.0, 21.0, 20.5)"
05-01-2023 14:18:59.863622,"(2.5, 3.0, 2.91)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.166666666666666)","(21.0, 32.0, 31.875)","(6.5, 9.6, 9.5)","(3.1, 4.3, 4.148979591836734)","(5.5, 7.6, 6.903225806451613)","(15.0, 21.0, 20.5)"
05-01-2023 14:19:01.012778,"(2.5, 3.0, 2.911111111111111)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.166666666666666)","(21.0, 32.0, 31.875)","(6.5, 9.6, 9.5)","(3.1, 4.3, 4.144897959183673)","(5.5, 7.6, 7.04)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:02.579439,"(2.5, 3.0, 2.893333333333333)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.166666666666666)","(21.0, 32.0, 31.875)","(6.5, 9.6, 9.5)","(3.1, 4.3, 4.13728813559322)","(5.5, 7.4, 7.131707317073171)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:04.034453,"(2.5, 3.0, 2.893333333333333)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.318181818181818)","(21.0, 32.0, 31.875)","(6.5, 9.6, 9.689655172413794)","(3.1, 4.3, 4.043636363636364)","(5.5, 7.4, 7.170833333333333)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:05.566773,"(2.5, 3.0, 2.893333333333333)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.318181818181818)","(21.0, 32.0, 31.875)","(6.5, 9.8, 9.5)","(3.1, 4.3, 4.038888888888889)","(5.5, 7.4, 7.170833333333333)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:07.265590,"(2.5, 3.0, 2.911111111111111)","(41.0, 80.0, 74.375)","(11.0, 15.0, 13.846153846153847)","(21.0, 32.0, 31.875)","(6.5, 9.6, 9.5)","(3.1, 4.3, 4.038888888888889)","(5.5, 7.4, 7.210344827586207)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:08.601486,"(2.5, 3.0, 2.925)","(41.0, 80.0, 74.375)","(11.0, 15.0, 13.846153846153847)","(21.0, 32.0, 31.4)","(6.5, 9.6, 9.5)","(3.1, 4.3, 4.012244897959183)","(5.5, 7.4, 7.210344827586207)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:09.957508,"(2.5, 3.0, 2.925)","(41.0, 80.0, 74.375)","(11.0, 15.0, 13.846153846153847)","(21.0, 32.0, 31.76923076923077)","(6.5, 9.6, 9.5)","(3.1, 4.3, 4.137931034482758)","(5.5, 7.4, 7.210344827586207)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:11.288971,"(2.5, 3.0, 2.904)","(41.0, 80.0, 74.375)","(11.0, 15.0, 13.846153846153847)","(21.0, 32.0, 31.76923076923077)","(6.5, 9.6, 9.5)","(3.1, 4.3, 4.1440677966101696)","(5.5, 7.4, 7.22258064516129)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:12.549796,"(2.5, 2.86, 2.787272727272727)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.117647058823529)","(21.0, 32.0, 31.76923076923077)","(6.5, 9.6, 9.5)","(3.1, 4.3, 4.108163265306122)","(5.5, 7.4, 7.3038461538461545)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:13.777623,"(2.5, 2.88, 2.8032)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.117647058823529)","(21.0, 32.0, 31.76923076923077)","(6.5, 9.6, 9.5)","(3.1, 4.3, 4.108163265306122)","(5.5, 7.4, 7.036363636363636)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:15.000444,"(2.5, 2.88, 2.8049999999999997)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.117647058823529)","(21.0, 32.0, 35.4)","(6.5, 9.6, 9.5)","(3.2, 4.3, 4.209615384615384)","(5.5, 7.4, 7.1230769230769235)","(15.0, 21.0, 20.5)"
05-01-2023 14:19:16.294329,"(2.5, 2.86, 2.8)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.117647058823529)","(21.0, 36.0, 34.8)","(6.5, 9.6, 9.5)","(3.2, 4.3, 4.214814814814815)","(5.5, 7.4, 7.210526315789474)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:17.412990,"(2.5, 2.84, 2.792)","(41.0, 80.0, 74.375)","(11.0, 15.0, 13.846153846153847)","(21.0, 36.0, 34.6)","(6.5, 9.6, 9.689655172413794)","(3.2, 4.3, 4.214814814814815)","(5.5, 7.4, 7.322222222222222)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:18.659801,"(2.45, 2.84, 2.824)","(41.0, 80.0, 74.375)","(11.0, 15.0, 13.846153846153847)","(21.0, 36.0, 34.6)","(6.5, 9.8, 9.5)","(3.2, 4.3, 4.119230769230769)","(5.5, 7.6, 7.266666666666667)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:20.120060,"(2.45, 2.84, 2.824)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.047619047619047)","(21.0, 36.0, 34.6)","(6.5, 9.6, 9.5)","(3.2, 4.3, 4.204081632653061)","(5.5, 7.6, 7.257142857142857)","(15.0, 21.0, 20.8125)"
05-01-2023 14:19:21.644264,"(2.45, 2.82, 2.8)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.047619047619047)","(21.0, 36.0, 33.9)","(6.5, 9.6, 9.5)","(3.2, 4.3, 4.135714285714285)","(5.5, 7.6, 7.44)","(15.0, 21.0, 20.25)"
05-01-2023 14:19:23.183177,"(2.45, 2.84, 2.829333333333333)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.047619047619047)","(21.0, 36.0, 33.9)","(6.5, 9.6, 9.5)","(3.2, 4.3, 4.135714285714285)","(5.5, 7.6, 7.24)","(15.0, 21.0, 20.785714285714285)"
05-01-2023 14:19:24.549175,"(2.45, 2.84, 2.829333333333333)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.047619047619047)","(21.0, 36.0, 33.9)","(6.5, 9.6, 9.5)","(3.2, 4.3, 4.213207547169811)","(5.5, 7.6, 7.24)","(15.0, 21.0, 20.785714285714285)"
05-01-2023 14:19:25.850361,"(2.45, 2.84, 2.8305882352941176)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.516129032258064)","(21.0, 36.0, 33.9)","(6.5, 9.8, 9.575)","(3.2, 4.3, 4.213207547169811)","(5.5, 7.6, 7.28)","(15.0, 21.0, 20.785714285714285)"
05-01-2023 14:19:27.282169,"(2.45, 2.84, 2.796923076923077)","(41.0, 80.0, 74.375)","(11.0, 15.0, 14.516129032258064)","(21.0, 36.0, 34.95)","(6.5, 9.8, 9.486956521739131)","(3.2, 4.3, 4.213207547169811)","(5.5, 7.6, 7.28)","(15.0, 21.0, 20.785714285714285)"
05-01-2023 14:19:28.837371,"(2.45, 2.84, 2.831111111111111)","(41.0, 80.0, 68.75)","(11.0, 15.0, 14.516129032258064)","(21.0, 36.0, 34.8)","(6.5, 9.8, 9.615384615384615)","(3.2, 4.3, 4.213207547169811)","(5.5, 7.6, 7.28)","(15.0, 21.0, 20.25)"
05-01-2023 14:19:30.392451,"(2.45, 2.84, 2.8266666666666667)","(41.0, 80.0, 72.05882352941177)","(11.0, 15.0, 14.516129032258064)","(21.0, 36.0, 34.8)","(6.5, 9.8, 9.5375)","(3.2, 4.3, 4.1385964912280695)","(5.5, 7.6, 7.375)","(15.0, 21.0, 20.785714285714285)"
05-01-2023 14:19:31.779945,"(2.45, 2.84, 2.812173913043478)","(41.0, 80.0, 72.05882352941177)","(11.0, 15.0, 14.516129032258064)","(21.0, 36.0, 34.8)","(6.5, 9.6, 9.5375)","(3.2, 4.3, 4.1385964912280695)","(5.5, 7.6, 7.375)","(15.0, 21.0, 20.785714285714285)"
05-01-2023 14:19:33.152953,"(2.45, 2.84, 2.812173913043478)","(41.0, 80.0, 72.05882352941177)","(11.0, 15.0, 14.516129032258064)","(21.0, 36.0, 34.8)","(6.5, 9.6, 9.5375)","(3.2, 4.3, 4.213207547169811)","(5.5, 7.6, 7.375)","(15.0, 21.0, 20.785714285714285)"
05-01-2023 14:19:34.540860,"(2.45, 2.84, 2.812173913043478)","(41.0, 80.0, 72.05882352941177)","(11.0, 15.0, 14.516129032258064)","(21.0, 36.0, 34.95)","(6.5, 9.6, 9.545945945945945)","(3.2, 4.3, 4.220689655172414)","(5.5, 7.6, 7.359999999999999)","(15.0, 21.0, 20.785714285714285)"
05-01-2023 14:19:35.842343,"(2.45, 2.82, 2.754545454545455)","(41.0, 80.0, 73.86363636363636)","(11.0, 15.0, 14.583333333333334)","(21.0, 36.0, 34.95)","(6.5, 9.6, 9.705263157894738)","(3.2, 4.3, 4.222033898305085)","(5.5, 7.6, 7.3)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:37.306376,"(2.45, 2.78, 2.7666666666666666)","(41.0, 80.0, 76.35135135135135)","(11.0, 15.0, 14.583333333333334)","(21.0, 36.0, 34.95)","(6.5, 9.8, 9.636363636363637)","(3.2, 4.3, 4.213207547169811)","(5.5, 7.6, 7.391304347826087)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:38.726385,"(2.45, 2.8, 2.74)","(41.0, 80.0, 76.35135135135135)","(11.0, 15.0, 14.583333333333334)","(21.0, 36.0, 34.95)","(6.5, 9.8, 9.636363636363637)","(3.2, 4.3, 4.116)","(5.5, 7.6, 7.231578947368421)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:40.087768,"(2.45, 2.76, 2.74)","(41.0, 80.0, 76.35135135135135)","(11.0, 15.0, 14.583333333333334)","(21.0, 36.0, 34.95)","(6.5, 9.8, 9.636363636363637)","(3.2, 4.3, 4.202127659574468)","(5.5, 7.8, 7.231578947368421)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:41.481746,"(2.45, 2.76, 2.7375)","(41.0, 80.0, 76.35135135135135)","(11.0, 15.0, 14.583333333333334)","(21.0, 36.0, 34.95)","(6.5, 9.8, 9.545945945945945)","(3.2, 4.3, 4.202127659574468)","(5.5, 7.8, 7.231578947368421)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:42.877781,"(2.45, 2.76, 2.7266666666666666)","(41.0, 80.0, 76.35135135135135)","(11.0, 15.0, 14.583333333333334)","(21.0, 36.0, 34.95)","(6.5, 9.6, 9.545945945945945)","(3.2, 4.3, 4.108163265306122)","(5.5, 7.8, 8.106024096385541)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:44.329912,"(2.45, 2.76, 2.7399999999999998)","(41.0, 80.0, 76.35135135135135)","(11.0, 15.0, 14.375)","(21.0, 36.0, 34.95)","(6.5, 9.6, 9.545945945945945)","(3.2, 4.3, 4.108)","(5.5, 8.2, 7.894117647058823)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:45.727055,"(2.45, 2.76, 2.7266666666666666)","(41.0, 80.0, 75.5)","(11.0, 15.0, 14.6)","(21.0, 36.0, 34.95)","(6.5, 9.6, 9.545945945945945)","(3.2, 4.3, 4.108)","(5.5, 8.2, 7.875)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:47.167561,"(2.45, 2.76, 2.7266666666666666)","(41.0, 80.0, 75.5)","(11.0, 15.0, 14.6)","(21.0, 36.0, 34.95)","(6.5, 9.6, 9.545945945945945)","(3.2, 4.3, 4.122641509433962)","(5.5, 8.2, 7.428571428571429)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:48.657165,"(2.45, 2.76, 2.7266666666666666)","(41.0, 80.0, 75.5)","(11.0, 15.0, 14.6)","(21.0, 36.0, 34.95)","(6.5, 9.6, 9.545945945945945)","(3.2, 4.3, 4.122641509433962)","(5.5, 7.8, 7.4750000000000005)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:50.151645,"(2.45, 2.78, 2.746666666666667)","(41.0, 80.0, 75.5)","(11.0, 15.0, 14.6)","(21.0, 36.0, 34.95)","(6.5, 9.6, 9.545945945945945)","(3.2, 4.3, 4.122222222222222)","(5.5, 7.8, 7.4750000000000005)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:51.730730,"(2.45, 2.82, 2.8086206896551724)","(41.0, 80.0, 75.5)","(11.0, 15.0, 14.090909090909092)","(21.0, 36.0, 34.95)","(6.5, 9.6, 9.545945945945945)","(3.2, 4.3, 4.111111111111111)","(5.5, 7.8, 7.4750000000000005)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:53.368738,"(2.45, 2.82, 2.8)","(41.0, 80.0, 75.5)","(11.0, 15.0, 14.681818181818182)","(21.0, 36.0, 34.95)","(6.5, 9.6, 9.545945945945945)","(3.2, 4.2, 4.111111111111111)","(5.5, 7.8, 7.64)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:54.755451,"(2.45, 2.86, 2.815)","(41.0, 80.0, 75.5)","(11.0, 15.0, 14.681818181818182)","(21.0, 36.0, 34.95)","(6.5, 9.6, 9.545945945945945)","(3.2, 4.2, 4.111111111111111)","(5.5, 7.8, 7.44)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:56.076140,"(2.45, 2.86, 2.7861538461538458)","(41.0, 80.0, 77.97297297297297)","(11.0, 15.0, 14.681818181818182)","(21.0, 36.0, 34.95)","(6.5, 9.6, 9.628571428571428)","(3.2, 4.2, 4.107142857142857)","(5.5, 7.8, 7.4625)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:57.423752,"(2.45, 2.84, 2.7849999999999997)","(41.0, 70.0, 69.84848484848484)","(11.0, 15.0, 14.681818181818182)","(21.0, 36.0, 35.02325581395349)","(6.5, 9.8, 8.899999999999999)","(3.2, 4.2, 4.103225806451612)","(5.5, 7.8, 7.6125)","(15.0, 21.0, 20.875)"
05-01-2023 14:19:58.695523,"(2.45, 2.84, 2.7849999999999997)","(41.0, 70.0, 69.44444444444444)","(11.0, 15.0, 14.681818181818182)","(21.0, 36.0, 35.02325581395349)","(6.5, 9.2, 8.628571428571428)","(3.2, 4.2, 4.103703703703704)","(5.5, 7.8, 7.6125)","(15.0, 21.0, 21.333333333333332)"
05-01-2023 14:19:59.993296,"(2.45, 2.84, 2.8036363636363633)","(41.0, 90.0, 86.05263157894737)","(11.0, 15.0, 14.681818181818182)","(21.0, 36.0, 35.4)","(6.5, 9.2, 8.836363636363636)","(3.2, 4.2, 4.103703703703704)","(5.5, 7.8, 7.413333333333334)","(15.0, 22.0, 23.7)"
05-01-2023 14:20:01.475297,"(2.45, 2.84, 2.805454545454545)","(41.0, 90.0, 81.25)","(11.0, 15.0, 14.125)","(21.0, 36.0, 35.02325581395349)","(6.5, 9.2, 8.272727272727273)","(3.2, 4.2, 4.103703703703704)","(5.5, 7.6, 7.618181818181818)","(15.0, 24.0, 21.6875)"
05-01-2023 14:20:02.891304,"(2.45, 2.86, 2.842758620689655)","(41.0, 85.0, 81.25)","(11.0, 15.0, 14.166666666666666)","(21.0, 36.0, 35.02325581395349)","(6.5, 9.0, 8.619047619047619)","(3.2, 4.2, 4.103703703703704)","(5.5, 7.8, 7.50909090909091)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:04.487771,"(2.45, 2.86, 2.842758620689655)","(41.0, 85.0, 81.25)","(11.0, 15.0, 14.166666666666666)","(21.0, 36.0, 35.02325581395349)","(6.5, 9.0, 8.619047619047619)","(3.2, 4.2, 4.103703703703704)","(5.5, 7.8, 7.5)","(15.0, 22.0, 21.545454545454547)"
05-01-2023 14:20:05.902234,"(2.45, 2.86, 2.8236363636363633)","(41.0, 85.0, 82.72727272727272)","(11.0, 16.0, 15.578947368421053)","(21.0, 36.0, 34.89473684210526)","(6.5, 8.8, 8.666666666666668)","(3.2, 4.2, 4.103703703703704)","(5.5, 7.8, 7.5)","(15.0, 22.0, 21.545454545454547)"
05-01-2023 14:20:07.355192,"(2.45, 2.86, 2.8236363636363633)","(41.0, 85.0, 84.0909090909091)","(11.0, 16.0, 15.263157894736842)","(21.0, 36.0, 35.02325581395349)","(6.5, 8.8, 8.666666666666668)","(3.2, 4.2, 4.103703703703704)","(5.5, 7.8, 7.5)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:08.815945,"(2.45, 2.86, 2.8236363636363633)","(41.0, 85.0, 84.0909090909091)","(11.0, 16.0, 15.263157894736842)","(21.0, 36.0, 35.4)","(6.5, 8.8, 8.48)","(3.2, 4.2, 4.103703703703704)","(5.5, 7.8, 7.5)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:10.303238,"(2.45, 2.86, 2.8236363636363633)","(41.0, 85.0, 82.72727272727272)","(11.0, 15.5, 15.125)","(21.0, 36.0, 35.4)","(6.5, 8.6, 8.48)","(3.2, 4.2, 4.103703703703704)","(5.5, 7.8, 7.5)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:11.648176,"(2.45, 2.86, 2.8236363636363633)","(41.0, 85.0, 82.72727272727272)","(11.0, 15.5, 15.058823529411764)","(21.0, 36.0, 35.4)","(6.5, 8.6, 8.48)","(3.2, 4.2, 4.020689655172414)","(5.5, 7.8, 7.5)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:12.892391,"(2.45, 2.86, 2.8236363636363633)","(41.0, 85.0, 82.72727272727272)","(11.0, 15.5, 15.058823529411764)","(21.0, 36.0, 35.4)","(6.5, 8.6, 8.446153846153846)","(3.2, 4.2, 4.042424242424242)","(5.5, 7.8, 7.5)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:14.174007,"(2.45, 2.86, 2.835)","(41.0, 85.0, 82.72727272727272)","(11.0, 15.5, 15.25)","(21.0, 36.0, 35.4)","(6.5, 8.6, 8.704)","(3.2, 4.2, 4.051428571428572)","(5.5, 7.8, 7.5)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:15.427340,"(2.45, 2.88, 2.862)","(41.0, 85.0, 82.65625)","(11.0, 15.5, 16.136363636363637)","(21.0, 36.0, 35.351351351351354)","(6.5, 8.8, 8.356521739130434)","(3.2, 4.2, 4.020689655172414)","(5.5, 7.8, 7.5)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:16.780170,"(2.45, 2.86, 2.83)","(41.0, 85.0, 82.65625)","(11.0, 17.5, 15.227272727272727)","(21.0, 36.0, 35.351351351351354)","(6.5, 8.4, 8.356521739130434)","(3.2, 4.2, 4.032258064516129)","(5.5, 7.8, 7.5)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:18.102328,"(2.45, 2.86, 2.8099999999999996)","(41.0, 85.0, 82.65625)","(11.0, 17.5, 15.227272727272727)","(21.0, 36.0, 35.351351351351354)","(6.5, 8.4, 8.356521739130434)","(3.2, 4.2, 4.051428571428572)","(5.5, 7.8, 7.5)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:19.504051,"(2.45, 2.88, 2.8242857142857143)","(41.0, 85.0, 82.65625)","(11.0, 17.5, 15.227272727272727)","(21.0, 36.0, 35.351351351351354)","(6.5, 8.4, 8.356521739130434)","(3.2, 4.2, 3.9833333333333334)","(5.5, 7.8, 7.4750000000000005)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:20.837898,"(2.45, 2.88, 2.8242857142857143)","(41.0, 85.0, 82.65625)","(11.0, 17.5, 15.227272727272727)","(21.0, 36.0, 35.351351351351354)","(6.5, 8.4, 8.356521739130434)","(3.2, 4.0, 4.0375)","(5.5, 7.8, 7.4750000000000005)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:22.166183,"(2.45, 2.88, 2.8242857142857143)","(41.0, 85.0, 82.65625)","(11.0, 17.5, 15.538461538461538)","(21.0, 36.0, 35.351351351351354)","(6.5, 8.4, 8.356521739130434)","(3.2, 4.2, 3.960526315789474)","(5.5, 7.8, 7.4750000000000005)","(15.0, 22.0, 21.21875)"
05-01-2023 14:20:23.505441,"(2.45, 2.94, 2.883157894736842)","(41.0, 85.0, 82.65625)","(11.0, 16.0, 15.363636363636363)","(21.0, 36.0, 35.351351351351354)","(6.5, 8.4, 8.356521739130434)","(3.2, 4.2, 4.0055555555555555)","(5.5, 7.8, 7.618181818181818)","(15.0, 22.0, 21.615384615384617)"
05-01-2023 14:20:24.832756,"(2.45, 2.96, 2.888)","(41.0, 85.0, 82.65625)","(11.0, 16.0, 15.157894736842106)","(21.0, 36.0, 35.351351351351354)","(6.5, 8.4, 8.356521739130434)","(3.2, 4.2, 4.0055555555555555)","(5.5, 8.0, 7.5285714285714285)","(15.0, 22.0, 21.615384615384617)"
05-01-2023 14:20:26.057321,"(2.45, 2.96, 2.8899999999999997)","(41.0, 85.0, 82.65625)","(11.0, 16.0, 14.75)","(21.0, 36.0, 35.351351351351354)","(6.5, 8.4, 8.356521739130434)","(3.2, 4.2, 4.0055555555555555)","(5.5, 8.0, 7.5285714285714285)","(15.0, 22.0, 21.615384615384617)"
05-01-2023 14:20:27.195561,"(2.45, 2.96, 2.9226666666666667)","(41.0, 85.0, 82.65625)","(11.0, 15.5, 14.75)","(21.0, 36.0, 35.351351351351354)","(6.5, 8.4, 8.714285714285715)","(3.2, 4.2, 3.9558139534883723)","(5.5, 8.0, 7.5285714285714285)","(15.0, 22.0, 21.615384615384617)"
05-01-2023 14:20:28.596112,"(2.45, 2.96, 2.840142857142857)","(41.0, 85.0, 82.65625)","(11.0, 15.5, 14.791666666666666)","(21.0, 36.0, 35.351351351351354)","(6.5, 8.8, 8.35)","(3.2, 4.2, 4.0125)","(5.5, 8.0, 7.68)","(15.0, 22.0, 21.615384615384617)"
05-01-2023 14:20:29.957703,"(2.45, 2.86, 2.840142857142857)","(41.0, 85.0, 82.22222222222223)","(11.0, 15.0, 14.765625)","(21.0, 36.0, 34.97560975609756)","(6.5, 8.4, 8.764705882352942)","(3.2, 4.2, 4.103703703703704)","(5.5, 7.8, 7.68)","(15.0, 22.0, 21.6875)"
05-01-2023 14:20:31.341053,"(2.45, 2.86, 2.821754385964912)","(41.0, 85.0, 82.65625)","(11.0, 15.0, 14.765625)","(21.0, 36.0, 34.97560975609756)","(6.5, 8.8, 8.902040816326531)","(3.2, 4.2, 4.138709677419355)","(5.5, 7.8, 7.68)","(15.0, 22.0, 21.615384615384617)"
05-01-2023 14:20:32.938751,"(2.45, 2.86, 2.8217699115044246)","(41.0, 85.0, 82.65625)","(11.0, 15.0, 14.666666666666666)","(21.0, 36.0, 34.97560975609756)","(6.5, 9.0, 8.946666666666667)","(3.2, 4.3, 4.168421052631579)","(5.5, 7.8, 7.56)","(15.0, 22.0, 21.615384615384617)"
05-01-2023 14:20:34.253685,"(2.45, 2.86, 2.8217699115044246)","(41.0, 85.0, 82.65625)","(11.0, 15.0, 15.333333333333334)","(21.0, 36.0, 35.04545454545455)","(6.5, 9.0, 8.929411764705883)","(3.2, 4.3, 4.20625)","(5.5, 7.8, 7.523076923076923)","(15.0, 22.0, 21.428571428571427)"
05-01-2023 14:20:35.699826,"(2.45, 2.86, 2.800952380952381)","(41.0, 85.0, 82.58064516129032)","(11.0, 15.5, 15.9)","(21.0, 36.0, 35.04545454545455)","(6.5, 9.0, 8.929411764705883)","(3.2, 4.3, 4.20625)","(5.5, 7.8, 7.4)","(15.0, 22.0, 20.333333333333332)"
05-01-2023 14:20:36.975533,"(2.45, 2.82, 2.800952380952381)","(41.0, 85.0, 82.58064516129032)","(11.0, 16.0, 16.083333333333332)","(21.0, 36.0, 35.04545454545455)","(6.5, 9.0, 8.834146341463414)","(3.2, 4.3, 4.160465116279069)","(5.5, 7.6, 7.866666666666666)","(15.0, 22.0, 20.333333333333332)"
05-01-2023 14:20:38.329565,"(2.5, 2.86, 2.8325)","(51.0, 80.0, 77.87878787878788)","(11.0, 16.5, 16.083333333333332)","(21.0, 36.0, 35.04545454545455)","(7.0, 9.2, 8.675)","(3.3, 4.3, 4.123529411764705)","(5.5, 8.2, 7.633333333333334)","(15.0, 22.0, 21.642857142857142)"
05-01-2023 14:20:39.604843,"(2.5, 2.84, 2.8325)","(51.0, 80.0, 77.6470588235294)","(11.0, 16.5, 16.083333333333332)","(21.0, 36.0, 35.04545454545455)","(7.0, 8.8, 8.675)","(3.3, 4.3, 4.123529411764705)","(5.5, 8.0, 7.633333333333334)","(15.0, 22.0, 21.642857142857142)"
05-01-2023 14:20:40.837553,"(2.5, 2.84, 2.815)","(51.0, 80.0, 74.81481481481481)","(11.0, 16.5, 15.222222222222221)","(21.0, 36.0, 35.02325581395349)","(7.0, 8.8, 8.744444444444445)","(3.3, 4.3, 4.141860465116279)","(5.5, 8.0, 7.685714285714286)","(15.0, 22.0, 21.264705882352942)"
05-01-2023 14:20:42.102879,"(2.5, 2.84, 2.804)","(51.0, 75.0, 74.81481481481481)","(11.0, 15.5, 15.25)","(21.0, 36.0, 35.02325581395349)","(7.0, 8.8, 8.744444444444445)","(3.3, 4.3, 4.065217391304348)","(5.5, 8.0, 7.550000000000001)","(15.0, 22.0, 21.642857142857142)"
