,Kanji Length,Smiling Sapphire,Wild Harmony,Dolly Jay,Twisted Bliss,Senna Forever,Lektra Rodney,Orson Delight
09-01-2023 11:50:10.847276,"(3.6, 4.9, 4.66)","(7.5, 9.6, 9.3875)","(12.0, 19.0, 18.23611111111111)","(61.0, 100.0, 87.5)","(20.0, 55.0, 53.166666666666664)","(2.4, 2.62, 2.596)","(6.5, 9.6, 9.165217391304347)","(7.0, 11.0, 10.89090909090909)"
09-01-2023 11:50:11.982407,"(3.6, 4.9, 4.643243243243243)","(7.5, 9.6, 9.3875)","(12.0, 19.0, 18.23611111111111)","(61.0, 100.0, 87.5)","(20.0, 55.0, 53.166666666666664)","(2.4, 2.62, 2.57875)","(6.5, 9.6, 9.165217391304347)","(7.0, 11.0, 10.89090909090909)"
09-01-2023 11:50:13.177953,"(3.6, 4.8, 4.6571428571428575)","(7.5, 9.6, 9.338461538461537)","(12.0, 19.0, 18.23611111111111)","(61.0, 100.0, 86.875)","(26.0, 55.0, 49.5)","(2.25, 2.62, 2.5742857142857143)","(6.5, 9.6, 9.165217391304347)","(7.5, 11.0, 10.89090909090909)"
09-01-2023 11:50:14.294187,"(3.6, 4.8, 4.6571428571428575)","(7.5, 9.6, 9.3875)","(12.0, 19.0, 18.102564102564102)","(61.0, 100.0, 91.25)","(26.0, 55.0, 49.09090909090909)","(2.25, 2.6, 2.59801652892562)","(6.5, 9.6, 9.165217391304347)","(7.5, 11.0, 10.89090909090909)"
09-01-2023 11:50:15.389826,"(3.6, 4.8, 4.6571428571428575)","(7.5, 9.6, 9.3875)","(12.0, 19.0, 18.102564102564102)","(61.0, 100.0, 91.25)","(26.0, 55.0, 49.09090909090909)","(2.25, 2.6, 2.59801652892562)","(6.5, 9.6, 9.22962962962963)","(7.5, 11.0, 10.929411764705883)"
09-01-2023 11:50:16.512717,"(3.6, 4.8, 4.6571428571428575)","(7.5, 9.6, 9.3875)","(12.0, 19.0, 18.102564102564102)","(61.0, 100.0, 91.25)","(26.0, 55.0, 49.09090909090909)","(2.25, 2.6, 2.5993162393162392)","(6.5, 9.6, 9.22962962962963)","(7.5, 11.0, 10.929411764705883)"
09-01-2023 11:50:17.622361,"(3.6, 4.8, 4.6571428571428575)","(7.5, 9.6, 9.338461538461537)","(12.0, 19.0, 17.666666666666668)","(61.0, 100.0, 91.25)","(26.0, 55.0, 49.09090909090909)","(2.25, 2.6, 2.5764705882352943)","(6.5, 9.6, 9.22962962962963)","(7.5, 11.0, 10.929411764705883)"
09-01-2023 11:50:18.789804,"(3.6, 4.8, 4.6571428571428575)","(7.5, 9.6, 9.357142857142856)","(12.0, 19.0, 17.923076923076923)","(61.0, 100.0, 87.27272727272727)","(26.0, 55.0, 49.583333333333336)","(2.25, 2.6, 2.5652173913043477)","(6.5, 9.6, 9.22962962962963)","(7.5, 11.0, 10.929411764705883)"
09-01-2023 11:50:19.884285,"(3.6, 4.8, 4.6571428571428575)","(7.5, 9.6, 9.357142857142856)","(12.0, 19.0, 18.22222222222222)","(61.0, 100.0, 87.27272727272727)","(26.0, 55.0, 50.27272727272727)","(2.25, 2.6, 2.555555555555556)","(6.5, 9.6, 9.22962962962963)","(7.5, 11.0, 10.929411764705883)"
09-01-2023 11:50:20.925515,"(3.6, 4.8, 4.6571428571428575)","(7.5, 9.6, 9.357142857142856)","(12.0, 19.0, 18.391304347826086)","(61.0, 100.0, 87.27272727272727)","(26.0, 55.0, 50.27272727272727)","(2.25, 2.6, 2.5842105263157897)","(6.5, 9.6, 9.22962962962963)","(7.5, 11.0, 10.929411764705883)"
09-01-2023 11:50:21.975824,"(3.6, 4.8, 4.6571428571428575)","(7.5, 9.6, 9.357142857142856)","(12.0, 19.0, 18.28205128205128)","(61.0, 100.0, 87.27272727272727)","(26.0, 55.0, 51.0)","(2.25, 2.6, 2.5675)","(6.5, 9.6, 9.2875)","(7.5, 11.0, 10.672727272727274)"
09-01-2023 11:50:22.993965,"(3.6, 4.8, 4.678787878787879)","(7.5, 9.6, 9.352941176470587)","(12.0, 19.0, 18.155555555555555)","(61.0, 100.0, 91.25)","(26.0, 55.0, 49.5)","(2.25, 2.58, 2.568)","(6.5, 9.6, 8.021176470588236)","(7.5, 11.0, 10.5875)"
09-01-2023 11:50:24.007071,"(3.6, 4.8, 4.6125)","(7.5, 9.6, 9.352941176470587)","(12.0, 19.0, 18.155555555555555)","(61.0, 100.0, 91.25)","(26.0, 55.0, 49.5)","(2.25, 2.58, 2.580952380952381)","(6.5, 8.6, 8.065217391304348)","(7.5, 11.0, 10.5875)"
09-01-2023 11:50:25.035907,"(3.6, 4.9, 4.689473684210527)","(7.5, 9.6, 9.352941176470587)","(12.0, 19.0, 18.155555555555555)","(61.0, 95.0, 85.0)","(26.0, 55.0, 54.1875)","(2.25, 2.6, 2.564137931034483)","(6.5, 8.6, 8.092783505154639)","(7.5, 11.0, 10.5875)"
09-01-2023 11:50:26.052700,"(3.6, 4.9, 4.689473684210527)","(7.5, 9.6, 9.352941176470587)","(12.0, 19.0, 18.155555555555555)","(61.0, 100.0, 85.0)","(26.0, 55.0, 54.1875)","(2.25, 2.6, 2.548510638297872)","(6.5, 8.6, 8.15)","(7.5, 11.0, 10.5)"
09-01-2023 11:50:27.112165,"(3.6, 4.9, 4.757894736842105)","(7.5, 9.6, 9.337499999999999)","(12.0, 19.0, 18.155555555555555)","(61.0, 100.0, 84.21052631578948)","(26.0, 55.0, 54.1875)","(2.25, 2.64, 2.538823529411765)","(6.5, 8.6, 8.15)","(7.5, 11.0, 10.5)"
09-01-2023 11:50:28.192020,"(3.6, 4.9, 4.782608695652174)","(7.5, 9.6, 9.389999999999999)","(12.0, 19.0, 18.155555555555555)","(61.0, 100.0, 84.21052631578948)","(26.0, 55.0, 54.1875)","(2.25, 2.64, 2.5433707865168538)","(6.5, 8.6, 8.15)","(7.5, 11.0, 10.5)"
09-01-2023 11:50:29.287659,"(3.6, 4.9, 4.765)","(7.5, 9.6, 9.389999999999999)","(12.0, 19.0, 18.155555555555555)","(61.0, 100.0, 80.26315789473685)","(26.0, 55.0, 54.1875)","(2.25, 2.64, 2.6146341463414635)","(6.5, 8.6, 8.15)","(7.5, 11.0, 10.5)"
09-01-2023 11:50:30.350786,"(3.6, 4.9, 4.743478260869566)","(7.5, 9.6, 9.337499999999999)","(12.0, 19.0, 18.155555555555555)","(61.0, 100.0, 81.25)","(26.0, 55.0, 54.13333333333333)","(2.25, 2.64, 2.6123893805309737)","(6.5, 8.6, 8.15)","(7.5, 11.0, 10.5)"
09-01-2023 11:50:31.458090,"(3.6, 4.9, 4.743478260869566)","(7.5, 9.6, 9.329032258064515)","(12.0, 19.0, 18.155555555555555)","(61.0, 100.0, 81.42857142857143)","(26.0, 55.0, 54.13333333333333)","(2.25, 2.64, 2.6123893805309737)","(6.5, 8.6, 8.15)","(7.5, 11.0, 10.529411764705882)"
09-01-2023 11:50:32.669958,"(3.6, 4.9, 4.75)","(7.5, 9.6, 9.337499999999999)","(12.0, 19.0, 18.155555555555555)","(61.0, 100.0, 87.5)","(26.0, 55.0, 54.1875)","(2.25, 2.64, 2.6123893805309737)","(6.5, 8.6, 8.15)","(7.5, 11.0, 10.52280701754386)"
09-01-2023 11:50:33.789472,"(3.6, 4.9, 4.743478260869566)","(7.5, 9.6, 9.337499999999999)","(12.0, 19.0, 18.130434782608695)","(61.0, 95.0, 87.5)","(26.0, 55.0, 54.23529411764706)","(2.25, 2.64, 2.6123893805309737)","(6.5, 8.6, 8.138461538461538)","(7.5, 11.0, 10.554098360655738)"
09-01-2023 11:50:34.917123,"(3.6, 4.9, 4.765)","(7.5, 9.6, 9.337499999999999)","(12.0, 19.0, 17.4)","(61.0, 95.0, 87.5)","(26.0, 55.0, 54.23529411764706)","(2.25, 2.64, 2.6123893805309737)","(6.5, 8.6, 8.138461538461538)","(7.5, 11.0, 10.587878787878788)"
09-01-2023 11:50:35.987988,"(3.6, 4.9, 4.743478260869566)","(7.5, 9.6, 9.337499999999999)","(12.0, 19.0, 17.8)","(61.0, 95.0, 91.875)","(26.0, 55.0, 54.23529411764706)","(2.25, 2.64, 2.6175)","(6.5, 8.6, 8.214285714285714)","(7.5, 11.0, 10.587878787878788)"
09-01-2023 11:50:37.099105,"(3.6, 4.9, 4.743478260869566)","(7.5, 9.6, 9.337499999999999)","(12.0, 19.0, 17.8)","(61.0, 95.0, 91.875)","(26.0, 55.0, 54.23529411764706)","(2.25, 2.64, 2.6175)","(6.5, 8.6, 8.28125)","(7.5, 11.0, 10.587878787878788)"
09-01-2023 11:50:38.160933,"(3.6, 4.9, 4.765)","(7.5, 9.6, 9.337499999999999)","(12.0, 19.0, 17.8)","(61.0, 95.0, 91.875)","(26.0, 55.0, 54.23529411764706)","(2.25, 2.64, 2.5947169811320756)","(6.5, 8.6, 8.28125)","(7.5, 11.0, 10.303571428571429)"
09-01-2023 11:50:39.217635,"(3.6, 4.9, 4.7875)","(7.5, 9.6, 9.40952380952381)","(12.0, 19.0, 18.142857142857142)","(61.0, 95.0, 80.5)","(26.0, 55.0, 54.23529411764706)","(2.25, 2.64, 2.5966666666666667)","(6.5, 8.6, 8.443478260869565)","(7.5, 10.5, 9.962962962962962)"
09-01-2023 11:50:40.267059,"(3.6, 4.9, 4.7846153846153845)","(7.5, 9.6, 9.40952380952381)","(12.0, 19.0, 18.333333333333332)","(61.0, 100.0, 81.42857142857143)","(26.0, 55.0, 54.23529411764706)","(2.25, 2.62, 2.5966666666666667)","(6.5, 8.6, 8.443478260869565)","(7.5, 11.0, 9.962962962962962)"
09-01-2023 11:50:41.533742,"(3.6, 4.9, 4.76)","(7.5, 9.6, 9.418181818181818)","(12.0, 19.0, 18.25)","(61.0, 95.0, 92.22222222222223)","(26.0, 55.0, 52.8)","(2.25, 2.62, 2.59)","(6.5, 8.6, 8.502857142857144)","(7.5, 11.0, 9.962962962962962)"
09-01-2023 11:50:42.583568,"(3.6, 4.9, 4.76)","(7.5, 9.6, 9.418181818181818)","(12.0, 19.0, 18.25)","(61.0, 95.0, 92.22222222222223)","(26.0, 55.0, 52.8)","(2.25, 2.62, 2.59)","(6.5, 8.6, 8.502857142857144)","(7.5, 11.0, 9.962962962962962)"
09-01-2023 11:50:43.599989,"(3.6, 4.9, 4.76)","(7.5, 9.6, 9.418181818181818)","(12.0, 19.0, 18.25)","(61.0, 95.0, 82.5)","(26.0, 55.0, 53.166666666666664)","(2.25, 2.62, 2.588421052631579)","(6.5, 8.6, 8.508108108108107)","(7.5, 11.0, 9.962962962962962)"
09-01-2023 11:50:44.922517,"(3.6, 4.9, 4.76)","(7.5, 9.6, 9.466666666666667)","(12.0, 19.0, 18.23076923076923)","(61.0, 95.0, 82.5)","(26.0, 55.0, 54.0)","(2.25, 2.62, 2.588421052631579)","(6.5, 8.6, 8.508108108108107)","(7.5, 11.0, 10.377777777777778)"
09-01-2023 11:50:46.036226,"(3.6, 4.9, 4.76)","(7.5, 9.6, 9.466666666666667)","(12.0, 19.0, 18.23076923076923)","(61.0, 95.0, 82.5)","(26.0, 55.0, 53.166666666666664)","(2.25, 2.62, 2.588421052631579)","(6.5, 8.6, 8.508108108108107)","(7.5, 11.0, 10.377777777777778)"
09-01-2023 11:50:47.284834,"(3.6, 4.9, 4.76)","(7.5, 9.6, 9.466666666666667)","(12.0, 19.0, 18.23076923076923)","(61.0, 95.0, 82.5)","(26.0, 55.0, 53.166666666666664)","(2.25, 2.62, 2.585)","(6.5, 8.6, 8.508108108108107)","(7.5, 11.0, 10.377777777777778)"
09-01-2023 11:50:48.455525,"(3.6, 4.9, 4.76)","(7.5, 9.6, 9.418181818181818)","(12.0, 19.0, 18.23076923076923)","(61.0, 95.0, 90.83333333333334)","(26.0, 55.0, 54.0)","(2.25, 2.6, 2.585)","(6.5, 8.6, 8.7)","(7.5, 11.0, 10.377777777777778)"
09-01-2023 11:50:49.553551,"(3.6, 4.9, 4.709090909090909)","(7.5, 9.6, 9.418181818181818)","(12.0, 18.5, 18.178571428571427)","(61.0, 95.0, 90.83333333333334)","(26.0, 55.0, 53.166666666666664)","(2.25, 2.6, 2.585)","(6.5, 8.8, 8.7)","(7.5, 11.0, 10.377777777777778)"
09-01-2023 11:50:50.779658,"(3.6, 4.9, 4.830769230769231)","(7.5, 9.6, 9.466666666666667)","(13.0, 18.5, 18.178571428571427)","(61.0, 95.0, 90.83333333333334)","(26.0, 55.0, 53.166666666666664)","(2.25, 2.6, 2.585)","(6.5, 8.8, 8.7)","(7.5, 11.0, 10.377777777777778)"
09-01-2023 11:50:51.997724,"(3.6, 4.8, 4.752631578947368)","(7.5, 9.6, 9.418181818181818)","(13.0, 18.5, 18.178571428571427)","(61.0, 95.0, 77.3529411764706)","(26.0, 55.0, 54.4)","(2.25, 2.6, 2.588421052631579)","(6.5, 8.8, 9.348148148148148)","(7.5, 11.0, 10.377777777777778)"
09-01-2023 11:50:53.205589,"(3.6, 4.8, 4.7560975609756095)","(7.5, 9.6, 9.418181818181818)","(13.0, 18.5, 18.178571428571427)","(61.0, 95.0, 75.43478260869566)","(26.0, 55.0, 54.18181818181818)","(2.25, 2.62, 2.5670588235294116)","(6.5, 9.4, 8.907692307692308)","(7.5, 11.0, 10.377777777777778)"
09-01-2023 11:50:54.402491,"(3.6, 4.9, 4.8100000000000005)","(7.5, 9.6, 9.418181818181818)","(13.0, 18.5, 18.178571428571427)","(61.0, 95.0, 74.0)","(26.0, 55.0, 54.18181818181818)","(2.25, 2.62, 2.6185185185185187)","(6.5, 9.4, 8.96)","(7.5, 11.0, 10.377777777777778)"
09-01-2023 11:50:55.593237,"(3.6, 4.9, 4.800000000000001)","(7.5, 9.6, 9.418181818181818)","(13.0, 18.5, 18.178571428571427)","(61.0, 90.0, 71.53846153846153)","(26.0, 55.0, 54.18181818181818)","(2.25, 2.62, 2.618823529411765)","(6.5, 9.4, 8.85)","(7.5, 11.0, 10.377777777777778)"
09-01-2023 11:50:56.822752,"(3.6, 4.8, 4.776923076923077)","(7.5, 9.6, 9.418181818181818)","(13.0, 18.5, 18.178571428571427)","(61.0, 90.0, 71.53846153846153)","(26.0, 55.0, 48.5)","(2.25, 2.62, 2.615555555555556)","(6.5, 9.4, 8.85)","(7.5, 11.0, 10.363636363636363)"
09-01-2023 11:50:57.937184,"(3.6, 4.9, 4.82)","(7.5, 9.6, 9.418181818181818)","(13.0, 18.5, 18.178571428571427)","(61.0, 90.0, 71.53846153846153)","(26.0, 55.0, 53.916666666666664)","(2.25, 2.62, 2.588)","(6.5, 9.4, 8.85)","(7.5, 11.0, 10.0)"
09-01-2023 11:50:59.057298,"(3.6, 4.8, 4.776923076923077)","(7.5, 9.6, 9.418181818181818)","(13.0, 18.5, 18.178571428571427)","(61.0, 90.0, 71.53846153846153)","(26.0, 55.0, 53.14285714285714)","(2.25, 2.62, 2.596)","(6.5, 9.4, 8.85)","(7.5, 11.0, 10.0)"
09-01-2023 11:51:00.281187,"(3.6, 4.8, 4.776923076923077)","(7.5, 9.6, 9.418181818181818)","(13.0, 18.5, 18.178571428571427)","(61.0, 90.0, 71.53846153846153)","(26.0, 55.0, 54.0)","(2.25, 2.62, 2.631219512195122)","(6.5, 9.4, 8.82857142857143)","(7.5, 11.0, 10.0)"
09-01-2023 11:51:01.327982,"(3.6, 4.9, 4.797872340425532)","(7.5, 9.6, 9.418181818181818)","(13.0, 18.5, 18.178571428571427)","(61.0, 90.0, 71.53846153846153)","(26.0, 55.0, 54.0)","(2.25, 2.64, 2.642439024390244)","(6.5, 9.4, 8.82857142857143)","(7.5, 11.0, 10.0)"
09-01-2023 11:51:02.379026,"(3.6, 4.9, 4.797872340425532)","(7.5, 9.6, 9.399999999999999)","(13.0, 18.5, 18.178571428571427)","(61.0, 90.0, 71.53846153846153)","(26.0, 55.0, 52.8)","(2.25, 2.66, 2.6404651162790698)","(6.5, 9.4, 8.733333333333333)","(7.5, 11.0, 10.0)"
09-01-2023 11:51:03.415613,"(3.6, 4.8, 4.75)","(7.5, 9.6, 9.399999999999999)","(13.0, 18.5, 18.178571428571427)","(61.0, 90.0, 71.53846153846153)","(26.0, 55.0, 54.0)","(2.25, 2.66, 2.597931034482759)","(6.5, 9.4, 8.82857142857143)","(7.5, 11.0, 10.0)"
09-01-2023 11:51:04.493096,"(3.6, 4.8, 4.75)","(7.5, 10.0, 9.938461538461539)","(13.0, 18.5, 18.291666666666668)","(61.0, 90.0, 71.53846153846153)","(26.0, 55.0, 53.166666666666664)","(2.25, 2.62, 2.5902564102564103)","(6.5, 9.4, 8.733333333333333)","(7.5, 11.0, 10.0)"
09-01-2023 11:51:05.599535,"(3.6, 4.8, 4.776315789473684)","(7.5, 10.0, 9.76470588235294)","(13.0, 18.5, 18.261904761904763)","(61.0, 90.0, 71.53846153846153)","(26.0, 55.0, 53.166666666666664)","(2.25, 2.62, 2.5894736842105264)","(6.5, 9.4, 9.18)","(7.5, 11.0, 10.0)"
09-01-2023 11:51:06.751418,"(3.6, 4.5, 4.4714285714285715)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.5, 18.115384615384617)","(61.0, 90.0, 71.53846153846153)","(26.0, 55.0, 54.0)","(2.25, 2.62, 2.5894736842105264)","(6.5, 9.4, 9.0)","(7.5, 11.0, 10.0)"
09-01-2023 11:51:07.881828,"(3.6, 4.8, 4.739393939393939)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.5, 18.115384615384617)","(61.0, 90.0, 71.53846153846153)","(26.0, 55.0, 53.166666666666664)","(2.25, 2.62, 2.5894736842105264)","(6.5, 9.4, 9.057142857142857)","(7.5, 11.0, 10.0)"
09-01-2023 11:51:08.991344,"(3.6, 4.8, 4.711111111111111)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.5, 18.115384615384617)","(61.0, 90.0, 76.25)","(26.0, 55.0, 53.166666666666664)","(2.25, 2.62, 2.5825806451612903)","(6.5, 9.4, 9.290909090909091)","(7.5, 11.0, 10.052631578947368)"
09-01-2023 11:51:10.122918,"(3.6, 4.8, 4.647619047619048)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.5, 18.016129032258064)","(61.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.0)","(2.25, 2.62, 2.5813333333333333)","(6.5, 9.8, 9.450000000000001)","(7.5, 11.0, 10.0)"
09-01-2023 11:51:11.251948,"(3.6, 4.8, 4.647619047619048)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.5, 18.016129032258064)","(61.0, 95.0, 89.64285714285714)","(26.0, 55.0, 54.0)","(2.25, 2.62, 2.564137931034483)","(6.5, 9.8, 9.48)","(7.5, 11.0, 10.0)"
09-01-2023 11:51:12.369440,"(3.6, 4.8, 4.672)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.5, 18.016129032258064)","(61.0, 95.0, 89.64285714285714)","(26.0, 55.0, 54.25)","(2.25, 2.62, 2.564137931034483)","(6.5, 9.8, 9.6)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:13.516008,"(3.6, 4.8, 4.672)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.5, 18.016129032258064)","(61.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.08333333333333)","(2.25, 2.62, 2.656923076923077)","(6.5, 9.8, 9.4)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:14.674801,"(3.6, 4.8, 4.666666666666667)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.5, 17.7)","(61.0, 95.0, 88.18181818181819)","(26.0, 55.0, 53.714285714285715)","(2.25, 2.66, 2.655776397515528)","(6.5, 9.8, 9.26)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:15.742293,"(3.6, 4.8, 4.666666666666667)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.0, 17.7)","(61.0, 95.0, 88.18181818181819)","(26.0, 55.0, 53.9)","(2.25, 2.66, 2.655776397515528)","(6.5, 9.8, 9.309090909090909)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:16.857802,"(3.6, 4.8, 4.666666666666667)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.0, 17.7)","(61.0, 95.0, 88.18181818181819)","(26.0, 55.0, 48.5)","(2.25, 2.66, 2.655776397515528)","(6.5, 9.8, 9.36)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:17.994726,"(3.6, 4.8, 4.647619047619048)","(7.5, 10.0, 9.64)","(13.0, 18.0, 17.65714285714286)","(61.0, 95.0, 88.18181818181819)","(26.0, 55.0, 52.83333333333333)","(2.25, 2.66, 2.6576315789473686)","(6.5, 9.6, 9.309090909090909)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:19.114294,"(3.6, 4.8, 4.647619047619048)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.0, 17.65714285714286)","(61.0, 95.0, 88.18181818181819)","(26.0, 55.0, 53.916666666666664)","(2.25, 2.66, 2.6576315789473686)","(6.5, 9.8, 9.252173913043478)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:20.260961,"(3.6, 4.8, 4.552941176470588)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.0, 17.65714285714286)","(61.0, 95.0, 88.18181818181819)","(26.0, 55.0, 53.375)","(2.25, 2.66, 2.6721212121212123)","(6.5, 9.8, 9.26)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:21.379122,"(3.6, 4.8, 4.53)","(7.5, 10.0, 9.688888888888888)","(13.0, 18.0, 17.65714285714286)","(61.0, 95.0, 88.18181818181819)","(26.0, 55.0, 53.625)","(2.25, 2.68, 2.667857142857143)","(6.5, 9.8, 9.32)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:22.486726,"(3.7, 4.8, 4.53)","(7.5, 10.0, 9.527272727272727)","(14.0, 18.0, 17.65714285714286)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 53.625)","(2.3, 2.68, 2.6674074074074077)","(7.0, 9.8, 9.266666666666666)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:23.574360,"(3.7, 4.7, 4.585714285714286)","(7.5, 10.0, 9.452631578947368)","(14.0, 18.0, 17.633333333333333)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.214285714285715)","(2.3, 2.68, 2.6674074074074077)","(7.0, 9.8, 9.257142857142856)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:24.608777,"(3.7, 4.7, 4.5625)","(7.5, 10.0, 9.503448275862068)","(14.0, 18.0, 17.557692307692307)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.214285714285715)","(2.3, 2.68, 2.6674074074074077)","(7.0, 9.8, 9.292307692307691)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:25.588547,"(3.7, 4.7, 4.5625)","(7.5, 10.0, 9.503448275862068)","(14.0, 18.0, 17.557692307692307)","(51.0, 95.0, 90.0)","(26.0, 55.0, 54.214285714285715)","(2.3, 2.68, 2.6674074074074077)","(7.0, 9.8, 9.25)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:26.581011,"(3.7, 4.6, 4.585714285714285)","(7.5, 10.0, 9.503448275862068)","(14.0, 18.0, 17.557692307692307)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.266666666666666)","(2.3, 2.68, 2.6640816326530614)","(7.0, 9.8, 9.292307692307691)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:27.620596,"(3.7, 4.6, 4.544444444444444)","(7.5, 10.0, 9.503448275862068)","(14.0, 18.0, 17.557692307692307)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.266666666666666)","(2.3, 2.68, 2.695779816513762)","(7.0, 9.8, 9.292307692307691)","(7.5, 11.0, 10.333333333333334)"
09-01-2023 11:51:28.666014,"(3.7, 4.4, 4.390625)","(7.5, 10.0, 9.503448275862068)","(14.0, 18.0, 17.557692307692307)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.4)","(2.3, 2.7, 2.694700854700855)","(7.0, 9.8, 9.252173913043478)","(7.5, 11.0, 10.414634146341463)"
09-01-2023 11:51:29.753041,"(3.7, 4.6, 4.525)","(7.5, 9.8, 9.566666666666666)","(14.0, 18.0, 16.566666666666666)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.4)","(2.3, 2.7, 2.694700854700855)","(7.0, 9.8, 9.309090909090909)","(7.5, 11.0, 10.414634146341463)"
09-01-2023 11:51:30.865819,"(3.7, 4.6, 4.4714285714285715)","(7.5, 9.8, 9.5)","(14.0, 17.5, 16.566666666666666)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.4)","(2.3, 2.7, 2.694700854700855)","(7.0, 9.8, 9.26)","(7.5, 11.0, 10.414634146341463)"
09-01-2023 11:51:31.970391,"(3.7, 4.6, 4.535714285714286)","(7.5, 9.8, 9.452631578947368)","(14.0, 17.5, 16.560606060606062)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.4)","(2.3, 2.7, 2.6956363636363636)","(7.0, 9.8, 9.23157894736842)","(7.5, 11.0, 10.414634146341463)"
09-01-2023 11:51:33.109273,"(3.7, 4.6, 4.535714285714286)","(7.5, 9.8, 9.120000000000001)","(14.0, 17.5, 16.560606060606062)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.4)","(2.3, 2.7, 2.6989300411522636)","(7.0, 9.8, 9.229999999999999)","(7.5, 11.0, 10.414634146341463)"
09-01-2023 11:51:34.245723,"(3.7, 4.6, 4.535714285714286)","(7.5, 9.6, 9.309090909090909)","(14.0, 17.5, 16.560606060606062)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.4)","(2.3, 2.7, 2.6990871369294607)","(7.0, 9.8, 9.23157894736842)","(7.5, 11.0, 10.414634146341463)"
09-01-2023 11:51:35.401605,"(3.7, 4.6, 4.535714285714286)","(7.5, 9.6, 9.28)","(14.0, 17.5, 16.044117647058822)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.4)","(2.3, 2.7, 2.6976470588235295)","(7.0, 9.8, 9.228571428571428)","(7.5, 11.0, 10.386046511627907)"
09-01-2023 11:51:36.555574,"(3.7, 4.6, 4.5)","(7.5, 9.6, 9.25)","(14.0, 17.5, 16.044117647058822)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.4)","(2.3, 2.7, 2.6976470588235295)","(7.0, 9.8, 9.237499999999999)","(7.5, 11.0, 10.083333333333334)"
09-01-2023 11:51:37.716566,"(3.7, 4.6, 4.521739130434782)","(7.5, 9.6, 9.178947368421053)","(14.0, 17.5, 15.913461538461538)","(51.0, 95.0, 88.18181818181819)","(26.0, 55.0, 54.25)","(2.3, 2.7, 2.696923076923077)","(7.0, 9.8, 9.5)","(7.5, 11.0, 10.120000000000001)"
09-01-2023 11:51:38.842594,"(3.7, 4.6, 4.537931034482758)","(7.5, 11.5, 10.9375)","(14.0, 17.5, 15.833333333333334)","(51.0, 95.0, 87.5)","(26.0, 55.0, 54.25)","(2.3, 2.7, 2.7147368421052636)","(7.0, 10.0, 9.284210526315789)","(7.5, 11.0, 9.944)"
09-01-2023 11:51:40.036310,"(3.7, 4.6, 4.455555555555556)","(7.5, 11.0, 10.225925925925926)","(14.0, 17.5, 15.833333333333334)","(51.0, 95.0, 87.5)","(26.0, 55.0, 54.25)","(2.3, 2.72, 2.7790295358649786)","(7.0, 10.0, 9.296296296296296)","(7.5, 11.0, 9.973333333333333)"
