,Go Gigi Go,Obsession Agogo,Runnin Riot,Joey Mac,Wild Aces Agogo,Rebel May Road,Worry Less,My Names Nipper
04-01-2023 14:03:44.976666,"(3.0, 3.5, 3.5059322033898304)","(9.0, 10.5, 10.348484848484848)","(10.0, 12.0, 11.909090909090908)","(13.0, 18.0, 17.944444444444443)","(21.0, 32.0, 29.428571428571427)","(8.5, 11.0, 10.67)","(3.5, 4.1, 4.015189873417722)","(6.5, 9.4, 9.30625)"
04-01-2023 14:03:46.275654,"(3.0, 3.55, 3.5106060606060607)","(9.0, 10.5, 10.348484848484848)","(10.0, 12.0, 11.714285714285714)","(13.0, 18.0, 17.9)","(21.0, 32.0, 29.428571428571427)","(8.5, 11.0, 10.67)","(3.5, 4.1, 4.0285714285714285)","(6.5, 9.4, 9.361904761904762)"
04-01-2023 14:03:47.591067,"(2.9, 3.55, 3.5106060606060607)","(9.0, 10.5, 10.442307692307692)","(9.0, 12.0, 11.846153846153847)","(14.0, 18.0, 17.666666666666668)","(21.0, 32.0, 29.666666666666668)","(8.5, 11.0, 8.8125)","(3.4, 4.1, 4.223333333333334)","(6.5, 9.4, 9.470967741935484)"
04-01-2023 14:03:48.916494,"(2.9, 3.55, 3.481818181818182)","(9.0, 10.5, 10.36231884057971)","(9.0, 12.0, 11.477272727272727)","(14.0, 18.0, 17.973684210526315)","(21.0, 32.0, 29.375)","(8.5, 9.0, 9.533333333333333)","(3.4, 4.3, 4.147222222222222)","(6.5, 9.6, 9.566666666666666)"
04-01-2023 14:03:50.252875,"(2.9, 3.55, 3.481818181818182)","(9.0, 11.0, 10.403225806451612)","(9.0, 11.5, 11.970588235294118)","(14.0, 18.5, 18.166666666666668)","(21.0, 32.0, 29.6)","(8.5, 10.0, 9.675)","(3.4, 4.2, 4.168)","(6.5, 9.6, 9.49090909090909)"
04-01-2023 14:03:51.637005,"(2.9, 3.5, 3.4962962962962965)","(9.0, 11.0, 10.5125)","(9.0, 12.0, 11.8125)","(14.0, 18.5, 18.071428571428573)","(21.0, 32.0, 31.5)","(8.5, 9.8, 9.871428571428572)","(3.4, 4.2, 4.172413793103448)","(6.5, 9.6, 9.514285714285714)"
04-01-2023 14:03:53.023923,"(2.9, 3.5, 3.502173913043478)","(9.0, 11.0, 10.316666666666666)","(9.0, 12.0, 11.777777777777779)","(14.0, 18.5, 17.9)","(21.0, 32.0, 32.68292682926829)","(8.5, 10.0, 9.766666666666667)","(3.4, 4.2, 4.148571428571429)","(6.5, 9.6, 9.84)"
04-01-2023 14:03:54.435084,"(2.9, 3.55, 3.498)","(9.0, 10.5, 10.28125)","(9.0, 12.0, 11.777777777777779)","(14.0, 18.0, 18.166666666666668)","(21.0, 36.0, 32.7)","(8.5, 9.8, 9.773333333333333)","(3.4, 4.2, 4.148571428571429)","(6.5, 10.0, 9.833333333333334)"
04-01-2023 14:03:55.816364,"(2.9, 3.55, 3.498)","(9.0, 10.5, 10.200000000000001)","(9.0, 12.0, 11.777777777777779)","(14.0, 18.5, 18.142857142857142)","(21.0, 36.0, 32.7)","(8.5, 9.8, 9.747368421052633)","(3.5, 4.2, 4.148571428571429)","(6.5, 10.0, 10.020000000000001)"
04-01-2023 14:03:57.182556,"(3.0, 3.55, 3.470833333333333)","(9.0, 10.5, 10.258620689655173)","(9.0, 12.0, 11.777777777777779)","(14.0, 18.5, 18.142857142857142)","(21.0, 36.0, 32.25806451612903)","(8.5, 10.0, 9.589189189189188)","(3.5, 4.2, 4.154838709677419)","(6.5, 10.5, 9.92)"
04-01-2023 14:03:58.497428,"(3.0, 3.5, 3.5051020408163267)","(9.0, 10.5, 10.34)","(9.0, 12.0, 11.777777777777779)","(14.0, 18.5, 18.366666666666667)","(21.0, 36.0, 32.25806451612903)","(8.5, 9.6, 9.575)","(3.5, 4.2, 4.145161290322581)","(6.5, 10.0, 9.9)"
04-01-2023 14:03:59.718412,"(3.0, 3.55, 3.500943396226415)","(9.0, 10.5, 10.479166666666666)","(9.0, 12.0, 11.796296296296296)","(14.0, 18.5, 18.1)","(21.0, 36.0, 30.11111111111111)","(8.5, 9.6, 9.481481481481481)","(3.5, 4.2, 4.134615384615384)","(6.5, 10.0, 9.88888888888889)"
04-01-2023 14:04:01.042338,"(3.0, 3.55, 3.502054794520548)","(9.0, 10.5, 10.442307692307692)","(9.0, 12.0, 11.82857142857143)","(14.0, 18.5, 18.04)","(21.0, 32.0, 29.666666666666668)","(8.5, 9.6, 9.506666666666666)","(3.5, 4.2, 4.022608695652174)","(6.5, 10.0, 9.847619047619048)"
04-01-2023 14:04:02.382580,"(3.0, 3.55, 3.488)","(9.0, 10.5, 10.390243902439025)","(9.0, 12.0, 12.090909090909092)","(14.0, 19.0, 18.041666666666668)","(21.0, 32.0, 30.266666666666666)","(8.5, 9.6, 9.620000000000001)","(3.5, 4.1, 4.005140186915888)","(6.5, 10.0, 9.910526315789474)"
04-01-2023 14:04:04.232218,"(3.0, 3.55, 3.5126262626262625)","(9.0, 11.0, 10.423913043478262)","(9.0, 12.5, 12.114285714285714)","(14.0, 19.0, 18.047619047619047)","(21.0, 32.0, 30.61111111111111)","(8.5, 9.8, 9.625)","(3.5, 4.1, 4.005164319248826)","(6.5, 10.0, 9.913333333333334)"
04-01-2023 14:04:05.614101,"(3.0, 3.55, 3.5126262626262625)","(9.0, 10.5, 10.411111111111111)","(9.0, 12.5, 12.08904109589041)","(14.0, 19.0, 18.178571428571427)","(21.0, 32.0, 30.61111111111111)","(8.5, 9.8, 9.64864864864865)","(3.5, 4.1, 4.011659192825112)","(6.5, 10.0, 10.073770491803279)"
04-01-2023 14:04:07.042360,"(3.0, 3.5, 3.4756880733944957)","(9.0, 10.5, 10.42156862745098)","(9.0, 12.5, 12.126865671641792)","(14.0, 19.0, 18.75)","(21.0, 32.0, 30.75)","(8.5, 9.8, 9.669767441860465)","(3.5, 4.1, 3.96289592760181)","(6.5, 10.5, 10.055555555555555)"
04-01-2023 14:04:08.342742,"(3.0, 3.55, 3.5386363636363636)","(9.0, 10.5, 10.3)","(9.0, 12.5, 12.126865671641792)","(14.0, 19.0, 18.541666666666668)","(21.0, 32.0, 30.941176470588236)","(8.5, 9.8, 9.568000000000001)","(3.5, 4.1, 3.96289592760181)","(6.5, 10.5, 10.039726027397261)"
04-01-2023 14:04:09.628621,"(3.0, 3.6, 3.584375)","(9.0, 10.5, 10.265822784810126)","(9.0, 12.5, 12.087301587301587)","(14.0, 19.0, 18.785714285714285)","(21.0, 32.0, 30.82051282051282)","(8.5, 9.8, 9.51764705882353)","(3.5, 4.1, 3.966666666666667)","(6.5, 10.5, 10.017857142857142)"
04-01-2023 14:04:10.885835,"(3.0, 3.55, 3.5514285714285716)","(9.0, 10.5, 10.256756756756756)","(9.0, 12.5, 12.117647058823529)","(14.0, 19.0, 18.666666666666668)","(21.0, 32.0, 30.457142857142856)","(8.5, 9.8, 9.594444444444445)","(3.5, 4.1, 3.9521951219512195)","(6.5, 10.5, 9.975000000000001)"
04-01-2023 14:04:12.265530,"(3.0, 3.6, 3.5792682926829267)","(9.0, 10.5, 10.256756756756756)","(9.0, 12.5, 12.117647058823529)","(14.0, 19.0, 19.74)","(21.0, 32.0, 29.55263157894737)","(8.5, 9.8, 9.549152542372882)","(3.5, 4.1, 3.9514705882352943)","(6.5, 10.5, 9.948235294117648)"
04-01-2023 14:04:13.693572,"(3.0, 3.6, 3.489423076923077)","(9.0, 10.5, 10.208955223880597)","(9.0, 12.5, 12.087301587301587)","(14.0, 21.0, 19.973684210526315)","(21.0, 32.0, 29.658536585365855)","(8.5, 9.8, 9.485106382978724)","(3.5, 4.1, 3.9565533980582526)","(6.5, 10.5, 10.001063829787235)"
04-01-2023 14:04:15.196058,"(3.0, 3.5, 3.4773333333333336)","(9.0, 10.5, 10.213333333333333)","(9.0, 12.5, 12.087301587301587)","(14.0, 21.0, 20.076923076923077)","(21.0, 32.0, 29.73170731707317)","(8.5, 9.8, 9.585185185185185)","(3.5, 4.1, 3.9564593301435407)","(6.5, 10.5, 9.85925925925926)"
04-01-2023 14:04:16.644956,"(3.0, 3.55, 3.456034482758621)","(9.0, 10.5, 10.261538461538462)","(9.0, 12.5, 12.24)","(14.0, 21.0, 20.142857142857142)","(21.0, 32.0, 30.235294117647058)","(8.5, 9.8, 9.661224489795918)","(3.5, 4.1, 3.9242857142857144)","(6.5, 10.0, 9.82777777777778)"
04-01-2023 14:04:18.078139,"(3.0, 3.55, 3.513422818791946)","(9.0, 10.5, 10.193548387096774)","(9.0, 12.5, 12.171052631578947)","(14.0, 21.0, 20.555555555555557)","(21.0, 32.0, 30.571428571428573)","(8.5, 9.8, 9.73846153846154)","(3.5, 3.95, 3.910344827586207)","(6.5, 10.0, 9.892307692307693)"
04-01-2023 14:04:19.530911,"(3.0, 3.55, 3.513422818791946)","(9.0, 10.5, 10.225806451612904)","(9.0, 12.5, 12.171052631578947)","(14.0, 21.0, 20.555555555555557)","(21.0, 32.0, 30.64864864864865)","(8.5, 9.8, 9.652173913043478)","(3.5, 3.95, 3.910344827586207)","(6.5, 10.0, 9.95)"
04-01-2023 14:04:20.878008,"(3.0, 3.55, 3.514388489208633)","(9.0, 10.5, 10.258064516129032)","(9.0, 12.5, 12.191358024691358)","(14.0, 21.0, 20.666666666666668)","(21.0, 32.0, 30.7027027027027)","(8.5, 9.8, 9.656716417910449)","(3.5, 3.95, 3.876785714285714)","(6.5, 10.0, 9.830434782608696)"
04-01-2023 14:04:22.200961,"(3.0, 3.55, 3.515625)","(9.0, 10.5, 10.242424242424242)","(9.0, 12.5, 12.191358024691358)","(14.0, 21.0, 20.846153846153847)","(21.0, 32.0, 30.61904761904762)","(8.5, 9.8, 9.776923076923078)","(3.5, 3.9, 3.876785714285714)","(6.5, 10.5, 9.875)"
04-01-2023 14:04:23.588931,"(3.0, 3.55, 3.516025641025641)","(9.0, 10.5, 10.225806451612904)","(9.0, 12.5, 12.147887323943662)","(14.0, 21.0, 20.928571428571427)","(21.0, 32.0, 30.61904761904762)","(8.5, 9.8, 9.708029197080291)","(3.5, 3.9, 3.926041666666667)","(6.5, 10.0, 9.885714285714286)"
04-01-2023 14:04:25.110260,"(3.0, 3.5, 3.4618110236220474)","(9.0, 10.5, 10.22463768115942)","(9.0, 12.5, 12.13013698630137)","(14.0, 21.0, 20.933333333333334)","(21.0, 32.0, 30.43243243243243)","(8.5, 10.0, 9.727407407407407)","(3.5, 3.95, 3.9642857142857144)","(6.5, 10.0, 9.86046511627907)"
04-01-2023 14:04:26.601642,"(3.0, 3.5, 3.4618110236220474)","(9.0, 10.5, 10.263513513513514)","(9.0, 12.5, 12.175324675324676)","(14.0, 21.0, 21.148936170212767)","(21.0, 32.0, 30.88888888888889)","(8.5, 10.0, 9.726315789473684)","(3.5, 4.0, 3.958139534883721)","(6.5, 10.0, 9.854545454545454)"
04-01-2023 14:04:28.186441,"(3.0, 3.5, 3.4670068027210887)","(9.0, 10.5, 10.364197530864198)","(9.0, 12.5, 12.147887323943662)","(14.0, 22.0, 21.526315789473685)","(21.0, 32.0, 31.1)","(8.5, 10.0, 9.712121212121211)","(3.5, 4.0, 3.933333333333333)","(6.5, 10.0, 9.75744680851064)"
04-01-2023 14:04:30.340182,"(3.0, 3.5, 3.5161184210526315)","(9.0, 10.5, 10.267123287671232)","(9.0, 12.5, 12.177631578947368)","(14.0, 22.0, 21.565217391304348)","(21.0, 32.0, 30.852941176470587)","(8.5, 10.0, 9.747899159663865)","(3.5, 4.0, 3.943103448275862)","(6.5, 9.2, 9.128)"
04-01-2023 14:04:32.279266,"(3.0, 3.55, 3.4868852459016395)","(9.0, 10.5, 10.26)","(9.0, 12.5, 12.10483870967742)","(14.0, 22.0, 21.545454545454547)","(21.0, 32.0, 31.25)","(8.5, 10.0, 9.93888888888889)","(3.5, 4.0, 3.9310344827586206)","(6.5, 9.2, 9.424242424242424)"
04-01-2023 14:04:33.643856,"(3.0, 3.5, 3.4868852459016395)","(9.0, 10.5, 10.192982456140351)","(9.0, 12.5, 11.619565217391305)","(14.0, 22.0, 21.45)","(21.0, 32.0, 33.2)","(8.5, 10.0, 10.37704918032787)","(3.5, 4.0, 3.9121621621621623)","(6.5, 9.6, 9.392857142857142)"
04-01-2023 14:04:34.950542,"(3.0, 3.55, 3.513227513227513)","(9.0, 10.5, 10.267605633802816)","(9.0, 12.0, 11.639175257731958)","(14.0, 22.0, 21.6)","(21.0, 34.0, 33.333333333333336)","(8.5, 10.5, 10.387700534759357)","(3.5, 3.95, 3.89)","(6.5, 9.4, 9.227450980392158)"
04-01-2023 14:04:36.270336,"(3.0, 3.55, 3.513227513227513)","(9.0, 10.5, 10.267605633802816)","(9.0, 12.0, 11.639175257731958)","(14.0, 22.0, 21.6)","(21.0, 36.0, 32.421052631578945)","(8.5, 10.5, 10.400552486187845)","(3.5, 3.95, 3.89)","(6.5, 9.4, 9.212765957446809)"
04-01-2023 14:04:37.610486,"(3.0, 3.55, 3.513227513227513)","(9.0, 10.5, 10.257352941176471)","(9.0, 12.0, 11.716049382716049)","(14.0, 22.0, 21.470588235294116)","(21.0, 36.0, 33.78947368421053)","(8.5, 10.5, 10.397142857142857)","(3.5, 3.95, 3.8944444444444444)","(6.5, 9.4, 9.229411764705882)"
04-01-2023 14:04:38.911299,"(3.0, 3.55, 3.513227513227513)","(9.0, 10.5, 10.257352941176471)","(9.0, 12.0, 11.614754098360656)","(14.0, 22.0, 21.307692307692307)","(21.0, 34.0, 33.82608695652174)","(8.5, 10.5, 10.4)","(3.5, 3.95, 3.9045454545454548)","(6.5, 9.4, 9.23448275862069)"
04-01-2023 14:04:40.191740,"(3.0, 3.55, 3.5128342245989304)","(9.0, 10.5, 10.282608695652174)","(9.0, 12.0, 11.601694915254237)","(14.0, 22.0, 21.357142857142858)","(21.0, 34.0, 33.82608695652174)","(8.5, 10.5, 10.4)","(3.5, 3.95, 3.9045454545454548)","(6.5, 9.4, 9.23448275862069)"
04-01-2023 14:04:41.537164,"(3.0, 3.55, 3.5128342245989304)","(9.0, 10.5, 10.391891891891891)","(9.0, 12.0, 11.556603773584905)","(14.0, 22.0, 21.428571428571427)","(21.0, 34.0, 33.714285714285715)","(8.5, 10.5, 10.406060606060606)","(3.5, 3.95, 3.9023809523809527)","(6.5, 9.4, 9.131428571428572)"
04-01-2023 14:04:42.842019,"(3.0, 3.55, 3.5233173076923077)","(9.0, 10.5, 10.5)","(9.0, 12.0, 11.556603773584905)","(14.0, 22.0, 21.61904761904762)","(21.0, 34.0, 33.333333333333336)","(8.5, 10.5, 10.406060606060606)","(3.5, 3.95, 3.871875)","(6.5, 9.2, 9.185714285714285)"
04-01-2023 14:04:44.219402,"(3.0, 3.55, 3.527807486631016)","(9.0, 11.0, 10.6796875)","(9.0, 12.0, 11.612244897959183)","(14.0, 22.0, 21.652173913043477)","(21.0, 34.0, 33.666666666666664)","(8.5, 10.5, 10.454545454545455)","(3.5, 3.9, 3.826530612244898)","(6.5, 9.2, 9.094736842105263)"
04-01-2023 14:04:45.569975,"(3.0, 3.55, 3.5279255319148937)","(9.0, 11.0, 10.719178082191782)","(9.0, 12.0, 11.683333333333334)","(14.0, 22.0, 21.6)","(21.0, 34.0, 32.75)","(8.5, 10.5, 10.454248366013072)","(3.5, 3.9, 3.814583333333333)","(6.5, 9.2, 9.351515151515152)"
04-01-2023 14:04:46.932302,"(3.0, 3.55, 3.527807486631016)","(9.0, 11.0, 10.719178082191782)","(9.0, 12.0, 11.683333333333334)","(14.0, 22.0, 21.6)","(21.0, 34.0, 32.75)","(8.5, 10.5, 10.454248366013072)","(3.5, 3.9, 3.8304123711340208)","(6.5, 9.4, 9.426315789473685)"
04-01-2023 14:04:48.291653,"(3.0, 3.55, 3.5033898305084747)","(9.0, 11.0, 10.725352112676056)","(9.0, 12.0, 11.732394366197184)","(14.0, 22.0, 21.73076923076923)","(21.0, 34.0, 33.5)","(8.5, 10.5, 10.471153846153847)","(3.5, 3.9, 3.806756756756757)","(6.5, 9.6, 9.457142857142857)"
04-01-2023 14:04:49.622486,"(3.0, 3.5, 3.477536231884058)","(9.0, 11.0, 10.736486486486486)","(9.0, 12.0, 11.707692307692307)","(15.0, 22.0, 21.428571428571427)","(21.0, 34.0, 32.75)","(8.5, 10.5, 10.58433734939759)","(3.5, 3.85, 3.8265624999999996)","(6.5, 9.6, 9.416666666666668)"
04-01-2023 14:04:50.846652,"(3.0, 3.5, 3.4592105263157897)","(9.0, 11.0, 10.725352112676056)","(9.0, 12.0, 11.683333333333334)","(15.0, 22.0, 21.024390243902438)","(21.0, 34.0, 32.75)","(8.5, 11.0, 10.579710144927537)","(3.4, 3.9, 3.837333333333333)","(6.5, 9.6, 9.457142857142857)"
04-01-2023 14:04:52.124653,"(3.0, 3.5, 3.4548387096774196)","(9.0, 11.0, 10.726666666666667)","(9.0, 12.0, 11.707692307692307)","(15.0, 22.0, 20.91891891891892)","(21.0, 34.0, 32.8)","(8.5, 11.0, 10.60958904109589)","(3.4, 3.9, 3.847142857142857)","(6.5, 9.6, 9.461111111111112)"
04-01-2023 14:04:53.407461,"(3.0, 3.5, 3.4743827160493828)","(9.0, 11.0, 10.73134328358209)","(9.0, 12.0, 11.765432098765432)","(15.0, 22.0, 20.857142857142858)","(21.0, 34.0, 34.11764705882353)","(8.5, 11.0, 10.605633802816902)","(3.4, 3.9, 3.8493243243243245)","(6.5, 9.6, 9.457142857142857)"
04-01-2023 14:04:54.647259,"(3.0, 3.5, 3.4487654320987655)","(9.0, 11.0, 10.746153846153845)","(9.0, 12.0, 11.712121212121213)","(15.0, 22.0, 20.675675675675677)","(21.0, 36.0, 33.09090909090909)","(8.5, 11.0, 10.526785714285714)","(3.4, 3.9, 3.967391304347826)","(6.5, 9.6, 9.365853658536585)"
04-01-2023 14:04:55.889465,"(3.0, 3.5, 3.4479166666666665)","(9.0, 11.0, 10.746153846153845)","(9.0, 12.0, 11.743243243243244)","(15.0, 21.0, 20.609756097560975)","(21.0, 34.0, 32.8)","(8.5, 11.0, 10.313131313131313)","(3.4, 4.0, 3.9705882352941178)","(6.5, 9.4, 9.139999999999999)"
04-01-2023 14:04:57.160258,"(3.0, 3.5, 3.4570469798657717)","(9.0, 11.0, 10.732142857142858)","(9.0, 12.0, 11.795774647887324)","(15.0, 21.0, 20.609756097560975)","(21.0, 34.0, 32.8)","(8.5, 10.5, 10.265486725663717)","(3.4, 4.0, 3.9339285714285714)","(6.5, 9.2, 8.987234042553192)"
04-01-2023 14:04:58.394912,"(3.0, 3.55, 3.5303867403314917)","(9.0, 11.0, 10.74375)","(9.0, 12.0, 11.789855072463768)","(15.0, 21.0, 20.609756097560975)","(21.0, 34.0, 33.0)","(8.5, 10.5, 10.182608695652174)","(3.4, 3.95, 3.9363636363636365)","(6.5, 9.0, 8.985567010309278)"
04-01-2023 14:04:59.694919,"(3.0, 3.55, 3.529479768786127)","(9.0, 11.0, 10.693548387096774)","(9.0, 12.0, 11.76984126984127)","(15.0, 21.0, 20.43859649122807)","(21.0, 34.0, 32.8)","(8.5, 10.5, 10.114503816793894)","(3.4, 3.95, 3.9333333333333336)","(6.5, 9.0, 9.048275862068966)"
04-01-2023 14:05:00.932550,"(3.0, 3.55, 3.529479768786127)","(9.0, 11.0, 10.693548387096774)","(9.0, 12.0, 11.724137931034482)","(15.0, 21.0, 20.36)","(21.0, 34.0, 32.89655172413793)","(8.5, 10.5, 10.057522123893806)","(3.4, 3.95, 3.960714285714286)","(6.5, 9.2, 8.997674418604651)"
04-01-2023 14:05:02.317767,"(3.0, 3.55, 3.53)","(9.0, 11.0, 10.654320987654321)","(9.0, 12.0, 11.657142857142857)","(15.0, 21.0, 20.346153846153847)","(21.0, 34.0, 32.93333333333333)","(8.5, 10.5, 10.085714285714285)","(3.4, 4.0, 3.9573033707865166)","(6.5, 9.0, 8.998198198198198)"
04-01-2023 14:05:03.594495,"(3.0, 3.55, 3.5294117647058822)","(9.0, 11.0, 10.654320987654321)","(9.0, 12.0, 11.568181818181818)","(15.0, 21.0, 20.34)","(21.0, 34.0, 32.96551724137931)","(8.5, 10.5, 10.06060606060606)","(3.4, 4.0, 3.9614457831325303)","(6.5, 9.0, 9.064)"
04-01-2023 14:05:04.819767,"(3.0, 3.55, 3.4888235294117647)","(9.0, 11.0, 10.616438356164384)","(9.0, 12.0, 11.568181818181818)","(15.0, 21.0, 20.34)","(21.0, 34.0, 32.827586206896555)","(8.5, 10.5, 10.06060606060606)","(3.4, 4.0, 4.037162162162162)","(6.5, 9.2, 9.128205128205128)"
04-01-2023 14:05:06.130432,"(3.0, 3.55, 3.5236559139784944)","(9.0, 11.0, 10.461538461538462)","(9.0, 12.0, 11.24757281553398)","(15.0, 21.0, 20.326923076923077)","(21.0, 34.0, 32.8235294117647)","(8.5, 10.5, 10.085714285714285)","(3.4, 4.1, 4.034782608695652)","(6.5, 9.2, 9.126315789473685)"
04-01-2023 14:05:07.445416,"(3.0, 3.55, 3.5278481012658225)","(9.0, 11.0, 10.458762886597938)","(9.0, 11.5, 11.22340425531915)","(15.0, 21.0, 20.23913043478261)","(21.0, 34.0, 32.651162790697676)","(8.5, 10.5, 10.078947368421053)","(3.4, 4.1, 4.043478260869565)","(6.5, 9.2, 9.068421052631578)"
04-01-2023 14:05:08.733515,"(3.0, 3.55, 3.5278481012658225)","(9.0, 10.5, 10.475903614457831)","(9.0, 11.5, 11.275862068965518)","(15.0, 21.0, 19.84375)","(21.0, 34.0, 32.583333333333336)","(8.5, 10.5, 10.055555555555555)","(3.4, 4.1, 4.045333333333333)","(6.5, 9.2, 9.059259259259258)"
04-01-2023 14:05:09.980383,"(3.0, 3.55, 3.5278481012658225)","(9.0, 10.5, 10.278169014084508)","(9.0, 11.5, 11.379518072289157)","(15.0, 20.0, 19.64516129032258)","(21.0, 34.0, 32.8235294117647)","(8.5, 10.5, 10.085585585585585)","(3.4, 4.1, 4.09)","(6.5, 9.2, 9.306976744186047)"
04-01-2023 14:05:11.166428,"(3.0, 3.45, 3.412135922330097)","(9.0, 11.0, 10.536764705882353)","(9.0, 11.5, 11.567567567567568)","(15.0, 20.0, 20.044776119402986)","(21.0, 34.0, 34.8)","(8.5, 10.5, 10.147321428571429)","(3.4, 4.1, 4.041735537190083)","(6.5, 9.4, 9.470270270270271)"
04-01-2023 14:05:12.383642,"(3.0, 3.45, 3.4144897959183673)","(9.0, 11.0, 10.66025641025641)","(9.0, 12.0, 11.588709677419354)","(15.0, 21.0, 19.829268292682926)","(21.0, 36.0, 34.8)","(8.5, 10.5, 10.110619469026549)","(3.4, 4.1, 4.040697674418604)","(6.5, 9.6, 9.470270270270271)"
04-01-2023 14:05:13.516052,"(3.0, 3.4, 3.370503597122302)","(9.0, 11.0, 10.655844155844155)","(9.0, 12.0, 11.635714285714286)","(15.0, 21.0, 20.25)","(21.0, 36.0, 34.8)","(8.5, 10.5, 10.153409090909092)","(3.4, 4.1, 4.022413793103448)","(6.5, 9.6, 9.254676258992806)"
04-01-2023 14:05:14.741427,"(3.0, 3.4, 3.36171875)","(9.0, 11.0, 10.683823529411764)","(9.0, 12.0, 11.703703703703704)","(15.0, 21.0, 20.275)","(21.0, 36.0, 35.0)","(8.5, 10.5, 10.185393258426966)","(3.4, 4.1, 4.048484848484848)","(6.5, 9.4, 9.042105263157895)"
04-01-2023 14:05:16.246448,"(3.0, 3.4, 3.3738636363636365)","(9.0, 11.0, 10.731884057971014)","(9.0, 12.0, 11.714285714285714)","(15.0, 21.0, 20.275)","(21.0, 36.0, 34.72727272727273)","(8.5, 10.5, 10.233695652173912)","(3.4, 4.1, 4.0653061224489795)","(6.5, 9.2, 9.19)"
04-01-2023 14:05:17.951499,"(3.0, 3.4, 3.324)","(9.0, 11.0, 10.72463768115942)","(9.0, 12.0, 11.68421052631579)","(15.0, 21.0, 20.275)","(21.0, 36.0, 34.5)","(8.5, 10.5, 10.191919191919192)","(3.4, 4.2, 4.18921568627451)","(6.5, 9.2, 9.057142857142857)"
04-01-2023 14:05:19.308360,"(3.0, 3.35, 3.327272727272727)","(9.0, 11.0, 10.878378378378379)","(9.0, 12.0, 11.7)","(15.0, 21.0, 20.275)","(21.0, 36.0, 34.5)","(8.5, 10.5, 10.20673076923077)","(3.4, 4.2, 4.132911392405063)","(6.5, 9.2, 9.124242424242423)"
04-01-2023 14:05:20.706580,"(3.0, 3.35, 3.327272727272727)","(9.0, 11.0, 10.885714285714286)","(9.0, 12.0, 11.710526315789474)","(15.0, 21.0, 20.216216216216218)","(21.0, 36.0, 34.5)","(8.5, 10.5, 10.231182795698924)","(3.4, 4.2, 4.132911392405063)","(6.5, 9.2, 9.123199999999999)"
04-01-2023 14:05:22.166103,"(3.0, 3.35, 3.334285714285714)","(9.0, 11.0, 10.882352941176471)","(9.0, 12.0, 11.647540983606557)","(15.0, 21.0, 21.261904761904763)","(21.0, 36.0, 34.72727272727273)","(8.5, 10.5, 10.325688073394495)","(3.4, 4.2, 4.149090909090909)","(6.5, 9.2, 9.128124999999999)"
04-01-2023 14:05:23.587151,"(3.0, 3.35, 3.2745454545454544)","(9.0, 11.0, 10.871428571428572)","(9.0, 12.0, 11.647540983606557)","(15.0, 22.0, 21.785714285714285)","(21.0, 36.0, 34.72727272727273)","(8.5, 10.5, 10.334782608695653)","(3.4, 4.2, 4.175342465753425)","(6.5, 9.2, 9.128124999999999)"
04-01-2023 14:05:24.975288,"(3.0, 3.35, 3.2745454545454544)","(9.0, 11.0, 10.873239436619718)","(9.0, 12.0, 11.669230769230769)","(15.0, 22.0, 21.458333333333332)","(21.0, 36.0, 34.72727272727273)","(8.5, 10.5, 10.341666666666667)","(3.4, 4.2, 4.174444444444444)","(6.5, 9.2, 9.128124999999999)"
04-01-2023 14:05:26.360142,"(3.0, 3.3, 3.2643835616438355)","(9.0, 11.0, 10.855072463768115)","(9.0, 12.0, 11.638461538461538)","(15.0, 22.0, 21.266666666666666)","(21.0, 36.0, 34.36363636363637)","(8.5, 10.5, 10.30327868852459)","(3.4, 4.2, 4.148148148148148)","(6.5, 9.2, 9.123333333333333)"
04-01-2023 14:05:27.689124,"(3.0, 3.4, 3.3305263157894736)","(9.0, 11.0, 10.816326530612244)","(9.0, 12.0, 11.627272727272727)","(15.0, 22.0, 21.8)","(21.0, 36.0, 34.888888888888886)","(8.5, 10.5, 10.261363636363637)","(3.4, 4.2, 3.910207100591716)","(6.5, 9.2, 8.989090909090908)"
04-01-2023 14:05:28.944963,"(3.0, 3.4, 3.3705357142857144)","(9.0, 11.0, 10.86046511627907)","(9.0, 12.0, 11.94186046511628)","(15.0, 22.0, 21.42105263157895)","(21.0, 36.0, 37.625)","(8.5, 10.5, 10.210144927536232)","(3.4, 4.0, 3.915294117647059)","(6.5, 9.2, 9.037837837837838)"
04-01-2023 14:05:30.174863,"(3.0, 3.4, 3.3879310344827585)","(9.0, 11.5, 11.151162790697674)","(9.0, 12.5, 12.076470588235294)","(15.0, 22.0, 21.42105263157895)","(21.0, 38.0, 37.0)","(8.5, 10.5, 10.210144927536232)","(3.4, 3.95, 3.8891666666666667)","(6.5, 9.2, 9.060465116279069)"
04-01-2023 14:05:31.408020,"(3.0, 3.5, 3.397972972972973)","(9.0, 11.5, 11.115384615384615)","(9.0, 12.5, 12.076470588235294)","(15.0, 22.0, 21.42105263157895)","(21.0, 38.0, 35.4)","(8.5, 10.5, 10.177215189873417)","(3.4, 3.95, 3.88587786259542)","(6.5, 9.2, 9.060465116279069)"
