,Katdeel,Mataman,Lady Valentine,Satellite Spirit,Deal An Ace,Star Prince,Perfect Impact,Anatini,Modele,Queen Luwell,Zuri Zuri,Chance At Midnight,Sea Kissed,Destination Sydney
08-01-2023 15:16:04.401806,"(3.9, 5.0, 4.903533568904594)","(101.0, 230.0, 215.0)","(2.6, 3.35, 3.3071428571428574)","(6.0, 7.0, 7.166666666666667)","(5.5, 6.4, 6.353846153846154)","(31.0, 36.0, 35.0)","(101.0, 220.0, 205.0)","(8.5, 10.5, 10.423076923076923)","(61.0, 95.0, 132.5)","(101.0, 190.0, 195.0)","(21.0, 36.0, 32.4)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 195.0)","(101.0, 210.0, 195.0)"
08-01-2023 15:16:05.800017,"(3.9, 4.9, 4.863636363636364)","(101.0, 230.0, 215.0)","(2.6, 3.35, 3.3071428571428574)","(6.0, 7.2, 7.166666666666667)","(5.5, 6.4, 6.353846153846154)","(31.0, 36.0, 35.0)","(101.0, 220.0, 205.0)","(8.5, 10.5, 10.511627906976745)","(61.0, 150.0, 136.0)","(101.0, 230.0, 180.0)","(21.0, 36.0, 32.4)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 195.0)","(101.0, 210.0, 180.0)"
08-01-2023 15:16:07.155723,"(3.9, 4.9, 4.863636363636364)","(101.0, 230.0, 215.0)","(2.6, 3.35, 3.31875)","(6.0, 7.2, 7.208888888888889)","(5.5, 6.4, 6.366666666666667)","(31.0, 36.0, 35.25)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.546875)","(61.0, 150.0, 115.0)","(101.0, 220.0, 180.0)","(21.0, 36.0, 33.0)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 200.0)","(101.0, 210.0, 185.0)"
08-01-2023 15:16:08.554382,"(3.9, 4.9, 4.868253968253969)","(101.0, 230.0, 215.0)","(2.6, 3.35, 3.328125)","(6.0, 7.4, 7.15)","(5.5, 6.4, 6.524528301886792)","(31.0, 36.0, 35.05882352941177)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.431372549019608)","(61.0, 150.0, 125.0)","(101.0, 220.0, 180.0)","(21.0, 36.0, 31.714285714285715)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 200.0)","(101.0, 210.0, 185.0)"
08-01-2023 15:16:09.938617,"(3.9, 4.9, 4.872602739726028)","(101.0, 230.0, 215.0)","(2.6, 3.35, 3.328125)","(6.0, 7.2, 7.08)","(5.5, 6.6, 6.533333333333333)","(31.0, 36.0, 35.05882352941177)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.431372549019608)","(61.0, 140.0, 125.0)","(101.0, 220.0, 180.0)","(21.0, 36.0, 31.714285714285715)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 200.0)","(101.0, 210.0, 185.0)"
08-01-2023 15:16:11.274409,"(3.9, 4.9, 4.872602739726028)","(101.0, 230.0, 215.0)","(2.6, 3.35, 3.328125)","(6.0, 7.4, 7.08)","(5.5, 6.6, 6.533333333333333)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.431372549019608)","(61.0, 140.0, 110.0)","(101.0, 220.0, 186.66666666666666)","(21.0, 36.0, 31.09090909090909)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 200.0)","(101.0, 210.0, 185.0)"
08-01-2023 15:16:12.635686,"(3.9, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.35, 3.325)","(6.0, 7.4, 7.08)","(5.5, 6.6, 6.5375)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.431372549019608)","(61.0, 140.0, 110.0)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 31.09090909090909)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 200.0)","(101.0, 210.0, 185.0)"
08-01-2023 15:16:13.975447,"(3.9, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.35, 3.308333333333333)","(6.0, 7.4, 7.08)","(5.5, 6.6, 6.475)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 140.0, 125.0)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 31.09090909090909)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 200.0)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:15.333287,"(3.9, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.35, 3.2823529411764705)","(6.0, 7.4, 7.08)","(5.5, 6.6, 6.475)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 140.0, 112.5)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 32.0)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 200.0)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:16.705482,"(3.9, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.2823529411764705)","(6.0, 7.4, 7.15)","(5.5, 6.6, 6.742857142857143)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 140.0, 112.5)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 33.42857142857143)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 196.66666666666666)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:18.034911,"(3.9, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.2823529411764705)","(6.0, 7.2, 7.15)","(5.5, 6.8, 6.742857142857143)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 140.0, 126.25)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 33.42857142857143)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 196.66666666666666)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:19.369371,"(3.9, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.269230769230769)","(6.0, 7.2, 7.0390243902439025)","(5.5, 7.0, 6.861538461538461)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 140.0, 126.25)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 33.42857142857143)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 196.66666666666666)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:20.711245,"(3.9, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.269230769230769)","(6.0, 7.2, 6.964285714285714)","(5.5, 7.0, 6.861538461538461)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 140.0, 126.25)","(101.0, 220.0, 180.0)","(21.0, 34.0, 33.42857142857143)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 196.66666666666666)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:22.073693,"(3.9, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.269230769230769)","(6.0, 7.2, 6.950943396226415)","(5.5, 7.0, 6.861538461538461)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 140.0, 126.25)","(101.0, 220.0, 180.0)","(21.0, 34.0, 33.42857142857143)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 196.66666666666666)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:23.448581,"(3.9, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.269230769230769)","(6.0, 7.2, 6.950943396226415)","(5.5, 7.0, 6.861538461538461)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 140.0, 112.5)","(101.0, 220.0, 180.0)","(21.0, 34.0, 33.42857142857143)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:24.798163,"(3.9, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.269230769230769)","(6.0, 7.2, 6.950943396226415)","(5.5, 7.0, 6.861538461538461)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 140.0, 118.75)","(101.0, 220.0, 180.0)","(21.0, 34.0, 33.42857142857143)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:26.191777,"(3.9, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.269230769230769)","(6.0, 7.2, 6.945454545454545)","(5.5, 7.2, 6.861538461538461)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 130.0, 118.75)","(101.0, 220.0, 180.0)","(21.0, 34.0, 33.42857142857143)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:27.534478,"(4.0, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.269230769230769)","(6.0, 7.0, 6.945454545454545)","(5.5, 7.2, 6.861538461538461)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 130.0, 118.75)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.42857142857143)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:28.919991,"(4.0, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.269230769230769)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 7.0625)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 130.0, 118.75)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.42857142857143)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:30.292925,"(4.0, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.28)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 7.0227272727272725)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 130.0, 118.75)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.666666666666664)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:31.678692,"(4.0, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.28)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 7.0227272727272725)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.666666666666664)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:33.030487,"(4.0, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.28)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 7.0227272727272725)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.666666666666664)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:34.406102,"(4.0, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.269230769230769)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 7.0227272727272725)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.666666666666664)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:35.744005,"(4.0, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.225)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 7.0227272727272725)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.482142857142858)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.666666666666664)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:37.100579,"(4.0, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.225)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 7.0227272727272725)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.472727272727273)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:38.467171,"(4.0, 4.9, 4.872222222222223)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.225)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 7.0227272727272725)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.472727272727273)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:39.811674,"(4.0, 5.0, 4.828184281842819)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.225)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 6.973913043478261)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.472727272727273)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:41.181228,"(4.0, 5.0, 4.828184281842819)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.225)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 6.973913043478261)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.472727272727273)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:42.532560,"(4.0, 5.0, 4.828184281842819)","(101.0, 230.0, 215.0)","(2.6, 3.3, 3.2364864864864864)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 7.051428571428572)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.42)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:43.870491,"(4.0, 5.0, 4.908771929824562)","(101.0, 230.0, 215.0)","(2.6, 3.25, 3.2364864864864864)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 7.051428571428572)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.42)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:45.219570,"(4.0, 5.0, 4.910601719197708)","(101.0, 230.0, 215.0)","(2.6, 3.25, 3.234848484848485)","(6.0, 7.0, 6.942857142857143)","(5.5, 7.2, 7.051428571428572)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.42)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:46.570505,"(4.0, 5.0, 4.915625)","(101.0, 230.0, 215.0)","(2.6, 3.25, 3.203333333333333)","(6.0, 7.2, 6.89375)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.42)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:47.917209,"(4.0, 5.0, 4.915625)","(101.0, 230.0, 215.0)","(2.6, 3.25, 3.203333333333333)","(6.0, 7.2, 6.89375)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.42)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:49.265172,"(4.0, 5.0, 4.933705357142857)","(101.0, 230.0, 215.0)","(2.6, 3.25, 3.2017241379310346)","(6.0, 7.2, 6.89375)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.325581395348838)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:50.632796,"(4.0, 5.0, 4.936919315403423)","(101.0, 230.0, 215.0)","(2.6, 3.25, 3.2017241379310346)","(6.0, 7.2, 6.976470588235294)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.325581395348838)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:51.986201,"(4.0, 5.0, 4.937844611528822)","(101.0, 230.0, 215.0)","(2.6, 3.25, 3.2)","(6.0, 7.0, 6.976470588235294)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 11.0, 10.263157894736842)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 205.0)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:53.351006,"(4.0, 5.3, 5.247191011235955)","(101.0, 230.0, 215.0)","(2.6, 3.2, 3.1714285714285713)","(6.0, 7.0, 6.8875)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 10.5, 10.217391304347826)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 230.0, 186.66666666666666)","(101.0, 210.0, 190.0)"
08-01-2023 15:16:54.695597,"(4.0, 5.3, 5.282539682539682)","(101.0, 230.0, 215.0)","(2.6, 3.2, 3.1687179487179487)","(6.0, 7.0, 6.925)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 34.666666666666664)","(101.0, 220.0, 210.0)","(8.5, 10.5, 10.217391304347826)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 186.66666666666666)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:56.068973,"(4.0, 5.3, 5.282539682539682)","(101.0, 230.0, 215.0)","(2.6, 3.2, 3.153076923076923)","(6.0, 7.0, 6.925)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 35.0)","(101.0, 220.0, 210.0)","(8.5, 10.5, 10.217391304347826)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 186.66666666666666)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:57.401197,"(4.0, 5.3, 5.24375)","(101.0, 230.0, 215.0)","(2.6, 3.2, 3.153076923076923)","(6.0, 7.0, 6.925)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 35.0)","(101.0, 220.0, 210.0)","(8.5, 10.5, 10.217391304347826)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 186.66666666666666)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:16:58.797506,"(4.0, 5.3, 5.24375)","(101.0, 230.0, 215.0)","(2.6, 3.2, 3.153076923076923)","(6.0, 7.0, 6.925)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 35.0)","(101.0, 220.0, 210.0)","(8.5, 10.5, 10.217391304347826)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 186.66666666666666)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:17:00.146023,"(4.0, 5.3, 5.24375)","(101.0, 230.0, 215.0)","(2.6, 3.2, 3.153076923076923)","(6.0, 7.0, 6.925)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 35.0)","(101.0, 220.0, 210.0)","(8.5, 10.5, 10.217391304347826)","(61.0, 130.0, 107.5)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 186.66666666666666)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:17:01.495929,"(4.0, 5.3, 5.241726618705036)","(101.0, 230.0, 215.0)","(2.6, 3.2, 3.15234375)","(6.0, 7.0, 6.925)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 35.0)","(101.0, 220.0, 210.0)","(8.5, 10.5, 10.117647058823529)","(61.0, 130.0, 96.25)","(101.0, 220.0, 173.33333333333334)","(21.0, 34.0, 33.76470588235294)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 186.15384615384616)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:17:02.856945,"(4.0, 5.3, 5.216326530612245)","(101.0, 230.0, 215.0)","(2.6, 3.2, 3.1770833333333335)","(6.0, 7.0, 6.925)","(5.5, 7.2, 7.0375)","(31.0, 36.0, 35.0)","(101.0, 220.0, 210.0)","(8.5, 10.5, 10.026315789473685)","(61.0, 130.0, 106.0)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 33.875)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 195.0)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:17:04.201387,"(4.0, 5.3, 5.216326530612245)","(101.0, 230.0, 215.0)","(2.6, 3.2, 3.174074074074074)","(6.0, 7.0, 6.92)","(5.5, 7.2, 7.023529411764706)","(31.0, 36.0, 35.0)","(101.0, 220.0, 210.0)","(8.5, 10.5, 9.916666666666668)","(61.0, 130.0, 106.0)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 33.875)","(101.0, 160.0, 146.66666666666666)","(101.0, 210.0, 195.0)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:17:05.564711,"(4.0, 5.3, 5.243448275862069)","(101.0, 230.0, 215.0)","(2.6, 3.2, 3.1905405405405407)","(6.0, 7.0, 6.92)","(5.5, 7.2, 7.023529411764706)","(31.0, 36.0, 35.0)","(101.0, 220.0, 210.0)","(8.5, 10.5, 9.916666666666668)","(61.0, 130.0, 120.0)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 33.875)","(101.0, 160.0, 146.66666666666666)","(101.0, 210.0, 195.0)","(101.0, 210.0, 193.33333333333334)"
08-01-2023 15:17:06.924468,"(4.0, 5.3, 5.20989010989011)","(101.0, 230.0, 206.0)","(2.6, 3.2, 3.134324324324324)","(6.0, 7.0, 6.92)","(5.5, 7.2, 7.12)","(31.0, 36.0, 33.61904761904762)","(101.0, 220.0, 210.0)","(8.5, 10.5, 9.916666666666668)","(61.0, 130.0, 97.5)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 33.81818181818182)","(101.0, 160.0, 146.66666666666666)","(101.0, 210.0, 190.66666666666666)","(101.0, 210.0, 200.0)"
08-01-2023 15:17:08.260506,"(4.0, 5.3, 5.22991452991453)","(101.0, 440.0, 280.0)","(2.6, 3.15, 3.1285185185185185)","(6.0, 7.0, 6.894736842105263)","(5.5, 7.2, 7.12)","(31.0, 34.0, 35.78947368421053)","(101.0, 220.0, 210.0)","(8.5, 10.5, 9.916666666666668)","(61.0, 100.0, 97.5)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 33.81818181818182)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 190.66666666666666)","(101.0, 210.0, 200.0)"
08-01-2023 15:17:09.597086,"(4.0, 5.3, 5.22991452991453)","(101.0, 430.0, 276.6666666666667)","(2.6, 3.15, 3.1174157303370786)","(6.0, 7.0, 6.894736842105263)","(5.5, 7.2, 7.124050632911392)","(31.0, 36.0, 35.578947368421055)","(101.0, 220.0, 210.0)","(8.5, 10.5, 9.8)","(61.0, 100.0, 97.5)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 33.81818181818182)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 190.66666666666666)","(101.0, 210.0, 200.0)"
08-01-2023 15:17:10.957279,"(4.0, 5.3, 5.22991452991453)","(101.0, 410.0, 240.0)","(2.6, 3.15, 3.1127906976744186)","(6.0, 7.0, 6.894736842105263)","(5.5, 7.2, 7.118918918918919)","(31.0, 36.0, 35.578947368421055)","(101.0, 220.0, 210.0)","(8.5, 10.0, 9.8)","(61.0, 100.0, 97.5)","(101.0, 220.0, 186.66666666666666)","(21.0, 34.0, 33.81818181818182)","(101.0, 160.0, 146.66666666666666)","(101.0, 220.0, 190.66666666666666)","(101.0, 210.0, 200.0)"
