,Nixon Bale,Zhenye Bale,Zipping Pip,Love A Collision,Mt View Bee,Under His Spell,Black Power
12-01-2023 16:00:03.264151,"(3.9, 7.2, 6.485714285714286)","(2.7, 3.05, 3.044468085106383)","(5.5, 8.0, 7.46)","(18.0, 50.0, 45.26315789473684)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.054545454545455)","(4.2, 5.8, 5.5)"
12-01-2023 16:00:04.404319,"(3.9, 7.2, 6.485714285714286)","(2.7, 3.05, 3.044468085106383)","(5.5, 8.0, 7.46)","(18.0, 50.0, 43.33333333333333)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.054545454545455)","(4.2, 5.8, 5.5)"
12-01-2023 16:00:05.500305,"(3.9, 7.2, 6.2625)","(2.7, 3.05, 3.044468085106383)","(5.5, 8.0, 7.46)","(18.0, 50.0, 40.0)","(16.0, 20.0, 18.25)","(6.5, 9.6, 8.984615384615385)","(4.2, 5.8, 5.5)"
12-01-2023 16:00:06.617930,"(3.9, 7.2, 6.485714285714286)","(2.7, 3.05, 3.044468085106383)","(5.5, 8.0, 7.46)","(18.0, 50.0, 40.0)","(16.0, 20.0, 18.25)","(6.5, 9.6, 8.984615384615385)","(4.2, 5.8, 5.457142857142857)"
12-01-2023 16:00:07.746731,"(3.9, 7.2, 6.485714285714286)","(2.7, 3.05, 3.044468085106383)","(5.5, 8.0, 7.446153846153846)","(18.0, 50.0, 47.45454545454545)","(16.0, 20.0, 18.25)","(6.5, 9.6, 8.984615384615385)","(4.2, 5.8, 5.457142857142857)"
12-01-2023 16:00:08.921189,"(3.9, 7.2, 6.485714285714286)","(2.7, 3.05, 3.044468085106383)","(5.5, 8.0, 7.446153846153846)","(18.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(6.5, 9.6, 8.984615384615385)","(4.2, 5.8, 5.457142857142857)"
12-01-2023 16:00:09.976968,"(3.9, 7.2, 6.485714285714286)","(2.7, 3.05, 3.044468085106383)","(5.5, 8.0, 7.446153846153846)","(18.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(6.5, 9.6, 8.984615384615385)","(4.2, 5.8, 5.457142857142857)"
12-01-2023 16:00:10.912919,"(3.9, 7.2, 6.485714285714286)","(2.7, 3.05, 3.044468085106383)","(5.5, 8.0, 7.446153846153846)","(18.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.1)","(4.2, 5.8, 5.457142857142857)"
12-01-2023 16:00:11.966832,"(3.9, 7.2, 6.485714285714286)","(2.7, 3.05, 3.040188679245283)","(5.5, 8.0, 7.446153846153846)","(18.0, 50.0, 48.44444444444444)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.1)","(4.2, 5.8, 5.457142857142857)"
12-01-2023 16:00:12.941293,"(3.9, 7.2, 6.485714285714286)","(2.7, 3.05, 3.040188679245283)","(5.5, 8.0, 7.446153846153846)","(18.0, 50.0, 48.44444444444444)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.1)","(4.2, 5.8, 5.71025641025641)"
12-01-2023 16:00:13.936995,"(3.9, 7.2, 6.4)","(2.7, 3.2, 2.928)","(5.5, 8.0, 7.076923076923077)","(18.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.066666666666666)","(4.2, 5.8, 5.566666666666666)"
12-01-2023 16:00:14.933160,"(3.9, 7.2, 6.4)","(2.7, 3.15, 3.011304347826087)","(5.5, 8.0, 7.614285714285715)","(18.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.066666666666666)","(4.2, 5.8, 5.566666666666666)"
12-01-2023 16:00:16.006514,"(3.9, 7.2, 6.4)","(2.7, 3.15, 3.0436666666666667)","(5.5, 8.0, 7.614285714285715)","(18.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.066666666666666)","(4.2, 5.8, 5.566666666666666)"
12-01-2023 16:00:17.129507,"(3.9, 7.2, 6.4)","(2.7, 3.15, 3.0436666666666667)","(5.5, 8.0, 7.576470588235295)","(18.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.066666666666666)","(4.2, 5.8, 5.644444444444445)"
12-01-2023 16:00:18.195616,"(3.9, 7.2, 6.6)","(2.7, 3.15, 3.0436666666666667)","(5.5, 8.0, 7.576470588235295)","(18.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.066666666666666)","(4.2, 5.8, 5.644444444444445)"
12-01-2023 16:00:19.253492,"(3.9, 7.2, 6.6)","(2.7, 3.15, 3.0436666666666667)","(5.5, 8.0, 7.576470588235295)","(18.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.066666666666666)","(4.2, 5.8, 5.644444444444445)"
12-01-2023 16:00:20.396430,"(3.9, 7.2, 6.5777777777777775)","(2.7, 3.15, 2.8942105263157893)","(5.5, 8.0, 7.614285714285715)","(18.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.066666666666666)","(4.2, 5.8, 5.728205128205128)"
12-01-2023 16:00:21.505082,"(3.9, 7.2, 6.5777777777777775)","(2.7, 3.15, 2.8942105263157893)","(5.5, 8.0, 7.485714285714286)","(18.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(6.5, 9.6, 9.066666666666666)","(4.2, 5.8, 5.728205128205128)"
12-01-2023 16:00:22.599752,"(3.9, 7.2, 6.5777777777777775)","(2.7, 3.15, 2.886585365853658)","(5.5, 8.0, 7.485714285714286)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.728205128205128)"
12-01-2023 16:00:23.556517,"(3.9, 7.2, 6.5777777777777775)","(2.7, 3.15, 2.886585365853658)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.728205128205128)"
12-01-2023 16:00:24.487675,"(3.9, 7.2, 6.5777777777777775)","(2.7, 3.1, 3.045)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.728205128205128)"
12-01-2023 16:00:25.506446,"(3.9, 7.2, 6.5777777777777775)","(2.7, 3.1, 3.045)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.728205128205128)"
12-01-2023 16:00:26.538833,"(3.9, 7.2, 6.5777777777777775)","(2.7, 3.1, 3.045)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.7176470588235295)"
12-01-2023 16:00:27.540934,"(3.9, 7.2, 6.5777777777777775)","(2.7, 3.1, 3.045)","(5.5, 8.0, 7.076923076923077)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.741666666666667)"
12-01-2023 16:00:28.586340,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.1, 3.026666666666667)","(5.5, 8.0, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.741666666666667)"
12-01-2023 16:00:29.681658,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.1, 3.026666666666667)","(5.5, 8.0, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 18.25)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.741666666666667)"
12-01-2023 16:00:30.764209,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.1, 3.026666666666667)","(5.5, 8.0, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.741666666666667)"
12-01-2023 16:00:31.814183,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.1, 3.026666666666667)","(5.5, 8.0, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.741666666666667)"
12-01-2023 16:00:32.846408,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.1, 3.026666666666667)","(5.5, 8.0, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.741666666666667)"
12-01-2023 16:00:33.863556,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.1, 3.026666666666667)","(5.5, 8.0, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:34.803330,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.1, 3.026666666666667)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:35.874682,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.15, 2.9475)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:36.847419,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.15, 2.9339999999999997)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:37.876728,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.15, 2.9339999999999997)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:38.875272,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.15, 2.9339999999999997)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:39.976017,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.15, 2.9339999999999997)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:41.045045,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.15, 2.9339999999999997)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:42.037626,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.15, 2.9339999999999997)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.872727272727273)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:42.994705,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.15, 2.9339999999999997)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.872727272727273)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:43.967162,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.15, 3.0053571428571426)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.872727272727273)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:44.971845,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.15, 2.9795454545454545)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.872727272727273)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:45.949261,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.15, 2.9470588235294115)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.872727272727273)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:46.962612,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.05, 3.0066666666666664)","(5.5, 8.0, 7.435294117647059)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.872727272727273)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:48.085664,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.05, 3.0066666666666664)","(5.5, 8.0, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.872727272727273)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:49.230274,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.05, 3.0066666666666664)","(5.5, 8.0, 7.345454545454546)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.872727272727273)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:50.337849,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.05, 3.0066666666666664)","(5.5, 8.0, 7.345454545454546)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.872727272727273)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:51.409820,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.05, 3.0066666666666664)","(5.5, 8.0, 7.345454545454546)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.872727272727273)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:52.450148,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.05, 3.0066666666666664)","(5.5, 8.0, 7.345454545454546)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.872727272727273)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:53.563972,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.05, 3.0066666666666664)","(5.5, 8.0, 7.28)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.872727272727273)","(4.4, 5.8, 5.683333333333333)"
12-01-2023 16:00:54.667221,"(3.9, 7.2, 6.553846153846154)","(2.7, 3.05, 3.0066666666666664)","(5.5, 7.6, 7.0)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.59)"
12-01-2023 16:00:55.690157,"(3.9, 7.2, 6.6)","(2.7, 3.05, 3.0066666666666664)","(5.5, 7.6, 7.15)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.66)"
12-01-2023 16:00:56.639743,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.957142857142857)","(5.5, 7.6, 7.15)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.74)"
12-01-2023 16:00:57.694119,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.230769230769231)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.74)"
12-01-2023 16:00:58.754905,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.230769230769231)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.74)"
12-01-2023 16:00:59.800112,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.8, 5.74)"
12-01-2023 16:01:00.816927,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.046153846153846)","(4.4, 5.8, 5.74)"
12-01-2023 16:01:01.880056,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.466666666666667)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.2)","(4.4, 5.8, 5.868)"
12-01-2023 16:01:03.031261,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.476923076923077)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.12)","(4.4, 5.9, 5.868)"
12-01-2023 16:01:04.065109,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.476923076923077)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.12)","(4.4, 5.9, 5.868)"
12-01-2023 16:01:05.034276,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.476923076923077)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.12)","(4.4, 5.9, 5.868)"
12-01-2023 16:01:06.083751,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.476923076923077)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.2)","(4.4, 5.9, 5.868)"
12-01-2023 16:01:07.162816,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.476923076923077)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.2)","(4.4, 5.9, 5.868)"
12-01-2023 16:01:08.147345,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.476923076923077)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.0)","(4.4, 5.9, 5.842857142857143)"
12-01-2023 16:01:09.120619,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.199999999999999)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.0)","(4.4, 5.9, 5.842857142857143)"
12-01-2023 16:01:10.242906,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.107692307692307)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.9, 5.842857142857143)"
12-01-2023 16:01:11.387507,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.107692307692307)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.9, 5.842857142857143)"
12-01-2023 16:01:12.508057,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.107692307692307)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.9, 5.842857142857143)"
12-01-2023 16:01:13.583845,"(3.9, 7.2, 6.6)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.107692307692307)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.9, 5.842857142857143)"
12-01-2023 16:01:14.601784,"(3.9, 7.2, 6.75)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.107692307692307)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 5.9, 5.942857142857143)"
12-01-2023 16:01:15.604892,"(3.9, 7.2, 6.9)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.230769230769231)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 6.0, 5.942857142857143)"
12-01-2023 16:01:16.687259,"(3.9, 7.2, 6.771428571428571)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.230769230769231)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 6.0, 5.942857142857143)"
12-01-2023 16:01:17.745262,"(3.9, 7.2, 6.771428571428571)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.230769230769231)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 6.0, 5.942857142857143)"
12-01-2023 16:01:18.698628,"(3.9, 7.2, 6.857142857142858)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.230769230769231)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 6.0, 5.942857142857143)"
12-01-2023 16:01:19.648261,"(3.9, 7.2, 6.9)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.230769230769231)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 9.066666666666666)","(4.4, 6.0, 5.942857142857143)"
12-01-2023 16:01:20.708459,"(3.9, 7.2, 6.9)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.230769230769231)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.8)","(4.4, 6.0, 5.942857142857143)"
12-01-2023 16:01:21.738496,"(3.9, 7.2, 6.8)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.230769230769231)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.6, 8.9)","(4.4, 6.0, 5.885714285714285)"
12-01-2023 16:01:22.873405,"(3.9, 7.2, 7.0285714285714285)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.4, 8.566666666666666)","(4.4, 6.0, 5.972413793103448)"
12-01-2023 16:01:23.993452,"(3.9, 7.2, 7.0285714285714285)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.4, 8.566666666666666)","(4.4, 6.0, 5.968)"
12-01-2023 16:01:25.268685,"(3.9, 7.2, 7.0285714285714285)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.4, 8.816666666666666)","(4.4, 6.0, 5.968)"
12-01-2023 16:01:26.437342,"(3.9, 7.2, 7.0285714285714285)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.4, 8.84)","(4.4, 6.0, 5.968)"
12-01-2023 16:01:27.530165,"(3.9, 7.2, 6.857142857142858)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.4, 8.942857142857143)","(4.4, 6.0, 5.968)"
12-01-2023 16:01:28.612467,"(3.9, 7.2, 6.9)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.4, 8.84)","(4.4, 6.0, 5.96)"
12-01-2023 16:01:29.774659,"(3.9, 7.2, 6.9)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.4, 8.933333333333334)","(4.4, 6.0, 5.968)"
12-01-2023 16:01:30.896266,"(3.9, 7.2, 6.9)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.4, 8.933333333333334)","(4.4, 6.0, 5.968)"
12-01-2023 16:01:31.822226,"(3.9, 7.2, 6.9)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 46.666666666666664)","(16.0, 20.0, 19.75)","(7.0, 9.4, 8.96923076923077)","(4.4, 6.0, 5.968)"
12-01-2023 16:01:32.966088,"(3.9, 7.2, 6.9)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 48.44444444444444)","(16.0, 20.0, 19.75)","(7.0, 9.4, 8.905882352941177)","(4.4, 6.0, 5.968)"
12-01-2023 16:01:34.091510,"(3.9, 7.2, 6.9)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 42.0)","(16.0, 20.0, 19.75)","(7.0, 9.4, 9.05)","(4.4, 6.0, 5.968)"
12-01-2023 16:01:35.121799,"(3.9, 7.2, 6.9)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.2)","(19.0, 50.0, 42.0)","(16.0, 20.0, 19.75)","(7.0, 9.4, 9.05)","(4.4, 6.0, 5.968)"
12-01-2023 16:01:36.185214,"(3.9, 7.2, 6.9)","(2.7, 3.05, 2.9459999999999997)","(5.5, 7.6, 7.04)","(19.0, 50.0, 47.6)","(16.0, 20.0, 19.75)","(7.0, 9.4, 9.076923076923077)","(4.4, 6.0, 5.942857142857143)"
12-01-2023 16:01:37.303000,"(3.9, 7.2, 7.0285714285714285)","(2.7, 3.05, 2.957142857142857)","(5.5, 7.6, 7.090909090909091)","(19.0, 50.0, 43.333333333333336)","(16.0, 20.0, 19.75)","(7.0, 9.4, 9.076923076923077)","(4.4, 6.0, 5.942857142857143)"
12-01-2023 16:01:38.468453,"(3.9, 7.2, 7.0285714285714285)","(2.7, 3.05, 2.957142857142857)","(5.5, 7.6, 7.090909090909091)","(19.0, 50.0, 45.0)","(16.0, 20.0, 19.75)","(7.0, 9.4, 9.076923076923077)","(4.4, 6.0, 5.942857142857143)"
12-01-2023 16:01:39.640010,"(3.9, 7.2, 7.0285714285714285)","(2.7, 3.05, 2.957142857142857)","(5.5, 7.6, 7.090909090909091)","(19.0, 50.0, 47.142857142857146)","(16.0, 20.0, 19.75)","(7.0, 9.4, 9.076923076923077)","(4.4, 6.0, 5.942857142857143)"
12-01-2023 16:01:40.639929,"(3.9, 7.2, 7.0285714285714285)","(2.7, 3.05, 2.957142857142857)","(5.5, 7.6, 7.090909090909091)","(19.0, 50.0, 47.142857142857146)","(16.0, 20.0, 19.75)","(7.0, 9.4, 9.076923076923077)","(4.4, 6.0, 5.942857142857143)"
