,Betterthankkylie,Flirts Diva,Our Aunty Ash,Rippin Good Feelin,Brie,Gemmas Express,Mac Stubborn,Blissfull Donna,Faiselle
10-01-2023 17:32:09.276821,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 36.8)","(1.4, 1.56, 1.5525)","(71.0, 200.0, 179.16666666666666)","(101.0, 230.0, 206.66666666666669)","(21.0, 55.0, 47.25)","(8.0, 16.0, 15.071428571428571)","(4.8, 10.0, 9.454545454545453)","(81.0, 200.0, 179.0909090909091)"
10-01-2023 17:32:10.437726,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 36.8)","(1.4, 1.56, 1.5525)","(71.0, 200.0, 179.16666666666666)","(101.0, 220.0, 206.66666666666669)","(21.0, 55.0, 47.25)","(8.0, 17.0, 14.136363636363637)","(4.8, 10.0, 9.454545454545453)","(81.0, 200.0, 179.0909090909091)"
10-01-2023 17:32:11.731749,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 36.8)","(1.4, 1.56, 1.5525)","(71.0, 200.0, 179.16666666666666)","(101.0, 220.0, 206.66666666666669)","(21.0, 55.0, 47.25)","(8.0, 17.0, 14.136363636363637)","(4.8, 10.0, 9.454545454545453)","(81.0, 200.0, 179.0909090909091)"
10-01-2023 17:32:13.057373,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 36.8)","(1.4, 1.56, 1.5525)","(71.0, 200.0, 179.16666666666666)","(101.0, 220.0, 197.61904761904762)","(21.0, 55.0, 47.25)","(8.0, 17.0, 14.136363636363637)","(4.8, 10.0, 9.454545454545453)","(81.0, 200.0, 179.0909090909091)"
10-01-2023 17:32:14.324379,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 36.8)","(1.4, 1.56, 1.5525)","(71.0, 200.0, 179.16666666666666)","(101.0, 210.0, 188.57142857142856)","(21.0, 55.0, 47.25)","(8.0, 17.0, 14.136363636363637)","(4.8, 10.0, 9.454545454545453)","(81.0, 200.0, 179.0909090909091)"
10-01-2023 17:32:15.517145,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 36.8)","(1.4, 1.56, 1.5525)","(71.0, 200.0, 179.16666666666666)","(101.0, 200.0, 188.57142857142856)","(21.0, 55.0, 47.25)","(8.0, 17.0, 14.136363636363637)","(4.8, 10.0, 9.454545454545453)","(81.0, 200.0, 179.0909090909091)"
10-01-2023 17:32:16.767612,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 36.8)","(1.4, 1.56, 1.5525)","(71.0, 200.0, 179.16666666666666)","(101.0, 200.0, 188.0)","(21.0, 55.0, 47.25)","(8.0, 17.0, 14.136363636363637)","(4.8, 10.0, 9.454545454545453)","(81.0, 200.0, 179.0909090909091)"
10-01-2023 17:32:18.274356,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 29.333333333333336)","(1.4, 1.56, 1.5066666666666666)","(71.0, 200.0, 128.0)","(101.0, 200.0, 131.0)","(21.0, 55.0, 35.0)","(8.0, 17.0, 15.5)","(4.8, 10.0, 7.6)","(81.0, 200.0, 134.0)"
10-01-2023 17:32:19.706422,"(9.0, 17.5, 17.166666666666668)","(17.0, 46.0, 34.5)","(1.4, 1.52, 1.5066666666666666)","(71.0, 200.0, 145.0)","(101.0, 200.0, 161.66666666666669)","(21.0, 55.0, 37.5)","(8.0, 17.0, 14.75)","(4.8, 9.6, 7.566666666666666)","(81.0, 200.0, 156.66666666666669)"
10-01-2023 17:32:20.947770,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 34.5)","(1.4, 1.52, 1.5066666666666666)","(71.0, 210.0, 145.0)","(101.0, 200.0, 161.66666666666669)","(21.0, 50.0, 32.666666666666664)","(8.0, 16.5, 14.75)","(4.8, 9.4, 8.2)","(81.0, 190.0, 135.0)"
10-01-2023 17:32:22.501294,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 34.5)","(1.4, 1.52, 1.5066666666666666)","(71.0, 210.0, 145.0)","(101.0, 200.0, 161.66666666666669)","(21.0, 48.0, 32.666666666666664)","(8.0, 16.5, 14.75)","(4.8, 9.2, 8.2)","(81.0, 180.0, 135.0)"
10-01-2023 17:32:23.895352,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 34.5)","(1.4, 1.52, 1.5066666666666666)","(71.0, 210.0, 145.0)","(101.0, 200.0, 127.0)","(21.0, 48.0, 32.666666666666664)","(8.0, 16.5, 14.75)","(4.8, 9.2, 8.2)","(81.0, 180.0, 135.0)"
10-01-2023 17:32:25.406426,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 34.5)","(1.4, 1.52, 1.4833333333333334)","(71.0, 210.0, 145.0)","(101.0, 190.0, 127.5)","(21.0, 48.0, 32.666666666666664)","(8.0, 16.5, 15.5)","(4.8, 9.2, 8.2)","(81.0, 180.0, 135.0)"
10-01-2023 17:32:26.832994,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 34.5)","(1.4, 1.5, 1.4933333333333334)","(71.0, 210.0, 145.0)","(101.0, 170.0, 122.5)","(21.0, 48.0, 33.75)","(8.0, 16.5, 15.666666666666666)","(4.8, 9.2, 8.2)","(81.0, 180.0, 142.0)"
10-01-2023 17:32:28.467742,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 34.5)","(1.4, 1.5, 1.4933333333333334)","(71.0, 210.0, 145.0)","(101.0, 160.0, 122.5)","(21.0, 60.0, 33.75)","(8.0, 16.5, 15.666666666666666)","(4.8, 9.2, 8.2)","(81.0, 220.0, 142.0)"
10-01-2023 17:32:30.097234,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 34.5)","(1.4, 1.5, 1.487741935483871)","(71.0, 210.0, 145.0)","(101.0, 160.0, 122.5)","(21.0, 60.0, 33.75)","(8.0, 16.5, 15.666666666666666)","(4.8, 9.2, 8.2)","(81.0, 220.0, 142.0)"
10-01-2023 17:32:31.473423,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 34.5)","(1.4, 1.52, 1.487741935483871)","(71.0, 210.0, 145.0)","(101.0, 160.0, 122.5)","(21.0, 60.0, 37.5)","(8.0, 16.5, 15.666666666666666)","(4.8, 9.2, 8.2)","(81.0, 220.0, 134.0)"
10-01-2023 17:32:33.074527,"(9.0, 17.5, 17.166666666666668)","(17.0, 48.0, 43.55555555555556)","(1.4, 1.52, 1.487741935483871)","(71.0, 210.0, 145.0)","(101.0, 160.0, 122.5)","(21.0, 50.0, 38.8)","(8.0, 16.5, 16.083333333333332)","(4.8, 9.2, 9.0)","(81.0, 200.0, 145.0)"
10-01-2023 17:32:34.319114,"(9.0, 17.5, 17.166666666666668)","(17.0, 50.0, 43.55555555555556)","(1.4, 1.52, 1.487741935483871)","(71.0, 210.0, 145.0)","(101.0, 160.0, 122.5)","(21.0, 48.0, 38.8)","(8.0, 16.5, 16.083333333333332)","(4.8, 9.2, 9.0)","(81.0, 200.0, 145.0)"
10-01-2023 17:32:35.610286,"(9.0, 17.5, 17.166666666666668)","(17.0, 50.0, 43.55555555555556)","(1.4, 1.52, 1.487741935483871)","(71.0, 210.0, 158.0)","(101.0, 160.0, 122.5)","(21.0, 48.0, 38.8)","(8.0, 17.0, 16.142857142857142)","(4.8, 8.8, 8.261538461538462)","(81.0, 200.0, 145.0)"
10-01-2023 17:32:36.959950,"(9.0, 17.5, 17.166666666666668)","(17.0, 50.0, 43.55555555555556)","(1.4, 1.52, 1.487741935483871)","(71.0, 210.0, 158.0)","(101.0, 160.0, 117.5)","(21.0, 48.0, 38.8)","(8.0, 17.0, 16.142857142857142)","(4.8, 8.8, 8.418181818181818)","(81.0, 200.0, 156.0)"
10-01-2023 17:32:38.194618,"(9.0, 17.5, 17.166666666666668)","(17.0, 50.0, 43.55555555555556)","(1.4, 1.52, 1.4842857142857142)","(71.0, 210.0, 166.66666666666669)","(101.0, 150.0, 112.5)","(21.0, 48.0, 82.5)","(8.0, 17.0, 17.4375)","(4.8, 8.8, 8.138461538461538)","(81.0, 200.0, 156.0)"
10-01-2023 17:32:39.352907,"(9.0, 17.5, 17.166666666666668)","(17.0, 50.0, 43.55555555555556)","(1.4, 1.52, 1.4932142857142856)","(71.0, 210.0, 166.66666666666669)","(101.0, 140.0, 112.5)","(21.0, 140.0, 72.5)","(8.0, 19.5, 18.166666666666668)","(4.8, 8.6, 8.272727272727273)","(81.0, 200.0, 156.0)"
10-01-2023 17:32:40.428909,"(9.0, 17.5, 17.166666666666668)","(17.0, 50.0, 43.55555555555556)","(1.4, 1.52, 1.4932142857142856)","(71.0, 210.0, 166.66666666666669)","(101.0, 140.0, 112.5)","(21.0, 120.0, 88.75)","(8.0, 19.0, 16.5)","(4.8, 8.6, 8.25)","(81.0, 200.0, 156.0)"
10-01-2023 17:32:41.786628,"(9.0, 17.5, 17.166666666666668)","(17.0, 50.0, 43.55555555555556)","(1.4, 1.52, 1.4636585365853658)","(71.0, 210.0, 166.66666666666669)","(101.0, 140.0, 112.5)","(21.0, 110.0, 70.0)","(8.0, 19.0, 17.214285714285715)","(4.8, 8.6, 8.24)","(81.0, 200.0, 156.0)"
10-01-2023 17:32:43.097284,"(9.0, 17.5, 17.166666666666668)","(17.0, 50.0, 73.44444444444444)","(1.4, 1.52, 1.4649999999999999)","(71.0, 210.0, 166.66666666666669)","(101.0, 140.0, 112.5)","(21.0, 100.0, 81.875)","(8.0, 18.5, 17.214285714285715)","(4.8, 8.6, 8.24)","(81.0, 200.0, 156.0)"
10-01-2023 17:32:44.260644,"(9.0, 17.5, 17.166666666666668)","(17.0, 80.0, 73.44444444444444)","(1.4, 1.52, 1.4649999999999999)","(71.0, 210.0, 166.66666666666669)","(101.0, 140.0, 112.5)","(21.0, 90.0, 81.875)","(8.0, 18.5, 19.0)","(4.8, 8.6, 8.24)","(81.0, 200.0, 156.0)"
10-01-2023 17:32:45.412800,"(9.0, 17.5, 17.166666666666668)","(17.0, 80.0, 73.44444444444444)","(1.4, 1.52, 1.4649999999999999)","(71.0, 210.0, 166.66666666666669)","(101.0, 230.0, 152.5)","(21.0, 90.0, 71.66666666666667)","(8.0, 21.0, 18.166666666666668)","(4.8, 8.6, 7.814285714285714)","(81.0, 200.0, 156.0)"
10-01-2023 17:32:46.581508,"(9.0, 17.5, 17.166666666666668)","(17.0, 80.0, 73.44444444444444)","(1.4, 1.51, 1.4766666666666666)","(71.0, 210.0, 178.75)","(101.0, 220.0, 166.0)","(21.0, 85.0, 35.833333333333336)","(8.0, 19.0, 16.5)","(4.8, 8.0, 11.8625)","(81.0, 200.0, 173.75)"
10-01-2023 17:32:47.801089,"(9.0, 26.0, 20.5)","(17.0, 80.0, 60.666666666666664)","(1.4, 1.51, 1.4766666666666666)","(71.0, 210.0, 178.75)","(101.0, 220.0, 135.0)","(21.0, 85.0, 53.0)","(8.0, 18.5, 15.5)","(4.8, 12.5, 11.8)","(81.0, 200.0, 165.0)"
10-01-2023 17:32:49.023174,"(9.0, 26.0, 16.692307692307693)","(17.0, 80.0, 60.666666666666664)","(1.4, 1.51, 1.49)","(71.0, 210.0, 178.75)","(101.0, 210.0, 135.0)","(21.0, 80.0, 53.0)","(8.0, 18.5, 16.25)","(4.8, 12.5, 10.0)","(81.0, 200.0, 181.25)"
10-01-2023 17:32:50.261603,"(9.0, 18.0, 15.5)","(17.0, 70.0, 38.0)","(1.4, 1.62, 1.4840625)","(71.0, 210.0, 178.75)","(101.0, 190.0, 137.5)","(21.0, 75.0, 68.0)","(8.0, 18.0, 17.0)","(4.8, 12.0, 10.0)","(81.0, 210.0, 181.25)"
10-01-2023 17:32:51.460044,"(9.0, 18.0, 15.5)","(17.0, 70.0, 46.0)","(1.4, 1.62, 1.4835483870967743)","(71.0, 210.0, 178.75)","(101.0, 190.0, 137.5)","(21.0, 110.0, 68.0)","(8.0, 19.5, 17.0)","(4.8, 12.0, 10.942857142857143)","(81.0, 210.0, 181.25)"
10-01-2023 17:32:52.588525,"(9.0, 18.0, 15.5)","(17.0, 70.0, 38.0)","(1.4, 1.61, 1.509)","(71.0, 210.0, 178.75)","(101.0, 190.0, 137.5)","(21.0, 110.0, 68.0)","(8.0, 19.5, 16.5)","(4.8, 11.5, 7.300000000000001)","(81.0, 210.0, 181.25)"
10-01-2023 17:32:53.726887,"(9.0, 18.0, 15.5)","(17.0, 70.0, 38.0)","(1.4, 1.6, 1.509)","(71.0, 210.0, 178.75)","(101.0, 190.0, 137.5)","(21.0, 110.0, 68.0)","(8.0, 18.5, 16.5)","(4.8, 7.4, 7.2700000000000005)","(81.0, 210.0, 181.25)"
10-01-2023 17:32:54.914301,"(9.0, 18.0, 15.5)","(17.0, 70.0, 43.14285714285714)","(1.4, 1.6, 1.5854166666666667)","(71.0, 210.0, 178.75)","(101.0, 190.0, 137.5)","(21.0, 110.0, 43.25)","(8.0, 18.5, 15.166666666666666)","(4.8, 7.6, 8.3)","(81.0, 210.0, 181.25)"
10-01-2023 17:32:56.043785,"(9.0, 18.0, 15.5)","(17.0, 70.0, 43.14285714285714)","(1.4, 1.6, 1.537)","(71.0, 210.0, 178.75)","(101.0, 190.0, 137.5)","(21.0, 95.0, 47.33333333333333)","(8.0, 18.5, 15.166666666666666)","(4.8, 8.6, 8.444444444444445)","(81.0, 210.0, 181.25)"
10-01-2023 17:32:57.233684,"(9.0, 18.0, 15.4)","(17.0, 70.0, 43.14285714285714)","(1.4, 1.6, 1.537)","(71.0, 210.0, 178.75)","(101.0, 190.0, 137.5)","(21.0, 90.0, 47.33333333333333)","(8.0, 18.5, 15.166666666666666)","(4.8, 8.6, 7.28421052631579)","(81.0, 210.0, 181.25)"
10-01-2023 17:32:58.350537,"(9.0, 18.0, 15.4)","(17.0, 65.0, 48.2)","(1.4, 1.6, 1.537)","(71.0, 210.0, 178.75)","(101.0, 190.0, 137.5)","(21.0, 90.0, 47.33333333333333)","(8.0, 18.5, 15.166666666666666)","(4.8, 7.4, 7.846153846153847)","(81.0, 210.0, 181.25)"
10-01-2023 17:32:59.631311,"(9.0, 18.0, 16.076923076923077)","(17.0, 65.0, 49.42857142857143)","(1.4, 1.59, 1.5533333333333335)","(71.0, 210.0, 178.75)","(101.0, 190.0, 137.5)","(21.0, 85.0, 61.400000000000006)","(8.0, 18.5, 16.5)","(4.8, 8.4, 7.266666666666667)","(81.0, 210.0, 181.25)"
10-01-2023 17:33:00.853692,"(9.0, 18.0, 16.076923076923077)","(17.0, 60.0, 49.42857142857143)","(1.4, 1.58, 1.5207407407407407)","(71.0, 210.0, 178.75)","(101.0, 190.0, 132.5)","(21.0, 85.0, 89.0)","(8.0, 18.5, 16.5)","(4.8, 7.4, 7.800000000000001)","(81.0, 210.0, 181.25)"
10-01-2023 17:33:02.000838,"(9.0, 18.0, 16.076923076923077)","(17.0, 60.0, 49.42857142857143)","(1.4, 1.57, 1.528)","(71.0, 210.0, 178.75)","(101.0, 180.0, 127.5)","(21.0, 110.0, 82.4)","(8.0, 18.5, 16.5)","(4.8, 8.4, 7.333333333333333)","(81.0, 210.0, 181.25)"
10-01-2023 17:33:03.131810,"(9.0, 18.0, 16.076923076923077)","(17.0, 60.0, 49.42857142857143)","(1.4, 1.57, 1.5436363636363637)","(71.0, 210.0, 178.75)","(101.0, 170.0, 127.5)","(21.0, 120.0, 82.4)","(8.0, 18.5, 16.5)","(4.8, 7.6, 7.800000000000001)","(81.0, 210.0, 177.14285714285714)"
10-01-2023 17:33:04.272251,"(9.0, 18.0, 16.076923076923077)","(17.0, 60.0, 49.42857142857143)","(1.4, 1.56, 1.532)","(71.0, 210.0, 178.75)","(101.0, 170.0, 127.5)","(21.0, 120.0, 99.11111111111111)","(8.0, 18.5, 16.5)","(4.8, 8.4, 7.800000000000001)","(81.0, 210.0, 177.14285714285714)"
10-01-2023 17:33:05.462358,"(9.0, 18.0, 16.076923076923077)","(17.0, 60.0, 49.42857142857143)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 182.22222222222223)","(101.0, 170.0, 127.5)","(21.0, 120.0, 99.11111111111111)","(8.0, 18.5, 16.5)","(4.8, 8.4, 7.800000000000001)","(81.0, 210.0, 177.14285714285714)"
10-01-2023 17:33:06.616062,"(9.0, 18.0, 16.076923076923077)","(17.0, 60.0, 49.42857142857143)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 182.22222222222223)","(101.0, 170.0, 127.5)","(21.0, 120.0, 99.11111111111111)","(8.0, 18.5, 16.5)","(4.8, 8.4, 7.5600000000000005)","(81.0, 210.0, 177.14285714285714)"
10-01-2023 17:33:07.706175,"(9.0, 18.0, 16.076923076923077)","(17.0, 60.0, 49.42857142857143)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 182.22222222222223)","(101.0, 170.0, 127.5)","(21.0, 120.0, 99.11111111111111)","(8.0, 18.5, 16.5)","(4.8, 8.4, 7.5600000000000005)","(81.0, 210.0, 177.14285714285714)"
10-01-2023 17:33:08.830417,"(9.0, 18.0, 16.214285714285715)","(17.0, 60.0, 49.42857142857143)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 182.22222222222223)","(101.0, 170.0, 127.5)","(21.0, 120.0, 99.11111111111111)","(8.0, 18.5, 16.5)","(4.8, 8.4, 7.699999999999999)","(81.0, 210.0, 177.14285714285714)"
10-01-2023 17:33:09.973764,"(9.0, 18.0, 16.214285714285715)","(17.0, 60.0, 50.75)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 190.76923076923077)","(101.0, 170.0, 127.5)","(21.0, 120.0, 101.2)","(8.0, 18.5, 16.68181818181818)","(4.8, 8.2, 7.905263157894737)","(81.0, 210.0, 181.25)"
10-01-2023 17:33:11.065698,"(9.0, 18.0, 16.214285714285715)","(17.0, 60.0, 50.75)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 190.76923076923077)","(101.0, 170.0, 127.5)","(21.0, 120.0, 101.2)","(8.0, 18.5, 16.68181818181818)","(4.8, 8.2, 7.3500000000000005)","(81.0, 210.0, 181.25)"
10-01-2023 17:33:12.200553,"(9.0, 18.0, 16.214285714285715)","(17.0, 60.0, 50.75)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 190.76923076923077)","(101.0, 170.0, 127.5)","(21.0, 120.0, 93.2)","(8.0, 18.5, 16.68181818181818)","(4.8, 7.4, 7.5)","(81.0, 210.0, 181.25)"
10-01-2023 17:33:13.385558,"(9.0, 18.0, 16.214285714285715)","(17.0, 55.0, 47.0)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 197.89473684210526)","(101.0, 170.0, 181.66666666666669)","(21.0, 110.0, 93.2)","(8.0, 18.5, 16.68181818181818)","(4.8, 8.2, 7.5)","(81.0, 210.0, 181.25)"
10-01-2023 17:33:14.486096,"(9.0, 18.0, 16.214285714285715)","(17.0, 55.0, 34.333333333333336)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 197.89473684210526)","(101.0, 230.0, 152.5)","(21.0, 110.0, 85.2)","(8.0, 18.5, 16.68181818181818)","(4.8, 8.2, 7.5)","(81.0, 210.0, 181.25)"
10-01-2023 17:33:15.636187,"(9.0, 18.0, 16.214285714285715)","(17.0, 50.0, 32.666666666666664)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 197.89473684210526)","(101.0, 220.0, 152.5)","(21.0, 100.0, 85.2)","(8.0, 18.5, 16.68181818181818)","(4.8, 8.2, 7.5)","(81.0, 210.0, 181.25)"
10-01-2023 17:33:16.707459,"(9.0, 18.0, 16.214285714285715)","(17.0, 50.0, 32.666666666666664)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 197.89473684210526)","(101.0, 220.0, 139.0)","(21.0, 100.0, 72.33333333333334)","(8.0, 18.5, 16.27777777777778)","(4.8, 8.2, 7.5)","(81.0, 210.0, 168.33333333333331)"
10-01-2023 17:33:17.805802,"(9.0, 18.0, 16.42105263157895)","(17.0, 48.0, 42.0)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 197.89473684210526)","(101.0, 210.0, 135.0)","(21.0, 95.0, 54.2)","(8.0, 18.5, 16.27777777777778)","(4.8, 8.2, 7.5)","(81.0, 210.0, 150.0)"
10-01-2023 17:33:18.915980,"(9.0, 18.0, 16.42105263157895)","(17.0, 48.0, 42.0)","(1.4, 1.56, 1.508888888888889)","(71.0, 210.0, 197.89473684210526)","(101.0, 210.0, 168.33333333333331)","(21.0, 95.0, 72.33333333333334)","(8.0, 18.5, 16.27777777777778)","(4.8, 8.2, 7.5)","(81.0, 210.0, 150.0)"
10-01-2023 17:33:20.057356,"(9.0, 18.0, 16.42105263157895)","(17.0, 55.0, 39.5)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 197.89473684210526)","(101.0, 210.0, 142.5)","(21.0, 95.0, 58.5)","(8.0, 18.5, 16.27777777777778)","(4.8, 8.2, 7.5)","(81.0, 210.0, 150.0)"
10-01-2023 17:33:21.294628,"(9.0, 18.0, 16.42105263157895)","(17.0, 55.0, 39.5)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 197.89473684210526)","(101.0, 200.0, 142.5)","(21.0, 90.0, 58.5)","(8.0, 18.5, 16.27777777777778)","(4.8, 8.2, 7.5)","(81.0, 210.0, 150.0)"
10-01-2023 17:33:22.489058,"(9.0, 18.0, 16.42105263157895)","(17.0, 55.0, 39.5)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 197.89473684210526)","(101.0, 200.0, 142.5)","(21.0, 90.0, 58.5)","(8.0, 18.5, 16.27777777777778)","(4.8, 8.2, 7.5)","(81.0, 210.0, 171.66666666666669)"
10-01-2023 17:33:23.639192,"(9.0, 18.0, 16.42105263157895)","(17.0, 55.0, 39.5)","(1.4, 1.56, 1.508888888888889)","(71.0, 210.0, 197.89473684210526)","(101.0, 200.0, 137.5)","(21.0, 90.0, 58.5)","(8.0, 18.5, 16.27777777777778)","(4.8, 8.2, 7.5)","(81.0, 210.0, 171.66666666666669)"
10-01-2023 17:33:24.800299,"(9.0, 18.0, 16.42105263157895)","(17.0, 55.0, 39.5)","(1.4, 1.56, 1.508888888888889)","(71.0, 210.0, 197.89473684210526)","(101.0, 190.0, 137.5)","(21.0, 90.0, 82.33333333333334)","(8.0, 18.5, 16.27777777777778)","(4.8, 8.2, 7.5)","(81.0, 210.0, 171.66666666666669)"
10-01-2023 17:33:25.983510,"(9.0, 18.0, 16.42105263157895)","(17.0, 55.0, 39.5)","(1.4, 1.56, 1.5082758620689656)","(71.0, 210.0, 197.89473684210526)","(101.0, 190.0, 132.5)","(21.0, 110.0, 82.33333333333334)","(8.0, 18.5, 16.27777777777778)","(4.8, 8.2, 7.5)","(81.0, 210.0, 171.66666666666669)"
10-01-2023 17:33:27.159959,"(9.0, 18.0, 16.42105263157895)","(17.0, 55.0, 43.75)","(1.4, 1.56, 1.508888888888889)","(71.0, 210.0, 197.89473684210526)","(101.0, 180.0, 144.0)","(21.0, 110.0, 82.33333333333334)","(8.0, 18.5, 16.27777777777778)","(4.8, 8.2, 7.5)","(81.0, 210.0, 171.66666666666669)"
10-01-2023 17:33:28.333456,"(9.0, 18.0, 16.42105263157895)","(17.0, 55.0, 43.75)","(1.4, 1.56, 1.525)","(71.0, 210.0, 197.89473684210526)","(101.0, 180.0, 144.0)","(21.0, 110.0, 82.33333333333334)","(8.0, 18.5, 16.27777777777778)","(4.8, 8.2, 7.5)","(81.0, 210.0, 171.66666666666669)"
10-01-2023 17:33:29.469064,"(9.0, 18.0, 16.42105263157895)","(17.0, 55.0, 43.75)","(1.4, 1.55, 1.52)","(71.0, 210.0, 197.89473684210526)","(101.0, 180.0, 144.0)","(21.0, 110.0, 82.33333333333334)","(8.0, 18.5, 16.27777777777778)","(4.8, 8.2, 7.5)","(81.0, 210.0, 189.0909090909091)"
10-01-2023 17:33:30.582837,"(9.0, 18.0, 16.42105263157895)","(17.0, 55.0, 42.57142857142857)","(1.4, 1.55, 1.52)","(71.0, 210.0, 197.89473684210526)","(101.0, 180.0, 144.0)","(21.0, 110.0, 93.4)","(8.0, 18.5, 16.555555555555557)","(4.8, 8.2, 7.5)","(81.0, 210.0, 189.0909090909091)"
10-01-2023 17:33:31.718905,"(9.0, 18.0, 16.214285714285715)","(17.0, 55.0, 41.0)","(1.4, 1.55, 1.529090909090909)","(71.0, 210.0, 182.5)","(101.0, 180.0, 162.72727272727275)","(21.0, 110.0, 73.5)","(8.0, 18.5, 16.555555555555557)","(4.8, 8.2, 7.5)","(81.0, 210.0, 189.0909090909091)"
10-01-2023 17:33:32.786202,"(9.0, 18.0, 16.214285714285715)","(17.0, 55.0, 43.8)","(1.4, 1.54, 1.529090909090909)","(71.0, 210.0, 182.5)","(101.0, 180.0, 162.72727272727275)","(21.0, 120.0, 73.5)","(8.0, 18.5, 16.555555555555557)","(4.8, 8.2, 7.5)","(81.0, 210.0, 189.0909090909091)"
10-01-2023 17:33:33.886942,"(9.0, 18.0, 16.214285714285715)","(17.0, 55.0, 43.8)","(1.4, 1.54, 1.529090909090909)","(71.0, 210.0, 182.5)","(101.0, 180.0, 162.72727272727275)","(21.0, 120.0, 73.5)","(8.0, 18.5, 16.555555555555557)","(4.8, 8.2, 7.5)","(81.0, 210.0, 189.0909090909091)"
10-01-2023 17:33:34.945869,"(9.0, 18.0, 16.214285714285715)","(17.0, 55.0, 43.8)","(1.4, 1.54, 1.529090909090909)","(71.0, 210.0, 182.5)","(101.0, 180.0, 162.72727272727275)","(21.0, 120.0, 68.5)","(8.0, 18.5, 16.555555555555557)","(4.8, 8.2, 7.5)","(81.0, 210.0, 189.0909090909091)"
10-01-2023 17:33:36.039329,"(9.0, 18.0, 16.529411764705884)","(17.0, 90.0, 74.25)","(1.4, 1.54, 1.529090909090909)","(71.0, 210.0, 182.5)","(101.0, 180.0, 161.5)","(21.0, 110.0, 68.5)","(8.0, 18.5, 16.555555555555557)","(4.8, 8.2, 7.5)","(81.0, 210.0, 189.0909090909091)"
10-01-2023 17:33:37.172145,"(9.0, 18.0, 16.529411764705884)","(17.0, 90.0, 50.625)","(1.4, 1.54, 1.529090909090909)","(71.0, 210.0, 182.5)","(101.0, 170.0, 161.5)","(21.0, 110.0, 63.5)","(8.0, 18.5, 16.555555555555557)","(4.8, 8.2, 7.5)","(81.0, 210.0, 189.0909090909091)"
10-01-2023 17:33:38.293934,"(9.0, 18.0, 16.529411764705884)","(17.0, 90.0, 50.625)","(1.4, 1.54, 1.529090909090909)","(71.0, 210.0, 182.5)","(101.0, 170.0, 150.0)","(21.0, 100.0, 63.5)","(8.0, 18.5, 16.555555555555557)","(4.8, 8.2, 7.5)","(81.0, 210.0, 130.0)"
10-01-2023 17:33:39.383844,"(9.0, 18.0, 16.529411764705884)","(17.0, 90.0, 50.625)","(1.4, 1.55, 1.52)","(71.0, 210.0, 182.5)","(101.0, 170.0, 150.0)","(21.0, 100.0, 63.5)","(8.0, 18.5, 16.555555555555557)","(4.8, 8.2, 7.5)","(81.0, 210.0, 130.0)"
10-01-2023 17:33:40.537765,"(9.0, 18.0, 16.529411764705884)","(17.0, 90.0, 50.625)","(1.4, 1.55, 1.52)","(71.0, 210.0, 182.5)","(101.0, 170.0, 150.0)","(21.0, 100.0, 63.5)","(8.0, 18.5, 16.555555555555557)","(4.8, 8.2, 7.5)","(81.0, 210.0, 130.0)"
10-01-2023 17:33:41.652826,"(9.0, 18.0, 16.529411764705884)","(17.0, 90.0, 50.625)","(1.4, 1.55, 1.52)","(71.0, 210.0, 182.5)","(101.0, 170.0, 150.0)","(21.0, 100.0, 63.5)","(8.0, 18.5, 16.555555555555557)","(4.8, 8.2, 7.5)","(81.0, 210.0, 130.0)"
