,Bakersfield,Chihuly,Dictionary,Downtown Man,Lallegro,Lonergy,Nakedness,The Rooster,Hibernia Queen
08-01-2023 13:01:58.325327,"(7.5, 9.2, 9.17037037037037)","(3.7, 4.8, 4.697058823529411)","(5.5, 6.4, 6.346666666666667)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 5.8, 5.826666666666666)","(5.0, 5.4, 5.386075949367089)","(10.0, 17.5, 16.75)"
08-01-2023 13:02:00.177586,"(7.5, 9.2, 9.1)","(3.7, 4.8, 4.690625)","(5.5, 6.4, 6.346666666666667)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 5.9, 6.105263157894737)","(5.0, 5.4, 5.386075949367089)","(10.0, 17.5, 17.166666666666668)"
08-01-2023 13:02:01.703007,"(7.5, 9.2, 9.1)","(3.7, 4.8, 4.690625)","(5.5, 6.4, 6.095238095238095)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.2, 6.25)","(5.0, 5.4, 5.383076923076923)","(10.0, 17.5, 17.166666666666668)"
08-01-2023 13:02:03.331037,"(7.5, 9.2, 9.1)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.050000000000001)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.6, 6.333333333333333)","(5.0, 5.4, 5.383076923076923)","(10.0, 17.5, 17.166666666666668)"
08-01-2023 13:02:04.956225,"(7.5, 9.2, 9.1)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.050000000000001)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.6, 6.333333333333333)","(5.0, 5.4, 5.383076923076923)","(10.0, 17.5, 17.166666666666668)"
08-01-2023 13:02:06.578046,"(7.5, 9.2, 9.066666666666666)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.050000000000001)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.6, 6.333333333333333)","(5.0, 5.4, 5.383076923076923)","(10.0, 17.5, 17.166666666666668)"
08-01-2023 13:02:08.036426,"(7.5, 9.2, 9.066666666666666)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.6, 6.333333333333333)","(5.0, 5.4, 5.383076923076923)","(10.0, 17.5, 16.75)"
08-01-2023 13:02:09.431045,"(7.5, 9.2, 9.066666666666666)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.6, 6.333333333333334)","(5.0, 5.4, 5.25)","(10.0, 17.5, 16.833333333333332)"
08-01-2023 13:02:10.750835,"(7.5, 9.2, 9.066666666666666)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.4, 6.333333333333334)","(5.0, 5.3, 5.138095238095238)","(10.0, 17.0, 16.833333333333332)"
08-01-2023 13:02:11.995578,"(7.5, 9.2, 9.0)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.4, 6.333333333333334)","(5.0, 5.2, 5.138095238095238)","(10.0, 17.0, 16.833333333333332)"
08-01-2023 13:02:13.419356,"(7.5, 9.2, 8.959999999999999)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.4, 6.333333333333334)","(5.0, 5.2, 5.138095238095238)","(10.0, 17.0, 16.833333333333332)"
08-01-2023 13:02:14.766204,"(7.5, 9.2, 8.959999999999999)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.4, 6.333333333333334)","(5.0, 5.2, 5.138095238095238)","(10.0, 17.0, 16.833333333333332)"
08-01-2023 13:02:16.084104,"(7.5, 9.2, 8.959999999999999)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.4, 6.333333333333334)","(5.0, 5.2, 5.138095238095238)","(10.0, 17.0, 16.833333333333332)"
08-01-2023 13:02:17.401665,"(7.5, 9.2, 8.959999999999999)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.4, 6.333333333333334)","(5.0, 5.2, 5.138095238095238)","(10.0, 17.0, 16.833333333333332)"
08-01-2023 13:02:18.741506,"(7.5, 9.2, 8.959999999999999)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.4, 6.333333333333334)","(5.0, 5.2, 5.138095238095238)","(10.0, 17.0, 16.833333333333332)"
08-01-2023 13:02:20.026361,"(7.5, 9.2, 8.899999999999999)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.4, 6.333333333333334)","(5.0, 5.2, 5.138095238095238)","(10.0, 17.0, 16.833333333333332)"
08-01-2023 13:02:21.264092,"(7.5, 9.2, 8.899999999999999)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.4, 6.333333333333334)","(5.0, 5.2, 5.138095238095238)","(10.0, 17.0, 16.833333333333332)"
08-01-2023 13:02:22.608018,"(7.5, 9.2, 8.899999999999999)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.4, 6.333333333333334)","(5.0, 5.2, 5.138095238095238)","(10.0, 17.0, 16.875)"
08-01-2023 13:02:23.886135,"(7.5, 9.2, 8.899999999999999)","(3.7, 4.8, 4.690625)","(5.5, 6.2, 6.030434782608696)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 17.5, 16.642857142857142)","(4.0, 6.4, 6.346666666666667)","(5.0, 5.2, 5.138095238095238)","(10.0, 17.0, 16.916666666666668)"
08-01-2023 13:02:25.277459,"(7.5, 8.8, 8.35)","(3.7, 4.8, 4.71860465116279)","(5.5, 5.9, 5.833333333333333)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.0, 16.666666666666668)","(4.0, 6.4, 6.36)","(5.0, 5.3, 5.166666666666666)","(10.0, 17.0, 16.916666666666668)"
08-01-2023 13:02:26.592964,"(7.5, 8.8, 8.35)","(3.7, 4.8, 4.71860465116279)","(5.5, 6.0, 5.833333333333333)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 18.0, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.3, 5.276923076923077)","(10.0, 17.0, 16.916666666666668)"
08-01-2023 13:02:27.958427,"(7.5, 8.8, 8.35)","(3.7, 4.8, 4.690625)","(5.5, 5.9, 5.814285714285715)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 18.0, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.4, 5.371428571428572)","(10.0, 17.0, 16.916666666666668)"
08-01-2023 13:02:29.247666,"(7.5, 8.8, 8.254545454545454)","(3.7, 4.8, 4.690625)","(5.5, 5.9, 5.814285714285715)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 18.0, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.4, 5.371428571428572)","(10.0, 17.0, 16.916666666666668)"
08-01-2023 13:02:30.522245,"(7.5, 8.6, 8.28)","(3.7, 4.8, 4.690625)","(5.5, 5.9, 5.814285714285715)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 18.0, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.5, 5.416666666666667)","(10.0, 17.0, 16.916666666666668)"
08-01-2023 13:02:31.778303,"(7.5, 8.6, 8.28)","(3.7, 4.8, 4.690625)","(5.5, 5.9, 5.814285714285715)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 18.0, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.5, 5.416666666666667)","(10.0, 17.0, 16.916666666666668)"
08-01-2023 13:02:33.008454,"(7.5, 8.6, 8.28)","(3.7, 4.8, 4.690625)","(5.5, 5.9, 5.814285714285715)","(101.0, 190.0, 143.33333333333334)","(21.0, 38.0, 31.333333333333332)","(10.0, 18.0, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.5, 5.333333333333333)","(10.0, 17.0, 16.916666666666668)"
08-01-2023 13:02:34.235239,"(7.5, 8.6, 8.28)","(3.7, 4.8, 4.690625)","(5.5, 5.9, 5.814285714285715)","(101.0, 190.0, 176.66666666666666)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.0, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.5, 5.357142857142858)","(10.0, 17.0, 18.055555555555557)"
08-01-2023 13:02:35.540026,"(7.5, 8.4, 7.641558441558441)","(3.7, 4.8, 4.746153846153846)","(5.5, 5.9, 5.814285714285715)","(101.0, 190.0, 181.11111111111111)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.0, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.4, 5.357142857142858)","(10.0, 20.0, 18.055555555555557)"
08-01-2023 13:02:36.861732,"(7.5, 8.4, 7.641558441558441)","(3.7, 4.8, 4.746153846153846)","(5.5, 5.9, 5.814285714285715)","(101.0, 220.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.0, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.4, 5.375)","(10.0, 20.0, 18.055555555555557)"
08-01-2023 13:02:38.241614,"(7.5, 8.4, 7.641558441558441)","(3.7, 4.8, 4.739344262295082)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.0, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.4, 5.375)","(10.0, 20.0, 18.214285714285715)"
08-01-2023 13:02:39.680477,"(7.5, 8.0, 7.828571428571428)","(3.7, 4.8, 4.739344262295082)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.0, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.4, 5.375)","(10.0, 20.0, 18.214285714285715)"
08-01-2023 13:02:41.084850,"(7.5, 8.0, 7.85)","(3.7, 4.8, 4.739344262295082)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.0, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.4, 5.375)","(10.0, 20.0, 18.214285714285715)"
08-01-2023 13:02:42.527065,"(7.5, 8.0, 7.85)","(3.7, 4.8, 4.739344262295082)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.5, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.4, 5.357142857142858)","(10.0, 20.0, 18.61111111111111)"
08-01-2023 13:02:43.902930,"(7.5, 8.0, 7.85)","(3.7, 4.8, 4.739344262295082)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.5, 17.5)","(4.0, 6.4, 6.36)","(5.0, 5.4, 5.338095238095238)","(10.0, 20.0, 18.571428571428573)"
08-01-2023 13:02:45.268775,"(7.5, 8.0, 7.85)","(3.7, 4.8, 4.739344262295082)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.5, 18.1)","(4.0, 6.4, 6.36)","(5.0, 5.4, 5.338095238095238)","(10.0, 20.0, 18.75)"
08-01-2023 13:02:46.743987,"(7.5, 8.0, 7.781818181818181)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.5, 18.1)","(4.0, 6.4, 6.36)","(5.0, 5.4, 5.338095238095238)","(10.0, 20.0, 18.75)"
08-01-2023 13:02:48.187216,"(7.5, 8.0, 7.781818181818181)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.5, 18.1)","(4.0, 6.4, 6.36)","(5.0, 5.4, 5.3133333333333335)","(10.0, 20.0, 18.75)"
08-01-2023 13:02:49.686195,"(7.5, 8.0, 7.781818181818181)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.5, 18.1)","(4.0, 6.4, 6.36)","(5.0, 5.5, 5.3133333333333335)","(10.0, 20.0, 18.75)"
08-01-2023 13:02:51.545353,"(7.5, 8.0, 7.895238095238095)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 18.5, 18.875)","(4.0, 6.4, 6.36)","(5.0, 5.3, 5.287671232876712)","(10.0, 20.0, 18.928571428571427)"
08-01-2023 13:02:53.275724,"(7.5, 8.2, 7.895238095238095)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 19.5, 19.1875)","(4.0, 6.4, 6.36)","(5.0, 5.3, 5.08)","(10.0, 20.0, 18.928571428571427)"
08-01-2023 13:02:54.844232,"(7.5, 8.2, 7.895238095238095)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 19.5, 18.5)","(4.0, 6.4, 6.36)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.5)"
08-01-2023 13:02:56.342249,"(7.5, 8.2, 7.895238095238095)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 19.5, 18.833333333333332)","(4.0, 6.4, 6.36)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.571428571428573)"
08-01-2023 13:02:57.799108,"(7.5, 8.2, 7.895238095238095)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 19.5, 18.833333333333332)","(4.0, 6.4, 6.36)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.571428571428573)"
08-01-2023 13:02:59.322827,"(7.5, 8.2, 7.895238095238095)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 19.5, 18.833333333333332)","(4.0, 6.4, 6.36)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.571428571428573)"
08-01-2023 13:03:00.757570,"(7.5, 8.2, 7.953846153846153)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.142857142857146)","(10.0, 19.5, 18.833333333333332)","(4.0, 6.4, 6.36)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.571428571428573)"
08-01-2023 13:03:02.171745,"(7.5, 8.2, 7.953846153846153)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 19.5, 19.27777777777778)","(4.0, 6.4, 6.36)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.571428571428573)"
08-01-2023 13:03:03.508233,"(7.5, 8.2, 7.953846153846153)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 19.5, 19.27777777777778)","(4.0, 6.4, 6.36)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.571428571428573)"
08-01-2023 13:03:04.860328,"(7.5, 8.2, 7.953846153846153)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 19.5, 19.366666666666667)","(4.0, 6.4, 6.366666666666667)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.571428571428573)"
08-01-2023 13:03:06.102635,"(7.5, 8.2, 7.953846153846153)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 19.5, 19.366666666666667)","(4.0, 6.4, 6.366666666666667)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.571428571428573)"
08-01-2023 13:03:07.443546,"(7.5, 8.2, 7.953846153846153)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 19.5, 22.852941176470587)","(4.0, 6.4, 6.366666666666667)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.571428571428573)"
08-01-2023 13:03:08.826840,"(7.5, 8.2, 7.953846153846153)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 24.0, 22.852941176470587)","(4.0, 6.4, 6.366666666666667)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.571428571428573)"
08-01-2023 13:03:10.255933,"(7.5, 8.2, 7.953846153846153)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 24.0, 19.75)","(4.0, 6.4, 6.366666666666667)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.571428571428573)"
08-01-2023 13:03:11.565372,"(7.5, 8.2, 7.953846153846153)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.814285714285715)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 20.0, 19.642857142857142)","(4.0, 6.4, 6.36)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.25)"
08-01-2023 13:03:12.873481,"(7.5, 8.2, 7.953846153846153)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.771428571428571)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 20.0, 19.642857142857142)","(4.0, 6.4, 6.338461538461539)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.5)"
08-01-2023 13:03:14.186165,"(7.5, 8.2, 8.176)","(3.7, 4.8, 4.741269841269841)","(5.5, 5.9, 5.771428571428571)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 20.0, 19.642857142857142)","(4.0, 6.4, 6.338461538461539)","(5.0, 5.2, 5.08)","(10.0, 20.0, 19.5)"
08-01-2023 13:03:15.479291,"(7.5, 8.2, 8.176)","(3.7, 4.8, 4.6811594202898545)","(5.5, 5.9, 5.771428571428571)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 20.0, 19.785714285714285)","(4.0, 6.4, 6.338461538461539)","(5.0, 5.2, 5.08)","(10.0, 20.0, 20.833333333333332)"
08-01-2023 13:03:16.775554,"(7.5, 8.2, 8.146666666666667)","(3.7, 4.8, 4.6811594202898545)","(5.5, 5.9, 5.771428571428571)","(101.0, 210.0, 190.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 20.0, 19.8)","(4.0, 6.4, 6.338461538461539)","(5.0, 5.2, 5.08)","(10.0, 22.0, 20.055555555555557)"
08-01-2023 13:03:18.095283,"(7.5, 8.2, 8.146666666666667)","(3.7, 4.8, 4.6811594202898545)","(5.5, 5.9, 5.771428571428571)","(101.0, 210.0, 165.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 20.0, 19.8)","(4.0, 6.4, 6.365217391304348)","(5.0, 5.2, 5.08)","(10.0, 22.0, 20.055555555555557)"
08-01-2023 13:03:19.297543,"(7.5, 8.2, 8.146666666666667)","(3.7, 4.8, 4.6811594202898545)","(5.5, 5.9, 5.771428571428571)","(101.0, 210.0, 165.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 20.0, 19.8)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.2, 5.08)","(10.0, 22.0, 20.653846153846153)"
08-01-2023 13:03:20.485110,"(7.5, 8.2, 8.169230769230769)","(3.7, 4.8, 4.632941176470588)","(5.5, 5.9, 5.771428571428571)","(101.0, 210.0, 165.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 20.0, 19.8)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.2, 5.08)","(10.0, 22.0, 20.653846153846153)"
08-01-2023 13:03:21.648538,"(7.5, 8.4, 8.329411764705883)","(3.7, 4.7, 4.632941176470588)","(5.5, 5.9, 5.771428571428571)","(101.0, 210.0, 165.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 20.0, 19.8)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.2, 5.08)","(10.0, 22.0, 20.653846153846153)"
08-01-2023 13:03:22.913691,"(7.5, 8.4, 8.24)","(3.7, 4.7, 4.617391304347826)","(5.5, 5.9, 5.74)","(101.0, 210.0, 165.0)","(21.0, 38.0, 35.333333333333336)","(10.0, 20.0, 19.7)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.2, 5.114285714285714)","(10.0, 22.0, 20.636363636363637)"
08-01-2023 13:03:24.244938,"(7.5, 8.4, 8.24)","(3.7, 4.7, 4.617391304347826)","(5.5, 5.9, 5.74)","(101.0, 210.0, 165.0)","(21.0, 38.0, 34.0)","(10.0, 20.0, 19.6)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.2, 5.114285714285714)","(10.0, 22.0, 20.636363636363637)"
08-01-2023 13:03:25.539645,"(7.5, 8.4, 8.24)","(3.7, 4.7, 4.617391304347826)","(5.5, 5.9, 5.74)","(101.0, 210.0, 165.0)","(21.0, 38.0, 34.857142857142854)","(10.0, 20.0, 19.6)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.2, 5.114285714285714)","(10.0, 22.0, 20.636363636363637)"
08-01-2023 13:03:26.873672,"(7.5, 8.6, 8.299999999999999)","(3.7, 4.7, 4.617391304347826)","(5.5, 5.9, 5.74)","(101.0, 210.0, 165.0)","(21.0, 38.0, 34.857142857142854)","(10.0, 20.0, 19.6)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.2, 5.114285714285714)","(10.0, 22.0, 20.636363636363637)"
08-01-2023 13:03:28.090248,"(7.5, 8.6, 8.299999999999999)","(3.7, 4.7, 4.617391304347826)","(5.5, 5.9, 5.74)","(101.0, 210.0, 165.0)","(21.0, 38.0, 34.857142857142854)","(10.0, 20.0, 19.6)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.2, 5.213333333333334)","(10.0, 22.0, 20.636363636363637)"
08-01-2023 13:03:29.321812,"(7.5, 8.6, 8.299999999999999)","(3.7, 4.6, 4.561111111111111)","(5.5, 5.9, 5.74)","(101.0, 210.0, 165.0)","(21.0, 38.0, 34.857142857142854)","(10.0, 20.0, 19.6)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.3, 5.181818181818182)","(10.0, 22.0, 20.636363636363637)"
08-01-2023 13:03:30.587463,"(7.5, 8.6, 8.299999999999999)","(3.7, 4.6, 4.561111111111111)","(5.5, 5.9, 5.74)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.857142857142854)","(10.0, 20.0, 19.6)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.3, 5.181818181818182)","(10.0, 22.0, 20.636363636363637)"
08-01-2023 13:03:31.866560,"(7.5, 8.6, 8.299999999999999)","(3.7, 4.6, 4.561111111111111)","(5.5, 5.9, 5.74)","(101.0, 190.0, 155.0)","(21.0, 38.0, 34.857142857142854)","(10.0, 20.0, 19.6)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.3, 5.181818181818182)","(10.0, 22.0, 20.636363636363637)"
08-01-2023 13:03:33.172110,"(7.5, 8.6, 8.299999999999999)","(3.7, 4.6, 4.561111111111111)","(5.5, 5.9, 5.74)","(101.0, 190.0, 155.0)","(21.0, 38.0, 35.25)","(10.0, 20.0, 19.6)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.3, 5.181818181818182)","(10.0, 22.0, 21.0625)"
08-01-2023 13:03:34.451883,"(7.5, 8.6, 8.299999999999999)","(3.7, 4.6, 4.561111111111111)","(5.5, 5.9, 5.74)","(101.0, 190.0, 155.0)","(21.0, 38.0, 35.25)","(10.0, 20.0, 19.6)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.3, 5.2625)","(10.0, 22.0, 21.0625)"
08-01-2023 13:03:35.663612,"(7.5, 8.6, 8.375)","(3.7, 4.6, 4.561111111111111)","(5.5, 5.9, 5.74)","(101.0, 190.0, 155.0)","(21.0, 38.0, 35.25)","(10.0, 20.0, 19.6)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.3, 5.2625)","(10.0, 22.0, 21.0625)"
08-01-2023 13:03:36.817917,"(7.5, 8.6, 8.375)","(3.7, 4.6, 4.561111111111111)","(5.5, 5.9, 5.74)","(101.0, 190.0, 155.0)","(21.0, 38.0, 35.25)","(10.0, 20.0, 19.6)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.3, 5.2625)","(10.0, 22.0, 21.0625)"
08-01-2023 13:03:38.005883,"(7.5, 8.6, 8.375)","(3.7, 4.6, 4.561111111111111)","(5.5, 5.9, 5.74)","(101.0, 190.0, 155.0)","(21.0, 38.0, 35.25)","(10.0, 20.0, 19.714285714285715)","(4.0, 6.4, 6.37037037037037)","(5.0, 5.3, 5.2625)","(10.0, 22.0, 21.11764705882353)"
