,Precious Boy,Debs Baby,Spot Of Rum,Magnum Key Eye,Mac Fly,Mexican Mavis,Twin Turbo
09-01-2023 18:07:18.325366,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 3.6703225806451614)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:19.487988,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 3.6703225806451614)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:20.553930,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 3.8280701754385964)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:21.709373,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 3.8280701754385964)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:22.757934,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 3.8280701754385964)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:23.968713,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 3.8280701754385964)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:25.121871,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 3.8280701754385964)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:26.304708,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 3.8280701754385964)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:27.426835,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 3.8280701754385964)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:28.586003,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 3.8280701754385964)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:29.704860,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:30.856245,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:31.902094,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:32.921358,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:33.931264,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:34.952896,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:36.029877,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:37.164738,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:38.282163,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:39.428285,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:40.606929,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:41.733676,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:42.883067,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:43.997937,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:45.111970,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:46.218110,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:47.262468,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:48.300267,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:49.291782,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:50.353523,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:51.470993,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:52.637034,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:53.784025,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:54.898752,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:56.022072,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:57.128252,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 2.8275)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:58.299634,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 3.6392307692307693)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.5512)"
09-01-2023 18:07:59.482914,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 15.0)","(2.4, 4.0, 3.8280701754385964)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.8869767441860463)"
09-01-2023 18:08:00.608177,"(3.6, 5.5, 3.88125)","(41.0, 310.0, 118.0)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 14.181818181818182)","(2.4, 4.0, 3.121818181818182)","(26.0, 190.0, 74.94117647058823)","(2.35, 3.3, 2.8869767441860463)"
09-01-2023 18:08:01.776705,"(3.6, 5.5, 4.503846153846154)","(41.0, 310.0, 151.33333333333334)","(61.0, 570.0, 121.11111111111111)","(10.0, 24.0, 17.5)","(2.4, 4.0, 3.776)","(26.0, 190.0, 94.91666666666667)","(2.35, 3.3, 2.6955555555555555)"
09-01-2023 18:08:02.880695,"(3.6, 5.7, 4.596153846153847)","(41.0, 310.0, 151.33333333333334)","(61.0, 570.0, 317.5)","(10.0, 24.0, 23.0)","(2.4, 3.9, 3.776)","(26.0, 190.0, 124.5)","(2.35, 3.3, 2.6955555555555555)"
09-01-2023 18:08:03.875869,"(3.6, 5.6, 4.82)","(41.0, 360.0, 216.88888888888889)","(61.0, 570.0, 317.5)","(10.0, 27.0, 23.0)","(2.4, 3.9, 3.776)","(26.0, 300.0, 124.5)","(2.35, 3.3, 2.6753333333333336)"
09-01-2023 18:08:04.923908,"(3.6, 5.6, 4.82)","(41.0, 360.0, 216.88888888888889)","(61.0, 570.0, 317.5)","(10.0, 27.0, 23.0)","(2.4, 3.9, 3.5530769230769232)","(26.0, 300.0, 124.5)","(2.35, 3.45, 2.6753333333333336)"
09-01-2023 18:08:06.047741,"(3.6, 5.6, 4.82)","(41.0, 360.0, 216.88888888888889)","(61.0, 570.0, 317.5)","(10.0, 27.0, 23.0)","(2.4, 3.95, 3.5530769230769232)","(26.0, 300.0, 214.85714285714283)","(2.35, 3.45, 2.7760000000000002)"
09-01-2023 18:08:07.145782,"(3.6, 5.6, 4.82)","(41.0, 360.0, 216.88888888888889)","(61.0, 570.0, 317.5)","(10.0, 27.0, 23.0)","(2.4, 3.95, 3.5530769230769232)","(26.0, 290.0, 158.5)","(2.35, 3.4, 2.7760000000000002)"
09-01-2023 18:08:08.238330,"(3.6, 5.6, 4.82)","(41.0, 440.0, 205.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 23.0)","(2.4, 3.95, 2.772727272727273)","(26.0, 290.0, 158.5)","(2.35, 3.4, 2.7760000000000002)"
09-01-2023 18:08:09.390075,"(3.6, 5.6, 4.82)","(41.0, 440.0, 205.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 23.0)","(2.4, 3.9, 2.792222222222222)","(26.0, 290.0, 158.5)","(2.35, 3.4, 2.7760000000000002)"
09-01-2023 18:08:10.537877,"(3.6, 5.6, 4.82)","(41.0, 440.0, 205.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 23.0)","(2.4, 3.85, 2.792222222222222)","(26.0, 290.0, 158.5)","(2.35, 3.4, 2.7760000000000002)"
09-01-2023 18:08:11.691594,"(3.6, 5.6, 4.82)","(41.0, 440.0, 205.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 23.0)","(2.4, 3.85, 2.888)","(26.0, 290.0, 158.5)","(2.35, 3.4, 2.7760000000000002)"
09-01-2023 18:08:12.837289,"(3.6, 5.6, 4.82)","(41.0, 440.0, 205.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 23.0)","(2.4, 3.8, 2.888)","(26.0, 290.0, 158.5)","(2.35, 3.4, 2.7760000000000002)"
09-01-2023 18:08:14.006851,"(3.6, 5.6, 4.82)","(41.0, 440.0, 205.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 17.857142857142858)","(2.4, 3.8, 2.9325)","(26.0, 290.0, 207.71428571428572)","(2.35, 3.4, 2.7760000000000002)"
09-01-2023 18:08:15.180494,"(3.6, 5.5, 5.0375)","(41.0, 430.0, 283.0)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.75, 2.9325)","(26.0, 280.0, 154.0)","(2.35, 3.4, 2.7760000000000002)"
09-01-2023 18:08:16.382834,"(3.6, 5.5, 4.6)","(41.0, 410.0, 270.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.75, 2.8680000000000003)","(26.0, 280.0, 154.0)","(2.35, 3.4, 2.7760000000000002)"
09-01-2023 18:08:17.629525,"(3.6, 5.5, 4.6)","(41.0, 410.0, 270.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.7, 2.99)","(26.0, 280.0, 154.0)","(2.35, 3.4, 2.7760000000000002)"
09-01-2023 18:08:18.939703,"(3.6, 5.5, 4.6)","(41.0, 410.0, 258.0)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.65, 3.32)","(26.0, 280.0, 154.0)","(2.35, 3.4, 2.7760000000000002)"
09-01-2023 18:08:20.331463,"(3.6, 5.5, 4.6)","(41.0, 390.0, 245.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.65, 3.32)","(26.0, 280.0, 112.0)","(2.35, 3.4, 2.7760000000000002)"
09-01-2023 18:08:21.735441,"(3.6, 5.5, 4.6)","(41.0, 370.0, 245.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.65, 2.99)","(26.0, 280.0, 91.0)","(2.35, 3.4, 2.6590000000000003)"
09-01-2023 18:08:22.916604,"(3.6, 5.5, 4.6)","(41.0, 370.0, 245.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.65, 3.32)","(26.0, 280.0, 91.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:24.131898,"(3.6, 5.5, 4.6)","(41.0, 370.0, 245.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.65, 3.32)","(26.0, 280.0, 91.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:25.258347,"(3.6, 5.5, 4.6)","(41.0, 370.0, 245.5)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.65, 2.99)","(26.0, 280.0, 91.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:26.438356,"(3.6, 5.5, 4.6)","(41.0, 360.0, 216.88888888888889)","(61.0, 570.0, 445.0)","(10.0, 27.0, 15.071428571428571)","(2.4, 3.65, 2.99)","(26.0, 280.0, 91.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:27.613925,"(3.6, 5.5, 4.6)","(41.0, 360.0, 216.88888888888889)","(61.0, 570.0, 206.36363636363637)","(10.0, 24.0, 14.0)","(2.4, 3.65, 2.99)","(26.0, 280.0, 91.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:28.789213,"(3.6, 5.5, 4.6)","(41.0, 360.0, 216.88888888888889)","(61.0, 570.0, 206.36363636363637)","(10.0, 24.0, 14.0)","(2.4, 3.65, 2.99)","(26.0, 280.0, 91.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:30.003740,"(3.6, 5.5, 4.6)","(41.0, 360.0, 306.3333333333333)","(61.0, 570.0, 206.36363636363637)","(10.0, 24.0, 14.0)","(2.4, 3.65, 2.99)","(26.0, 280.0, 91.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:31.201064,"(3.6, 5.5, 4.6)","(41.0, 360.0, 306.3333333333333)","(61.0, 570.0, 206.36363636363637)","(10.0, 24.0, 14.0)","(2.4, 3.65, 2.99)","(26.0, 280.0, 91.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:32.400505,"(3.6, 5.5, 4.6)","(41.0, 360.0, 306.3333333333333)","(61.0, 570.0, 206.36363636363637)","(10.0, 24.0, 16.666666666666668)","(2.4, 3.65, 2.99)","(26.0, 280.0, 86.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:33.569003,"(3.6, 5.5, 4.6)","(41.0, 370.0, 245.5)","(61.0, 570.0, 206.36363636363637)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.65, 2.99)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:34.729939,"(3.6, 5.5, 4.6)","(41.0, 370.0, 216.88888888888889)","(61.0, 570.0, 206.36363636363637)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.65, 2.99)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:35.991345,"(3.6, 5.5, 4.6)","(41.0, 360.0, 216.88888888888889)","(61.0, 570.0, 206.36363636363637)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.65, 2.99)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:37.120082,"(3.6, 5.5, 4.6)","(41.0, 360.0, 216.88888888888889)","(61.0, 570.0, 320.0)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.65, 2.99)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:38.236367,"(3.6, 5.5, 4.6)","(41.0, 360.0, 216.88888888888889)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.65, 2.7454545454545456)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:39.361545,"(3.6, 5.5, 4.6)","(41.0, 360.0, 216.88888888888889)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.6, 2.9566666666666666)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.646896551724138)"
09-01-2023 18:08:40.518330,"(3.6, 5.5, 4.6)","(41.0, 360.0, 260.85714285714283)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.55, 2.740909090909091)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:41.630166,"(3.6, 5.5, 4.6)","(41.0, 350.0, 260.85714285714283)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.55, 2.8000000000000003)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:42.733443,"(3.6, 5.5, 4.6)","(41.0, 350.0, 260.85714285714283)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.5, 3.055)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:43.868574,"(3.6, 5.5, 4.6)","(41.0, 340.0, 226.75)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.45, 3.055)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:44.989346,"(3.6, 5.5, 4.0)","(41.0, 340.0, 226.75)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.45, 3.055)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:46.115538,"(3.6, 5.5, 4.6)","(41.0, 330.0, 246.57142857142858)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.45, 3.1933333333333334)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:47.203586,"(3.6, 5.6, 4.65)","(41.0, 330.0, 246.57142857142858)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.45, 3.3537500000000002)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:48.209961,"(3.6, 5.6, 4.65)","(41.0, 330.0, 246.57142857142858)","(61.0, 570.0, 317.5)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.45, 3.3216666666666668)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:49.196418,"(3.6, 5.5, 4.1000000000000005)","(41.0, 330.0, 246.57142857142858)","(61.0, 570.0, 166.0)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.45, 3.2960000000000003)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:50.267847,"(3.6, 5.5, 4.1000000000000005)","(41.0, 330.0, 246.57142857142858)","(61.0, 570.0, 166.0)","(10.0, 27.0, 16.666666666666668)","(2.4, 3.45, 3.2960000000000003)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:51.558694,"(3.6, 5.5, 4.1000000000000005)","(41.0, 330.0, 257.0)","(61.0, 570.0, 166.0)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:52.582663,"(3.6, 5.5, 4.1000000000000005)","(41.0, 330.0, 256.5)","(61.0, 570.0, 166.0)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:53.653059,"(3.6, 5.5, 4.1000000000000005)","(41.0, 330.0, 153.60000000000002)","(61.0, 570.0, 166.0)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:54.620960,"(3.6, 5.5, 4.1000000000000005)","(41.0, 330.0, 171.6923076923077)","(61.0, 570.0, 317.5)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:55.748053,"(3.6, 5.5, 4.1000000000000005)","(41.0, 330.0, 171.6923076923077)","(61.0, 570.0, 497.85714285714283)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:56.758762,"(3.6, 5.5, 4.1000000000000005)","(41.0, 330.0, 171.6923076923077)","(61.0, 570.0, 497.85714285714283)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:57.796995,"(3.6, 5.5, 4.1000000000000005)","(41.0, 330.0, 171.6923076923077)","(61.0, 570.0, 497.85714285714283)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:58.849003,"(3.6, 5.5, 4.1000000000000005)","(41.0, 360.0, 230.39999999999998)","(61.0, 570.0, 497.85714285714283)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:08:59.969473,"(3.6, 5.5, 4.1000000000000005)","(41.0, 410.0, 285.33333333333337)","(61.0, 570.0, 497.85714285714283)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 260.0, 86.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:09:01.073832,"(3.6, 5.5, 4.1000000000000005)","(41.0, 410.0, 309.0)","(61.0, 570.0, 497.85714285714283)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 260.0, 72.4)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:09:02.151897,"(3.6, 5.5, 4.1000000000000005)","(41.0, 400.0, 309.0)","(61.0, 570.0, 497.85714285714283)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 250.0, 81.0)","(2.35, 3.4, 2.6757142857142857)"
09-01-2023 18:09:03.300091,"(3.6, 5.5, 4.1000000000000005)","(41.0, 400.0, 309.0)","(61.0, 570.0, 497.85714285714283)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 240.0, 81.0)","(2.35, 3.4, 2.6862500000000002)"
09-01-2023 18:09:04.395179,"(3.6, 5.5, 4.1000000000000005)","(41.0, 400.0, 234.54545454545456)","(61.0, 570.0, 497.85714285714283)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 240.0, 81.0)","(2.35, 3.15, 2.6862500000000002)"
09-01-2023 18:09:05.492004,"(3.6, 5.5, 4.1000000000000005)","(41.0, 400.0, 181.6)","(61.0, 570.0, 497.85714285714283)","(10.0, 27.0, 19.25)","(2.4, 3.45, 3.2960000000000003)","(26.0, 240.0, 81.0)","(2.35, 3.15, 2.6862500000000002)"
