,Chromozone Nz,Cmonbabylitemyfire,Lollipop,Ingermarla,Alcatraz Girl,Princess Chilla,Mahindi Nz,Superior Delight,Eastbro Erin,Lady Of The Arts
12-01-2023 18:24:19.063996,"(101.0, 99999, 99990)","(3.0, 3.45, 3.164285714285714)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 5.8)"
12-01-2023 18:24:21.425755,"(101.0, 99999, 99990)","(3.0, 3.45, 3.164285714285714)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 5.8)"
12-01-2023 18:24:23.075894,"(101.0, 99999, 99990)","(3.0, 3.45, 3.164285714285714)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 5.8)"
12-01-2023 18:24:24.943660,"(101.0, 99999, 99990)","(3.0, 3.45, 3.164285714285714)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 5.8)"
12-01-2023 18:24:26.865449,"(101.0, 99999, 99990)","(3.0, 3.45, 3.164285714285714)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.6, 5.8)"
12-01-2023 18:24:28.780800,"(101.0, 99999, 99990)","(3.0, 3.45, 3.164285714285714)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.966666666666667)"
12-01-2023 18:24:30.394911,"(101.0, 99999, 99990)","(3.0, 3.45, 3.164285714285714)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.966666666666667)"
12-01-2023 18:24:32.026929,"(101.0, 99999, 99990)","(3.0, 3.45, 3.164285714285714)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.966666666666667)"
12-01-2023 18:24:33.587178,"(101.0, 99999, 99990)","(3.0, 3.45, 4.052678571428571)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.966666666666667)"
12-01-2023 18:24:35.145042,"(101.0, 99999, 99990)","(3.0, 4.2, 3.75)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.966666666666667)"
12-01-2023 18:24:36.642012,"(101.0, 99999, 99990)","(3.0, 4.0, 3.75)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.966666666666667)"
12-01-2023 18:24:38.242068,"(101.0, 99999, 99990)","(3.0, 4.0, 3.75)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.966666666666667)"
12-01-2023 18:24:39.791388,"(101.0, 99999, 99990)","(3.0, 4.0, 3.75)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.966666666666667)"
12-01-2023 18:24:41.287116,"(101.0, 99999, 99990)","(3.0, 4.0, 3.525)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.966666666666667)"
12-01-2023 18:24:42.865049,"(101.0, 99999, 99990)","(3.0, 4.0, 3.2214285714285715)","(11.0, 20.0, 17.0)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 2.7602439024390244)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.966666666666667)"
12-01-2023 18:24:44.419137,"(101.0, 99999, 99990)","(3.0, 3.95, 3.2214285714285715)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.05, 3.3343749999999996)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.966666666666667)"
12-01-2023 18:24:45.956119,"(101.0, 99999, 99990)","(3.0, 3.95, 3.2214285714285715)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 3.3343749999999996)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 5.633333333333334)"
12-01-2023 18:24:47.526678,"(101.0, 99999, 99990)","(3.0, 3.95, 3.2214285714285715)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 3.17)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 5.633333333333334)"
12-01-2023 18:24:49.064777,"(101.0, 99999, 99990)","(3.0, 3.95, 3.2214285714285715)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1757142857142857)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 5.633333333333334)"
12-01-2023 18:24:50.607401,"(101.0, 99999, 99990)","(3.0, 3.95, 3.2214285714285715)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1757142857142857)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 5.633333333333334)"
12-01-2023 18:24:52.108746,"(101.0, 99999, 99990)","(3.0, 3.95, 3.2214285714285715)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.0549999999999997)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 5.633333333333334)"
12-01-2023 18:24:53.577958,"(101.0, 99999, 99990)","(3.0, 3.95, 3.23)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.0549999999999997)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 5.633333333333334)"
12-01-2023 18:24:55.137177,"(101.0, 99999, 99990)","(3.0, 3.95, 3.2214285714285715)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.0549999999999997)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:24:56.741416,"(101.0, 99999, 99990)","(3.0, 3.95, 3.905882352941177)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.0549999999999997)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:24:58.329970,"(101.0, 99999, 99990)","(3.0, 4.0, 3.91875)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.0549999999999997)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:24:59.892059,"(101.0, 99999, 99990)","(3.0, 4.0, 4.011111111111111)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.0549999999999997)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:25:01.364234,"(101.0, 99999, 99990)","(3.0, 4.2, 4.236666666666666)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:25:02.753427,"(101.0, 99999, 99990)","(3.0, 4.3, 4.236666666666666)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:25:04.323816,"(101.0, 99999, 99990)","(3.0, 4.2, 4.03125)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:25:05.736175,"(101.0, 99999, 99990)","(3.0, 4.1, 4.03125)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:25:07.167010,"(101.0, 99999, 99990)","(3.0, 4.1, 4.04)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:25:08.712474,"(101.0, 99999, 99990)","(3.0, 4.1, 4.04)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:25:10.252820,"(101.0, 99999, 99990)","(3.0, 4.1, 3.9)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:25:11.675010,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:25:13.148522,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:25:14.662288,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 7.030769230769231)"
12-01-2023 18:25:16.147641,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 2.9699999999999998)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:17.621122,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 2.9699999999999998)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:19.088359,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:20.583618,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:22.106001,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 44.333333333333336)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:23.595742,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:25.098250,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:26.574716,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:28.030435,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:29.388132,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 2.9699999999999998)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:30.809628,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 2.9699999999999998)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:32.273451,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1871428571428573)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:33.736672,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.1675)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:35.268794,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 3.04)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:36.767381,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 3.0727272727272728)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:38.155872,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 2.9028571428571426)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.85)"
12-01-2023 18:25:39.612861,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 2.9028571428571426)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:41.084199,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 2.9028571428571426)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:42.529816,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 2.9028571428571426)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:44.251836,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 2.9028571428571426)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:46.012601,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 2.9028571428571426)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:47.691537,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 2.9028571428571426)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:49.312861,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 2.9028571428571426)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:50.843109,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.4, 2.9966666666666666)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:52.310895,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 2.9966666666666666)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:53.840914,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 2.9966666666666666)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:55.289335,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 2.9966666666666666)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:56.777836,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 2.9966666666666666)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:58.249455,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 54.66666666666667)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 2.9699999999999998)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:25:59.776233,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 59.72727272727273)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.35, 3.171111111111111)","(19.0, 36.0, 22.666666666666668)","(5.0, 7.8, 6.9)"
12-01-2023 18:26:01.249734,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.25)","(21.0, 40.0, 32.833333333333336)","(31.0, 65.0, 59.72727272727273)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.3, 3.217142857142857)","(19.0, 36.0, 34.78787878787879)","(5.0, 7.8, 6.9)"
12-01-2023 18:26:02.889186,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.666666666666668)","(21.0, 40.0, 30.4)","(31.0, 65.0, 56.07692307692308)","(21.0, 46.0, 38.0)","(15.0, 99999, 99990)","(2.3, 3.3, 3.08)","(19.0, 36.0, 29.0)","(5.0, 7.8, 7.142857142857142)"
12-01-2023 18:26:04.485315,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 19.0, 16.625)","(21.0, 38.0, 32.8)","(31.0, 65.0, 56.07692307692308)","(21.0, 46.0, 39.333333333333336)","(15.0, 99999, 99990)","(2.3, 3.25, 3.08)","(19.0, 34.0, 31.857142857142858)","(5.0, 7.6, 7.288888888888889)"
12-01-2023 18:26:06.153493,"(101.0, 99999, 99990)","(3.0, 4.0, 3.966666666666667)","(11.0, 20.0, 16.142857142857142)","(21.0, 42.0, 32.8)","(31.0, 65.0, 56.07692307692308)","(21.0, 46.0, 33.333333333333336)","(15.0, 99999, 99990)","(2.3, 3.25, 3.08)","(19.0, 38.0, 31.857142857142858)","(5.0, 7.6, 7.288888888888889)"
