,My Best Buddy,No Plans,Alaska Black,Woodside Bella,Banana Girl,Fancy Nancy
04-01-2023 11:19:15.805262,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:16.783683,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:17.710682,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:18.624065,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:19.564661,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:20.462866,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:21.377268,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:22.342840,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:23.302345,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:24.228730,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:25.159680,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:26.118915,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:27.113670,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:28.168503,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:29.073027,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:30.039351,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:30.953888,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:31.890416,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 44.72727272727273)"
04-01-2023 11:19:32.805168,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 100.0, 50.625)"
04-01-2023 11:19:33.760655,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 95.0, 50.625)"
04-01-2023 11:19:34.657999,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 95.0, 50.625)"
04-01-2023 11:19:35.634158,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 95.0, 50.625)"
04-01-2023 11:19:36.578707,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 95.0, 50.625)"
04-01-2023 11:19:37.529571,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 95.0, 50.625)"
04-01-2023 11:19:38.448386,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 95.0, 50.625)"
04-01-2023 11:19:39.393832,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 95.0, 50.625)"
04-01-2023 11:19:40.311053,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 95.0, 50.625)"
04-01-2023 11:19:41.321058,"(1.55, 2.26, 1.6407692307692308)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 95.0, 50.625)"
04-01-2023 11:19:42.361079,"(1.55, 2.26, 1.6336842105263158)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 95.0, 47.45454545454545)"
04-01-2023 11:19:43.401937,"(1.55, 2.26, 1.6336842105263158)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.933333333333334)","(31.0, 110.0, 47.45454545454545)"
04-01-2023 11:19:44.320636,"(1.55, 2.26, 1.6336842105263158)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 16.347826086956523)","(8.5, 15.5, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:45.274001,"(1.55, 2.26, 1.6336842105263158)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.894736842105264)","(8.5, 16.0, 12.655555555555555)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:46.275868,"(1.55, 2.26, 1.6336842105263158)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.450000000000003)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:47.270733,"(1.55, 2.26, 1.6336842105263158)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.450000000000003)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:48.167441,"(1.55, 2.26, 1.6336842105263158)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.450000000000003)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:49.061404,"(1.55, 2.26, 1.6336842105263158)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.450000000000003)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:49.956694,"(1.55, 2.26, 1.6336842105263158)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.450000000000003)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:50.850070,"(1.55, 2.26, 1.6336842105263158)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.450000000000003)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:51.763875,"(1.55, 2.26, 1.6336842105263158)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.450000000000003)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:52.691475,"(1.55, 2.26, 1.6336842105263158)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.450000000000003)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:53.615967,"(1.55, 2.26, 1.6880487804878048)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.450000000000003)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:54.531772,"(1.55, 2.26, 1.6880487804878048)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.450000000000003)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:55.477361,"(1.55, 2.26, 1.6880487804878048)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 17.450000000000003)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:56.442888,"(1.55, 2.26, 1.6880487804878048)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:57.484329,"(1.55, 2.26, 1.6880487804878048)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:58.456318,"(1.55, 2.26, 1.6880487804878048)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:19:59.620975,"(1.55, 2.26, 1.6880487804878048)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:00.828060,"(1.55, 2.26, 1.6880487804878048)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:01.914502,"(1.55, 2.26, 1.6880487804878048)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:02.990065,"(1.55, 2.26, 1.6521052631578947)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:04.031128,"(1.55, 2.26, 1.6521052631578947)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:05.037014,"(1.55, 2.26, 1.6521052631578947)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:05.963636,"(1.55, 2.26, 1.71)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:06.914288,"(1.55, 2.26, 1.71)","(10.0, 24.0, 16.0)","(3.7, 6.0, 4.041666666666667)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:07.818664,"(1.55, 2.26, 1.71)","(10.0, 24.0, 16.0)","(3.7, 6.0, 4.041666666666667)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:08.745635,"(1.55, 2.26, 1.71)","(10.0, 24.0, 16.0)","(3.7, 6.0, 4.0)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:09.705360,"(1.55, 2.26, 1.71)","(10.0, 24.0, 16.0)","(3.7, 6.0, 4.0)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:10.651155,"(1.55, 2.26, 1.71)","(10.0, 24.0, 16.0)","(3.7, 6.0, 4.0)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:11.604760,"(1.55, 2.26, 1.71)","(10.0, 24.0, 16.0)","(3.7, 6.0, 4.0)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:12.647854,"(1.55, 2.26, 1.71)","(10.0, 24.0, 16.0)","(3.7, 6.0, 4.0)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:13.625763,"(1.55, 2.26, 1.71)","(10.0, 24.0, 16.0)","(3.7, 6.0, 4.0)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:14.631944,"(1.55, 2.26, 1.7593103448275862)","(10.0, 24.0, 16.0)","(3.7, 6.0, 4.0)","(9.0, 22.0, 13.04)","(8.5, 16.0, 12.378947368421052)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:15.775640,"(1.55, 2.26, 1.7593103448275862)","(10.0, 24.0, 16.0)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 13.04)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:17.010638,"(1.55, 2.26, 1.7593103448275862)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:18.278439,"(1.55, 2.26, 1.7593103448275862)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:19.446663,"(1.55, 2.26, 1.7593103448275862)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:20.647721,"(1.55, 2.26, 1.628695652173913)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:21.808204,"(1.55, 2.26, 1.628695652173913)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:22.845411,"(1.55, 2.26, 1.628695652173913)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:23.798792,"(1.55, 2.26, 1.628695652173913)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:24.775137,"(1.55, 2.26, 1.628695652173913)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:25.783220,"(1.55, 2.26, 1.628695652173913)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.041666666666667)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:26.771733,"(1.55, 2.26, 1.628695652173913)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.041666666666667)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:27.776508,"(1.55, 2.26, 1.628695652173913)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.041666666666667)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:28.789100,"(1.55, 2.26, 1.628695652173913)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.041666666666667)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:29.900029,"(1.55, 2.26, 1.628695652173913)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.041666666666667)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:31.022587,"(1.55, 2.26, 1.628695652173913)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.041666666666667)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:32.079150,"(1.55, 2.26, 1.628695652173913)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.041666666666667)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:33.139037,"(1.55, 2.26, 1.7222222222222223)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:34.097323,"(1.55, 2.26, 1.6968)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:35.040767,"(1.55, 2.26, 1.6968)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:35.982319,"(1.55, 2.26, 1.6968)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:36.976675,"(1.55, 2.26, 1.6968)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:37.930198,"(1.55, 2.26, 1.6968)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:39.006345,"(1.55, 2.26, 1.6968)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:40.010793,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:40.995056,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:41.943397,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:42.867128,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:43.830365,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.041666666666667)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:44.760105,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:45.662392,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:46.528446,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:47.401304,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:48.312041,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:49.268260,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:50.306726,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:51.390144,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:52.412659,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:53.538786,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:54.453155,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:55.357628,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:56.208653,"(1.55, 2.26, 1.5904347826086958)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 3.7142857142857144)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:57.049108,"(1.55, 2.26, 1.6616)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.041666666666667)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:57.933106,"(1.55, 2.26, 1.6616)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:58.836895,"(1.55, 2.26, 1.6616)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
04-01-2023 11:20:59.757478,"(1.55, 2.26, 1.6616)","(10.0, 24.0, 12.166666666666668)","(3.7, 6.0, 4.0)","(9.0, 22.0, 10.975)","(8.5, 16.0, 8.533333333333333)","(31.0, 110.0, 56.25)"
