,Maritima,Moonlight Grace,Marelle,Marigolds Dream,Vincetta,Double Scoop,Zizette,Lalaguna,Memphis Sky,Queen Astrid,Ballon Bleu,Kingston Charm
11-01-2023 13:44:55.929983,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.3, 5.054166666666666)","(8.0, 9.6, 9.475)","(31.0, 38.0, 32.58064516129032)","(21.0, 42.0, 41.294117647058826)","(14.0, 18.0, 17.037037037037038)","(19.0, 24.0, 23.57142857142857)","(6.0, 7.2, 7.1571428571428575)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.06896551724138)","(6.0, 7.2, 7.171428571428572)","(19.0, 25.0, 23.875)"
11-01-2023 13:44:57.343695,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.3, 5.054166666666666)","(8.0, 9.6, 9.475)","(31.0, 38.0, 32.58064516129032)","(21.0, 42.0, 41.294117647058826)","(14.0, 18.0, 17.037037037037038)","(19.0, 24.0, 23.333333333333332)","(6.0, 7.2, 7.1571428571428575)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.06896551724138)","(6.0, 7.2, 7.171428571428572)","(19.0, 25.0, 23.875)"
11-01-2023 13:44:58.743128,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.3, 5.054166666666666)","(8.0, 9.6, 9.475)","(31.0, 38.0, 32.58064516129032)","(21.0, 42.0, 41.47826086956522)","(14.0, 18.0, 17.037037037037038)","(19.0, 24.0, 23.333333333333332)","(6.0, 7.2, 7.1571428571428575)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.06896551724138)","(6.0, 7.2, 7.171428571428572)","(19.0, 25.0, 23.875)"
11-01-2023 13:45:00.124207,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.3, 5.054166666666666)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 32.58064516129032)","(21.0, 42.0, 41.47826086956522)","(14.0, 18.0, 17.037037037037038)","(19.0, 24.0, 23.333333333333332)","(6.0, 7.2, 7.1571428571428575)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.06896551724138)","(6.0, 7.2, 7.171428571428572)","(19.0, 25.0, 23.875)"
11-01-2023 13:45:01.569598,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.3, 5.054166666666666)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 32.58064516129032)","(21.0, 42.0, 41.4)","(14.0, 18.0, 17.037037037037038)","(19.0, 24.0, 23.333333333333332)","(6.0, 7.2, 7.1571428571428575)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.06896551724138)","(6.0, 7.2, 7.171428571428572)","(19.0, 25.0, 23.875)"
11-01-2023 13:45:03.169099,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.3, 5.054166666666666)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 41.4)","(14.0, 18.0, 17.037037037037038)","(19.0, 24.0, 23.333333333333332)","(6.0, 7.2, 7.1571428571428575)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.09090909090909)","(6.0, 7.2, 7.171428571428572)","(19.0, 25.0, 23.875)"
11-01-2023 13:45:04.886816,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.3, 5.054166666666666)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 41.4)","(14.0, 18.0, 17.037037037037038)","(19.0, 24.0, 23.333333333333332)","(6.0, 7.2, 7.1571428571428575)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.09090909090909)","(6.0, 7.2, 7.171428571428572)","(19.0, 25.0, 23.875)"
11-01-2023 13:45:06.580305,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.3, 5.054166666666666)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.69565217391305)","(14.0, 18.0, 17.035714285714285)","(19.0, 24.0, 23.454545454545453)","(6.0, 7.2, 7.1571428571428575)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.08)","(6.0, 7.2, 7.178947368421053)","(19.0, 25.0, 24.0)"
11-01-2023 13:45:08.072425,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.3, 5.054166666666666)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.69565217391305)","(14.0, 18.0, 17.035714285714285)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.2, 7.1571428571428575)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.08)","(6.0, 7.2, 7.178947368421053)","(19.0, 25.0, 24.0)"
11-01-2023 13:45:09.558827,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.3, 5.0234375)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.69565217391305)","(14.0, 18.0, 17.035714285714285)","(19.0, 25.0, 21.17391304347826)","(6.0, 7.2, 7.170370370370371)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.08)","(6.0, 7.2, 7.178947368421053)","(19.0, 25.0, 24.0)"
11-01-2023 13:45:11.072608,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.3, 5.023809523809524)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.69565217391305)","(14.0, 18.0, 17.035714285714285)","(19.0, 25.0, 21.17391304347826)","(6.0, 7.2, 7.170370370370371)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.08)","(6.0, 7.2, 7.178947368421053)","(19.0, 25.0, 22.2)"
11-01-2023 13:45:12.535499,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.2, 5.023809523809524)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.69565217391305)","(14.0, 18.0, 17.035714285714285)","(19.0, 25.0, 21.17391304347826)","(6.0, 7.2, 7.170370370370371)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.11111111111111)","(6.0, 7.2, 7.171428571428572)","(19.0, 25.0, 22.2)"
11-01-2023 13:45:13.951550,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.2, 5.023809523809524)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.69565217391305)","(14.0, 18.0, 15.342857142857143)","(19.0, 25.0, 21.17391304347826)","(6.0, 7.2, 7.170370370370371)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.11111111111111)","(6.0, 7.4, 7.140000000000001)","(19.0, 25.0, 22.24)"
11-01-2023 13:45:15.373593,"(5.5, 6.8, 6.752941176470588)","(4.2, 5.2, 5.023809523809524)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.285714285714285)","(14.0, 18.0, 16.666666666666668)","(19.0, 25.0, 22.0)","(6.0, 7.2, 7.170370370370371)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.11111111111111)","(6.0, 7.4, 7.2)","(19.0, 25.0, 22.620689655172413)"
11-01-2023 13:45:16.949551,"(5.5, 6.8, 6.703030303030303)","(4.2, 5.2, 5.023809523809524)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.5, 16.0)","(19.0, 24.0, 21.5)","(6.0, 7.2, 7.170370370370371)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.11111111111111)","(6.0, 7.4, 7.114285714285715)","(19.0, 25.0, 22.620689655172413)"
11-01-2023 13:45:18.454352,"(5.5, 6.8, 6.703030303030303)","(4.2, 5.2, 5.023809523809524)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.5, 15.454545454545455)","(19.0, 24.0, 21.5)","(6.0, 7.2, 7.170370370370371)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.11111111111111)","(6.0, 7.4, 7.114285714285715)","(19.0, 25.0, 22.620689655172413)"
11-01-2023 13:45:19.974011,"(5.5, 6.8, 6.703030303030303)","(4.2, 5.2, 5.023809523809524)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.5, 15.454545454545455)","(19.0, 24.0, 21.5)","(6.0, 7.2, 7.174603174603175)","(91.0, 200.0, 164.0)","(19.0, 24.0, 20.6)","(6.0, 7.4, 7.114285714285715)","(19.0, 25.0, 22.620689655172413)"
11-01-2023 13:45:21.449303,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.2, 4.947727272727273)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.5, 15.454545454545455)","(19.0, 24.0, 21.5)","(6.0, 7.2, 7.174603174603175)","(91.0, 200.0, 164.0)","(19.0, 24.0, 20.6)","(6.0, 7.4, 7.114285714285715)","(19.0, 25.0, 22.620689655172413)"
11-01-2023 13:45:22.848466,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.2, 4.947727272727273)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.5, 15.454545454545455)","(19.0, 24.0, 22.5)","(6.0, 7.2, 7.174603174603175)","(91.0, 200.0, 164.0)","(19.0, 24.0, 20.6)","(6.0, 7.4, 7.114285714285715)","(19.0, 25.0, 22.620689655172413)"
11-01-2023 13:45:24.512262,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.2, 4.947727272727273)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.5, 15.454545454545455)","(19.0, 24.0, 22.636363636363637)","(6.0, 7.2, 7.164948453608248)","(91.0, 200.0, 164.0)","(19.0, 24.0, 20.6)","(6.0, 7.4, 6.9125)","(19.0, 25.0, 22.620689655172413)"
11-01-2023 13:45:26.017974,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.2, 5.023809523809524)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.5, 16.333333333333332)","(19.0, 24.0, 22.636363636363637)","(6.0, 7.4, 7.038095238095238)","(91.0, 200.0, 164.0)","(19.0, 24.0, 21.8)","(6.0, 7.4, 6.89)","(19.0, 25.0, 22.84375)"
11-01-2023 13:45:27.561149,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.2, 4.947727272727273)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.636363636363637)","(6.0, 7.4, 7.038095238095238)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.89)","(19.0, 25.0, 22.84375)"
11-01-2023 13:45:29.123200,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.2, 4.947727272727273)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 33.55555555555556)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.636363636363637)","(6.0, 7.4, 7.08421052631579)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.89)","(19.0, 25.0, 22.84375)"
11-01-2023 13:45:30.510269,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.2, 4.947727272727273)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 34.25)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.636363636363637)","(6.0, 7.4, 7.1066666666666665)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.89)","(19.0, 25.0, 22.84375)"
11-01-2023 13:45:31.923727,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.2, 4.947727272727273)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 34.25)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.636363636363637)","(6.0, 7.4, 7.1066666666666665)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.89)","(19.0, 25.0, 22.84375)"
11-01-2023 13:45:33.361313,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.2, 4.947727272727273)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 34.25)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.636363636363637)","(6.0, 7.4, 7.1066666666666665)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.89)","(19.0, 25.0, 22.84375)"
11-01-2023 13:45:34.875026,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.2, 4.947727272727273)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 34.25)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.636363636363637)","(6.0, 7.4, 7.1066666666666665)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.89)","(19.0, 25.0, 22.84375)"
11-01-2023 13:45:36.273321,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.2, 5.201754385964913)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 34.25)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 23.375)","(6.0, 7.4, 7.1066666666666665)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.89)","(19.0, 25.0, 23.647058823529413)"
11-01-2023 13:45:37.635074,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.3, 4.960606060606061)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 34.25)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 23.875)","(6.0, 7.4, 7.1066666666666665)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.89)","(19.0, 25.0, 23.685714285714287)"
11-01-2023 13:45:39.081836,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.3, 4.960606060606061)","(8.0, 9.6, 9.516666666666666)","(31.0, 38.0, 34.25)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 23.875)","(6.0, 7.4, 7.284931506849316)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.89)","(19.0, 25.0, 23.685714285714287)"
11-01-2023 13:45:40.496013,"(5.5, 6.8, 6.685714285714286)","(4.2, 5.3, 4.942424242424242)","(8.0, 9.6, 9.528571428571428)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 23.88679245283019)","(6.0, 7.4, 7.192592592592593)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.975)","(19.0, 25.0, 23.82051282051282)"
11-01-2023 13:45:41.989998,"(5.5, 6.8, 6.7)","(4.2, 5.3, 5.043478260869565)","(8.0, 9.6, 9.528571428571428)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 23.88679245283019)","(6.0, 7.4, 7.192592592592593)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.975)","(19.0, 25.0, 23.82051282051282)"
11-01-2023 13:45:43.445595,"(5.5, 6.8, 6.7)","(4.2, 5.3, 5.043478260869565)","(8.0, 9.6, 9.528571428571428)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 23.88679245283019)","(6.0, 7.4, 7.192592592592593)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.975)","(19.0, 25.0, 23.82051282051282)"
11-01-2023 13:45:44.896510,"(5.5, 6.8, 6.7)","(4.2, 5.3, 5.019047619047619)","(8.0, 9.6, 9.5375)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.192592592592593)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.975)","(19.0, 25.0, 23.82051282051282)"
11-01-2023 13:45:46.359585,"(5.5, 6.8, 6.7)","(4.2, 5.3, 5.019047619047619)","(8.0, 9.6, 9.5375)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 25.0, 22.333333333333332)","(6.0, 7.4, 7.192592592592593)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.975)","(19.0, 25.0, 23.82051282051282)"
11-01-2023 13:45:47.758108,"(5.5, 6.8, 6.7)","(4.2, 5.3, 5.1198473282442745)","(8.0, 9.6, 9.5375)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 25.0, 21.615384615384617)","(6.0, 7.4, 7.213333333333334)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.818181818181817)","(6.0, 7.4, 6.975)","(19.0, 25.0, 23.82051282051282)"
11-01-2023 13:45:49.163960,"(5.5, 6.8, 6.7)","(4.2, 5.3, 5.1198473282442745)","(8.0, 9.6, 9.5375)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 25.0, 22.333333333333332)","(6.0, 7.4, 7.213333333333334)","(91.0, 200.0, 164.0)","(19.0, 23.0, 21.0)","(6.0, 7.4, 7.1)","(19.0, 25.0, 24.379310344827587)"
11-01-2023 13:45:50.602831,"(5.5, 6.8, 6.7)","(4.2, 5.3, 5.084905660377358)","(8.0, 9.6, 9.5375)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.213333333333334)","(91.0, 200.0, 164.0)","(19.0, 23.0, 21.0)","(6.0, 7.4, 7.220000000000001)","(19.0, 25.0, 24.379310344827587)"
11-01-2023 13:45:52.054301,"(5.5, 6.8, 6.7)","(4.2, 5.3, 5.106779661016949)","(8.0, 9.6, 9.5375)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.192592592592593)","(91.0, 200.0, 164.0)","(19.0, 23.0, 21.0)","(6.0, 7.4, 7.220000000000001)","(19.0, 25.0, 24.379310344827587)"
11-01-2023 13:45:53.480415,"(5.5, 6.8, 6.7)","(4.2, 5.3, 5.116666666666666)","(8.0, 9.6, 9.5375)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.192592592592593)","(91.0, 200.0, 164.0)","(19.0, 23.0, 21.0)","(6.0, 7.4, 7.220000000000001)","(19.0, 25.0, 24.379310344827587)"
11-01-2023 13:45:54.869003,"(5.5, 6.8, 6.7)","(4.2, 5.3, 5.123529411764705)","(8.0, 9.6, 9.5375)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.192592592592593)","(91.0, 200.0, 164.0)","(19.0, 23.0, 21.0)","(6.0, 7.4, 7.220000000000001)","(19.0, 25.0, 24.379310344827587)"
11-01-2023 13:45:56.197533,"(5.5, 6.8, 6.7)","(4.2, 5.3, 5.123529411764705)","(8.0, 9.6, 9.5375)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.192592592592593)","(91.0, 200.0, 164.0)","(19.0, 23.0, 21.0)","(6.0, 7.4, 7.220000000000001)","(19.0, 25.0, 24.379310344827587)"
11-01-2023 13:45:57.585870,"(5.5, 6.8, 6.7)","(4.2, 5.3, 5.294117647058823)","(8.0, 9.6, 9.528571428571428)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.192592592592593)","(91.0, 200.0, 164.0)","(19.0, 23.0, 21.0)","(6.0, 7.4, 7.220000000000001)","(19.0, 25.0, 24.379310344827587)"
11-01-2023 13:45:59.061773,"(5.5, 6.8, 6.7)","(4.2, 5.4, 5.294117647058823)","(8.0, 9.6, 9.528571428571428)","(31.0, 38.0, 34.666666666666664)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.070588235294117)","(91.0, 200.0, 164.0)","(19.0, 23.0, 21.0)","(6.0, 7.4, 7.220000000000001)","(19.0, 25.0, 24.379310344827587)"
11-01-2023 13:46:00.564582,"(5.5, 6.8, 6.7)","(4.2, 5.4, 5.294117647058823)","(8.0, 9.6, 9.528571428571428)","(31.0, 38.0, 34.12903225806451)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.61111111111111)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.070588235294117)","(91.0, 200.0, 164.0)","(19.0, 23.0, 21.0)","(6.0, 7.4, 7.220000000000001)","(19.0, 25.0, 24.379310344827587)"
11-01-2023 13:46:02.001881,"(5.5, 6.8, 6.7)","(4.2, 5.4, 5.323809523809524)","(8.0, 9.6, 9.528571428571428)","(31.0, 38.0, 34.12903225806451)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.61111111111111)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.070588235294117)","(91.0, 200.0, 164.0)","(19.0, 23.0, 20.923076923076923)","(6.0, 7.4, 7.220000000000001)","(19.0, 25.0, 24.379310344827587)"
11-01-2023 13:46:03.528814,"(5.5, 6.8, 6.7)","(4.2, 5.4, 5.323809523809524)","(8.0, 9.6, 9.528571428571428)","(31.0, 38.0, 34.12903225806451)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.75)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.070588235294117)","(91.0, 200.0, 164.0)","(19.0, 24.0, 21.333333333333332)","(6.0, 7.4, 7.220000000000001)","(19.0, 25.0, 24.0)"
11-01-2023 13:46:04.964480,"(5.5, 6.8, 6.7)","(4.2, 5.4, 5.234375)","(8.0, 9.6, 9.58125)","(31.0, 38.0, 34.12903225806451)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.75)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.32)","(91.0, 200.0, 164.0)","(19.0, 24.0, 21.333333333333332)","(6.0, 7.4, 7.220000000000001)","(19.0, 25.0, 24.0)"
11-01-2023 13:46:06.447516,"(5.5, 6.8, 6.7)","(4.2, 5.4, 5.234375)","(8.0, 9.8, 9.58125)","(31.0, 38.0, 34.12903225806451)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 16.166666666666668)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.338461538461539)","(91.0, 200.0, 164.0)","(19.0, 24.0, 21.333333333333332)","(6.0, 7.4, 7.220000000000001)","(19.0, 25.0, 24.0)"
11-01-2023 13:46:07.962151,"(5.5, 6.8, 6.7)","(4.2, 5.4, 5.234375)","(8.0, 9.8, 9.58125)","(31.0, 38.0, 34.12903225806451)","(21.0, 42.0, 40.285714285714285)","(14.0, 17.0, 15.88888888888889)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.381818181818182)","(91.0, 200.0, 164.0)","(19.0, 24.0, 21.333333333333332)","(6.0, 7.4, 7.305263157894737)","(19.0, 25.0, 23.714285714285715)"
11-01-2023 13:46:09.421142,"(5.5, 6.8, 6.7)","(4.2, 5.4, 5.234375)","(8.0, 9.8, 9.786666666666667)","(31.0, 38.0, 34.12903225806451)","(21.0, 42.0, 38.76190476190476)","(14.0, 17.0, 15.88888888888889)","(18.0, 24.0, 22.333333333333332)","(6.0, 7.6, 7.366666666666666)","(91.0, 200.0, 164.0)","(19.0, 24.0, 21.333333333333332)","(6.0, 7.4, 7.08235294117647)","(19.0, 25.0, 23.714285714285715)"
11-01-2023 13:46:10.833086,"(5.5, 6.8, 6.7)","(4.2, 5.4, 5.234375)","(8.0, 9.8, 9.786666666666667)","(31.0, 38.0, 34.12903225806451)","(21.0, 42.0, 38.76190476190476)","(14.0, 17.0, 15.88888888888889)","(18.0, 24.0, 22.333333333333332)","(6.0, 7.6, 7.3428571428571425)","(91.0, 200.0, 164.0)","(19.0, 24.0, 22.333333333333332)","(6.0, 7.4, 7.052631578947368)","(19.0, 25.0, 23.714285714285715)"
11-01-2023 13:46:12.229119,"(5.5, 6.8, 6.7)","(4.2, 5.4, 5.234375)","(8.0, 9.8, 9.786666666666667)","(31.0, 38.0, 34.12903225806451)","(21.0, 42.0, 38.76190476190476)","(14.0, 17.0, 15.88888888888889)","(18.0, 24.0, 22.714285714285715)","(6.0, 7.6, 7.3428571428571425)","(91.0, 200.0, 164.0)","(19.0, 23.0, 22.333333333333332)","(6.0, 7.4, 7.052631578947368)","(19.0, 25.0, 23.714285714285715)"
11-01-2023 13:46:13.717305,"(5.5, 6.8, 6.7)","(4.2, 5.4, 5.234375)","(8.0, 9.8, 9.786666666666667)","(31.0, 38.0, 34.12903225806451)","(21.0, 42.0, 38.8125)","(14.0, 17.0, 15.88888888888889)","(18.0, 24.0, 22.714285714285715)","(6.0, 7.6, 7.3428571428571425)","(91.0, 200.0, 164.0)","(19.0, 23.0, 22.333333333333332)","(6.0, 7.4, 6.944827586206896)","(19.0, 25.0, 23.714285714285715)"
11-01-2023 13:46:15.156795,"(5.5, 6.8, 6.7)","(4.2, 5.4, 5.1)","(8.0, 9.8, 9.786666666666667)","(31.0, 38.0, 34.12903225806451)","(21.0, 42.0, 38.8125)","(14.0, 17.0, 15.88888888888889)","(18.0, 24.0, 22.714285714285715)","(6.0, 7.6, 7.3428571428571425)","(91.0, 200.0, 164.0)","(19.0, 23.0, 22.555555555555557)","(6.0, 7.4, 6.944827586206896)","(19.0, 25.0, 24.0)"
11-01-2023 13:46:16.548227,"(5.5, 6.8, 6.7)","(4.2, 5.1, 5.135)","(8.0, 9.8, 9.786666666666667)","(31.0, 38.0, 33.714285714285715)","(21.0, 42.0, 38.8125)","(14.0, 17.0, 15.88888888888889)","(18.0, 24.0, 22.714285714285715)","(6.0, 7.6, 7.3428571428571425)","(91.0, 200.0, 164.0)","(19.0, 23.0, 22.555555555555557)","(6.0, 7.4, 6.944827586206896)","(19.0, 25.0, 23.714285714285715)"
