,Knobiesmagicsonde,Swiss Horizon,Bank Card,Warriorinthehouse,Gattolottasparkle,Little O Little E,Weavinyouinthedust,Lauras Grand,Iminchargenow,Vegas Princess
12-01-2023 13:42:48.606705,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(10.0, 19.0, 15.428571428571429)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.3)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 2.98, 2.9748571428571426)"
12-01-2023 13:42:50.082567,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(10.0, 19.0, 15.428571428571429)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.3)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 2.98, 2.9748571428571426)"
12-01-2023 13:42:51.559779,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.428571428571429)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.3)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 2.98, 2.9748571428571426)"
12-01-2023 13:42:53.074094,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.428571428571429)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.3)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 2.98, 2.9748571428571426)"
12-01-2023 13:42:54.557956,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.428571428571429)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.3)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 2.98, 2.9748571428571426)"
12-01-2023 13:42:56.129810,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.428571428571429)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.3)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 2.98, 2.9748571428571426)"
12-01-2023 13:42:57.714037,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.428571428571429)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.3)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 2.98, 2.9748571428571426)"
12-01-2023 13:42:59.162362,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.428571428571429)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.3)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 2.98, 2.9748571428571426)"
12-01-2023 13:43:00.780343,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.428571428571429)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.3)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 2.98, 2.9748571428571426)"
12-01-2023 13:43:02.351921,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.428571428571429)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.3)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 2.98, 2.9748571428571426)"
12-01-2023 13:43:04.035712,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.428571428571429)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.3)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 2.98, 2.9748571428571426)"
12-01-2023 13:43:05.451751,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 2.98, 2.862112676056338)"
12-01-2023 13:43:07.069162,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.52)","(2.4, 3.0, 2.96625)"
12-01-2023 13:43:08.528671,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.96625)"
12-01-2023 13:43:09.959668,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.96625)"
12-01-2023 13:43:11.377311,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.96625)"
12-01-2023 13:43:12.823751,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.96625)"
12-01-2023 13:43:14.295029,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.96625)"
12-01-2023 13:43:15.759780,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:17.256931,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:18.671690,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:20.120223,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:21.588467,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:23.062772,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:24.468888,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:25.942959,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:27.380945,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:28.830734,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:30.233424,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.378947368421052)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:31.647833,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:33.418782,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:35.163616,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.466666666666667)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:38.051991,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.425)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:39.668074,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.425)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:41.147926,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.425)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:42.566720,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.425)","(2.4, 3.0, 2.9836363636363634)"
12-01-2023 13:43:43.906267,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.425)","(2.4, 3.0, 2.8789743589743586)"
12-01-2023 13:43:45.338608,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.425)","(2.4, 3.05, 2.8789743589743586)"
12-01-2023 13:43:46.806140,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.425)","(2.4, 3.05, 2.8789743589743586)"
12-01-2023 13:43:48.343307,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.425)","(2.4, 3.05, 2.8789743589743586)"
12-01-2023 13:43:49.797727,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.425)","(2.4, 3.05, 2.8789743589743586)"
12-01-2023 13:43:51.271250,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.4, 5.6, 5.3652173913043475)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:43:52.685307,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.6, 5.390909090909091)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:43:54.020951,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.390909090909091)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:43:55.520879,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.390909090909091)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:43:57.041276,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 81.33333333333334)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.390909090909091)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:43:58.532631,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:43:59.890351,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:01.250046,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:02.612756,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:04.081906,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 136.85714285714286)","(11.0, 19.0, 16.5)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.3)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:05.577487,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:07.008157,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 136.85714285714286)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:08.442301,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:09.880348,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:11.214577,"(7.5, 9.2, 8.299999999999999)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:12.660677,"(7.5, 9.2, 8.923076923076923)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:14.111557,"(7.5, 9.2, 8.923076923076923)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 80.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:15.600777,"(7.5, 9.2, 8.923076923076923)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 105.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:17.052303,"(7.5, 9.2, 8.923076923076923)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:18.478937,"(7.5, 9.2, 8.923076923076923)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:19.889763,"(7.5, 9.2, 8.923076923076923)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:21.303219,"(7.5, 9.2, 9.0)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:22.751349,"(7.5, 9.2, 9.0)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
12-01-2023 13:44:24.153146,"(7.5, 9.2, 9.0)","(6.0, 8.8, 8.371428571428572)","(31.0, 180.0, 120.0)","(11.0, 19.0, 15.25)","(31.0, 180.0, 86.66666666666666)","(14.0, 24.0, 22.428571428571427)","(8.0, 11.5, 11.308333333333334)","(31.0, 180.0, 89.33333333333334)","(4.2, 5.5, 5.371428571428571)","(2.4, 3.05, 2.8760975609756096)"
