,Lavradore Nz,Evas Image,Chicago H Nz,Kell Road Kid,Aldebaran Sundown,Line The Starzzz
11-01-2023 20:45:18.342789,"(8.5, 99999, 99990)","(1.22, 1.44, 1.432)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.5, 14.3)","(7.0, 8.2, 8.08235294117647)"
11-01-2023 20:45:19.417264,"(8.5, 99999, 99990)","(1.22, 1.44, 1.4323076923076923)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.5, 14.777777777777779)","(7.0, 8.2, 8.1875)"
11-01-2023 20:45:20.618974,"(8.5, 99999, 99990)","(1.22, 1.44, 1.4345454545454546)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.0)","(7.0, 9.0, 8.25)"
11-01-2023 20:45:21.868997,"(8.5, 99999, 99990)","(1.22, 1.44, 1.4345454545454546)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 13.75)","(7.0, 9.0, 8.25)"
11-01-2023 20:45:23.063932,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4470731707317073)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 13.75)","(7.0, 9.0, 8.25)"
11-01-2023 20:45:24.293766,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4470731707317073)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 13.75)","(7.0, 9.0, 8.1875)"
11-01-2023 20:45:25.517569,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4470731707317073)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 13.75)","(7.0, 9.0, 8.266666666666667)"
11-01-2023 20:45:26.758026,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4470731707317073)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.23076923076923)","(7.0, 8.8, 8.266666666666667)"
11-01-2023 20:45:27.915749,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4470731707317073)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 15.454545454545453)","(7.0, 8.8, 8.266666666666667)"
11-01-2023 20:45:28.964064,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4470731707317073)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 16.0, 15.454545454545453)","(7.0, 8.8, 8.266666666666667)"
11-01-2023 20:45:30.122292,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4470731707317073)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 16.0, 14.73076923076923)","(7.0, 8.8, 8.266666666666667)"
11-01-2023 20:45:31.323698,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4492258064516128)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.5, 14.73076923076923)","(7.0, 8.8, 8.266666666666667)"
11-01-2023 20:45:32.428103,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4492258064516128)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.5, 14.73076923076923)","(7.0, 8.8, 8.266666666666667)"
11-01-2023 20:45:33.530152,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.5, 14.73076923076923)","(7.0, 8.8, 8.266666666666667)"
11-01-2023 20:45:34.666031,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.5, 14.5)","(7.0, 8.8, 8.266666666666667)"
11-01-2023 20:45:35.752786,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.5)","(7.0, 8.8, 8.266666666666667)"
11-01-2023 20:45:36.893777,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.25)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:38.056339,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.25)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:39.123176,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.5)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:40.277643,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.5)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:41.457404,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.5)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:42.595064,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.5)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:43.673453,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.5)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:44.694284,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.5)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:45.822227,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.5)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:46.956725,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 14.5)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:48.113815,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 13.966666666666667)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:49.147636,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.966666666666667)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:50.228740,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.966666666666667)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:51.328852,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.966666666666667)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:52.437069,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.966666666666667)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:53.549402,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.966666666666667)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:54.662803,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4493939393939395)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.966666666666667)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:55.802301,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4494059405940594)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.966666666666667)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:56.957294,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4491176470588234)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.966666666666667)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:58.144107,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4491176470588234)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.966666666666667)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:45:59.262601,"(8.5, 99999, 99990)","(1.22, 1.45, 1.4491176470588234)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.833333333333334)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:46:00.399216,"(8.5, 99999, 99990)","(1.22, 1.45, 1.448695652173913)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.833333333333334)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:46:01.554463,"(8.5, 99999, 99990)","(1.22, 1.45, 1.448695652173913)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.833333333333334)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:46:02.661496,"(8.5, 99999, 99990)","(1.22, 1.45, 1.448695652173913)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.833333333333334)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:46:03.751873,"(8.5, 99999, 99990)","(1.22, 1.45, 1.448695652173913)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 14.5, 13.833333333333334)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:46:04.790890,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 13.833333333333334)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:46:05.896529,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 13.833333333333334)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:46:06.984065,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 13.833333333333334)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:46:08.123084,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 13.833333333333334)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:46:09.199128,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 226.25)","(10.0, 15.0, 13.833333333333334)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:46:10.212909,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 220.0)","(10.0, 15.0, 13.9375)","(7.0, 8.8, 8.184615384615384)"
11-01-2023 20:46:11.320955,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 220.0)","(10.0, 14.5, 13.681818181818182)","(7.0, 8.8, 8.133333333333333)"
11-01-2023 20:46:12.402844,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 220.0)","(10.0, 14.5, 13.681818181818182)","(7.0, 8.8, 8.133333333333333)"
11-01-2023 20:46:13.486136,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 220.0)","(10.0, 14.5, 13.681818181818182)","(7.0, 8.8, 8.133333333333333)"
11-01-2023 20:46:14.552389,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 220.0)","(10.0, 14.5, 13.794117647058824)","(7.0, 8.8, 8.133333333333333)"
11-01-2023 20:46:15.643990,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 220.0)","(10.0, 14.5, 13.794117647058824)","(7.0, 8.8, 8.244444444444444)"
11-01-2023 20:46:16.769329,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 220.0)","(10.0, 14.5, 13.794117647058824)","(7.0, 8.6, 8.2)"
11-01-2023 20:46:17.933449,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 220.0)","(10.0, 14.5, 13.794117647058824)","(7.0, 8.6, 8.2)"
11-01-2023 20:46:19.082370,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 220.0)","(10.0, 14.5, 13.794117647058824)","(7.0, 8.6, 8.2)"
11-01-2023 20:46:20.239526,"(8.5, 99999, 99990)","(1.22, 1.45, 1.44875)","(14.0, 99999, 99990)","(81.0, 230.0, 220.0)","(10.0, 14.5, 13.794117647058824)","(7.0, 8.6, 8.2)"
11-01-2023 20:46:21.370980,"(9.0, 99999, 99990)","(1.24, 1.45, 1.44875)","(13.0, 99999, 99990)","(71.0, 230.0, 220.0)","(10.0, 14.5, 13.794117647058824)","(6.5, 8.6, 8.2)"
11-01-2023 20:46:22.737308,"(9.0, 99999, 99990)","(1.24, 1.45, 1.44875)","(13.0, 99999, 99990)","(71.0, 230.0, 220.0)","(10.0, 14.5, 13.833333333333334)","(6.5, 8.6, 8.266666666666666)"
11-01-2023 20:46:23.938619,"(9.0, 99999, 99990)","(1.24, 1.45, 1.4626666666666666)","(13.0, 99999, 99990)","(71.0, 230.0, 220.0)","(10.0, 14.5, 14.0)","(6.5, 8.6, 8.327272727272726)"
11-01-2023 20:46:25.105777,"(9.0, 99999, 99990)","(1.24, 1.47, 1.4675555555555555)","(13.0, 99999, 99990)","(71.0, 230.0, 220.0)","(10.0, 14.5, 14.0)","(6.5, 8.6, 8.327272727272726)"
11-01-2023 20:46:26.223540,"(9.0, 99999, 99990)","(1.24, 1.47, 1.4663333333333333)","(13.0, 99999, 99990)","(71.0, 230.0, 220.0)","(10.0, 14.5, 14.0)","(6.5, 8.6, 8.327272727272726)"
11-01-2023 20:46:27.300087,"(9.0, 99999, 99990)","(1.24, 1.47, 1.4663333333333333)","(13.0, 99999, 99990)","(71.0, 230.0, 220.0)","(10.0, 14.5, 14.0)","(6.5, 8.6, 8.327272727272726)"
11-01-2023 20:46:28.377958,"(9.0, 99999, 99990)","(1.24, 1.47, 1.466206896551724)","(13.0, 99999, 99990)","(71.0, 230.0, 220.0)","(10.0, 14.5, 14.0)","(6.5, 8.6, 8.327272727272726)"
11-01-2023 20:46:29.544861,"(9.0, 99999, 99990)","(1.24, 1.47, 1.466206896551724)","(13.0, 99999, 99990)","(71.0, 230.0, 220.0)","(10.0, 14.5, 14.0)","(6.5, 8.6, 8.327272727272726)"
11-01-2023 20:46:30.742553,"(9.0, 99999, 99990)","(1.24, 1.47, 1.466206896551724)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 14.5, 14.0)","(6.5, 8.6, 8.327272727272726)"
11-01-2023 20:46:31.899807,"(9.0, 99999, 99990)","(1.24, 1.47, 1.466206896551724)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 14.5, 14.0)","(6.5, 8.6, 8.327272727272726)"
11-01-2023 20:46:32.978769,"(9.0, 99999, 99990)","(1.24, 1.47, 1.466206896551724)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 14.5, 14.0)","(6.5, 8.6, 8.327272727272726)"
11-01-2023 20:46:34.070775,"(9.0, 99999, 99990)","(1.24, 1.47, 1.466206896551724)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 14.5, 14.0)","(6.5, 8.6, 8.327272727272726)"
11-01-2023 20:46:35.244864,"(9.0, 99999, 99990)","(1.24, 1.47, 1.4555263157894736)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 14.5, 14.09090909090909)","(6.5, 8.6, 8.4)"
11-01-2023 20:46:36.348836,"(9.0, 99999, 99990)","(1.24, 1.47, 1.4575)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 15.0, 15.115384615384615)","(6.5, 8.8, 8.45217391304348)"
11-01-2023 20:46:37.483813,"(9.0, 99999, 99990)","(1.24, 1.46, 1.43525)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 15.5, 15.115384615384615)","(6.5, 8.8, 7.942857142857143)"
11-01-2023 20:46:38.692680,"(9.0, 99999, 99990)","(1.24, 1.46, 1.4233333333333333)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 15.5, 15.115384615384615)","(6.5, 8.8, 7.733333333333333)"
11-01-2023 20:46:39.952150,"(9.0, 99999, 99990)","(1.24, 1.46, 1.4233333333333333)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 15.5, 15.2)","(6.5, 8.6, 7.76)"
11-01-2023 20:46:41.100356,"(9.0, 99999, 99990)","(1.24, 1.46, 1.4233333333333333)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.0, 15.2)","(6.5, 8.4, 7.76)"
11-01-2023 20:46:42.183424,"(9.0, 99999, 99990)","(1.24, 1.46, 1.4233333333333333)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.0, 15.75)","(6.5, 8.4, 7.68)"
11-01-2023 20:46:43.273698,"(9.0, 99999, 99990)","(1.24, 1.46, 1.4244117647058823)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.0, 15.75)","(6.5, 8.4, 7.68)"
11-01-2023 20:46:44.370857,"(9.0, 99999, 99990)","(1.24, 1.47, 1.4692139737991265)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.0, 15.75)","(6.5, 8.4, 7.68)"
11-01-2023 20:46:45.517386,"(9.0, 99999, 99990)","(1.24, 1.47, 1.4748363636363637)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.0, 15.75)","(6.5, 8.4, 8.207142857142857)"
11-01-2023 20:46:46.658976,"(9.0, 99999, 99990)","(1.24, 1.48, 1.4749103942652328)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.0, 14.863636363636363)","(6.5, 8.4, 8.207142857142857)"
11-01-2023 20:46:47.718537,"(9.0, 99999, 99990)","(1.24, 1.48, 1.4749103942652328)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.5, 14.863636363636363)","(6.5, 8.4, 7.65)"
11-01-2023 20:46:48.660137,"(9.0, 99999, 99990)","(1.24, 1.48, 1.4749103942652328)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.5, 15.5)","(6.5, 8.4, 7.926315789473684)"
11-01-2023 20:46:49.785688,"(9.0, 99999, 99990)","(1.24, 1.48, 1.4749103942652328)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.5, 14.863636363636363)","(6.5, 8.4, 7.926315789473684)"
11-01-2023 20:46:51.020542,"(9.0, 99999, 99990)","(1.24, 1.48, 1.4750724637681158)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.5, 14.863636363636363)","(6.5, 8.4, 7.926315789473684)"
11-01-2023 20:46:52.380898,"(9.0, 99999, 99990)","(1.24, 1.48, 1.4753505535055351)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.5, 14.571428571428571)","(6.5, 8.4, 7.926315789473684)"
11-01-2023 20:46:56.109166,"(9.0, 99999, 99990)","(1.24, 1.48, 1.4753505535055351)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.5, 14.571428571428571)","(6.5, 8.2, 7.844444444444444)"
11-01-2023 20:46:57.186813,"(9.0, 99999, 99990)","(1.24, 1.48, 1.4753505535055351)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.5, 15.0)","(6.5, 8.2, 7.953846153846153)"
11-01-2023 20:46:58.315283,"(9.0, 99999, 99990)","(1.24, 1.48, 1.4745454545454546)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.5, 15.0)","(6.5, 8.2, 7.953846153846153)"
11-01-2023 20:46:59.372083,"(9.0, 99999, 99990)","(1.24, 1.48, 1.4745454545454546)","(13.0, 99999, 99990)","(71.0, 230.0, 226.25)","(10.0, 16.5, 14.76923076923077)","(6.5, 8.2, 7.953846153846153)"
