,Mega Star,Mac Stubborn,Uptotrix,What Now Shannon,Shannons Shadow,Seven Rippin Aces,Always Bopping,Cronin,A Kerry Man,Sheza Rose Nz
05-01-2023 15:51:12.456212,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:13.717611,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:15.046578,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:16.307716,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:17.690915,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:19.045669,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:20.436875,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:21.752928,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:23.099490,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:24.522736,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:25.973416,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:27.426558,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:28.859562,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:30.486755,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:31.964602,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:33.587558,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 70.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:35.062877,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:36.486495,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:37.797810,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:39.182842,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:40.575310,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:42.037932,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:43.430402,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:44.869229,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:46.292354,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:47.723076,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:49.234314,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:50.745960,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:52.240661,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:53.702679,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:55.080754,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:56.444512,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:57.857923,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:51:59.240187,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:52:00.563246,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.0)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:52:01.983058,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 18.57142857142857)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:03.235256,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:04.526006,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:05.797992,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:07.082896,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:08.488650,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:09.948334,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:11.426050,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:12.909437,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:14.565128,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:16.829927,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:18.216038,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:19.548861,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:20.935072,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:22.233105,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:23.575339,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:25.056914,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:26.488189,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:27.902843,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:29.217024,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:30.557693,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:31.973509,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:33.452317,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 57.29166666666667)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:35.114572,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 44.0625)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:36.571314,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 44.0625)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:38.264932,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 44.0625)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:39.870728,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 44.0625)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:42.250129,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 41.875)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 44.0625)","(26.0, 110.0, 65.84615384615384)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 92.22222222222223)","(61.0, 220.0, 162.85714285714286)","(5.0, 99999, 99990)"
05-01-2023 15:52:44.582811,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:52:46.074916,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:52:47.345983,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:52:48.676221,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:52:49.990775,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:52:51.341217,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
05-01-2023 15:52:52.626222,"(3.5, 5.0, 4.1)","(5.0, 8.2, 6.88)","(21.0, 75.0, 52.8)","(2.6, 5.6, 3.6266666666666665)","(21.0, 85.0, 62.833333333333336)","(26.0, 110.0, 46.22222222222222)","(10.0, 22.0, 14.333333333333334)","(31.0, 160.0, 98.0)","(61.0, 220.0, 174.28571428571428)","(5.0, 99999, 99990)"
