,Velocity Lara,Chasing Jason,Sunset Shieva,More Beers,Press Agent,Hurricane Villa,Sunset Bling
11-01-2023 21:09:44.203134,"(3.1, 4.4, 4.207142857142857)","(2.3, 3.3, 3.2529411764705882)","(4.8, 7.0, 6.5200000000000005)","(13.0, 18.0, 13.909090909090908)","(17.0, 22.0, 18.18181818181818)","(26.0, 55.0, 25.833333333333332)","(6.0, 7.0, 6.36)"
11-01-2023 21:09:45.354084,"(3.1, 4.4, 4.25)","(2.3, 3.35, 3.25)","(4.8, 7.0, 6.5200000000000005)","(13.0, 18.0, 15.571428571428571)","(17.0, 22.0, 18.18181818181818)","(26.0, 50.0, 24.857142857142858)","(6.0, 7.0, 6.36)"
11-01-2023 21:09:46.488652,"(3.1, 4.4, 4.108823529411765)","(2.3, 3.3, 3.25)","(4.8, 7.0, 6.5200000000000005)","(13.0, 17.5, 15.571428571428571)","(17.0, 22.0, 18.0)","(26.0, 48.0, 24.0)","(6.0, 7.0, 6.36)"
11-01-2023 21:09:47.559605,"(3.1, 4.4, 4.239285714285715)","(2.3, 3.3, 3.25)","(4.8, 7.0, 6.5200000000000005)","(13.0, 17.5, 15.571428571428571)","(17.0, 22.0, 18.0)","(26.0, 48.0, 24.0)","(6.0, 7.0, 6.36)"
11-01-2023 21:09:48.542598,"(3.1, 4.4, 4.275)","(2.3, 3.35, 3.3055555555555554)","(4.8, 7.0, 6.5200000000000005)","(13.0, 17.5, 14.5)","(17.0, 22.0, 16.73913043478261)","(26.0, 48.0, 22.928571428571427)","(6.0, 7.0, 6.36)"
11-01-2023 21:09:49.537382,"(3.1, 4.4, 4.2)","(2.3, 3.35, 3.2928571428571427)","(4.8, 7.0, 6.5200000000000005)","(13.0, 17.5, 13.428571428571429)","(17.0, 22.0, 16.73913043478261)","(26.0, 48.0, 22.928571428571427)","(6.0, 7.0, 6.36)"
11-01-2023 21:09:50.660277,"(3.1, 4.4, 4.2)","(2.3, 3.35, 3.283333333333333)","(4.8, 7.0, 6.5200000000000005)","(13.0, 17.0, 15.0)","(17.0, 22.0, 16.73913043478261)","(26.0, 48.0, 22.928571428571427)","(6.0, 7.0, 6.36)"
11-01-2023 21:09:51.730362,"(3.1, 4.4, 4.2)","(2.3, 3.25, 3.2083333333333335)","(4.8, 7.0, 6.5200000000000005)","(13.0, 17.0, 15.0)","(17.0, 22.0, 16.73913043478261)","(26.0, 48.0, 22.928571428571427)","(6.0, 7.0, 6.36)"
11-01-2023 21:09:52.871572,"(3.1, 4.4, 4.2)","(2.3, 3.25, 3.2083333333333335)","(4.8, 7.0, 6.5200000000000005)","(13.0, 17.0, 13.521739130434783)","(17.0, 22.0, 16.73913043478261)","(26.0, 48.0, 24.571428571428573)","(6.0, 7.0, 6.36)"
11-01-2023 21:09:54.047766,"(3.1, 4.4, 4.25)","(2.3, 3.45, 3.4000000000000004)","(4.8, 7.0, 6.435294117647059)","(13.0, 17.0, 15.625)","(17.0, 22.0, 17.625)","(26.0, 46.0, 24.285714285714285)","(6.0, 7.0, 6.36)"
11-01-2023 21:09:55.108262,"(3.1, 4.4, 4.325)","(2.3, 3.45, 3.396428571428572)","(4.8, 7.0, 6.294117647058823)","(13.0, 16.5, 15.625)","(17.0, 21.0, 17.375)","(26.0, 44.0, 23.875)","(6.0, 7.0, 6.36)"
11-01-2023 21:09:56.154589,"(3.1, 4.4, 4.325)","(2.3, 3.4, 3.375)","(4.8, 7.0, 6.294117647058823)","(13.0, 16.5, 15.625)","(17.0, 20.0, 17.375)","(26.0, 44.0, 23.875)","(6.0, 7.0, 6.36)"
11-01-2023 21:09:57.230554,"(3.1, 4.4, 4.325)","(2.3, 3.4, 3.375)","(4.8, 7.0, 6.314285714285714)","(13.0, 16.5, 15.333333333333334)","(17.0, 20.0, 17.0)","(26.0, 44.0, 22.642857142857142)","(6.0, 7.0, 6.555555555555555)"
11-01-2023 21:09:58.202695,"(3.1, 4.4, 4.325)","(2.3, 3.4, 3.375)","(4.8, 7.0, 6.314285714285714)","(13.0, 16.5, 15.333333333333334)","(17.0, 20.0, 17.0)","(26.0, 44.0, 22.642857142857142)","(6.0, 7.0, 6.555555555555555)"
11-01-2023 21:09:59.265672,"(3.1, 4.4, 4.325)","(2.3, 3.4, 3.375)","(4.8, 7.0, 6.314285714285714)","(13.0, 16.5, 14.4)","(17.0, 20.0, 17.0)","(26.0, 44.0, 22.642857142857142)","(6.0, 7.0, 6.555555555555555)"
11-01-2023 21:10:00.344382,"(3.1, 4.4, 4.271428571428571)","(2.3, 3.4, 3.375)","(4.8, 7.0, 6.314285714285714)","(13.0, 16.5, 14.4)","(17.0, 20.0, 17.0)","(26.0, 44.0, 22.642857142857142)","(6.0, 7.0, 6.555555555555555)"
11-01-2023 21:10:01.470166,"(3.1, 4.4, 4.271428571428571)","(2.3, 3.4, 3.375)","(4.8, 7.0, 6.314285714285714)","(13.0, 16.0, 15.0)","(17.0, 20.0, 16.652173913043477)","(26.0, 44.0, 23.714285714285715)","(6.0, 7.0, 6.555555555555555)"
11-01-2023 21:10:02.491727,"(3.1, 4.6, 4.488888888888889)","(2.3, 3.4, 3.375)","(4.8, 7.0, 6.314285714285714)","(13.0, 16.0, 15.0)","(17.0, 20.0, 16.652173913043477)","(26.0, 40.0, 24.4)","(6.0, 7.0, 6.384615384615385)"
11-01-2023 21:10:03.455390,"(3.1, 4.6, 4.3)","(2.3, 3.35, 3.3333333333333335)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 14.666666666666666)","(17.0, 20.0, 16.652173913043477)","(26.0, 38.0, 24.4)","(6.0, 7.0, 6.384615384615385)"
11-01-2023 21:10:04.412756,"(3.1, 4.6, 4.3)","(2.3, 3.5, 3.4636363636363634)","(4.8, 7.0, 6.314285714285714)","(13.0, 16.5, 13.7)","(17.0, 20.0, 15.875)","(26.0, 36.0, 23.142857142857142)","(6.0, 7.0, 6.555555555555555)"
11-01-2023 21:10:05.557950,"(3.1, 4.6, 4.3)","(2.3, 3.5, 3.4636363636363634)","(4.8, 7.0, 6.314285714285714)","(13.0, 16.5, 13.552631578947368)","(17.0, 20.0, 15.875)","(26.0, 34.0, 22.3)","(6.0, 7.0, 6.555555555555555)"
11-01-2023 21:10:06.658342,"(3.1, 4.6, 4.433333333333333)","(2.3, 3.5, 3.475)","(4.8, 7.0, 6.294117647058823)","(13.0, 16.5, 14.375)","(17.0, 20.0, 16.5)","(26.0, 34.0, 24.0)","(6.0, 7.0, 6.555555555555555)"
11-01-2023 21:10:07.734423,"(3.1, 4.6, 4.433333333333333)","(2.3, 3.5, 3.475)","(4.8, 7.0, 6.294117647058823)","(13.0, 15.5, 12.75)","(17.0, 19.5, 18.2)","(26.0, 30.0, 24.0)","(6.0, 7.0, 6.555555555555555)"
11-01-2023 21:10:08.776421,"(3.1, 4.6, 4.433333333333333)","(2.3, 3.6, 3.577272727272727)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.75)","(17.0, 19.0, 17.666666666666668)","(26.0, 30.0, 24.0)","(6.0, 7.0, 6.2631578947368425)"
11-01-2023 21:10:09.778133,"(3.1, 4.6, 4.433333333333333)","(2.3, 3.6, 3.4970588235294118)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.75)","(17.0, 19.0, 17.666666666666668)","(26.0, 30.0, 24.0)","(6.0, 7.0, 6.2631578947368425)"
11-01-2023 21:10:10.752822,"(3.1, 4.6, 4.433333333333333)","(2.3, 3.6, 3.4970588235294118)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.75)","(17.0, 19.0, 17.6875)","(26.0, 30.0, 24.0)","(6.0, 7.0, 6.2631578947368425)"
11-01-2023 21:10:11.674578,"(3.1, 4.6, 4.433333333333333)","(2.3, 3.6, 3.4970588235294118)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.75)","(17.0, 19.0, 17.6875)","(26.0, 30.0, 24.0)","(6.0, 7.0, 6.2631578947368425)"
11-01-2023 21:10:12.617237,"(3.1, 4.6, 4.369230769230769)","(2.3, 3.6, 3.551388888888889)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.75)","(17.0, 19.0, 17.6875)","(26.0, 30.0, 21.8)","(6.0, 7.0, 6.3125)"
11-01-2023 21:10:13.561553,"(3.1, 4.6, 4.509090909090909)","(2.3, 3.5, 3.4833333333333334)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(17.0, 19.0, 17.894736842105264)","(26.0, 29.0, 21.571428571428573)","(6.0, 7.0, 6.2631578947368425)"
11-01-2023 21:10:14.510040,"(3.1, 4.6, 4.509090909090909)","(2.3, 3.5, 3.4833333333333334)","(4.8, 7.0, 6.294117647058823)","(13.0, 15.5, 12.590909090909092)","(17.0, 19.0, 17.894736842105264)","(26.0, 29.0, 21.727272727272727)","(6.0, 7.0, 6.2631578947368425)"
11-01-2023 21:10:15.464820,"(3.1, 4.6, 4.509090909090909)","(2.3, 3.5, 3.4833333333333334)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(17.0, 19.0, 18.34375)","(26.0, 29.0, 21.727272727272727)","(6.0, 7.0, 6.2631578947368425)"
11-01-2023 21:10:16.490781,"(3.1, 4.6, 4.509090909090909)","(2.3, 3.5, 3.4833333333333334)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(17.0, 19.0, 18.34375)","(26.0, 29.0, 21.666666666666668)","(6.0, 7.0, 6.2631578947368425)"
11-01-2023 21:10:17.489992,"(3.1, 4.6, 4.509090909090909)","(2.3, 3.5, 3.4833333333333334)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(17.0, 19.0, 18.34375)","(26.0, 29.0, 21.666666666666668)","(6.0, 7.0, 6.2631578947368425)"
11-01-2023 21:10:18.471091,"(3.1, 4.6, 4.514285714285714)","(2.3, 3.5, 3.4833333333333334)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(17.0, 18.5, 17.25)","(26.0, 28.0, 22.5)","(6.0, 7.0, 6.444444444444445)"
11-01-2023 21:10:19.469828,"(3.1, 4.6, 4.4363636363636365)","(2.3, 3.6, 3.4909090909090907)","(4.8, 7.0, 6.294117647058823)","(13.0, 15.5, 12.590909090909092)","(17.0, 18.5, 17.25)","(26.0, 27.0, 21.857142857142858)","(6.0, 6.8, 6.171428571428572)"
11-01-2023 21:10:20.508540,"(3.1, 4.6, 4.514285714285714)","(2.3, 3.6, 3.4625)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(17.0, 18.5, 17.25)","(26.0, 27.0, 21.857142857142858)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:21.549321,"(3.1, 4.6, 4.514285714285714)","(2.3, 3.6, 3.4625)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(17.0, 18.5, 17.25)","(26.0, 27.0, 21.857142857142858)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:22.609580,"(3.1, 4.6, 4.514285714285714)","(2.3, 3.6, 3.4625)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(17.0, 18.5, 17.25)","(26.0, 27.0, 21.428571428571427)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:23.627340,"(3.1, 4.6, 4.514285714285714)","(2.3, 3.6, 3.4625)","(4.8, 7.0, 6.294117647058823)","(13.0, 15.5, 12.590909090909092)","(17.0, 18.5, 17.25)","(26.0, 27.0, 21.5)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:24.619049,"(3.1, 4.6, 4.485714285714286)","(2.3, 3.6, 3.4526315789473685)","(4.8, 7.0, 6.294117647058823)","(13.0, 15.5, 12.590909090909092)","(17.0, 18.5, 17.25)","(26.0, 27.0, 21.5)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:25.536895,"(3.1, 4.6, 4.571428571428571)","(2.3, 3.6, 3.4526315789473685)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(17.0, 18.5, 17.25)","(26.0, 27.0, 21.5)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:26.434977,"(3.1, 4.6, 4.571428571428571)","(2.3, 3.6, 3.4714285714285715)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(17.0, 18.5, 17.25)","(26.0, 27.0, 21.5)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:27.412454,"(3.1, 4.6, 4.571428571428571)","(2.3, 3.5, 3.45)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(17.0, 18.5, 17.25)","(26.0, 27.0, 21.5)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:28.422541,"(3.0, 4.6, 4.571428571428571)","(2.3, 3.5, 3.482142857142857)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(18.0, 18.5, 17.25)","(26.0, 27.0, 21.5)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:29.440502,"(3.0, 4.6, 4.571428571428571)","(2.3, 3.5, 3.482142857142857)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(18.0, 18.5, 17.25)","(26.0, 27.0, 21.5)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:30.396053,"(3.0, 4.6, 4.571428571428571)","(2.3, 3.5, 3.482142857142857)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(18.0, 18.5, 17.25)","(26.0, 27.0, 21.5)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:31.361285,"(3.0, 4.6, 4.571428571428571)","(2.3, 3.5, 3.482142857142857)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(18.0, 18.5, 17.25)","(26.0, 27.0, 21.5)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:32.422448,"(3.0, 4.7, 4.642857142857143)","(2.3, 3.5, 3.482142857142857)","(4.8, 7.0, 6.314285714285714)","(13.0, 15.5, 12.590909090909092)","(18.0, 18.5, 17.25)","(26.0, 27.0, 21.545454545454547)","(6.0, 6.6, 6.4)"
11-01-2023 21:10:33.404293,"(3.0, 4.7, 4.642857142857143)","(2.3, 3.6, 3.5586206896551724)","(4.8, 7.0, 6.257142857142857)","(13.0, 15.5, 12.973684210526315)","(18.0, 18.5, 17.25)","(26.0, 27.0, 21.428571428571427)","(6.0, 6.6, 6.3538461538461535)"
11-01-2023 21:10:34.495887,"(3.0, 5.0, 4.647058823529412)","(2.3, 3.45, 3.4410714285714286)","(4.8, 7.0, 6.257142857142857)","(13.0, 15.5, 13.346153846153847)","(18.0, 18.5, 18.0)","(26.0, 27.0, 21.545454545454547)","(6.0, 6.6, 6.3052631578947365)"
11-01-2023 21:10:35.563441,"(3.0, 4.9, 4.75)","(2.3, 3.45, 3.4410714285714286)","(4.8, 7.0, 6.257142857142857)","(13.0, 15.5, 13.346153846153847)","(18.0, 18.5, 18.0)","(26.0, 27.0, 21.545454545454547)","(6.0, 6.6, 6.3052631578947365)"
11-01-2023 21:10:36.653998,"(3.0, 4.9, 4.7)","(2.3, 3.45, 3.4410714285714286)","(4.8, 7.0, 6.257142857142857)","(13.0, 15.5, 13.346153846153847)","(18.0, 18.5, 18.0)","(26.0, 27.0, 21.545454545454547)","(6.0, 6.6, 6.3052631578947365)"
11-01-2023 21:10:37.687523,"(3.0, 4.9, 4.7)","(2.3, 3.45, 3.4410714285714286)","(4.8, 7.0, 6.257142857142857)","(13.0, 15.5, 13.346153846153847)","(18.0, 18.5, 18.0)","(26.0, 27.0, 21.428571428571427)","(6.0, 6.6, 6.3052631578947365)"
11-01-2023 21:10:38.684510,"(3.0, 4.9, 4.550000000000001)","(2.3, 3.45, 3.4410714285714286)","(4.8, 7.0, 6.257142857142857)","(13.0, 15.5, 13.346153846153847)","(18.0, 18.5, 18.0)","(26.0, 27.0, 21.5)","(6.0, 6.6, 6.3052631578947365)"
11-01-2023 21:10:39.598172,"(3.0, 4.8, 4.714285714285714)","(2.3, 3.45, 3.4410714285714286)","(4.8, 7.0, 6.257142857142857)","(13.0, 15.5, 13.346153846153847)","(18.0, 18.5, 18.0)","(26.0, 27.0, 25.08)","(6.0, 6.6, 6.1000000000000005)"
11-01-2023 21:10:40.636605,"(3.0, 4.8, 4.65)","(2.3, 3.6, 3.5586206896551724)","(4.8, 7.0, 6.257142857142857)","(13.0, 15.5, 13.029411764705882)","(18.0, 18.5, 18.0)","(26.0, 27.0, 25.08)","(6.0, 6.4, 6.2125)"
11-01-2023 21:10:41.668920,"(3.0, 4.8, 4.65)","(2.3, 3.6, 3.5352941176470587)","(4.8, 6.8, 6.4)","(13.0, 15.5, 13.029411764705882)","(18.0, 18.5, 17.642857142857142)","(26.0, 27.0, 25.434782608695652)","(6.0, 6.4, 6.2125)"
11-01-2023 21:10:42.767848,"(3.0, 4.8, 4.65)","(2.3, 3.6, 3.5352941176470587)","(4.8, 6.8, 6.32)","(13.0, 15.5, 13.346153846153847)","(18.0, 18.5, 17.0)","(26.0, 27.0, 24.77777777777778)","(6.0, 6.4, 6.1000000000000005)"
11-01-2023 21:10:43.814705,"(3.0, 4.8, 4.65)","(2.3, 3.6, 3.4833333333333334)","(4.8, 6.6, 6.5249999999999995)","(13.0, 15.5, 13.346153846153847)","(18.0, 18.5, 17.166666666666668)","(26.0, 27.0, 24.77777777777778)","(6.0, 6.4, 6.1000000000000005)"
11-01-2023 21:10:44.830610,"(3.0, 4.8, 4.65)","(2.3, 3.6, 3.4833333333333334)","(4.8, 6.6, 6.2)","(13.0, 15.5, 13.346153846153847)","(18.0, 18.5, 17.166666666666668)","(26.0, 27.0, 24.77777777777778)","(6.0, 6.4, 6.284615384615385)"
11-01-2023 21:10:45.832683,"(3.0, 4.8, 4.5)","(2.3, 3.6, 3.506666666666667)","(4.8, 6.4, 6.266666666666667)","(13.0, 15.5, 13.5)","(18.0, 18.5, 17.166666666666668)","(26.0, 27.0, 25.434782608695652)","(6.0, 6.4, 6.284615384615385)"
11-01-2023 21:10:46.849003,"(3.0, 4.8, 4.699999999999999)","(2.3, 3.6, 3.5517241379310347)","(4.8, 6.6, 6.12)","(13.0, 15.5, 13.346153846153847)","(18.0, 18.5, 17.166666666666668)","(26.0, 27.0, 25.434782608695652)","(6.0, 6.4, 6.25)"
11-01-2023 21:10:47.818659,"(3.0, 4.8, 4.766666666666667)","(2.3, 3.55, 3.51875)","(4.8, 6.6, 6.12)","(13.0, 15.5, 13.346153846153847)","(18.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(6.0, 6.4, 6.25)"
11-01-2023 21:10:48.838165,"(3.0, 4.8, 4.766666666666667)","(2.3, 3.55, 3.51875)","(5.0, 6.6, 6.2)","(13.0, 15.5, 13.346153846153847)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.4, 6.25)"
11-01-2023 21:10:49.906658,"(3.1, 4.8, 4.766666666666667)","(2.3, 3.55, 3.51875)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.5, 13.346153846153847)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.4, 6.25)"
11-01-2023 21:10:50.967002,"(3.1, 4.8, 4.766666666666667)","(2.3, 3.55, 3.5105263157894737)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.5, 13.346153846153847)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.4, 6.1000000000000005)"
11-01-2023 21:10:51.965050,"(3.1, 4.8, 4.766666666666667)","(2.3, 3.55, 3.5105263157894737)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.5, 13.346153846153847)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.4, 6.0)"
11-01-2023 21:10:52.970332,"(3.1, 4.8, 4.75)","(2.3, 3.55, 3.5105263157894737)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.5, 13.346153846153847)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.4, 6.0)"
11-01-2023 21:10:54.012667,"(3.1, 4.8, 4.75)","(2.3, 3.55, 3.5105263157894737)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.0, 13.875)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.2, 6.175)"
11-01-2023 21:10:55.112013,"(3.1, 4.8, 4.75)","(2.3, 3.6, 3.5625)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.0, 13.5)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.4, 6.175)"
11-01-2023 21:10:56.258203,"(3.1, 4.8, 4.65)","(2.3, 3.6, 3.5250000000000004)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.0, 13.875)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.4, 6.175)"
11-01-2023 21:10:57.399906,"(3.1, 4.8, 4.65)","(2.3, 3.6, 3.5250000000000004)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.0, 13.875)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.4, 6.175)"
11-01-2023 21:10:58.519490,"(3.1, 4.8, 4.65)","(2.3, 3.6, 3.5250000000000004)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.0, 13.875)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.4, 6.035294117647059)"
11-01-2023 21:10:59.555837,"(3.1, 4.8, 4.65)","(2.3, 3.6, 3.5700000000000003)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.0, 13.875)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.6, 6.035294117647059)"
11-01-2023 21:11:00.561113,"(3.1, 4.8, 4.55)","(2.3, 3.6, 3.5795454545454546)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.0, 13.154761904761905)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.6, 6.3)"
11-01-2023 21:11:01.553486,"(3.1, 4.8, 4.621428571428571)","(2.3, 3.6, 3.5795454545454546)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.0, 13.154761904761905)","(17.0, 18.5, 16.1)","(26.0, 27.0, 24.77777777777778)","(5.5, 6.6, 6.199999999999999)"
11-01-2023 21:11:02.581443,"(3.1, 4.8, 4.668421052631579)","(2.3, 3.6, 3.573913043478261)","(5.0, 6.6, 6.359999999999999)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 16.03125)","(26.0, 27.0, 24.1875)","(5.5, 6.6, 6.3538461538461535)"
11-01-2023 21:11:03.633639,"(3.1, 4.8, 4.75)","(2.3, 3.5, 3.4895833333333335)","(5.0, 6.6, 6.24)","(13.0, 15.0, 12.847222222222221)","(17.0, 18.0, 16.03125)","(26.0, 27.0, 24.1875)","(5.5, 6.6, 6.3538461538461535)"
11-01-2023 21:11:04.711069,"(3.1, 4.8, 4.65)","(2.3, 3.6, 3.5)","(5.0, 6.6, 6.12)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 16.235294117647058)","(26.0, 27.0, 24.1875)","(5.5, 6.8, 6.336363636363637)"
11-01-2023 21:11:05.774001,"(3.1, 4.8, 4.70625)","(2.35, 3.6, 3.4657894736842105)","(5.0, 6.6, 6.12)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 16.333333333333332)","(26.0, 27.0, 24.1875)","(5.5, 6.8, 6.336363636363637)"
11-01-2023 21:11:06.797962,"(3.1, 4.8, 4.663636363636363)","(2.35, 3.6, 3.46875)","(5.0, 6.6, 6.12)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 16.333333333333332)","(26.0, 27.0, 24.1875)","(5.5, 6.8, 6.336363636363637)"
11-01-2023 21:11:07.807579,"(3.1, 4.9, 4.842857142857143)","(2.35, 3.6, 3.46875)","(5.0, 6.6, 6.12)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 16.333333333333332)","(26.0, 27.0, 24.1875)","(5.5, 6.8, 6.336363636363637)"
11-01-2023 21:11:08.813345,"(3.1, 4.9, 4.775)","(2.4, 3.6, 3.46875)","(5.0, 6.6, 6.06)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 16.333333333333332)","(21.0, 27.0, 24.1875)","(5.5, 6.8, 6.181818181818182)"
11-01-2023 21:11:09.869937,"(3.1, 4.9, 4.566666666666666)","(2.4, 3.6, 3.4657894736842105)","(5.0, 6.6, 6.06)","(13.0, 15.0, 13.109756097560975)","(17.0, 18.0, 15.878787878787879)","(21.0, 27.0, 24.1875)","(5.5, 6.8, 6.276923076923077)"
11-01-2023 21:11:10.954354,"(3.1, 4.9, 4.566666666666666)","(2.4, 3.6, 3.46875)","(5.0, 6.6, 6.12)","(13.0, 15.0, 13.109756097560975)","(17.0, 18.0, 15.878787878787879)","(21.0, 27.0, 24.096774193548388)","(5.5, 6.8, 6.276923076923077)"
11-01-2023 21:11:12.088651,"(3.1, 4.9, 4.566666666666666)","(2.4, 3.6, 3.5)","(5.0, 6.6, 6.109090909090909)","(13.0, 15.0, 12.847222222222221)","(17.0, 18.0, 15.878787878787879)","(21.0, 27.0, 24.096774193548388)","(5.5, 6.8, 6.490909090909091)"
11-01-2023 21:11:13.151167,"(3.1, 4.9, 4.882352941176471)","(2.4, 3.5, 3.467391304347826)","(5.0, 6.6, 6.027272727272727)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 15.878787878787879)","(21.0, 27.0, 24.096774193548388)","(5.5, 6.8, 6.490909090909091)"
11-01-2023 21:11:14.121549,"(3.1, 4.9, 4.882352941176471)","(2.4, 3.5, 3.4482758620689653)","(5.0, 6.6, 6.075)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 15.878787878787879)","(21.0, 27.0, 24.096774193548388)","(5.5, 6.8, 6.490909090909091)"
11-01-2023 21:11:15.079158,"(3.1, 4.9, 4.882352941176471)","(2.4, 3.5, 3.4482758620689653)","(5.0, 6.6, 5.958333333333334)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 15.878787878787879)","(21.0, 27.0, 24.096774193548388)","(5.5, 6.8, 6.490909090909091)"
11-01-2023 21:11:16.123937,"(3.1, 4.9, 4.882352941176471)","(2.4, 3.5, 3.4482758620689653)","(5.0, 6.6, 6.075)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 15.878787878787879)","(21.0, 27.0, 24.096774193548388)","(5.5, 6.8, 6.517647058823529)"
11-01-2023 21:11:17.204154,"(3.1, 4.9, 4.882352941176471)","(2.4, 3.5, 3.4482758620689653)","(5.0, 6.6, 6.075)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 15.878787878787879)","(21.0, 27.0, 24.096774193548388)","(5.5, 6.8, 6.133333333333333)"
11-01-2023 21:11:18.255779,"(3.1, 4.9, 4.872727272727273)","(2.4, 3.5, 3.4583333333333335)","(5.0, 6.6, 6.075)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 15.878787878787879)","(21.0, 27.0, 24.096774193548388)","(5.5, 6.8, 6.133333333333333)"
11-01-2023 21:11:19.343216,"(3.1, 5.0, 4.95)","(2.4, 3.55, 3.4519230769230766)","(5.0, 6.6, 5.987500000000001)","(13.0, 15.0, 13.315217391304348)","(17.0, 18.0, 15.878787878787879)","(21.0, 27.0, 24.096774193548388)","(5.5, 6.8, 6.383333333333333)"
