,Boomis Buddy,Publicans Purse,Agarn,Just So Fancy,All Dash,Devillain,Summer Star,Divenire,Flick,Boitumelo,Illecebrous,Kallie
12-01-2023 15:39:27.170797,"(2.25, 2.64, 2.5490909090909093)","(8.0, 13.5, 13.285714285714285)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 19.75)","(71.0, 160.0, 126.66666666666667)","(6.0, 8.0, 7.866666666666666)","(26.0, 32.0, 31.18181818181818)","(13.0, 16.0, 15.544117647058824)","(26.0, 38.0, 33.333333333333336)","(19.0, 34.0, 33.61538461538461)","(19.0, 40.0, 33.0)","(14.0, 16.5, 16.375)"
12-01-2023 15:39:29.031608,"(2.25, 2.64, 2.56)","(8.0, 13.5, 13.2)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 19.75)","(71.0, 160.0, 126.66666666666667)","(6.0, 8.0, 7.866666666666666)","(26.0, 32.0, 31.18181818181818)","(13.0, 16.0, 15.114285714285714)","(26.0, 38.0, 33.333333333333336)","(19.0, 34.0, 33.61538461538461)","(19.0, 40.0, 33.0)","(14.0, 16.5, 16.363636363636363)"
12-01-2023 15:39:30.724044,"(2.25, 2.64, 2.56)","(8.0, 13.5, 13.2)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 19.75)","(71.0, 160.0, 126.66666666666667)","(6.0, 8.0, 7.866666666666666)","(26.0, 32.0, 31.18181818181818)","(13.0, 16.0, 15.114285714285714)","(26.0, 38.0, 33.333333333333336)","(19.0, 34.0, 33.61538461538461)","(19.0, 40.0, 33.0)","(14.0, 16.5, 16.363636363636363)"
12-01-2023 15:39:32.492198,"(2.25, 2.64, 2.550909090909091)","(8.0, 13.5, 13.0)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.0)","(71.0, 160.0, 126.66666666666667)","(6.0, 8.0, 7.973913043478261)","(26.0, 32.0, 28.8)","(13.0, 16.0, 14.238636363636363)","(26.0, 38.0, 34.705882352941174)","(19.0, 34.0, 30.0)","(19.0, 40.0, 33.0)","(14.0, 16.5, 15.5)"
12-01-2023 15:39:34.339950,"(2.25, 2.66, 2.5700000000000003)","(8.0, 13.5, 13.0)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.0)","(71.0, 160.0, 126.66666666666667)","(6.0, 8.0, 7.973913043478261)","(26.0, 32.0, 29.714285714285715)","(13.0, 16.0, 13.970588235294118)","(26.0, 38.0, 33.333333333333336)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 33.0)","(14.0, 17.0, 16.916666666666668)"
12-01-2023 15:39:36.371046,"(2.25, 2.66, 2.552)","(8.0, 13.5, 13.0)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.0)","(71.0, 160.0, 126.66666666666667)","(6.0, 8.0, 7.973913043478261)","(26.0, 32.0, 29.2)","(13.0, 15.5, 14.357142857142858)","(26.0, 38.0, 33.333333333333336)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 33.0)","(14.0, 17.0, 16.916666666666668)"
12-01-2023 15:39:38.325132,"(2.25, 2.66, 2.552)","(8.0, 13.5, 13.0)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.0)","(71.0, 160.0, 155.0)","(6.0, 8.0, 7.973913043478261)","(26.0, 30.0, 29.2)","(13.0, 15.0, 13.1875)","(26.0, 38.0, 33.333333333333336)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 33.0)","(14.0, 17.0, 16.80952380952381)"
12-01-2023 15:39:40.141311,"(2.25, 2.66, 2.555)","(8.0, 13.5, 13.25)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.0)","(71.0, 160.0, 156.0)","(6.0, 8.0, 7.973913043478261)","(26.0, 30.0, 31.5)","(13.0, 14.5, 13.1875)","(26.0, 38.0, 33.333333333333336)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 33.0)","(14.0, 17.0, 16.944444444444443)"
12-01-2023 15:39:41.879975,"(2.25, 2.66, 2.555)","(8.0, 13.5, 13.0)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.0)","(71.0, 160.0, 156.0)","(6.0, 8.0, 7.973913043478261)","(26.0, 34.0, 30.5)","(13.0, 14.5, 13.166666666666666)","(26.0, 38.0, 34.705882352941174)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 33.0)","(14.0, 17.0, 16.954545454545453)"
12-01-2023 15:39:43.769737,"(2.25, 2.66, 2.586153846153846)","(8.0, 13.5, 13.0)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.0)","(71.0, 160.0, 156.0)","(6.0, 8.0, 7.973913043478261)","(26.0, 32.0, 29.75)","(13.0, 14.5, 13.441176470588236)","(26.0, 38.0, 34.705882352941174)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 33.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:39:45.398303,"(2.25, 2.64, 2.562222222222222)","(8.0, 13.5, 13.25)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.0)","(71.0, 160.0, 156.0)","(6.0, 8.0, 7.973913043478261)","(26.0, 32.0, 29.75)","(13.0, 14.5, 13.25)","(21.0, 38.0, 33.333333333333336)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 33.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:39:47.042056,"(2.25, 2.64, 2.562222222222222)","(8.0, 13.5, 13.25)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.0)","(71.0, 160.0, 156.0)","(6.0, 8.0, 7.973913043478261)","(26.0, 32.0, 29.75)","(13.0, 14.0, 13.066666666666666)","(21.0, 38.0, 33.333333333333336)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 33.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:39:48.675793,"(2.25, 2.64, 2.562222222222222)","(8.0, 13.5, 13.25)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.0)","(71.0, 160.0, 156.0)","(6.0, 8.0, 7.973913043478261)","(26.0, 32.0, 30.0)","(13.0, 13.5, 13.066666666666666)","(21.0, 38.0, 33.333333333333336)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 33.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:39:50.330693,"(2.25, 2.64, 2.562222222222222)","(8.0, 13.5, 13.25)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.0)","(71.0, 160.0, 156.0)","(6.0, 8.0, 7.973913043478261)","(26.0, 32.0, 29.714285714285715)","(13.0, 13.5, 13.066666666666666)","(21.0, 38.0, 33.333333333333336)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 33.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:39:51.927218,"(2.25, 2.64, 2.562222222222222)","(8.0, 13.5, 13.25)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.0)","(71.0, 160.0, 156.0)","(6.0, 8.0, 7.973913043478261)","(26.0, 32.0, 29.2)","(13.0, 13.5, 12.633333333333333)","(21.0, 38.0, 35.333333333333336)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 33.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:39:53.526890,"(2.25, 2.64, 2.5933333333333333)","(8.0, 13.5, 13.25)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.714285714285715)","(71.0, 160.0, 156.0)","(6.0, 8.0, 7.76)","(26.0, 30.0, 29.2)","(13.0, 13.5, 14.14864864864865)","(21.0, 38.0, 30.125)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:39:55.100759,"(2.25, 2.64, 2.59)","(8.0, 13.5, 13.0)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.714285714285715)","(71.0, 160.0, 150.0)","(6.0, 8.0, 7.6000000000000005)","(26.0, 30.0, 29.2)","(13.0, 14.5, 14.7)","(21.0, 38.0, 30.125)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:39:56.647951,"(2.25, 2.64, 2.59)","(8.0, 13.5, 13.0)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.714285714285715)","(71.0, 210.0, 160.0)","(6.0, 8.0, 7.6000000000000005)","(26.0, 30.0, 32.5)","(13.0, 15.0, 14.7)","(21.0, 38.0, 30.125)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:39:58.170659,"(2.25, 2.64, 2.549655172413793)","(8.0, 13.5, 13.0)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 20.714285714285715)","(71.0, 200.0, 146.25)","(6.0, 8.0, 7.6000000000000005)","(26.0, 34.0, 30.428571428571427)","(13.0, 15.0, 14.346153846153847)","(21.0, 38.0, 30.125)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:39:59.780453,"(2.25, 2.62, 2.5672727272727274)","(8.0, 13.5, 13.0)","(8.0, 11.5, 11.257142857142856)","(16.0, 21.0, 22.608695652173914)","(71.0, 190.0, 146.25)","(6.0, 8.0, 7.5058823529411764)","(26.0, 34.0, 30.428571428571427)","(13.0, 14.5, 14.346153846153847)","(21.0, 38.0, 30.125)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:40:01.361228,"(2.25, 2.6, 2.5672727272727274)","(8.0, 13.5, 13.25)","(8.0, 11.5, 11.257142857142856)","(16.0, 23.0, 22.608695652173914)","(71.0, 190.0, 153.33333333333334)","(6.0, 8.0, 7.538461538461538)","(26.0, 34.0, 29.75)","(13.0, 14.5, 15.2)","(21.0, 38.0, 30.125)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:40:02.890581,"(2.25, 2.6, 2.5672727272727274)","(8.0, 13.5, 13.0)","(8.0, 11.5, 11.216666666666667)","(16.0, 23.0, 22.142857142857142)","(71.0, 180.0, 153.33333333333334)","(6.0, 8.0, 7.5058823529411764)","(26.0, 32.0, 29.75)","(13.0, 15.5, 15.0)","(21.0, 38.0, 30.125)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.0)","(14.0, 17.5, 17.444444444444443)"
12-01-2023 15:40:04.410681,"(2.25, 2.6, 2.5672727272727274)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.65)","(16.0, 23.0, 20.571428571428573)","(71.0, 180.0, 150.76923076923077)","(6.0, 8.0, 7.852631578947368)","(26.0, 32.0, 29.75)","(13.0, 15.5, 15.0)","(21.0, 38.0, 35.666666666666664)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.714285714285715)","(14.0, 17.5, 17.285714285714285)"
12-01-2023 15:40:05.971340,"(2.25, 2.6, 2.5810526315789475)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.65)","(16.0, 21.0, 20.571428571428573)","(71.0, 170.0, 150.0)","(6.0, 8.0, 7.88235294117647)","(26.0, 32.0, 29.333333333333332)","(13.0, 15.5, 15.0)","(21.0, 38.0, 35.666666666666664)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.714285714285715)","(14.0, 17.5, 18.4)"
12-01-2023 15:40:07.446787,"(2.25, 2.6, 2.5810526315789475)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.65)","(16.0, 21.0, 20.571428571428573)","(71.0, 170.0, 150.0)","(6.0, 8.0, 7.969230769230769)","(26.0, 32.0, 29.2)","(13.0, 15.5, 15.0)","(21.0, 38.0, 35.666666666666664)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.714285714285715)","(14.0, 19.0, 18.4)"
12-01-2023 15:40:08.966912,"(2.25, 2.6, 2.5810526315789475)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.55)","(16.0, 21.0, 20.76923076923077)","(71.0, 170.0, 150.0)","(6.0, 8.0, 7.969230769230769)","(26.0, 30.0, 29.2)","(13.0, 15.5, 15.0)","(21.0, 38.0, 35.666666666666664)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.714285714285715)","(14.0, 19.0, 18.4)"
12-01-2023 15:40:10.482750,"(2.25, 2.6, 2.5775)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.142857142857142)","(16.0, 21.0, 20.76923076923077)","(71.0, 170.0, 150.0)","(6.0, 8.0, 7.969230769230769)","(26.0, 30.0, 29.2)","(13.0, 15.5, 15.0)","(21.0, 38.0, 35.666666666666664)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.714285714285715)","(14.0, 19.0, 18.4)"
12-01-2023 15:40:12.083630,"(2.25, 2.6, 2.5810526315789475)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.142857142857142)","(16.0, 21.0, 20.76923076923077)","(71.0, 170.0, 150.0)","(6.0, 8.0, 7.969230769230769)","(26.0, 30.0, 29.2)","(13.0, 15.5, 15.0)","(21.0, 38.0, 35.666666666666664)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.714285714285715)","(14.0, 19.0, 18.4)"
12-01-2023 15:40:13.576080,"(2.25, 2.6, 2.5810526315789475)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.142857142857142)","(16.0, 21.0, 20.76923076923077)","(71.0, 170.0, 145.0)","(6.0, 8.0, 7.969230769230769)","(26.0, 30.0, 29.2)","(13.0, 15.5, 15.0)","(21.0, 38.0, 35.666666666666664)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.714285714285715)","(14.0, 19.0, 18.4)"
12-01-2023 15:40:15.084973,"(2.25, 2.6, 2.5775)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.142857142857142)","(16.0, 21.0, 20.76923076923077)","(71.0, 170.0, 145.0)","(6.0, 8.0, 7.969230769230769)","(26.0, 30.0, 29.2)","(13.0, 15.5, 15.2)","(21.0, 38.0, 35.666666666666664)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.714285714285715)","(14.0, 19.0, 18.4)"
12-01-2023 15:40:16.605054,"(2.25, 2.6, 2.566666666666667)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.142857142857142)","(16.0, 21.0, 20.76923076923077)","(71.0, 170.0, 145.0)","(6.0, 8.0, 7.969230769230769)","(26.0, 30.0, 29.2)","(13.0, 15.5, 15.2)","(21.0, 38.0, 35.666666666666664)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.714285714285715)","(14.0, 19.0, 18.4)"
12-01-2023 15:40:18.150182,"(2.25, 2.62, 2.5733333333333333)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.285714285714286)","(16.0, 21.0, 20.76923076923077)","(71.0, 170.0, 145.0)","(6.0, 8.0, 7.969230769230769)","(26.0, 30.0, 28.4)","(13.0, 15.5, 15.2)","(21.0, 38.0, 36.714285714285715)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.714285714285715)","(14.0, 19.0, 18.4)"
12-01-2023 15:40:20.122311,"(2.25, 2.62, 2.6322222222222225)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.285714285714286)","(16.0, 21.0, 20.76923076923077)","(71.0, 170.0, 145.0)","(6.0, 8.0, 7.969230769230769)","(26.0, 30.0, 28.545454545454547)","(12.0, 15.5, 15.2)","(21.0, 38.0, 36.714285714285715)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.714285714285715)","(14.0, 19.0, 18.4)"
12-01-2023 15:40:21.881674,"(2.25, 2.64, 2.6344000000000003)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.285714285714286)","(16.0, 21.0, 20.76923076923077)","(71.0, 170.0, 145.0)","(6.0, 8.0, 7.969230769230769)","(26.0, 30.0, 28.545454545454547)","(12.0, 15.5, 15.2)","(21.0, 38.0, 36.714285714285715)","(19.0, 34.0, 27.142857142857142)","(19.0, 40.0, 35.333333333333336)","(14.0, 19.0, 18.4)"
12-01-2023 15:40:23.594251,"(2.25, 2.64, 2.629714285714286)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.285714285714286)","(16.0, 21.0, 20.76923076923077)","(71.0, 170.0, 145.0)","(6.0, 8.0, 7.92)","(26.0, 30.0, 31.692307692307693)","(12.0, 15.5, 14.9)","(21.0, 38.0, 36.714285714285715)","(19.0, 34.0, 27.142857142857142)","(19.0, 38.0, 33.55555555555556)","(14.0, 19.5, 19.233333333333334)"
12-01-2023 15:40:25.303324,"(2.25, 2.64, 2.62)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.3125)","(16.0, 21.0, 20.76923076923077)","(71.0, 170.0, 140.9090909090909)","(6.0, 8.0, 7.92)","(26.0, 32.0, 31.692307692307693)","(12.0, 15.5, 14.9)","(21.0, 38.0, 37.07692307692308)","(19.0, 34.0, 27.142857142857142)","(19.0, 38.0, 33.55555555555556)","(14.0, 19.5, 18.71875)"
12-01-2023 15:40:26.926388,"(2.25, 2.66, 2.5814218009478673)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.76923076923077)","(16.0, 21.0, 20.76923076923077)","(71.0, 170.0, 148.0)","(6.0, 8.0, 7.92)","(26.0, 32.0, 31.692307692307693)","(12.0, 15.5, 14.9)","(21.0, 38.0, 37.14285714285714)","(19.0, 34.0, 27.142857142857142)","(19.0, 38.0, 33.55555555555556)","(14.0, 19.0, 18.71875)"
12-01-2023 15:40:28.463586,"(2.25, 2.68, 2.5818633540372673)","(8.0, 13.5, 13.0)","(8.0, 11.5, 10.76923076923077)","(16.0, 21.0, 20.76923076923077)","(71.0, 160.0, 147.5)","(6.0, 8.0, 7.92)","(26.0, 32.0, 31.142857142857142)","(12.0, 15.5, 14.9)","(21.0, 38.0, 37.14285714285714)","(19.0, 34.0, 27.142857142857142)","(19.0, 38.0, 33.55555555555556)","(14.0, 19.0, 18.71875)"
12-01-2023 15:40:30.028693,"(2.25, 2.68, 2.583067484662577)","(8.0, 13.5, 13.285714285714285)","(8.0, 11.5, 10.254545454545454)","(16.0, 21.0, 20.76923076923077)","(71.0, 160.0, 142.72727272727272)","(6.0, 8.0, 7.92)","(26.0, 32.0, 31.142857142857142)","(12.0, 15.5, 14.9)","(21.0, 38.0, 37.14285714285714)","(19.0, 34.0, 27.142857142857142)","(19.0, 38.0, 34.57142857142857)","(14.0, 19.0, 18.71875)"
12-01-2023 15:40:31.599704,"(2.25, 2.68, 2.583067484662577)","(8.0, 13.5, 13.285714285714285)","(8.0, 10.5, 9.959999999999999)","(16.0, 21.0, 19.5)","(71.0, 150.0, 142.72727272727272)","(6.0, 8.0, 7.485714285714286)","(26.0, 32.0, 28.857142857142858)","(12.0, 15.5, 14.6)","(21.0, 38.0, 37.14285714285714)","(19.0, 34.0, 27.142857142857142)","(19.0, 38.0, 34.57142857142857)","(14.0, 19.0, 18.8)"
12-01-2023 15:40:33.118328,"(2.25, 2.68, 2.5831446540880503)","(8.0, 13.5, 13.285714285714285)","(8.0, 10.5, 9.959999999999999)","(16.0, 21.0, 19.666666666666668)","(71.0, 150.0, 142.72727272727272)","(6.0, 8.0, 7.470588235294118)","(26.0, 30.0, 28.857142857142858)","(12.0, 15.5, 14.6)","(21.0, 38.0, 37.14285714285714)","(19.0, 34.0, 27.142857142857142)","(19.0, 38.0, 34.57142857142857)","(14.0, 19.0, 18.8)"
12-01-2023 15:40:34.692455,"(2.25, 2.68, 2.583067484662577)","(8.0, 13.5, 13.285714285714285)","(8.0, 10.5, 9.55)","(16.0, 21.0, 22.333333333333332)","(71.0, 150.0, 142.72727272727272)","(6.0, 8.0, 7.470588235294118)","(26.0, 30.0, 28.857142857142858)","(12.0, 15.5, 14.6)","(21.0, 38.0, 37.14285714285714)","(19.0, 34.0, 27.142857142857142)","(19.0, 38.0, 34.57142857142857)","(14.0, 19.0, 18.8)"
12-01-2023 15:40:36.311085,"(2.25, 2.68, 2.583067484662577)","(8.0, 13.5, 13.285714285714285)","(8.0, 9.6, 9.88)","(16.0, 23.0, 22.333333333333332)","(71.0, 150.0, 134.54545454545453)","(6.0, 8.0, 7.470588235294118)","(26.0, 30.0, 28.857142857142858)","(12.0, 15.5, 15.038461538461538)","(21.0, 38.0, 37.14285714285714)","(19.0, 34.0, 30.0)","(19.0, 38.0, 38.0)","(14.0, 19.0, 18.8)"
12-01-2023 15:40:37.987713,"(2.25, 2.68, 2.583067484662577)","(8.0, 13.5, 13.285714285714285)","(8.0, 10.0, 10.28)","(16.0, 23.0, 21.833333333333332)","(71.0, 140.0, 130.0)","(6.0, 8.0, 7.470588235294118)","(21.0, 30.0, 28.0)","(12.0, 15.5, 14.0625)","(21.0, 38.0, 37.14285714285714)","(19.0, 34.0, 30.0)","(19.0, 42.0, 35.333333333333336)","(14.0, 19.0, 18.8)"
12-01-2023 15:40:39.571018,"(2.25, 2.68, 2.6184000000000003)","(8.0, 13.5, 12.857142857142858)","(8.0, 10.5, 9.84)","(16.0, 23.0, 22.416666666666668)","(71.0, 140.0, 130.0)","(6.0, 8.0, 7.485714285714286)","(21.0, 30.0, 28.285714285714285)","(12.0, 15.0, 14.0625)","(21.0, 38.0, 37.14285714285714)","(19.0, 34.0, 30.0)","(19.0, 38.0, 35.333333333333336)","(14.0, 19.0, 18.8)"
12-01-2023 15:40:41.128930,"(2.25, 2.68, 2.618775510204082)","(8.0, 13.0, 12.857142857142858)","(8.0, 10.5, 9.84)","(16.0, 23.0, 22.416666666666668)","(71.0, 140.0, 130.0)","(6.0, 8.0, 7.470588235294118)","(21.0, 30.0, 28.285714285714285)","(12.0, 15.0, 14.0625)","(21.0, 38.0, 37.14285714285714)","(19.0, 34.0, 30.0)","(19.0, 38.0, 35.333333333333336)","(14.0, 19.0, 18.614285714285714)"
12-01-2023 15:40:42.675894,"(2.25, 2.68, 2.618775510204082)","(8.0, 13.0, 12.857142857142858)","(8.0, 10.5, 9.84)","(16.0, 23.0, 22.416666666666668)","(71.0, 140.0, 130.0)","(6.0, 8.0, 7.294117647058823)","(21.0, 30.0, 28.2)","(12.0, 15.0, 14.0625)","(21.0, 38.0, 34.08695652173913)","(19.0, 34.0, 30.0)","(19.0, 38.0, 35.333333333333336)","(14.0, 19.0, 18.5)"
12-01-2023 15:40:44.296131,"(2.25, 2.68, 2.618775510204082)","(8.0, 13.0, 12.857142857142858)","(8.0, 10.5, 9.825)","(16.0, 23.0, 22.416666666666668)","(71.0, 140.0, 130.0)","(6.0, 8.0, 7.5600000000000005)","(21.0, 29.0, 28.2)","(12.0, 15.0, 14.375)","(21.0, 36.0, 34.08695652173913)","(19.0, 34.0, 30.0)","(19.0, 38.0, 35.333333333333336)","(14.0, 19.0, 18.4)"
12-01-2023 15:40:45.854078,"(2.25, 2.68, 2.618775510204082)","(8.0, 13.0, 12.857142857142858)","(8.0, 10.5, 9.825)","(16.0, 23.0, 22.416666666666668)","(71.0, 140.0, 130.0)","(6.0, 7.8, 7.5600000000000005)","(21.0, 29.0, 28.5)","(12.0, 15.0, 14.375)","(21.0, 36.0, 34.08695652173913)","(19.0, 34.0, 30.0)","(19.0, 38.0, 35.333333333333336)","(14.0, 19.0, 18.516129032258064)"
12-01-2023 15:40:47.386844,"(2.25, 2.68, 2.618775510204082)","(8.0, 13.0, 12.857142857142858)","(8.0, 10.5, 10.926829268292684)","(16.0, 23.0, 22.416666666666668)","(71.0, 140.0, 130.0)","(6.0, 7.8, 7.5600000000000005)","(21.0, 29.0, 28.5)","(12.0, 14.5, 14.318181818181818)","(21.0, 36.0, 32.333333333333336)","(19.0, 34.0, 30.0)","(19.0, 38.0, 35.333333333333336)","(14.0, 19.0, 18.224137931034484)"
12-01-2023 15:40:49.056152,"(2.25, 2.68, 2.618775510204082)","(8.0, 13.0, 12.857142857142858)","(8.0, 11.0, 10.930232558139535)","(16.0, 23.0, 22.416666666666668)","(71.0, 140.0, 130.0)","(6.0, 7.8, 7.5600000000000005)","(21.0, 29.0, 28.8)","(12.0, 14.5, 13.785714285714286)","(21.0, 36.0, 32.333333333333336)","(19.0, 34.0, 30.0)","(19.0, 38.0, 35.333333333333336)","(14.0, 18.5, 18.0)"
12-01-2023 15:40:50.525965,"(2.25, 2.68, 2.618775510204082)","(8.0, 13.0, 12.857142857142858)","(8.0, 11.0, 10.930232558139535)","(16.0, 23.0, 22.416666666666668)","(71.0, 140.0, 130.0)","(6.0, 7.8, 7.5600000000000005)","(21.0, 30.0, 28.5)","(12.0, 14.5, 13.785714285714286)","(21.0, 36.0, 32.333333333333336)","(19.0, 34.0, 30.0)","(19.0, 38.0, 32.46153846153846)","(14.0, 19.0, 17.913793103448278)"
12-01-2023 15:40:51.934780,"(2.25, 2.68, 2.618775510204082)","(8.0, 13.0, 12.857142857142858)","(8.0, 11.0, 10.214285714285714)","(16.0, 23.0, 22.125)","(71.0, 140.0, 130.0)","(6.0, 7.8, 7.6)","(21.0, 29.0, 28.5)","(12.0, 14.5, 13.75)","(21.0, 36.0, 32.30769230769231)","(19.0, 34.0, 30.0)","(19.0, 38.0, 32.666666666666664)","(14.0, 19.0, 17.875)"
12-01-2023 15:40:53.439034,"(2.25, 2.68, 2.6225766871165646)","(8.0, 13.0, 12.857142857142858)","(8.0, 10.5, 10.107142857142858)","(16.0, 23.0, 20.0)","(71.0, 140.0, 130.0)","(6.0, 7.8, 7.6)","(21.0, 29.0, 28.5)","(12.0, 14.5, 13.75)","(21.0, 36.0, 32.30769230769231)","(19.0, 34.0, 28.0)","(19.0, 38.0, 32.666666666666664)","(14.0, 19.0, 17.928571428571427)"
12-01-2023 15:40:54.997803,"(2.25, 2.68, 2.6225766871165646)","(8.0, 13.0, 12.857142857142858)","(8.0, 11.0, 10.107142857142858)","(16.0, 23.0, 20.2)","(71.0, 140.0, 130.0)","(6.0, 7.8, 7.6)","(21.0, 29.0, 28.5)","(12.0, 14.5, 14.125)","(21.0, 36.0, 32.30769230769231)","(19.0, 34.0, 27.6)","(19.0, 38.0, 32.666666666666664)","(14.0, 19.0, 17.928571428571427)"
12-01-2023 15:40:56.631342,"(2.25, 2.68, 2.6225766871165646)","(8.0, 13.0, 12.857142857142858)","(8.0, 11.0, 10.107142857142858)","(16.0, 23.0, 20.2)","(71.0, 140.0, 130.0)","(6.0, 7.8, 7.371428571428572)","(21.0, 29.0, 31.733333333333334)","(12.0, 14.5, 14.125)","(21.0, 36.0, 32.30769230769231)","(19.0, 34.0, 27.6)","(19.0, 38.0, 32.666666666666664)","(14.0, 19.0, 17.928571428571427)"
12-01-2023 15:40:58.318825,"(2.25, 2.68, 2.6225766871165646)","(8.0, 13.0, 12.857142857142858)","(8.0, 11.0, 10.107142857142858)","(16.0, 23.0, 20.2)","(71.0, 140.0, 130.0)","(6.0, 7.8, 7.371428571428572)","(21.0, 32.0, 31.428571428571427)","(12.0, 14.5, 13.9)","(21.0, 36.0, 32.266666666666666)","(19.0, 34.0, 27.6)","(19.0, 38.0, 32.666666666666664)","(14.0, 19.0, 17.928571428571427)"
12-01-2023 15:40:59.908605,"(2.25, 2.68, 2.6225766871165646)","(8.0, 13.0, 12.958333333333334)","(8.0, 11.0, 10.107142857142858)","(16.0, 23.0, 20.2)","(71.0, 140.0, 130.0)","(6.0, 7.8, 7.569230769230769)","(21.0, 32.0, 31.428571428571427)","(12.0, 14.5, 14.784313725490197)","(21.0, 36.0, 32.266666666666666)","(19.0, 34.0, 27.6)","(19.0, 38.0, 32.666666666666664)","(14.0, 19.0, 17.928571428571427)"
