,Vodka Martini,Debs Ellie,Elliez Star,Sunset Soiree,Tres Redoute,Alpha Jane,Evanescent,Russian Pins
07-01-2023 16:00:37.895113,"(2.15, 2.44, 2.3909090909090907)","(8.5, 11.5, 10.66)","(14.0, 26.0, 22.25)","(3.8, 5.0, 4.902325581395349)","(5.0, 6.4, 6.32)","(12.0, 16.0, 15.12)","(31.0, 95.0, 83.57142857142857)","(101.0, 230.0, 216.66666666666666)"
07-01-2023 16:00:39.203935,"(2.15, 2.44, 2.3909090909090907)","(8.5, 11.5, 10.66)","(14.0, 26.0, 22.25)","(3.8, 5.0, 4.902325581395349)","(5.0, 6.4, 6.32)","(12.0, 16.0, 15.12)","(31.0, 95.0, 83.57142857142857)","(101.0, 230.0, 216.66666666666666)"
07-01-2023 16:00:40.605866,"(2.15, 2.44, 2.3909090909090907)","(8.5, 11.5, 10.66)","(14.0, 26.0, 22.25)","(3.8, 5.0, 4.873333333333334)","(5.0, 6.4, 6.32)","(12.0, 16.0, 15.12)","(31.0, 95.0, 83.57142857142857)","(101.0, 230.0, 216.66666666666666)"
07-01-2023 16:00:41.960419,"(2.15, 2.44, 2.3909090909090907)","(8.5, 11.5, 10.66)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.873333333333334)","(5.0, 6.4, 6.455555555555556)","(12.0, 16.0, 15.12)","(31.0, 95.0, 86.25)","(101.0, 230.0, 216.66666666666666)"
07-01-2023 16:00:43.303373,"(2.15, 2.44, 2.390454545454545)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.873333333333334)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.12)","(31.0, 90.0, 86.25)","(101.0, 230.0, 216.66666666666666)"
07-01-2023 16:00:44.680002,"(2.15, 2.44, 2.390454545454545)","(8.5, 11.5, 10.625)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.873333333333334)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 86.25)","(101.0, 230.0, 216.66666666666666)"
07-01-2023 16:00:45.970484,"(2.15, 2.44, 2.390454545454545)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.873333333333334)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 84.0)","(101.0, 230.0, 216.66666666666666)"
07-01-2023 16:00:47.244224,"(2.15, 2.44, 2.390454545454545)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.873333333333334)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 55.0)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:00:48.552227,"(2.15, 2.44, 2.390454545454545)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.873333333333334)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 60.333333333333336)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:00:49.931241,"(2.15, 2.44, 2.390454545454545)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.873333333333334)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 85.0, 69.0)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:00:51.341590,"(2.15, 2.44, 2.390454545454545)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.873333333333334)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 69.0)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:00:52.704440,"(2.15, 2.44, 2.390454545454545)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.873333333333334)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 69.0)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:00:54.072049,"(2.15, 2.44, 2.390454545454545)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.873333333333334)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 69.0)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:00:55.434674,"(2.15, 2.44, 2.390454545454545)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.873333333333334)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 69.0)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:00:56.732419,"(2.15, 2.44, 2.3422421524663677)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.873333333333334)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 69.0)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:00:58.103838,"(2.15, 2.44, 2.3422421524663677)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.0)","(3.9, 4.9, 4.888)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 69.0)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:00:59.438882,"(2.15, 2.42, 2.356)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.0)","(3.9, 5.0, 4.91578947368421)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 69.0)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:00.819814,"(2.15, 2.42, 2.3378571428571426)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.857142857142858)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 69.0)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:02.088941,"(2.15, 2.42, 2.3378571428571426)","(8.5, 11.5, 10.637931034482758)","(14.0, 26.0, 23.857142857142858)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 62.18181818181819)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:03.399600,"(2.15, 2.42, 2.364)","(8.5, 11.5, 10.617647058823529)","(14.0, 26.0, 22.714285714285715)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 100.0, 82.5)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:04.767213,"(2.15, 2.42, 2.358461538461538)","(8.5, 11.0, 10.617647058823529)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 82.5)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:06.158105,"(2.15, 2.42, 2.358461538461538)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 82.5)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:07.565873,"(2.15, 2.42, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 82.5)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:08.936497,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:10.389385,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:11.851195,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:13.364595,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:15.247435,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:17.498478,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:18.986847,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.466666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:20.550503,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.504761904761905)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:22.009591,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.504761904761905)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:23.423058,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.504761904761905)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:24.766140,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:26.094311,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:27.492899,"(2.15, 2.4, 2.37)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.333333333333332)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:28.855803,"(2.15, 2.4, 2.377894736842105)","(8.5, 11.0, 10.583333333333334)","(14.0, 24.0, 22.714285714285715)","(3.9, 5.0, 4.923809523809524)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:30.255856,"(2.15, 2.4, 2.377894736842105)","(8.5, 11.0, 10.642857142857142)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 15.083333333333334)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:31.663818,"(2.15, 2.4, 2.388)","(8.5, 11.0, 10.285714285714286)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:33.062591,"(2.15, 2.4, 2.388)","(8.5, 11.0, 10.285714285714286)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:34.469087,"(2.15, 2.4, 2.388)","(8.5, 11.0, 10.285714285714286)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:35.796305,"(2.15, 2.4, 2.388)","(8.5, 11.0, 10.285714285714286)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:37.165610,"(2.15, 2.4, 2.388)","(8.5, 11.0, 10.285714285714286)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:38.456290,"(2.15, 2.4, 2.388)","(8.5, 11.0, 10.285714285714286)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 176.66666666666666)"
07-01-2023 16:01:39.867967,"(2.15, 2.4, 2.388)","(8.5, 11.0, 10.258064516129032)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 230.0, 159.0909090909091)"
07-01-2023 16:01:41.236813,"(2.15, 2.4, 2.388)","(8.5, 11.0, 10.258064516129032)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 210.0, 185.0)"
07-01-2023 16:01:42.616292,"(2.15, 2.4, 2.388)","(8.5, 11.0, 10.258064516129032)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 200.0, 185.0)"
07-01-2023 16:01:44.008135,"(2.15, 2.4, 2.388)","(8.5, 11.0, 10.258064516129032)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 200.0, 185.0)"
07-01-2023 16:01:45.367286,"(2.15, 2.4, 2.3666666666666667)","(8.5, 11.0, 10.258064516129032)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 200.0, 185.0)"
07-01-2023 16:01:46.759364,"(2.15, 2.38, 2.3577777777777778)","(8.5, 11.0, 10.258064516129032)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 200.0, 185.0)"
07-01-2023 16:01:48.087475,"(2.15, 2.38, 2.3577777777777778)","(8.5, 11.0, 10.258064516129032)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 200.0, 185.0)"
07-01-2023 16:01:49.454512,"(2.15, 2.38, 2.3577777777777778)","(8.5, 11.0, 10.258064516129032)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 200.0, 185.0)"
07-01-2023 16:01:50.810713,"(2.15, 2.38, 2.3577777777777778)","(8.5, 11.0, 10.258064516129032)","(14.0, 24.0, 22.5)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 200.0, 185.0)"
07-01-2023 16:01:52.143784,"(2.15, 2.38, 2.3577777777777778)","(8.5, 11.0, 10.444444444444445)","(14.0, 24.0, 23.4)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 200.0, 185.0)"
07-01-2023 16:01:53.547985,"(2.15, 2.38, 2.3577777777777778)","(8.5, 11.0, 10.444444444444445)","(14.0, 25.0, 23.4)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.516666666666667)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 200.0, 185.0)"
07-01-2023 16:01:54.787642,"(2.15, 2.38, 2.3577777777777778)","(8.5, 11.0, 10.444444444444445)","(14.0, 25.0, 23.4)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.525925925925926)","(12.0, 16.0, 14.9)","(31.0, 90.0, 71.25)","(101.0, 200.0, 185.0)"
07-01-2023 16:01:56.039554,"(2.15, 2.38, 2.3577777777777778)","(8.5, 11.0, 10.4)","(14.0, 25.0, 23.4)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.525925925925926)","(12.0, 16.0, 14.9)","(31.0, 90.0, 71.25)","(101.0, 200.0, 176.0)"
07-01-2023 16:01:57.203679,"(2.15, 2.38, 2.3577777777777778)","(8.5, 11.0, 10.4)","(14.0, 25.0, 23.4)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.525925925925926)","(12.0, 16.0, 14.9)","(31.0, 90.0, 71.25)","(101.0, 200.0, 176.0)"
07-01-2023 16:01:58.528067,"(2.15, 2.38, 2.3577777777777778)","(8.5, 11.0, 10.4)","(14.0, 28.0, 24.23076923076923)","(3.9, 5.0, 4.905882352941177)","(5.0, 6.6, 6.2202247191011235)","(12.0, 16.0, 14.9)","(31.0, 90.0, 71.25)","(101.0, 200.0, 176.0)"
07-01-2023 16:01:59.947544,"(2.15, 2.38, 2.3541176470588234)","(8.5, 11.0, 10.4)","(14.0, 28.0, 24.23076923076923)","(3.9, 5.0, 5.114285714285715)","(5.0, 6.4, 6.2202247191011235)","(12.0, 16.0, 14.9)","(31.0, 90.0, 71.25)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:01.547689,"(2.15, 2.38, 2.3457142857142856)","(8.5, 11.0, 10.4)","(14.0, 28.0, 24.23076923076923)","(3.9, 5.2, 5.05)","(5.0, 6.4, 6.2202247191011235)","(12.0, 16.0, 14.9)","(31.0, 90.0, 71.25)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:02.942858,"(2.15, 2.38, 2.3313513513513513)","(8.5, 11.0, 10.4)","(14.0, 28.0, 24.23076923076923)","(3.9, 5.2, 5.21)","(5.0, 6.4, 6.207228915662651)","(12.0, 16.0, 14.9)","(31.0, 90.0, 71.25)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:04.328934,"(2.15, 2.38, 2.3313513513513513)","(8.5, 11.0, 10.4)","(14.0, 28.0, 24.23076923076923)","(3.9, 5.3, 5.2)","(5.0, 6.4, 6.086274509803921)","(12.0, 16.0, 14.9)","(31.0, 90.0, 71.25)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:05.728574,"(2.15, 2.38, 2.3313513513513513)","(8.0, 11.0, 10.4)","(14.0, 28.0, 22.875)","(3.9, 5.4, 5.2)","(5.0, 6.4, 6.086274509803921)","(12.0, 16.0, 14.9)","(31.0, 90.0, 71.25)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:06.981204,"(2.15, 2.38, 2.3313513513513513)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.4, 5.2)","(5.0, 6.4, 6.086274509803921)","(12.0, 16.0, 14.9)","(31.0, 90.0, 71.25)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:08.237083,"(2.15, 2.38, 2.3313513513513513)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.4, 5.155555555555556)","(5.0, 6.4, 6.086274509803921)","(12.0, 16.0, 14.9)","(31.0, 90.0, 71.25)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:09.500990,"(2.15, 2.38, 2.3313513513513513)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.4, 5.155555555555556)","(5.0, 6.4, 6.086274509803921)","(12.0, 16.0, 14.9)","(31.0, 90.0, 71.25)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:10.765933,"(2.15, 2.38, 2.3313513513513513)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.4, 5.155555555555556)","(5.0, 6.4, 6.086274509803921)","(12.0, 16.0, 14.9)","(31.0, 90.0, 73.33333333333333)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:12.149230,"(2.15, 2.38, 2.3313513513513513)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.4, 5.155555555555556)","(5.0, 6.4, 6.086274509803921)","(12.0, 16.0, 14.9)","(31.0, 90.0, 63.333333333333336)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:13.480638,"(2.15, 2.38, 2.3327272727272725)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.4, 5.155555555555556)","(5.0, 6.4, 6.086274509803921)","(12.0, 16.0, 14.9)","(31.0, 90.0, 63.333333333333336)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:14.766919,"(2.15, 2.38, 2.3327272727272725)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.4, 5.155555555555556)","(5.0, 6.4, 6.086274509803921)","(12.0, 16.0, 14.9)","(31.0, 90.0, 63.333333333333336)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:16.047661,"(2.15, 2.38, 2.3327272727272725)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.4, 5.155555555555556)","(5.0, 6.4, 6.086274509803921)","(12.0, 16.0, 14.9)","(31.0, 90.0, 63.333333333333336)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:17.312160,"(2.15, 2.38, 2.3327272727272725)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.2, 5.011023622047244)","(5.0, 6.4, 6.208)","(12.0, 16.0, 14.9)","(31.0, 90.0, 60.0)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:18.638959,"(2.15, 2.38, 2.3327272727272725)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.2, 5.011023622047244)","(5.0, 6.4, 6.208)","(12.0, 16.0, 14.9)","(31.0, 90.0, 60.0)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:19.842089,"(2.15, 2.38, 2.3327272727272725)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.2, 5.011023622047244)","(5.0, 6.4, 6.208)","(12.0, 16.0, 14.9)","(31.0, 90.0, 63.75)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:21.083355,"(2.15, 2.38, 2.3327272727272725)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.2, 5.011023622047244)","(5.0, 6.4, 6.208)","(12.0, 16.0, 14.9)","(31.0, 90.0, 79.5)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:22.327778,"(2.15, 2.38, 2.3327272727272725)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.2, 5.011023622047244)","(5.0, 6.4, 6.208)","(12.0, 16.0, 14.9)","(31.0, 90.0, 79.5)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:23.634656,"(2.15, 2.38, 2.3327272727272725)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.2, 5.011023622047244)","(5.0, 6.4, 6.208)","(12.0, 16.0, 14.9)","(31.0, 90.0, 79.5)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:25.014931,"(2.15, 2.38, 2.3313513513513513)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.2, 5.011023622047244)","(5.0, 6.4, 6.157575757575758)","(12.0, 16.0, 14.9)","(31.0, 90.0, 79.5)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:26.224790,"(2.15, 2.38, 2.3313513513513513)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.2, 5.030985915492958)","(5.0, 6.4, 6.157575757575758)","(12.0, 16.0, 14.9)","(31.0, 90.0, 79.5)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:27.444042,"(2.15, 2.38, 2.3313513513513513)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.2, 5.0323529411764705)","(5.0, 6.4, 6.157575757575758)","(12.0, 16.0, 14.9)","(31.0, 90.0, 79.5)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:28.847289,"(2.15, 2.38, 2.3313513513513513)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.2, 5.0323529411764705)","(5.0, 6.4, 6.157575757575758)","(12.0, 16.0, 14.9)","(31.0, 90.0, 79.5)","(101.0, 200.0, 176.0)"
07-01-2023 16:02:30.960934,"(2.15, 2.38, 2.3313513513513513)","(8.0, 11.0, 10.4)","(14.0, 26.0, 22.875)","(3.9, 5.2, 5.0323529411764705)","(5.0, 6.4, 6.157575757575758)","(12.0, 16.0, 14.9)","(31.0, 90.0, 79.5)","(101.0, 200.0, 176.0)"
