,Emmeline Vance,Bundy Traveller,Dynamite Hope,Clawfoot,Spring Aster,Sneaky Jim,Tuta Delta,Farmor Truth
09-01-2023 11:58:05.129995,"(13.0, 24.0, 21.35185185185185)","(2.9, 3.3, 3.26697247706422)","(10.0, 17.5, 16.833333333333332)","(6.0, 9.4, 9.040000000000001)","(9.0, 13.0, 12.985507246376812)","(14.0, 32.0, 30.333333333333332)","(5.0, 6.6, 6.409411764705883)","(4.4, 5.2, 4.911111111111111)"
09-01-2023 11:58:06.216477,"(13.0, 24.0, 21.35185185185185)","(2.9, 3.3, 3.2714285714285714)","(10.0, 17.5, 16.833333333333332)","(6.0, 9.4, 9.040000000000001)","(9.0, 13.0, 12.985507246376812)","(14.0, 32.0, 30.333333333333332)","(5.0, 6.6, 6.209638554216868)","(4.4, 5.2, 4.911111111111111)"
09-01-2023 11:58:07.377173,"(13.0, 24.0, 21.35185185185185)","(2.9, 3.3, 3.26697247706422)","(10.0, 17.5, 16.833333333333332)","(6.0, 9.4, 9.13)","(9.0, 13.0, 12.985507246376812)","(14.0, 32.0, 30.333333333333332)","(5.0, 6.6, 6.227586206896552)","(4.4, 5.2, 4.915384615384615)"
09-01-2023 11:58:08.471068,"(13.0, 24.0, 21.35185185185185)","(2.9, 3.3, 3.204)","(10.0, 17.5, 16.833333333333332)","(6.0, 9.4, 9.13)","(9.0, 13.0, 12.985507246376812)","(14.0, 32.0, 30.333333333333332)","(5.0, 6.6, 6.409411764705883)","(4.4, 5.1, 4.915384615384615)"
09-01-2023 11:58:09.562681,"(13.0, 24.0, 21.35185185185185)","(2.9, 3.3, 3.204761904761905)","(10.0, 17.5, 16.833333333333332)","(6.0, 9.4, 9.13)","(9.0, 13.0, 12.985507246376812)","(14.0, 32.0, 30.333333333333332)","(5.0, 6.6, 6.227586206896552)","(4.4, 5.1, 4.966666666666667)"
09-01-2023 11:58:10.829297,"(13.0, 24.0, 21.35185185185185)","(2.9, 3.3, 3.204761904761905)","(10.0, 17.5, 16.833333333333332)","(6.0, 9.4, 9.0625)","(9.0, 13.0, 12.985507246376812)","(14.0, 32.0, 30.333333333333332)","(5.0, 6.6, 6.409411764705883)","(4.4, 5.1, 4.911111111111111)"
09-01-2023 11:58:11.970539,"(13.0, 24.0, 21.35185185185185)","(2.9, 3.3, 3.2714285714285714)","(10.0, 17.5, 16.833333333333332)","(6.0, 9.4, 9.0625)","(9.0, 13.0, 12.985507246376812)","(14.0, 32.0, 30.333333333333332)","(5.0, 6.6, 6.409411764705883)","(4.4, 5.2, 4.911111111111111)"
09-01-2023 11:58:13.105237,"(13.0, 24.0, 21.35185185185185)","(2.9, 3.3, 3.2714285714285714)","(10.0, 17.5, 16.75)","(6.0, 9.4, 8.975)","(9.0, 13.0, 12.430379746835444)","(14.0, 32.0, 30.571428571428573)","(5.0, 6.6, 6.413793103448276)","(4.4, 5.2, 5.055555555555555)"
09-01-2023 11:58:14.432230,"(13.0, 24.0, 21.25)","(2.9, 3.3, 3.217241379310345)","(10.0, 17.5, 17.35)","(6.0, 9.0, 9.100000000000001)","(9.0, 12.5, 12.430379746835444)","(14.0, 32.0, 30.571428571428573)","(5.0, 6.6, 6.42)","(4.4, 5.1, 5.038461538461538)"
09-01-2023 11:58:15.567506,"(13.0, 24.0, 21.25)","(2.9, 3.3, 3.217241379310345)","(10.0, 17.5, 17.35)","(6.0, 9.4, 8.90909090909091)","(8.5, 12.5, 12.44047619047619)","(13.0, 32.0, 30.571428571428573)","(5.0, 6.6, 6.42)","(4.4, 5.1, 5.055555555555555)"
09-01-2023 11:58:16.646764,"(13.0, 24.0, 21.25)","(2.9, 3.3, 3.217241379310345)","(10.0, 17.5, 17.35)","(6.0, 9.4, 8.90909090909091)","(8.5, 12.5, 12.44047619047619)","(13.0, 32.0, 30.571428571428573)","(5.0, 6.6, 6.227586206896552)","(4.4, 5.1, 5.050000000000001)"
09-01-2023 11:58:17.755285,"(13.0, 24.0, 21.25)","(2.9, 3.3, 3.2121951219512193)","(10.0, 17.5, 17.396551724137932)","(6.0, 9.4, 8.90909090909091)","(8.5, 13.0, 12.923076923076923)","(13.0, 32.0, 30.571428571428573)","(5.0, 6.6, 6.409411764705883)","(4.4, 5.2, 5.00909090909091)"
09-01-2023 11:58:18.787774,"(13.0, 24.0, 21.25)","(2.9, 3.3, 3.2121951219512193)","(10.0, 17.5, 17.265625)","(6.0, 9.4, 8.90909090909091)","(8.5, 13.0, 12.923076923076923)","(13.0, 32.0, 30.571428571428573)","(5.0, 6.6, 6.409411764705883)","(4.4, 5.2, 4.954545454545454)"
09-01-2023 11:58:19.831616,"(13.0, 24.0, 21.25)","(2.9, 3.3, 3.2121951219512193)","(10.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.100000000000001)","(8.5, 13.0, 12.31578947368421)","(13.0, 32.0, 30.571428571428573)","(5.0, 6.6, 6.42)","(4.4, 5.1, 4.976923076923077)"
09-01-2023 11:58:20.917534,"(13.0, 24.0, 21.25)","(2.9, 3.3, 3.217241379310345)","(10.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.112)","(8.5, 12.5, 12.31578947368421)","(13.0, 32.0, 30.571428571428573)","(5.0, 6.6, 6.42)","(4.4, 5.1, 4.976923076923077)"
09-01-2023 11:58:22.010784,"(13.0, 24.0, 21.25)","(2.9, 3.3, 3.217241379310345)","(10.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.112)","(8.5, 12.5, 12.31578947368421)","(13.0, 32.0, 30.571428571428573)","(5.0, 6.6, 6.42)","(4.4, 5.1, 4.983333333333333)"
09-01-2023 11:58:23.138964,"(13.0, 24.0, 21.35185185185185)","(2.9, 3.3, 3.217241379310345)","(10.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.112)","(8.5, 12.5, 12.31578947368421)","(13.0, 32.0, 30.571428571428573)","(5.0, 6.6, 6.42)","(4.4, 5.1, 4.983333333333333)"
09-01-2023 11:58:24.307529,"(13.0, 24.0, 21.35185185185185)","(2.9, 3.3, 3.217241379310345)","(10.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.112)","(8.5, 12.5, 12.923076923076923)","(13.0, 32.0, 30.571428571428573)","(5.0, 6.6, 6.409411764705883)","(4.4, 5.1, 4.9)"
09-01-2023 11:58:25.462664,"(13.0, 24.0, 22.142857142857142)","(2.9, 3.3, 3.204255319148936)","(10.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.13)","(8.5, 13.0, 12.272727272727273)","(13.0, 32.0, 28.818181818181817)","(5.0, 6.6, 6.409411764705883)","(4.4, 5.1, 4.866666666666667)"
09-01-2023 11:58:26.840087,"(13.0, 24.0, 22.142857142857142)","(2.9, 3.3, 3.1999999999999997)","(10.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.08695652173913)","(8.5, 12.5, 12.272727272727273)","(13.0, 32.0, 28.818181818181817)","(5.0, 6.6, 6.421978021978022)","(4.4, 5.0, 4.84)"
09-01-2023 11:58:28.176206,"(13.0, 24.0, 22.142857142857142)","(2.9, 3.3, 3.169230769230769)","(10.0, 17.5, 17.227272727272727)","(6.0, 9.4, 9.08695652173913)","(8.5, 12.5, 12.045454545454545)","(13.0, 32.0, 28.818181818181817)","(5.0, 6.6, 6.438000000000001)","(4.4, 5.0, 5.26)"
09-01-2023 11:58:29.468909,"(13.0, 24.0, 22.142857142857142)","(2.9, 3.3, 3.212820512820513)","(10.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.08695652173913)","(8.5, 12.5, 12.033333333333333)","(13.0, 32.0, 28.818181818181817)","(5.0, 6.6, 6.438000000000001)","(4.4, 5.3, 5.188)"
09-01-2023 11:58:30.739991,"(13.0, 24.0, 22.142857142857142)","(2.9, 3.3, 3.212820512820513)","(10.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.0)","(8.5, 12.5, 12.033333333333333)","(13.0, 32.0, 28.818181818181817)","(5.0, 6.6, 6.421978021978022)","(4.4, 5.3, 5.188)"
09-01-2023 11:58:32.137047,"(13.0, 24.0, 22.142857142857142)","(2.9, 3.3, 3.212820512820513)","(10.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.0)","(8.5, 12.5, 12.033333333333333)","(13.0, 32.0, 30.11111111111111)","(5.0, 6.6, 6.421978021978022)","(4.4, 5.3, 5.188)"
09-01-2023 11:58:33.496190,"(14.0, 24.0, 22.142857142857142)","(2.9, 3.3, 3.1999999999999997)","(11.0, 17.5, 17.265625)","(6.0, 9.4, 9.0)","(9.0, 12.5, 12.033333333333333)","(15.0, 32.0, 30.142857142857142)","(5.0, 6.6, 6.404819277108434)","(4.2, 5.3, 5.135294117647059)"
09-01-2023 11:58:34.699331,"(14.0, 24.0, 22.142857142857142)","(2.9, 3.3, 3.1999999999999997)","(11.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.0)","(9.0, 12.5, 12.033333333333333)","(15.0, 32.0, 30.142857142857142)","(5.0, 6.6, 6.411627906976745)","(4.2, 5.3, 5.135294117647059)"
09-01-2023 11:58:35.842257,"(14.0, 24.0, 22.142857142857142)","(2.9, 3.3, 3.1999999999999997)","(11.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.0)","(9.0, 12.5, 12.033333333333333)","(15.0, 32.0, 30.142857142857142)","(5.0, 6.6, 6.411627906976745)","(4.2, 5.3, 5.135294117647059)"
09-01-2023 11:58:36.976417,"(14.0, 24.0, 22.142857142857142)","(2.9, 3.3, 3.1999999999999997)","(11.0, 17.5, 17.396551724137932)","(6.0, 9.4, 9.1)","(9.0, 12.5, 11.68918918918919)","(15.0, 32.0, 30.142857142857142)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.3, 5.109090909090909)"
09-01-2023 11:58:38.173388,"(14.0, 24.0, 22.266666666666666)","(2.9, 3.3, 3.212820512820513)","(11.0, 17.5, 17.227272727272727)","(6.0, 9.2, 9.0)","(9.0, 12.5, 11.617647058823529)","(15.0, 32.0, 30.142857142857142)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.3, 5.109090909090909)"
09-01-2023 11:58:39.366241,"(14.0, 24.0, 22.266666666666666)","(2.9, 3.3, 3.212820512820513)","(11.0, 17.5, 17.35)","(6.0, 9.2, 9.066666666666666)","(9.0, 12.5, 11.617647058823529)","(15.0, 32.0, 30.142857142857142)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.3, 5.109090909090909)"
09-01-2023 11:58:40.560186,"(14.0, 24.0, 22.869565217391305)","(2.9, 3.3, 3.212820512820513)","(11.0, 17.5, 17.35)","(6.0, 9.2, 9.0)","(9.0, 12.5, 11.617647058823529)","(15.0, 32.0, 30.142857142857142)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.3, 5.2)"
09-01-2023 11:58:41.725235,"(14.0, 24.0, 21.94736842105263)","(2.9, 3.3, 3.212820512820513)","(11.0, 17.5, 17.396551724137932)","(6.0, 9.2, 9.0)","(9.0, 12.5, 11.617647058823529)","(15.0, 32.0, 30.142857142857142)","(5.0, 6.6, 6.404819277108434)","(4.2, 5.3, 5.2)"
09-01-2023 11:58:42.880665,"(14.0, 24.0, 21.5625)","(2.9, 3.3, 3.2105263157894735)","(11.0, 17.5, 17.40909090909091)","(6.0, 9.2, 9.066666666666666)","(9.0, 12.5, 11.617647058823529)","(15.0, 32.0, 30.142857142857142)","(5.0, 6.6, 6.411627906976745)","(4.2, 5.3, 5.2)"
09-01-2023 11:58:44.024349,"(14.0, 24.0, 21.5625)","(2.9, 3.3, 3.2105263157894735)","(11.0, 17.5, 17.40909090909091)","(6.0, 9.2, 9.0)","(9.0, 12.5, 11.617647058823529)","(15.0, 32.0, 30.142857142857142)","(5.0, 6.6, 6.404819277108434)","(4.2, 5.3, 5.2)"
09-01-2023 11:58:45.094859,"(14.0, 24.0, 21.4)","(2.9, 3.3, 3.2105263157894735)","(11.0, 17.5, 17.40909090909091)","(6.0, 9.2, 8.96)","(9.0, 12.5, 11.25)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.3, 5.227272727272727)"
09-01-2023 11:58:46.134227,"(14.0, 24.0, 21.078125)","(2.9, 3.3, 3.212820512820513)","(11.0, 17.5, 17.40909090909091)","(6.0, 9.2, 8.96)","(9.0, 11.5, 11.25)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.3, 5.333333333333333)"
09-01-2023 11:58:47.194108,"(14.0, 24.0, 22.32608695652174)","(2.9, 3.3, 3.212820512820513)","(11.0, 17.5, 17.40909090909091)","(6.0, 9.2, 9.028571428571428)","(9.0, 11.5, 11.25)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.286666666666666)"
09-01-2023 11:58:48.321866,"(14.0, 24.0, 22.32608695652174)","(2.9, 3.3, 3.212820512820513)","(11.0, 17.5, 17.453125)","(6.0, 9.2, 8.933333333333334)","(9.0, 11.5, 11.0)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.383333333333333)"
09-01-2023 11:58:49.417509,"(14.0, 24.0, 22.32608695652174)","(2.9, 3.3, 3.212820512820513)","(11.0, 17.5, 17.453125)","(6.0, 9.2, 8.857142857142858)","(9.0, 11.5, 11.0)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.383333333333333)"
09-01-2023 11:58:50.565826,"(14.0, 24.0, 20.5)","(2.9, 3.3, 3.212820512820513)","(11.0, 17.5, 17.441860465116278)","(6.0, 9.2, 8.866666666666667)","(9.0, 11.5, 11.065217391304348)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.404819277108434)","(4.2, 5.5, 5.3352941176470585)"
09-01-2023 11:58:51.687911,"(14.0, 24.0, 21.847826086956523)","(2.9, 3.3, 3.2105263157894735)","(11.0, 18.0, 17.441860465116278)","(6.0, 9.2, 8.95)","(9.0, 11.5, 11.065217391304348)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.404819277108434)","(4.2, 5.5, 5.3352941176470585)"
09-01-2023 11:58:52.834726,"(14.0, 24.0, 22.425)","(2.9, 3.3, 3.2105263157894735)","(11.0, 18.0, 17.441860465116278)","(6.0, 9.2, 8.866666666666667)","(9.0, 11.5, 11.065217391304348)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.411627906976745)","(4.2, 5.5, 5.3352941176470585)"
09-01-2023 11:58:53.987612,"(14.0, 24.0, 22.425)","(2.9, 3.3, 3.2105263157894735)","(11.0, 18.0, 17.40909090909091)","(6.0, 9.2, 8.8)","(9.0, 11.5, 10.852941176470589)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.3352941176470585)"
09-01-2023 11:58:55.152751,"(14.0, 24.0, 22.425)","(2.9, 3.3, 3.212820512820513)","(11.0, 18.0, 17.14814814814815)","(6.0, 9.0, 8.8)","(9.0, 11.0, 10.852941176470589)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.3352941176470585)"
09-01-2023 11:58:56.320575,"(14.0, 24.0, 22.425)","(2.9, 3.3, 3.212820512820513)","(11.0, 18.0, 17.291666666666668)","(6.0, 9.0, 8.8)","(9.0, 11.0, 10.722222222222221)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.3352941176470585)"
09-01-2023 11:58:57.509303,"(14.0, 24.0, 22.425)","(2.9, 3.3, 3.212820512820513)","(11.0, 18.0, 17.291666666666668)","(6.0, 9.0, 8.8)","(9.0, 11.0, 10.722222222222221)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.3352941176470585)"
09-01-2023 11:58:58.702755,"(14.0, 24.0, 22.425)","(2.9, 3.3, 3.212820512820513)","(11.0, 18.0, 19.757575757575758)","(6.0, 9.0, 8.799999999999999)","(9.0, 11.0, 10.772727272727273)","(15.0, 32.0, 29.272727272727273)","(5.0, 6.6, 6.404819277108434)","(4.2, 5.5, 5.3352941176470585)"
09-01-2023 11:58:59.906905,"(14.0, 24.0, 21.25)","(2.9, 3.3, 3.215)","(11.0, 20.0, 19.647058823529413)","(6.0, 9.2, 8.7)","(9.0, 11.0, 10.770833333333334)","(15.0, 32.0, 29.291666666666668)","(5.0, 6.6, 6.411627906976745)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:01.128685,"(14.0, 24.0, 21.08823529411765)","(2.9, 3.3, 3.25)","(11.0, 20.0, 18.933333333333334)","(6.0, 9.0, 8.7)","(9.0, 11.0, 10.770833333333334)","(15.0, 32.0, 29.291666666666668)","(5.0, 6.6, 6.404819277108434)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:02.328014,"(14.0, 24.0, 22.3125)","(2.9, 3.3, 3.25)","(11.0, 20.0, 18.933333333333334)","(6.0, 9.0, 8.7)","(9.0, 11.0, 10.770833333333334)","(15.0, 32.0, 29.291666666666668)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:03.513122,"(14.0, 24.0, 22.2)","(2.9, 3.35, 3.228787878787879)","(11.0, 20.0, 18.545454545454547)","(6.0, 9.0, 8.781818181818181)","(9.0, 11.0, 10.770833333333334)","(15.0, 32.0, 28.75)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:04.683384,"(14.0, 24.0, 22.392857142857142)","(2.9, 3.35, 3.228787878787879)","(11.0, 20.0, 18.933333333333334)","(6.0, 9.0, 8.85)","(9.0, 11.0, 10.770833333333334)","(15.0, 32.0, 29.4)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:05.843275,"(14.0, 24.0, 22.75)","(2.9, 3.35, 3.2274038461538463)","(11.0, 20.0, 18.0)","(6.0, 9.0, 8.815384615384616)","(9.0, 11.0, 10.770833333333334)","(15.0, 32.0, 29.4)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:07.002118,"(13.0, 24.0, 22.75)","(2.9, 3.35, 3.2274038461538463)","(11.0, 20.0, 18.0)","(6.0, 9.0, 8.815384615384616)","(9.0, 11.0, 10.770833333333334)","(13.0, 32.0, 29.4)","(5.0, 6.6, 6.411627906976745)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:08.167282,"(13.0, 24.0, 22.75)","(2.9, 3.25, 3.2205882352941178)","(11.0, 20.0, 18.736842105263158)","(6.0, 9.0, 8.815384615384616)","(9.0, 11.0, 10.770833333333334)","(13.0, 32.0, 29.4)","(5.0, 6.6, 6.411627906976745)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:09.300065,"(13.0, 24.0, 22.75)","(2.9, 3.25, 3.2205882352941178)","(11.0, 20.0, 18.736842105263158)","(6.0, 9.0, 8.815384615384616)","(9.0, 11.0, 10.770833333333334)","(13.0, 32.0, 29.4)","(5.0, 6.6, 6.404819277108434)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:10.430879,"(13.0, 24.0, 22.75)","(2.9, 3.25, 3.229166666666667)","(11.0, 20.0, 18.0)","(6.0, 9.0, 8.815384615384616)","(9.0, 11.0, 10.770833333333334)","(13.0, 32.0, 29.4)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:11.549442,"(13.0, 24.0, 22.75)","(2.9, 3.25, 3.238235294117647)","(11.0, 20.0, 18.5)","(6.0, 9.0, 8.815384615384616)","(9.0, 11.0, 10.770833333333334)","(13.0, 32.0, 29.4)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:12.660130,"(13.0, 24.0, 22.75)","(2.9, 3.25, 3.2295454545454545)","(11.0, 20.0, 18.0)","(6.0, 9.0, 8.815384615384616)","(9.0, 11.0, 10.76086956521739)","(13.0, 32.0, 29.4)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:13.665355,"(13.0, 24.0, 22.75)","(2.9, 3.25, 3.238235294117647)","(11.0, 20.0, 18.736842105263158)","(6.0, 9.0, 8.815384615384616)","(9.0, 11.0, 10.76086956521739)","(13.0, 32.0, 29.4)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:14.711709,"(13.0, 24.0, 22.666666666666668)","(2.9, 3.25, 3.238235294117647)","(11.0, 20.0, 18.736842105263158)","(6.0, 9.0, 8.815384615384616)","(9.0, 11.0, 10.76086956521739)","(13.0, 32.0, 29.4)","(5.0, 6.6, 6.421978021978022)","(4.2, 5.5, 5.359999999999999)"
09-01-2023 11:59:15.772827,"(14.0, 24.0, 23.09090909090909)","(2.9, 3.25, 3.2203125)","(11.0, 20.0, 18.137931034482758)","(6.0, 9.0, 8.879999999999999)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 28.714285714285715)","(5.0, 6.6, 6.404819277108434)","(4.4, 5.5, 5.359999999999999)"
09-01-2023 11:59:17.113600,"(14.0, 24.0, 23.77777777777778)","(2.9, 3.2, 3.110059171597633)","(11.0, 20.0, 18.392857142857142)","(6.0, 9.0, 9.236363636363636)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 28.714285714285715)","(5.0, 6.6, 6.43125)","(4.4, 5.5, 5.28)"
09-01-2023 11:59:18.319252,"(14.0, 24.0, 23.77777777777778)","(2.9, 3.2, 3.110059171597633)","(11.0, 20.0, 18.392857142857142)","(6.0, 9.4, 9.053333333333333)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 28.714285714285715)","(5.0, 6.6, 6.43125)","(4.4, 5.5, 5.3)"
09-01-2023 11:59:19.501756,"(14.0, 24.0, 23.5)","(2.9, 3.2, 3.109016393442623)","(11.0, 20.0, 18.392857142857142)","(6.0, 9.4, 9.11111111111111)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 28.714285714285715)","(5.0, 6.6, 6.43960396039604)","(4.4, 5.5, 5.3)"
09-01-2023 11:59:21.037770,"(14.0, 24.0, 23.75)","(2.9, 3.2, 3.109016393442623)","(11.0, 20.0, 18.6)","(6.0, 9.4, 9.11111111111111)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 28.714285714285715)","(5.0, 6.6, 6.423913043478261)","(4.4, 5.5, 5.3)"
09-01-2023 11:59:22.362514,"(14.0, 24.0, 23.75)","(2.9, 3.2, 3.1072072072072072)","(11.0, 19.5, 19.125)","(6.0, 9.4, 9.053333333333333)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 28.714285714285715)","(5.0, 6.6, 6.423913043478261)","(4.4, 5.5, 5.3)"
09-01-2023 11:59:23.705207,"(14.0, 24.0, 23.75)","(2.9, 3.2, 3.1072072072072072)","(11.0, 19.5, 19.125)","(6.0, 9.4, 9.053333333333333)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 28.714285714285715)","(5.0, 6.6, 6.423913043478261)","(4.4, 5.5, 5.3)"
09-01-2023 11:59:24.916497,"(14.0, 24.0, 23.75)","(2.9, 3.2, 3.106896551724138)","(11.0, 19.5, 18.88235294117647)","(6.0, 9.4, 9.053333333333333)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 28.714285714285715)","(5.0, 6.6, 6.413793103448276)","(4.4, 5.5, 5.3)"
09-01-2023 11:59:26.063782,"(14.0, 24.0, 23.863636363636363)","(2.9, 3.2, 3.106896551724138)","(11.0, 19.5, 18.75)","(6.0, 9.4, 9.11111111111111)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 28.714285714285715)","(5.0, 6.6, 6.413793103448276)","(4.4, 5.5, 5.3)"
09-01-2023 11:59:27.253912,"(14.0, 25.0, 24.0)","(2.9, 3.2, 3.1125)","(11.0, 19.5, 18.710526315789473)","(6.0, 9.4, 9.053333333333333)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 28.714285714285715)","(5.0, 6.6, 6.423913043478261)","(4.4, 5.5, 5.3)"
09-01-2023 11:59:28.430532,"(14.0, 25.0, 24.125)","(2.9, 3.15, 3.112820512820513)","(11.0, 19.5, 18.710526315789473)","(6.0, 9.4, 9.094117647058823)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 28.714285714285715)","(5.0, 6.6, 6.423913043478261)","(4.4, 5.5, 4.975)"
09-01-2023 11:59:29.658342,"(14.0, 25.0, 24.125)","(2.9, 3.15, 3.114705882352941)","(11.0, 19.5, 18.710526315789473)","(6.0, 9.4, 9.16470588235294)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 29.125)","(5.0, 6.6, 6.423913043478261)","(4.4, 5.5, 5.033333333333333)"
09-01-2023 11:59:30.878585,"(14.0, 25.0, 24.125)","(2.9, 3.15, 3.114705882352941)","(11.0, 19.5, 18.785714285714285)","(6.0, 9.4, 9.16470588235294)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 29.513513513513512)","(5.0, 6.6, 6.421359223300971)","(4.4, 5.4, 4.968)"
09-01-2023 11:59:32.060682,"(14.0, 25.0, 24.125)","(2.9, 3.15, 3.112820512820513)","(11.0, 19.5, 21.285714285714285)","(6.0, 9.4, 9.066666666666666)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 29.513513513513512)","(5.0, 6.6, 6.421359223300971)","(4.4, 5.4, 5.051612903225807)"
09-01-2023 11:59:33.270371,"(14.0, 25.0, 24.125)","(2.9, 3.15, 3.114705882352941)","(11.0, 22.0, 21.285714285714285)","(6.0, 9.4, 9.11111111111111)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 29.513513513513512)","(5.0, 6.6, 6.412244897959184)","(4.4, 5.4, 5.091428571428572)"
09-01-2023 11:59:34.495556,"(14.0, 25.0, 24.125)","(2.9, 3.15, 3.1125)","(11.0, 23.0, 20.666666666666668)","(6.0, 9.4, 9.133333333333333)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 29.513513513513512)","(5.0, 6.6, 6.412244897959184)","(4.2, 5.4, 5.091428571428572)"
09-01-2023 11:59:35.702960,"(14.0, 25.0, 23.25)","(2.9, 3.15, 3.110810810810811)","(11.0, 23.0, 20.666666666666668)","(6.0, 9.4, 9.066666666666666)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 29.513513513513512)","(5.0, 6.6, 6.421359223300971)","(4.2, 5.4, 5.091428571428572)"
09-01-2023 11:59:36.958403,"(15.0, 25.0, 23.25)","(2.8, 3.15, 3.111842105263158)","(11.0, 23.0, 20.666666666666668)","(6.0, 9.4, 9.066666666666666)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 29.513513513513512)","(5.0, 6.6, 6.421359223300971)","(4.2, 5.4, 5.091428571428572)"
09-01-2023 11:59:38.137787,"(15.0, 25.0, 23.25)","(2.8, 3.15, 3.111842105263158)","(11.0, 23.0, 20.47222222222222)","(6.0, 9.4, 9.053333333333333)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 29.513513513513512)","(5.0, 6.6, 6.421359223300971)","(4.2, 5.4, 5.091428571428572)"
09-01-2023 11:59:39.331688,"(15.0, 29.0, 24.741935483870968)","(2.8, 3.15, 3.1033333333333335)","(11.0, 23.0, 20.47222222222222)","(6.0, 9.4, 8.866666666666667)","(8.5, 11.0, 10.681818181818182)","(15.0, 32.0, 29.513513513513512)","(5.0, 6.6, 6.421359223300971)","(4.2, 5.4, 5.091428571428572)"
