,Sirius Lulu,Little Joe,Charlotte Dream,Winlock Lad,Indigo,Pick Up Gus,Baby Magic,Tara Swift
11-01-2023 15:52:22.257632,"(6.5, 10.5, 10.071428571428571)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.6, 5.516666666666667)","(13.0, 16.5, 15.0)","(9.0, 16.5, 16.235294117647058)","(3.0, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.2)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:23.400616,"(6.5, 10.5, 10.071428571428571)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.6, 5.516666666666667)","(13.0, 16.5, 15.0)","(9.0, 16.5, 16.235294117647058)","(3.0, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.2)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:24.585543,"(6.5, 10.5, 10.071428571428571)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.6, 5.516666666666667)","(13.0, 16.5, 15.0)","(9.0, 16.5, 16.235294117647058)","(3.0, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.2)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:25.781625,"(6.5, 10.5, 10.071428571428571)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.6, 5.516666666666667)","(13.0, 16.5, 15.0)","(9.0, 16.5, 16.235294117647058)","(3.0, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.2)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:26.981349,"(6.5, 10.5, 10.071428571428571)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.6, 5.516666666666667)","(13.0, 16.5, 15.0)","(9.0, 16.5, 16.235294117647058)","(3.0, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.2)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:28.099389,"(6.5, 10.5, 9.82)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.6, 5.533333333333333)","(13.0, 16.5, 15.0)","(9.0, 16.5, 16.235294117647058)","(3.0, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.2)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:29.224668,"(6.5, 10.5, 10.3)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.7, 5.533333333333333)","(13.0, 16.5, 15.142857142857142)","(9.0, 16.5, 16.235294117647058)","(3.0, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.2)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:30.420795,"(6.5, 10.5, 10.3)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.7, 5.533333333333333)","(13.0, 16.0, 15.0)","(9.0, 16.5, 16.235294117647058)","(3.0, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.2)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:31.525535,"(6.5, 10.5, 10.3)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.7, 5.533333333333333)","(13.0, 16.0, 15.0)","(9.0, 16.5, 16.235294117647058)","(3.0, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.300000000000001)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:32.635445,"(6.5, 10.5, 10.3)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.7, 5.533333333333333)","(13.0, 16.0, 15.25)","(9.0, 16.5, 16.235294117647058)","(3.0, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.35625)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:33.689311,"(6.5, 10.5, 10.3)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.7, 5.533333333333333)","(13.0, 16.5, 15.25)","(9.0, 16.5, 16.235294117647058)","(3.0, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.2)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:34.839343,"(6.5, 10.5, 9.5)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.7, 5.32)","(14.0, 16.5, 15.25)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.066666666666667)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:35.962427,"(6.5, 10.5, 10.2375)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.6, 5.514285714285714)","(14.0, 16.5, 15.25)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.15)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:37.113648,"(6.5, 10.5, 10.3)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.7, 5.5)","(14.0, 16.0, 15.0)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.15)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:38.247136,"(6.5, 10.5, 10.3)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.7, 5.5)","(14.0, 16.0, 15.25)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.15)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:39.563135,"(6.5, 10.5, 10.3)","(10.0, 27.0, 24.043478260869563)","(3.9, 5.7, 5.5)","(14.0, 16.5, 15.25)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:40.827755,"(6.5, 10.5, 10.3)","(10.0, 27.0, 24.043478260869563)","(4.0, 5.7, 5.5)","(14.0, 16.5, 15.0)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:42.060847,"(6.5, 10.5, 9.5)","(10.0, 27.0, 24.043478260869563)","(4.0, 5.7, 5.5)","(14.0, 16.0, 15.0)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:43.247836,"(6.5, 10.5, 10.185714285714285)","(10.0, 27.0, 24.043478260869563)","(4.0, 5.7, 5.5)","(14.0, 16.0, 15.25)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:44.417677,"(6.5, 10.5, 10.185714285714285)","(10.0, 27.0, 24.57142857142857)","(4.0, 5.7, 5.5)","(14.0, 16.5, 15.25)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:45.679425,"(6.5, 10.5, 10.185714285714285)","(10.0, 27.0, 24.57142857142857)","(4.0, 5.7, 5.5)","(14.0, 16.5, 15.25)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:46.889657,"(6.5, 10.5, 10.185714285714285)","(10.0, 27.0, 24.57142857142857)","(4.0, 5.7, 5.5)","(14.0, 16.5, 15.0)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:48.221626,"(6.5, 10.5, 10.185714285714285)","(10.0, 27.0, 25.857142857142858)","(4.0, 5.7, 5.4)","(14.0, 16.0, 15.0)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:49.374587,"(6.5, 10.5, 10.185714285714285)","(10.0, 27.0, 25.857142857142858)","(4.0, 5.7, 5.3307692307692305)","(14.0, 16.0, 15.25)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:50.520081,"(6.5, 10.5, 10.185714285714285)","(10.0, 27.0, 26.076923076923077)","(4.0, 5.7, 5.3307692307692305)","(14.0, 16.5, 15.25)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:51.717728,"(6.5, 10.5, 10.185714285714285)","(10.0, 27.0, 26.076923076923077)","(4.0, 5.7, 5.3307692307692305)","(14.0, 16.5, 15.0)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:52.967717,"(6.5, 10.5, 10.185714285714285)","(10.0, 27.0, 26.076923076923077)","(4.0, 5.7, 5.3307692307692305)","(14.0, 16.0, 15.0)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:54.321120,"(6.5, 10.5, 10.185714285714285)","(10.0, 27.0, 26.076923076923077)","(4.0, 5.7, 5.3307692307692305)","(14.0, 16.0, 15.25)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:55.648737,"(6.5, 10.5, 10.185714285714285)","(10.0, 27.0, 26.076923076923077)","(4.0, 5.7, 5.045454545454546)","(14.0, 16.5, 15.25)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:56.927920,"(6.5, 10.5, 9.576923076923077)","(10.0, 27.0, 26.076923076923077)","(4.0, 5.5, 5.045454545454546)","(14.0, 16.5, 14.555555555555555)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:58.223547,"(6.5, 10.5, 9.576923076923077)","(10.0, 27.0, 22.2)","(4.0, 5.5, 5.045454545454546)","(14.0, 16.5, 15.0)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:52:59.625765,"(6.5, 10.5, 9.576923076923077)","(10.0, 27.0, 22.90909090909091)","(4.0, 5.5, 5.127272727272728)","(14.0, 16.0, 15.0)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:53:01.117368,"(6.5, 10.5, 9.576923076923077)","(10.0, 27.0, 24.75)","(4.0, 5.4, 5.127272727272728)","(14.0, 16.0, 15.25)","(9.0, 16.5, 16.235294117647058)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 65.3125)"
11-01-2023 15:53:02.463613,"(6.5, 10.5, 9.416666666666666)","(10.0, 27.0, 24.375)","(4.0, 5.4, 5.283333333333333)","(14.0, 16.5, 14.833333333333334)","(9.0, 16.5, 14.56)","(2.8, 2.98, 2.973846153846154)","(4.2, 6.4, 6.266666666666667)","(31.0, 75.0, 57.142857142857146)"
11-01-2023 15:53:03.892847,"(6.5, 10.5, 9.833333333333334)","(10.0, 27.0, 25.32)","(4.0, 5.4, 5.283333333333333)","(14.0, 16.5, 14.833333333333334)","(9.0, 16.0, 15.294117647058822)","(2.8, 2.98, 2.973846153846154)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 68.75)"
11-01-2023 15:53:05.277263,"(6.5, 10.0, 9.833333333333334)","(10.0, 27.0, 25.32)","(4.0, 5.4, 5.283333333333333)","(14.0, 16.5, 14.833333333333334)","(9.0, 15.5, 15.23076923076923)","(2.8, 2.98, 2.953333333333333)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 68.75)"
11-01-2023 15:53:06.725312,"(6.5, 10.0, 9.833333333333334)","(10.0, 27.0, 25.541666666666668)","(4.0, 5.4, 5.342857142857143)","(14.0, 16.5, 14.333333333333334)","(9.0, 15.5, 15.23076923076923)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 68.75)"
11-01-2023 15:53:07.917625,"(6.5, 10.0, 9.833333333333334)","(10.0, 27.0, 25.541666666666668)","(4.0, 5.4, 5.342857142857143)","(14.0, 16.0, 14.25)","(9.0, 15.5, 15.23076923076923)","(2.8, 2.98, 2.9699999999999998)","(4.2, 6.4, 6.133333333333334)","(31.0, 75.0, 71.0)"
11-01-2023 15:53:09.178382,"(6.5, 10.0, 9.833333333333334)","(10.0, 27.0, 26.045454545454547)","(4.0, 5.4, 5.166666666666667)","(14.0, 16.0, 14.3125)","(9.0, 15.5, 15.387096774193548)","(2.8, 2.98, 2.953333333333333)","(4.2, 6.4, 6.2)","(31.0, 85.0, 74.54545454545455)"
11-01-2023 15:53:10.501932,"(6.5, 10.0, 9.866666666666667)","(11.0, 30.0, 26.142857142857142)","(4.0, 5.4, 5.166666666666667)","(14.0, 16.5, 14.3125)","(9.0, 15.5, 15.387096774193548)","(2.6, 2.98, 2.953333333333333)","(4.4, 6.6, 6.2)","(31.0, 80.0, 74.54545454545455)"
11-01-2023 15:53:11.868697,"(6.5, 10.0, 9.563636363636363)","(11.0, 30.0, 25.0)","(4.0, 5.4, 5.181818181818182)","(14.0, 16.5, 14.4375)","(9.0, 15.5, 15.387096774193548)","(2.6, 2.98, 2.9699999999999998)","(4.4, 6.6, 6.2)","(31.0, 80.0, 74.54545454545455)"
11-01-2023 15:53:13.142900,"(6.5, 10.0, 9.866666666666667)","(11.0, 30.0, 24.666666666666668)","(4.0, 5.4, 5.125)","(14.0, 16.0, 14.4)","(9.0, 15.5, 15.387096774193548)","(2.6, 2.98, 2.9243478260869566)","(4.4, 6.6, 6.2)","(31.0, 80.0, 74.54545454545455)"
11-01-2023 15:53:14.430196,"(6.5, 10.0, 9.381818181818181)","(11.0, 30.0, 29.157894736842103)","(4.0, 5.4, 5.125)","(14.0, 16.5, 15.0)","(9.0, 15.5, 15.387096774193548)","(2.6, 2.98, 2.9243478260869566)","(4.4, 6.6, 6.2)","(31.0, 80.0, 74.54545454545455)"
11-01-2023 15:53:15.796087,"(6.5, 9.6, 9.866666666666667)","(11.0, 30.0, 29.157894736842103)","(4.0, 5.4, 5.07)","(14.0, 16.5, 15.0)","(9.0, 15.5, 15.387096774193548)","(2.6, 2.98, 2.908888888888889)","(4.4, 6.6, 6.466666666666667)","(31.0, 80.0, 74.54545454545455)"
11-01-2023 15:53:17.063354,"(6.5, 10.0, 9.466666666666667)","(11.0, 30.0, 29.555555555555557)","(4.0, 5.4, 5.342857142857143)","(14.0, 16.5, 15.0)","(9.0, 15.5, 15.387096774193548)","(2.6, 2.98, 2.928)","(4.4, 6.6, 6.555555555555555)","(31.0, 80.0, 74.54545454545455)"
11-01-2023 15:53:18.378443,"(6.5, 10.0, 9.176470588235293)","(11.0, 30.0, 29.57894736842105)","(4.0, 5.4, 5.283333333333333)","(14.0, 16.5, 14.3125)","(9.0, 15.5, 15.387096774193548)","(2.6, 2.96, 2.9266666666666667)","(4.4, 6.6, 6.333333333333333)","(31.0, 80.0, 75.0)"
11-01-2023 15:53:19.536225,"(6.5, 10.0, 9.416666666666666)","(11.0, 30.0, 29.57894736842105)","(4.0, 5.4, 5.283333333333333)","(14.0, 16.5, 14.277777777777779)","(9.0, 15.5, 15.387096774193548)","(2.6, 2.94, 2.9266666666666667)","(4.4, 6.6, 6.333333333333333)","(31.0, 80.0, 72.85714285714286)"
11-01-2023 15:53:20.846273,"(6.5, 10.0, 9.416666666666666)","(11.0, 30.0, 29.57894736842105)","(4.0, 5.4, 5.342857142857143)","(14.0, 16.5, 14.277777777777779)","(9.0, 15.5, 15.387096774193548)","(2.6, 2.94, 2.935)","(4.4, 6.6, 6.333333333333333)","(31.0, 80.0, 73.75)"
11-01-2023 15:53:22.246278,"(6.5, 10.0, 9.280000000000001)","(11.0, 30.0, 29.57894736842105)","(4.0, 5.4, 5.283333333333333)","(14.0, 16.5, 14.277777777777779)","(9.0, 15.5, 15.387096774193548)","(2.6, 2.94, 2.9266666666666667)","(4.4, 6.6, 6.333333333333333)","(31.0, 85.0, 73.75)"
11-01-2023 15:53:23.579707,"(6.5, 10.0, 9.4)","(11.0, 30.0, 29.666666666666664)","(4.0, 5.4, 4.958823529411765)","(14.0, 16.5, 14.277777777777779)","(9.0, 15.5, 15.387096774193548)","(2.6, 2.94, 2.9266666666666667)","(4.4, 6.6, 6.333333333333333)","(31.0, 85.0, 73.75)"
11-01-2023 15:53:24.870927,"(6.5, 10.0, 9.885714285714286)","(11.0, 30.0, 29.666666666666664)","(4.0, 5.4, 4.9944444444444445)","(14.0, 16.5, 15.447368421052632)","(9.0, 15.5, 15.387096774193548)","(2.6, 2.94, 2.9266666666666667)","(4.4, 6.6, 6.333333333333333)","(31.0, 85.0, 73.75)"
11-01-2023 15:53:26.186612,"(6.5, 10.0, 9.885714285714286)","(11.0, 30.0, 27.0)","(4.0, 5.3, 4.9944444444444445)","(14.0, 16.5, 15.447368421052632)","(9.0, 15.5, 15.323529411764707)","(2.6, 2.94, 2.935)","(4.4, 6.6, 6.230769230769231)","(31.0, 85.0, 78.07692307692307)"
11-01-2023 15:53:27.535428,"(6.5, 10.0, 9.766666666666666)","(11.0, 30.0, 27.0)","(4.0, 5.3, 4.9944444444444445)","(14.0, 16.5, 15.447368421052632)","(9.0, 15.5, 15.323529411764707)","(2.6, 2.94, 2.935)","(4.4, 6.6, 6.230769230769231)","(31.0, 85.0, 78.07692307692307)"
11-01-2023 15:53:28.909654,"(6.5, 10.0, 9.766666666666666)","(11.0, 30.0, 29.57142857142857)","(4.0, 5.3, 5.09375)","(14.0, 16.5, 15.447368421052632)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.4, 6.6, 6.230769230769231)","(31.0, 85.0, 78.07692307692307)"
11-01-2023 15:53:30.303817,"(6.5, 10.0, 10.0125)","(11.0, 30.0, 29.57142857142857)","(4.0, 5.3, 5.09375)","(14.0, 16.5, 15.447368421052632)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.4, 6.6, 6.257142857142857)","(31.0, 85.0, 78.07692307692307)"
11-01-2023 15:53:31.616795,"(6.5, 10.5, 9.6875)","(11.0, 30.0, 29.57142857142857)","(4.0, 5.3, 5.09375)","(14.0, 16.5, 15.447368421052632)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.4, 6.6, 6.257142857142857)","(31.0, 85.0, 78.07692307692307)"
11-01-2023 15:53:32.917708,"(6.5, 10.5, 9.719999999999999)","(11.0, 30.0, 25.527272727272727)","(4.0, 5.3, 5.09375)","(14.0, 16.5, 15.447368421052632)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.4, 6.6, 6.257142857142857)","(31.0, 85.0, 78.07692307692307)"
11-01-2023 15:53:34.214691,"(6.5, 10.5, 9.719999999999999)","(11.0, 30.0, 25.527272727272727)","(4.0, 5.3, 5.09375)","(14.0, 16.5, 15.447368421052632)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.4, 6.6, 6.257142857142857)","(31.0, 85.0, 63.57142857142857)"
11-01-2023 15:53:35.421154,"(6.5, 10.5, 9.719999999999999)","(11.0, 30.0, 25.11904761904762)","(4.0, 5.3, 4.925)","(14.0, 16.5, 15.527777777777779)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.4, 6.6, 6.257142857142857)","(31.0, 85.0, 77.85714285714286)"
11-01-2023 15:53:36.708692,"(6.5, 10.5, 9.529411764705882)","(11.0, 30.0, 28.0)","(4.0, 5.3, 4.925)","(14.0, 16.5, 15.527777777777779)","(9.0, 15.5, 14.964285714285714)","(2.6, 2.94, 2.9266666666666667)","(4.4, 6.6, 6.257142857142857)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:38.138551,"(6.5, 10.5, 9.529411764705882)","(11.0, 30.0, 28.0)","(4.0, 5.3, 4.925)","(14.0, 16.5, 14.75)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.4, 6.6, 6.257142857142857)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:39.552624,"(6.5, 10.5, 9.529411764705882)","(11.0, 30.0, 28.0)","(4.0, 5.3, 4.925)","(14.0, 16.5, 14.75)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.4, 6.6, 6.257142857142857)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:40.761389,"(7.0, 10.5, 9.529411764705882)","(13.0, 30.0, 28.0)","(4.0, 5.3, 4.925)","(13.0, 16.5, 14.75)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.6, 6.6, 6.257142857142857)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:42.236097,"(7.0, 10.5, 9.529411764705882)","(13.0, 30.0, 28.0)","(4.0, 5.3, 4.925)","(13.0, 16.5, 14.75)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.6, 6.6, 6.257142857142857)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:43.849828,"(7.0, 10.5, 9.84)","(13.0, 30.0, 29.666666666666668)","(4.0, 5.3, 4.925)","(13.0, 16.5, 14.75)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.6, 6.6, 6.257142857142857)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:45.217643,"(7.0, 10.5, 9.84)","(13.0, 30.0, 29.714285714285715)","(4.0, 5.3, 4.975)","(13.0, 16.5, 15.676470588235293)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.6, 6.6, 6.257142857142857)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:46.558871,"(7.0, 10.5, 9.84)","(13.0, 30.0, 29.714285714285715)","(4.0, 5.2, 4.975)","(13.0, 16.5, 15.763157894736842)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.6, 6.6, 6.32)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:47.985973,"(7.0, 10.5, 9.84)","(13.0, 30.0, 29.714285714285715)","(4.0, 5.2, 5.054545454545455)","(13.0, 16.5, 15.763157894736842)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.6, 6.6, 6.25)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:49.538576,"(7.0, 10.5, 9.84)","(13.0, 30.0, 29.714285714285715)","(4.0, 5.2, 5.054545454545455)","(13.0, 16.5, 15.763157894736842)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.6, 6.6, 6.25)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:50.997314,"(7.0, 10.5, 9.84)","(13.0, 30.0, 29.714285714285715)","(4.0, 5.2, 5.054545454545455)","(13.0, 16.5, 15.763157894736842)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.6, 6.6, 6.25)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:52.256541,"(7.0, 10.5, 9.84)","(13.0, 30.0, 29.76923076923077)","(4.0, 5.2, 5.054545454545455)","(13.0, 16.5, 15.763157894736842)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.6, 6.6, 6.25)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:53.869054,"(7.0, 10.5, 9.84)","(13.0, 30.0, 29.0)","(4.0, 5.2, 4.9037037037037035)","(13.0, 16.5, 15.882352941176471)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.6, 6.6, 6.25)","(31.0, 85.0, 78.18181818181819)"
11-01-2023 15:53:55.851267,"(7.0, 10.5, 9.84)","(13.0, 30.0, 29.0)","(4.0, 5.2, 5.01)","(13.0, 16.5, 15.882352941176471)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.6, 6.6, 6.25)","(31.0, 85.0, 79.11764705882354)"
11-01-2023 15:53:57.188968,"(7.0, 10.5, 9.84)","(13.0, 30.0, 29.0)","(4.0, 5.1, 4.99090909090909)","(13.0, 16.5, 15.882352941176471)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.6, 6.6, 6.25)","(31.0, 85.0, 80.0)"
11-01-2023 15:53:58.705924,"(7.0, 10.5, 9.84)","(13.0, 30.0, 29.0)","(4.0, 5.1, 4.8954545454545455)","(13.0, 16.5, 15.882352941176471)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.6, 6.6, 6.25)","(31.0, 85.0, 80.0)"
11-01-2023 15:54:00.112973,"(7.0, 10.5, 9.84)","(13.0, 30.0, 29.0)","(4.0, 5.1, 4.8954545454545455)","(13.0, 16.5, 15.882352941176471)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.6, 6.6, 6.25)","(31.0, 85.0, 80.0)"
11-01-2023 15:54:01.539647,"(7.0, 10.5, 9.878260869565217)","(13.0, 30.0, 29.0)","(4.0, 5.1, 4.8954545454545455)","(13.0, 16.5, 15.882352941176471)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.6, 6.6, 6.236363636363636)","(31.0, 85.0, 80.0)"
11-01-2023 15:54:02.860455,"(7.0, 10.5, 9.878260869565217)","(13.0, 30.0, 29.81818181818182)","(4.0, 5.1, 4.8954545454545455)","(13.0, 16.5, 15.882352941176471)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.6, 6.6, 6.236363636363636)","(31.0, 85.0, 80.0)"
11-01-2023 15:54:04.193108,"(7.0, 10.5, 9.84)","(13.0, 34.0, 31.5)","(4.0, 5.1, 4.865625)","(13.0, 16.5, 15.882352941176471)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.6, 6.6, 6.236363636363636)","(31.0, 85.0, 80.0)"
11-01-2023 15:54:05.544910,"(7.0, 10.5, 9.84)","(13.0, 34.0, 31.5)","(4.0, 5.1, 4.865625)","(13.0, 16.5, 15.882352941176471)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.9266666666666667)","(4.6, 6.6, 6.236363636363636)","(31.0, 85.0, 80.0)"
11-01-2023 15:54:06.882043,"(7.0, 10.5, 9.84)","(13.0, 36.0, 29.21875)","(4.0, 5.1, 4.865625)","(13.0, 16.5, 15.882352941176471)","(9.0, 15.5, 15.375)","(2.6, 2.94, 2.935)","(4.6, 6.6, 6.236363636363636)","(31.0, 85.0, 80.0)"
11-01-2023 15:54:08.218947,"(7.0, 10.5, 9.84)","(13.0, 36.0, 29.21875)","(4.0, 5.1, 4.865625)","(13.0, 16.5, 15.882352941176471)","(9.0, 15.5, 14.964285714285714)","(2.6, 2.94, 2.935)","(4.6, 6.6, 6.236363636363636)","(31.0, 85.0, 80.0)"
11-01-2023 15:54:09.563783,"(7.0, 10.5, 9.84)","(13.0, 36.0, 30.176470588235293)","(4.0, 5.1, 4.975)","(13.0, 16.5, 15.970588235294118)","(9.0, 15.5, 14.717391304347826)","(2.6, 2.94, 2.9266666666666667)","(4.6, 6.6, 6.233333333333333)","(31.0, 85.0, 91.0)"
