,Fantastic Faith,Aston Presley,French Wish,Mo Slater,Orson Ruby
16-12-2022 11:55:54.953488,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0194285714285716)","(3.6, 5.7, 5.611111111111112)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:56.039814,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.029333333333333)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:57.072988,"(3.8, 4.2, 4.044827586206897)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.029333333333333)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:57.963230,"(3.8, 4.2, 4.05)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.01375)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:55:58.959300,"(3.8, 4.2, 4.05)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0103846153846154)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:00.080055,"(3.8, 4.2, 4.05)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0103846153846154)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:01.122658,"(3.8, 4.2, 4.05)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0155555555555558)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:02.129985,"(3.8, 4.2, 4.05)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0155555555555558)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:03.105216,"(3.8, 4.2, 4.05)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0155555555555558)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:04.015256,"(3.8, 4.2, 3.975)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0155555555555558)","(3.6, 5.7, 5.5736842105263165)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:04.865292,"(3.8, 4.2, 3.9625000000000004)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0155555555555558)","(3.6, 5.7, 5.61578947368421)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:05.960724,"(3.8, 4.2, 3.9625000000000004)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0155555555555558)","(3.6, 5.7, 5.61578947368421)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:06.996811,"(3.8, 4.2, 3.9625000000000004)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0155555555555558)","(3.6, 5.7, 5.61578947368421)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:07.894713,"(3.8, 4.2, 3.9625000000000004)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.0155555555555558)","(3.6, 5.7, 5.61578947368421)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:08.850522,"(3.8, 4.2, 3.9625000000000004)","(8.0, 15.5, 14.61111111111111)","(1.85, 2.04, 2.022162162162162)","(3.6, 5.7, 5.61578947368421)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:09.775963,"(3.6, 4.2, 3.9625000000000004)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.022162162162162)","(3.9, 5.7, 5.61578947368421)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:10.712746,"(3.6, 4.2, 3.9625000000000004)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.022162162162162)","(3.9, 5.7, 5.61578947368421)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:11.660039,"(3.6, 4.2, 3.9625000000000004)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.022162162162162)","(3.9, 5.7, 5.61578947368421)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:12.665006,"(3.6, 4.2, 3.9625000000000004)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.022162162162162)","(3.9, 5.7, 5.61578947368421)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:13.712847,"(3.6, 4.2, 3.9625000000000004)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.022162162162162)","(3.9, 5.7, 5.61578947368421)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:14.617005,"(3.6, 4.2, 3.9625000000000004)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.022162162162162)","(3.9, 5.7, 5.61578947368421)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:15.502324,"(3.6, 4.1, 3.975)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.022162162162162)","(3.9, 5.7, 5.61578947368421)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:16.518599,"(3.6, 4.1, 3.9714285714285715)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.022162162162162)","(3.9, 5.7, 5.633333333333334)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:17.522553,"(3.6, 4.1, 3.959375)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.022162162162162)","(3.9, 5.7, 5.633333333333334)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:18.417825,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.022162162162162)","(3.9, 5.7, 5.633333333333334)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:19.416720,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.022162162162162)","(3.9, 5.7, 5.633333333333334)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:20.376647,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 1.98)","(3.9, 5.7, 5.658974358974359)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:21.289924,"(3.6, 4.1, 4.035483870967742)","(9.0, 15.5, 14.61111111111111)","(1.8, 1.98, 1.9716190476190476)","(3.9, 5.7, 5.658974358974359)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:22.226389,"(3.6, 4.1, 3.975)","(9.0, 15.5, 14.61111111111111)","(1.8, 1.99, 1.9858333333333333)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:23.166603,"(3.6, 4.1, 3.958823529411765)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.018611111111111)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:24.083243,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.018611111111111)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:25.085595,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.018611111111111)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:26.035120,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.0197368421052633)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:26.982620,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.0197368421052633)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:27.966189,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.0197368421052633)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:28.877750,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.0197368421052633)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:29.830251,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.02, 2.0162962962962965)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:30.913951,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.02, 2.0162962962962965)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:31.974502,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.02, 2.0162962962962965)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:32.973688,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.02, 2.0090625)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:33.808503,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.02, 2.0090625)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:34.798832,"(3.6, 4.1, 3.9846153846153847)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.0090625)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:35.805520,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.02, 2.0162962962962965)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:36.850897,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.02, 2.0162962962962965)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:37.777130,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.02, 2.0121875)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:38.668535,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.02, 2.016551724137931)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:39.645718,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.02, 2.016551724137931)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:40.590737,"(3.6, 4.1, 3.9571428571428573)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.02, 2.0092)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:41.505689,"(3.6, 4.0, 3.9533333333333336)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.0136)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:42.523925,"(3.6, 4.0, 3.9533333333333336)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.0168)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:43.581848,"(3.6, 4.0, 3.952)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.02, 2.023823529411765)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:44.698416,"(3.6, 4.0, 3.952)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.023823529411765)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:45.813795,"(3.6, 4.0, 3.908536585365854)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.023823529411765)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:46.905067,"(3.6, 4.0, 3.908536585365854)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.023823529411765)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:47.987596,"(3.6, 4.0, 3.908536585365854)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.024722222222222)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:49.014281,"(3.6, 4.0, 3.908536585365854)","(9.0, 15.5, 14.61111111111111)","(1.8, 2.04, 2.024722222222222)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:50.163930,"(3.6, 4.0, 3.908536585365854)","(9.0, 15.5, 14.642857142857142)","(1.8, 2.04, 2.024722222222222)","(3.9, 5.7, 5.652380952380953)","(61.0, 160.0, 146.36363636363637)"
16-12-2022 11:56:51.243225,"(3.6, 4.0, 3.908536585365854)","(9.0, 15.5, 14.642857142857142)","(1.8, 2.04, 2.020487804878049)","(3.9, 5.7, 5.661538461538462)","(61.0, 160.0, 148.88888888888889)"
16-12-2022 11:56:52.280474,"(3.6, 4.0, 3.9184782608695654)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.020487804878049)","(3.9, 5.7, 5.661538461538462)","(61.0, 160.0, 155.0)"
16-12-2022 11:56:53.398940,"(3.6, 4.0, 3.9184782608695654)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.020487804878049)","(3.9, 5.7, 5.661538461538462)","(61.0, 160.0, 155.29411764705884)"
16-12-2022 11:56:54.465525,"(3.6, 4.0, 3.9184782608695654)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.020487804878049)","(3.9, 5.7, 5.661538461538462)","(61.0, 160.0, 148.125)"
16-12-2022 11:56:55.624229,"(3.6, 4.0, 3.9184782608695654)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.020487804878049)","(3.9, 5.7, 5.661538461538462)","(61.0, 170.0, 148.125)"
16-12-2022 11:56:56.739408,"(3.6, 4.0, 3.9184782608695654)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.020487804878049)","(3.9, 5.7, 5.661538461538462)","(61.0, 170.0, 153.33333333333334)"
16-12-2022 11:56:57.854574,"(3.6, 4.0, 3.9184782608695654)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.020487804878049)","(3.9, 5.7, 5.661538461538462)","(61.0, 170.0, 156.53846153846155)"
16-12-2022 11:56:59.340739,"(3.6, 4.0, 3.92)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.022222222222222)","(3.9, 5.7, 5.661538461538462)","(61.0, 170.0, 156.53846153846155)"
16-12-2022 11:57:01.074966,"(3.6, 4.0, 3.92)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.021176470588235)","(3.9, 5.7, 5.661538461538462)","(61.0, 170.0, 156.53846153846155)"
16-12-2022 11:57:02.530008,"(3.6, 4.0, 3.92)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.021176470588235)","(3.9, 5.7, 5.661538461538462)","(71.0, 170.0, 156.53846153846155)"
16-12-2022 11:57:03.504308,"(3.6, 4.0, 3.9181818181818184)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.021176470588235)","(3.9, 5.7, 5.661538461538462)","(71.0, 170.0, 157.5)"
16-12-2022 11:57:04.472229,"(3.6, 4.0, 3.9181818181818184)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.021176470588235)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 157.5)"
16-12-2022 11:57:05.548294,"(3.6, 4.0, 3.9181818181818184)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.02)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 157.5)"
16-12-2022 11:57:06.634445,"(3.6, 4.0, 3.9181818181818184)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030666666666667)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 157.5)"
16-12-2022 11:57:07.693189,"(3.6, 4.0, 3.9181818181818184)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030666666666667)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 157.5)"
16-12-2022 11:57:08.843902,"(3.6, 4.0, 3.9181818181818184)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030666666666667)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 157.5)"
16-12-2022 11:57:09.930546,"(3.6, 4.0, 3.9181818181818184)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030666666666667)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 157.5)"
16-12-2022 11:57:11.009020,"(3.6, 4.0, 3.929411764705882)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030344827586207)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 157.5)"
16-12-2022 11:57:12.045434,"(3.6, 4.0, 3.9466666666666668)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030344827586207)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 157.5)"
16-12-2022 11:57:13.134205,"(3.6, 4.0, 3.9466666666666668)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030344827586207)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 157.5)"
16-12-2022 11:57:14.193108,"(3.6, 4.0, 3.9454545454545453)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030344827586207)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 160.8695652173913)"
16-12-2022 11:57:15.187841,"(3.6, 4.0, 3.9130000000000003)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030344827586207)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 160.8695652173913)"
16-12-2022 11:57:16.130450,"(3.6, 4.0, 3.9130000000000003)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030344827586207)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 160.8695652173913)"
16-12-2022 11:57:17.102907,"(3.6, 4.0, 3.9130000000000003)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030344827586207)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 161.6)"
16-12-2022 11:57:18.117473,"(3.6, 4.0, 3.9130000000000003)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030344827586207)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 161.6)"
16-12-2022 11:57:19.266333,"(3.6, 4.0, 3.9130000000000003)","(9.0, 15.5, 14.868421052631579)","(1.8, 2.04, 2.030344827586207)","(4.0, 5.7, 5.661538461538462)","(71.0, 170.0, 161.6)"
16-12-2022 11:57:20.337074,"(3.6, 4.0, 3.9130000000000003)","(9.0, 15.5, 14.970588235294118)","(1.8, 2.04, 2.0506382978723403)","(4.0, 5.7, 5.714285714285714)","(71.0, 170.0, 161.6)"
16-12-2022 11:57:21.325269,"(3.6, 3.75, 3.661340206185567)","(9.0, 15.5, 15.108695652173914)","(1.8, 2.06, 2.0506382978723403)","(4.0, 5.8, 5.714285714285714)","(71.0, 170.0, 161.6)"
16-12-2022 11:57:22.410108,"(3.6, 3.7, 3.64)","(9.0, 15.5, 14.642857142857142)","(1.8, 2.08, 2.0388571428571427)","(4.0, 5.8, 6.0285714285714285)","(71.0, 170.0, 161.6)"
16-12-2022 11:57:23.620296,"(3.6, 3.7, 3.6142857142857143)","(9.0, 15.5, 14.642857142857142)","(1.8, 2.08, 2.0388571428571427)","(4.0, 6.2, 5.9818181818181815)","(71.0, 170.0, 161.6)"
16-12-2022 11:57:24.783548,"(3.6, 3.7, 3.6142857142857143)","(9.0, 15.5, 14.642857142857142)","(1.8, 2.08, 2.0388571428571427)","(4.0, 6.2, 6.141935483870968)","(71.0, 170.0, 158.33333333333334)"
16-12-2022 11:57:25.771528,"(3.6, 3.7, 3.6083333333333334)","(9.0, 15.5, 14.642857142857142)","(1.8, 2.08, 2.0388571428571427)","(4.0, 6.2, 6.141935483870968)","(71.0, 170.0, 162.22222222222223)"
16-12-2022 11:57:26.683310,"(3.6, 3.7, 3.6090909090909093)","(9.0, 15.5, 14.642857142857142)","(1.8, 2.08, 2.0388571428571427)","(4.0, 6.2, 6.140000000000001)","(71.0, 170.0, 162.22222222222223)"
16-12-2022 11:57:27.715604,"(3.6, 3.7, 3.6090909090909093)","(9.0, 15.5, 14.642857142857142)","(1.8, 2.08, 2.0388571428571427)","(4.0, 6.2, 6.116666666666667)","(71.0, 170.0, 161.66666666666666)"
16-12-2022 11:57:28.779871,"(3.5, 3.7, 3.6083333333333334)","(9.0, 15.5, 14.642857142857142)","(1.8, 2.08, 2.0388571428571427)","(4.2, 6.2, 6.125)","(81.0, 170.0, 161.66666666666666)"
16-12-2022 11:57:29.784608,"(3.4, 3.7, 3.6597560975609755)","(10.0, 15.5, 14.642857142857142)","(1.8, 2.08, 2.03609756097561)","(4.2, 6.2, 6.136842105263158)","(81.0, 170.0, 173.0)"
16-12-2022 11:57:30.753811,"(3.4, 3.7, 3.626086956521739)","(10.0, 15.5, 14.642857142857142)","(1.8, 2.08, 2.0417021276595744)","(4.2, 6.2, 6.136842105263158)","(81.0, 180.0, 173.0)"
16-12-2022 11:57:31.805332,"(3.4, 3.7, 3.6500000000000004)","(10.0, 15.5, 15.09090909090909)","(1.8, 2.08, 2.0417021276595744)","(4.2, 6.2, 6.136842105263158)","(81.0, 180.0, 175.0)"
16-12-2022 11:57:32.832818,"(3.4, 3.7, 3.6500000000000004)","(10.0, 15.5, 15.108695652173914)","(1.85, 2.08, 2.0364285714285715)","(4.2, 6.2, 6.136842105263158)","(81.0, 180.0, 173.0)"
16-12-2022 11:57:33.768277,"(3.4, 3.8, 3.7857142857142856)","(10.0, 15.5, 14.857142857142858)","(1.85, 2.04, 2.0364285714285715)","(4.2, 6.2, 6.136842105263158)","(81.0, 180.0, 173.0)"
16-12-2022 11:57:34.726097,"(3.4, 3.8, 3.7928571428571427)","(10.0, 15.5, 14.272727272727273)","(1.85, 2.04, 2.0309090909090908)","(4.2, 6.2, 6.153846153846154)","(81.0, 180.0, 173.0)"
16-12-2022 11:57:35.734741,"(3.4, 3.8, 3.795)","(10.0, 15.5, 14.535714285714286)","(1.85, 2.02, 2.0027799227799226)","(4.2, 6.2, 6.158620689655173)","(81.0, 180.0, 177.5)"
16-12-2022 11:57:36.743809,"(3.4, 3.8, 3.7642857142857142)","(10.0, 15.5, 14.825)","(1.85, 2.02, 1.9916666666666667)","(4.2, 6.2, 6.148387096774194)","(81.0, 180.0, 177.5)"
16-12-2022 11:57:37.679653,"(3.4, 3.85, 3.8282608695652174)","(10.0, 15.5, 14.96)","(1.85, 1.99, 1.9883333333333333)","(4.2, 6.2, 6.148387096774194)","(81.0, 180.0, 177.5)"
16-12-2022 11:57:38.730801,"(3.4, 4.0, 3.8692307692307693)","(10.0, 15.5, 14.642857142857142)","(1.85, 1.96, 1.9675)","(4.2, 6.2, 5.504651162790697)","(81.0, 180.0, 178.75)"
16-12-2022 11:57:39.683854,"(3.4, 4.1, 4.011111111111111)","(10.0, 17.5, 16.833333333333332)","(1.85, 1.99, 1.9675)","(4.2, 5.6, 5.504651162790697)","(81.0, 180.0, 178.75)"
16-12-2022 11:57:40.522278,"(3.4, 4.1, 4.0625)","(10.0, 17.5, 14.6875)","(1.85, 2.02, 1.9840625)","(4.2, 5.5, 5.441666666666666)","(81.0, 180.0, 177.5)"
16-12-2022 11:57:41.411892,"(3.4, 4.1, 4.0625)","(10.0, 17.5, 14.6875)","(1.85, 2.02, 1.9840625)","(4.2, 5.5, 5.441666666666666)","(81.0, 180.0, 177.5)"
16-12-2022 11:57:42.424040,"(3.4, 4.1, 4.04)","(10.0, 17.5, 14.666666666666666)","(1.85, 2.02, 2.0014285714285713)","(4.2, 5.5, 5.425925925925926)","(81.0, 180.0, 178.75)"
16-12-2022 11:57:43.418807,"(3.4, 4.1, 4.04)","(10.0, 17.5, 14.666666666666666)","(1.85, 2.02, 2.0014285714285713)","(4.2, 5.5, 5.436)","(81.0, 180.0, 177.5)"
16-12-2022 11:57:44.287293,"(3.4, 4.1, 4.042857142857143)","(10.0, 17.5, 14.666666666666666)","(1.85, 2.02, 2.0014285714285713)","(4.2, 5.5, 5.436)","(81.0, 180.0, 177.5)"
16-12-2022 11:57:45.164816,"(3.5, 3.85, 3.7048913043478264)","(10.0, 17.5, 15.652173913043478)","(1.85, 2.06, 2.0448)","(4.2, 5.7, 5.644444444444445)","(81.0, 180.0, 178.75)"
16-12-2022 11:57:46.110408,"(3.5, 3.75, 3.73)","(10.0, 17.5, 16.1)","(1.85, 2.06, 2.0410526315789475)","(4.2, 5.7, 5.7785714285714285)","(81.0, 180.0, 177.5)"
16-12-2022 11:57:47.053866,"(3.5, 3.75, 3.738235294117647)","(10.0, 17.5, 16.833333333333332)","(1.85, 2.04, 2.018181818181818)","(4.2, 5.8, 5.7846153846153845)","(81.0, 180.0, 178.75)"
16-12-2022 11:57:47.921112,"(3.5, 3.8, 3.7315789473684213)","(10.0, 17.5, 16.833333333333332)","(1.85, 2.04, 2.002105263157895)","(4.2, 5.8, 5.7846153846153845)","(81.0, 180.0, 178.75)"
16-12-2022 11:57:48.844445,"(3.5, 3.8, 3.7785714285714285)","(10.0, 17.5, 16.833333333333332)","(1.85, 2.04, 2.002105263157895)","(4.2, 5.8, 5.7846153846153845)","(81.0, 180.0, 178.75)"
16-12-2022 11:57:49.732098,"(3.5, 3.85, 3.8346153846153848)","(10.0, 17.5, 16.833333333333332)","(1.85, 2.04, 2.0028571428571427)","(4.2, 5.8, 5.7846153846153845)","(81.0, 180.0, 178.75)"
16-12-2022 11:57:50.662921,"(3.5, 3.8, 3.792307692307692)","(10.0, 17.5, 16.833333333333332)","(1.85, 2.04, 2.002105263157895)","(4.2, 5.8, 5.688235294117647)","(81.0, 180.0, 179.33333333333334)"
16-12-2022 11:57:51.574916,"(3.5, 3.85, 3.8055555555555554)","(10.0, 17.5, 16.8)","(1.85, 1.99, 1.9845714285714287)","(4.2, 5.9, 5.758823529411765)","(81.0, 190.0, 180.0)"
16-12-2022 11:57:52.514808,"(3.5, 3.8, 3.7249999999999996)","(10.0, 17.5, 17.2)","(1.85, 2.04, 2.0089655172413794)","(4.2, 5.8, 5.531034482758621)","(81.0, 190.0, 180.0)"
16-12-2022 11:57:53.390581,"(3.5, 3.8, 3.791176470588235)","(10.0, 17.5, 17.2)","(1.85, 2.04, 2.024375)","(4.2, 5.5, 5.468965517241379)","(81.0, 190.0, 180.0)"
16-12-2022 11:57:54.229346,"(3.5, 3.85, 3.79)","(10.0, 17.5, 16.833333333333332)","(1.85, 2.04, 2.008)","(4.2, 5.7, 5.688461538461539)","(81.0, 190.0, 176.0)"
16-12-2022 11:57:55.092258,"(3.5, 3.8, 3.764705882352941)","(10.0, 17.5, 16.833333333333332)","(1.85, 2.02, 2.006153846153846)","(4.2, 5.8, 5.725)","(81.0, 190.0, 176.0)"
