,Bellicose,Dinnys A Suspect,Jimmy Neutron,Skilled Artist,Anthropica,Courtingrock,Kaique,Russian Warrior,Stellar
12-01-2023 17:24:15.705997,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 20.142857142857142)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:16.793582,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 20.142857142857142)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:17.869507,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 20.142857142857142)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:18.991005,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 20.142857142857142)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:20.176295,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:21.289685,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:22.461371,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:23.611014,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:24.765649,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:25.899806,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:27.117203,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:28.358224,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:29.567148,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:30.739144,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:31.896089,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:33.020142,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:34.110477,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:35.206756,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.437109375)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:36.282608,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 36.3125)","(8.0, 15.0, 13.295454545454545)","(61.0, 200.0, 170.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.45, 1.4684615384615385)","(101.0, 220.0, 190.0)"
12-01-2023 17:24:37.449972,"(11.0, 19.0, 17.96153846153846)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 42.0, 35.6)","(8.0, 15.0, 13.2)","(61.0, 200.0, 155.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:38.651506,"(11.0, 19.0, 17.852941176470587)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 37.25)","(8.0, 15.0, 13.2)","(61.0, 200.0, 155.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:39.807388,"(11.0, 19.0, 17.852941176470587)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 37.25)","(8.0, 15.0, 13.2)","(61.0, 200.0, 155.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:40.963435,"(11.0, 19.0, 17.852941176470587)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 37.25)","(8.0, 15.0, 13.2)","(61.0, 200.0, 155.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:42.143632,"(11.0, 19.0, 17.852941176470587)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 35.1875)","(8.0, 15.0, 13.2)","(61.0, 200.0, 155.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:43.240157,"(11.0, 19.0, 17.852941176470587)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 35.1875)","(8.0, 15.0, 13.2)","(61.0, 200.0, 155.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:44.376749,"(11.0, 19.0, 17.852941176470587)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 35.1875)","(8.0, 15.0, 13.2)","(41.0, 200.0, 155.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:45.548056,"(11.0, 19.0, 17.852941176470587)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 35.1875)","(8.0, 15.0, 13.2)","(41.0, 200.0, 155.0)","(31.0, 70.0, 51.142857142857146)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:46.745234,"(11.0, 19.0, 17.852941176470587)","(15.0, 23.0, 19.25)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 35.1875)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 70.0, 70.85714285714286)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:47.939866,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.22222222222222)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 35.1875)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 70.85714285714286)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:49.221282,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.22222222222222)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 35.1875)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 62.54545454545455)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:50.422311,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.22222222222222)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 35.1875)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 52.57142857142857)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:51.573951,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.22222222222222)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 35.1875)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 62.54545454545455)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:52.708186,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.22222222222222)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 35.1875)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 62.54545454545455)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:53.864374,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.22222222222222)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 35.1875)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 62.54545454545455)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:55.065619,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.22222222222222)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 33.0)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 62.54545454545455)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:56.459417,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.0)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 33.0)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 62.54545454545455)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:57.708067,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.0)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 33.0)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 62.54545454545455)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:24:58.938872,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.0)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 33.0)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 62.54545454545455)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:00.078630,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.0)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 33.0)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 62.54545454545455)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:01.161329,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.0)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 33.0)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 62.54545454545455)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:02.467812,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.0)","(7.0, 13.0, 11.6875)","(15.0, 40.0, 33.0)","(8.0, 15.0, 14.25)","(41.0, 200.0, 155.0)","(31.0, 80.0, 62.54545454545455)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:03.716042,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.0)","(7.0, 13.0, 11.75)","(15.0, 40.0, 33.0)","(8.0, 15.0, 14.25)","(61.0, 200.0, 155.0)","(31.0, 80.0, 62.54545454545455)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:04.837902,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.75)","(15.0, 40.0, 33.0)","(8.0, 15.0, 14.25)","(61.0, 200.0, 155.0)","(31.0, 80.0, 67.28571428571428)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:05.946881,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.75)","(15.0, 40.0, 33.0)","(8.0, 15.0, 14.25)","(61.0, 200.0, 155.0)","(31.0, 75.0, 67.28571428571428)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:07.134863,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.625)","(15.0, 40.0, 33.0)","(8.0, 15.0, 14.25)","(61.0, 200.0, 155.0)","(31.0, 75.0, 67.28571428571428)","(1.35, 1.47, 1.4684615384615385)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:08.232256,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.625)","(15.0, 40.0, 33.0)","(8.0, 15.0, 14.25)","(61.0, 200.0, 155.0)","(31.0, 75.0, 67.28571428571428)","(1.35, 1.47, 1.4385526315789474)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:09.487142,"(11.0, 19.0, 18.166666666666668)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.75)","(15.0, 40.0, 34.0)","(8.0, 15.0, 14.25)","(61.0, 200.0, 112.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4420245398773006)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:10.757848,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.75)","(15.0, 40.0, 34.0)","(8.0, 15.0, 14.25)","(61.0, 200.0, 165.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4249397590361446)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:11.968736,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.75)","(15.0, 40.0, 37.0)","(8.0, 15.0, 14.25)","(61.0, 190.0, 140.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4249397590361446)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:13.173311,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.75)","(15.0, 40.0, 38.36363636363636)","(8.0, 15.0, 14.25)","(61.0, 190.0, 165.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4164516129032256)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:14.296808,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.75)","(15.0, 46.0, 38.36363636363636)","(8.0, 15.0, 14.25)","(61.0, 190.0, 140.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4164516129032256)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:15.524547,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.7)","(15.0, 46.0, 37.0)","(8.0, 15.0, 14.25)","(61.0, 190.0, 140.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4221428571428572)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:16.848333,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.7)","(15.0, 46.0, 37.0)","(8.0, 15.0, 14.25)","(61.0, 190.0, 140.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4164516129032256)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:18.067927,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.857142857142858)","(15.0, 46.0, 37.0)","(8.0, 15.0, 14.25)","(61.0, 190.0, 140.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4164516129032256)","(101.0, 220.0, 175.0)"
12-01-2023 17:25:19.183405,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.717391304347826)","(15.0, 46.0, 37.0)","(8.0, 15.0, 14.25)","(41.0, 190.0, 140.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4252380952380952)","(101.0, 220.0, 166.66666666666666)"
12-01-2023 17:25:20.329255,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.724137931034482)","(15.0, 46.0, 37.0)","(8.0, 15.0, 14.25)","(41.0, 190.0, 140.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4252380952380952)","(101.0, 220.0, 166.66666666666666)"
12-01-2023 17:25:21.429753,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.724137931034482)","(15.0, 46.0, 37.0)","(8.0, 15.0, 14.25)","(41.0, 190.0, 140.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4252380952380952)","(101.0, 220.0, 188.0)"
12-01-2023 17:25:22.659641,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.717391304347826)","(15.0, 46.0, 37.0)","(8.0, 15.0, 14.25)","(41.0, 190.0, 140.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4252380952380952)","(101.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:23.961445,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.774193548387096)","(15.0, 46.0, 37.0)","(8.0, 15.0, 14.25)","(41.0, 190.0, 165.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4252380952380952)","(101.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:25.298979,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.774193548387096)","(15.0, 46.0, 37.0)","(8.0, 15.0, 14.25)","(41.0, 190.0, 156.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4252380952380952)","(101.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:26.525731,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.774193548387096)","(15.0, 46.0, 37.0)","(8.0, 15.0, 14.25)","(41.0, 200.0, 175.55555555555554)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4252380952380952)","(101.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:27.724654,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.78)","(15.0, 46.0, 37.0)","(8.0, 15.0, 14.25)","(41.0, 200.0, 173.75)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4252380952380952)","(101.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:28.884355,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.78)","(15.0, 46.0, 40.57142857142857)","(8.0, 15.0, 14.25)","(41.0, 200.0, 150.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4252380952380952)","(101.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:30.133460,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.78)","(15.0, 44.0, 40.57142857142857)","(8.0, 15.0, 14.25)","(41.0, 200.0, 150.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4252380952380952)","(101.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:31.404595,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.78)","(15.0, 44.0, 40.57142857142857)","(8.0, 15.0, 14.25)","(41.0, 200.0, 150.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4481818181818182)","(101.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:32.783431,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.78)","(15.0, 44.0, 40.57142857142857)","(8.0, 15.0, 14.25)","(41.0, 200.0, 175.0)","(31.0, 75.0, 70.0909090909091)","(1.35, 1.45, 1.4481818181818182)","(101.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:34.048816,"(11.0, 19.0, 18.5)","(15.0, 23.0, 20.0)","(7.0, 12.5, 11.78)","(15.0, 44.0, 40.57142857142857)","(8.0, 15.0, 12.868421052631579)","(41.0, 200.0, 166.66666666666669)","(31.0, 75.0, 61.2)","(1.35, 1.45, 1.4487301587301586)","(101.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:35.273408,"(11.0, 19.0, 18.5)","(15.0, 22.0, 19.6)","(7.0, 12.5, 11.75)","(15.0, 44.0, 40.57142857142857)","(8.0, 14.5, 12.676470588235293)","(41.0, 200.0, 166.66666666666669)","(31.0, 70.0, 61.2)","(1.35, 1.45, 1.4487301587301586)","(101.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:36.516496,"(11.0, 19.0, 18.5)","(15.0, 22.0, 19.066666666666666)","(7.0, 12.5, 11.75)","(15.0, 44.0, 40.57142857142857)","(8.0, 14.5, 12.676470588235293)","(41.0, 200.0, 166.66666666666669)","(31.0, 70.0, 61.2)","(1.35, 1.45, 1.4487301587301586)","(101.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:37.744431,"(11.0, 19.0, 18.5)","(17.0, 22.0, 19.066666666666666)","(7.0, 12.5, 11.75)","(15.0, 44.0, 40.57142857142857)","(7.5, 14.5, 12.676470588235293)","(41.0, 200.0, 166.66666666666669)","(31.0, 70.0, 61.2)","(1.35, 1.45, 1.4487301587301586)","(91.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:39.070743,"(11.0, 19.0, 18.5)","(17.0, 22.0, 19.066666666666666)","(7.0, 12.5, 11.75)","(15.0, 44.0, 40.57142857142857)","(7.5, 14.5, 12.676470588235293)","(41.0, 200.0, 166.66666666666669)","(31.0, 70.0, 61.2)","(1.35, 1.45, 1.4487301587301586)","(91.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:40.383486,"(11.0, 19.0, 18.5)","(17.0, 22.0, 19.066666666666666)","(7.0, 12.5, 11.75)","(15.0, 44.0, 40.57142857142857)","(7.5, 14.5, 12.676470588235293)","(41.0, 200.0, 166.66666666666669)","(31.0, 70.0, 61.2)","(1.35, 1.45, 1.4487301587301586)","(91.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:41.696668,"(11.0, 19.0, 18.5)","(17.0, 22.0, 19.066666666666666)","(7.0, 12.5, 11.75)","(15.0, 44.0, 40.57142857142857)","(7.5, 14.5, 12.676470588235293)","(41.0, 200.0, 166.66666666666669)","(31.0, 70.0, 61.2)","(1.35, 1.45, 1.4487301587301586)","(91.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:43.107336,"(11.0, 19.0, 18.5)","(17.0, 22.0, 19.066666666666666)","(7.0, 12.5, 11.75)","(15.0, 44.0, 40.57142857142857)","(7.5, 14.5, 12.676470588235293)","(41.0, 200.0, 166.66666666666669)","(31.0, 70.0, 61.2)","(1.35, 1.45, 1.4487301587301586)","(91.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:44.652096,"(11.0, 19.0, 18.5)","(17.0, 22.0, 19.066666666666666)","(7.0, 12.5, 11.75)","(15.0, 44.0, 40.57142857142857)","(7.5, 14.5, 12.676470588235293)","(41.0, 200.0, 166.66666666666669)","(31.0, 70.0, 61.2)","(1.35, 1.45, 1.4487301587301586)","(91.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:45.997479,"(11.0, 19.0, 18.5)","(17.0, 22.0, 19.066666666666666)","(7.0, 12.5, 11.75)","(15.0, 44.0, 40.57142857142857)","(7.5, 14.5, 12.676470588235293)","(41.0, 200.0, 166.66666666666669)","(31.0, 70.0, 61.2)","(1.35, 1.45, 1.4487301587301586)","(91.0, 220.0, 173.33333333333334)"
12-01-2023 17:25:47.493303,"(11.0, 19.0, 18.5)","(17.0, 22.0, 19.066666666666666)","(7.0, 12.5, 11.75)","(15.0, 44.0, 38.0)","(7.5, 14.5, 12.676470588235293)","(41.0, 200.0, 166.66666666666669)","(31.0, 70.0, 61.2)","(1.35, 1.45, 1.4487301587301586)","(91.0, 220.0, 173.33333333333334)"
