,Velocity Touched,Kingsbrae Wilma,Chicago Reign,Cherry Chunker,Betty Kingsbrae,Extreme Measures,Zoe Kate,Bugatti Fierce
15-12-2022 13:56:13.086096,"(3.8, 4.6, 4.54)","(16.0, 24.0, 22.65)","(1.8, 2.08, 2.059047619047619)","(20.0, 26.0, 25.764705882352942)","(21.0, 36.0, 33.69230769230769)","(7.5, 11.5, 11.055555555555555)","(19.0, 26.0, 25.0)","(13.0, 23.0, 22.0625)"
15-12-2022 13:56:14.254289,"(3.8, 4.6, 4.535384615384615)","(16.0, 24.0, 22.82608695652174)","(1.8, 2.08, 2.059047619047619)","(20.0, 27.0, 25.81818181818182)","(21.0, 36.0, 33.391304347826086)","(7.5, 11.5, 11.055555555555555)","(19.0, 26.0, 25.0)","(13.0, 23.0, 22.8)"
15-12-2022 13:56:15.442664,"(3.8, 4.6, 4.529411764705882)","(16.0, 24.0, 23.142857142857142)","(1.8, 2.08, 2.0606896551724136)","(20.0, 26.0, 26.8125)","(21.0, 36.0, 33.27272727272727)","(7.5, 11.5, 11.095505617977528)","(19.0, 26.0, 25.166666666666668)","(13.0, 23.0, 22.85)"
15-12-2022 13:56:16.696554,"(3.8, 4.6, 4.523809523809524)","(16.0, 24.0, 23.2)","(1.8, 2.08, 2.0673076923076925)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 33.27272727272727)","(7.5, 11.5, 11.023809523809524)","(19.0, 26.0, 25.11764705882353)","(14.0, 23.0, 22.85)"
15-12-2022 13:56:17.943455,"(3.8, 4.6, 4.523809523809524)","(16.0, 24.0, 23.2)","(1.8, 2.08, 2.0673076923076925)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 33.27272727272727)","(7.5, 11.5, 11.023809523809524)","(19.0, 26.0, 25.11764705882353)","(14.0, 23.0, 22.85)"
15-12-2022 13:56:19.247258,"(3.8, 4.6, 4.522222222222222)","(16.0, 24.0, 23.294117647058822)","(1.8, 2.08, 2.065)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 33.27272727272727)","(7.5, 11.5, 11.023809523809524)","(19.0, 26.0, 25.0)","(14.0, 23.0, 22.166666666666668)"
15-12-2022 13:56:20.436263,"(3.8, 4.6, 4.523809523809524)","(16.0, 24.0, 23.2)","(1.8, 2.08, 2.063404255319149)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 33.64705882352941)","(7.5, 11.5, 10.99438202247191)","(19.0, 26.0, 25.11764705882353)","(14.0, 23.0, 22.565217391304348)"
15-12-2022 13:56:21.483499,"(3.8, 4.6, 4.523809523809524)","(16.0, 24.0, 23.2)","(1.8, 2.08, 2.0616470588235294)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 35.111111111111114)","(7.5, 11.5, 10.99438202247191)","(19.0, 26.0, 25.11764705882353)","(14.0, 23.0, 22.565217391304348)"
15-12-2022 13:56:22.648945,"(3.8, 4.6, 4.529411764705882)","(16.0, 24.0, 23.294117647058822)","(1.8, 2.08, 2.0616470588235294)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 35.38461538461539)","(7.5, 11.5, 10.99438202247191)","(19.0, 26.0, 25.0)","(14.0, 23.0, 22.565217391304348)"
15-12-2022 13:56:23.916550,"(3.8, 4.6, 4.522222222222222)","(16.0, 24.0, 23.2)","(1.8, 2.08, 2.0612048192771084)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 34.5)","(7.5, 11.5, 10.99438202247191)","(19.0, 26.0, 25.11764705882353)","(14.0, 23.0, 22.130434782608695)"
15-12-2022 13:56:25.220584,"(3.8, 4.6, 4.516417910447761)","(16.0, 24.0, 23.2)","(1.8, 2.08, 2.0612048192771084)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 34.10526315789474)","(7.5, 11.5, 10.99438202247191)","(19.0, 26.0, 25.0625)","(14.0, 23.0, 22.130434782608695)"
15-12-2022 13:56:26.406316,"(3.8, 4.6, 4.516417910447761)","(16.0, 24.0, 23.2)","(1.8, 2.08, 2.0612048192771084)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 34.2)","(7.5, 11.5, 10.99438202247191)","(19.0, 26.0, 24.941176470588236)","(14.0, 23.0, 21.615384615384617)"
15-12-2022 13:56:27.522116,"(3.8, 4.5, 4.49423076923077)","(16.0, 24.0, 23.294117647058822)","(1.8, 2.08, 2.0549152542372884)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 34.2)","(7.5, 11.5, 10.99438202247191)","(19.0, 26.0, 25.0)","(14.0, 23.0, 21.444444444444443)"
15-12-2022 13:56:28.624114,"(3.8, 4.6, 4.523333333333333)","(16.0, 24.0, 23.294117647058822)","(1.8, 2.08, 2.0575280898876405)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 34.0)","(7.5, 11.5, 10.99438202247191)","(19.0, 26.0, 25.0625)","(14.0, 23.0, 21.444444444444443)"
15-12-2022 13:56:29.827327,"(3.8, 4.6, 4.528947368421052)","(16.0, 24.0, 23.4)","(1.8, 2.08, 2.0725490196078433)","(20.0, 27.0, 26.857142857142858)","(21.0, 36.0, 34.0)","(7.5, 11.5, 10.854166666666666)","(19.0, 26.0, 25.0625)","(14.0, 23.0, 21.615384615384617)"
15-12-2022 13:56:30.988186,"(3.8, 4.7, 4.612820512820513)","(16.0, 24.0, 23.4)","(1.8, 2.08, 2.055421686746988)","(20.0, 27.0, 26.857142857142858)","(21.0, 36.0, 34.095238095238095)","(7.5, 11.0, 10.836363636363636)","(19.0, 26.0, 25.25)","(14.0, 22.0, 20.9375)"
15-12-2022 13:56:32.522658,"(3.8, 4.7, 4.542857142857143)","(16.0, 24.0, 23.076923076923077)","(1.8, 2.08, 2.087042253521127)","(20.0, 27.0, 25.904761904761905)","(21.0, 36.0, 34.095238095238095)","(7.5, 11.0, 10.840909090909092)","(19.0, 26.0, 25.25)","(14.0, 21.0, 20.944444444444443)"
15-12-2022 13:56:33.913945,"(3.8, 4.6, 4.523684210526316)","(16.0, 24.0, 23.125)","(1.8, 2.1, 2.074576271186441)","(20.0, 26.0, 26.857142857142858)","(21.0, 36.0, 34.0)","(7.5, 11.0, 10.857142857142858)","(19.0, 26.0, 25.444444444444443)","(14.0, 22.0, 21.90909090909091)"
15-12-2022 13:56:35.316286,"(3.8, 4.6, 4.527710843373494)","(16.0, 24.0, 23.22222222222222)","(1.8, 2.08, 2.0744827586206895)","(20.0, 27.0, 26.863636363636363)","(21.0, 36.0, 34.095238095238095)","(7.5, 11.0, 10.875)","(19.0, 26.0, 25.18181818181818)","(14.0, 22.0, 21.90909090909091)"
15-12-2022 13:56:36.626131,"(3.8, 4.6, 4.467241379310345)","(16.0, 24.0, 22.91304347826087)","(1.8, 2.08, 2.0714754098360655)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 33.77777777777778)","(7.5, 11.0, 10.870967741935484)","(19.0, 26.0, 25.18181818181818)","(14.0, 22.0, 21.94736842105263)"
15-12-2022 13:56:37.935172,"(3.8, 4.5, 4.461904761904762)","(16.0, 23.0, 22.9)","(1.8, 2.08, 2.082222222222222)","(20.0, 27.0, 26.823529411764707)","(21.0, 36.0, 33.77777777777778)","(7.5, 11.0, 10.850746268656717)","(19.0, 26.0, 25.285714285714285)","(14.0, 22.0, 21.94736842105263)"
15-12-2022 13:56:39.317433,"(3.8, 4.5, 4.457894736842105)","(16.0, 23.0, 22.9)","(1.8, 2.1, 2.082222222222222)","(20.0, 27.0, 26.526315789473685)","(21.0, 36.0, 33.77777777777778)","(7.5, 11.0, 10.850746268656717)","(19.0, 26.0, 25.285714285714285)","(14.0, 22.0, 21.94736842105263)"
15-12-2022 13:56:40.690871,"(3.8, 4.5, 4.478571428571429)","(16.0, 23.0, 22.5)","(1.8, 2.1, 2.0825806451612903)","(20.0, 27.0, 25.666666666666668)","(21.0, 36.0, 33.77777777777778)","(7.5, 11.0, 10.840579710144928)","(19.0, 26.0, 25.18181818181818)","(14.0, 22.0, 21.94736842105263)"
15-12-2022 13:56:42.917196,"(3.8, 4.5, 4.48)","(16.0, 24.0, 22.533333333333335)","(1.8, 2.1, 2.08089552238806)","(20.0, 24.0, 23.9375)","(21.0, 36.0, 35.2)","(7.5, 11.0, 10.88888888888889)","(19.0, 26.0, 25.0)","(14.0, 22.0, 21.94736842105263)"
15-12-2022 13:56:44.642947,"(3.8, 4.5, 4.491428571428571)","(16.0, 24.0, 23.454545454545453)","(1.8, 2.1, 2.056756756756757)","(20.0, 24.0, 25.714285714285715)","(21.0, 36.0, 33.81818181818182)","(7.5, 11.0, 10.968468468468469)","(19.0, 26.0, 24.96153846153846)","(14.0, 22.0, 21.8)"
15-12-2022 13:56:46.064766,"(3.8, 4.6, 4.526)","(16.0, 24.0, 23.454545454545453)","(1.8, 2.06, 2.0563157894736843)","(20.0, 26.0, 24.782608695652172)","(21.0, 36.0, 33.81818181818182)","(7.5, 11.5, 10.985981308411215)","(19.0, 26.0, 24.90909090909091)","(14.0, 22.0, 21.615384615384617)"
15-12-2022 13:56:47.407075,"(3.8, 4.6, 4.526)","(16.0, 24.0, 23.454545454545453)","(1.8, 2.06, 2.0563157894736843)","(20.0, 27.0, 24.782608695652172)","(21.0, 36.0, 33.81818181818182)","(7.5, 11.5, 10.981481481481481)","(19.0, 26.0, 25.357142857142858)","(14.0, 22.0, 21.545454545454547)"
15-12-2022 13:56:48.713011,"(3.8, 4.6, 4.516326530612245)","(16.0, 23.0, 22.555555555555557)","(1.8, 2.06, 2.05)","(20.0, 27.0, 25.875)","(21.0, 34.0, 33.142857142857146)","(7.5, 11.5, 11.055555555555555)","(19.0, 26.0, 25.357142857142858)","(14.0, 22.0, 21.545454545454547)"
15-12-2022 13:56:50.020005,"(3.8, 4.6, 4.526415094339622)","(16.0, 23.0, 22.384615384615383)","(1.8, 2.06, 2.052244897959184)","(20.0, 26.0, 25.904761904761905)","(21.0, 32.0, 30.5)","(7.5, 11.5, 11.105633802816902)","(19.0, 26.0, 25.25)","(14.0, 22.0, 21.47826086956522)"
15-12-2022 13:56:51.415988,"(3.8, 4.7, 4.60752688172043)","(16.0, 23.0, 22.0)","(1.8, 2.06, 2.0385858585858587)","(20.0, 26.0, 25.904761904761905)","(21.0, 32.0, 30.5)","(7.5, 11.5, 11.125)","(19.0, 26.0, 24.96875)","(14.0, 22.0, 21.25)"
15-12-2022 13:56:52.957456,"(3.8, 4.7, 4.6022727272727275)","(16.0, 23.0, 21.923076923076923)","(1.8, 2.06, 2.0383673469387755)","(20.0, 26.0, 25.904761904761905)","(21.0, 32.0, 30.4)","(7.5, 11.5, 11.125)","(19.0, 26.0, 24.96875)","(14.0, 22.0, 21.375)"
15-12-2022 13:56:54.210099,"(3.8, 4.7, 4.607865168539326)","(16.0, 23.0, 21.923076923076923)","(1.8, 2.06, 2.0389473684210526)","(20.0, 26.0, 25.391304347826086)","(21.0, 32.0, 31.25)","(7.5, 11.5, 11.142857142857142)","(19.0, 26.0, 23.666666666666668)","(14.0, 22.0, 21.62962962962963)"
15-12-2022 13:56:55.573303,"(3.8, 4.7, 4.730434782608696)","(16.0, 23.0, 22.17241379310345)","(1.8, 2.06, 2.03875)","(20.0, 26.0, 24.884057971014492)","(21.0, 32.0, 31.333333333333332)","(7.5, 11.5, 11.226027397260275)","(19.0, 24.0, 23.764705882352942)","(14.0, 22.0, 21.363636363636363)"
15-12-2022 13:56:56.871524,"(3.8, 4.8, 4.730434782608696)","(16.0, 23.0, 20.941176470588236)","(1.8, 2.06, 2.0418487394957983)","(20.0, 25.0, 22.8)","(21.0, 34.0, 31.333333333333332)","(7.5, 11.5, 11.201492537313433)","(19.0, 24.0, 23.8)","(14.0, 22.0, 19.150943396226417)"
15-12-2022 13:56:58.154760,"(3.8, 4.8, 4.76)","(16.0, 21.0, 20.941176470588236)","(1.8, 2.06, 2.0507142857142857)","(20.0, 23.0, 22.333333333333332)","(21.0, 34.0, 32.0)","(7.5, 11.5, 11.25925925925926)","(19.0, 24.0, 23.8)","(14.0, 19.5, 18.775862068965516)"
15-12-2022 13:56:59.356098,"(3.8, 4.9, 4.851020408163266)","(16.0, 22.0, 21.307692307692307)","(1.8, 2.08, 2.0307692307692307)","(20.0, 24.0, 22.928571428571427)","(21.0, 34.0, 32.0)","(7.5, 11.5, 11.235294117647058)","(19.0, 24.0, 24.11111111111111)","(14.0, 19.5, 19.224137931034484)"
15-12-2022 13:57:00.554929,"(3.8, 5.0, 4.921951219512195)","(16.0, 22.0, 21.384615384615383)","(1.8, 2.04, 2.0240963855421685)","(20.0, 24.0, 23.153846153846153)","(21.0, 34.0, 31.714285714285715)","(7.5, 11.5, 11.58695652173913)","(19.0, 25.0, 24.22222222222222)","(14.0, 19.5, 20.375)"
15-12-2022 13:57:01.873764,"(3.8, 5.0, 4.921951219512195)","(16.0, 22.0, 21.384615384615383)","(1.8, 2.04, 2.0191304347826087)","(20.0, 24.0, 22.88888888888889)","(21.0, 34.0, 31.2)","(7.5, 12.0, 11.704545454545455)","(19.0, 25.0, 22.76923076923077)","(14.0, 21.0, 20.214285714285715)"
15-12-2022 13:57:03.193524,"(3.8, 5.0, 4.91578947368421)","(16.0, 22.0, 21.636363636363637)","(1.8, 2.02, 2.0224242424242425)","(20.0, 23.0, 22.444444444444443)","(21.0, 32.0, 31.272727272727273)","(7.5, 12.0, 11.701923076923077)","(19.0, 24.0, 22.64516129032258)","(14.0, 21.0, 20.09090909090909)"
15-12-2022 13:57:04.459685,"(3.8, 5.0, 4.925581395348837)","(16.0, 22.0, 21.636363636363637)","(1.8, 2.04, 2.0224242424242425)","(20.0, 23.0, 21.933333333333334)","(21.0, 32.0, 31.2)","(7.5, 12.0, 11.70754716981132)","(19.0, 24.0, 22.733333333333334)","(14.0, 21.0, 20.08823529411765)"
15-12-2022 13:57:05.667448,"(3.8, 4.9, 4.874193548387097)","(16.0, 22.0, 21.555555555555557)","(1.8, 2.04, 2.025714285714286)","(16.0, 22.0, 21.875)","(21.0, 32.0, 31.2)","(8.0, 12.0, 11.70754716981132)","(19.0, 24.0, 22.647058823529413)","(14.0, 21.0, 20.08823529411765)"
15-12-2022 13:57:06.930594,"(3.9, 4.9, 4.885185185185185)","(16.0, 22.0, 21.555555555555557)","(1.8, 2.04, 2.0317142857142856)","(16.0, 23.0, 20.555555555555557)","(21.0, 32.0, 31.272727272727273)","(8.0, 12.0, 11.701923076923077)","(19.0, 24.0, 22.62857142857143)","(14.0, 21.0, 19.67142857142857)"
15-12-2022 13:57:08.296174,"(3.9, 4.9, 4.890322580645162)","(16.0, 22.0, 21.466666666666665)","(1.8, 2.06, 2.042)","(16.0, 21.0, 20.5625)","(21.0, 32.0, 31.272727272727273)","(8.0, 12.0, 11.745283018867925)","(19.0, 24.0, 22.62857142857143)","(14.0, 21.0, 19.8375)"
15-12-2022 13:57:09.691382,"(3.9, 4.9, 4.890322580645162)","(16.0, 22.0, 21.238095238095237)","(1.8, 2.06, 2.0341379310344827)","(16.0, 21.0, 19.766666666666666)","(21.0, 32.0, 30.705882352941178)","(8.0, 12.0, 11.82)","(19.0, 24.0, 22.392857142857142)","(14.0, 21.0, 19.61111111111111)"
15-12-2022 13:57:11.051101,"(3.9, 5.0, 4.9478723404255325)","(16.0, 22.0, 21.304347826086957)","(1.8, 2.04, 2.042162162162162)","(16.0, 21.0, 19.476190476190474)","(21.0, 32.0, 30.608695652173914)","(8.0, 12.0, 11.85820895522388)","(19.0, 24.0, 22.90909090909091)","(14.0, 20.0, 19.25)"
15-12-2022 13:57:12.293014,"(3.9, 5.0, 4.9478723404255325)","(16.0, 22.0, 21.304347826086957)","(1.8, 2.06, 2.0394285714285716)","(16.0, 21.0, 19.955357142857142)","(21.0, 32.0, 30.608695652173914)","(8.0, 12.0, 11.85820895522388)","(19.0, 23.0, 22.90909090909091)","(14.0, 20.0, 19.225)"
15-12-2022 13:57:13.571609,"(3.9, 5.0, 4.9478723404255325)","(16.0, 22.0, 21.238095238095237)","(1.8, 2.06, 2.0394285714285716)","(16.0, 21.0, 20.029411764705884)","(21.0, 32.0, 30.545454545454547)","(8.0, 12.0, 11.85820895522388)","(19.0, 23.0, 22.90909090909091)","(14.0, 20.0, 19.225)"
15-12-2022 13:57:14.890478,"(3.9, 5.0, 4.955555555555556)","(16.0, 22.0, 21.2)","(1.8, 2.06, 2.0394285714285716)","(16.0, 21.0, 20.026315789473685)","(21.0, 32.0, 30.476190476190474)","(8.0, 12.0, 11.817567567567568)","(19.0, 23.0, 22.90909090909091)","(14.0, 20.0, 19.3)"
15-12-2022 13:57:16.210811,"(3.9, 5.0, 4.958333333333334)","(16.0, 22.0, 21.23076923076923)","(1.8, 2.06, 2.0430588235294116)","(16.0, 21.0, 19.318181818181817)","(21.0, 32.0, 30.48)","(8.0, 12.0, 11.817567567567568)","(19.0, 23.0, 22.90909090909091)","(14.0, 19.5, 19.227272727272727)"
15-12-2022 13:57:17.510771,"(3.9, 5.0, 4.951260504201681)","(16.0, 22.0, 21.384615384615383)","(1.8, 2.06, 2.0449462365591398)","(16.0, 19.5, 18.9375)","(21.0, 32.0, 30.48)","(8.0, 12.0, 11.817567567567568)","(19.0, 23.0, 22.90909090909091)","(14.0, 19.5, 19.227272727272727)"
15-12-2022 13:57:18.799908,"(3.9, 5.0, 4.953225806451613)","(16.0, 22.0, 21.384615384615383)","(1.8, 2.06, 2.0449462365591398)","(15.0, 19.5, 18.9375)","(21.0, 32.0, 30.6)","(8.0, 12.0, 11.82)","(19.0, 23.0, 22.625)","(14.0, 19.5, 19.25)"
15-12-2022 13:57:20.137415,"(3.9, 5.0, 4.947014925373135)","(16.0, 22.0, 21.466666666666665)","(1.8, 2.04, 2.0391666666666666)","(15.0, 19.0, 18.625)","(21.0, 32.0, 30.526315789473685)","(8.0, 12.0, 11.82)","(19.0, 23.0, 22.476190476190474)","(14.0, 19.5, 19.333333333333332)"
15-12-2022 13:57:21.378037,"(3.9, 5.0, 4.9485294117647065)","(16.0, 22.0, 21.392857142857142)","(1.8, 2.06, 2.0585714285714287)","(15.0, 18.5, 19.142857142857142)","(21.0, 32.0, 30.56)","(8.0, 12.0, 11.786585365853659)","(19.0, 23.0, 22.25)","(14.0, 19.5, 19.07894736842105)"
15-12-2022 13:57:22.557849,"(3.9, 5.0, 4.9423076923076925)","(16.0, 22.0, 21.21875)","(1.75, 2.06, 2.050097087378641)","(15.0, 19.5, 19.333333333333332)","(21.0, 32.0, 30.434782608695652)","(8.5, 12.0, 11.786585365853659)","(19.0, 23.0, 22.263157894736842)","(14.0, 19.5, 19.108695652173914)"
15-12-2022 13:57:23.958148,"(3.9, 5.0, 4.739)","(16.0, 22.0, 21.428571428571427)","(1.75, 2.06, 2.0739823008849556)","(15.0, 19.5, 19.285714285714285)","(21.0, 32.0, 30.434782608695652)","(8.5, 12.0, 11.817567567567568)","(19.0, 23.0, 22.263157894736842)","(14.0, 19.5, 19.291666666666668)"
15-12-2022 13:57:25.157267,"(3.9, 4.8, 4.739)","(16.0, 22.0, 21.428571428571427)","(1.75, 2.08, 2.0838202247191013)","(15.0, 20.0, 18.26829268292683)","(21.0, 32.0, 30.583333333333332)","(8.5, 12.0, 11.840579710144928)","(19.0, 23.0, 22.263157894736842)","(14.0, 19.5, 20.11764705882353)"
15-12-2022 13:57:26.443525,"(3.9, 4.7, 4.691304347826087)","(16.0, 22.0, 21.486486486486488)","(1.75, 2.1, 2.082222222222222)","(15.0, 18.5, 18.366666666666667)","(21.0, 32.0, 30.7)","(8.5, 12.0, 11.820987654320987)","(19.0, 23.0, 23.58730158730159)","(14.0, 21.0, 20.375)"
15-12-2022 13:57:27.693804,"(3.9, 4.8, 4.6875)","(16.0, 22.0, 21.441176470588236)","(1.75, 2.1, 2.0794117647058825)","(15.0, 18.5, 18.366666666666667)","(21.0, 32.0, 30.555555555555557)","(8.0, 12.0, 11.89864864864865)","(19.0, 24.0, 23.74)","(14.0, 21.0, 20.387096774193548)"
15-12-2022 13:57:28.927006,"(3.9, 4.8, 4.6875)","(16.0, 22.0, 21.416666666666668)","(1.75, 2.1, 2.0808219178082195)","(15.0, 18.5, 18.394736842105264)","(21.0, 32.0, 30.63157894736842)","(8.0, 12.0, 12.085526315789474)","(19.0, 24.0, 23.333333333333332)","(14.0, 21.0, 20.387096774193548)"
15-12-2022 13:57:30.236394,"(3.9, 4.8, 4.686486486486486)","(16.0, 22.0, 21.387096774193548)","(1.75, 2.1, 2.0808219178082195)","(15.0, 18.5, 18.681818181818183)","(21.0, 32.0, 28.0)","(8.0, 12.5, 12.085526315789474)","(19.0, 24.0, 23.333333333333332)","(14.0, 21.0, 20.387096774193548)"
15-12-2022 13:57:31.453601,"(3.9, 4.8, 4.685714285714285)","(16.0, 22.0, 21.363636363636363)","(1.75, 2.1, 2.0985365853658537)","(15.0, 19.0, 18.633333333333333)","(21.0, 29.0, 28.0)","(8.0, 12.5, 12.090277777777779)","(19.0, 24.0, 23.333333333333332)","(14.0, 21.0, 20.387096774193548)"
15-12-2022 13:57:32.689618,"(3.9, 4.8, 4.67910447761194)","(16.0, 22.0, 21.333333333333332)","(1.75, 2.1, 2.1051082251082254)","(15.0, 19.0, 18.676470588235293)","(21.0, 29.0, 27.857142857142858)","(8.0, 12.5, 12.090277777777779)","(19.0, 24.0, 23.3)","(14.0, 21.0, 20.344827586206897)"
15-12-2022 13:57:33.967678,"(3.9, 4.8, 4.678195488721804)","(16.0, 22.0, 21.38888888888889)","(1.75, 2.12, 2.0683870967741935)","(15.0, 19.0, 18.676470588235293)","(21.0, 30.0, 29.5)","(8.0, 12.5, 12.090277777777779)","(19.0, 24.0, 23.346153846153847)","(14.0, 21.0, 20.484848484848484)"
15-12-2022 13:57:35.152737,"(3.9, 4.8, 4.666115702479338)","(16.0, 22.0, 21.424242424242426)","(1.75, 2.08, 2.080377358490566)","(15.0, 19.0, 18.676470588235293)","(21.0, 30.0, 29.5)","(8.0, 12.5, 11.714285714285714)","(19.0, 24.0, 23.346153846153847)","(14.0, 21.0, 20.484848484848484)"
15-12-2022 13:57:36.561212,"(3.9, 4.8, 4.668749999999999)","(16.0, 22.0, 21.424242424242426)","(1.75, 2.1, 2.078666666666667)","(15.0, 19.0, 18.676470588235293)","(21.0, 30.0, 29.872340425531917)","(8.0, 12.0, 11.956521739130435)","(19.0, 24.0, 23.346153846153847)","(14.0, 21.0, 20.484848484848484)"
15-12-2022 13:57:37.743675,"(3.9, 4.8, 4.668749999999999)","(16.0, 22.0, 21.424242424242426)","(1.75, 2.1, 2.086206896551724)","(15.0, 19.0, 18.710526315789473)","(21.0, 30.0, 30.1)","(8.0, 12.0, 11.956521739130435)","(19.0, 24.0, 23.40909090909091)","(14.0, 21.0, 20.484848484848484)"
15-12-2022 13:57:39.394542,"(3.9, 4.7, 4.6477272727272725)","(16.0, 22.0, 21.424242424242426)","(1.75, 2.1, 2.086666666666667)","(15.0, 19.0, 18.710526315789473)","(21.0, 32.0, 30.1)","(8.0, 12.0, 11.956521739130435)","(19.0, 24.0, 23.346153846153847)","(14.0, 21.0, 20.457142857142856)"
15-12-2022 13:57:40.823979,"(3.9, 4.7, 4.6477272727272725)","(16.0, 22.0, 21.4)","(1.75, 2.1, 2.082608695652174)","(15.0, 19.0, 18.710526315789473)","(21.0, 32.0, 30.1)","(8.0, 12.0, 11.956521739130435)","(19.0, 24.0, 23.3)","(14.0, 21.0, 20.457142857142856)"
15-12-2022 13:57:42.023843,"(3.9, 4.8, 4.72)","(16.0, 22.0, 21.428571428571427)","(1.75, 2.1, 2.082608695652174)","(15.0, 19.0, 18.710526315789473)","(21.0, 32.0, 30.1)","(8.0, 12.0, 11.956521739130435)","(19.0, 24.0, 23.346153846153847)","(14.0, 21.0, 20.457142857142856)"
15-12-2022 13:57:43.268116,"(3.9, 4.8, 4.728571428571429)","(16.0, 22.0, 20.857142857142858)","(1.75, 2.1, 2.082608695652174)","(15.0, 19.0, 18.676470588235293)","(21.0, 32.0, 30.1)","(8.0, 12.0, 11.96)","(19.0, 24.0, 23.346153846153847)","(14.0, 21.0, 20.457142857142856)"
15-12-2022 13:57:44.592912,"(3.9, 4.8, 4.728571428571429)","(16.0, 22.0, 20.857142857142858)","(1.75, 2.1, 2.0831578947368423)","(15.0, 19.0, 18.676470588235293)","(21.0, 32.0, 30.1)","(8.0, 12.0, 11.96)","(19.0, 24.0, 23.346153846153847)","(14.0, 21.0, 20.457142857142856)"
15-12-2022 13:57:45.880666,"(3.9, 4.8, 4.728571428571429)","(16.0, 22.0, 20.857142857142858)","(1.75, 2.1, 2.0831578947368423)","(15.0, 19.0, 18.802325581395348)","(21.0, 32.0, 30.04255319148936)","(8.0, 12.0, 12.391304347826086)","(19.0, 24.0, 23.952380952380953)","(14.0, 21.0, 21.043478260869566)"
15-12-2022 13:57:47.147634,"(4.0, 4.8, 4.728571428571429)","(16.0, 21.0, 19.833333333333332)","(1.8, 2.08, 2.0748387096774192)","(14.0, 19.5, 19.161016949152543)","(21.0, 32.0, 30.040816326530614)","(8.0, 12.5, 12.477477477477478)","(19.0, 25.0, 23.952380952380953)","(15.0, 22.0, 20.871794871794872)"
15-12-2022 13:57:48.588650,"(4.0, 4.8, 4.725217391304348)","(16.0, 21.0, 19.833333333333332)","(1.8, 2.08, 2.0731914893617023)","(14.0, 19.5, 19.161016949152543)","(21.0, 32.0, 30.417582417582416)","(8.0, 13.0, 12.477477477477478)","(19.0, 25.0, 23.952380952380953)","(15.0, 22.0, 20.871794871794872)"
15-12-2022 13:57:50.395913,"(4.0, 4.8, 4.725217391304348)","(16.0, 21.0, 19.833333333333332)","(1.8, 2.08, 2.0821686746987953)","(14.0, 19.5, 19.161016949152543)","(21.0, 32.0, 30.417582417582416)","(8.0, 13.0, 12.477477477477478)","(19.0, 25.0, 23.952380952380953)","(15.0, 22.0, 20.871794871794872)"
15-12-2022 13:57:51.693355,"(4.0, 4.8, 4.725217391304348)","(16.0, 21.0, 19.833333333333332)","(1.8, 2.1, 2.0811494252873564)","(14.0, 19.5, 19.17241379310345)","(21.0, 32.0, 30.272727272727273)","(8.0, 13.0, 12.921739130434784)","(19.0, 25.0, 23.952380952380953)","(15.0, 22.0, 20.22222222222222)"
15-12-2022 13:57:53.080414,"(4.0, 4.8, 4.6645669291338585)","(16.0, 21.0, 9998.5)","(1.8, 2.1, 9998.5)","(14.0, 19.5, 9998.5)","(21.0, 32.0, 9998.5)","(8.0, 14.0, 9998.5)","(19.0, 25.0, 9998.5)","(15.0, 22.0, 9998.5)"
15-12-2022 13:57:54.255210,"(4.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(1.8, 99998, 9998.5)","(14.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(15.0, 99998, 9998.5)"
15-12-2022 13:57:55.423217,"(4.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(1.8, 99998, 9998.5)","(14.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(15.0, 99998, 9998.5)"
15-12-2022 13:57:56.718046,"(4.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(1.8, 99998, 9998.5)","(14.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(15.0, 99998, 9998.5)"
15-12-2022 13:57:57.940482,"(4.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(1.8, 99998, 9998.5)","(14.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(15.0, 99998, 9998.5)"
