,Our Roys Dream,Point Oh Five,Rainbow Jet,Zoemagic,Balboa Shannon,Sir Macador Nz,Mythos,Brie,Montana Nights
05-01-2023 14:11:49.277864,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 28.0, 22.4)","(26.0, 60.0, 52.22222222222222)","(26.0, 95.0, 51.66666666666667)"
05-01-2023 14:11:50.409648,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 28.0, 22.4)","(26.0, 60.0, 52.22222222222222)","(26.0, 95.0, 51.66666666666667)"
05-01-2023 14:11:51.531901,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 28.0, 22.4)","(26.0, 60.0, 52.22222222222222)","(26.0, 95.0, 51.66666666666667)"
05-01-2023 14:11:52.637690,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 28.0, 22.4)","(26.0, 60.0, 52.22222222222222)","(26.0, 95.0, 51.66666666666667)"
05-01-2023 14:11:53.798438,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 28.0, 22.4)","(26.0, 60.0, 51.25)","(26.0, 95.0, 51.66666666666667)"
05-01-2023 14:11:54.922480,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 28.0, 22.4)","(26.0, 60.0, 43.0)","(26.0, 95.0, 51.66666666666667)"
05-01-2023 14:11:56.093298,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 28.0, 22.4)","(26.0, 60.0, 43.0)","(26.0, 95.0, 51.66666666666667)"
05-01-2023 14:11:57.352761,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 28.0, 22.4)","(26.0, 60.0, 43.0)","(26.0, 95.0, 51.66666666666667)"
05-01-2023 14:11:58.476627,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 28.0, 22.4)","(26.0, 60.0, 43.0)","(26.0, 95.0, 51.66666666666667)"
05-01-2023 14:11:59.665387,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 28.0, 22.4)","(26.0, 60.0, 43.0)","(26.0, 95.0, 51.66666666666667)"
05-01-2023 14:12:00.805709,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 28.0, 18.2)","(26.0, 60.0, 43.0)","(26.0, 95.0, 51.66666666666667)"
05-01-2023 14:12:02.029090,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 28.0, 23.75)","(26.0, 60.0, 43.0)","(26.0, 95.0, 55.0)"
05-01-2023 14:12:03.193263,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 27.0, 23.75)","(26.0, 60.0, 43.0)","(26.0, 80.0, 55.0)"
05-01-2023 14:12:04.419395,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 27.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 80.0, 45.0)"
05-01-2023 14:12:05.541436,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:06.637162,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:07.774980,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:08.920685,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:10.171645,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:11.382358,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:12.639563,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:13.950056,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:15.475373,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:16.841575,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.811764705882352)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:17.974265,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 9.686363636363636)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:19.190833,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.5, 9.686363636363636)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:20.466938,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.5, 9.686363636363636)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:21.651080,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.0, 10.93939393939394)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:22.865057,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.0, 10.93939393939394)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 26.0, 21.2)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:24.488150,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.0, 10.533333333333333)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 24.0, 20.833333333333332)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:25.692618,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.5, 9.686363636363636)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 24.0, 21.5)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:26.958132,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.5, 10.533333333333333)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 32.0, 24.833333333333336)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:28.271520,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.0, 10.2)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 24.833333333333336)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:29.459709,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 10.5, 10.2)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 24.833333333333336)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:30.630731,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.5, 11.005882352941176)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 25.428571428571427)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:31.870650,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.5, 10.605263157894736)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 25.428571428571427)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:33.088798,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.0, 10.681818181818182)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 25.428571428571427)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:34.363050,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.0, 10.681818181818182)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 25.428571428571427)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:35.799101,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.0, 10.833333333333334)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 25.428571428571427)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:37.199903,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.0, 10.833333333333334)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 25.428571428571427)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:38.642696,"(6.5, 8.6, 8.12)","(1.8, 2.5, 2.3449999999999998)","(7.0, 11.0, 10.595238095238095)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 25.428571428571427)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:40.067574,"(6.5, 8.6, 8.12)","(1.8, 2.48, 2.33)","(7.0, 11.0, 10.833333333333334)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 25.428571428571427)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:41.383649,"(6.5, 8.6, 8.12)","(1.8, 2.48, 2.4050000000000002)","(7.0, 11.0, 10.833333333333334)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 25.428571428571427)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:42.676005,"(6.5, 8.6, 8.12)","(1.8, 2.58, 2.39)","(7.0, 11.0, 10.766666666666667)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 25.428571428571427)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:43.976485,"(6.5, 8.6, 8.12)","(1.8, 2.56, 2.39)","(7.0, 11.5, 10.766666666666667)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 25.428571428571427)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:45.165661,"(6.5, 8.6, 8.12)","(1.8, 2.54, 2.375)","(7.0, 11.5, 10.766666666666667)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 25.428571428571427)","(26.0, 60.0, 43.0)","(26.0, 75.0, 45.0)"
05-01-2023 14:12:46.297371,"(6.5, 8.6, 8.12)","(1.8, 2.54, 2.375)","(7.0, 11.5, 10.766666666666667)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 30.0, 24.714285714285715)","(26.0, 60.0, 43.0)","(26.0, 75.0, 43.333333333333336)"
05-01-2023 14:12:47.435019,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.5, 10.766666666666667)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 24.714285714285715)","(26.0, 60.0, 43.0)","(26.0, 70.0, 43.333333333333336)"
05-01-2023 14:12:48.605899,"(6.5, 8.6, 8.12)","(1.8, 2.52, 2.36)","(7.0, 11.5, 11.681818181818182)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(19.0, 99999, 99990)","(13.0, 29.0, 24.0)","(26.0, 60.0, 43.0)","(26.0, 70.0, 41.666666666666664)"
05-01-2023 14:12:49.751157,"(6.5, 8.6, 8.12)","(1.75, 2.52, 2.36)","(7.0, 17.0, 11.681818181818182)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(20.0, 99999, 99990)","(14.0, 28.0, 24.0)","(26.0, 60.0, 43.0)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:12:50.930727,"(6.5, 8.6, 7.571428571428571)","(1.75, 2.52, 2.36)","(7.0, 16.5, 14.785714285714285)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(20.0, 99999, 99990)","(14.0, 28.0, 24.0)","(26.0, 60.0, 43.0)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:12:52.088445,"(6.5, 8.2, 7.088888888888889)","(1.75, 2.52, 2.36)","(7.0, 16.0, 13.5)","(5.0, 7.8, 7.171428571428571)","(21.0, 60.0, 35.333333333333336)","(20.0, 99999, 99990)","(14.0, 28.0, 24.0)","(26.0, 60.0, 43.0)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:12:53.364665,"(6.5, 8.2, 6.927272727272727)","(1.75, 2.52, 2.36)","(7.0, 16.0, 14.0)","(5.0, 7.8, 6.96)","(21.0, 60.0, 35.333333333333336)","(20.0, 99999, 99990)","(14.0, 28.0, 24.833333333333332)","(26.0, 60.0, 43.0)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:12:54.646172,"(6.5, 8.2, 6.1875)","(1.75, 2.52, 2.36)","(7.0, 15.0, 14.0)","(5.0, 7.8, 6.96)","(21.0, 60.0, 35.333333333333336)","(20.0, 99999, 99990)","(14.0, 27.0, 24.833333333333332)","(26.0, 60.0, 43.0)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:12:55.852166,"(6.5, 8.0, 6.6000000000000005)","(1.75, 2.52, 2.36)","(7.0, 12.0, 11.722222222222221)","(5.0, 7.8, 6.96)","(21.0, 60.0, 35.333333333333336)","(20.0, 99999, 99990)","(14.0, 27.0, 22.57142857142857)","(26.0, 60.0, 43.0)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:12:57.091664,"(6.5, 8.0, 6.6000000000000005)","(1.75, 2.52, 2.36)","(7.0, 11.5, 10.583333333333334)","(5.0, 7.8, 6.96)","(21.0, 60.0, 35.333333333333336)","(20.0, 99999, 99990)","(14.0, 26.0, 22.57142857142857)","(26.0, 60.0, 43.0)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:12:58.333940,"(6.5, 8.0, 6.6000000000000005)","(1.75, 2.52, 2.36)","(7.0, 11.5, 10.583333333333334)","(5.0, 7.8, 6.96)","(21.0, 60.0, 35.333333333333336)","(20.0, 99999, 99990)","(14.0, 26.0, 22.57142857142857)","(26.0, 60.0, 43.0)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:12:59.551185,"(6.5, 8.0, 6.6000000000000005)","(1.75, 2.52, 2.36)","(7.0, 11.5, 13.142857142857142)","(5.0, 7.8, 6.84)","(21.0, 60.0, 35.333333333333336)","(20.0, 99999, 99990)","(14.0, 26.0, 22.57142857142857)","(26.0, 60.0, 43.0)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:13:00.923360,"(6.5, 8.0, 6.6000000000000005)","(1.75, 2.52, 2.36)","(7.0, 17.0, 12.625)","(5.0, 7.8, 7.066666666666666)","(21.0, 60.0, 32.25)","(20.0, 99999, 99990)","(14.0, 26.0, 18.333333333333332)","(26.0, 60.0, 45.42857142857143)","(26.0, 65.0, 38.75)"
05-01-2023 14:13:02.245239,"(6.5, 8.0, 6.95)","(1.75, 2.52, 2.1)","(7.0, 16.0, 12.625)","(5.0, 7.8, 6.5)","(21.0, 60.0, 39.0)","(20.0, 99999, 99990)","(14.0, 26.0, 18.333333333333332)","(26.0, 60.0, 49.2)","(26.0, 65.0, 45.0)"
05-01-2023 14:13:03.435079,"(6.5, 7.8, 7.166666666666667)","(1.75, 2.52, 2.1)","(7.0, 16.0, 12.625)","(5.0, 7.4, 6.3999999999999995)","(21.0, 55.0, 32.0)","(20.0, 99999, 99990)","(14.0, 26.0, 18.333333333333332)","(26.0, 55.0, 42.0)","(26.0, 60.0, 38.333333333333336)"
05-01-2023 14:13:04.623361,"(6.5, 8.4, 7.15)","(1.75, 2.5, 2.0933333333333333)","(7.0, 12.0, 11.535714285714286)","(5.0, 8.0, 7.314285714285714)","(21.0, 50.0, 32.0)","(20.0, 99999, 99990)","(14.0, 26.0, 18.333333333333332)","(26.0, 50.0, 42.0)","(26.0, 55.0, 38.333333333333336)"
05-01-2023 14:13:05.829114,"(6.5, 8.2, 6.82)","(1.75, 2.5, 2.0866666666666664)","(7.0, 12.0, 11.277777777777779)","(5.0, 8.0, 7.314285714285714)","(21.0, 50.0, 32.0)","(20.0, 99999, 99990)","(14.0, 26.0, 18.333333333333332)","(26.0, 50.0, 42.0)","(26.0, 55.0, 38.333333333333336)"
05-01-2023 14:13:07.035307,"(6.5, 7.8, 7.166666666666667)","(1.75, 2.48, 2.0866666666666664)","(7.0, 11.5, 10.555555555555555)","(5.0, 8.0, 7.314285714285714)","(21.0, 50.0, 39.2)","(20.0, 99999, 99990)","(14.0, 26.0, 18.333333333333332)","(26.0, 50.0, 34.666666666666664)","(26.0, 55.0, 38.333333333333336)"
05-01-2023 14:13:08.356831,"(6.5, 7.8, 7.166666666666667)","(1.75, 2.48, 2.215)","(7.0, 11.0, 10.555555555555555)","(5.0, 8.0, 7.342857142857143)","(21.0, 50.0, 41.33333333333333)","(20.0, 99999, 99990)","(14.0, 26.0, 18.333333333333332)","(26.0, 50.0, 39.0)","(26.0, 55.0, 38.333333333333336)"
05-01-2023 14:13:09.581831,"(6.5, 7.8, 7.166666666666667)","(1.75, 2.54, 2.215)","(7.0, 11.0, 10.555555555555555)","(5.0, 8.0, 7.342857142857143)","(21.0, 50.0, 42.85714285714286)","(20.0, 99999, 99990)","(14.0, 26.0, 18.333333333333332)","(26.0, 50.0, 39.5)","(26.0, 55.0, 38.333333333333336)"
05-01-2023 14:13:10.827932,"(6.5, 7.8, 7.166666666666667)","(1.75, 2.54, 2.0524999999999998)","(7.0, 11.0, 10.555555555555555)","(5.0, 8.0, 7.342857142857143)","(21.0, 50.0, 42.85714285714286)","(20.0, 99999, 99990)","(14.0, 26.0, 21.75)","(26.0, 50.0, 41.75)","(26.0, 55.0, 46.66666666666667)"
05-01-2023 14:13:12.113707,"(6.5, 7.8, 7.166666666666667)","(1.75, 2.54, 2.215)","(7.0, 11.0, 13.416666666666668)","(5.0, 8.0, 7.342857142857143)","(21.0, 50.0, 42.85714285714286)","(20.0, 99999, 99990)","(14.0, 29.0, 18.125)","(26.0, 80.0, 49.5)","(26.0, 80.0, 41.25)"
05-01-2023 14:13:13.262734,"(6.5, 7.8, 7.166666666666667)","(1.75, 2.54, 2.215)","(7.0, 14.0, 13.416666666666668)","(5.0, 8.0, 7.342857142857143)","(21.0, 50.0, 42.85714285714286)","(20.0, 99999, 99990)","(14.0, 29.0, 18.125)","(26.0, 70.0, 49.5)","(26.0, 75.0, 41.25)"
05-01-2023 14:13:14.555588,"(6.5, 7.8, 7.166666666666667)","(1.75, 2.54, 2.215)","(7.0, 14.0, 13.571428571428571)","(5.0, 8.0, 7.342857142857143)","(21.0, 50.0, 42.85714285714286)","(20.0, 99999, 99990)","(14.0, 29.0, 18.125)","(26.0, 70.0, 49.5)","(26.0, 75.0, 41.25)"
05-01-2023 14:13:15.772902,"(6.5, 7.8, 7.166666666666667)","(1.75, 2.54, 2.215)","(7.0, 14.0, 13.571428571428571)","(5.0, 8.0, 7.342857142857143)","(21.0, 50.0, 42.85714285714286)","(20.0, 99999, 99990)","(14.0, 29.0, 18.125)","(26.0, 70.0, 49.5)","(26.0, 75.0, 41.25)"
05-01-2023 14:13:17.104511,"(6.5, 7.8, 7.166666666666667)","(1.75, 2.54, 2.0524999999999998)","(7.0, 14.0, 12.2)","(5.0, 8.0, 7.342857142857143)","(21.0, 50.0, 42.85714285714286)","(20.0, 99999, 99990)","(14.0, 29.0, 17.875)","(26.0, 70.0, 43.4)","(26.0, 75.0, 43.333333333333336)"
05-01-2023 14:13:18.470484,"(6.5, 7.6, 6.466666666666667)","(1.75, 2.52, 2.0475)","(7.0, 12.0, 11.615384615384615)","(5.0, 8.8, 6.2625)","(21.0, 50.0, 38.0)","(20.0, 99999, 99990)","(14.0, 28.0, 19.0)","(26.0, 60.0, 52.25)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:13:19.748146,"(6.5, 7.6, 6.466666666666667)","(1.75, 2.5, 2.205)","(7.0, 12.0, 11.642857142857142)","(5.0, 8.6, 6.283333333333333)","(21.0, 50.0, 30.666666666666664)","(20.0, 99999, 99990)","(14.0, 28.0, 17.2)","(26.0, 70.0, 53.599999999999994)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:13:21.005509,"(6.5, 7.6, 6.466666666666667)","(1.75, 2.52, 2.205)","(7.0, 12.0, 11.833333333333334)","(5.0, 8.2, 6.2)","(21.0, 32.0, 30.0)","(20.0, 99999, 99990)","(14.0, 28.0, 17.2)","(26.0, 70.0, 53.599999999999994)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:13:22.259510,"(6.5, 7.6, 7.257142857142857)","(1.75, 2.52, 2.205)","(7.0, 14.0, 13.0)","(5.0, 8.0, 6.2)","(21.0, 32.0, 31.11111111111111)","(20.0, 99999, 99990)","(14.0, 28.0, 22.25)","(26.0, 70.0, 53.599999999999994)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:13:23.628599,"(6.5, 7.8, 6.983333333333333)","(1.75, 2.52, 2.205)","(7.0, 14.0, 12.1)","(5.0, 8.0, 6.533333333333333)","(21.0, 32.0, 31.11111111111111)","(20.0, 99999, 99990)","(14.0, 30.0, 22.25)","(26.0, 70.0, 53.599999999999994)","(26.0, 65.0, 41.666666666666664)"
05-01-2023 14:13:24.873811,"(6.5, 7.8, 6.983333333333333)","(1.75, 2.52, 2.268)","(7.0, 13.5, 11.625)","(5.0, 7.8, 6.533333333333333)","(21.0, 32.0, 31.11111111111111)","(20.0, 99999, 99990)","(14.0, 30.0, 22.25)","(26.0, 70.0, 53.599999999999994)","(26.0, 65.0, 41.666666666666664)"
