,Bello Beau,Bokeo,Cornelian Bay,Happy Clan,Sharmas Last,Alvarinho,Cloudy Nights,Flying To Paris,Jaguar Stone,Just A Needs,Piiink Beauty
14-12-2022 19:56:59.407298,"(1.55, 1.76, 1.7586908517350157)","(26.0, 34.0, 31.77777777777778)","(15.0, 19.5, 19.07608695652174)","(51.0, 210.0, 197.14285714285714)","(10.0, 13.5, 12.28048780487805)","(61.0, 130.0, 120.0)","(61.0, 75.0, 76.66666666666667)","(18.0, 22.0, 21.272727272727273)","(6.5, 7.0, 6.822727272727272)","(21.0, 36.0, 35.2)","(19.0, 55.0, 49.6)"
14-12-2022 19:57:00.742522,"(1.55, 1.76, 1.758857938718663)","(26.0, 34.0, 32.285714285714285)","(15.0, 19.5, 19.07608695652174)","(51.0, 210.0, 197.14285714285714)","(10.0, 13.5, 12.28048780487805)","(61.0, 130.0, 120.0)","(61.0, 80.0, 76.66666666666667)","(18.0, 22.0, 21.272727272727273)","(6.5, 7.0, 6.822727272727272)","(21.0, 36.0, 35.2)","(19.0, 55.0, 48.25)"
14-12-2022 19:57:02.100911,"(1.55, 1.76, 1.7588674033149172)","(26.0, 34.0, 32.56)","(15.0, 19.5, 19.16470588235294)","(51.0, 210.0, 197.14285714285714)","(10.0, 13.5, 12.30952380952381)","(61.0, 130.0, 120.0)","(61.0, 80.0, 72.77777777777777)","(18.0, 22.0, 21.52755905511811)","(6.5, 7.0, 6.822727272727272)","(21.0, 36.0, 35.2)","(19.0, 55.0, 48.25)"
14-12-2022 19:57:03.468020,"(1.55, 1.76, 1.7588674033149172)","(26.0, 34.0, 32.56)","(15.0, 19.5, 19.16470588235294)","(51.0, 210.0, 197.14285714285714)","(10.0, 13.5, 12.30952380952381)","(61.0, 130.0, 120.0)","(61.0, 75.0, 72.77777777777777)","(18.0, 22.0, 21.52755905511811)","(6.5, 7.0, 6.822727272727272)","(21.0, 36.0, 35.2)","(19.0, 55.0, 48.25)"
14-12-2022 19:57:04.910218,"(1.55, 1.77, 1.7673513513513515)","(26.0, 34.0, 33.2)","(15.0, 19.5, 19.32)","(51.0, 210.0, 197.14285714285714)","(10.0, 13.5, 12.30952380952381)","(61.0, 130.0, 120.0)","(61.0, 75.0, 72.77777777777777)","(18.0, 22.0, 21.626168224299064)","(6.5, 7.0, 6.822727272727272)","(21.0, 36.0, 35.2)","(19.0, 55.0, 48.25)"
14-12-2022 19:57:06.380798,"(1.55, 1.77, 1.7674412532637076)","(26.0, 34.0, 32.6)","(15.0, 19.5, 19.203703703703702)","(51.0, 210.0, 187.5)","(10.0, 13.5, 12.30952380952381)","(61.0, 130.0, 115.71428571428571)","(61.0, 70.0, 68.33333333333333)","(18.0, 22.0, 21.626168224299064)","(6.5, 7.0, 6.822727272727272)","(21.0, 36.0, 35.2)","(19.0, 55.0, 48.25)"
14-12-2022 19:57:07.904698,"(1.55, 1.77, 1.7674412532637076)","(26.0, 34.0, 31.925925925925927)","(15.0, 19.5, 19.071428571428573)","(51.0, 210.0, 187.5)","(10.0, 13.5, 12.458333333333334)","(61.0, 130.0, 115.45454545454545)","(61.0, 70.0, 68.33333333333333)","(18.0, 22.0, 21.515384615384615)","(6.5, 7.0, 6.840816326530613)","(21.0, 36.0, 35.2)","(21.0, 55.0, 48.25)"
14-12-2022 19:57:09.404087,"(1.55, 1.77, 1.769306358381503)","(26.0, 34.0, 31.925925925925927)","(15.0, 19.5, 19.041176470588237)","(71.0, 210.0, 187.5)","(10.0, 13.5, 12.380952380952381)","(71.0, 130.0, 115.45454545454545)","(61.0, 70.0, 67.85714285714286)","(19.0, 22.0, 21.515384615384615)","(6.0, 7.0, 6.840816326530613)","(21.0, 36.0, 35.2)","(21.0, 55.0, 48.25)"
14-12-2022 19:57:10.838716,"(1.55, 1.77, 1.769306358381503)","(26.0, 34.0, 31.925925925925927)","(15.0, 19.5, 19.03012048192771)","(61.0, 210.0, 187.5)","(10.0, 13.0, 12.380952380952381)","(61.0, 130.0, 115.45454545454545)","(61.0, 70.0, 67.85714285714286)","(19.0, 22.0, 21.515384615384615)","(6.0, 7.0, 6.804166666666666)","(21.0, 36.0, 34.888888888888886)","(21.0, 55.0, 48.25)"
14-12-2022 19:57:12.315974,"(1.55, 1.77, 1.7698809523809524)","(26.0, 34.0, 31.925925925925927)","(15.0, 19.5, 19.03012048192771)","(61.0, 210.0, 187.5)","(10.0, 13.0, 12.380952380952381)","(61.0, 130.0, 115.45454545454545)","(61.0, 70.0, 67.85714285714286)","(19.0, 22.0, 21.515384615384615)","(6.0, 7.0, 6.804166666666666)","(21.0, 38.0, 34.888888888888886)","(21.0, 55.0, 48.25)"
14-12-2022 19:57:13.736995,"(1.55, 1.77, 1.7698809523809524)","(26.0, 34.0, 32.25)","(15.0, 19.5, 19.03012048192771)","(61.0, 210.0, 187.5)","(10.0, 13.0, 12.380952380952381)","(61.0, 130.0, 115.45454545454545)","(61.0, 70.0, 68.5)","(19.0, 22.0, 21.515384615384615)","(6.0, 7.0, 6.804166666666666)","(21.0, 38.0, 34.888888888888886)","(21.0, 55.0, 48.25)"
14-12-2022 19:57:15.153752,"(1.55, 1.77, 1.7698809523809524)","(26.0, 34.0, 32.25)","(15.0, 19.5, 19.03012048192771)","(71.0, 210.0, 187.5)","(10.0, 13.0, 12.380952380952381)","(61.0, 130.0, 115.45454545454545)","(61.0, 70.0, 68.5)","(19.0, 22.0, 21.5)","(6.0, 7.0, 6.804166666666666)","(21.0, 38.0, 34.888888888888886)","(21.0, 55.0, 48.25)"
14-12-2022 19:57:16.604981,"(1.55, 1.77, 1.7698809523809524)","(26.0, 34.0, 32.76923076923077)","(15.0, 19.5, 19.429133858267715)","(71.0, 210.0, 205.71428571428572)","(10.0, 13.0, 12.960122699386503)","(61.0, 130.0, 126.0)","(61.0, 70.0, 68.5)","(19.0, 22.0, 21.362068965517242)","(6.0, 7.0, 6.804166666666666)","(21.0, 38.0, 37.325301204819276)","(21.0, 55.0, 48.25)"
14-12-2022 19:57:18.014195,"(1.55, 1.77, 1.7698809523809524)","(26.0, 34.0, 32.76923076923077)","(15.0, 19.5, 19.429133858267715)","(71.0, 210.0, 205.71428571428572)","(10.0, 13.0, 12.958064516129033)","(61.0, 130.0, 126.0)","(61.0, 70.0, 68.5)","(19.0, 22.0, 21.34319526627219)","(6.0, 7.0, 6.933333333333334)","(21.0, 38.0, 37.58441558441559)","(21.0, 55.0, 48.25)"
14-12-2022 19:57:19.466539,"(1.55, 1.75, 1.7422698072805138)","(26.0, 34.0, 32.76923076923077)","(15.0, 19.5, 19.425619834710744)","(71.0, 210.0, 205.71428571428572)","(10.0, 13.0, 12.93030303030303)","(61.0, 130.0, 124.28571428571429)","(61.0, 70.0, 68.5)","(19.0, 22.0, 21.295698924731184)","(6.0, 7.0, 6.933333333333334)","(21.0, 38.0, 37.58441558441559)","(21.0, 55.0, 48.25)"
14-12-2022 19:57:21.012314,"(1.55, 1.75, 1.7643478260869565)","(26.0, 34.0, 32.25)","(15.0, 19.5, 19.29432624113475)","(71.0, 210.0, 205.71428571428572)","(10.0, 13.0, 12.993150684931507)","(71.0, 130.0, 124.28571428571429)","(61.0, 70.0, 68.5)","(19.0, 22.0, 21.295698924731184)","(6.0, 7.0, 6.933333333333334)","(21.0, 38.0, 37.58441558441559)","(26.0, 55.0, 48.25)"
14-12-2022 19:57:22.525404,"(1.55, 1.77, 1.7630666666666668)","(26.0, 34.0, 32.25)","(15.0, 19.5, 19.29432624113475)","(71.0, 210.0, 205.71428571428572)","(10.0, 13.0, 12.993150684931507)","(71.0, 130.0, 124.28571428571429)","(61.0, 70.0, 68.5)","(19.0, 22.0, 21.28021978021978)","(6.0, 7.0, 6.933333333333334)","(21.0, 38.0, 37.58441558441559)","(26.0, 55.0, 48.25)"
14-12-2022 19:57:23.961226,"(1.55, 1.77, 1.7630666666666668)","(26.0, 34.0, 32.25)","(15.0, 19.5, 19.29432624113475)","(71.0, 210.0, 205.71428571428572)","(10.0, 13.0, 12.993150684931507)","(71.0, 130.0, 124.28571428571429)","(61.0, 70.0, 68.5)","(18.0, 22.0, 21.28021978021978)","(6.0, 7.0, 6.933333333333334)","(26.0, 38.0, 37.58441558441559)","(21.0, 55.0, 48.25)"
14-12-2022 19:57:25.332586,"(1.55, 1.77, 1.7630666666666668)","(26.0, 34.0, 32.25)","(15.0, 19.5, 19.29432624113475)","(71.0, 210.0, 205.71428571428572)","(10.0, 13.0, 12.993150684931507)","(71.0, 130.0, 124.28571428571429)","(61.0, 70.0, 68.5)","(18.0, 22.0, 21.28021978021978)","(6.0, 7.0, 6.933333333333334)","(26.0, 38.0, 37.58441558441559)","(21.0, 55.0, 48.25)"
14-12-2022 19:57:26.784711,"(1.55, 1.75, 1.7485294117647059)","(26.0, 34.0, 32.25)","(15.0, 19.5, 19.29432624113475)","(71.0, 210.0, 206.0)","(10.0, 13.0, 12.993150684931507)","(71.0, 130.0, 124.28571428571429)","(61.0, 70.0, 68.5)","(18.0, 22.0, 21.321243523316063)","(6.0, 7.0, 6.933333333333334)","(26.0, 38.0, 37.58441558441559)","(21.0, 55.0, 48.25)"
14-12-2022 19:57:28.328818,"(1.55, 1.75, 1.7446031746031745)","(26.0, 34.0, 32.25)","(15.0, 19.5, 19.29432624113475)","(71.0, 210.0, 206.0)","(10.0, 13.0, 12.984375)","(71.0, 130.0, 124.28571428571429)","(61.0, 70.0, 68.5)","(18.0, 22.0, 21.28804347826087)","(6.0, 7.0, 6.933333333333334)","(26.0, 38.0, 37.58441558441559)","(26.0, 55.0, 48.25)"
14-12-2022 19:57:29.805457,"(1.55, 1.75, 1.7446031746031745)","(26.0, 34.0, 32.76923076923077)","(15.0, 19.5, 19.408333333333335)","(71.0, 210.0, 206.0)","(10.0, 13.0, 12.983333333333333)","(71.0, 130.0, 126.0)","(61.0, 70.0, 68.5)","(18.0, 22.0, 21.319018404907975)","(6.0, 7.0, 6.933333333333334)","(26.0, 38.0, 37.58441558441559)","(26.0, 55.0, 48.25)"
14-12-2022 19:57:31.285088,"(1.55, 1.75, 1.7446031746031745)","(26.0, 34.0, 32.76923076923077)","(15.0, 19.5, 18.95798319327731)","(71.0, 210.0, 206.0)","(10.0, 13.0, 12.983333333333333)","(71.0, 130.0, 126.0)","(61.0, 70.0, 68.5)","(18.0, 22.0, 21.401360544217688)","(6.0, 7.0, 6.933333333333334)","(26.0, 38.0, 37.58441558441559)","(26.0, 55.0, 46.75)"
14-12-2022 19:57:32.744092,"(1.55, 1.75, 1.7458)","(26.0, 34.0, 32.76923076923077)","(15.0, 19.0, 18.892086330935253)","(71.0, 210.0, 206.0)","(10.0, 13.0, 12.983333333333333)","(71.0, 130.0, 124.28571428571429)","(61.0, 70.0, 68.5)","(18.0, 22.0, 21.353293413173652)","(6.0, 7.0, 6.933333333333334)","(26.0, 38.0, 37.58441558441559)","(26.0, 55.0, 49.0)"
14-12-2022 19:57:34.290246,"(1.55, 1.75, 1.7453191489361701)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.91287878787879)","(81.0, 210.0, 185.0)","(10.0, 13.0, 12.96474358974359)","(71.0, 130.0, 124.81481481481481)","(61.0, 70.0, 68.63636363636364)","(18.0, 22.0, 21.345454545454544)","(6.0, 7.0, 6.9523809523809526)","(26.0, 38.0, 36.22222222222222)","(26.0, 55.0, 50.0)"
14-12-2022 19:57:35.792286,"(1.55, 1.75, 1.744015748031496)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.889285714285716)","(81.0, 210.0, 185.0)","(10.0, 13.0, 12.987261146496815)","(71.0, 130.0, 124.81481481481481)","(61.0, 70.0, 68.63636363636364)","(18.0, 22.0, 21.32919254658385)","(6.0, 7.0, 6.922580645161291)","(26.0, 38.0, 36.22222222222222)","(26.0, 55.0, 49.75)"
14-12-2022 19:57:37.296747,"(1.55, 1.75, 1.7442857142857142)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.677083333333332)","(81.0, 210.0, 185.0)","(10.0, 13.0, 12.954545454545455)","(71.0, 130.0, 114.44444444444444)","(61.0, 70.0, 68.63636363636364)","(18.0, 22.0, 21.59550561797753)","(6.0, 7.0, 6.874074074074074)","(26.0, 38.0, 36.22222222222222)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:38.819192,"(1.55, 1.75, 1.7442857142857142)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.593406593406595)","(81.0, 210.0, 185.0)","(10.0, 13.5, 12.90625)","(71.0, 130.0, 114.44444444444444)","(61.0, 70.0, 68.63636363636364)","(18.0, 22.0, 21.59550561797753)","(6.0, 7.0, 6.905555555555556)","(26.0, 38.0, 36.22222222222222)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:40.310690,"(1.55, 1.75, 1.7426582278481013)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.54)","(81.0, 210.0, 185.0)","(10.0, 13.0, 12.90625)","(71.0, 130.0, 106.0)","(61.0, 70.0, 68.63636363636364)","(18.0, 22.0, 22.142857142857142)","(6.0, 7.0, 6.931034482758621)","(26.0, 38.0, 36.22222222222222)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:41.859920,"(1.55, 1.75, 1.7426582278481013)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.54)","(81.0, 210.0, 185.0)","(10.0, 13.0, 12.88888888888889)","(71.0, 110.0, 106.0)","(61.0, 70.0, 68.63636363636364)","(18.0, 23.0, 22.2)","(6.0, 7.0, 6.931034482758621)","(26.0, 38.0, 36.285714285714285)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:43.465133,"(1.55, 1.75, 1.7426582278481013)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.535087719298247)","(81.0, 210.0, 185.0)","(10.0, 13.0, 12.88888888888889)","(71.0, 110.0, 106.0)","(61.0, 70.0, 68.63636363636364)","(19.0, 23.0, 22.2)","(6.0, 7.0, 6.931034482758621)","(26.0, 38.0, 36.285714285714285)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:44.984276,"(1.55, 1.75, 1.7426582278481013)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.535087719298247)","(81.0, 210.0, 185.0)","(10.0, 13.0, 12.88888888888889)","(71.0, 110.0, 105.0)","(61.0, 70.0, 68.75)","(19.0, 23.0, 22.2)","(6.0, 7.0, 6.931034482758621)","(26.0, 38.0, 36.285714285714285)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:46.524546,"(1.55, 1.76, 1.7412781954887218)","(26.0, 34.0, 32.22222222222222)","(15.0, 19.0, 18.535714285714285)","(81.0, 210.0, 185.0)","(10.0, 13.0, 12.1)","(71.0, 110.0, 102.72727272727273)","(61.0, 70.0, 68.75)","(19.0, 23.0, 22.142857142857142)","(6.0, 7.0, 6.931034482758621)","(26.0, 38.0, 36.285714285714285)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:47.918515,"(1.55, 1.75, 1.7466666666666666)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.529850746268657)","(71.0, 210.0, 185.0)","(10.0, 12.5, 12.373684210526315)","(61.0, 110.0, 102.72727272727273)","(61.0, 70.0, 68.75)","(19.0, 23.0, 22.214285714285715)","(6.0, 7.0, 6.964705882352941)","(26.0, 38.0, 36.285714285714285)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:49.380657,"(1.55, 1.75, 1.7483333333333333)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.529850746268657)","(71.0, 210.0, 185.0)","(10.0, 12.5, 12.370036101083032)","(71.0, 110.0, 102.72727272727273)","(61.0, 70.0, 68.75)","(19.0, 23.0, 22.214285714285715)","(6.0, 7.0, 6.964705882352941)","(26.0, 38.0, 36.285714285714285)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:50.837725,"(1.55, 1.75, 1.7483333333333333)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.529850746268657)","(71.0, 210.0, 185.0)","(10.0, 12.5, 12.441810344827585)","(71.0, 110.0, 102.72727272727273)","(61.0, 70.0, 68.75)","(19.0, 23.0, 22.214285714285715)","(6.0, 7.0, 7.05)","(26.0, 38.0, 37.0)","(26.0, 55.0, 50.1)"
14-12-2022 19:57:52.426598,"(1.55, 1.76, 1.7466666666666666)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.529850746268657)","(71.0, 210.0, 185.0)","(10.0, 12.5, 12.441810344827585)","(71.0, 110.0, 102.72727272727273)","(61.0, 70.0, 68.75)","(19.0, 23.0, 22.227272727272727)","(6.0, 7.2, 7.070588235294117)","(26.0, 38.0, 37.42857142857143)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:53.953199,"(1.55, 1.76, 1.7417777777777779)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.529850746268657)","(71.0, 210.0, 185.0)","(10.0, 12.5, 12.42887029288703)","(61.0, 110.0, 102.72727272727273)","(61.0, 70.0, 68.75)","(19.0, 23.0, 22.055555555555557)","(6.0, 7.2, 7.070588235294117)","(26.0, 38.0, 37.42857142857143)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:55.404568,"(1.55, 1.76, 1.7311029411764707)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.529850746268657)","(71.0, 210.0, 185.0)","(10.0, 12.5, 12.468181818181819)","(61.0, 110.0, 102.72727272727273)","(61.0, 70.0, 68.75)","(19.0, 23.0, 22.055555555555557)","(6.0, 7.2, 6.993103448275862)","(26.0, 38.0, 37.42857142857143)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:56.858276,"(1.55, 1.74, 1.7311029411764707)","(26.0, 34.0, 32.22222222222222)","(15.0, 19.0, 18.535087719298247)","(71.0, 210.0, 185.0)","(10.0, 12.5, 12.879828326180258)","(71.0, 110.0, 105.0)","(61.0, 70.0, 68.75)","(19.0, 23.0, 22.083333333333332)","(6.0, 7.0, 7.027272727272727)","(26.0, 38.0, 37.42857142857143)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:58.323603,"(1.55, 1.74, 1.730763358778626)","(26.0, 34.0, 32.22222222222222)","(15.0, 19.0, 18.535087719298247)","(71.0, 210.0, 185.0)","(10.0, 13.0, 12.879828326180258)","(71.0, 110.0, 105.0)","(61.0, 70.0, 68.75)","(19.0, 23.0, 22.083333333333332)","(6.0, 7.2, 7.027272727272727)","(26.0, 38.0, 37.42857142857143)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:57:59.849001,"(1.55, 1.74, 1.730763358778626)","(26.0, 34.0, 32.13333333333333)","(15.0, 19.0, 18.401408450704224)","(71.0, 210.0, 185.0)","(10.0, 13.0, 12.834821428571429)","(71.0, 110.0, 102.72727272727273)","(61.0, 70.0, 68.75)","(19.0, 23.0, 22.125)","(6.0, 7.2, 7.027272727272727)","(26.0, 38.0, 37.5)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:58:01.406995,"(1.55, 1.74, 1.7508333333333332)","(26.0, 34.0, 32.13333333333333)","(15.0, 18.5, 18.411392405063292)","(71.0, 210.0, 185.0)","(10.0, 13.0, 12.831050228310502)","(71.0, 110.0, 102.72727272727273)","(61.0, 70.0, 66.25)","(19.0, 24.0, 22.08695652173913)","(6.0, 7.2, 6.945454545454545)","(26.0, 38.0, 37.5)","(26.0, 55.0, 49.55555555555556)"
14-12-2022 19:58:02.742087,"(1.55, 1.76, 1.7508333333333332)","(26.0, 34.0, 32.13333333333333)","(15.0, 18.5, 18.411392405063292)","(71.0, 210.0, 185.0)","(10.0, 13.0, 12.831050228310502)","(61.0, 110.0, 102.72727272727273)","(61.0, 70.0, 66.66666666666667)","(19.0, 24.0, 22.08695652173913)","(6.0, 7.2, 6.902127659574468)","(26.0, 38.0, 37.5)","(26.0, 55.0, 48.875)"
14-12-2022 19:58:04.118148,"(1.55, 1.76, 1.7508333333333332)","(26.0, 34.0, 32.13333333333333)","(15.0, 18.5, 18.377906976744185)","(71.0, 210.0, 175.0)","(10.0, 13.0, 12.831050228310502)","(61.0, 110.0, 102.72727272727273)","(61.0, 70.0, 66.25)","(19.0, 24.0, 22.08695652173913)","(6.0, 7.2, 6.888888888888888)","(26.0, 38.0, 37.5)","(26.0, 55.0, 50.15384615384615)"
14-12-2022 19:58:05.607024,"(1.55, 1.76, 1.7542084942084941)","(26.0, 34.0, 32.92307692307692)","(15.0, 18.5, 18.411392405063292)","(71.0, 210.0, 175.0)","(10.0, 13.0, 12.625)","(71.0, 110.0, 99.0909090909091)","(61.0, 70.0, 63.18181818181818)","(19.0, 24.0, 21.53846153846154)","(6.0, 7.2, 6.888888888888888)","(26.0, 38.0, 37.5)","(26.0, 55.0, 50.15384615384615)"
14-12-2022 19:58:07.131466,"(1.55, 1.76, 1.7527659574468084)","(26.0, 34.0, 32.943396226415096)","(15.0, 18.5, 18.414634146341463)","(71.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.6875)","(71.0, 110.0, 100.0)","(61.0, 65.0, 63.57142857142857)","(19.0, 22.0, 21.55140186915888)","(6.0, 7.2, 6.924590163934426)","(26.0, 38.0, 37.529411764705884)","(26.0, 55.0, 50.5)"
14-12-2022 19:58:08.714847,"(1.55, 1.76, 1.7498412698412698)","(26.0, 34.0, 32.943396226415096)","(15.0, 18.5, 18.414634146341463)","(71.0, 200.0, 183.33333333333334)","(10.0, 13.0, 12.6875)","(61.0, 110.0, 100.0)","(61.0, 65.0, 63.57142857142857)","(19.0, 22.0, 21.55140186915888)","(6.0, 7.2, 6.924590163934426)","(26.0, 38.0, 37.529411764705884)","(26.0, 55.0, 50.84615384615385)"
14-12-2022 19:58:10.249635,"(1.55, 1.75, 1.7484931506849315)","(26.0, 34.0, 33.319148936170215)","(15.0, 18.5, 18.47222222222222)","(71.0, 200.0, 183.33333333333334)","(10.0, 13.0, 12.6875)","(61.0, 110.0, 103.57142857142857)","(61.0, 65.0, 63.57142857142857)","(19.0, 22.0, 21.6734693877551)","(6.0, 7.2, 6.9)","(26.0, 38.0, 39.64556962025316)","(26.0, 55.0, 50.333333333333336)"
14-12-2022 19:58:11.728296,"(1.55, 1.75, 1.74)","(26.0, 34.0, 33.319148936170215)","(15.0, 18.5, 18.47222222222222)","(71.0, 200.0, 183.33333333333334)","(10.0, 13.0, 12.8125)","(71.0, 110.0, 105.0)","(61.0, 65.0, 65.0)","(19.0, 22.0, 21.6734693877551)","(6.0, 7.2, 6.933333333333334)","(26.0, 40.0, 39.36363636363637)","(26.0, 55.0, 54.0)"
14-12-2022 19:58:13.107331,"(1.55, 1.74, 1.7394833948339483)","(26.0, 34.0, 32.943396226415096)","(15.0, 18.5, 18.414634146341463)","(71.0, 200.0, 183.33333333333334)","(10.0, 13.0, 12.85)","(71.0, 110.0, 101.66666666666667)","(61.0, 70.0, 65.0)","(19.0, 22.0, 21.64189189189189)","(6.0, 7.2, 6.911475409836066)","(26.0, 40.0, 39.40909090909091)","(26.0, 60.0, 51.42857142857143)"
14-12-2022 19:58:14.426808,"(1.55, 1.74, 1.7320338983050847)","(26.0, 34.0, 32.943396226415096)","(15.0, 18.5, 18.414634146341463)","(71.0, 200.0, 183.33333333333334)","(10.0, 13.0, 12.875)","(71.0, 110.0, 101.66666666666667)","(61.0, 70.0, 65.83333333333333)","(19.0, 22.0, 21.64666666666667)","(6.0, 7.2, 7.046575342465753)","(26.0, 40.0, 39.41573033707865)","(26.0, 60.0, 59.125)"
14-12-2022 19:58:15.966065,"(1.55, 1.74, 1.73375)","(26.0, 34.0, 32.981818181818184)","(15.0, 18.5, 18.416666666666668)","(81.0, 200.0, 185.71428571428572)","(10.0, 13.0, 12.875)","(71.0, 110.0, 101.66666666666667)","(61.0, 70.0, 65.83333333333333)","(18.0, 22.0, 21.64666666666667)","(6.0, 7.2, 7.046575342465753)","(26.0, 40.0, 39.35)","(26.0, 60.0, 59.125)"
14-12-2022 19:58:17.771263,"(1.55, 1.74, 1.7365217391304348)","(26.0, 34.0, 32.981818181818184)","(15.0, 18.5, 18.416666666666668)","(81.0, 200.0, 185.71428571428572)","(10.0, 13.0, 12.875)","(71.0, 110.0, 101.66666666666667)","(61.0, 70.0, 63.888888888888886)","(18.0, 22.0, 21.64666666666667)","(6.0, 7.2, 7.1)","(26.0, 40.0, 35.733333333333334)","(26.0, 60.0, 59.125)"
14-12-2022 19:58:19.494653,"(1.55, 1.74, 1.7365217391304348)","(26.0, 34.0, 33.15384615384615)","(15.0, 18.5, 18.434782608695652)","(81.0, 200.0, 185.71428571428572)","(10.0, 13.0, 12.944444444444445)","(71.0, 110.0, 102.5)","(61.0, 65.0, 64.44444444444444)","(18.0, 22.0, 21.634328358208954)","(6.0, 7.2, 7.135483870967742)","(26.0, 36.0, 35.77777777777778)","(26.0, 60.0, 56.96153846153846)"
14-12-2022 19:58:21.160802,"(1.55, 1.74, 1.738439024390244)","(26.0, 34.0, 33.15384615384615)","(15.0, 18.5, 18.434782608695652)","(81.0, 200.0, 185.71428571428572)","(10.0, 13.5, 12.944444444444445)","(71.0, 110.0, 102.5)","(61.0, 65.0, 64.44444444444444)","(18.0, 22.0, 21.529411764705884)","(6.0, 7.2, 7.1230769230769235)","(26.0, 36.0, 35.84)","(26.0, 65.0, 61.833333333333336)"
14-12-2022 19:58:22.829259,"(1.55, 1.73, 1.7275147928994083)","(26.0, 34.0, 33.28)","(15.0, 18.5, 18.434782608695652)","(81.0, 200.0, 200.0)","(10.0, 13.5, 12.926666666666666)","(71.0, 110.0, 97.5)","(61.0, 65.0, 64.375)","(18.0, 22.0, 21.622222222222224)","(6.0, 7.2, 7.152577319587629)","(26.0, 36.0, 35.45454545454545)","(26.0, 65.0, 58.38709677419355)"
14-12-2022 19:58:24.351848,"(1.55, 1.72, 1.6775)","(26.0, 36.0, 37.142857142857146)","(15.0, 19.0, 18.689655172413794)","(81.0, 210.0, 210.0)","(10.0, 13.5, 13.147058823529411)","(71.0, 100.0, 109.28571428571429)","(61.0, 65.0, 73.125)","(18.0, 22.0, 21.767123287671232)","(6.0, 7.4, 7.331250000000001)","(26.0, 38.0, 35.68421052631579)","(26.0, 70.0, 60.0)"
14-12-2022 19:58:25.894846,"(1.55, 1.72, 1.6822727272727271)","(26.0, 40.0, 36.857142857142854)","(15.0, 19.0, 18.788888888888888)","(81.0, 270.0, 192.0)","(10.0, 13.5, 13.433962264150944)","(71.0, 120.0, 116.875)","(61.0, 75.0, 74.0)","(18.0, 22.0, 22.16)","(6.0, 7.4, 7.458823529411765)","(26.0, 38.0, 36.18181818181818)","(26.0, 70.0, 61.75)"
14-12-2022 19:58:27.416584,"(1.55, 1.7, 1.6822222222222223)","(26.0, 42.0, 38.8)","(15.0, 19.5, 18.87142857142857)","(81.0, 320.0, 246.66666666666669)","(10.0, 14.0, 13.564102564102564)","(71.0, 130.0, 118.33333333333333)","(61.0, 80.0, 69.28571428571429)","(18.0, 23.0, 22.186046511627907)","(6.0, 7.6, 7.54468085106383)","(26.0, 38.0, 36.333333333333336)","(26.0, 70.0, 68.75)"
14-12-2022 19:58:29.037908,"(1.55, 1.7, 1.679320843091335)","(26.0, 42.0, 39.6)","(15.0, 19.5, 19.065217391304348)","(81.0, 290.0, 260.0)","(10.0, 14.0, 13.882352941176471)","(71.0, 130.0, 123.0)","(51.0, 80.0, 74.23076923076923)","(18.0, 23.0, 22.25)","(6.0, 7.8, 7.625)","(26.0, 34.0, 32.693069306930695)","(26.0, 80.0, 75.71428571428572)"
