,Tinker Yvonne,Go Gigi Go,Lamont Bale,Atomic Cabang,Autumn Doll,Rebel May Road,Dr Xander,Ricky Bobby Riot
07-12-2022 13:56:51.699991,"(8.5, 16.0, 13.692307692307693)","(11.0, 19.5, 12.642857142857142)","(13.0, 26.0, 21.833333333333336)","(4.6, 5.8, 5.58)","(14.0, 28.0, 25.0)","(15.0, 65.0, 55.25)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:56:53.203860,"(8.5, 16.0, 13.692307692307693)","(11.0, 19.5, 12.642857142857142)","(13.0, 26.0, 22.57142857142857)","(4.6, 5.8, 4.8)","(14.0, 28.0, 25.0)","(15.0, 65.0, 46.0)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:56:54.573687,"(8.5, 16.0, 13.692307692307693)","(11.0, 19.5, 12.642857142857142)","(13.0, 26.0, 22.57142857142857)","(4.6, 5.8, 4.8)","(14.0, 28.0, 25.0)","(15.0, 65.0, 55.5)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:56:55.792550,"(8.5, 16.0, 13.692307692307693)","(11.0, 19.5, 12.642857142857142)","(13.0, 26.0, 22.57142857142857)","(4.6, 5.8, 4.8)","(14.0, 28.0, 25.0)","(15.0, 65.0, 55.5)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:56:56.943259,"(8.5, 16.0, 13.692307692307693)","(11.0, 19.5, 12.642857142857142)","(13.0, 26.0, 22.0)","(4.6, 5.8, 5.3)","(14.0, 28.0, 25.0)","(15.0, 65.0, 55.5)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:56:58.056320,"(8.5, 16.0, 13.692307692307693)","(11.0, 19.5, 12.642857142857142)","(13.0, 26.0, 21.666666666666664)","(4.6, 5.8, 5.3)","(14.0, 28.0, 25.0)","(15.0, 65.0, 55.5)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:56:59.224408,"(8.5, 16.0, 13.692307692307693)","(11.0, 19.5, 12.642857142857142)","(13.0, 26.0, 24.0)","(4.6, 5.8, 5.3)","(14.0, 28.0, 25.0)","(15.0, 65.0, 55.5)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:00.422721,"(8.5, 16.0, 13.692307692307693)","(11.0, 19.5, 12.642857142857142)","(13.0, 26.0, 24.0)","(4.6, 5.8, 4.8)","(14.0, 28.0, 25.0)","(15.0, 65.0, 55.5)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:01.796082,"(8.5, 16.0, 13.692307692307693)","(11.0, 19.5, 12.642857142857142)","(13.0, 26.0, 21.833333333333336)","(4.6, 5.8, 4.8)","(14.0, 28.0, 25.0)","(15.0, 65.0, 55.5)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:03.152403,"(8.5, 16.0, 13.942857142857143)","(11.0, 19.5, 11.847826086956522)","(13.0, 26.0, 16.4)","(4.6, 5.8, 5.3)","(14.0, 28.0, 27.035714285714285)","(15.0, 65.0, 58.09090909090909)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:04.637960,"(8.5, 16.0, 13.942857142857143)","(11.0, 19.5, 13.25)","(13.0, 26.0, 22.25)","(4.6, 5.8, 5.3)","(14.0, 28.0, 22.8)","(15.0, 65.0, 58.09090909090909)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:05.849286,"(8.5, 16.0, 13.942857142857143)","(11.0, 18.5, 13.25)","(13.0, 25.0, 22.25)","(4.6, 5.8, 5.3)","(14.0, 28.0, 23.0)","(15.0, 65.0, 58.09090909090909)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:07.352375,"(8.5, 15.5, 15.059999999999999)","(11.0, 18.5, 11.804347826086957)","(13.0, 25.0, 22.75)","(4.6, 5.8, 5.3)","(14.0, 28.0, 25.22222222222222)","(15.0, 65.0, 58.09090909090909)","(5.5, 12.5, 9.32)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:08.686407,"(8.5, 15.5, 15.059999999999999)","(11.0, 18.5, 11.804347826086957)","(13.0, 24.0, 18.583333333333336)","(4.6, 5.8, 5.3)","(14.0, 28.0, 26.75)","(15.0, 65.0, 58.09090909090909)","(5.5, 12.5, 8.571428571428571)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:09.963997,"(8.5, 15.5, 14.517857142857142)","(11.0, 18.5, 11.804347826086957)","(13.0, 24.0, 21.615384615384613)","(4.6, 5.8, 5.3)","(14.0, 28.0, 24.0)","(15.0, 65.0, 58.09090909090909)","(5.5, 12.0, 8.571428571428571)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:11.290080,"(8.5, 15.5, 14.517857142857142)","(11.0, 18.5, 13.666666666666666)","(13.0, 23.0, 21.615384615384613)","(4.6, 5.8, 4.8)","(14.0, 28.0, 24.0)","(15.0, 65.0, 58.09090909090909)","(5.5, 12.0, 9.15)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:12.484308,"(8.5, 15.5, 14.517857142857142)","(11.0, 18.0, 12.5)","(13.0, 23.0, 18.714285714285715)","(4.6, 5.8, 5.3)","(14.0, 28.0, 23.4)","(15.0, 65.0, 58.09090909090909)","(5.5, 15.0, 9.708333333333334)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:13.598283,"(8.5, 15.5, 14.517857142857142)","(11.0, 17.5, 12.5)","(13.0, 23.0, 18.714285714285715)","(4.6, 5.8, 5.3)","(14.0, 28.0, 25.444444444444443)","(15.0, 65.0, 58.09090909090909)","(5.5, 11.5, 9.708333333333334)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:14.691559,"(8.5, 15.5, 14.517857142857142)","(11.0, 17.5, 12.5)","(13.0, 23.0, 18.714285714285715)","(4.6, 5.8, 5.3)","(14.0, 28.0, 25.444444444444443)","(15.0, 65.0, 58.09090909090909)","(5.5, 11.5, 9.708333333333334)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:15.900382,"(8.5, 15.5, 14.517857142857142)","(11.0, 17.5, 12.5)","(13.0, 23.0, 18.714285714285715)","(4.6, 5.8, 4.883333333333334)","(14.0, 28.0, 27.041666666666668)","(15.0, 65.0, 58.09090909090909)","(5.5, 11.5, 9.933333333333334)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:16.973449,"(8.5, 15.5, 14.517857142857142)","(11.0, 17.5, 11.75)","(13.0, 23.0, 18.714285714285715)","(4.6, 5.8, 4.883333333333334)","(14.0, 28.0, 27.041666666666668)","(15.0, 65.0, 58.09090909090909)","(5.5, 15.0, 11.2)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:18.106427,"(8.5, 15.5, 14.517857142857142)","(11.0, 17.5, 11.75)","(13.0, 23.0, 18.714285714285715)","(4.6, 5.8, 5.3)","(14.0, 28.0, 27.041666666666668)","(15.0, 65.0, 58.09090909090909)","(5.5, 15.0, 11.2)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:19.241064,"(8.5, 15.5, 14.517857142857142)","(11.0, 17.5, 11.75)","(13.0, 23.0, 18.714285714285715)","(4.6, 5.8, 5.25)","(14.0, 28.0, 27.041666666666668)","(15.0, 65.0, 58.09090909090909)","(5.5, 15.0, 12.82857142857143)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:20.354335,"(8.5, 15.5, 12.6875)","(11.0, 17.5, 11.75)","(13.0, 23.0, 18.714285714285715)","(4.6, 5.7, 5.25)","(14.0, 28.0, 27.041666666666668)","(15.0, 65.0, 58.09090909090909)","(5.5, 15.0, 12.725)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:21.405150,"(8.5, 15.5, 13.416666666666668)","(11.0, 17.0, 12.875)","(13.0, 23.0, 18.714285714285715)","(4.6, 5.7, 5.25)","(14.0, 28.0, 27.041666666666668)","(15.0, 65.0, 58.09090909090909)","(5.5, 14.5, 12.725)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:22.460201,"(8.5, 15.5, 14.538461538461538)","(11.0, 16.5, 13.928571428571429)","(13.0, 23.0, 18.714285714285715)","(4.6, 5.7, 4.783333333333333)","(14.0, 28.0, 27.041666666666668)","(15.0, 65.0, 58.09090909090909)","(5.5, 14.5, 12.725)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:23.488826,"(8.5, 15.5, 14.538461538461538)","(11.0, 16.5, 13.928571428571429)","(13.0, 23.0, 18.714285714285715)","(4.6, 5.8, 5.616666666666666)","(14.0, 28.0, 27.041666666666668)","(15.0, 65.0, 58.09090909090909)","(5.5, 14.5, 12.725)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:24.722073,"(8.5, 15.5, 13.25)","(11.0, 16.5, 11.327586206896552)","(13.0, 23.0, 18.714285714285715)","(4.6, 5.8, 5.616666666666666)","(14.0, 29.0, 27.041666666666668)","(15.0, 65.0, 53.0)","(5.5, 15.0, 12.82857142857143)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:25.908071,"(8.5, 15.5, 14.428571428571429)","(11.0, 16.5, 11.327586206896552)","(13.0, 23.0, 21.615384615384613)","(4.6, 5.8, 5.3999999999999995)","(14.0, 28.0, 27.041666666666668)","(15.0, 65.0, 53.0)","(5.5, 15.0, 12.82857142857143)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:27.074418,"(8.5, 15.5, 13.0)","(11.0, 16.5, 11.327586206896552)","(13.0, 22.0, 20.76923076923077)","(4.6, 5.8, 5.3)","(14.0, 28.0, 27.041666666666668)","(15.0, 65.0, 53.0)","(5.5, 15.0, 12.82857142857143)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:28.157038,"(8.5, 15.5, 13.0)","(11.0, 16.5, 11.327586206896552)","(13.0, 22.0, 20.76923076923077)","(4.6, 5.8, 5.133333333333333)","(14.0, 28.0, 27.041666666666668)","(15.0, 65.0, 53.0)","(5.5, 15.0, 11.82857142857143)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:29.144279,"(8.5, 15.5, 14.071428571428571)","(11.0, 16.0, 12.944444444444445)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 5.133333333333333)","(14.0, 28.0, 27.041666666666668)","(15.0, 65.0, 53.0)","(5.5, 15.0, 10.2)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:30.198228,"(8.5, 15.5, 14.071428571428571)","(11.0, 16.0, 12.071428571428571)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.7, 5.25)","(14.0, 28.0, 23.6)","(15.0, 65.0, 53.0)","(5.5, 15.0, 10.2)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:31.307328,"(8.5, 15.5, 14.071428571428571)","(11.0, 16.0, 12.071428571428571)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.7, 4.7)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 15.0, 10.2)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:32.339298,"(8.5, 15.5, 13.75)","(11.0, 16.0, 10.94)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.7, 5.2875)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 15.0, 10.2)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:33.390219,"(8.5, 15.5, 13.75)","(11.0, 16.0, 10.94)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.7, 4.91578947368421)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 15.0, 10.2)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:34.411255,"(8.5, 15.5, 14.153846153846153)","(11.0, 16.0, 10.94)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.91578947368421)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 15.0, 10.2)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:35.512490,"(8.5, 15.5, 14.333333333333334)","(11.0, 16.0, 10.94)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.91578947368421)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 15.0, 10.2)","(2.05, 2.92, 2.54)"
07-12-2022 13:57:36.504200,"(8.5, 15.5, 14.333333333333334)","(11.0, 16.0, 11.0)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.91578947368421)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 15.0, 10.67142857142857)","(2.05, 2.92, 2.5875)"
07-12-2022 13:57:37.459553,"(8.5, 15.5, 14.0)","(11.0, 15.5, 11.928571428571429)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.92, 2.5875)"
07-12-2022 13:57:38.462147,"(8.5, 15.5, 14.0)","(11.0, 15.5, 10.87037037037037)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.92, 2.5875)"
07-12-2022 13:57:39.554092,"(8.5, 15.5, 14.0)","(11.0, 15.5, 10.87037037037037)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.92, 2.5875)"
07-12-2022 13:57:40.659017,"(8.5, 15.5, 14.0)","(11.0, 15.5, 10.87037037037037)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.8375)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.92, 2.749090909090909)"
07-12-2022 13:57:41.730948,"(8.5, 15.5, 13.833333333333334)","(11.0, 15.5, 10.87037037037037)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.88, 2.749090909090909)"
07-12-2022 13:57:42.778499,"(8.5, 15.5, 13.833333333333334)","(11.0, 15.5, 10.87037037037037)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.88, 2.749090909090909)"
07-12-2022 13:57:44.057039,"(8.5, 15.5, 13.833333333333334)","(11.0, 15.5, 10.87037037037037)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.88, 2.7244444444444444)"
07-12-2022 13:57:45.135102,"(8.5, 15.5, 14.25)","(11.0, 15.0, 11.785714285714286)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.88, 2.7244444444444444)"
07-12-2022 13:57:46.203875,"(8.5, 15.5, 14.25)","(11.0, 15.0, 11.625)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.88, 2.5300000000000002)"
07-12-2022 13:57:47.259963,"(8.5, 15.5, 13.535714285714285)","(11.0, 15.0, 10.833333333333334)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 53.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.88, 2.5300000000000002)"
07-12-2022 13:57:48.316656,"(8.5, 15.5, 13.535714285714285)","(11.0, 15.0, 10.833333333333334)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 47.5)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.88, 2.6857142857142855)"
07-12-2022 13:57:49.492690,"(8.5, 15.5, 12.6875)","(11.0, 15.0, 10.833333333333334)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 55.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.88, 2.365)"
07-12-2022 13:57:50.773899,"(8.5, 15.5, 12.6875)","(11.0, 15.0, 10.833333333333334)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 55.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.86, 2.52)"
07-12-2022 13:57:52.035092,"(8.5, 15.5, 12.6875)","(11.0, 15.0, 10.833333333333334)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 55.0)","(5.5, 14.5, 10.67142857142857)","(2.05, 2.84, 2.51)"
07-12-2022 13:57:53.117468,"(8.5, 15.5, 14.375)","(11.0, 14.5, 12.5)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.842105263157895)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 55.0)","(5.5, 14.5, 12.713333333333333)","(2.05, 2.84, 2.605)"
07-12-2022 13:57:54.249785,"(8.5, 15.5, 13.5)","(11.0, 14.5, 12.5)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 55.0)","(5.5, 14.5, 10.333333333333334)","(2.05, 2.88, 2.518666666666667)"
07-12-2022 13:57:55.323643,"(8.5, 15.5, 13.5)","(11.0, 14.5, 12.5)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 55.0)","(5.5, 15.0, 13.2)","(2.05, 2.86, 2.6145454545454543)"
07-12-2022 13:57:56.337212,"(8.5, 15.5, 13.3125)","(11.0, 14.5, 10.833333333333334)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.84, 2.4628571428571426)"
07-12-2022 13:57:57.351981,"(8.5, 15.5, 13.3125)","(11.0, 14.5, 10.833333333333334)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.84, 2.4628571428571426)"
07-12-2022 13:57:58.410746,"(8.5, 15.5, 13.3125)","(11.0, 14.5, 10.833333333333334)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.84, 2.5733333333333333)"
07-12-2022 13:57:59.449214,"(8.5, 15.5, 14.333333333333334)","(11.0, 14.0, 12.25)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 27.214285714285715)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.84, 2.5733333333333333)"
07-12-2022 13:58:00.525053,"(8.5, 15.5, 14.333333333333334)","(11.0, 14.0, 12.25)","(13.0, 22.0, 18.63157894736842)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 27.214285714285715)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.84, 2.5300000000000002)"
07-12-2022 13:58:01.624699,"(8.5, 15.5, 14.0)","(11.0, 14.0, 12.25)","(13.0, 22.0, 18.4)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.82, 2.42)"
07-12-2022 13:58:02.659600,"(8.5, 15.5, 14.428571428571429)","(11.0, 14.0, 10.75925925925926)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.82, 2.552)"
07-12-2022 13:58:03.671529,"(8.5, 15.5, 14.428571428571429)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 26.53333333333333)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.8, 2.552)"
07-12-2022 13:58:04.681655,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 25.0)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.8, 2.552)"
07-12-2022 13:58:05.679638,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.25)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.78, 2.4050000000000002)"
07-12-2022 13:58:06.719913,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.894736842105264)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.78, 2.4050000000000002)"
07-12-2022 13:58:07.864089,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.894736842105264)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.78, 2.428571428571429)"
07-12-2022 13:58:08.957651,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 26.5)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.76, 2.428571428571429)"
07-12-2022 13:58:10.031756,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.5)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.76, 2.428571428571429)"
07-12-2022 13:58:11.080836,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.5)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.76, 2.428571428571429)"
07-12-2022 13:58:12.136580,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 25.142857142857142)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.76, 2.428571428571429)"
07-12-2022 13:58:13.230303,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 27.130434782608695)","(15.0, 65.0, 55.0)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.76, 2.428571428571429)"
07-12-2022 13:58:14.363432,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 27.130434782608695)","(15.0, 65.0, 48.5)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.76, 2.428571428571429)"
07-12-2022 13:58:15.535516,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 27.130434782608695)","(15.0, 65.0, 48.5)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.76, 2.39)"
07-12-2022 13:58:16.636710,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.88888888888889)","(15.0, 65.0, 55.57142857142857)","(5.5, 15.0, 10.333333333333334)","(2.05, 2.74, 2.39)"
07-12-2022 13:58:17.856815,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 28.0, 26.46153846153846)","(15.0, 65.0, 55.57142857142857)","(5.5, 15.0, 9.26923076923077)","(2.05, 2.74, 2.39)"
07-12-2022 13:58:18.869411,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 24.875)","(15.0, 65.0, 55.57142857142857)","(5.5, 13.5, 11.928571428571429)","(2.05, 2.74, 2.49)"
07-12-2022 13:58:19.998139,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.6625)","(14.0, 28.0, 25.615384615384613)","(15.0, 65.0, 55.57142857142857)","(5.5, 13.0, 11.928571428571429)","(2.05, 2.8, 2.263478260869565)"
07-12-2022 13:58:21.080264,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 27.0, 25.615384615384613)","(15.0, 65.0, 55.57142857142857)","(5.5, 13.0, 11.928571428571429)","(2.05, 2.82, 2.4457142857142857)"
07-12-2022 13:58:22.175550,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 27.0, 24.57142857142857)","(15.0, 65.0, 55.57142857142857)","(5.5, 13.0, 11.928571428571429)","(2.05, 2.8, 2.274736842105263)"
07-12-2022 13:58:23.220232,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 27.0, 25.583333333333336)","(15.0, 65.0, 55.57142857142857)","(5.5, 13.0, 12.318181818181818)","(2.05, 2.78, 2.27)"
07-12-2022 13:58:24.271715,"(8.5, 15.5, 13.833333333333334)","(11.0, 14.0, 10.76923076923077)","(13.0, 21.0, 18.27777777777778)","(4.6, 5.8, 4.989473684210527)","(14.0, 27.0, 25.583333333333336)","(15.0, 65.0, 55.57142857142857)","(5.5, 13.0, 12.318181818181818)","(2.05, 2.78, 2.428571428571429)"
