,Boo Too,Jefferson Security,Sweet T,Allegheny Hero,Jubas Yankee One,Monkey Wrench,Chartered Course
12-01-2023 10:23:23.568642,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.714285714285714)","(18.0, 150.0, 98.07692307692308)","(41.0, 220.0, 100.0)","(13.0, 25.0, 19.25)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:24.612024,"(12.0, 22.0, 19.333333333333332)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.714285714285714)","(18.0, 150.0, 98.07692307692308)","(41.0, 220.0, 100.0)","(13.0, 25.0, 19.25)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:25.669273,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.714285714285714)","(18.0, 150.0, 98.07692307692308)","(41.0, 220.0, 130.0)","(13.0, 25.0, 19.25)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:26.712428,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.714285714285714)","(18.0, 150.0, 98.07692307692308)","(41.0, 220.0, 130.0)","(13.0, 25.0, 19.25)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:27.758344,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.714285714285714)","(18.0, 150.0, 98.07692307692308)","(41.0, 220.0, 130.0)","(13.0, 25.0, 19.25)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:28.722723,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 8.92)","(18.0, 150.0, 98.07692307692308)","(41.0, 220.0, 130.0)","(13.0, 25.0, 19.25)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:29.702079,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 8.92)","(18.0, 150.0, 98.07692307692308)","(41.0, 220.0, 130.0)","(13.0, 25.0, 19.25)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:30.801835,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 8.92)","(18.0, 150.0, 98.07692307692308)","(41.0, 220.0, 130.0)","(13.0, 25.0, 19.25)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:31.842374,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.428571428571429)","(18.0, 150.0, 98.07692307692308)","(41.0, 220.0, 130.0)","(13.0, 25.0, 19.25)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:32.830191,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.428571428571429)","(18.0, 150.0, 98.07692307692308)","(41.0, 220.0, 130.0)","(13.0, 25.0, 19.25)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:33.834505,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.428571428571429)","(18.0, 150.0, 98.07692307692308)","(41.0, 220.0, 130.0)","(13.0, 25.0, 19.25)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:34.829557,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.428571428571429)","(18.0, 150.0, 98.07692307692308)","(41.0, 220.0, 130.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:35.835718,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.428571428571429)","(18.0, 150.0, 105.0)","(41.0, 220.0, 130.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:36.758084,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.428571428571429)","(18.0, 140.0, 108.625)","(41.0, 220.0, 130.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:37.757333,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.428571428571429)","(18.0, 140.0, 119.08333333333334)","(41.0, 220.0, 130.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:38.858573,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.428571428571429)","(18.0, 140.0, 84.22222222222223)","(41.0, 220.0, 130.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:39.855764,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(9.0, 11.0, 10.428571428571429)","(18.0, 140.0, 84.22222222222223)","(41.0, 220.0, 130.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:40.884742,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 140.0, 119.08333333333334)","(41.0, 220.0, 148.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:41.827972,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 140.0, 119.08333333333334)","(41.0, 220.0, 148.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:42.894711,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 140.0, 98.16666666666667)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:43.908171,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 140.0, 98.16666666666667)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:44.885214,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 140.0, 98.16666666666667)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:45.817307,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 140.0, 98.16666666666667)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:46.860543,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 140.0, 98.16666666666667)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:47.846529,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 140.0, 98.16666666666667)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:48.870045,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 140.0, 98.16666666666667)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:49.864132,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 140.0, 72.25)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:50.864602,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 130.0, 72.25)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:51.841927,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 130.0, 47.5)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:52.847006,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 130.0, 47.5)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 22.75)"
12-01-2023 10:23:53.888985,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 130.0, 47.5)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 26.714285714285715)"
12-01-2023 10:23:54.891520,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 130.0, 47.5)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:23:55.975808,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.428571428571429)","(18.0, 130.0, 47.5)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:23:57.008816,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 11.0, 10.6)","(18.0, 130.0, 47.5)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:23:58.071677,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 10.0, 8.933333333333334)","(18.0, 130.0, 47.5)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:23:59.086555,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 10.0, 8.933333333333334)","(18.0, 130.0, 47.5)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:00.134703,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 10.0, 8.933333333333334)","(18.0, 130.0, 47.5)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:01.153229,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 10.0, 9.68)","(18.0, 130.0, 47.5)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:02.133960,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 10.0, 9.68)","(18.0, 130.0, 47.5)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:03.083410,"(12.0, 22.0, 16.666666666666668)","(1.28, 1.52, 1.4964705882352942)","(8.5, 10.0, 9.68)","(18.0, 130.0, 47.5)","(41.0, 220.0, 129.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:04.098648,"(12.0, 22.0, 19.875)","(1.28, 1.52, 1.4964705882352942)","(8.5, 10.0, 9.68)","(18.0, 130.0, 34.16666666666667)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:05.044725,"(12.0, 22.0, 19.875)","(1.28, 1.52, 1.4964705882352942)","(8.5, 10.0, 9.68)","(18.0, 130.0, 34.16666666666667)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:06.052287,"(12.0, 22.0, 19.875)","(1.28, 1.52, 1.4964705882352942)","(8.5, 10.0, 9.68)","(18.0, 130.0, 34.16666666666667)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:07.044487,"(12.0, 22.0, 19.875)","(1.28, 1.52, 1.4964705882352942)","(8.5, 10.0, 9.68)","(18.0, 130.0, 34.16666666666667)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:08.135979,"(12.0, 22.0, 19.875)","(1.28, 1.52, 1.4964705882352942)","(8.5, 10.0, 9.266666666666667)","(18.0, 130.0, 34.16666666666667)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.57142857142857)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:09.320045,"(12.0, 22.0, 19.875)","(1.28, 1.52, 1.5075)","(8.5, 11.0, 9.142857142857142)","(18.0, 130.0, 34.16666666666667)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.57142857142857)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:10.547819,"(12.0, 22.0, 19.875)","(1.28, 1.52, 1.5075)","(8.5, 11.0, 9.7)","(18.0, 130.0, 34.16666666666667)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.57142857142857)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:11.662493,"(12.0, 22.0, 19.875)","(1.28, 1.52, 1.4300000000000002)","(8.5, 11.0, 9.7)","(18.0, 130.0, 34.16666666666667)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 23.0)"
12-01-2023 10:24:12.941495,"(12.0, 22.0, 19.0)","(1.28, 1.5, 1.476)","(8.5, 11.0, 9.7)","(18.0, 130.0, 35.0)","(41.0, 220.0, 131.0)","(13.0, 25.0, 23.166666666666664)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:14.067286,"(12.0, 22.0, 19.0)","(1.28, 1.5, 1.45)","(8.5, 11.0, 10.368421052631579)","(18.0, 130.0, 82.70833333333334)","(41.0, 220.0, 160.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 28.333333333333332)"
12-01-2023 10:24:15.134352,"(12.0, 22.0, 20.5)","(1.28, 1.52, 1.5142857142857142)","(8.5, 11.0, 10.368421052631579)","(18.0, 130.0, 82.70833333333334)","(41.0, 220.0, 160.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:16.202508,"(12.0, 22.0, 19.2)","(1.28, 1.54, 1.505)","(8.5, 11.0, 9.7)","(18.0, 130.0, 58.125)","(41.0, 220.0, 160.0)","(13.0, 25.0, 23.0)","(12.0, 32.0, 29.384615384615387)"
12-01-2023 10:24:17.195869,"(12.0, 22.0, 20.555555555555557)","(1.28, 1.54, 1.4208333333333332)","(8.5, 11.0, 9.7)","(18.0, 130.0, 58.125)","(41.0, 220.0, 160.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 29.875)"
12-01-2023 10:24:18.210333,"(12.0, 22.0, 19.0)","(1.28, 1.53, 1.434)","(8.5, 11.0, 9.7)","(18.0, 130.0, 82.29166666666666)","(41.0, 220.0, 100.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:19.138308,"(12.0, 22.0, 19.0)","(1.28, 1.53, 1.434)","(8.5, 11.0, 9.7)","(18.0, 130.0, 58.125)","(41.0, 220.0, 100.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:20.067666,"(12.0, 22.0, 19.0)","(1.28, 1.53, 1.434)","(8.5, 11.0, 9.7)","(18.0, 130.0, 72.5)","(41.0, 220.0, 100.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:21.101662,"(12.0, 22.0, 19.2)","(1.28, 1.53, 1.434)","(8.5, 11.0, 9.7)","(18.0, 130.0, 72.5)","(41.0, 220.0, 100.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:22.252868,"(12.0, 22.0, 19.2)","(1.28, 1.53, 1.434)","(8.5, 11.0, 9.7)","(18.0, 130.0, 72.5)","(41.0, 220.0, 100.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:23.356986,"(12.0, 22.0, 19.2)","(1.28, 1.53, 1.434)","(8.5, 11.0, 9.7)","(18.0, 130.0, 72.5)","(41.0, 220.0, 100.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:24.431824,"(12.0, 22.0, 19.2)","(1.28, 1.53, 1.434)","(8.5, 11.0, 9.7)","(18.0, 130.0, 72.5)","(41.0, 220.0, 100.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:25.524926,"(12.0, 22.0, 19.2)","(1.28, 1.53, 1.434)","(8.5, 11.0, 9.7)","(18.0, 130.0, 72.5)","(41.0, 220.0, 100.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:26.638020,"(12.0, 22.0, 19.2)","(1.28, 1.53, 1.434)","(8.5, 11.0, 9.7)","(18.0, 130.0, 72.5)","(41.0, 220.0, 100.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:27.745210,"(12.0, 22.0, 19.2)","(1.28, 1.53, 1.434)","(8.5, 11.0, 9.7)","(18.0, 130.0, 72.5)","(41.0, 220.0, 100.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:28.919284,"(12.0, 22.0, 19.2)","(1.28, 1.53, 1.434)","(8.5, 11.0, 9.7)","(18.0, 130.0, 34.16666666666667)","(41.0, 220.0, 100.0)","(13.0, 25.0, 20.8)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:29.877809,"(12.0, 22.0, 19.2)","(1.28, 1.53, 1.4233333333333333)","(8.5, 11.0, 9.7)","(18.0, 130.0, 34.58333333333333)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.5)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:30.872781,"(12.0, 22.0, 19.2)","(1.28, 1.53, 1.4233333333333333)","(8.5, 11.0, 9.7)","(18.0, 130.0, 34.58333333333333)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.5)","(12.0, 32.0, 25.0)"
12-01-2023 10:24:31.847484,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.7)","(18.0, 130.0, 82.29166666666666)","(41.0, 220.0, 131.0)","(13.0, 25.0, 23.0)","(12.0, 32.0, 25.4)"
12-01-2023 10:24:32.862930,"(12.0, 22.0, 20.555555555555557)","(1.28, 1.5, 1.475)","(8.5, 11.0, 10.368421052631579)","(18.0, 130.0, 82.5)","(41.0, 220.0, 131.0)","(13.0, 25.0, 23.0)","(12.0, 32.0, 25.4)"
12-01-2023 10:24:33.837589,"(12.0, 22.0, 20.555555555555557)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.7)","(18.0, 130.0, 34.58333333333333)","(41.0, 220.0, 148.0)","(13.0, 25.0, 23.0)","(12.0, 32.0, 28.333333333333332)"
12-01-2023 10:24:34.806513,"(12.0, 22.0, 20.6)","(1.28, 1.5, 1.475)","(8.5, 11.0, 10.368421052631579)","(18.0, 130.0, 35.0)","(41.0, 220.0, 148.0)","(13.0, 25.0, 21.2)","(12.0, 32.0, 29.875)"
12-01-2023 10:24:35.801227,"(12.0, 22.0, 19.4)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.625)","(18.0, 130.0, 34.58333333333333)","(41.0, 220.0, 148.0)","(13.0, 25.0, 21.2)","(12.0, 32.0, 28.333333333333332)"
12-01-2023 10:24:36.879130,"(12.0, 22.0, 19.4)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.625)","(18.0, 130.0, 34.58333333333333)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.2)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:37.864490,"(12.0, 22.0, 19.4)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.625)","(18.0, 130.0, 34.58333333333333)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.2)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:38.871312,"(12.0, 22.0, 19.4)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.625)","(18.0, 130.0, 34.58333333333333)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.2)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:39.894112,"(12.0, 22.0, 19.4)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.625)","(18.0, 130.0, 34.58333333333333)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.5)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:40.931938,"(12.0, 22.0, 19.4)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.625)","(18.0, 130.0, 34.58333333333333)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.5)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:42.256248,"(12.0, 22.0, 19.4)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.625)","(18.0, 130.0, 34.58333333333333)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.5)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:43.272589,"(12.0, 22.0, 19.4)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.625)","(18.0, 130.0, 34.58333333333333)","(41.0, 220.0, 100.0)","(13.0, 25.0, 22.9)","(12.0, 32.0, 28.333333333333332)"
12-01-2023 10:24:44.328656,"(12.0, 22.0, 19.4)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.7)","(18.0, 130.0, 48.92857142857143)","(41.0, 220.0, 131.0)","(13.0, 25.0, 21.2)","(12.0, 32.0, 25.6)"
12-01-2023 10:24:45.471846,"(12.0, 22.0, 20.666666666666664)","(1.28, 1.5, 1.475)","(8.5, 11.0, 10.368421052631579)","(18.0, 130.0, 48.92857142857143)","(41.0, 220.0, 160.0)","(13.0, 25.0, 22.285714285714285)","(12.0, 32.0, 25.6)"
12-01-2023 10:24:46.702097,"(12.0, 22.0, 20.666666666666664)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 48.92857142857143)","(41.0, 220.0, 100.0)","(13.0, 25.0, 22.285714285714285)","(12.0, 32.0, 25.6)"
12-01-2023 10:24:47.818898,"(12.0, 22.0, 19.0)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 48.92857142857143)","(41.0, 220.0, 100.0)","(13.0, 25.0, 22.285714285714285)","(12.0, 32.0, 25.6)"
12-01-2023 10:24:48.891620,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 48.92857142857143)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:49.930985,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 66.38888888888889)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:50.965899,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 66.38888888888889)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:51.960916,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 66.38888888888889)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:52.931924,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 66.38888888888889)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:53.986875,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 66.38888888888889)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:55.047951,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 66.38888888888889)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:56.154835,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 66.38888888888889)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:57.280712,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 66.38888888888889)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:58.333592,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 66.38888888888889)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:24:59.395746,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 66.38888888888889)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:25:00.504132,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 66.38888888888889)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:25:01.801099,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.777777777777779)","(18.0, 130.0, 66.38888888888889)","(41.0, 220.0, 100.0)","(13.0, 25.0, 21.0)","(12.0, 32.0, 25.2)"
12-01-2023 10:25:03.087838,"(12.0, 22.0, 19.2)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.5)","(18.0, 130.0, 82.5)","(41.0, 220.0, 131.0)","(13.0, 25.0, 19.0)","(12.0, 32.0, 28.333333333333332)"
12-01-2023 10:25:04.279571,"(12.0, 22.0, 20.555555555555557)","(1.28, 1.5, 1.475)","(8.5, 11.0, 9.5)","(18.0, 130.0, 82.5)","(41.0, 220.0, 131.0)","(13.0, 25.0, 18.666666666666668)","(12.0, 32.0, 25.2)"
12-01-2023 10:25:05.514632,"(12.0, 22.0, 20.285714285714285)","(1.28, 1.54, 1.4316666666666666)","(8.5, 11.0, 9.5)","(18.0, 130.0, 85.96153846153847)","(41.0, 220.0, 100.0)","(13.0, 25.0, 18.666666666666668)","(12.0, 32.0, 25.2)"
12-01-2023 10:25:06.734420,"(12.0, 22.0, 17.666666666666668)","(1.28, 1.53, 1.45)","(8.5, 11.0, 9.5)","(18.0, 130.0, 85.96153846153847)","(41.0, 220.0, 100.0)","(13.0, 25.0, 18.666666666666668)","(12.0, 32.0, 25.2)"
