,Solar Toby,Kraken Stan,Crymelon Ivy,Crymelon Neptune,Targan Bale,Sin City Angel
10-01-2023 15:02:24.278167,"(12.0, 18.0, 17.954545454545453)","(21.0, 36.0, 34.57142857142857)","(16.0, 29.0, 27.146341463414636)","(41.0, 100.0, 94.11764705882354)","(1.55, 1.76, 1.73825)","(2.6, 3.5, 3.4285714285714284)"
10-01-2023 15:02:25.371398,"(12.0, 18.0, 17.94736842105263)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 26.833333333333332)","(41.0, 100.0, 94.11764705882354)","(1.55, 1.76, 1.7432558139534884)","(2.6, 3.5, 3.4266666666666667)"
10-01-2023 15:02:26.407808,"(12.0, 18.5, 18.166666666666668)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 26.57142857142857)","(41.0, 100.0, 94.11764705882354)","(1.55, 1.76, 1.7435714285714285)","(2.6, 3.5, 3.4266666666666667)"
10-01-2023 15:02:27.514231,"(12.0, 18.5, 18.184210526315788)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 26.73170731707317)","(41.0, 100.0, 94.66666666666667)","(1.55, 1.76, 1.7446666666666666)","(2.6, 3.5, 3.40625)"
10-01-2023 15:02:28.632439,"(12.0, 18.5, 18.166666666666668)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 26.923076923076923)","(41.0, 100.0, 94.66666666666667)","(1.55, 1.76, 1.7384375)","(2.6, 3.5, 3.4727272727272727)"
10-01-2023 15:02:29.750496,"(12.0, 18.5, 18.166666666666668)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 26.755555555555556)","(41.0, 100.0, 94.66666666666667)","(1.55, 1.76, 1.7384375)","(2.6, 3.5, 3.4727272727272727)"
10-01-2023 15:02:30.696000,"(12.0, 18.5, 18.166666666666668)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 26.755555555555556)","(41.0, 100.0, 94.66666666666667)","(1.55, 1.76, 1.7384375)","(2.6, 3.5, 3.4727272727272727)"
10-01-2023 15:02:31.691416,"(12.0, 18.5, 18.166666666666668)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 26.755555555555556)","(41.0, 100.0, 94.66666666666667)","(1.55, 1.76, 1.737741935483871)","(2.6, 3.5, 3.4727272727272727)"
10-01-2023 15:02:32.757619,"(12.0, 18.5, 18.0)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 26.755555555555556)","(41.0, 100.0, 94.66666666666667)","(1.55, 1.76, 1.74)","(2.6, 3.5, 3.4727272727272727)"
10-01-2023 15:02:33.964452,"(12.0, 18.5, 17.642857142857142)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 26.755555555555556)","(41.0, 100.0, 95.78947368421052)","(1.55, 1.75, 1.724)","(2.6, 3.5, 3.4384615384615382)"
10-01-2023 15:02:35.063152,"(12.0, 18.5, 18.166666666666668)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 26.755555555555556)","(41.0, 100.0, 95.78947368421052)","(1.55, 1.74, 1.7137499999999999)","(2.6, 3.5, 3.448148148148148)"
10-01-2023 15:02:36.058236,"(12.0, 18.5, 18.25)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 26.755555555555556)","(41.0, 100.0, 95.78947368421052)","(1.55, 1.74, 1.713103448275862)","(2.6, 3.5, 3.4629032258064516)"
10-01-2023 15:02:37.048631,"(12.0, 18.5, 18.181818181818183)","(21.0, 36.0, 34.57142857142857)","(16.0, 28.0, 27.0)","(41.0, 100.0, 94.66666666666667)","(1.55, 1.74, 1.716)","(2.6, 3.55, 3.465)"
10-01-2023 15:02:38.083887,"(12.0, 18.5, 18.181818181818183)","(21.0, 36.0, 34.57142857142857)","(16.0, 27.0, 26.684210526315788)","(41.0, 100.0, 95.78947368421052)","(1.55, 1.74, 1.725)","(2.6, 3.5, 3.4387096774193546)"
10-01-2023 15:02:39.204034,"(12.0, 18.5, 18.181818181818183)","(21.0, 36.0, 34.57142857142857)","(16.0, 27.0, 26.0)","(41.0, 100.0, 95.78947368421052)","(1.55, 1.74, 1.7253658536585366)","(2.6, 3.5, 3.425)"
10-01-2023 15:02:40.312016,"(12.0, 18.5, 18.13157894736842)","(21.0, 36.0, 34.57142857142857)","(17.0, 27.0, 26.583333333333332)","(41.0, 100.0, 95.78947368421052)","(1.55, 1.74, 1.7237837837837837)","(2.6, 3.5, 3.425806451612903)"
10-01-2023 15:02:41.396067,"(12.0, 18.5, 18.13157894736842)","(21.0, 36.0, 34.57142857142857)","(17.0, 27.0, 26.583333333333332)","(41.0, 100.0, 95.78947368421052)","(1.55, 1.74, 1.7237837837837837)","(2.6, 3.5, 3.425806451612903)"
10-01-2023 15:02:42.420348,"(12.0, 18.5, 18.13157894736842)","(21.0, 36.0, 34.57142857142857)","(17.0, 27.0, 26.583333333333332)","(41.0, 100.0, 95.71428571428571)","(1.55, 1.74, 1.7237837837837837)","(2.6, 3.5, 3.425806451612903)"
10-01-2023 15:02:43.412098,"(12.0, 18.5, 18.1)","(21.0, 36.0, 34.57142857142857)","(17.0, 27.0, 25.2)","(41.0, 100.0, 94.54545454545455)","(1.55, 1.74, 1.7237837837837837)","(2.6, 3.5, 3.425806451612903)"
10-01-2023 15:02:44.489754,"(12.0, 18.5, 18.125)","(21.0, 36.0, 34.57142857142857)","(17.0, 27.0, 25.2)","(41.0, 100.0, 93.33333333333333)","(1.55, 1.74, 1.7218181818181817)","(2.6, 3.5, 3.4307692307692306)"
10-01-2023 15:02:45.511140,"(12.0, 18.5, 18.125)","(21.0, 36.0, 34.57142857142857)","(17.0, 27.0, 26.565217391304348)","(41.0, 100.0, 94.54545454545455)","(1.55, 1.74, 1.7233333333333334)","(2.6, 3.5, 3.425806451612903)"
10-01-2023 15:02:46.566239,"(12.0, 18.5, 18.125)","(21.0, 36.0, 34.57142857142857)","(17.0, 27.0, 26.767441860465116)","(41.0, 100.0, 90.0)","(1.55, 1.74, 1.7496153846153846)","(2.7, 3.5, 3.44672131147541)"
10-01-2023 15:02:47.632956,"(12.0, 18.5, 18.125)","(21.0, 36.0, 34.57142857142857)","(17.0, 27.0, 26.666666666666668)","(41.0, 100.0, 95.71428571428571)","(1.55, 1.75, 1.752857142857143)","(2.7, 3.45, 3.4393939393939394)"
10-01-2023 15:02:48.663195,"(12.0, 18.5, 18.285714285714285)","(21.0, 36.0, 34.57142857142857)","(17.0, 27.0, 26.666666666666668)","(41.0, 100.0, 90.0)","(1.55, 1.76, 1.7566666666666666)","(2.7, 3.45, 3.42375)"
10-01-2023 15:02:49.666203,"(12.0, 18.5, 18.285714285714285)","(21.0, 36.0, 34.57142857142857)","(17.0, 27.0, 26.666666666666668)","(41.0, 100.0, 93.33333333333333)","(1.55, 1.77, 1.7552631578947369)","(2.7, 3.45, 3.421951219512195)"
10-01-2023 15:02:50.616866,"(12.0, 18.5, 18.285714285714285)","(21.0, 36.0, 34.57142857142857)","(17.0, 27.0, 26.666666666666668)","(41.0, 100.0, 93.33333333333333)","(1.55, 1.77, 1.7552631578947369)","(2.7, 3.45, 3.4194117647058824)"
10-01-2023 15:02:51.676977,"(12.0, 18.5, 18.3)","(21.0, 36.0, 34.57142857142857)","(17.0, 27.0, 26.666666666666668)","(41.0, 100.0, 91.42857142857143)","(1.55, 1.77, 1.761764705882353)","(2.7, 3.45, 3.3333333333333335)"
10-01-2023 15:02:52.801043,"(12.0, 18.5, 18.3125)","(21.0, 36.0, 34.666666666666664)","(17.0, 27.0, 26.935483870967744)","(41.0, 100.0, 105.58823529411765)","(1.55, 1.77, 1.768695652173913)","(2.7, 3.35, 3.331818181818182)"
10-01-2023 15:02:53.958973,"(12.0, 17.0, 16.884615384615383)","(21.0, 36.0, 34.666666666666664)","(17.0, 27.0, 26.935483870967744)","(41.0, 110.0, 101.66666666666667)","(1.55, 1.78, 1.7647058823529411)","(2.7, 3.35, 3.3449999999999998)"
10-01-2023 15:02:55.072419,"(12.0, 16.5, 16.357142857142858)","(21.0, 36.0, 34.666666666666664)","(17.0, 27.0, 26.935483870967744)","(41.0, 110.0, 101.66666666666667)","(1.55, 1.78, 1.7626666666666666)","(2.7, 3.4, 3.3499999999999996)"
10-01-2023 15:02:56.192678,"(12.0, 16.5, 16.166666666666668)","(21.0, 36.0, 34.666666666666664)","(17.0, 27.0, 26.935483870967744)","(41.0, 110.0, 101.25)","(1.55, 1.78, 1.7676190476190476)","(2.7, 3.4, 3.3249999999999997)"
10-01-2023 15:02:57.213528,"(12.0, 16.0, 15.857142857142858)","(21.0, 36.0, 34.666666666666664)","(17.0, 27.0, 26.73913043478261)","(41.0, 110.0, 101.25)","(1.55, 1.78, 1.771875)","(2.7, 3.4, 3.335483870967742)"
10-01-2023 15:02:58.198478,"(12.0, 16.5, 16.357142857142858)","(21.0, 36.0, 34.666666666666664)","(17.0, 27.0, 26.896551724137932)","(41.0, 110.0, 102.5)","(1.55, 1.78, 1.767513812154696)","(2.7, 3.4, 3.361111111111111)"
10-01-2023 15:02:59.296421,"(12.0, 17.0, 16.4)","(21.0, 36.0, 35.096774193548384)","(17.0, 27.0, 26.962962962962962)","(41.0, 110.0, 97.14285714285714)","(1.55, 1.77, 1.7489655172413794)","(2.7, 3.4, 3.3923076923076922)"
10-01-2023 15:03:00.447521,"(12.0, 17.0, 16.333333333333332)","(21.0, 36.0, 34.96296296296296)","(17.0, 27.0, 26.962962962962962)","(41.0, 110.0, 102.5)","(1.55, 1.75, 1.777777777777778)","(2.7, 3.4, 3.375)"
10-01-2023 15:03:01.584852,"(12.0, 17.5, 16.84)","(21.0, 36.0, 34.96296296296296)","(17.0, 27.0, 26.96)","(41.0, 110.0, 102.5)","(1.55, 1.78, 1.762)","(2.7, 3.4, 3.4166666666666665)"
10-01-2023 15:03:02.611191,"(12.0, 16.5, 16.44736842105263)","(21.0, 36.0, 34.92307692307692)","(17.0, 27.0, 26.96)","(41.0, 110.0, 102.5)","(1.55, 1.78, 1.7675)","(2.7, 3.45, 3.3833333333333333)"
10-01-2023 15:03:03.536186,"(12.0, 16.5, 16.46551724137931)","(21.0, 36.0, 34.92307692307692)","(17.0, 27.0, 26.966666666666665)","(41.0, 110.0, 102.5)","(1.55, 1.78, 1.7675)","(2.7, 3.45, 3.362962962962963)"
10-01-2023 15:03:04.637089,"(12.0, 16.5, 16.46551724137931)","(21.0, 34.0, 33.9)","(18.0, 28.0, 27.65714285714286)","(41.0, 110.0, 102.5)","(1.55, 1.78, 1.7680645161290323)","(2.7, 3.4, 3.36)"
10-01-2023 15:03:05.717278,"(12.0, 16.5, 16.46551724137931)","(21.0, 34.0, 33.9)","(18.0, 28.0, 25.125)","(41.0, 110.0, 102.5)","(1.55, 1.78, 1.7725)","(2.7, 3.4, 3.3604166666666666)"
10-01-2023 15:03:06.843306,"(12.0, 17.0, 16.647058823529413)","(21.0, 34.0, 33.9)","(18.0, 26.0, 23.954545454545453)","(41.0, 110.0, 102.5)","(1.55, 1.78, 1.7718181818181817)","(2.7, 3.4, 3.381818181818182)"
10-01-2023 15:03:07.980541,"(12.0, 17.0, 16.65714285714286)","(21.0, 34.0, 33.9)","(18.0, 26.0, 23.72)","(51.0, 110.0, 102.5)","(1.55, 1.78, 1.7740425531914894)","(2.7, 3.4, 3.3638297872340424)"
10-01-2023 15:03:08.935704,"(12.0, 17.0, 16.647058823529413)","(21.0, 34.0, 33.9)","(18.0, 26.0, 23.72)","(51.0, 110.0, 102.5)","(1.55, 1.78, 1.7740425531914894)","(2.7, 3.4, 3.3454545454545452)"
10-01-2023 15:03:09.913712,"(12.0, 17.0, 16.647058823529413)","(21.0, 36.0, 34.92307692307692)","(18.0, 26.0, 24.5)","(51.0, 110.0, 102.5)","(1.55, 1.78, 1.7784699453551913)","(2.7, 3.4, 3.3520833333333333)"
10-01-2023 15:03:11.018799,"(12.0, 17.0, 16.6)","(21.0, 36.0, 34.96296296296296)","(18.0, 26.0, 24.82608695652174)","(51.0, 110.0, 102.5)","(1.55, 1.78, 1.7781818181818183)","(2.7, 3.4, 3.334375)"
10-01-2023 15:03:12.114670,"(12.0, 17.0, 16.91304347826087)","(21.0, 36.0, 34.96296296296296)","(18.0, 25.0, 24.82608695652174)","(51.0, 110.0, 102.5)","(1.55, 1.78, 1.7811688311688312)","(2.7, 3.35, 3.3380952380952382)"
10-01-2023 15:03:13.277851,"(12.0, 17.0, 16.904761904761905)","(21.0, 36.0, 34.92307692307692)","(18.0, 25.0, 24.764705882352942)","(51.0, 110.0, 102.5)","(1.55, 1.79, 1.7865384615384616)","(2.7, 3.35, 3.3380952380952382)"
10-01-2023 15:03:14.303310,"(12.0, 17.0, 16.916666666666668)","(21.0, 36.0, 34.92307692307692)","(18.0, 25.0, 24.764705882352942)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.79, 1.7883529411764707)","(2.7, 3.35, 3.3285714285714287)"
10-01-2023 15:03:15.487055,"(12.0, 17.0, 16.916666666666668)","(21.0, 36.0, 34.92307692307692)","(18.0, 25.0, 24.81818181818182)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.8, 1.7976744186046512)","(2.7, 3.35, 3.29)"
10-01-2023 15:03:16.841217,"(12.0, 17.0, 16.923076923076923)","(21.0, 36.0, 34.92307692307692)","(18.0, 25.0, 24.81818181818182)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.8, 1.7976744186046512)","(2.7, 3.35, 3.291304347826087)"
10-01-2023 15:03:18.112752,"(12.0, 17.0, 16.923076923076923)","(21.0, 36.0, 34.92307692307692)","(18.0, 25.0, 24.81818181818182)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.8, 1.7976744186046512)","(2.7, 3.35, 3.301111111111111)"
10-01-2023 15:03:19.387627,"(12.0, 17.0, 16.923076923076923)","(21.0, 36.0, 34.92307692307692)","(18.0, 25.0, 24.5)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.8, 1.8111764705882354)","(2.7, 3.35, 3.271212121212121)"
10-01-2023 15:03:20.646479,"(12.0, 16.5, 16.705882352941178)","(21.0, 36.0, 34.92307692307692)","(18.0, 25.0, 24.666666666666668)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.82, 1.8058490566037737)","(2.7, 3.35, 3.260344827586207)"
10-01-2023 15:03:21.916721,"(12.0, 17.0, 16.852941176470587)","(21.0, 36.0, 34.92307692307692)","(18.0, 25.0, 24.666666666666668)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.82, 1.8058490566037737)","(2.7, 3.35, 3.2714285714285714)"
10-01-2023 15:03:22.938960,"(12.0, 17.0, 16.976190476190474)","(21.0, 36.0, 34.92307692307692)","(18.0, 25.0, 24.666666666666668)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.82, 1.807872340425532)","(2.7, 3.3, 3.208)"
10-01-2023 15:03:24.016946,"(12.0, 17.0, 16.97826086956522)","(21.0, 36.0, 34.92307692307692)","(18.0, 25.0, 24.727272727272727)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.82, 1.8115555555555556)","(2.7, 3.3, 3.234146341463415)"
10-01-2023 15:03:25.103366,"(12.0, 17.0, 16.97826086956522)","(21.0, 36.0, 34.92307692307692)","(18.0, 25.0, 24.258064516129032)","(51.0, 110.0, 93.33333333333333)","(1.55, 1.82, 1.7745652173913045)","(2.7, 3.3, 3.2780701754385966)"
10-01-2023 15:03:26.224571,"(12.0, 17.5, 17.396551724137932)","(21.0, 36.0, 35.166666666666664)","(18.0, 26.0, 24.23076923076923)","(51.0, 110.0, 93.33333333333333)","(1.55, 1.8, 1.773235294117647)","(2.7, 3.35, 3.3364864864864865)"
10-01-2023 15:03:27.243071,"(12.0, 17.5, 17.46)","(21.0, 36.0, 35.166666666666664)","(18.0, 25.0, 24.23076923076923)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.79, 1.771891891891892)","(2.7, 3.35, 3.3195652173913044)"
10-01-2023 15:03:28.271578,"(12.0, 17.5, 17.46153846153846)","(21.0, 36.0, 35.166666666666664)","(18.0, 25.0, 23.571428571428573)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.79, 1.771891891891892)","(2.7, 3.35, 3.3261904761904764)"
10-01-2023 15:03:29.306224,"(12.0, 17.5, 17.46551724137931)","(21.0, 36.0, 35.285714285714285)","(18.0, 25.0, 24.058823529411764)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.79, 1.771891891891892)","(2.7, 3.35, 3.3261904761904764)"
10-01-2023 15:03:30.455693,"(12.0, 17.5, 17.46551724137931)","(21.0, 36.0, 35.166666666666664)","(18.0, 25.0, 23.90909090909091)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.79, 1.7646511627906978)","(2.7, 3.35, 3.3454545454545457)"
10-01-2023 15:03:31.588961,"(12.0, 17.0, 16.973684210526315)","(21.0, 36.0, 35.166666666666664)","(18.0, 26.0, 22.055555555555557)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.78, 1.7591452991452992)","(2.7, 3.35, 3.3624)"
10-01-2023 15:03:32.692338,"(12.0, 18.0, 17.789473684210527)","(21.0, 36.0, 35.166666666666664)","(18.0, 23.0, 22.142857142857142)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.77, 1.758186046511628)","(2.7, 3.4, 3.3653543307086613)"
10-01-2023 15:03:33.674336,"(12.0, 18.0, 17.789473684210527)","(21.0, 36.0, 35.166666666666664)","(18.0, 23.0, 21.285714285714285)","(51.0, 110.0, 92.85714285714286)","(1.55, 1.77, 1.7562953995157384)","(2.7, 3.4, 3.3598360655737705)"
10-01-2023 15:03:34.672106,"(12.0, 18.5, 18.214285714285715)","(21.0, 36.0, 35.46666666666667)","(18.0, 23.0, 21.384615384615383)","(51.0, 110.0, 94.0)","(1.55, 1.77, 1.7495043103448276)","(2.7, 3.4, 3.3122807017543856)"
10-01-2023 15:03:35.785958,"(12.0, 19.0, 18.2125)","(21.0, 38.0, 36.61538461538461)","(18.0, 23.0, 21.8)","(51.0, 110.0, 94.0)","(1.55, 1.77, 1.7493902439024391)","(2.7, 3.4, 3.3544642857142857)"
10-01-2023 15:03:36.848300,"(12.0, 19.0, 18.217391304347824)","(21.0, 38.0, 37.42857142857143)","(18.0, 23.0, 21.764705882352942)","(51.0, 110.0, 94.0)","(1.55, 1.75, 1.7559349593495934)","(2.7, 3.4, 3.3386363636363634)"
10-01-2023 15:03:37.846010,"(12.0, 19.0, 18.153846153846153)","(21.0, 38.0, 37.78947368421053)","(18.0, 23.0, 21.764705882352942)","(51.0, 110.0, 94.0)","(1.55, 1.76, 1.7484112149532711)","(2.7, 3.4, 3.356451612903226)"
10-01-2023 15:03:38.856678,"(12.0, 19.0, 18.522727272727273)","(21.0, 44.0, 42.4)","(18.0, 21.0, 20.435897435897434)","(51.0, 110.0, 105.71428571428572)","(1.55, 1.75, 1.7332467532467533)","(2.7, 3.4, 3.4061403508771932)"
10-01-2023 15:03:39.851950,"(12.0, 19.0, 18.15)","(21.0, 44.0, 42.4)","(18.0, 23.0, 21.058823529411764)","(51.0, 110.0, 110.625)","(1.55, 1.74, 1.7323529411764707)","(2.7, 3.45, 3.404098360655738)"
10-01-2023 15:03:40.891820,"(12.0, 19.0, 18.869565217391305)","(21.0, 44.0, 42.666666666666664)","(18.0, 23.0, 21.295454545454547)","(51.0, 120.0, 105.55555555555556)","(1.55, 1.74, 1.712233676975945)","(2.7, 3.45, 3.43125)"
10-01-2023 15:03:41.957476,"(12.0, 19.0, 18.875)","(21.0, 44.0, 41.333333333333336)","(18.0, 23.0, 21.19047619047619)","(51.0, 120.0, 106.07142857142857)","(1.55, 1.73, 1.7138028169014083)","(2.7, 3.45, 3.4406250000000003)"
10-01-2023 15:03:42.890859,"(12.0, 19.5, 19.25)","(21.0, 44.0, 41.75)","(18.0, 23.0, 21.19047619047619)","(51.0, 120.0, 106.07142857142857)","(1.55, 1.72, 1.7138028169014083)","(2.7, 3.45, 3.4406250000000003)"
10-01-2023 15:03:43.871568,"(12.0, 19.5, 19.444444444444443)","(21.0, 44.0, 38.666666666666664)","(18.0, 23.0, 21.1)","(51.0, 120.0, 106.07142857142857)","(1.55, 1.72, 1.709041095890411)","(2.7, 3.5, 3.46875)"
10-01-2023 15:03:44.908057,"(12.0, 19.5, 19.452380952380953)","(21.0, 44.0, 42.857142857142854)","(17.0, 23.0, 21.848484848484848)","(51.0, 120.0, 105.55555555555556)","(1.55, 1.71, 1.7131782945736433)","(2.7, 3.5, 3.4611111111111112)"
10-01-2023 15:03:45.970816,"(12.0, 19.5, 19.423076923076923)","(21.0, 44.0, 43.111111111111114)","(17.0, 23.0, 22.47826086956522)","(51.0, 120.0, 105.55555555555556)","(1.55, 1.72, 1.7141891891891892)","(2.7, 3.5, 3.4611111111111112)"
10-01-2023 15:03:46.941062,"(12.0, 19.5, 19.27777777777778)","(21.0, 44.0, 43.333333333333336)","(17.0, 23.0, 22.47826086956522)","(51.0, 120.0, 105.55555555555556)","(1.55, 1.72, 1.7104)","(2.7, 3.5, 3.4783333333333335)"
10-01-2023 15:03:47.882049,"(12.0, 19.5, 19.214285714285715)","(21.0, 46.0, 41.0)","(17.0, 23.0, 22.454545454545453)","(51.0, 120.0, 105.55555555555556)","(1.55, 1.72, 1.7104)","(2.7, 3.5, 3.457692307692308)"
10-01-2023 15:03:48.789604,"(12.0, 19.5, 19.357142857142858)","(21.0, 44.0, 42.857142857142854)","(17.0, 23.0, 22.47826086956522)","(51.0, 120.0, 106.07142857142857)","(1.55, 1.71, 1.696764705882353)","(2.7, 3.55, 3.48375)"
10-01-2023 15:03:49.673601,"(12.0, 20.0, 19.1)","(21.0, 46.0, 40.44444444444444)","(17.0, 23.0, 22.25)","(51.0, 120.0, 106.07142857142857)","(1.55, 1.7, 1.696764705882353)","(2.7, 3.5, 3.4728813559322034)"
10-01-2023 15:03:50.666324,"(12.0, 20.0, 19.625)","(21.0, 46.0, 41.90909090909091)","(17.0, 23.0, 22.842105263157894)","(51.0, 120.0, 106.07142857142857)","(1.55, 1.73, 1.7106593406593407)","(2.7, 3.5, 3.415)"
10-01-2023 15:03:51.633029,"(12.0, 19.5, 19.423076923076923)","(21.0, 46.0, 41.76470588235294)","(17.0, 23.0, 22.842105263157894)","(51.0, 120.0, 105.0)","(1.55, 1.73, 1.7164285714285714)","(2.7, 3.5, 3.4415094339622643)"
10-01-2023 15:03:52.519306,"(12.0, 19.5, 19.38888888888889)","(21.0, 46.0, 41.2)","(17.0, 23.0, 22.833333333333332)","(51.0, 120.0, 105.0)","(1.55, 1.72, 1.7164285714285714)","(2.7, 3.5, 3.4523076923076923)"
10-01-2023 15:03:53.419867,"(12.0, 20.0, 19.134615384615383)","(21.0, 46.0, 43.64705882352941)","(17.0, 23.0, 22.4)","(51.0, 120.0, 105.0)","(1.55, 1.72, 1.71625)","(2.7, 3.5, 3.4439393939393943)"
10-01-2023 15:03:54.345712,"(12.0, 20.0, 19.166666666666668)","(21.0, 46.0, 42.666666666666664)","(17.0, 23.0, 22.7)","(51.0, 120.0, 105.55555555555556)","(1.55, 1.72, 1.71625)","(2.7, 3.45, 3.4537037037037037)"
10-01-2023 15:03:55.232057,"(12.0, 20.0, 19.35)","(21.0, 46.0, 42.666666666666664)","(17.0, 23.0, 21.928571428571427)","(51.0, 120.0, 106.07142857142857)","(1.55, 1.73, 1.7105860805860806)","(2.7, 3.5, 3.487980769230769)"
10-01-2023 15:03:56.178288,"(12.0, 20.0, 19.177419354838708)","(21.0, 44.0, 43.57142857142857)","(17.0, 23.0, 21.5)","(51.0, 120.0, 107.0)","(1.55, 1.73, 1.7105797101449276)","(2.7, 3.5, 3.494607843137255)"
10-01-2023 15:03:57.060377,"(12.0, 20.0, 19.055555555555557)","(21.0, 44.0, 43.57142857142857)","(17.0, 23.0, 21.5)","(51.0, 120.0, 107.0)","(1.55, 1.73, 1.7137239165329052)","(2.7, 3.5, 3.494607843137255)"
10-01-2023 15:03:57.978829,"(12.0, 20.0, 19.055555555555557)","(21.0, 42.0, 39.0)","(17.0, 23.0, 21.5)","(51.0, 120.0, 106.55172413793103)","(1.55, 1.73, 1.725611111111111)","(2.7, 3.5, 3.489247311827957)"
10-01-2023 15:03:58.972569,"(12.0, 20.0, 19.203125)","(21.0, 42.0, 41.62962962962963)","(17.0, 22.0, 21.75)","(51.0, 120.0, 106.55172413793103)","(1.55, 1.74, 1.7379661016949153)","(2.7, 3.5, 3.487244897959184)"
10-01-2023 15:03:59.929688,"(12.0, 19.5, 19.09090909090909)","(21.0, 42.0, 41.6)","(17.0, 22.0, 21.09090909090909)","(51.0, 120.0, 103.75)","(1.55, 1.75, 1.7487586206896553)","(2.7, 3.5, 3.4784722222222224)"
10-01-2023 15:04:00.846196,"(12.0, 19.0, 18.90909090909091)","(21.0, 44.0, 42.148148148148145)","(17.0, 22.0, 20.615384615384617)","(51.0, 120.0, 104.52380952380952)","(1.55, 1.75, 1.7491212653778558)","(2.7, 3.5, 3.4756578947368424)"
10-01-2023 15:04:01.722530,"(12.0, 19.0, 18.88888888888889)","(21.0, 44.0, 41.61904761904762)","(17.0, 22.0, 19.954545454545453)","(51.0, 120.0, 96.78571428571429)","(1.55, 1.75, 1.7491166077738516)","(2.7, 3.5, 3.4756578947368424)"
10-01-2023 15:04:02.650937,"(12.0, 19.5, 18.666666666666668)","(21.0, 42.0, 41.45454545454545)","(17.0, 22.0, 20.392857142857142)","(51.0, 120.0, 115.83333333333334)","(1.55, 1.75, 1.7496727272727273)","(2.7, 3.5, 3.4756578947368424)"
10-01-2023 15:04:03.686025,"(12.0, 19.0, 18.942857142857143)","(21.0, 42.0, 41.6)","(17.0, 22.0, 20.333333333333332)","(51.0, 120.0, 115.83333333333334)","(1.55, 1.75, 1.7488747731397458)","(2.7, 3.5, 3.491071428571429)"
10-01-2023 15:04:04.691314,"(12.0, 19.5, 19.055555555555557)","(21.0, 42.0, 41.6)","(17.0, 21.0, 20.333333333333332)","(51.0, 120.0, 115.65217391304347)","(1.55, 1.75, 1.749679715302491)","(2.7, 3.5, 3.4909090909090907)"
10-01-2023 15:04:05.619968,"(12.0, 19.5, 19.055555555555557)","(21.0, 42.0, 41.5)","(17.0, 20.0, 19.4)","(51.0, 120.0, 115.65217391304347)","(1.55, 1.75, 1.7498204667863555)","(2.7, 3.5, 3.493478260869565)"
10-01-2023 15:04:06.467890,"(12.0, 19.5, 19.055555555555557)","(21.0, 44.0, 41.86666666666667)","(17.0, 20.0, 19.037037037037038)","(51.0, 120.0, 115.65217391304347)","(1.55, 1.75, 1.7498204667863555)","(2.7, 3.5, 3.493478260869565)"
10-01-2023 15:04:07.425538,"(12.0, 19.5, 19.0625)","(21.0, 44.0, 42.15384615384615)","(17.0, 20.0, 19.1875)","(51.0, 120.0, 115.83333333333334)","(1.55, 1.75, 1.7445714285714287)","(2.7, 3.5, 3.4850877192982455)"
10-01-2023 15:04:08.430905,"(12.0, 19.5, 19.0625)","(21.0, 44.0, 39.2)","(17.0, 20.0, 19.483870967741936)","(51.0, 120.0, 116.42857142857143)","(1.55, 1.76, 1.7574789915966387)","(2.7, 3.5, 3.476984126984127)"
10-01-2023 15:04:09.458800,"(12.0, 19.5, 19.0625)","(21.0, 44.0, 40.44444444444444)","(17.0, 20.0, 19.31578947368421)","(51.0, 120.0, 116.42857142857143)","(1.55, 1.76, 1.7571428571428571)","(2.7, 3.5, 3.476984126984127)"
10-01-2023 15:04:10.383228,"(12.0, 20.0, 19.235294117647058)","(21.0, 44.0, 41.714285714285715)","(17.0, 20.0, 19.31578947368421)","(51.0, 120.0, 116.42857142857143)","(1.55, 1.76, 1.7515625)","(2.7, 3.5, 3.372)"
