,Mitcham Xena,Rowdys Rebel,Homebush Zip,Oliviero,Homebush Flick,Nighthawk Blazer,Baptiste,Mr Bigwig
06-01-2023 09:24:35.360985,"(7.0, 14.0, 10.7)","(5.5, 11.5, 10.381818181818183)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.7, 4.4375)"
06-01-2023 09:24:36.717378,"(7.0, 14.0, 10.7)","(5.5, 11.5, 10.381818181818183)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.7, 4.521428571428571)"
06-01-2023 09:24:38.035137,"(7.0, 14.0, 10.7)","(5.5, 11.5, 10.381818181818183)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.7, 4.3875)"
06-01-2023 09:24:39.404471,"(7.0, 14.0, 10.7)","(5.5, 11.5, 7.84)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.7, 4.4125)"
06-01-2023 09:24:40.711211,"(7.0, 14.0, 10.7)","(5.5, 11.5, 7.84)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.7, 4.4125)"
06-01-2023 09:24:42.093123,"(7.0, 14.0, 9.1)","(5.5, 11.5, 7.84)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.7, 4.4125)"
06-01-2023 09:24:43.383439,"(7.0, 12.5, 9.1)","(5.5, 11.5, 7.84)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.7, 4.4125)"
06-01-2023 09:24:44.691500,"(7.0, 12.5, 9.1)","(5.5, 11.5, 7.84)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.7, 4.2625)"
06-01-2023 09:24:45.984810,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.430769230769231)"
06-01-2023 09:24:47.283154,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.430769230769231)"
06-01-2023 09:24:48.652037,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.430769230769231)"
06-01-2023 09:24:50.145240,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.430769230769231)"
06-01-2023 09:24:51.778497,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.430769230769231)"
06-01-2023 09:24:53.373824,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.430769230769231)"
06-01-2023 09:24:54.952043,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.430769230769231)"
06-01-2023 09:24:56.613721,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.430769230769231)"
06-01-2023 09:24:57.912667,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.430769230769231)"
06-01-2023 09:24:59.202569,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.430769230769231)"
06-01-2023 09:25:00.514501,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.216666666666667)"
06-01-2023 09:25:01.805085,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 105.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 88.75)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.378571428571428)"
06-01-2023 09:25:03.305295,"(7.0, 12.5, 9.1)","(5.5, 11.5, 9.67)","(19.0, 150.0, 55.0)","(10.0, 14.0, 11.48)","(19.0, 160.0, 80.83333333333334)","(15.0, 130.0, 43.75)","(2.3, 2.74, 2.6966666666666668)","(3.4, 4.5, 4.216666666666667)"
06-01-2023 09:25:04.742116,"(7.0, 12.5, 7.4)","(5.5, 11.5, 9.975)","(19.0, 150.0, 66.875)","(10.0, 14.0, 11.48)","(19.0, 160.0, 80.83333333333334)","(15.0, 130.0, 50.38461538461539)","(2.3, 2.74, 2.510952380952381)","(3.4, 4.5, 4.216666666666667)"
06-01-2023 09:25:06.217152,"(7.0, 7.4, 7.209090909090909)","(5.5, 11.5, 9.975)","(19.0, 150.0, 66.875)","(10.0, 14.0, 11.48)","(19.0, 160.0, 80.83333333333334)","(15.0, 130.0, 50.38461538461539)","(2.3, 2.74, 2.510952380952381)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:07.612040,"(7.0, 7.4, 7.088888888888889)","(5.5, 11.5, 9.975)","(19.0, 150.0, 66.875)","(10.0, 14.0, 11.48)","(19.0, 160.0, 80.83333333333334)","(15.0, 130.0, 50.38461538461539)","(2.3, 2.74, 2.510952380952381)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:08.975388,"(7.0, 7.4, 7.088888888888889)","(5.5, 11.5, 9.975)","(19.0, 150.0, 66.875)","(10.0, 14.0, 11.48)","(19.0, 160.0, 80.83333333333334)","(15.0, 130.0, 50.38461538461539)","(2.3, 2.74, 2.510952380952381)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:10.422317,"(7.0, 7.4, 7.088888888888889)","(5.5, 11.5, 9.975)","(19.0, 150.0, 66.875)","(10.0, 14.0, 11.48)","(19.0, 160.0, 80.83333333333334)","(15.0, 130.0, 50.38461538461539)","(2.3, 2.74, 2.510952380952381)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:11.761590,"(7.0, 7.4, 7.088888888888889)","(5.5, 11.5, 7.0)","(19.0, 150.0, 66.875)","(10.0, 14.0, 11.48)","(19.0, 160.0, 80.83333333333334)","(15.0, 130.0, 50.38461538461539)","(2.3, 2.74, 2.56)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:13.060068,"(7.0, 7.4, 7.088888888888889)","(5.5, 11.5, 9.975)","(19.0, 150.0, 66.875)","(10.0, 14.0, 11.48)","(19.0, 160.0, 80.83333333333334)","(15.0, 130.0, 53.333333333333336)","(2.3, 2.72, 2.56)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:14.341953,"(7.0, 7.4, 7.088888888888889)","(5.5, 11.5, 9.975)","(19.0, 150.0, 78.5)","(10.0, 14.0, 11.48)","(19.0, 160.0, 113.86363636363636)","(15.0, 130.0, 50.38461538461539)","(2.3, 2.72, 2.56)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:15.558158,"(7.0, 7.4, 7.088888888888889)","(5.5, 11.5, 7.0)","(19.0, 140.0, 78.75)","(10.0, 14.0, 11.48)","(19.0, 150.0, 84.0)","(15.0, 130.0, 50.38461538461539)","(2.3, 2.72, 2.56)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:16.796687,"(7.0, 7.4, 7.088888888888889)","(5.5, 11.5, 8.928571428571429)","(19.0, 140.0, 78.75)","(10.0, 14.0, 11.48)","(19.0, 150.0, 84.0)","(15.0, 130.0, 50.38461538461539)","(2.3, 2.72, 2.56)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:18.222613,"(7.0, 7.4, 7.088888888888889)","(5.5, 11.5, 8.928571428571429)","(19.0, 140.0, 78.75)","(10.0, 14.0, 11.48)","(19.0, 150.0, 84.0)","(15.0, 130.0, 50.38461538461539)","(2.3, 2.72, 2.56)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:19.660807,"(7.0, 7.4, 7.088888888888889)","(5.5, 11.5, 7.9)","(19.0, 140.0, 78.57142857142857)","(10.0, 14.0, 11.48)","(19.0, 150.0, 87.42857142857143)","(15.0, 130.0, 50.38461538461539)","(2.3, 2.72, 2.56)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:21.028492,"(7.0, 7.4, 7.088888888888889)","(5.5, 11.5, 7.9)","(19.0, 160.0, 78.57142857142857)","(10.0, 14.0, 11.48)","(19.0, 180.0, 87.42857142857143)","(15.0, 130.0, 50.38461538461539)","(2.3, 2.72, 2.56)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:22.441708,"(7.0, 7.4, 7.088888888888889)","(5.5, 11.5, 7.9)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 87.42857142857143)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.72, 2.56)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:23.693677,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 7.9)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 87.42857142857143)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.72, 2.5105555555555554)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:24.979435,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 8.928571428571429)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 87.42857142857143)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.7, 2.5105555555555554)","(3.4, 4.5, 4.183333333333334)"
06-01-2023 09:25:26.260698,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 8.928571428571429)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.7, 2.5105555555555554)","(3.4, 4.5, 4.38)"
06-01-2023 09:25:27.542825,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 8.928571428571429)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.7, 2.5105555555555554)","(3.4, 4.5, 4.38)"
06-01-2023 09:25:28.855711,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 8.928571428571429)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.7, 2.5105555555555554)","(3.4, 4.5, 4.38)"
06-01-2023 09:25:30.235936,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 8.928571428571429)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.7, 2.546666666666667)","(3.4, 4.5, 4.38)"
06-01-2023 09:25:31.501290,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 7.074999999999999)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.38)"
06-01-2023 09:25:32.908204,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 7.074999999999999)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.38)"
06-01-2023 09:25:34.254085,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 7.074999999999999)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.38)"
06-01-2023 09:25:35.608385,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 7.074999999999999)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.38)"
06-01-2023 09:25:37.518173,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 7.074999999999999)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.38)"
06-01-2023 09:25:39.005167,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 7.074999999999999)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.38)"
06-01-2023 09:25:40.392475,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 7.074999999999999)","(19.0, 160.0, 78.57142857142857)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.38)"
06-01-2023 09:25:41.776029,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 7.074999999999999)","(19.0, 160.0, 112.5)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:43.112117,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 7.074999999999999)","(19.0, 160.0, 78.85714285714286)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:44.436948,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 7.074999999999999)","(19.0, 160.0, 112.5)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 50.38461538461539)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:45.714388,"(7.0, 7.4, 7.088888888888889)","(5.0, 11.5, 7.074999999999999)","(19.0, 160.0, 96.66666666666667)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 75.52631578947368)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:46.944050,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 7.074999999999999)","(19.0, 160.0, 96.66666666666667)","(11.0, 14.0, 11.48)","(20.0, 180.0, 126.0)","(16.0, 130.0, 75.52631578947368)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:48.334417,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 160.0, 96.66666666666667)","(11.0, 14.0, 11.48)","(20.0, 180.0, 87.71428571428572)","(16.0, 130.0, 75.52631578947368)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:49.601478,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 160.0, 78.28571428571428)","(11.0, 14.0, 11.48)","(20.0, 180.0, 72.33333333333334)","(16.0, 130.0, 75.52631578947368)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:50.800234,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 160.0, 78.28571428571428)","(11.0, 14.0, 11.48)","(20.0, 180.0, 72.33333333333334)","(16.0, 130.0, 75.52631578947368)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:52.317620,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 160.0, 96.88888888888889)","(11.0, 14.0, 11.48)","(20.0, 180.0, 72.33333333333334)","(16.0, 130.0, 44.125)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:53.621915,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 160.0, 96.88888888888889)","(11.0, 14.0, 11.48)","(20.0, 180.0, 72.33333333333334)","(16.0, 130.0, 44.125)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:54.994344,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 160.0, 96.88888888888889)","(11.0, 14.0, 11.48)","(20.0, 180.0, 72.33333333333334)","(16.0, 130.0, 44.125)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:56.225620,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 160.0, 96.88888888888889)","(11.0, 14.0, 11.48)","(20.0, 180.0, 72.33333333333334)","(16.0, 130.0, 44.125)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:57.435670,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 160.0, 94.25)","(11.0, 14.0, 11.48)","(20.0, 180.0, 46.04545454545455)","(16.0, 130.0, 44.125)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:58.599216,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 7.074999999999999)","(19.0, 140.0, 94.25)","(11.0, 14.0, 11.48)","(20.0, 170.0, 46.04545454545455)","(16.0, 130.0, 44.125)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:25:59.809341,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 140.0, 108.0)","(11.0, 14.0, 11.48)","(20.0, 170.0, 46.04545454545455)","(16.0, 130.0, 44.125)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:01.040350,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 180.0, 108.0)","(11.0, 14.0, 11.48)","(20.0, 170.0, 46.04545454545455)","(16.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:02.204498,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 180.0, 86.85714285714286)","(11.0, 14.0, 11.48)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:03.416505,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 180.0, 86.85714285714286)","(11.0, 14.0, 11.48)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:04.607605,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 180.0, 86.85714285714286)","(11.0, 14.0, 11.48)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:05.729185,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 8.02)","(19.0, 180.0, 86.85714285714286)","(11.0, 14.0, 11.48)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:07.033488,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 7.074999999999999)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.48)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:08.256220,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 7.074999999999999)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.48)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:09.544428,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 10.03)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.48)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:10.970161,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 10.03)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.48)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:12.219642,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 10.03)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.48)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:13.451534,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 7.074999999999999)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.48)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:14.586466,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 7.074999999999999)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.0)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:15.729945,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 7.074999999999999)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.0)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.4)"
06-01-2023 09:26:16.903693,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 7.074999999999999)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.0)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.373333333333333)"
06-01-2023 09:26:18.078275,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 7.074999999999999)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 13.478260869565217)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.373333333333333)"
06-01-2023 09:26:19.252920,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 7.074999999999999)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.9)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.373333333333333)"
06-01-2023 09:26:20.435645,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 7.074999999999999)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.9)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.373333333333333)"
06-01-2023 09:26:21.588156,"(7.0, 7.4, 6.830508474576271)","(5.0, 11.5, 7.074999999999999)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.9)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.373333333333333)"
06-01-2023 09:26:22.799844,"(7.0, 7.4, 6.636363636363637)","(5.0, 11.5, 7.074999999999999)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.9)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 36.72727272727273)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.373333333333333)"
06-01-2023 09:26:24.004777,"(7.0, 7.4, 6.636363636363637)","(5.0, 11.5, 7.074999999999999)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.9)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 44.875)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.35)"
06-01-2023 09:26:25.166765,"(7.0, 7.2, 6.92)","(5.0, 11.5, 7.15)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.9)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 44.875)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.35)"
06-01-2023 09:26:26.351680,"(7.0, 7.2, 6.92)","(5.0, 11.5, 7.15)","(19.0, 180.0, 87.14285714285714)","(11.0, 14.0, 11.9)","(21.0, 170.0, 46.04545454545455)","(17.0, 130.0, 44.875)","(2.25, 2.68, 2.546666666666667)","(3.4, 4.5, 4.05)"
