,Narito,Aspen Chase,The Great Houdini,Smokeshow,Compassionate,Passeggiata
07-01-2023 12:27:05.439301,"(5.0, 5.9, 5.8025)","(10.0, 12.0, 11.837182448036952)","(4.6, 5.6, 5.511)","(10.0, 10.5, 10.437810945273633)","(17.0, 19.5, 19.441176470588236)","(2.15, 2.48, 2.477659574468085)"
07-01-2023 12:27:06.650110,"(5.0, 5.9, 5.867477876106195)","(10.0, 12.0, 11.674364896073904)","(4.6, 5.6, 5.5)","(10.0, 10.5, 10.439903846153847)","(17.0, 19.5, 19.441176470588236)","(2.15, 2.5, 2.477086614173228)"
07-01-2023 12:27:07.831896,"(5.0, 5.9, 5.867477876106195)","(10.0, 12.0, 11.685446009389672)","(4.6, 5.5, 5.527067669172932)","(10.0, 10.5, 10.467567567567567)","(17.0, 19.5, 19.441176470588236)","(2.15, 2.5, 2.482181818181818)"
07-01-2023 12:27:09.072069,"(5.0, 5.9, 5.869482288828338)","(10.0, 12.0, 11.692660550458715)","(4.6, 5.6, 5.457718120805369)","(10.0, 10.5, 10.474468085106382)","(17.0, 19.5, 19.394736842105264)","(2.15, 2.5, 2.4808256880733945)"
07-01-2023 12:27:10.211350,"(5.0, 5.9, 5.864720812182742)","(10.0, 11.5, 11.49496644295302)","(4.6, 5.6, 5.528859060402684)","(9.0, 10.5, 10.474468085106382)","(17.0, 19.5, 19.394736842105264)","(2.15, 2.5, 2.4808256880733945)"
07-01-2023 12:27:11.353159,"(5.0, 5.9, 5.864720812182742)","(10.0, 11.5, 11.49496644295302)","(4.6, 5.6, 5.528859060402684)","(9.0, 10.5, 10.474468085106382)","(17.0, 19.5, 19.394736842105264)","(2.15, 2.5, 2.4808256880733945)"
07-01-2023 12:27:12.579250,"(5.0, 5.9, 5.862571428571429)","(10.0, 11.5, 11.465408805031446)","(4.6, 5.6, 5.520161290322581)","(9.0, 10.5, 10.482843137254902)","(17.0, 21.0, 19.96039603960396)","(2.15, 2.48, 2.4686274509803923)"
07-01-2023 12:27:13.891213,"(5.0, 5.9, 5.862571428571429)","(10.0, 11.5, 11.464630225080386)","(4.6, 5.6, 5.510843373493976)","(9.0, 10.5, 10.384408602150538)","(17.0, 21.0, 19.96039603960396)","(2.15, 2.48, 2.4618122977346277)"
07-01-2023 12:27:16.098670,"(5.0, 5.9, 5.897967479674797)","(10.0, 11.5, 12.39455782312925)","(4.6, 5.5, 5.420359281437126)","(9.0, 10.5, 10.344827586206897)","(17.0, 21.0, 19.263157894736842)","(2.15, 2.5, 2.4741952506596308)"
07-01-2023 12:27:17.626089,"(5.0, 5.9, 5.896883116883117)","(10.0, 12.5, 12.053956834532373)","(4.6, 5.5, 5.460714285714285)","(9.0, 10.5, 10.34825870646766)","(17.0, 19.5, 19.224719101123597)","(2.15, 2.48, 2.4794858611825195)"
07-01-2023 12:27:18.924424,"(5.0, 5.9, 5.922142857142857)","(10.0, 12.5, 11.909574468085106)","(4.6, 5.5, 5.3862595419847334)","(9.0, 10.5, 10.4375)","(17.0, 21.0, 19.19607843137255)","(2.15, 2.5, 2.4803217158176945)"
07-01-2023 12:27:20.064619,"(5.0, 6.0, 5.922142857142857)","(10.0, 12.0, 11.84070796460177)","(4.6, 5.4, 5.510997442455243)","(9.0, 10.5, 10.402298850574713)","(17.0, 21.0, 19.25)","(2.15, 2.5, 2.476795952782462)"
07-01-2023 12:27:21.153509,"(5.0, 5.9, 5.887654320987655)","(10.0, 12.0, 11.84070796460177)","(4.6, 5.6, 5.510997442455243)","(9.0, 10.5, 10.402298850574713)","(17.0, 19.5, 20.270588235294117)","(2.15, 2.48, 2.4799599198396796)"
07-01-2023 12:27:22.211866,"(5.0, 6.0, 5.8784946236559135)","(10.0, 12.0, 11.85593220338983)","(4.6, 5.6, 5.4569148936170215)","(9.0, 10.5, 10.303395061728395)","(17.0, 21.0, 20.189655172413794)","(2.15, 2.48, 2.4723489932885907)"
07-01-2023 12:27:23.292168,"(5.0, 5.9, 5.899315068493151)","(10.0, 12.5, 11.948529411764707)","(4.6, 5.6, 5.478010471204189)","(9.0, 10.5, 10.23953488372093)","(17.0, 21.0, 20.160714285714285)","(2.15, 2.5, 2.4759302325581394)"
07-01-2023 12:27:24.462586,"(5.0, 5.9, 5.899315068493151)","(10.0, 12.5, 12.193181818181818)","(4.6, 5.6, 5.478010471204189)","(9.0, 10.5, 9.998561151079137)","(17.0, 21.0, 19.83076923076923)","(2.15, 2.48, 2.484069264069264)"
07-01-2023 12:27:25.671048,"(5.0, 5.9, 5.872222222222223)","(10.0, 12.0, 11.75974025974026)","(4.6, 5.5, 5.471621621621622)","(9.0, 10.0, 9.998529411764705)","(17.0, 20.0, 19.760563380281692)","(2.15, 2.5, 2.485785123966942)"
07-01-2023 12:27:26.766772,"(5.0, 5.9, 5.863803680981595)","(10.0, 12.0, 11.75974025974026)","(4.6, 5.5, 5.471621621621622)","(9.0, 10.0, 10.185714285714287)","(17.0, 20.0, 20.06930693069307)","(2.15, 2.5, 2.471590909090909)"
07-01-2023 12:27:27.951860,"(5.0, 5.9, 5.897560975609756)","(10.0, 12.0, 11.934426229508198)","(4.6, 5.6, 5.51395881006865)","(9.0, 10.5, 10.273684210526316)","(17.0, 21.0, 20.010526315789473)","(2.15, 2.5, 2.4707042253521125)"
07-01-2023 12:27:29.189050,"(5.0, 5.9, 5.842553191489362)","(10.0, 12.0, 11.925925925925926)","(4.6, 5.6, 5.456060606060606)","(9.0, 11.0, 10.453048780487805)","(17.0, 21.0, 19.61764705882353)","(2.15, 2.5, 2.4834800838574425)"
07-01-2023 12:27:30.335248,"(5.0, 5.9, 5.842553191489362)","(10.0, 12.0, 11.925925925925926)","(4.6, 5.5, 5.466089965397924)","(9.0, 10.5, 10.481481481481481)","(17.0, 21.0, 19.61764705882353)","(2.15, 2.5, 2.4778343949044586)"
07-01-2023 12:27:31.389501,"(5.0, 5.8, 5.766826923076923)","(10.0, 12.0, 11.897435897435898)","(4.6, 5.5, 5.466089965397924)","(9.0, 10.5, 10.474789915966387)","(17.0, 21.0, 19.64423076923077)","(2.15, 2.5, 2.4869458987783597)"
07-01-2023 12:27:32.607253,"(5.0, 5.8, 5.753497942386831)","(10.0, 12.0, 11.887755102040817)","(4.6, 5.5, 5.467656765676567)","(9.0, 10.5, 10.474789915966387)","(17.0, 21.0, 19.64423076923077)","(2.15, 2.5, 2.4871578947368422)"
07-01-2023 12:27:33.827322,"(5.0, 5.8, 5.753497942386831)","(10.0, 12.0, 11.887755102040817)","(4.6, 5.5, 5.416949152542373)","(9.0, 10.5, 10.455645161290322)","(17.0, 21.0, 20.12962962962963)","(2.15, 2.5, 2.4869902912621358)"
07-01-2023 12:27:34.902594,"(5.0, 5.8, 5.758759124087591)","(10.0, 12.0, 11.916666666666666)","(4.6, 5.5, 5.416949152542373)","(9.0, 10.5, 10.44140625)","(17.0, 21.0, 20.170731707317074)","(2.15, 2.5, 2.4795073891625616)"
07-01-2023 12:27:36.041895,"(5.0, 5.8, 5.758759124087591)","(10.0, 12.0, 11.924657534246576)","(4.6, 5.5, 5.463636363636364)","(9.0, 10.5, 10.469325153374234)","(17.0, 21.0, 20.2)","(2.15, 2.48, 2.4849609984399375)"
07-01-2023 12:27:37.240132,"(5.0, 5.8, 5.762162162162162)","(10.0, 12.0, 11.882716049382717)","(4.6, 5.5, 5.392274678111589)","(9.0, 10.5, 10.556862745098039)","(17.0, 21.0, 20.666666666666668)","(2.15, 2.5, 2.474285714285714)"
07-01-2023 12:27:38.341710,"(5.0, 5.8, 5.756766917293233)","(10.0, 12.0, 11.86231884057971)","(4.6, 5.4, 5.392274678111589)","(9.0, 11.0, 10.520642201834862)","(17.0, 21.0, 19.76086956521739)","(2.15, 2.48, 2.46265780730897)"
07-01-2023 12:27:39.336717,"(5.0, 5.8, 5.756)","(10.0, 12.0, 11.872093023255815)","(4.6, 5.5, 5.474166666666667)","(9.0, 11.0, 10.513824884792626)","(17.0, 21.0, 19.833333333333332)","(2.15, 2.5, 2.4812105263157895)"
07-01-2023 12:27:40.496701,"(5.0, 5.8, 5.7518518518518515)","(10.0, 12.0, 11.840425531914894)","(4.6, 5.4, 5.393788819875777)","(9.0, 11.0, 10.513824884792626)","(17.0, 20.0, 19.833333333333332)","(2.15, 2.5, 2.4812105263157895)"
07-01-2023 12:27:41.618541,"(5.0, 5.8, 5.75)","(10.0, 12.0, 11.70253164556962)","(4.6, 5.4, 5.3737704918032785)","(9.0, 11.0, 10.5)","(17.0, 20.0, 20.558823529411764)","(2.15, 2.5, 2.4607865168539327)"
07-01-2023 12:27:42.686995,"(5.0, 5.9, 5.8157303370786515)","(10.0, 12.5, 11.856164383561644)","(4.6, 5.4, 5.3737704918032785)","(9.0, 11.0, 10.532994923857867)","(17.0, 21.0, 20.518072289156628)","(2.15, 2.5, 2.4816479400749065)"
07-01-2023 12:27:43.803196,"(5.0, 6.0, 5.810126582278481)","(10.0, 12.5, 11.882352941176471)","(4.6, 5.4, 5.3737704918032785)","(9.0, 11.0, 10.51269035532995)","(17.0, 21.0, 20.49404761904762)","(2.15, 2.5, 2.4820091324200915)"
07-01-2023 12:27:44.932526,"(5.0, 6.0, 5.88103448275862)","(10.0, 12.0, 11.842105263157894)","(4.6, 5.4, 5.377876106194691)","(9.0, 11.0, 10.5088161209068)","(17.0, 21.0, 20.447674418604652)","(2.15, 2.5, 2.483265306122449)"
07-01-2023 12:27:45.994445,"(5.0, 6.0, 5.945669291338582)","(10.0, 12.0, 11.842105263157894)","(4.6, 5.4, 5.377876106194691)","(9.0, 11.0, 10.237804878048781)","(17.0, 21.0, 18.9811320754717)","(2.15, 2.5, 2.5010135135135134)"
07-01-2023 12:27:47.060231,"(5.0, 5.9, 5.895652173913044)","(10.0, 11.5, 11.494565217391305)","(4.6, 5.3, 5.372826086956522)","(9.0, 11.5, 10.948717948717949)","(17.0, 19.0, 20.431818181818183)","(2.15, 2.52, 2.5041909814323606)"
07-01-2023 12:27:48.189718,"(5.0, 6.0, 5.892253521126761)","(10.0, 11.5, 11.429824561403509)","(4.6, 5.4, 5.3500000000000005)","(9.0, 11.0, 10.940298507462687)","(17.0, 21.0, 20.55357142857143)","(2.15, 2.52, 2.4833519553072625)"
07-01-2023 12:27:49.315725,"(5.0, 6.0, 5.91)","(10.0, 11.5, 11.429824561403509)","(4.6, 5.4, 5.3500000000000005)","(9.0, 11.0, 10.940298507462687)","(17.0, 21.0, 20.55357142857143)","(2.15, 2.52, 2.4833519553072625)"
07-01-2023 12:27:50.477227,"(5.0, 6.0, 5.912068965517242)","(10.0, 11.5, 11.48406374501992)","(4.6, 5.4, 5.361325966850829)","(9.0, 11.0, 10.972222222222221)","(16.0, 21.0, 20.61864406779661)","(2.15, 2.48, 2.479216564073867)"
07-01-2023 12:27:51.503526,"(5.0, 6.0, 5.912426035502959)","(10.0, 12.0, 11.863787375415283)","(4.6, 5.3, 5.296078431372549)","(9.0, 11.5, 11.146739130434783)","(16.0, 21.0, 20.61864406779661)","(2.15, 2.48, 2.4625)"
07-01-2023 12:27:52.491809,"(5.0, 5.9, 5.889019607843138)","(10.0, 12.0, 11.863787375415283)","(4.6, 5.3, 5.296078431372549)","(9.0, 11.5, 11.083333333333334)","(16.0, 21.0, 20.61864406779661)","(2.15, 2.48, 2.468405797101449)"
07-01-2023 12:27:53.572802,"(5.0, 5.9, 5.886746987951807)","(10.0, 12.0, 11.84351145038168)","(4.6, 5.3, 5.2923566878980886)","(9.0, 11.5, 10.944029850746269)","(16.0, 21.0, 20.57547169811321)","(2.15, 2.5, 2.493525179856115)"
07-01-2023 12:27:54.609459,"(5.0, 6.0, 5.888888888888888)","(10.0, 12.0, 11.84351145038168)","(4.6, 5.3, 5.21578947368421)","(9.0, 11.0, 10.944029850746269)","(16.0, 21.0, 20.094202898550726)","(2.15, 2.5, 2.4914285714285715)"
07-01-2023 12:27:55.525803,"(5.0, 6.0, 5.895910780669145)","(10.0, 12.0, 11.878378378378379)","(4.6, 5.4, 5.281818181818182)","(9.0, 11.0, 10.944029850746269)","(16.0, 21.0, 20.094202898550726)","(2.15, 2.5, 2.4914285714285715)"
07-01-2023 12:27:56.636448,"(5.0, 6.0, 5.890196078431372)","(10.0, 12.0, 11.878378378378379)","(4.6, 5.3, 5.275115207373272)","(9.0, 11.0, 10.95664739884393)","(16.0, 21.0, 19.529411764705884)","(2.15, 2.5, 2.5050764525993885)"
07-01-2023 12:27:57.740120,"(5.0, 6.0, 5.88034188034188)","(10.0, 12.0, 11.878378378378379)","(4.6, 5.3, 5.195708154506438)","(9.0, 11.0, 10.93646408839779)","(16.0, 21.0, 17.51818181818182)","(2.15, 2.52, 2.508721804511278)"
07-01-2023 12:27:58.789549,"(5.0, 6.0, 5.916167664670659)","(10.0, 12.0, 11.878378378378379)","(4.6, 5.2, 5.198695652173913)","(9.0, 11.0, 10.93646408839779)","(16.0, 18.0, 18.131147540983605)","(2.15, 2.52, 2.5101062215477996)"
07-01-2023 12:27:59.860837,"(5.0, 6.2, 5.887438825448613)","(10.0, 12.0, 11.872340425531915)","(4.6, 5.2, 5.278740157480315)","(9.0, 11.0, 10.93646408839779)","(16.0, 21.0, 18.04225352112676)","(2.15, 2.52, 2.5121916167664673)"
07-01-2023 12:28:00.970582,"(5.0, 6.2, 5.884944532488114)","(10.0, 12.0, 11.601190476190476)","(4.6, 5.3, 5.187307692307693)","(9.0, 11.0, 10.894594594594595)","(16.0, 21.0, 18.97674418604651)","(2.15, 2.52, 2.5199514563106797)"
07-01-2023 12:28:02.051647,"(5.0, 6.2, 5.928571428571429)","(10.0, 12.0, 11.591463414634147)","(4.6, 5.2, 5.187307692307693)","(9.0, 11.0, 10.894594594594595)","(16.0, 19.0, 18.49438202247191)","(2.15, 2.52, 2.510604982206406)"
07-01-2023 12:28:03.081985,"(5.0, 6.2, 5.958435582822086)","(10.0, 12.0, 11.591463414634147)","(4.6, 5.2, 5.191970802919708)","(9.0, 11.0, 10.894594594594595)","(16.0, 19.0, 18.49438202247191)","(2.15, 2.52, 2.516021505376344)"
07-01-2023 12:28:04.033320,"(5.0, 6.2, 5.958887171561051)","(10.0, 12.0, 11.60135135135135)","(4.6, 5.2, 5.191970802919708)","(9.0, 11.0, 10.894594594594595)","(16.0, 19.0, 18.45)","(2.15, 2.52, 2.5171428571428573)"
07-01-2023 12:28:05.078873,"(5.0, 6.2, 5.953398058252428)","(10.0, 11.5, 11.48091603053435)","(4.6, 5.3, 5.268238213399504)","(9.0, 11.0, 10.92384105960265)","(16.0, 18.5, 18.928571428571427)","(2.15, 2.54, 2.502)"
07-01-2023 12:28:06.189425,"(5.0, 6.2, 5.957192374350087)","(10.0, 11.5, 11.48091603053435)","(4.6, 5.3, 5.259817351598174)","(9.0, 11.0, 11.018218623481781)","(16.0, 19.5, 18.804347826086957)","(2.15, 2.54, 2.5056451612903228)"
07-01-2023 12:28:07.321432,"(5.0, 6.0, 5.946524064171123)","(10.0, 11.5, 11.479591836734693)","(4.6, 5.3, 5.149253731343284)","(9.0, 11.5, 10.969565217391304)","(16.0, 19.5, 18.804347826086957)","(2.15, 2.54, 2.520232018561485)"
07-01-2023 12:28:08.387660,"(5.0, 6.0, 5.940092165898617)","(10.0, 11.5, 11.479591836734693)","(4.6, 5.2, 5.147075606276747)","(9.0, 11.0, 10.915384615384616)","(16.0, 19.5, 18.75925925925926)","(2.15, 2.54, 2.5226476578411408)"
07-01-2023 12:28:09.430025,"(5.0, 6.0, 5.942700729927007)","(10.0, 11.5, 11.42756183745583)","(4.4, 5.2, 5.147075606276747)","(9.0, 11.0, 10.915384615384616)","(16.0, 19.5, 18.75925925925926)","(2.15, 2.54, 2.5226476578411408)"
07-01-2023 12:28:10.476800,"(5.0, 6.0, 5.942700729927007)","(10.0, 11.5, 11.42756183745583)","(4.4, 5.2, 5.147075606276747)","(9.0, 11.0, 10.915384615384616)","(16.0, 19.5, 18.75925925925926)","(2.15, 2.54, 2.5226476578411408)"
07-01-2023 12:28:11.507683,"(5.0, 6.0, 5.942700729927007)","(10.0, 11.5, 11.42756183745583)","(4.4, 5.2, 5.147075606276747)","(9.0, 11.0, 10.915384615384616)","(16.0, 19.5, 18.75925925925926)","(2.15, 2.54, 2.5226476578411408)"
07-01-2023 12:28:12.522345,"(5.0, 6.0, 5.942700729927007)","(10.0, 11.5, 11.42756183745583)","(4.4, 5.2, 5.147075606276747)","(9.0, 11.0, 10.915384615384616)","(16.0, 19.5, 18.75925925925926)","(2.15, 2.54, 2.5226476578411408)"
07-01-2023 12:28:13.581160,"(5.0, 6.0, 5.942700729927007)","(10.0, 11.5, 11.423076923076923)","(4.4, 5.2, 5.333828996282528)","(9.0, 11.0, 10.913934426229508)","(16.0, 19.5, 18.135714285714286)","(2.15, 2.54, 2.487963800904977)"
07-01-2023 12:28:14.670511,"(5.0, 6.0, 5.9059665871121725)","(10.0, 11.5, 11.429078014184396)","(4.4, 5.4, 5.329875518672199)","(9.0, 11.0, 10.734146341463415)","(16.0, 18.5, 18.081967213114755)","(2.15, 2.5, 2.4886021505376346)"
07-01-2023 12:28:15.777790,"(5.0, 6.0, 5.905225653206651)","(10.0, 11.5, 11.423076923076923)","(4.4, 5.4, 5.291973969631236)","(9.0, 11.0, 10.723958333333334)","(16.0, 18.5, 18.291666666666668)","(2.15, 2.5, 2.5053495440729483)"
07-01-2023 12:28:16.897147,"(5.0, 6.0, 5.904773269689738)","(10.0, 11.5, 11.423954372623575)","(4.4, 5.3, 5.2645357686453575)","(9.0, 11.0, 10.72872340425532)","(16.0, 18.5, 18.47222222222222)","(2.15, 2.54, 2.5044761904761903)"
07-01-2023 12:28:17.942757,"(5.0, 6.0, 5.904773269689738)","(10.0, 11.5, 11.433656957928802)","(4.4, 5.3, 5.256066945606695)","(9.0, 11.0, 10.742937853107344)","(16.0, 18.5, 18.47222222222222)","(2.15, 2.54, 2.5110467706013364)"
07-01-2023 12:28:18.949135,"(5.0, 5.9, 5.8769005847953215)","(10.0, 11.5, 11.47517730496454)","(4.4, 5.3, 5.258171206225681)","(9.0, 11.0, 10.742937853107344)","(16.0, 18.5, 18.47222222222222)","(2.15, 2.54, 2.4881818181818183)"
07-01-2023 12:28:20.004074,"(5.0, 5.9, 5.878233438485805)","(10.0, 11.5, 11.47517730496454)","(4.4, 5.3, 5.260111317254174)","(9.0, 11.0, 10.755376344086022)","(16.0, 18.5, 18.442307692307693)","(2.15, 2.5, 2.5017021276595743)"
07-01-2023 12:28:21.043997,"(5.0, 5.9, 5.880229226361032)","(10.0, 11.5, 11.47517730496454)","(4.4, 5.3, 5.251818181818182)","(9.0, 11.0, 10.744318181818182)","(16.0, 18.5, 17.983870967741936)","(2.15, 2.54, 2.50748623853211)"
07-01-2023 12:28:22.152605,"(5.0, 5.9, 5.855053763440861)","(10.0, 11.5, 11.475352112676056)","(4.4, 5.3, 5.280569948186528)","(9.0, 11.0, 10.737569060773481)","(16.0, 18.0, 17.833333333333332)","(2.15, 2.56, 2.5248632218844986)"
07-01-2023 12:28:23.182844,"(5.0, 5.9, 5.854888888888889)","(10.0, 11.5, 11.475352112676056)","(4.4, 5.3, 5.290406976744186)","(9.0, 11.0, 10.721649484536082)","(16.0, 18.5, 18.38888888888889)","(2.15, 2.56, 2.540888888888889)"
07-01-2023 12:28:24.307390,"(5.0, 5.9, 5.853229398663697)","(10.0, 11.5, 11.454703832752614)","(4.4, 5.3, 5.291740412979351)","(9.0, 11.0, 10.735)","(16.0, 18.5, 18.114754098360656)","(2.15, 2.56, 2.540290697674419)"
07-01-2023 12:28:25.414445,"(5.0, 5.9, 5.860051546391753)","(10.0, 11.5, 11.479779411764707)","(4.4, 5.3, 5.298726114649681)","(9.0, 11.0, 10.503521126760564)","(16.0, 19.0, 17.674418604651162)","(2.15, 2.56, 2.5784016393442624)"
07-01-2023 12:28:26.354677,"(5.0, 5.9, 5.806024096385542)","(10.0, 11.5, 11.469945355191257)","(4.4, 5.3, 5.298726114649681)","(9.0, 11.0, 10.503521126760564)","(16.0, 19.0, 18.333333333333332)","(2.15, 2.58, 2.5605095541401273)"
07-01-2023 12:28:27.362735,"(5.0, 5.9, 5.80506329113924)","(10.0, 12.0, 11.911627906976744)","(4.4, 5.4, 5.284931506849316)","(9.0, 10.5, 10.471804511278195)","(16.0, 19.0, 18.235294117647058)","(2.15, 2.58, 2.5581428571428573)"
07-01-2023 12:28:28.436183,"(5.0, 5.9, 5.8044943820224715)","(10.0, 12.0, 11.904109589041095)","(4.4, 5.4, 5.2153846153846155)","(9.0, 10.5, 10.472727272727273)","(16.0, 19.0, 17.477272727272727)","(2.15, 2.58, 2.5272)"
07-01-2023 12:28:29.511156,"(5.0, 5.8, 5.7867187499999995)","(10.0, 12.0, 11.907894736842104)","(4.4, 5.4, 5.334406438631791)","(9.0, 10.5, 10.64690026954178)","(16.0, 17.5, 17.477272727272727)","(2.15, 2.56, 2.541935483870968)"
07-01-2023 12:28:30.606151,"(5.0, 5.8, 5.780434782608696)","(10.0, 12.0, 11.956264775413711)","(4.4, 5.4, 5.322105263157895)","(9.0, 11.0, 10.43796992481203)","(16.0, 17.5, 17.428571428571427)","(2.15, 2.56, 2.54177874186551)"
07-01-2023 12:28:31.635197,"(5.0, 5.8, 5.780434782608696)","(10.0, 12.0, 11.945754716981131)","(4.4, 5.4, 5.323204419889502)","(9.0, 10.5, 10.447963800904978)","(16.0, 17.5, 17.477272727272727)","(2.15, 2.56, 2.5404225352112677)"
07-01-2023 12:28:32.698066,"(5.0, 5.8, 5.794871794871795)","(10.0, 12.0, 11.955421686746988)","(4.4, 5.4, 5.339565217391304)","(9.0, 10.5, 10.36965811965812)","(16.0, 17.5, 17.477272727272727)","(2.15, 2.56, 2.531923076923077)"
07-01-2023 12:28:33.768403,"(5.0, 5.9, 5.811654135338346)","(10.0, 12.0, 11.956264775413711)","(4.4, 5.4, 5.3376991150442485)","(9.0, 10.5, 10.36965811965812)","(16.0, 17.5, 18.659663865546218)","(2.15, 2.54, 2.5272477064220182)"
07-01-2023 12:28:34.843956,"(5.0, 5.9, 5.812711864406779)","(10.0, 12.0, 11.955314009661835)","(4.4, 5.4, 5.3376991150442485)","(9.0, 10.5, 10.344621513944222)","(16.0, 19.0, 18.41089108910891)","(2.15, 2.56, 2.542727272727273)"
07-01-2023 12:28:36.007378,"(5.0, 5.9, 5.811029411764705)","(10.0, 12.0, 11.93939393939394)","(4.4, 5.3, 5.318904109589041)","(9.0, 10.5, 10.288546255506608)","(16.0, 18.5, 18.62857142857143)","(2.15, 2.56, 2.5164127764127766)"
07-01-2023 12:28:37.542173,"(5.0, 5.8, 5.782285714285714)","(10.0, 12.5, 12.326219512195122)","(4.4, 5.4, 5.287007874015749)","(9.0, 10.5, 10.336898395721924)","(16.0, 19.0, 18.47826086956522)","(2.15, 2.52, 2.5275806451612906)"
07-01-2023 12:28:38.955325,"(5.0, 5.8, 5.752363636363636)","(10.0, 12.5, 12.321875)","(4.4, 5.4, 5.314975845410628)","(9.0, 10.5, 10.257446808510638)","(16.0, 19.0, 17.709424083769633)","(2.15, 2.56, 2.51734395750332)"
07-01-2023 12:28:40.181819,"(5.0, 5.8, 5.752363636363636)","(10.0, 12.5, 12.061538461538461)","(4.4, 5.4, 5.3189320388349515)","(9.0, 10.5, 10.215)","(16.0, 18.0, 17.597122302158272)","(2.15, 2.52, 2.5393854748603353)"
07-01-2023 12:28:41.204365,"(5.0, 5.8, 5.764814814814814)","(10.0, 12.5, 12.061538461538461)","(4.4, 5.4, 5.386666666666667)","(9.0, 10.5, 10.162878787878787)","(16.0, 18.0, 17.594202898550726)","(2.15, 2.56, 2.533939393939394)"
07-01-2023 12:28:42.546380,"(5.0, 5.7, 5.741788617886178)","(10.0, 12.5, 12.375816993464053)","(4.4, 5.3, 5.346984126984127)","(9.0, 10.5, 10.255494505494505)","(16.0, 18.0, 17.594202898550726)","(2.15, 2.54, 2.53275)"
07-01-2023 12:28:43.788999,"(5.0, 5.8, 5.6945770065075925)","(10.0, 12.5, 11.985507246376812)","(4.4, 5.4, 5.359110169491526)","(9.0, 10.5, 10.237244897959183)","(16.0, 18.0, 17.594202898550726)","(2.15, 2.54, 2.5642748091603056)"
07-01-2023 12:28:45.002087,"(5.0, 5.7, 5.693718592964824)","(10.0, 12.0, 11.99002493765586)","(4.4, 5.4, 5.360129310344828)","(9.0, 10.5, 10.304780876494023)","(16.0, 18.0, 17.594202898550726)","(2.15, 2.58, 2.5443715846994537)"
07-01-2023 12:28:46.135299,"(5.0, 5.8, 5.7290909090909095)","(10.0, 12.0, 11.99002493765586)","(4.4, 5.4, 5.360129310344828)","(9.0, 10.5, 10.299256505576208)","(16.0, 18.0, 17.585526315789473)","(2.15, 2.56, 2.548888888888889)"
07-01-2023 12:28:47.228933,"(5.0, 5.8, 5.714666666666667)","(10.0, 12.0, 11.991769547325102)","(4.4, 5.4, 5.359565217391305)","(9.0, 10.5, 10.286821705426357)","(16.0, 18.0, 17.56418918918919)","(2.15, 2.56, 2.5244343891402714)"
07-01-2023 12:28:48.221973,"(5.0, 5.8, 5.755741127348643)","(10.0, 13.0, 12.168831168831169)","(4.4, 5.4, 5.359744408945687)","(9.0, 10.5, 10.285714285714286)","(16.0, 18.0, 17.56418918918919)","(2.15, 2.54, 2.5214002642007927)"
07-01-2023 12:28:49.289021,"(5.0, 5.8, 5.743461538461538)","(10.0, 13.0, 12.280898876404494)","(4.4, 5.4, 5.329050279329609)","(9.0, 10.5, 10.285714285714286)","(16.0, 18.0, 17.605504587155963)","(2.15, 2.54, 2.521301460823373)"
07-01-2023 12:28:50.474097,"(5.0, 5.8, 5.795287958115183)","(10.0, 13.0, 12.70103092783505)","(4.4, 5.4, 5.3078125)","(9.0, 10.5, 10.290322580645162)","(16.0, 18.0, 17.599056603773583)","(2.15, 2.54, 2.5243037974683546)"
07-01-2023 12:28:51.596413,"(5.0, 5.8, 5.7859375)","(10.0, 13.0, 12.70103092783505)","(4.4, 5.4, 5.364985163204748)","(9.0, 10.5, 10.221183800623052)","(16.0, 18.0, 17.561855670103093)","(2.15, 2.54, 2.5370823529411766)"
07-01-2023 12:28:52.758492,"(5.0, 5.8, 5.7953488372093025)","(10.0, 13.0, 12.652173913043478)","(4.4, 5.4, 5.367272727272727)","(9.0, 10.5, 10.360887096774194)","(16.0, 18.0, 17.630434782608695)","(2.15, 2.54, 2.5293918495297807)"
07-01-2023 12:28:53.856056,"(5.0, 5.8, 5.7981132075471695)","(10.0, 13.0, 12.661764705882353)","(4.4, 5.4, 5.377402597402598)","(9.0, 10.5, 10.303389830508475)","(16.0, 18.0, 17.859060402684563)","(2.15, 2.54, 2.517235294117647)"
07-01-2023 12:28:54.882593,"(5.0, 5.8, 5.755614973262032)","(10.0, 13.0, 12.677570093457945)","(4.4, 5.4, 5.377402597402598)","(9.0, 10.5, 10.340304182509506)","(16.0, 18.0, 17.674285714285713)","(2.15, 2.52, 2.519706877113867)"
07-01-2023 12:28:55.937610,"(5.0, 5.8, 5.710204081632654)","(10.0, 12.5, 12.491304347826087)","(4.4, 5.5, 5.392808219178082)","(9.0, 10.5, 10.298283261802576)","(16.0, 18.0, 17.663841807909606)","(2.15, 2.52, 2.5247872340425532)"
07-01-2023 12:28:56.960552,"(5.0, 5.8, 5.757142857142857)","(10.0, 12.5, 12.465384615384615)","(4.4, 5.4, 5.392808219178082)","(9.0, 10.5, 10.266283524904214)","(16.0, 18.0, 17.651832460732983)","(2.15, 2.54, 2.530498338870432)"
