,Sirius Bill,Shes Sleek,Galloping Black,Just As Nice,Rubeson,Silver Skylark,Sirius Suzie,Skylark Bully
06-01-2023 13:55:33.026912,"(3.9, 5.9, 5.514285714285714)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.583333333333332)","(2.8, 3.2, 2.9035294117647057)","(21.0, 60.0, 58.2)","(4.6, 5.9, 5.536363636363636)","(101.0, 480.0, 295.0)"
06-01-2023 13:55:34.176106,"(3.9, 5.9, 5.54)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.583333333333332)","(2.8, 3.2, 2.9035294117647057)","(21.0, 60.0, 58.2)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:55:35.456688,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.583333333333332)","(2.8, 3.2, 2.9035294117647057)","(21.0, 60.0, 58.2)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:55:36.724641,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.583333333333332)","(2.8, 3.2, 2.9035294117647057)","(21.0, 60.0, 58.2)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:55:37.850802,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.583333333333332)","(2.8, 3.2, 2.9035294117647057)","(21.0, 60.0, 58.2)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:55:39.086387,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.75)","(2.8, 3.2, 2.9035294117647057)","(21.0, 60.0, 58.2)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 250.0)"
06-01-2023 13:55:40.280626,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.666666666666668)","(2.8, 3.2, 2.9035294117647057)","(21.0, 60.0, 58.2)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 250.0)"
06-01-2023 13:55:41.483628,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.0)","(2.8, 3.2, 2.9035294117647057)","(21.0, 60.0, 58.2)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 250.0)"
06-01-2023 13:55:42.748683,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.0)","(2.8, 3.2, 2.9)","(21.0, 60.0, 58.2)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 250.0)"
06-01-2023 13:55:43.943365,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.0)","(2.8, 3.2, 2.9)","(21.0, 60.0, 58.2)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 250.0)"
06-01-2023 13:55:44.924444,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.0)","(2.8, 3.2, 2.9)","(21.0, 60.0, 58.2)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 250.0)"
06-01-2023 13:55:46.131809,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.666666666666668)","(2.8, 3.2, 3.1100000000000003)","(21.0, 60.0, 58.2)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 250.0)"
06-01-2023 13:55:47.368537,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.666666666666668)","(2.8, 3.2, 2.994285714285714)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 250.0)"
06-01-2023 13:55:48.559407,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.666666666666668)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 250.0)"
06-01-2023 13:55:49.767698,"(3.9, 5.9, 5.720000000000001)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.666666666666668)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 250.0)"
06-01-2023 13:55:51.002930,"(3.9, 5.9, 5.725806451612904)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 20.666666666666668)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 186.0)"
06-01-2023 13:55:52.096059,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 21.0, 28.285714285714285)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 490.0, 250.0)"
06-01-2023 13:55:53.281490,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 32.0, 26.3125)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 250.0)"
06-01-2023 13:55:54.473186,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 32.0, 26.3125)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 250.0)"
06-01-2023 13:55:55.640356,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.927586206896551)","(11.0, 32.0, 24.0)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 390.0, 245.0)"
06-01-2023 13:55:57.130015,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.927586206896551)","(11.0, 32.0, 24.0)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 380.0, 245.0)"
06-01-2023 13:55:58.563409,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.927586206896551)","(11.0, 32.0, 25.75)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 380.0, 245.0)"
06-01-2023 13:55:59.804899,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.927586206896551)","(11.0, 28.0, 25.75)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 380.0, 245.0)"
06-01-2023 13:56:01.203936,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.927586206896551)","(11.0, 28.0, 23.5)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 380.0, 245.0)"
06-01-2023 13:56:02.594653,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.927586206896551)","(11.0, 27.0, 23.5)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 380.0, 245.0)"
06-01-2023 13:56:03.820996,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 27.0, 20.73913043478261)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 380.0, 245.0)"
06-01-2023 13:56:05.057191,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 27.0, 20.73913043478261)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 380.0, 245.0)"
06-01-2023 13:56:06.226891,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.550000000000001)","(11.0, 27.0, 20.73913043478261)","(2.8, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 380.0, 245.0)"
06-01-2023 13:56:07.469676,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.550000000000001)","(11.0, 27.0, 20.73913043478261)","(2.8, 3.2, 2.9779999999999998)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 380.0, 245.0)"
06-01-2023 13:56:08.685946,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.550000000000001)","(11.0, 27.0, 20.73913043478261)","(2.8, 3.3, 2.9779999999999998)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 380.0, 295.0)"
06-01-2023 13:56:09.947348,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.653846153846153)","(4.4, 6.0, 5.550000000000001)","(11.0, 27.0, 20.73913043478261)","(2.8, 3.3, 2.9123529411764704)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:56:11.261024,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 27.0, 20.73913043478261)","(2.8, 3.25, 2.9123529411764704)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:56:12.463294,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 27.0, 20.73913043478261)","(2.8, 3.25, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:56:13.757024,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 27.0, 20.73913043478261)","(2.8, 3.2, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:56:14.958324,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 27.0, 20.73913043478261)","(2.8, 3.2, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:56:16.107254,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 27.0, 20.73913043478261)","(2.8, 3.2, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:56:17.288796,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 27.0, 23.375)","(2.8, 3.2, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:56:18.375254,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 26.0, 21.692307692307693)","(2.8, 3.2, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:56:19.559416,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 26.0, 21.692307692307693)","(2.8, 3.2, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 480.0, 295.0)"
06-01-2023 13:56:21.085356,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 26.0, 22.75)","(2.8, 3.2, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 380.0, 245.0)"
06-01-2023 13:56:22.323144,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.541666666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 25.0, 21.5)","(2.8, 3.2, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.328571428571428)","(101.0, 380.0, 245.0)"
06-01-2023 13:56:23.662014,"(3.9, 5.9, 5.214285714285714)","(9.0, 14.0, 12.229166666666666)","(4.4, 6.0, 5.550000000000001)","(11.0, 25.0, 20.57894736842105)","(2.8, 3.2, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.066666666666667)","(101.0, 380.0, 240.0)"
06-01-2023 13:56:24.845210,"(3.9, 5.9, 5.7)","(9.0, 14.0, 12.26923076923077)","(4.4, 6.0, 5.914285714285715)","(11.0, 25.0, 20.03448275862069)","(2.8, 3.2, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.9, 5.3)","(101.0, 370.0, 240.0)"
06-01-2023 13:56:26.038867,"(3.9, 5.9, 5.7)","(9.0, 14.0, 12.26923076923077)","(4.4, 6.0, 5.550000000000001)","(11.0, 25.0, 19.272727272727273)","(2.8, 3.2, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.8, 5.430769230769231)","(101.0, 370.0, 240.0)"
06-01-2023 13:56:27.477039,"(3.9, 5.9, 5.316666666666666)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.0, 5.6375)","(11.0, 25.0, 20.03448275862069)","(2.8, 3.2, 3.02)","(21.0, 60.0, 57.0)","(4.6, 5.8, 5.5344827586206895)","(101.0, 370.0, 334.2857142857143)"
06-01-2023 13:56:28.787485,"(3.9, 5.9, 5.3)","(9.0, 14.0, 12.1)","(4.4, 6.6, 6.489999999999999)","(11.0, 25.0, 20.0)","(2.8, 3.2, 2.904736842105263)","(21.0, 60.0, 57.0)","(4.6, 5.7, 5.3428571428571425)","(101.0, 370.0, 307.5)"
06-01-2023 13:56:30.055883,"(3.9, 5.9, 5.3)","(9.0, 14.0, 12.1)","(4.4, 6.6, 6.489999999999999)","(11.0, 25.0, 19.23076923076923)","(2.8, 3.25, 2.9518181818181817)","(21.0, 60.0, 57.0)","(4.6, 5.6, 5.276923076923077)","(101.0, 370.0, 307.5)"
06-01-2023 13:56:31.477940,"(3.9, 5.9, 5.3)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.6, 6.489999999999999)","(11.0, 25.0, 19.23076923076923)","(2.8, 3.25, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.6, 5.176470588235294)","(101.0, 370.0, 307.5)"
06-01-2023 13:56:32.900844,"(3.9, 5.9, 5.7250000000000005)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.6, 6.55)","(12.0, 25.0, 19.26086956521739)","(2.7, 3.2, 2.948)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.176470588235294)","(91.0, 370.0, 307.5)"
06-01-2023 13:56:34.070778,"(4.2, 5.9, 5.7250000000000005)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.6, 6.55)","(12.0, 25.0, 19.23076923076923)","(2.7, 3.2, 2.948)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.176470588235294)","(91.0, 370.0, 307.5)"
06-01-2023 13:56:35.229963,"(4.2, 5.9, 5.385714285714285)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.6, 6.565625)","(12.0, 25.0, 19.23076923076923)","(2.7, 3.2, 2.948)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.25)","(91.0, 370.0, 307.5)"
06-01-2023 13:56:36.473619,"(4.2, 5.9, 5.4)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.6, 6.565625)","(12.0, 25.0, 19.23076923076923)","(2.7, 3.2, 2.948)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.323529411764706)","(91.0, 370.0, 360.0)"
06-01-2023 13:56:37.717116,"(4.2, 6.0, 5.329166666666667)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.6, 6.565625)","(12.0, 25.0, 19.23076923076923)","(2.7, 3.2, 2.948)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.323529411764706)","(91.0, 440.0, 422.77777777777777)"
06-01-2023 13:56:38.857405,"(4.2, 6.0, 5.329166666666667)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.6, 6.565625)","(12.0, 25.0, 20.25)","(2.7, 3.2, 2.948)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.199999999999999)","(91.0, 440.0, 365.0)"
06-01-2023 13:56:40.118391,"(4.2, 6.0, 5.329166666666667)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.6, 6.565625)","(12.0, 24.0, 19.625)","(2.7, 3.2, 2.948)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.199999999999999)","(91.0, 440.0, 411.8181818181818)"
06-01-2023 13:56:41.453460,"(4.2, 6.0, 5.329166666666667)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.6, 6.565625)","(12.0, 24.0, 19.625)","(2.7, 3.2, 2.948)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.247368421052632)","(91.0, 440.0, 411.8181818181818)"
06-01-2023 13:56:42.552446,"(4.2, 6.0, 5.329166666666667)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.6, 6.565625)","(12.0, 24.0, 19.357142857142858)","(2.7, 3.2, 2.948)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.199999999999999)","(91.0, 440.0, 411.8181818181818)"
06-01-2023 13:56:43.836916,"(4.2, 6.0, 5.329166666666667)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.6, 6.565625)","(12.0, 24.0, 19.333333333333332)","(2.7, 3.2, 2.8968421052631577)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.199999999999999)","(91.0, 440.0, 411.8181818181818)"
06-01-2023 13:56:45.272457,"(4.2, 6.0, 5.701851851851852)","(9.0, 14.0, 12.173076923076923)","(4.4, 6.6, 6.565625)","(12.0, 24.0, 19.333333333333332)","(2.7, 3.2, 2.938181818181818)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.199999999999999)","(91.0, 440.0, 356.6666666666667)"
06-01-2023 13:56:46.613958,"(4.2, 6.0, 5.701851851851852)","(9.0, 14.0, 12.666666666666666)","(4.4, 6.6, 6.4714285714285715)","(12.0, 24.0, 19.238095238095237)","(2.7, 3.2, 2.938181818181818)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.071428571428571)","(91.0, 370.0, 356.6666666666667)"
06-01-2023 13:56:47.756602,"(4.2, 6.0, 5.701851851851852)","(9.0, 13.5, 12.666666666666666)","(4.4, 6.6, 6.543749999999999)","(12.0, 24.0, 19.2)","(2.7, 3.2, 2.938181818181818)","(26.0, 60.0, 57.0)","(4.6, 5.5, 5.057142857142857)","(91.0, 370.0, 340.9090909090909)"
06-01-2023 13:56:49.009533,"(4.2, 6.0, 5.701851851851852)","(9.0, 13.5, 12.277777777777779)","(4.4, 6.6, 6.535714285714286)","(12.0, 24.0, 19.208333333333332)","(2.7, 3.2, 2.938181818181818)","(26.0, 60.0, 57.0)","(4.6, 5.4, 4.92)","(91.0, 360.0, 340.9090909090909)"
06-01-2023 13:56:50.290882,"(4.2, 6.0, 5.717307692307692)","(9.0, 13.5, 12.277777777777779)","(4.4, 6.6, 6.535714285714286)","(12.0, 24.0, 19.208333333333332)","(2.7, 3.2, 2.938181818181818)","(26.0, 60.0, 57.0)","(4.6, 5.4, 4.92)","(91.0, 360.0, 340.9090909090909)"
06-01-2023 13:56:51.456213,"(4.2, 6.0, 5.717307692307692)","(9.0, 13.5, 12.277777777777779)","(4.4, 6.6, 6.5)","(12.0, 24.0, 19.25)","(2.7, 3.2, 3.1100000000000003)","(26.0, 60.0, 57.0)","(4.6, 5.4, 4.92)","(91.0, 360.0, 340.9090909090909)"
06-01-2023 13:56:52.684629,"(4.2, 6.0, 5.709433962264151)","(9.0, 13.5, 12.277777777777779)","(4.4, 6.6, 6.52)","(12.0, 24.0, 19.208333333333332)","(2.7, 3.2, 2.9518181818181817)","(26.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 360.0, 340.9090909090909)"
06-01-2023 13:56:53.965884,"(4.2, 6.0, 5.709433962264151)","(9.0, 13.5, 12.277777777777779)","(4.4, 6.6, 6.57037037037037)","(12.0, 24.0, 19.208333333333332)","(2.7, 3.25, 2.948)","(26.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 360.0, 340.9090909090909)"
06-01-2023 13:56:55.193672,"(4.2, 6.0, 5.709433962264151)","(9.0, 13.5, 12.277777777777779)","(4.4, 6.6, 6.691428571428571)","(12.0, 24.0, 19.25)","(2.7, 3.2, 2.948)","(26.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 360.0, 340.9090909090909)"
06-01-2023 13:56:56.467813,"(4.2, 6.0, 5.709433962264151)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.691428571428571)","(12.0, 24.0, 19.25)","(2.7, 3.2, 2.948)","(26.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 360.0, 340.9090909090909)"
06-01-2023 13:56:57.720853,"(3.9, 6.0, 5.709433962264151)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.651612903225806)","(12.0, 24.0, 19.208333333333332)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 360.0, 340.9090909090909)"
06-01-2023 13:56:58.953755,"(3.9, 6.0, 5.709433962264151)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.651612903225806)","(12.0, 24.0, 19.208333333333332)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 360.0, 340.9090909090909)"
06-01-2023 13:57:00.140260,"(3.9, 6.0, 5.709433962264151)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.651612903225806)","(12.0, 24.0, 19.208333333333332)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 360.0, 340.9090909090909)"
06-01-2023 13:57:01.368291,"(3.9, 6.0, 5.709433962264151)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.505)","(12.0, 24.0, 19.208333333333332)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 360.0, 404.5454545454545)"
06-01-2023 13:57:02.555696,"(3.9, 6.0, 5.709433962264151)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.505)","(12.0, 24.0, 19.208333333333332)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 430.0, 314.70588235294116)"
06-01-2023 13:57:03.649934,"(3.9, 6.0, 5.709433962264151)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.505)","(12.0, 24.0, 19.208333333333332)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 430.0, 314.70588235294116)"
06-01-2023 13:57:04.937104,"(3.9, 6.0, 5.709433962264151)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.505)","(12.0, 24.0, 19.208333333333332)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 430.0, 314.70588235294116)"
06-01-2023 13:57:06.125661,"(3.9, 6.0, 5.709433962264151)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.67)","(12.0, 24.0, 19.25)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 430.0, 314.70588235294116)"
06-01-2023 13:57:07.245230,"(3.9, 6.0, 5.427272727272728)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.1)","(12.0, 24.0, 19.25)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.4, 4.885714285714285)","(91.0, 430.0, 314.70588235294116)"
06-01-2023 13:57:08.460117,"(3.9, 6.0, 5.427272727272728)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.1)","(12.0, 24.0, 19.25)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.4, 4.875)","(91.0, 430.0, 193.75)"
06-01-2023 13:57:09.662190,"(3.9, 6.0, 5.427272727272728)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.1)","(12.0, 24.0, 19.25)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.4, 4.98)","(91.0, 430.0, 260.0)"
06-01-2023 13:57:10.782981,"(3.9, 6.0, 5.427272727272728)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.1)","(12.0, 24.0, 19.25)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.4, 4.918181818181818)","(91.0, 360.0, 260.0)"
06-01-2023 13:57:11.975632,"(3.9, 6.0, 5.6684210526315795)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.1)","(12.0, 24.0, 19.25)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.3, 4.8090909090909095)","(91.0, 360.0, 255.0)"
06-01-2023 13:57:13.205861,"(3.9, 6.0, 5.6684210526315795)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.404166666666667)","(12.0, 24.0, 19.25)","(2.7, 3.2, 2.948)","(21.0, 60.0, 57.0)","(4.6, 5.3, 4.8090909090909095)","(91.0, 350.0, 255.0)"
06-01-2023 13:57:14.366033,"(3.9, 6.0, 5.7375)","(9.0, 13.5, 12.277777777777779)","(4.4, 7.0, 6.404166666666667)","(12.0, 24.0, 19.25)","(2.7, 3.2, 2.9518181818181817)","(21.0, 60.0, 57.0)","(4.6, 5.3, 4.8090909090909095)","(91.0, 350.0, 255.0)"
06-01-2023 13:57:15.491328,"(3.9, 6.0, 5.7375)","(9.0, 13.5, 12.0)","(4.4, 7.0, 6.4)","(12.0, 24.0, 19.166666666666668)","(2.7, 3.25, 2.9518181818181817)","(21.0, 60.0, 57.0)","(4.6, 5.3, 4.8090909090909095)","(91.0, 350.0, 255.0)"
