,Amuri Andy,Know Ratio,Caesar Lies,Made The Cut,Nighthawk Jink,Right On Ramsay,Miss Adobe,Homebush Archie
16-12-2022 11:54:55.919302,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 19.214285714285715)","(10.0, 17.5, 12.808695652173913)","(2.5, 6.2, 5.363333333333333)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 73.02173913043478)","(21.0, 100.0, 77.77777777777777)"
16-12-2022 11:54:57.102728,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 12.808695652173913)","(2.5, 5.9, 4.34)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 73.02173913043478)","(21.0, 100.0, 77.77777777777777)"
16-12-2022 11:54:58.232793,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 12.808695652173913)","(2.5, 6.0, 3.9375)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 73.02173913043478)","(21.0, 100.0, 103.57142857142857)"
16-12-2022 11:54:59.311034,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 12.808695652173913)","(2.5, 6.0, 3.9375)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 73.02173913043478)","(21.0, 110.0, 95.16666666666667)"
16-12-2022 11:55:00.307516,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 12.808695652173913)","(2.5, 6.0, 3.9375)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 73.02173913043478)","(21.0, 110.0, 88.0)"
16-12-2022 11:55:01.306425,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 12.808695652173913)","(2.5, 6.0, 3.9375)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 73.02173913043478)","(21.0, 110.0, 88.0)"
16-12-2022 11:55:02.314895,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 6.0, 3.6428571428571432)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 73.02173913043478)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:03.309771,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 6.0, 4.114285714285714)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 73.02173913043478)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:04.381937,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 5.9, 3.38)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 39.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:05.400271,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 5.8, 3.430769230769231)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 39.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:06.491251,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 5.8, 4.25)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 39.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:07.636615,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 5.8, 4.25)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 39.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:08.819505,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 5.8, 3.875)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 39.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:09.952145,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 5.8, 3.8288)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 39.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:11.079381,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 5.8, 4.742142857142857)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 39.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:12.191909,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 5.7, 4.5440000000000005)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 39.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:13.266022,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 5.6, 4.5440000000000005)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 39.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:14.274247,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 5.6, 4.5440000000000005)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 53.9)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:15.285214,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 5.6, 4.5440000000000005)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:16.303954,"(1.9, 1.96, 1.91875)","(13.0, 42.0, 23.235294117647058)","(10.0, 17.5, 10.91875)","(2.5, 5.6, 4.5440000000000005)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:17.336230,"(1.9, 1.96, 1.91875)","(13.0, 40.0, 36.14285714285714)","(10.0, 17.0, 15.363636363636363)","(2.5, 5.6, 4.283428571428571)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:18.455063,"(1.9, 1.96, 1.91875)","(13.0, 40.0, 26.5)","(10.0, 17.0, 13.0)","(2.5, 5.6, 3.326315789473684)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:19.494962,"(1.9, 1.96, 1.91875)","(13.0, 38.0, 31.75)","(10.0, 17.0, 13.0)","(2.5, 5.6, 3.326315789473684)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:20.555119,"(1.9, 1.96, 1.91875)","(13.0, 40.0, 22.0)","(10.0, 17.0, 13.08695652173913)","(2.5, 5.4, 3.581818181818182)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:21.632455,"(1.9, 1.96, 1.91875)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.5, 15.0)","(2.5, 5.4, 3.581818181818182)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:22.717762,"(1.9, 1.96, 1.91875)","(13.0, 38.0, 31.75)","(10.0, 16.5, 14.384615384615385)","(2.5, 5.4, 3.581818181818182)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:23.794430,"(1.9, 1.96, 1.91875)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.5, 14.384615384615385)","(2.5, 5.4, 4.4)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 100.22222222222223)"
16-12-2022 11:55:24.791615,"(1.9, 1.96, 1.91875)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 14.076923076923077)","(2.5, 5.4, 4.4)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:25.812507,"(1.9, 1.96, 1.91875)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 14.076923076923077)","(2.5, 5.4, 4.733333333333333)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:26.806797,"(1.9, 1.96, 1.91875)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.666666666666666)","(2.5, 5.4, 4.733333333333333)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:27.842411,"(1.9, 1.96, 1.91875)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.5)","(2.5, 5.4, 5.055555555555555)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:28.843865,"(1.9, 1.96, 1.91875)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 15.0)","(2.5, 5.4, 5.055555555555555)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:29.830597,"(1.9, 1.96, 1.91875)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 15.0)","(2.5, 5.4, 5.055555555555555)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:30.851948,"(1.9, 1.96, 1.91875)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 15.0)","(2.5, 5.4, 5.055555555555555)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:31.857989,"(1.9, 1.95, 1.9315384615384614)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 15.0)","(2.5, 5.6, 5.227777777777778)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:32.997915,"(1.9, 1.95, 1.9315384615384614)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 15.0)","(2.5, 5.6, 5.227777777777778)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:34.143707,"(1.9, 1.95, 1.9315384615384614)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 15.0)","(2.5, 5.6, 5.227777777777778)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:35.212235,"(1.9, 1.95, 1.9315384615384614)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 15.0)","(2.5, 5.6, 5.227777777777778)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:36.388823,"(1.9, 1.95, 1.9315384615384614)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.222222222222221)","(2.5, 5.6, 5.237837837837837)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:37.584986,"(1.9, 1.91, 1.8699999999999999)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.222222222222221)","(2.5, 5.6, 4.823076923076923)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:38.814183,"(1.9, 1.9, 1.859655172413793)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.222222222222221)","(2.5, 6.0, 4.823076923076923)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:39.962500,"(1.9, 1.9, 1.8415)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.222222222222221)","(2.5, 6.0, 4.785333333333334)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 104.82352941176471)"
16-12-2022 11:55:41.051210,"(1.9, 1.9, 1.8903305785123967)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.222222222222221)","(2.5, 6.4, 4.785333333333334)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 81.0)"
16-12-2022 11:55:42.211330,"(1.9, 1.88, 1.8727586206896552)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.222222222222221)","(2.5, 6.4, 4.785333333333334)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:43.342531,"(1.9, 1.88, 1.8727586206896552)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.222222222222221)","(2.5, 6.4, 6.156666666666666)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 128.5)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:44.358375,"(1.9, 1.88, 1.8759615384615385)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 6.8, 6.156666666666666)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 128.5)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:45.381661,"(1.9, 1.84, 1.8345)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 6.8, 5.52)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:46.411156,"(1.9, 1.84, 1.8345)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 7.2, 4.924878048780488)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:47.471750,"(1.9, 1.84, 1.8282142857142858)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 7.2, 4.306666666666667)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:48.593569,"(1.9, 1.84, 1.8282142857142858)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 7.0, 4.931891891891892)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:49.783305,"(1.9, 1.84, 1.8235000000000001)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 6.8, 4.9406060606060604)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:51.032028,"(1.9, 1.84, 1.8235000000000001)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 6.4, 5.132631578947368)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:52.205973,"(1.9, 1.84, 1.8235000000000001)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 6.4, 5.024)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:53.305021,"(1.9, 1.88, 1.8701477832512314)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 6.4, 5.024)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:54.530878,"(1.9, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 6.4, 3.6411764705882352)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:55.787291,"(1.9, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 6.4, 5.304878048780488)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:57.117994,"(1.9, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 6.0, 4.525)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 60.5)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:58.211153,"(1.9, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 5.9, 5.2564102564102555)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 40.25)","(21.0, 110.0, 88.25)"
16-12-2022 11:55:59.370532,"(1.9, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 5.8, 5.302272727272728)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 40.625)","(21.0, 110.0, 88.25)"
16-12-2022 11:56:00.587820,"(1.9, 1.88, 1.845)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 5.7, 5.1179487179487175)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 88.25)"
16-12-2022 11:56:01.764510,"(1.9, 1.88, 1.845)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 5.6, 4.8)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:02.912693,"(1.9, 1.88, 1.845)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 5.6, 4.411764705882353)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:03.985737,"(1.9, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 12.538461538461538)","(2.5, 5.4, 4.411764705882353)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 109.6)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:05.032162,"(1.9, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.5, 5.4, 4.529268292682927)","(21.0, 170.0, 113.65217391304348)","(31.0, 150.0, 97.27272727272727)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:06.221723,"(1.9, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.5, 5.1, 4.961538461538462)","(21.0, 170.0, 113.65217391304348)","(31.0, 150.0, 97.27272727272727)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:07.428402,"(1.9, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.5, 5.1, 4.570588235294117)","(21.0, 170.0, 113.65217391304348)","(31.0, 150.0, 97.27272727272727)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:08.625347,"(1.9, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.5, 5.1, 4.605882352941176)","(21.0, 170.0, 113.65217391304348)","(31.0, 150.0, 92.15384615384615)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:09.788961,"(1.9, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.5, 5.1, 4.6499999999999995)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:10.957986,"(1.9, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.5, 5.1, 4.6499999999999995)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:12.120853,"(1.85, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.1, 4.6499999999999995)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:13.254524,"(1.85, 1.88, 1.845)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.1, 4.6499999999999995)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:14.343849,"(1.85, 1.88, 1.845)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.1, 4.922727272727273)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:15.514837,"(1.85, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.0, 4.592307692307692)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:16.692115,"(1.85, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.7, 4.9, 4.819148936170213)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:17.876634,"(1.85, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.0, 4.928571428571429)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:19.080118,"(1.85, 1.88, 1.8669281045751633)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.2, 3.658333333333333)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 50.535714285714285)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:20.215646,"(1.85, 1.88, 1.8627586206896551)","(13.0, 40.0, 21.526315789473685)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.2, 4.539285714285715)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 110.0, 58.75)","(21.0, 110.0, 49.099999999999994)"
16-12-2022 11:56:21.316932,"(1.85, 1.87, 1.8468382352941177)","(13.0, 38.0, 34.42857142857143)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.2, 4.539285714285715)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 100.0, 72.85714285714286)","(21.0, 110.0, 69.2)"
16-12-2022 11:56:22.500605,"(1.85, 1.86, 1.8344318181818182)","(13.0, 36.0, 30.25)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.2, 4.83)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 95.0, 72.85714285714286)","(21.0, 100.0, 69.2)"
16-12-2022 11:56:23.608499,"(1.85, 1.85, 1.8166666666666667)","(13.0, 36.0, 23.615384615384613)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.2, 4.777142857142858)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 95.0, 72.85714285714286)","(21.0, 100.0, 69.2)"
16-12-2022 11:56:24.745849,"(1.85, 1.84, 1.8201136363636363)","(13.0, 36.0, 22.857142857142858)","(10.0, 16.0, 13.333333333333334)","(2.7, 5.2, 4.583333333333334)","(21.0, 170.0, 113.65217391304348)","(31.0, 160.0, 92.15384615384615)","(17.0, 95.0, 72.85714285714286)","(21.0, 100.0, 69.2)"
