,Fenton,Ovoid,Reckless Intention,Zillions,Cmon Mate,Charlie Foxtrot,Cyclone Rupert,Lims Synergy,Pennypacker,Star Legacy
08-01-2023 14:38:47.415421,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 27.0, 22.75)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:38:48.696856,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 27.0, 22.75)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:38:50.024787,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 27.0, 22.75)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:38:51.314727,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 27.0, 22.25)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:38:52.681752,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 26.0, 22.25)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:38:53.966320,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 26.0, 20.166666666666668)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:38:55.255941,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 26.0, 20.166666666666668)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:38:56.497423,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 26.0, 20.75)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:38:57.707050,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:38:58.920404,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:00.185021,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:01.505666,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:02.789444,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.085714285714285)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:04.036657,"(7.5, 12.0, 10.6)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:05.245911,"(7.5, 12.0, 10.44)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.636363636363637)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:06.432434,"(7.5, 12.0, 10.44)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.333333333333332)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:07.608283,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.636363636363637)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:08.907567,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.636363636363637)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:10.187781,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.636363636363637)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:11.481196,"(7.5, 12.0, 10.266666666666667)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.636363636363637)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:12.666560,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.636363636363637)","(11.0, 26.0, 23.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:13.856774,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.636363636363637)","(11.0, 26.0, 24.5)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:15.006970,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.636363636363637)","(11.0, 26.0, 24.5)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:16.171511,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.636363636363637)","(11.0, 26.0, 24.5)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:17.313063,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.636363636363637)","(11.0, 26.0, 24.5)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:18.499811,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.11764705882353)","(11.0, 26.0, 24.5)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:19.746705,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.11764705882353)","(11.0, 26.0, 24.5)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:20.988770,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.11764705882353)","(11.0, 26.0, 24.5)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:22.239750,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.11764705882353)","(11.0, 26.0, 24.5)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:23.398656,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.11764705882353)","(11.0, 26.0, 24.5)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:24.588023,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.11764705882353)","(11.0, 26.0, 24.5)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:25.770886,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.8)","(11.0, 26.0, 24.5)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:26.926322,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.066666666666666)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.8)","(11.0, 26.0, 25.166666666666668)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:28.049516,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.2)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.8)","(11.0, 26.0, 25.166666666666668)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:29.202976,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.2)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.8)","(11.0, 26.0, 25.166666666666668)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:30.377114,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.2)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.8)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:31.613831,"(7.5, 12.0, 10.133333333333333)","(5.0, 8.6, 8.2)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.8)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:32.893051,"(7.5, 12.0, 10.44)","(5.0, 8.6, 8.2)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.8)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:34.151006,"(7.5, 12.0, 10.44)","(5.0, 8.6, 8.2)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.8)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:35.345328,"(7.5, 12.0, 10.44)","(5.0, 8.6, 8.2)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.8)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:36.517250,"(7.5, 12.0, 10.44)","(5.0, 8.6, 8.2)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 15.8)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:37.678200,"(7.5, 12.0, 10.44)","(5.0, 8.6, 8.2)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:38.841376,"(7.5, 12.0, 10.44)","(5.0, 8.6, 8.2)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:40.058229,"(7.5, 12.0, 10.44)","(5.0, 8.6, 8.2)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:41.263285,"(7.5, 12.0, 10.8)","(5.0, 8.6, 8.284210526315789)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:42.498717,"(7.5, 12.0, 10.8)","(5.0, 8.6, 8.284210526315789)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:43.728722,"(7.5, 12.0, 10.8)","(5.0, 8.6, 8.284210526315789)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:44.955053,"(7.5, 12.0, 10.8)","(5.0, 8.6, 8.284210526315789)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.846153846153847)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:46.175398,"(7.5, 12.0, 10.8)","(5.0, 8.6, 8.284210526315789)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:47.304865,"(7.5, 12.0, 10.8)","(5.0, 8.6, 8.284210526315789)","(41.0, 220.0, 143.71428571428572)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:48.483213,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:49.619655,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:50.798893,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:51.950130,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:53.147708,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:54.402049,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:55.651778,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:56.891428,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:58.088633,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:39:59.286527,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.25)","(11.0, 26.0, 24.0)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:40:00.428012,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.53846153846154)","(11.0, 26.0, 24.6)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:40:01.618421,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.53846153846154)","(11.0, 26.0, 24.6)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:40:02.794155,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.095238095238095)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.4)","(11.0, 26.0, 22.75)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:40:03.947428,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.057142857142857)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.4)","(11.0, 26.0, 22.75)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:40:05.177123,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.057142857142857)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.4)","(11.0, 26.0, 22.75)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:40:06.430220,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.057142857142857)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.4)","(11.0, 26.0, 22.75)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:40:07.673918,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.057142857142857)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.4)","(11.0, 26.0, 22.75)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
08-01-2023 14:40:08.898887,"(7.5, 12.0, 10.8)","(5.0, 8.4, 8.057142857142857)","(41.0, 220.0, 151.53846153846155)","(101.0, 220.0, 213.0)","(31.0, 220.0, 190.0)","(12.0, 17.0, 16.4)","(11.0, 26.0, 22.75)","(3.6, 5.2, 5.104761904761905)","(2.3, 2.48, 2.4663636363636363)","(101.0, 220.0, 133.33333333333334)"
