,Floral Marg,Limitless Speed,Inconsequential,Wild Rumour,New To Me,Jebrynah Astra,Galileo Brae
16-12-2022 13:04:01.000212,"(4.2, 7.2, 6.584615384615385)","(7.0, 7.0, 6.8)","(2.25, 2.8, 2.7835294117647056)","(6.0, 7.8, 7.36)","(4.8, 6.6, 5.747368421052632)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 26.0)"
16-12-2022 13:04:02.157166,"(4.2, 7.2, 6.584615384615385)","(7.0, 7.0, 6.8)","(2.25, 2.8, 2.75)","(6.0, 7.8, 7.36)","(4.8, 6.6, 5.747368421052632)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 26.0)"
16-12-2022 13:04:03.270495,"(4.2, 7.2, 6.584615384615385)","(7.0, 7.0, 6.8)","(2.25, 2.78, 2.75)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.6, 5.747368421052632)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 26.0)"
16-12-2022 13:04:04.262466,"(4.2, 7.2, 6.584615384615385)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.78, 2.75)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.6, 5.747368421052632)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 26.0)"
16-12-2022 13:04:05.405590,"(4.2, 7.2, 6.584615384615385)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.78, 2.801904761904762)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.6, 5.747368421052632)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 26.0)"
16-12-2022 13:04:06.547334,"(4.2, 7.2, 6.584615384615385)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.84, 2.801904761904762)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.6, 5.747368421052632)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 26.0)"
16-12-2022 13:04:07.577994,"(4.2, 7.2, 6.584615384615385)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.84, 2.801904761904762)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.6, 5.747368421052632)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 26.0)"
16-12-2022 13:04:08.744585,"(4.2, 7.2, 6.584615384615385)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.84, 2.801904761904762)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.6, 5.747368421052632)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 26.0)"
16-12-2022 13:04:09.853178,"(4.2, 7.2, 6.584615384615385)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.84, 2.801904761904762)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.6, 5.747368421052632)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 26.0)"
16-12-2022 13:04:10.890205,"(4.2, 7.2, 6.584615384615385)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.84, 2.814736842105263)","(6.0, 7.8, 7.2823529411764705)","(4.8, 6.6, 5.758333333333334)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 26.0)"
16-12-2022 13:04:12.036647,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.84, 2.814736842105263)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.4, 5.746666666666667)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 27.307692307692307)"
16-12-2022 13:04:13.210909,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.0, 6.8)","(2.25, 2.84, 2.812)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.4, 5.746666666666667)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 27.307692307692307)"
16-12-2022 13:04:14.323123,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.0, 6.8)","(2.25, 2.84, 2.812)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 27.307692307692307)"
16-12-2022 13:04:15.437160,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.0, 6.8)","(2.25, 2.84, 2.812)","(6.0, 7.8, 7.2823529411764705)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 197.08333333333331)","(13.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:16.590745,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.2823529411764705)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 110.0)","(13.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:17.744424,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 150.0)","(13.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:18.857287,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 150.0)","(13.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:20.048993,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 150.0)","(13.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:21.191568,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.2823529411764705)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 150.0)","(13.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:22.315369,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.2, 7.036363636363636)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.2823529411764705)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 150.0)","(13.0, 28.0, 27.076923076923077)"
16-12-2022 13:04:23.336340,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.0, 6.8)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.2823529411764705)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 150.0)","(13.0, 28.0, 27.25)"
16-12-2022 13:04:24.406357,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.0, 6.8)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 150.0)","(13.0, 28.0, 27.25)"
16-12-2022 13:04:25.450520,"(4.2, 7.2, 6.541176470588236)","(7.0, 7.0, 6.8)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 150.0)","(13.0, 28.0, 27.25)"
16-12-2022 13:04:26.539912,"(4.2, 7.0, 6.625)","(7.0, 7.0, 6.8)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.2823529411764705)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 150.0)","(13.0, 28.0, 27.076923076923077)"
16-12-2022 13:04:27.603989,"(4.2, 7.2, 6.55)","(7.0, 7.0, 6.8)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.2823529411764705)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 150.0)","(13.0, 28.0, 27.307692307692307)"
16-12-2022 13:04:28.697177,"(4.2, 7.2, 6.504347826086956)","(7.0, 7.0, 6.777777777777778)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.4, 5.731818181818182)","(41.0, 210.0, 150.0)","(13.0, 28.0, 27.307692307692307)"
16-12-2022 13:04:29.837475,"(4.2, 7.2, 6.504347826086956)","(7.0, 7.0, 6.529411764705882)","(2.25, 2.84, 2.7933333333333334)","(6.0, 7.8, 7.171428571428572)","(4.8, 6.4, 5.738888888888889)","(41.0, 210.0, 150.0)","(13.0, 28.0, 27.307692307692307)"
16-12-2022 13:04:31.035039,"(4.2, 7.2, 6.504347826086956)","(7.0, 7.0, 6.6190476190476195)","(2.25, 2.84, 2.7800000000000002)","(6.0, 7.8, 7.2823529411764705)","(4.8, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(13.0, 28.0, 27.307692307692307)"
16-12-2022 13:04:32.197399,"(4.2, 7.2, 6.504347826086956)","(6.5, 7.0, 6.876923076923077)","(2.3, 2.86, 2.787272727272727)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(14.0, 28.0, 27.307692307692307)"
16-12-2022 13:04:33.236800,"(4.2, 7.2, 6.504347826086956)","(6.5, 7.0, 6.876923076923077)","(2.3, 2.86, 2.787272727272727)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(14.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:34.387995,"(4.2, 7.2, 6.504347826086956)","(6.5, 7.0, 6.876923076923077)","(2.3, 2.86, 2.787272727272727)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(14.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:35.539990,"(4.2, 7.2, 6.504347826086956)","(6.5, 6.6, 6.7176470588235295)","(2.3, 2.86, 2.7600000000000002)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(14.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:36.677729,"(4.2, 7.2, 6.6482758620689655)","(6.5, 7.0, 6.6000000000000005)","(2.3, 2.86, 2.7600000000000002)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(14.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:37.855866,"(4.2, 7.2, 6.6482758620689655)","(6.5, 7.0, 6.6000000000000005)","(2.3, 2.86, 2.7600000000000002)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(14.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:39.023530,"(4.2, 7.2, 6.6482758620689655)","(6.5, 7.0, 6.6000000000000005)","(2.3, 2.86, 2.7600000000000002)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(14.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:40.104680,"(4.2, 7.2, 6.6482758620689655)","(6.5, 7.0, 6.6000000000000005)","(2.3, 2.86, 2.7600000000000002)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(14.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:41.174060,"(4.2, 7.2, 6.741666666666667)","(6.5, 7.0, 6.6000000000000005)","(2.3, 2.86, 2.7600000000000002)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(14.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:42.301637,"(4.2, 7.2, 6.741666666666667)","(6.5, 7.0, 6.6000000000000005)","(2.3, 2.86, 2.7600000000000002)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(14.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:43.564471,"(4.2, 7.2, 6.741666666666667)","(6.5, 7.0, 6.6000000000000005)","(2.3, 2.86, 2.7600000000000002)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(14.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:44.788783,"(4.2, 7.2, 6.741666666666667)","(6.5, 7.0, 6.6000000000000005)","(2.3, 2.86, 2.7600000000000002)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.71428571428572)","(14.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:46.009499,"(4.2, 7.2, 6.741666666666667)","(6.5, 7.0, 6.6000000000000005)","(2.3, 2.86, 2.7600000000000002)","(6.0, 7.8, 7.2823529411764705)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 145.55555555555554)","(14.0, 28.0, 26.846153846153847)"
16-12-2022 13:04:47.288010,"(4.2, 7.2, 6.741666666666667)","(6.5, 7.0, 6.8545454545454545)","(2.3, 2.86, 2.773846153846154)","(6.0, 7.8, 7.066666666666666)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 152.0)","(14.0, 28.0, 27.076923076923077)"
16-12-2022 13:04:48.385959,"(4.2, 7.2, 6.892307692307693)","(6.5, 7.0, 6.8545454545454545)","(2.3, 2.86, 2.773846153846154)","(6.0, 7.8, 7.066666666666666)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 152.0)","(14.0, 28.0, 27.076923076923077)"
16-12-2022 13:04:49.559323,"(4.2, 7.2, 6.892307692307693)","(6.5, 7.0, 6.8545454545454545)","(2.3, 2.86, 2.773846153846154)","(6.0, 7.8, 7.066666666666666)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 152.0)","(14.0, 28.0, 27.076923076923077)"
16-12-2022 13:04:50.746684,"(4.2, 7.2, 6.892307692307693)","(6.5, 7.0, 6.8545454545454545)","(2.3, 2.86, 2.773846153846154)","(6.0, 7.8, 7.066666666666666)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 152.0)","(14.0, 28.0, 26.333333333333332)"
16-12-2022 13:04:51.692623,"(4.2, 7.2, 6.892307692307693)","(6.5, 7.0, 6.8545454545454545)","(2.3, 2.86, 2.773846153846154)","(6.0, 7.8, 7.066666666666666)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 152.0)","(14.0, 28.0, 26.333333333333332)"
16-12-2022 13:04:52.713134,"(4.2, 7.2, 6.909090909090909)","(6.5, 7.0, 6.8545454545454545)","(2.3, 2.86, 2.773846153846154)","(6.0, 7.8, 7.311111111111111)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 152.0)","(14.0, 28.0, 26.333333333333332)"
16-12-2022 13:04:53.750053,"(4.2, 7.2, 6.909090909090909)","(6.5, 7.0, 6.68)","(2.3, 2.86, 2.773846153846154)","(6.0, 7.8, 7.311111111111111)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 152.0)","(14.0, 28.0, 26.333333333333332)"
16-12-2022 13:04:54.932491,"(4.2, 7.2, 6.909090909090909)","(6.5, 7.0, 6.68)","(2.3, 2.86, 2.773846153846154)","(6.0, 7.8, 7.311111111111111)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 152.0)","(14.0, 28.0, 26.333333333333332)"
16-12-2022 13:04:56.029609,"(4.2, 7.2, 6.909090909090909)","(6.5, 7.0, 6.68)","(2.3, 2.86, 2.773846153846154)","(6.0, 7.8, 7.311111111111111)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 152.0)","(14.0, 28.0, 26.333333333333332)"
16-12-2022 13:04:57.294199,"(4.2, 7.2, 6.5600000000000005)","(6.5, 7.0, 6.68)","(2.3, 2.86, 2.773846153846154)","(6.0, 7.8, 7.066666666666666)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 152.0)","(14.0, 28.0, 26.333333333333332)"
16-12-2022 13:04:58.737994,"(4.2, 7.2, 6.5600000000000005)","(6.5, 7.0, 6.68)","(2.3, 2.86, 2.773846153846154)","(6.0, 7.8, 7.066666666666666)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 152.0)","(14.0, 28.0, 26.333333333333332)"
16-12-2022 13:05:00.198079,"(4.2, 7.2, 6.5600000000000005)","(6.5, 7.0, 6.68)","(2.3, 2.86, 2.7600000000000002)","(6.0, 7.8, 7.066666666666666)","(5.0, 6.4, 5.738888888888889)","(41.0, 210.0, 152.0)","(14.0, 28.0, 27.076923076923077)"
16-12-2022 13:05:01.572627,"(4.2, 7.2, 6.5600000000000005)","(6.5, 7.0, 6.9)","(2.3, 2.86, 2.7658823529411767)","(6.0, 7.8, 7.05)","(5.0, 6.4, 5.730434782608696)","(41.0, 210.0, 155.625)","(14.0, 28.0, 27.142857142857142)"
16-12-2022 13:05:02.863992,"(4.2, 7.2, 6.5600000000000005)","(6.0, 7.0, 6.9)","(2.3, 2.86, 2.735)","(6.5, 7.8, 7.44)","(5.0, 6.4, 6.074074074074074)","(41.0, 210.0, 155.625)","(14.0, 28.0, 27.142857142857142)"
16-12-2022 13:05:04.133404,"(4.2, 7.2, 6.88)","(6.0, 7.0, 6.781818181818181)","(2.3, 2.78, 2.735)","(6.5, 7.8, 7.44)","(5.0, 6.4, 6.074074074074074)","(41.0, 210.0, 155.625)","(14.0, 28.0, 27.142857142857142)"
16-12-2022 13:05:05.334991,"(4.2, 7.2, 6.5600000000000005)","(6.0, 7.0, 6.781818181818181)","(2.3, 2.78, 2.735)","(6.5, 7.8, 7.44)","(5.0, 6.4, 6.074074074074074)","(41.0, 210.0, 155.625)","(14.0, 28.0, 27.142857142857142)"
16-12-2022 13:05:06.527243,"(4.2, 7.2, 6.5600000000000005)","(6.0, 7.0, 6.85)","(2.3, 2.78, 2.735)","(6.5, 7.8, 7.44)","(5.0, 6.4, 6.074074074074074)","(41.0, 210.0, 155.625)","(14.0, 28.0, 25.0)"
16-12-2022 13:05:07.702066,"(4.2, 7.2, 6.88)","(6.0, 7.0, 6.85)","(2.3, 2.78, 2.756)","(6.5, 7.8, 7.05)","(5.0, 6.4, 5.86896551724138)","(41.0, 210.0, 155.625)","(14.0, 28.0, 26.636363636363637)"
16-12-2022 13:05:08.722700,"(4.2, 7.2, 6.5600000000000005)","(6.0, 7.0, 6.8)","(2.3, 2.78, 2.756)","(6.5, 7.8, 7.2375)","(5.0, 6.4, 5.86896551724138)","(41.0, 210.0, 155.625)","(14.0, 28.0, 26.636363636363637)"
16-12-2022 13:05:09.786356,"(4.2, 7.2, 6.5600000000000005)","(6.0, 7.0, 6.91578947368421)","(2.3, 2.8, 2.7466666666666666)","(6.5, 7.8, 7.2375)","(5.0, 6.4, 6.074074074074074)","(41.0, 210.0, 155.625)","(14.0, 28.0, 26.636363636363637)"
16-12-2022 13:05:11.004916,"(4.2, 7.2, 6.88)","(6.0, 7.0, 6.91578947368421)","(2.3, 2.8, 2.6733333333333333)","(6.5, 7.8, 7.44)","(5.0, 6.4, 6.074074074074074)","(41.0, 210.0, 155.625)","(14.0, 28.0, 26.636363636363637)"
16-12-2022 13:05:12.182846,"(4.2, 7.2, 6.666666666666667)","(6.0, 7.0, 6.933333333333334)","(2.3, 2.74, 2.7226086956521742)","(6.5, 7.8, 7.44)","(5.0, 6.4, 6.1)","(41.0, 210.0, 155.625)","(14.0, 28.0, 26.636363636363637)"
16-12-2022 13:05:13.519987,"(4.2, 7.2, 7.066666666666666)","(6.0, 7.4, 6.781818181818181)","(2.3, 2.74, 2.7226086956521742)","(6.5, 7.8, 7.44)","(5.0, 6.4, 6.111111111111112)","(41.0, 210.0, 155.625)","(14.0, 28.0, 26.636363636363637)"
16-12-2022 13:05:14.953349,"(4.2, 7.2, 7.105882352941177)","(6.0, 7.4, 6.896296296296296)","(2.3, 2.74, 2.7275)","(6.5, 7.8, 7.44)","(5.0, 6.4, 6.083333333333333)","(41.0, 210.0, 155.625)","(14.0, 28.0, 26.636363636363637)"
16-12-2022 13:05:16.288614,"(4.2, 7.2, 7.105882352941177)","(6.0, 7.4, 6.781818181818181)","(2.3, 2.74, 2.814285714285714)","(6.5, 7.8, 7.35)","(5.0, 6.4, 5.735)","(41.0, 210.0, 98.0)","(14.0, 28.0, 26.636363636363637)"
16-12-2022 13:05:17.565616,"(4.2, 7.2, 7.105882352941177)","(6.0, 7.4, 6.863157894736842)","(2.3, 2.82, 2.814285714285714)","(6.5, 7.8, 7.26)","(5.0, 6.4, 5.709090909090909)","(41.0, 210.0, 98.0)","(14.0, 28.0, 26.636363636363637)"
16-12-2022 13:05:18.673719,"(4.2, 7.2, 7.105882352941177)","(6.0, 7.4, 6.863157894736842)","(2.3, 2.82, 2.78)","(6.5, 7.8, 7.26)","(5.0, 6.4, 6.083333333333333)","(41.0, 210.0, 98.0)","(14.0, 28.0, 26.636363636363637)"
16-12-2022 13:05:19.809588,"(4.2, 7.2, 7.105882352941177)","(6.0, 7.2, 6.975)","(2.3, 2.82, 2.7756097560975608)","(6.5, 7.8, 7.5600000000000005)","(5.0, 6.4, 6.083333333333333)","(41.0, 210.0, 98.0)","(14.0, 28.0, 26.636363636363637)"
16-12-2022 13:05:20.916705,"(4.2, 7.2, 7.105882352941177)","(6.0, 7.2, 6.975)","(2.3, 2.82, 2.7906976744186047)","(6.5, 7.8, 7.5600000000000005)","(5.0, 6.4, 6.083333333333333)","(41.0, 210.0, 98.0)","(14.0, 28.0, 27.0)"
16-12-2022 13:05:22.097312,"(4.4, 7.2, 6.9)","(6.0, 7.2, 6.872727272727273)","(2.3, 2.82, 2.7766666666666664)","(6.0, 7.8, 7.5600000000000005)","(5.0, 6.4, 6.083333333333333)","(41.0, 210.0, 98.0)","(15.0, 28.0, 27.142857142857142)"
16-12-2022 13:05:23.129039,"(4.4, 7.2, 6.733333333333333)","(6.0, 7.2, 6.872727272727273)","(2.3, 2.82, 2.7766666666666664)","(6.0, 7.8, 7.75)","(5.0, 6.4, 6.096)","(41.0, 210.0, 98.0)","(15.0, 28.0, 27.142857142857142)"
16-12-2022 13:05:24.186985,"(4.4, 7.2, 6.821052631578947)","(6.0, 7.2, 7.0285714285714285)","(2.3, 2.82, 2.7744999999999997)","(6.0, 8.2, 7.933333333333333)","(5.0, 6.4, 5.925)","(41.0, 210.0, 98.0)","(15.0, 28.0, 27.142857142857142)"
16-12-2022 13:05:25.250714,"(4.4, 7.2, 6.685714285714285)","(6.0, 7.2, 7.0285714285714285)","(2.3, 2.82, 2.785)","(6.0, 8.2, 7.381818181818182)","(5.0, 6.4, 5.941379310344828)","(41.0, 210.0, 98.0)","(15.0, 28.0, 27.142857142857142)"
16-12-2022 13:05:26.208695,"(4.4, 7.2, 6.821052631578947)","(6.0, 7.2, 6.872727272727273)","(2.3, 2.82, 2.785)","(6.0, 8.2, 7.381818181818182)","(5.0, 6.4, 5.96)","(41.0, 210.0, 98.0)","(15.0, 28.0, 27.142857142857142)"
16-12-2022 13:05:27.286824,"(4.4, 7.2, 6.733333333333333)","(6.0, 7.2, 6.872727272727273)","(2.3, 2.82, 2.7306250000000003)","(6.0, 8.2, 7.9230769230769225)","(5.0, 6.2, 6.066666666666667)","(41.0, 210.0, 98.0)","(15.0, 28.0, 27.142857142857142)"
16-12-2022 13:05:28.368813,"(4.4, 7.2, 6.733333333333333)","(6.0, 7.2, 6.9818181818181815)","(2.3, 2.74, 2.7306250000000003)","(6.0, 8.2, 7.9230769230769225)","(5.0, 6.2, 6.083333333333333)","(41.0, 210.0, 98.0)","(15.0, 28.0, 27.142857142857142)"
16-12-2022 13:05:29.323630,"(4.4, 7.2, 6.833333333333333)","(6.0, 7.2, 7.085714285714285)","(2.3, 2.82, 2.7744999999999997)","(6.0, 8.2, 7.9230769230769225)","(5.0, 6.2, 6.083333333333333)","(41.0, 210.0, 98.0)","(15.0, 28.0, 27.0)"
16-12-2022 13:05:30.394707,"(4.4, 7.2, 6.692307692307692)","(6.0, 7.2, 7.066666666666666)","(2.3, 2.82, 2.752173913043478)","(6.0, 8.2, 7.9230769230769225)","(5.0, 6.2, 6.142857142857143)","(41.0, 210.0, 98.0)","(15.0, 28.0, 27.526315789473685)"
16-12-2022 13:05:31.418047,"(4.4, 7.2, 7.0)","(6.0, 7.2, 7.105882352941176)","(2.3, 2.8, 2.752173913043478)","(6.0, 8.2, 7.9230769230769225)","(5.0, 6.2, 6.083333333333333)","(41.0, 210.0, 155.625)","(15.0, 28.0, 27.526315789473685)"
16-12-2022 13:05:32.394532,"(4.4, 7.2, 7.08235294117647)","(6.0, 7.2, 7.0285714285714285)","(2.3, 2.8, 2.736842105263158)","(6.0, 8.2, 7.9230769230769225)","(5.0, 6.2, 6.142857142857143)","(41.0, 210.0, 155.625)","(15.0, 28.0, 27.526315789473685)"
16-12-2022 13:05:33.696793,"(4.4, 7.2, 6.96)","(6.0, 7.2, 6.975)","(2.3, 2.8, 2.707692307692308)","(6.0, 8.2, 7.709090909090909)","(5.0, 6.2, 6.0625)","(41.0, 210.0, 155.625)","(15.0, 28.0, 27.526315789473685)"
16-12-2022 13:05:34.764825,"(4.4, 7.2, 6.96)","(6.0, 7.2, 6.975)","(2.3, 2.8, 2.707692307692308)","(6.0, 8.2, 7.709090909090909)","(5.0, 6.2, 6.0625)","(41.0, 210.0, 155.625)","(15.0, 28.0, 27.526315789473685)"
16-12-2022 13:05:35.775676,"(4.4, 7.2, 6.96)","(6.0, 7.2, 6.872727272727273)","(2.3, 2.8, 2.7033333333333336)","(6.0, 8.2, 7.942857142857142)","(5.0, 6.2, 6.053333333333334)","(41.0, 210.0, 155.625)","(15.0, 28.0, 27.526315789473685)"
16-12-2022 13:05:36.956151,"(4.4, 7.2, 6.96)","(6.0, 7.2, 6.9)","(2.3, 2.72, 2.71)","(6.0, 8.2, 7.872727272727272)","(5.0, 6.2, 5.9750000000000005)","(41.0, 210.0, 155.625)","(15.0, 28.0, 27.526315789473685)"
16-12-2022 13:05:38.072310,"(4.4, 7.2, 6.75)","(6.0, 7.2, 6.933333333333334)","(2.3, 2.74, 2.666666666666667)","(6.0, 8.2, 7.8625)","(5.0, 6.2, 5.99375)","(41.0, 210.0, 143.57142857142856)","(15.0, 28.0, 31.73913043478261)"
16-12-2022 13:05:39.131921,"(4.4, 7.2, 6.945454545454545)","(6.0, 7.2, 6.933333333333334)","(2.3, 2.7, 2.666666666666667)","(6.0, 8.2, 7.8625)","(5.0, 6.2, 5.99375)","(41.0, 210.0, 143.57142857142856)","(15.0, 32.0, 30.258064516129032)"
16-12-2022 13:05:40.122545,"(4.4, 7.2, 6.9)","(6.0, 7.2, 6.933333333333334)","(2.3, 2.7, 2.666666666666667)","(6.0, 8.2, 7.8625)","(5.0, 6.2, 5.99375)","(41.0, 210.0, 151.875)","(15.0, 32.0, 30.551724137931036)"
16-12-2022 13:05:41.188379,"(4.4, 7.2, 6.9)","(6.0, 7.2, 7.054545454545455)","(2.3, 2.7, 2.666666666666667)","(6.0, 8.2, 7.8625)","(5.0, 6.2, 5.99375)","(41.0, 210.0, 151.875)","(15.0, 32.0, 30.551724137931036)"
16-12-2022 13:05:42.293444,"(4.4, 7.2, 6.9)","(6.0, 7.4, 6.96)","(2.3, 2.7, 2.666666666666667)","(6.0, 8.2, 7.8625)","(5.0, 6.2, 5.99375)","(41.0, 210.0, 151.875)","(15.0, 32.0, 30.551724137931036)"
16-12-2022 13:05:43.284984,"(4.4, 7.2, 6.821052631578947)","(6.0, 7.4, 6.990909090909091)","(2.3, 2.7, 2.652857142857143)","(6.0, 8.2, 7.8625)","(5.0, 6.2, 5.99375)","(41.0, 210.0, 151.875)","(15.0, 32.0, 30.551724137931036)"
