,Rich Link,Hidden Agenda,Shaye,Thatll Do Neo,Blue Hornet,Just Like Mick,Run West,Milligan
12-01-2023 18:43:53.528609,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.466666666666667)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.199999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 3.9)"
12-01-2023 18:43:54.700712,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.466666666666667)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:43:55.878931,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:43:57.081312,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:43:58.196302,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:43:59.371059,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:00.520787,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:01.514569,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:02.536303,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:03.556824,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:04.606502,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:05.657057,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:06.923949,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:07.975405,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:09.457800,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:10.596536,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:11.714858,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:12.917806,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 20.125)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:14.004184,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:15.081747,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.394117647058824)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:16.382797,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.5, 5.808333333333334)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:17.578872,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 6.2, 4.918181818181818)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:18.657033,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 6.2, 4.918181818181818)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:19.783897,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.9, 4.6)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:21.074548,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:22.177554,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:23.242764,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:24.372950,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:25.452949,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:26.655843,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:27.843141,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:29.115283,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:30.389310,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:31.456174,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:33.035866,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:34.330701,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:35.551378,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:36.719865,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:38.170591,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:39.391958,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:40.669281,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:42.105673,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:43.424133,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:44.648160,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:45.911046,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:47.240679,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:48.460452,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:49.615252,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 4.877777777777778)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:50.885977,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.7, 5.391666666666667)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:52.191125,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 6.0, 5.641666666666667)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:53.424773,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 6.0, 5.641666666666667)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:54.652601,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 6.0, 5.641666666666667)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:55.882255,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.9, 4.704166666666667)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:57.115022,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:58.433485,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:44:59.609265,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:00.786809,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:02.015377,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:03.315899,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:04.589090,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:05.777279,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:07.062155,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:08.321728,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:09.532837,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:10.776090,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:12.019380,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:13.270979,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:14.443191,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:15.680954,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:16.878393,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:18.087450,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:19.350693,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:20.544578,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:21.728272,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:22.993968,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:24.432651,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:25.864282,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:27.185162,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:28.512084,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
12-01-2023 18:45:29.745805,"(3.9, 5.7, 5.116666666666667)","(6.5, 11.0, 8.777777777777779)","(3.7, 5.8, 5.475)","(41.0, 350.0, 194.0)","(5.0, 7.6, 7.119999999999999)","(12.0, 32.0, 16.583333333333332)","(101.0, 610.0, 521.6666666666666)","(3.2, 5.1, 4.7299999999999995)"
