,Russian Berry,Black Compass,Aston Samba,Rear View Mirror,Zilker Park,Kaheem Bale,Meteor Monelli,Call Me Marley
06-01-2023 16:17:15.773711,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:16.898021,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:18.111777,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:19.339794,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:20.598604,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:21.749641,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:22.843415,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:23.999990,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:25.125978,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:26.134534,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:27.260868,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:28.683506,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:29.940756,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:31.111104,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:32.322416,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:33.533408,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:34.719265,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:35.786948,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:36.988070,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:38.271691,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:39.624068,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:40.960700,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:42.351194,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:43.709396,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:45.188454,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:46.311042,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:47.413565,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:48.663436,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:49.919333,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:51.104698,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:52.278182,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:53.532549,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:54.800167,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:55.970308,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:57.069595,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:58.228287,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:17:59.488560,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:18:00.666490,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:18:01.799597,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:18:03.004203,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.6, 3.385)"
06-01-2023 16:18:04.212906,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 18.68)","(3.3, 4.6, 3.405)"
06-01-2023 16:18:05.407321,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:06.530857,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:07.653702,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:08.794486,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:09.924961,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:11.039598,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:12.193017,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:13.439365,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:14.664381,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:15.801216,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:16.922540,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:18.106557,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:19.347321,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:20.453366,"(3.9, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(19.0, 65.0, 30.818181818181817)","(13.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:21.522973,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:22.599512,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:23.790449,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:24.851305,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:25.928463,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:27.011339,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:28.219679,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:29.337978,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:30.435032,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:31.564034,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:32.715479,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:33.894383,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:34.918767,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:36.060433,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:37.234984,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:38.463212,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 18.68)","(3.3, 4.8, 3.405)"
06-01-2023 16:18:39.605191,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 21.0, 17.880000000000003)","(3.3, 4.8, 3.395)"
06-01-2023 16:18:40.742992,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.7, 3.395)"
06-01-2023 16:18:42.237125,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.7, 3.395)"
06-01-2023 16:18:43.723868,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.7, 3.395)"
06-01-2023 16:18:45.037954,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.7, 3.395)"
06-01-2023 16:18:46.347440,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.7, 3.395)"
06-01-2023 16:18:47.720411,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 17.880000000000003)","(3.3, 4.7, 3.395)"
06-01-2023 16:18:49.115331,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 20.0, 13.88888888888889)","(3.3, 4.7, 3.3636363636363638)"
06-01-2023 16:18:50.278726,"(4.0, 7.6, 5.353571428571429)","(2.6, 4.2, 2.7272727272727275)","(18.0, 65.0, 30.818181818181817)","(12.0, 36.0, 22.944444444444443)","(21.0, 120.0, 50.18181818181818)","(10.0, 11.5, 10.038461538461538)","(10.0, 19.5, 15.17142857142857)","(3.3, 4.5, 3.3636363636363638)"
