,Danish Prince,Tympanist,Green Shadows,Wategos,Wineglass Bay,Semana
07-01-2023 11:43:16.397919,"(8.0, 9.0, 8.687755102040816)","(9.0, 11.0, 10.78125)","(2.6, 3.15, 3.1263125)","(10.0, 12.5, 11.814814814814815)","(5.0, 6.4, 6.272131147540984)","(3.8, 4.6, 4.582142857142857)"
07-01-2023 11:43:17.457117,"(8.0, 9.0, 8.687755102040816)","(9.0, 11.0, 10.78125)","(2.6, 3.15, 3.1257901390644753)","(10.0, 12.5, 11.76)","(5.0, 6.4, 6.300000000000001)","(3.8, 4.6, 4.579503105590062)"
07-01-2023 11:43:18.423460,"(8.0, 9.0, 8.710798122065727)","(9.0, 11.0, 10.758620689655173)","(2.6, 3.15, 3.1257901390644753)","(10.0, 12.5, 11.76)","(5.0, 6.4, 6.294117647058823)","(3.8, 4.6, 4.5829015544041445)"
07-01-2023 11:43:19.385688,"(8.0, 9.0, 8.710798122065727)","(9.0, 11.0, 10.758620689655173)","(2.6, 3.15, 3.1257901390644753)","(10.0, 12.5, 11.76)","(5.0, 6.4, 6.34375)","(3.8, 4.6, 4.5829015544041445)"
07-01-2023 11:43:20.243712,"(8.0, 9.0, 8.710280373831775)","(9.0, 11.0, 10.758620689655173)","(2.6, 3.15, 3.1257901390644753)","(10.0, 12.5, 11.754901960784313)","(5.0, 6.4, 6.34375)","(3.8, 4.6, 4.5829015544041445)"
07-01-2023 11:43:21.315871,"(8.0, 9.0, 8.710280373831775)","(9.0, 11.0, 10.674418604651162)","(2.6, 3.15, 3.1257901390644753)","(10.0, 12.5, 11.75)","(5.0, 6.4, 6.34375)","(3.8, 4.6, 4.5829015544041445)"
07-01-2023 11:43:22.359602,"(8.0, 9.0, 8.848039215686274)","(9.0, 11.0, 10.674418604651162)","(2.6, 3.15, 3.1257901390644753)","(10.0, 12.0, 11.75)","(5.0, 6.4, 6.34375)","(3.8, 4.6, 4.5829015544041445)"
07-01-2023 11:43:23.337727,"(8.0, 9.0, 8.85025641025641)","(9.0, 11.0, 10.758620689655173)","(2.6, 3.15, 3.1257901390644753)","(10.0, 12.0, 11.75)","(5.0, 6.4, 6.34375)","(3.8, 4.6, 4.5829015544041445)"
07-01-2023 11:43:24.347682,"(8.0, 9.0, 8.85025641025641)","(9.0, 11.0, 10.758620689655173)","(2.6, 3.15, 3.126631853785901)","(10.0, 12.0, 11.882352941176471)","(5.0, 6.4, 6.532075471698113)","(3.8, 4.6, 4.622429906542056)"
07-01-2023 11:43:25.278076,"(8.0, 9.0, 8.838750000000001)","(9.0, 11.0, 10.895833333333334)","(2.6, 3.15, 3.1177083333333333)","(10.0, 12.0, 11.92156862745098)","(5.0, 6.6, 6.532075471698113)","(3.8, 4.8, 4.622429906542056)"
07-01-2023 11:43:26.252610,"(8.0, 9.0, 8.838750000000001)","(9.0, 11.0, 10.895833333333334)","(2.6, 3.15, 3.1184593023255816)","(10.0, 12.0, 11.92156862745098)","(5.0, 6.6, 6.532075471698113)","(3.8, 4.8, 4.622429906542056)"
07-01-2023 11:43:27.197301,"(8.0, 9.0, 8.838750000000001)","(9.0, 11.0, 10.895833333333334)","(2.6, 3.15, 3.1184593023255816)","(10.0, 12.0, 11.92156862745098)","(5.0, 6.6, 6.550684931506849)","(3.8, 4.8, 4.6183206106870225)"
07-01-2023 11:43:28.128260,"(8.0, 9.0, 8.838750000000001)","(9.0, 11.0, 10.895833333333334)","(2.6, 3.15, 3.1184593023255816)","(10.0, 12.0, 11.92156862745098)","(5.0, 6.6, 6.550684931506849)","(3.8, 4.8, 4.6183206106870225)"
07-01-2023 11:43:29.076969,"(8.0, 9.0, 8.838750000000001)","(9.0, 11.0, 10.895833333333334)","(2.6, 3.15, 3.1184593023255816)","(10.0, 12.0, 11.691176470588236)","(5.0, 6.6, 6.450980392156863)","(3.8, 4.8, 4.66242774566474)"
07-01-2023 11:43:30.061274,"(8.0, 9.0, 8.838750000000001)","(9.0, 11.0, 10.661538461538461)","(2.6, 3.15, 3.1184593023255816)","(10.0, 12.0, 11.67142857142857)","(5.0, 6.6, 6.413333333333333)","(3.8, 4.8, 4.680402010050251)"
07-01-2023 11:43:31.145408,"(8.0, 9.0, 8.852991452991454)","(9.0, 11.0, 10.56578947368421)","(2.6, 3.15, 3.1184593023255816)","(10.0, 12.0, 11.67142857142857)","(5.0, 6.6, 6.413333333333333)","(3.8, 4.8, 4.680402010050251)"
07-01-2023 11:43:32.127783,"(8.0, 9.0, 8.852991452991454)","(9.0, 11.0, 10.56578947368421)","(2.6, 3.15, 3.1184593023255816)","(10.0, 12.0, 11.67142857142857)","(5.0, 6.6, 6.413333333333333)","(3.8, 4.8, 4.680402010050251)"
07-01-2023 11:43:33.045330,"(8.0, 9.0, 8.852991452991454)","(9.0, 11.0, 10.56578947368421)","(2.6, 3.15, 3.1184593023255816)","(10.0, 12.0, 11.67142857142857)","(5.0, 6.6, 6.413333333333333)","(3.8, 4.8, 4.680402010050251)"
07-01-2023 11:43:33.984356,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.425925925925926)","(2.6, 3.15, 3.1185131195335276)","(10.0, 12.0, 11.67142857142857)","(5.0, 6.6, 6.446575342465754)","(3.8, 4.8, 4.680402010050251)"
07-01-2023 11:43:34.997148,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1185131195335276)","(10.0, 12.0, 11.67142857142857)","(5.0, 6.6, 6.446575342465754)","(3.8, 4.8, 4.680402010050251)"
07-01-2023 11:43:36.058180,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1185131195335276)","(10.0, 12.0, 11.67142857142857)","(5.0, 6.6, 6.446575342465754)","(3.8, 4.8, 4.680402010050251)"
07-01-2023 11:43:37.058798,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1185131195335276)","(10.0, 12.0, 11.67142857142857)","(5.0, 6.6, 6.446575342465754)","(3.8, 4.8, 4.680402010050251)"
07-01-2023 11:43:38.055371,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.12109634551495)","(10.0, 12.0, 11.67142857142857)","(5.0, 6.6, 6.446575342465754)","(3.8, 4.8, 4.677294685990338)"
07-01-2023 11:43:38.995271,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.13501872659176)","(10.0, 12.0, 11.67142857142857)","(5.0, 6.6, 6.446575342465754)","(3.8, 4.8, 4.677294685990338)"
07-01-2023 11:43:39.926240,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1358237547892718)","(10.0, 12.0, 11.67142857142857)","(5.0, 6.6, 6.446575342465754)","(3.8, 4.8, 4.677294685990338)"
07-01-2023 11:43:40.815102,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1358237547892718)","(10.0, 12.0, 11.693333333333333)","(5.0, 6.6, 6.446575342465754)","(3.8, 4.8, 4.677294685990338)"
07-01-2023 11:43:41.729946,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1358237547892718)","(10.0, 12.0, 11.693333333333333)","(5.0, 6.6, 6.446575342465754)","(3.8, 4.8, 4.677294685990338)"
07-01-2023 11:43:42.690943,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1358237547892718)","(10.0, 12.0, 11.693333333333333)","(5.0, 6.6, 6.446575342465754)","(3.8, 4.8, 4.677294685990338)"
07-01-2023 11:43:43.734306,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1358237547892718)","(10.0, 12.0, 11.693333333333333)","(5.0, 6.6, 6.3463414634146345)","(3.8, 4.8, 4.677294685990338)"
07-01-2023 11:43:44.748436,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1358237547892718)","(10.0, 12.0, 11.693333333333333)","(5.0, 6.6, 6.3463414634146345)","(3.8, 4.8, 4.677294685990338)"
07-01-2023 11:43:45.791266,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1358237547892718)","(10.0, 12.0, 11.693333333333333)","(5.0, 6.6, 6.3463414634146345)","(3.8, 4.8, 4.677294685990338)"
07-01-2023 11:43:46.816710,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1358237547892718)","(10.0, 12.0, 11.693333333333333)","(5.0, 6.6, 6.361832061068702)","(3.8, 4.8, 4.677294685990338)"
07-01-2023 11:43:47.797261,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.138102893890675)","(10.0, 12.0, 11.693333333333333)","(5.0, 6.6, 6.361832061068702)","(3.8, 4.8, 4.677294685990338)"
07-01-2023 11:43:48.740799,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.138102893890675)","(10.0, 12.0, 11.693333333333333)","(5.0, 6.6, 6.347222222222222)","(3.8, 4.8, 4.677294685990338)"
07-01-2023 11:43:49.703320,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.138102893890675)","(10.0, 12.0, 11.693333333333333)","(5.0, 6.6, 6.347222222222222)","(3.8, 4.8, 4.6737327188940085)"
07-01-2023 11:43:50.680046,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.138102893890675)","(10.0, 12.0, 11.693333333333333)","(5.0, 6.6, 6.347222222222222)","(3.8, 4.8, 4.692485549132948)"
07-01-2023 11:43:51.587947,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1451612903225805)","(10.0, 12.0, 11.693333333333333)","(5.0, 6.6, 6.353068592057761)","(3.8, 4.8, 4.681528662420382)"
07-01-2023 11:43:52.592330,"(8.0, 9.0, 8.852991452991454)","(9.0, 10.5, 10.447916666666666)","(2.6, 3.15, 3.1380434782608697)","(10.0, 12.0, 11.388059701492537)","(5.0, 6.6, 6.358208955223881)","(3.8, 4.8, 4.729007633587786)"
07-01-2023 11:43:53.599795,"(8.0, 9.0, 8.845255474452555)","(9.0, 10.5, 10.330769230769231)","(2.6, 3.15, 3.1401146131805158)","(10.0, 11.5, 11.363636363636363)","(5.0, 6.4, 6.332800000000001)","(3.8, 4.8, 4.735384615384615)"
07-01-2023 11:43:54.642903,"(7.5, 9.0, 8.838235294117649)","(8.5, 10.5, 10.296875)","(2.6, 3.15, 3.143343653250774)","(9.0, 11.5, 11.35820895522388)","(5.5, 6.4, 6.346902654867257)","(3.8, 4.8, 4.725663716814159)"
07-01-2023 11:43:55.623863,"(7.5, 9.0, 8.840944881889765)","(8.5, 10.5, 10.339285714285714)","(2.6, 3.15, 3.143343653250774)","(9.0, 11.5, 11.4)","(5.5, 6.4, 6.346902654867257)","(3.8, 4.8, 4.725663716814159)"
07-01-2023 11:43:56.496685,"(7.5, 9.0, 8.840944881889765)","(8.5, 10.5, 10.339285714285714)","(2.6, 3.15, 3.143343653250774)","(9.0, 11.5, 11.4)","(5.5, 6.4, 6.346902654867257)","(3.8, 4.8, 4.725663716814159)"
07-01-2023 11:43:57.437729,"(7.5, 9.0, 8.840944881889765)","(8.5, 10.5, 10.339285714285714)","(2.6, 3.15, 3.143343653250774)","(9.0, 11.5, 11.4)","(5.5, 6.4, 6.346902654867257)","(3.8, 4.8, 4.725663716814159)"
07-01-2023 11:43:58.411357,"(7.5, 9.0, 8.92093023255814)","(8.5, 10.5, 10.339285714285714)","(2.6, 3.15, 3.143343653250774)","(9.0, 11.5, 11.4)","(5.5, 6.4, 6.382417582417583)","(3.8, 4.8, 4.714728682170542)"
07-01-2023 11:43:59.426832,"(7.5, 9.2, 9.053658536585365)","(8.5, 10.5, 10.413793103448276)","(2.6, 3.2, 3.1637795275590554)","(9.0, 12.0, 11.654545454545454)","(5.5, 6.4, 6.3768115942028984)","(3.8, 4.8, 4.720863309352517)"
07-01-2023 11:44:00.429748,"(7.5, 9.2, 9.053658536585365)","(8.5, 10.5, 10.413793103448276)","(2.6, 3.2, 3.1672209026128266)","(9.0, 12.0, 11.654545454545454)","(5.5, 6.4, 6.3768115942028984)","(3.8, 4.8, 4.726174496644295)"
07-01-2023 11:44:01.326706,"(7.5, 9.2, 9.053658536585365)","(8.5, 10.5, 10.413793103448276)","(2.6, 3.2, 3.1672209026128266)","(9.0, 12.0, 11.654545454545454)","(5.5, 6.4, 6.3768115942028984)","(3.8, 4.8, 4.726174496644295)"
07-01-2023 11:44:02.298493,"(7.5, 9.2, 9.053658536585365)","(8.5, 10.5, 10.413793103448276)","(2.6, 3.2, 3.1672209026128266)","(9.0, 12.0, 11.885245901639344)","(5.5, 6.4, 6.382978723404255)","(3.8, 4.8, 4.466052631578948)"
07-01-2023 11:44:03.265622,"(7.5, 9.2, 9.06)","(8.5, 10.5, 10.413793103448276)","(2.6, 3.2, 3.1825072886297376)","(9.0, 12.5, 11.885245901639344)","(5.5, 6.4, 6.362264150943396)","(3.8, 4.5, 4.463247863247863)"
07-01-2023 11:44:04.252188,"(7.5, 9.2, 9.06)","(8.5, 10.5, 10.413793103448276)","(2.6, 3.2, 3.1933184855233856)","(9.0, 12.5, 11.675)","(5.5, 6.6, 6.362264150943396)","(3.8, 4.5, 4.472549019607843)"
07-01-2023 11:44:05.198956,"(7.5, 9.2, 9.06)","(8.5, 10.5, 10.413793103448276)","(2.6, 3.2, 3.1814814814814816)","(9.0, 12.5, 11.675)","(5.5, 6.6, 6.362264150943396)","(3.8, 4.5, 4.472549019607843)"
07-01-2023 11:44:06.219710,"(7.5, 9.2, 9.06)","(8.5, 10.5, 10.413793103448276)","(2.6, 3.2, 3.1814814814814816)","(9.0, 12.5, 11.988372093023255)","(5.5, 6.6, 6.299186991869919)","(3.8, 4.5, 4.472549019607843)"
07-01-2023 11:44:07.235903,"(7.5, 9.0, 8.848148148148148)","(8.5, 10.5, 10.477064220183486)","(2.6, 3.2, 3.168085106382979)","(9.0, 12.5, 12.15891472868217)","(5.5, 6.4, 6.299186991869919)","(3.8, 4.5, 4.484410646387833)"
07-01-2023 11:44:08.189730,"(7.5, 9.0, 8.848148148148148)","(8.5, 10.5, 10.477064220183486)","(2.6, 3.2, 3.168085106382979)","(9.0, 12.5, 12.15891472868217)","(5.5, 6.4, 6.299186991869919)","(3.8, 4.5, 4.484410646387833)"
07-01-2023 11:44:09.149979,"(7.5, 9.0, 8.848148148148148)","(8.5, 10.5, 10.477064220183486)","(2.6, 3.2, 3.1736842105263157)","(9.0, 12.5, 11.908653846153847)","(5.5, 6.4, 6.2510460251046025)","(3.8, 4.5, 4.463793103448276)"
07-01-2023 11:44:10.033328,"(7.5, 9.0, 8.834437086092716)","(8.5, 10.5, 10.364516129032259)","(2.6, 3.25, 3.2333009708737865)","(9.0, 12.0, 11.908653846153847)","(5.5, 6.4, 6.248995983935743)","(3.8, 4.5, 4.464912280701754)"
07-01-2023 11:44:11.064033,"(7.5, 9.0, 8.835135135135136)","(8.5, 10.5, 10.34451219512195)","(2.6, 3.25, 3.234928716904277)","(9.0, 12.0, 11.916666666666666)","(5.5, 6.4, 6.258333333333334)","(3.8, 4.5, 4.465875370919881)"
07-01-2023 11:44:12.030189,"(7.5, 9.0, 8.815151515151516)","(8.5, 10.5, 10.276315789473685)","(2.6, 3.25, 3.234928716904277)","(9.0, 12.0, 11.916666666666666)","(5.5, 6.4, 6.269135802469136)","(3.8, 4.5, 4.479856115107914)"
07-01-2023 11:44:13.040677,"(7.5, 9.0, 8.817094017094018)","(8.5, 10.5, 10.331896551724139)","(2.6, 3.25, 3.2421945701357466)","(9.0, 12.0, 11.865384615384615)","(5.5, 6.4, 6.269135802469136)","(3.8, 4.5, 4.479856115107914)"
07-01-2023 11:44:13.989155,"(7.5, 9.0, 8.817094017094018)","(8.5, 10.5, 10.331896551724139)","(2.6, 3.25, 3.243490566037736)","(9.0, 12.0, 11.865384615384615)","(5.5, 6.4, 6.269135802469136)","(3.8, 4.5, 4.479856115107914)"
07-01-2023 11:44:14.910848,"(7.5, 9.0, 8.817094017094018)","(8.5, 10.5, 10.331896551724139)","(2.6, 3.25, 3.243478260869565)","(9.0, 12.0, 11.865384615384615)","(5.5, 6.4, 6.269135802469136)","(3.8, 4.5, 4.481443298969072)"
07-01-2023 11:44:15.986183,"(7.5, 9.0, 8.817094017094018)","(8.5, 10.5, 10.30078125)","(2.6, 3.25, 3.2404929577464787)","(9.0, 12.0, 11.916666666666666)","(5.5, 6.4, 6.2586387434554975)","(3.8, 4.5, 4.46959706959707)"
07-01-2023 11:44:16.921675,"(7.5, 9.0, 8.815151515151516)","(8.5, 10.5, 10.30078125)","(2.6, 3.25, 3.2404929577464787)","(9.0, 12.0, 11.916666666666666)","(5.5, 6.4, 6.2586387434554975)","(3.8, 4.5, 4.497938144329897)"
07-01-2023 11:44:17.872644,"(7.5, 9.0, 8.821739130434784)","(8.5, 10.5, 10.409574468085106)","(2.6, 3.3, 3.2660919540229885)","(9.0, 12.5, 12.333333333333334)","(5.5, 6.2, 6.145378151260505)","(3.8, 4.5, 4.487557603686636)"
07-01-2023 11:44:18.744474,"(7.5, 9.0, 8.81923076923077)","(8.5, 10.5, 10.37378640776699)","(2.6, 3.3, 3.255970149253731)","(9.0, 12.0, 11.9125)","(5.5, 6.2, 6.145378151260505)","(3.8, 4.5, 4.488372093023256)"
07-01-2023 11:44:19.781792,"(7.5, 9.0, 8.815533980582526)","(8.5, 10.5, 10.377551020408163)","(2.6, 3.3, 3.2491606714628296)","(9.0, 12.0, 11.982142857142858)","(5.5, 6.2, 6.145045045045046)","(3.8, 4.5, 4.490862944162436)"
07-01-2023 11:44:20.803869,"(7.5, 9.0, 8.804255319148936)","(8.5, 11.0, 10.526119402985074)","(2.6, 3.25, 3.239784946236559)","(9.0, 12.0, 11.982142857142858)","(5.5, 6.2, 6.124324324324324)","(3.8, 4.5, 4.540213523131673)"
07-01-2023 11:44:21.814387,"(7.5, 9.0, 8.803361344537816)","(8.5, 10.5, 10.359223300970873)","(2.6, 3.25, 3.239784946236559)","(9.0, 12.0, 11.982142857142858)","(5.5, 6.2, 6.124324324324324)","(3.8, 4.6, 4.540213523131673)"
07-01-2023 11:44:22.871197,"(7.5, 9.0, 8.803361344537816)","(8.5, 10.5, 10.333333333333334)","(2.6, 3.25, 3.23982869379015)","(9.0, 12.0, 11.982142857142858)","(5.5, 6.2, 6.124324324324324)","(3.8, 4.6, 4.539350180505415)"
07-01-2023 11:44:23.820037,"(7.5, 9.0, 8.803361344537816)","(8.5, 10.5, 10.333333333333334)","(2.6, 3.25, 3.23982869379015)","(9.0, 12.0, 11.982142857142858)","(5.5, 6.2, 6.124324324324324)","(3.8, 4.6, 4.540845070422535)"
07-01-2023 11:44:24.794437,"(7.5, 9.0, 8.803361344537816)","(8.5, 10.5, 10.333333333333334)","(2.6, 3.25, 3.2408123791102517)","(9.0, 12.0, 11.804347826086957)","(5.5, 6.2, 6.13433962264151)","(3.8, 4.6, 4.5395256916996045)"
07-01-2023 11:44:25.799106,"(7.5, 9.0, 8.663768115942029)","(8.5, 10.5, 10.2987012987013)","(2.6, 3.25, 3.2425403225806453)","(9.0, 12.5, 11.711538461538462)","(5.5, 6.2, 6.139473684210526)","(3.8, 4.6, 4.536945812807882)"
07-01-2023 11:44:26.714386,"(7.5, 9.0, 8.66241134751773)","(8.5, 10.5, 10.314814814814815)","(2.6, 3.25, 3.245770065075922)","(9.0, 12.5, 11.711538461538462)","(5.5, 6.2, 6.146368715083799)","(3.8, 4.6, 4.542857142857143)"
07-01-2023 11:44:27.635815,"(7.5, 9.0, 8.669291338582678)","(8.5, 10.5, 10.404761904761905)","(2.6, 3.3, 3.264923076923077)","(9.0, 12.5, 11.759036144578314)","(5.5, 6.2, 6.146368715083799)","(3.8, 4.6, 4.542857142857143)"
07-01-2023 11:44:28.634305,"(7.5, 9.0, 8.669291338582678)","(8.5, 10.5, 10.404761904761905)","(2.6, 3.3, 3.2712837837837836)","(9.0, 12.5, 11.940298507462687)","(5.5, 6.2, 6.153398058252427)","(3.8, 4.6, 4.4885167464114835)"
07-01-2023 11:44:29.667543,"(7.5, 9.0, 8.669291338582678)","(8.5, 10.5, 10.404761904761905)","(2.6, 3.3, 3.2712837837837836)","(9.0, 12.5, 11.887323943661972)","(5.5, 6.2, 6.153398058252427)","(3.8, 4.5, 4.4885167464114835)"
07-01-2023 11:44:30.630614,"(7.5, 9.0, 8.669291338582678)","(8.5, 10.5, 10.404761904761905)","(2.6, 3.3, 3.2712837837837836)","(9.0, 12.5, 11.887323943661972)","(5.5, 6.2, 6.153398058252427)","(3.8, 4.5, 4.4885167464114835)"
07-01-2023 11:44:31.548004,"(7.5, 9.0, 8.669291338582678)","(8.5, 10.5, 10.375)","(2.6, 3.3, 3.2712837837837836)","(9.0, 12.5, 11.887323943661972)","(5.5, 6.2, 6.153398058252427)","(3.8, 4.5, 4.4885167464114835)"
07-01-2023 11:44:32.458347,"(7.5, 9.0, 8.669291338582678)","(8.5, 10.5, 10.375)","(2.6, 3.3, 3.27503671071953)","(9.0, 12.5, 11.887323943661972)","(5.5, 6.2, 6.153398058252427)","(3.8, 4.5, 4.4885167464114835)"
07-01-2023 11:44:33.451193,"(7.5, 9.0, 8.669291338582678)","(8.5, 10.5, 10.375)","(2.6, 3.3, 3.27503671071953)","(9.0, 12.5, 11.887323943661972)","(5.5, 6.2, 6.153398058252427)","(3.8, 4.5, 4.513149847094801)"
07-01-2023 11:44:34.497247,"(7.5, 9.0, 8.669291338582678)","(8.5, 10.5, 10.375)","(2.6, 3.3, 3.27503671071953)","(9.0, 13.0, 12.136363636363637)","(5.5, 6.2, 6.153398058252427)","(3.8, 4.6, 4.514906832298137)"
07-01-2023 11:44:35.458061,"(7.5, 9.0, 8.669291338582678)","(8.5, 10.5, 10.375)","(2.6, 3.3, 3.27503671071953)","(9.0, 12.5, 12.085365853658537)","(5.5, 6.2, 6.137089201877934)","(3.8, 4.6, 4.486666666666666)"
07-01-2023 11:44:36.436501,"(7.5, 9.0, 8.683221476510067)","(8.5, 10.5, 10.34)","(2.6, 3.3, 3.261011904761905)","(9.0, 12.5, 12.085365853658537)","(5.5, 6.2, 6.137089201877934)","(3.8, 4.5, 4.486666666666666)"
07-01-2023 11:44:37.382747,"(7.5, 9.0, 8.683221476510067)","(8.5, 10.5, 10.34)","(2.6, 3.3, 3.261011904761905)","(9.0, 12.5, 12.085365853658537)","(5.5, 6.2, 6.137089201877934)","(3.8, 4.5, 4.486666666666666)"
07-01-2023 11:44:38.333334,"(7.5, 9.0, 8.684931506849315)","(8.5, 10.5, 10.34)","(2.6, 3.3, 3.258544303797468)","(9.0, 12.5, 12.115384615384615)","(5.5, 6.2, 6.140384615384615)","(3.8, 4.5, 4.489893617021276)"
07-01-2023 11:44:39.244546,"(7.5, 9.0, 8.691176470588236)","(8.5, 10.5, 10.34)","(2.6, 3.3, 3.2805925925925923)","(9.0, 12.5, 12.25)","(5.5, 6.2, 6.132727272727273)","(3.8, 4.6, 4.511184210526316)"
07-01-2023 11:44:40.180078,"(7.5, 9.0, 8.691176470588236)","(8.5, 10.5, 10.34)","(2.6, 3.3, 3.280389221556886)","(9.0, 12.5, 12.25)","(5.5, 6.2, 6.132727272727273)","(3.8, 4.3, 4.216161616161616)"
07-01-2023 11:44:41.225772,"(7.5, 9.0, 8.828813559322034)","(8.5, 10.5, 10.378787878787879)","(2.6, 3.3, 3.284831460674157)","(9.0, 12.5, 12.25)","(5.5, 6.2, 6.132727272727273)","(3.8, 4.3, 4.220459770114942)"
07-01-2023 11:44:42.273041,"(7.5, 9.0, 8.693939393939393)","(8.5, 11.0, 10.166666666666666)","(2.6, 3.3, 3.282911392405063)","(9.0, 12.5, 12.25)","(5.5, 6.2, 6.132727272727273)","(3.8, 4.3, 4.2189695550351285)"
07-01-2023 11:44:43.253884,"(7.5, 9.0, 8.693939393939393)","(8.5, 11.0, 10.166666666666666)","(2.6, 3.3, 3.282911392405063)","(9.0, 12.5, 12.289473684210526)","(5.5, 6.2, 6.144150943396227)","(3.8, 4.3, 4.2189695550351285)"
07-01-2023 11:44:44.186413,"(7.5, 9.0, 8.693939393939393)","(8.5, 11.0, 10.166666666666666)","(2.6, 3.3, 3.282911392405063)","(9.0, 12.5, 12.289473684210526)","(5.5, 6.2, 6.144150943396227)","(3.8, 4.3, 4.21260162601626)"
07-01-2023 11:44:45.149750,"(7.5, 9.0, 8.693939393939393)","(8.5, 11.0, 10.166666666666666)","(2.6, 3.3, 3.282911392405063)","(9.0, 12.5, 12.289473684210526)","(5.5, 6.2, 6.144150943396227)","(3.8, 4.3, 4.216015625)"
07-01-2023 11:44:46.043408,"(7.5, 9.0, 8.838016528925621)","(8.5, 11.0, 10.166666666666666)","(2.6, 3.3, 3.2854838709677416)","(9.0, 12.5, 12.289473684210526)","(5.5, 6.2, 6.144150943396227)","(3.8, 4.3, 4.21260162601626)"
07-01-2023 11:44:47.050638,"(7.5, 9.0, 8.824657534246576)","(8.5, 11.0, 10.06015037593985)","(2.6, 3.35, 3.3111111111111113)","(9.0, 12.5, 12.1)","(5.5, 6.2, 6.144150943396227)","(3.8, 4.3, 4.21260162601626)"
07-01-2023 11:44:48.070532,"(7.5, 9.0, 8.730526315789474)","(8.5, 11.0, 10.06015037593985)","(2.6, 3.35, 3.339722222222222)","(9.0, 12.5, 12.1)","(5.5, 6.2, 6.144150943396227)","(3.8, 4.3, 4.21260162601626)"
07-01-2023 11:44:49.010133,"(7.5, 9.0, 8.730526315789474)","(8.5, 10.5, 10.366666666666667)","(2.6, 3.35, 3.3391176470588237)","(9.0, 12.5, 12.1)","(5.5, 6.2, 6.144150943396227)","(3.8, 4.3, 4.213596491228071)"
07-01-2023 11:44:50.085682,"(7.5, 9.0, 8.730526315789474)","(8.5, 10.5, 10.366666666666667)","(2.6, 3.35, 3.3391176470588237)","(9.0, 12.5, 11.928571428571429)","(5.5, 6.2, 6.144150943396227)","(3.8, 4.3, 4.220564516129032)"
07-01-2023 11:44:51.018023,"(7.5, 9.0, 8.730526315789474)","(8.5, 10.5, 10.366666666666667)","(2.6, 3.35, 3.3391176470588237)","(9.0, 12.5, 11.928571428571429)","(5.5, 6.2, 6.132727272727273)","(3.8, 4.3, 4.226930320150659)"
07-01-2023 11:44:52.083530,"(7.5, 9.0, 8.928624535315985)","(8.5, 10.5, 10.33030303030303)","(2.6, 3.35, 3.3384375)","(9.0, 12.5, 11.928571428571429)","(5.5, 6.2, 6.132727272727273)","(3.8, 4.3, 4.2208163265306125)"
07-01-2023 11:44:53.025451,"(7.5, 9.0, 8.727659574468085)","(8.5, 10.5, 10.18888888888889)","(2.6, 3.4, 3.3657754010695187)","(9.0, 12.5, 11.928571428571429)","(5.5, 6.2, 6.166857142857143)","(3.8, 4.3, 4.2208163265306125)"
07-01-2023 11:44:53.946116,"(7.5, 9.0, 8.727659574468085)","(8.5, 10.5, 10.18888888888889)","(2.6, 3.4, 3.3657754010695187)","(9.0, 12.5, 11.928571428571429)","(5.5, 6.2, 6.166857142857143)","(3.8, 4.3, 4.225757575757576)"
