,Bundy Traveller,Stuck In Mud,Miss Maggie May,Abby Road,Zambora Blaster,Pure Devil,Gagan Singlets,Sadie Seahorse
04-01-2023 11:48:57.770686,"(2.1, 3.0, 2.2800000000000002)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 32.400000000000006)","(7.5, 12.5, 11.716666666666667)","(10.0, 21.0, 14.0)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:48:58.933500,"(2.1, 3.0, 2.2800000000000002)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 32.400000000000006)","(7.5, 12.5, 11.716666666666667)","(10.0, 21.0, 14.0)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:48:59.940351,"(2.1, 3.0, 2.2800000000000002)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 32.400000000000006)","(7.5, 12.5, 11.716666666666667)","(10.0, 21.0, 14.0)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:00.917981,"(2.1, 3.0, 2.2800000000000002)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 32.400000000000006)","(7.5, 12.5, 11.716666666666667)","(10.0, 21.0, 14.0)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:02.063189,"(2.1, 3.0, 2.2800000000000002)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 21.0, 14.0)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:03.064522,"(2.1, 3.0, 2.2800000000000002)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 21.0, 14.0)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:04.027579,"(2.1, 3.0, 2.2800000000000002)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 21.0, 14.0)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:05.035272,"(2.1, 3.0, 2.2800000000000002)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 21.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:06.011084,"(2.1, 3.0, 2.2800000000000002)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:07.003009,"(2.1, 3.0, 2.2800000000000002)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:07.977738,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:08.977182,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:10.044944,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:11.117857,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:12.209192,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:13.259185,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:14.282312,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.4, 5.96)"
04-01-2023 11:49:15.387099,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.4, 8.174999999999999)"
04-01-2023 11:49:16.393452,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.2, 8.174999999999999)"
04-01-2023 11:49:17.412949,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.2, 8.174999999999999)"
04-01-2023 11:49:18.468101,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.2, 8.174999999999999)"
04-01-2023 11:49:19.476429,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.2, 8.174999999999999)"
04-01-2023 11:49:20.520408,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.2, 8.174999999999999)"
04-01-2023 11:49:21.518539,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.2, 8.174999999999999)"
04-01-2023 11:49:22.550356,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.2, 8.174999999999999)"
04-01-2023 11:49:23.605235,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 11.716666666666667)","(10.0, 19.0, 14.75)","(6.0, 13.0, 12.0)","(4.6, 9.2, 8.174999999999999)"
04-01-2023 11:49:24.661760,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 12.0)","(4.6, 9.2, 8.174999999999999)"
04-01-2023 11:49:25.647341,"(2.1, 3.0, 2.37)","(8.5, 21.0, 11.5)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 33.5)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 8.174999999999999)"
04-01-2023 11:49:26.628923,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 32.90909090909091)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:27.617939,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:28.581631,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:29.553398,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:30.522644,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:31.522086,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:32.487466,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:33.529018,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:34.538260,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:35.629350,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:36.627833,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:37.582227,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:42.715565,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:43.732402,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 24.0)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:44.767479,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 25.11111111111111)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 16.166666666666668)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:45.743309,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.916666666666664)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:46.771463,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.916666666666664)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:47.891385,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.916666666666664)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:48.934091,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.916666666666664)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:49.928320,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.916666666666664)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:51.051636,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.916666666666664)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:52.098765,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.916666666666664)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:53.164347,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.916666666666664)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:54.213298,"(2.1, 3.0, 2.37)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.916666666666664)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:55.302760,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.916666666666664)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:56.321596,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.916666666666664)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:57.290853,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.916666666666664)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.25)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:58.277984,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 48.54166666666667)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:49:59.439162,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:00.592226,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:01.681913,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:02.716675,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:03.905598,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:05.033723,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:06.032081,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:07.130243,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:08.210707,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:09.251845,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:10.272019,"(2.1, 3.0, 2.64)","(8.5, 21.0, 12.857142857142858)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:11.297614,"(2.1, 3.0, 2.64)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:12.302849,"(2.1, 3.0, 2.37)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:13.376182,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:14.404121,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:15.472247,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:16.466345,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:17.465080,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:18.493621,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:19.633327,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:20.726349,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:21.794268,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:22.776290,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:23.761963,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:24.855878,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:25.899072,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:26.943497,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:27.980313,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:29.006082,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
04-01-2023 11:50:30.084624,"(2.1, 3.0, 2.2800000000000002)","(8.5, 23.0, 12.577777777777778)","(19.0, 70.0, 27.5)","(19.0, 50.0, 26.785714285714285)","(7.5, 12.5, 10.15)","(10.0, 19.0, 14.75)","(6.0, 13.0, 10.1)","(4.6, 9.2, 7.199999999999999)"
