,Greek Flame,Greek Temptation,Typhoon Nellie,Sketchy Russ,Winlock Augustus,Be Good Beach,Stinger Casey,Winlock Too Much
05-01-2023 15:29:34.478346,"(5.5, 10.5, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 3.7386363636363633)","(3.6, 4.9, 4.35)","(8.5, 20.0, 16.700000000000003)"
05-01-2023 15:29:35.631171,"(5.5, 10.5, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 3.7386363636363633)","(3.6, 4.9, 4.35)","(8.5, 20.0, 16.700000000000003)"
05-01-2023 15:29:36.745463,"(5.5, 10.5, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 3.7386363636363633)","(3.6, 4.9, 4.35)","(8.5, 20.0, 16.700000000000003)"
05-01-2023 15:29:37.916139,"(5.5, 10.5, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 3.7386363636363633)","(3.6, 4.9, 4.35)","(8.5, 20.0, 16.700000000000003)"
05-01-2023 15:29:39.076534,"(5.5, 10.5, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 3.7386363636363633)","(3.6, 4.9, 4.35)","(8.5, 20.0, 16.700000000000003)"
05-01-2023 15:29:40.300764,"(5.5, 10.5, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 3.7386363636363633)","(3.6, 4.9, 4.35)","(8.5, 20.0, 16.700000000000003)"
05-01-2023 15:29:41.541456,"(5.5, 10.5, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 3.7386363636363633)","(3.6, 4.9, 4.35)","(8.5, 20.0, 16.700000000000003)"
05-01-2023 15:29:42.762629,"(5.5, 10.5, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.2, 6.2)","(31.0, 220.0, 105.53846153846155)","(3.9, 4.3, 3.7386363636363633)","(3.6, 4.9, 4.35)","(8.5, 20.0, 10.15)"
05-01-2023 15:29:43.949755,"(5.5, 10.5, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.2, 6.2)","(31.0, 220.0, 105.53846153846155)","(3.9, 4.3, 3.7386363636363633)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.15)"
05-01-2023 15:29:45.109262,"(5.5, 10.5, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.2, 6.2)","(31.0, 220.0, 105.53846153846155)","(3.9, 4.3, 3.7386363636363633)","(3.6, 4.9, 4.35)","(8.5, 21.0, 14.7)"
05-01-2023 15:29:46.291389,"(5.5, 10.5, 9.333333333333334)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.2, 6.2)","(31.0, 220.0, 105.53846153846155)","(3.9, 4.3, 4.168055555555555)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.32)"
05-01-2023 15:29:47.416503,"(5.5, 10.5, 9.725)","(7.0, 15.5, 10.5)","(7.5, 17.5, 11.700000000000001)","(5.0, 8.2, 6.2)","(31.0, 220.0, 105.53846153846155)","(3.9, 4.3, 3.9113636363636366)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.32)"
05-01-2023 15:29:48.568318,"(5.5, 11.0, 9.666666666666666)","(7.0, 16.0, 13.266666666666666)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 4.0)","(3.6, 4.9, 4.35)","(8.5, 21.0, 15.120000000000001)"
05-01-2023 15:29:49.768445,"(5.5, 11.0, 7.666666666666667)","(7.0, 16.0, 13.657142857142855)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 4.0)","(3.6, 4.9, 4.35)","(8.5, 21.0, 15.120000000000001)"
05-01-2023 15:29:51.000523,"(5.5, 11.0, 9.933333333333334)","(7.0, 16.0, 12.8)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 4.0)","(3.6, 4.9, 4.35)","(8.5, 21.0, 15.120000000000001)"
05-01-2023 15:29:52.191411,"(5.5, 11.0, 9.466666666666667)","(7.0, 16.0, 12.8)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 4.0)","(3.6, 4.9, 4.35)","(8.5, 21.0, 15.120000000000001)"
05-01-2023 15:29:53.425847,"(5.5, 11.0, 9.466666666666667)","(7.0, 16.0, 12.8)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 4.0)","(3.6, 4.9, 4.35)","(8.5, 21.0, 13.10909090909091)"
05-01-2023 15:29:54.547249,"(5.5, 11.0, 9.466666666666667)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 4.0)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.46)"
05-01-2023 15:29:55.605058,"(5.5, 11.0, 9.466666666666667)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 4.0)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.46)"
05-01-2023 15:29:56.661866,"(5.5, 11.0, 9.466666666666667)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.3, 4.0)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.46)"
05-01-2023 15:29:57.791083,"(5.5, 11.0, 9.466666666666667)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 3.953125)","(3.6, 4.9, 4.35)","(8.5, 21.0, 13.363636363636363)"
05-01-2023 15:29:58.921825,"(5.5, 11.0, 9.466666666666667)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 3.953125)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.74)"
05-01-2023 15:30:00.122927,"(5.5, 10.5, 9.133333333333333)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.74)"
05-01-2023 15:30:01.241108,"(5.5, 10.5, 9.133333333333333)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 9.975)"
05-01-2023 15:30:02.365354,"(5.5, 10.5, 9.133333333333333)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.32)"
05-01-2023 15:30:03.461624,"(5.5, 10.5, 9.133333333333333)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.32)"
05-01-2023 15:30:04.632687,"(5.5, 10.5, 9.133333333333333)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 15.811764705882354)"
05-01-2023 15:30:05.923748,"(5.5, 10.5, 9.133333333333333)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.46)"
05-01-2023 15:30:07.187374,"(5.5, 10.5, 9.133333333333333)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.46)"
05-01-2023 15:30:08.410599,"(5.5, 10.5, 9.883333333333333)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.46)"
05-01-2023 15:30:09.695732,"(5.5, 10.5, 9.883333333333333)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.981818181818182)"
05-01-2023 15:30:10.920472,"(5.5, 10.5, 9.883333333333333)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.981818181818182)"
05-01-2023 15:30:12.257590,"(5.5, 10.5, 9.883333333333333)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 9.975)"
05-01-2023 15:30:13.445205,"(5.5, 11.0, 10.05)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 9.975)"
05-01-2023 15:30:14.633632,"(5.5, 11.0, 10.05)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 13.65)"
05-01-2023 15:30:15.869058,"(5.5, 11.0, 9.8)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 13.65)"
05-01-2023 15:30:17.007349,"(5.5, 11.0, 9.8)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.32)"
05-01-2023 15:30:18.137827,"(5.5, 11.0, 9.8)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 9.975)"
05-01-2023 15:30:19.371116,"(5.5, 11.0, 9.8)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 220.0, 92.125)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.981818181818182)"
05-01-2023 15:30:20.583955,"(5.5, 11.0, 9.8)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 6.2)","(31.0, 160.0, 139.0)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.46)"
05-01-2023 15:30:21.872455,"(5.5, 11.0, 9.8)","(7.0, 16.0, 13.399999999999999)","(7.5, 16.5, 11.366666666666667)","(5.0, 8.2, 7.48)","(31.0, 160.0, 139.0)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.127272727272729)"
05-01-2023 15:30:23.113712,"(5.5, 11.0, 9.8)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 160.0, 139.0)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.333333333333334)"
05-01-2023 15:30:24.290728,"(5.5, 11.0, 9.8)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 160.0, 139.0)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.333333333333334)"
05-01-2023 15:30:25.477502,"(5.5, 11.0, 9.8)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 160.0, 139.0)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.333333333333334)"
05-01-2023 15:30:26.708678,"(5.5, 11.0, 9.8)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 160.0, 139.0)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.333333333333334)"
05-01-2023 15:30:27.906800,"(5.5, 11.0, 10.085714285714285)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 160.0, 139.0)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.333333333333334)"
05-01-2023 15:30:29.138688,"(5.5, 11.0, 10.085714285714285)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 160.0, 139.0)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.418181818181818)"
05-01-2023 15:30:30.385686,"(5.5, 11.0, 10.085714285714285)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 160.0, 139.0)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:31.652046,"(5.5, 11.0, 10.085714285714285)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 160.0, 139.0)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:32.880330,"(5.5, 11.0, 10.0)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 160.0, 139.0)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:34.109025,"(5.5, 11.0, 10.0)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 160.0, 139.0)","(3.9, 4.4, 4.102083333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:35.349101,"(5.5, 11.0, 10.0)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 160.0, 180.66666666666666)","(3.9, 4.4, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.709090909090909)"
05-01-2023 15:30:36.591059,"(5.5, 11.0, 10.0)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 12.709090909090909)"
05-01-2023 15:30:37.851762,"(5.5, 11.0, 10.0)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:39.051631,"(5.5, 11.0, 10.0)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:40.483216,"(5.5, 11.0, 10.0)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:41.970704,"(5.5, 11.0, 10.0)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:43.299337,"(5.5, 11.0, 10.0)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:44.663873,"(5.5, 11.0, 10.0)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:46.015387,"(5.5, 11.0, 10.0)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:47.347179,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:48.625948,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:49.911123,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:51.164781,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:52.364869,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:53.544471,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:54.713310,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:55.994545,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:57.207401,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:58.446513,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:30:59.661846,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:00.785906,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:01.905249,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:03.044875,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:04.189016,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:05.520362,"(5.5, 11.0, 10.44)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:06.726970,"(5.5, 11.0, 9.8)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:08.019785,"(5.5, 11.0, 9.24)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:09.463605,"(5.5, 11.0, 9.533333333333333)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:10.821143,"(5.5, 11.0, 9.2)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:12.257379,"(5.5, 10.5, 9.2)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:13.515105,"(5.5, 10.5, 9.2)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:14.752868,"(5.5, 10.5, 9.2)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:16.048955,"(5.5, 10.5, 9.2)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:17.271624,"(5.5, 10.5, 9.2)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
05-01-2023 15:31:18.535398,"(5.5, 10.5, 9.2)","(7.0, 16.0, 10.933333333333334)","(7.5, 16.5, 11.5)","(5.0, 8.0, 7.48)","(31.0, 210.0, 180.66666666666666)","(3.9, 4.5, 4.088333333333334)","(3.6, 4.9, 4.35)","(8.5, 21.0, 10.68888888888889)"
