,Gray Royality,Blanquita Nieve,Rose Knows,Out Ona Limb,Mind Your Own,Chargina,Perfect Limit
14-12-2022 12:01:56.869108,"(10.0, 14.0, 12.418604651162791)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.328)","(41.0, 980.0, 446.0)","(3.3, 3.65, 3.583333333333333)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:01:57.868981,"(10.0, 14.0, 12.418604651162791)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.328)","(41.0, 980.0, 446.0)","(3.3, 3.65, 3.583333333333333)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:01:58.946598,"(10.0, 14.0, 12.418604651162791)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 446.0)","(3.3, 3.65, 3.583333333333333)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:01:59.995492,"(10.0, 14.0, 12.418604651162791)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 446.0)","(3.3, 3.65, 3.583333333333333)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:01.040240,"(10.0, 14.0, 12.418604651162791)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 446.0)","(3.3, 3.65, 3.583333333333333)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:01.978681,"(10.0, 14.0, 12.418604651162791)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 535.0)","(3.3, 3.65, 3.583333333333333)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:02.960303,"(10.0, 14.0, 12.418604651162791)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 530.0)","(3.3, 3.65, 3.583333333333333)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:03.937358,"(10.0, 14.0, 12.583333333333334)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 532.5)","(3.3, 3.65, 3.59)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:04.896010,"(10.0, 14.0, 12.583333333333334)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 386.6666666666667)","(3.3, 3.65, 3.59)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:05.979083,"(10.0, 14.0, 12.583333333333334)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 386.6666666666667)","(3.3, 3.65, 3.59)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:07.028957,"(10.0, 14.0, 12.418604651162791)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 386.6666666666667)","(3.3, 3.65, 3.59)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:08.216550,"(10.0, 14.0, 12.418604651162791)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 386.6666666666667)","(3.3, 3.65, 3.59)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:09.182329,"(10.0, 14.0, 12.418604651162791)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 386.6666666666667)","(3.3, 3.65, 3.59)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:10.175155,"(10.0, 14.0, 12.418604651162791)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 386.6666666666667)","(3.3, 3.65, 3.59)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:11.230111,"(10.0, 14.0, 12.418604651162791)","(14.0, 25.0, 22.0)","(2.5, 3.4, 3.3121951219512193)","(41.0, 980.0, 386.6666666666667)","(3.3, 3.65, 3.458730158730159)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:12.332969,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 22.0)","(2.6, 3.4, 3.3121951219512193)","(41.0, 980.0, 386.6666666666667)","(3.3, 3.55, 3.4567226890756304)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:13.318340,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 23.625)","(2.6, 3.4, 3.3121951219512193)","(41.0, 980.0, 386.6666666666667)","(3.3, 3.55, 3.4567226890756304)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:14.299023,"(10.0, 14.0, 12.583333333333334)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.4, 3.3121951219512193)","(41.0, 980.0, 386.6666666666667)","(3.3, 3.55, 3.4567226890756304)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:15.328810,"(10.0, 14.0, 12.583333333333334)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.4, 3.3121951219512193)","(41.0, 980.0, 386.6666666666667)","(3.3, 3.5, 3.49)","(4.4, 4.8, 4.65)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:16.302687,"(10.0, 14.0, 12.583333333333334)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.4, 3.3121951219512193)","(41.0, 980.0, 386.6666666666667)","(3.3, 3.5, 3.49)","(4.4, 4.8, 4.568181818181818)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:17.279000,"(10.0, 14.0, 12.583333333333334)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.4, 3.3121951219512193)","(41.0, 980.0, 535.0)","(3.3, 3.5, 3.49)","(4.4, 4.8, 4.568181818181818)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:18.340915,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.4, 3.3121951219512193)","(41.0, 980.0, 316.25)","(3.3, 3.5, 3.49)","(4.4, 4.8, 4.568181818181818)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:19.281388,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.4, 3.3121951219512193)","(41.0, 980.0, 316.25)","(3.3, 3.5, 3.49)","(4.4, 4.8, 4.568181818181818)","(11.0, 13.0, 12.55)"
14-12-2022 12:02:20.267543,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.4, 3.3121951219512193)","(41.0, 980.0, 316.25)","(3.3, 3.5, 3.4823529411764707)","(4.4, 4.8, 4.568181818181818)","(11.0, 13.0, 12.541666666666666)"
14-12-2022 12:02:21.199024,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 21.333333333333332)","(2.6, 3.4, 3.3121951219512193)","(41.0, 980.0, 316.25)","(3.2, 3.5, 3.4823529411764707)","(4.4, 4.8, 4.568181818181818)","(11.0, 13.0, 12.541666666666666)"
14-12-2022 12:02:22.131808,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 21.333333333333332)","(2.6, 3.4, 3.35)","(41.0, 980.0, 316.25)","(3.2, 3.5, 3.4823529411764707)","(4.4, 4.8, 4.568181818181818)","(11.0, 13.0, 12.1)"
14-12-2022 12:02:23.158752,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 21.333333333333332)","(2.6, 3.4, 3.2578947368421054)","(41.0, 980.0, 316.25)","(3.2, 3.5, 3.4823529411764707)","(4.4, 4.8, 4.568181818181818)","(11.0, 12.5, 12.1)"
14-12-2022 12:02:24.132612,"(10.0, 14.0, 12.521739130434783)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.4, 3.2578947368421054)","(41.0, 980.0, 316.25)","(3.2, 3.5, 3.4823529411764707)","(4.4, 4.8, 4.568181818181818)","(11.0, 12.5, 12.055555555555555)"
14-12-2022 12:02:25.124431,"(10.0, 14.0, 12.521739130434783)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.4, 3.2578947368421054)","(41.0, 980.0, 316.25)","(3.2, 3.5, 3.4823529411764707)","(4.4, 4.8, 4.568181818181818)","(11.0, 12.5, 12.055555555555555)"
14-12-2022 12:02:26.139798,"(10.0, 14.0, 12.583333333333334)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.35, 3.26)","(41.0, 980.0, 316.25)","(3.2, 3.5, 3.4823529411764707)","(4.4, 4.8, 4.568181818181818)","(11.0, 12.5, 12.055555555555555)"
14-12-2022 12:02:27.081537,"(10.0, 14.0, 12.583333333333334)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.35, 3.26)","(41.0, 980.0, 316.25)","(3.2, 3.5, 3.4823529411764707)","(4.4, 4.8, 4.568181818181818)","(11.0, 12.5, 14.0)"
14-12-2022 12:02:28.061800,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.35, 3.225)","(41.0, 980.0, 316.25)","(3.2, 3.5, 3.4478260869565216)","(4.4, 4.8, 4.638095238095238)","(11.0, 17.0, 15.125)"
14-12-2022 12:02:29.026467,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.35, 3.2875)","(41.0, 980.0, 316.25)","(3.2, 3.5, 3.4217391304347826)","(4.4, 4.8, 4.638095238095238)","(11.0, 17.0, 14.3)"
14-12-2022 12:02:30.017572,"(10.0, 14.0, 12.583333333333334)","(15.0, 25.0, 23.77777777777778)","(2.6, 3.35, 3.2875)","(41.0, 980.0, 316.25)","(3.2, 3.5, 3.405263157894737)","(4.4, 4.8, 4.63076923076923)","(11.0, 17.0, 14.3)"
14-12-2022 12:02:31.073053,"(10.0, 14.0, 12.583333333333334)","(15.0, 25.0, 23.77777777777778)","(2.7, 3.35, 3.2875)","(41.0, 980.0, 316.25)","(3.2, 3.5, 3.405263157894737)","(4.2, 4.8, 4.6571428571428575)","(11.0, 17.0, 14.3)"
14-12-2022 12:02:32.091392,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 23.77777777777778)","(2.7, 3.35, 3.2875)","(41.0, 980.0, 530.0)","(3.2, 3.5, 3.405263157894737)","(4.2, 4.7, 4.726666666666667)","(11.0, 17.0, 16.625)"
14-12-2022 12:02:33.038300,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 23.77777777777778)","(2.7, 3.2, 3.1707547169811323)","(41.0, 980.0, 530.0)","(3.2, 3.5, 3.405263157894737)","(4.2, 4.8, 4.726666666666667)","(11.0, 18.0, 16.625)"
14-12-2022 12:02:34.042553,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 23.77777777777778)","(2.7, 3.2, 3.167708333333333)","(41.0, 980.0, 532.5)","(3.2, 3.5, 3.405263157894737)","(4.2, 4.8, 4.771428571428571)","(11.0, 18.0, 16.428571428571427)"
14-12-2022 12:02:35.069417,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 23.0)","(2.7, 3.35, 3.275925925925926)","(41.0, 980.0, 386.6666666666667)","(3.2, 3.5, 3.405263157894737)","(4.2, 4.8, 4.771428571428571)","(11.0, 18.0, 15.25)"
14-12-2022 12:02:36.084615,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 23.0)","(2.7, 3.35, 3.275925925925926)","(41.0, 980.0, 386.6666666666667)","(3.2, 3.5, 3.405263157894737)","(4.2, 4.8, 4.771428571428571)","(11.0, 18.0, 15.25)"
14-12-2022 12:02:37.036978,"(10.0, 14.0, 12.418604651162791)","(15.0, 25.0, 23.0)","(2.7, 3.35, 3.25)","(41.0, 980.0, 386.6666666666667)","(3.2, 3.5, 3.4)","(4.2, 4.8, 4.771428571428571)","(11.0, 19.5, 17.166666666666668)"
14-12-2022 12:02:38.074127,"(10.0, 13.5, 13.227272727272727)","(15.0, 25.0, 21.333333333333332)","(2.7, 3.35, 3.25)","(41.0, 980.0, 626.0)","(3.2, 3.5, 3.4)","(4.2, 4.8, 4.771428571428571)","(11.0, 19.5, 17.75)"
14-12-2022 12:02:39.087358,"(10.0, 13.5, 13.227272727272727)","(15.0, 25.0, 21.333333333333332)","(2.7, 3.35, 3.25)","(41.0, 980.0, 393.3333333333333)","(3.2, 3.5, 3.4)","(4.2, 4.8, 4.771428571428571)","(11.0, 19.5, 15.0)"
14-12-2022 12:02:40.097423,"(10.0, 14.0, 12.409090909090908)","(16.0, 25.0, 21.333333333333332)","(2.7, 3.35, 3.3074468085106385)","(41.0, 980.0, 393.3333333333333)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.76)","(11.0, 19.0, 15.0)"
14-12-2022 12:02:41.192756,"(10.0, 14.0, 12.409090909090908)","(16.0, 25.0, 21.333333333333332)","(2.7, 3.35, 3.3074468085106385)","(41.0, 980.0, 393.3333333333333)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.76)","(11.0, 19.0, 15.0)"
14-12-2022 12:02:42.246886,"(10.0, 14.0, 12.409090909090908)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.242857142857143)","(41.0, 980.0, 393.3333333333333)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.76)","(11.0, 19.0, 15.0)"
14-12-2022 12:02:43.269288,"(10.0, 13.5, 13.227272727272727)","(16.0, 25.0, 21.333333333333332)","(2.7, 3.35, 3.3122641509433963)","(41.0, 980.0, 393.3333333333333)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.76)","(11.0, 19.0, 15.0)"
14-12-2022 12:02:44.257267,"(10.0, 13.5, 13.227272727272727)","(16.0, 25.0, 21.333333333333332)","(2.7, 3.35, 3.31)","(41.0, 980.0, 393.3333333333333)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.76)","(11.0, 19.0, 15.0)"
14-12-2022 12:02:45.296935,"(10.0, 13.5, 13.227272727272727)","(16.0, 25.0, 21.333333333333332)","(2.7, 3.35, 3.31)","(41.0, 980.0, 393.3333333333333)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.7375)","(11.0, 19.0, 15.0)"
14-12-2022 12:02:46.317311,"(10.0, 13.5, 13.227272727272727)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 626.0)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.7375)","(11.0, 19.0, 15.75)"
14-12-2022 12:02:47.314229,"(10.0, 14.0, 12.409090909090908)","(16.0, 25.0, 21.333333333333332)","(2.7, 3.35, 3.31)","(41.0, 980.0, 626.0)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.7214285714285715)","(11.0, 19.0, 15.75)"
14-12-2022 12:02:48.278802,"(10.0, 13.5, 13.0)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 537.5)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.7214285714285715)","(11.0, 18.5, 15.75)"
14-12-2022 12:02:49.303021,"(10.0, 13.5, 13.0)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 449.0)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.7214285714285715)","(11.0, 18.5, 15.75)"
14-12-2022 12:02:50.244541,"(10.0, 13.5, 13.227272727272727)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 443.0)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.7214285714285715)","(11.0, 18.5, 15.75)"
14-12-2022 12:02:51.258822,"(10.0, 13.5, 13.227272727272727)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 312.5)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.637037037037037)","(11.0, 18.5, 15.75)"
14-12-2022 12:02:52.338888,"(10.0, 14.0, 12.714285714285714)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 312.5)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.637037037037037)","(11.0, 18.5, 15.75)"
14-12-2022 12:02:53.521079,"(10.0, 14.0, 12.714285714285714)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 449.0)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.637037037037037)","(11.0, 18.5, 15.75)"
14-12-2022 12:02:54.553031,"(10.0, 14.0, 12.857142857142858)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 449.0)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.637037037037037)","(11.0, 18.5, 15.75)"
14-12-2022 12:02:55.562858,"(10.0, 14.0, 12.857142857142858)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 449.0)","(3.1, 3.5, 3.4)","(4.2, 4.8, 4.637037037037037)","(11.0, 18.5, 15.75)"
14-12-2022 12:02:56.625129,"(10.0, 14.0, 12.857142857142858)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 320.0)","(3.1, 3.5, 3.38)","(4.2, 4.8, 4.6454545454545455)","(11.0, 18.5, 15.2)"
14-12-2022 12:02:57.601391,"(10.0, 14.0, 12.857142857142858)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 320.0)","(3.1, 3.5, 3.38)","(4.2, 4.8, 4.6454545454545455)","(11.0, 18.5, 15.2)"
14-12-2022 12:02:58.606689,"(10.0, 13.5, 13.227272727272727)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 320.0)","(3.1, 3.5, 3.38)","(4.2, 4.8, 4.6454545454545455)","(11.0, 18.5, 15.2)"
14-12-2022 12:02:59.570866,"(10.0, 13.5, 13.227272727272727)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 320.0)","(3.1, 3.5, 3.3607142857142858)","(4.2, 4.8, 4.683333333333334)","(11.0, 18.5, 15.75)"
14-12-2022 12:03:00.580045,"(10.0, 14.0, 12.857142857142858)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.31)","(41.0, 980.0, 320.0)","(3.1, 3.5, 3.3607142857142858)","(4.2, 4.7, 4.683333333333334)","(11.0, 18.5, 15.75)"
14-12-2022 12:03:01.584087,"(10.0, 14.0, 12.857142857142858)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.261764705882353)","(41.0, 980.0, 320.0)","(3.1, 3.5, 3.3607142857142858)","(4.2, 4.7, 4.683333333333334)","(11.0, 18.5, 15.75)"
14-12-2022 12:03:02.591096,"(10.0, 14.0, 12.857142857142858)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.261764705882353)","(41.0, 980.0, 320.0)","(3.1, 3.5, 3.3607142857142858)","(4.2, 4.7, 4.683333333333334)","(11.0, 18.5, 15.75)"
14-12-2022 12:03:03.584630,"(10.0, 14.0, 12.857142857142858)","(16.0, 25.0, 23.75)","(2.7, 3.35, 3.261764705882353)","(41.0, 980.0, 320.0)","(3.1, 3.5, 3.3607142857142858)","(4.2, 4.7, 4.683333333333334)","(11.0, 18.5, 15.75)"
14-12-2022 12:03:04.623599,"(10.0, 14.0, 12.90909090909091)","(16.0, 25.0, 21.666666666666668)","(2.7, 3.35, 3.3173913043478263)","(41.0, 980.0, 622.0)","(3.1, 3.5, 3.3607142857142858)","(4.2, 4.7, 4.675)","(11.0, 18.5, 14.833333333333334)"
14-12-2022 12:03:05.738014,"(10.0, 14.0, 12.714285714285714)","(16.0, 25.0, 21.666666666666668)","(2.7, 3.35, 3.3173913043478263)","(41.0, 980.0, 386.6666666666667)","(3.1, 3.5, 3.3607142857142858)","(4.2, 4.7, 4.6187499999999995)","(11.0, 18.5, 14.833333333333334)"
14-12-2022 12:03:06.749834,"(10.0, 14.0, 12.714285714285714)","(16.0, 25.0, 21.666666666666668)","(2.7, 3.35, 3.3173913043478263)","(41.0, 980.0, 386.6666666666667)","(3.1, 3.5, 3.3607142857142858)","(4.2, 4.7, 4.6187499999999995)","(11.0, 18.5, 14.833333333333334)"
14-12-2022 12:03:07.767797,"(10.0, 14.0, 12.714285714285714)","(16.0, 25.0, 21.666666666666668)","(2.7, 3.35, 3.3173913043478263)","(41.0, 980.0, 386.6666666666667)","(3.1, 3.5, 3.3607142857142858)","(4.0, 4.7, 4.6187499999999995)","(11.0, 18.5, 13.833333333333334)"
14-12-2022 12:03:08.746627,"(10.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3173913043478263)","(41.0, 980.0, 386.6666666666667)","(3.1, 3.5, 3.3607142857142858)","(4.0, 4.7, 4.6187499999999995)","(11.0, 16.5, 13.833333333333334)"
14-12-2022 12:03:09.768647,"(10.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3173913043478263)","(41.0, 980.0, 386.6666666666667)","(3.1, 3.5, 3.3607142857142858)","(4.0, 4.7, 4.6187499999999995)","(11.0, 16.5, 13.833333333333334)"
14-12-2022 12:03:10.747748,"(10.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3321428571428573)","(41.0, 980.0, 386.6666666666667)","(3.1, 3.5, 3.3607142857142858)","(4.0, 4.7, 4.6187499999999995)","(11.0, 16.5, 13.833333333333334)"
14-12-2022 12:03:11.746680,"(10.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3321428571428573)","(41.0, 980.0, 386.6666666666667)","(3.1, 3.5, 3.3607142857142858)","(4.0, 4.7, 4.6187499999999995)","(11.0, 16.5, 13.833333333333334)"
14-12-2022 12:03:12.776855,"(10.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3321428571428573)","(41.0, 980.0, 386.6666666666667)","(3.1, 3.5, 3.3607142857142858)","(4.0, 4.7, 4.6187499999999995)","(11.0, 16.5, 13.833333333333334)"
14-12-2022 12:03:13.835573,"(10.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3321428571428573)","(41.0, 980.0, 386.6666666666667)","(3.1, 3.5, 3.3607142857142858)","(4.0, 4.7, 4.6187499999999995)","(11.0, 16.5, 13.833333333333334)"
14-12-2022 12:03:14.880247,"(10.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3321428571428573)","(41.0, 980.0, 386.6666666666667)","(3.1, 3.5, 3.3607142857142858)","(4.0, 4.7, 4.6187499999999995)","(11.0, 16.5, 13.833333333333334)"
14-12-2022 12:03:15.936793,"(10.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3321428571428573)","(41.0, 980.0, 386.6666666666667)","(3.1, 3.5, 3.3607142857142858)","(4.0, 4.7, 4.6187499999999995)","(11.0, 16.5, 13.833333333333334)"
14-12-2022 12:03:16.921953,"(10.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3321428571428573)","(41.0, 980.0, 386.6666666666667)","(3.1, 3.5, 3.382142857142857)","(4.0, 4.7, 4.6187499999999995)","(11.0, 16.5, 13.833333333333334)"
14-12-2022 12:03:17.969176,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3321428571428573)","(41.0, 980.0, 316.25)","(3.1, 3.5, 3.438888888888889)","(4.0, 4.7, 4.643478260869565)","(11.0, 16.5, 13.833333333333334)"
14-12-2022 12:03:18.960387,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.325)","(41.0, 980.0, 316.25)","(3.1, 3.5, 3.438888888888889)","(4.0, 4.7, 4.643478260869565)","(11.0, 16.5, 13.833333333333334)"
14-12-2022 12:03:20.012406,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.325)","(41.0, 980.0, 316.25)","(3.1, 3.5, 3.438888888888889)","(4.0, 4.7, 4.643478260869565)","(11.0, 16.5, 13.5)"
14-12-2022 12:03:21.008406,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.2818181818181817)","(41.0, 980.0, 316.25)","(3.0, 3.5, 3.435714285714286)","(4.0, 4.7, 4.643478260869565)","(11.0, 16.5, 13.5)"
14-12-2022 12:03:22.041698,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.334375)","(41.0, 980.0, 316.25)","(3.0, 3.5, 3.435714285714286)","(4.0, 4.7, 4.643478260869565)","(11.0, 16.5, 13.071428571428571)"
14-12-2022 12:03:23.050361,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.334375)","(41.0, 980.0, 316.25)","(3.0, 3.5, 3.435714285714286)","(4.0, 4.7, 4.643478260869565)","(11.0, 16.5, 13.071428571428571)"
14-12-2022 12:03:24.082268,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.334375)","(41.0, 980.0, 316.25)","(3.0, 3.5, 3.435714285714286)","(4.0, 4.7, 4.643478260869565)","(11.0, 16.5, 14.653846153846153)"
14-12-2022 12:03:25.087232,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.334375)","(41.0, 980.0, 316.25)","(3.0, 3.5, 3.435714285714286)","(4.0, 4.7, 4.643478260869565)","(11.0, 16.5, 15.0)"
14-12-2022 12:03:26.116889,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.334375)","(41.0, 980.0, 446.0)","(3.0, 3.5, 3.4441176470588237)","(4.0, 4.7, 4.643478260869565)","(11.0, 16.5, 15.0)"
14-12-2022 12:03:27.087977,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.4, 3.2777397260273973)","(41.0, 980.0, 320.0)","(3.0, 3.45, 3.4441176470588237)","(4.0, 4.7, 4.643478260869565)","(11.0, 16.5, 15.0)"
14-12-2022 12:03:28.137827,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3464285714285715)","(41.0, 980.0, 446.0)","(3.0, 3.45, 3.4441176470588237)","(4.0, 4.7, 4.730769230769231)","(11.0, 16.5, 13.5)"
14-12-2022 12:03:29.074132,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3464285714285715)","(41.0, 980.0, 446.0)","(3.0, 3.45, 3.4441176470588237)","(4.0, 4.8, 4.730769230769231)","(11.0, 16.5, 13.5)"
14-12-2022 12:03:30.108557,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3464285714285715)","(41.0, 980.0, 446.0)","(3.0, 3.45, 3.4441176470588237)","(4.0, 4.8, 4.726666666666667)","(11.0, 16.5, 13.5)"
14-12-2022 12:03:31.049252,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3464285714285715)","(41.0, 980.0, 446.0)","(3.0, 3.45, 3.4441176470588237)","(4.0, 4.8, 4.736363636363636)","(11.0, 16.5, 13.5)"
14-12-2022 12:03:32.023035,"(11.0, 14.0, 13.78)","(16.0, 24.0, 20.8)","(2.7, 3.35, 3.3464285714285715)","(41.0, 980.0, 446.0)","(3.0, 3.45, 3.4441176470588237)","(4.0, 4.8, 4.736363636363636)","(11.0, 16.5, 13.5)"
