,Rickshaw Lass,Coalville Girl,Goolagong,Mr Larson,Reality Jewel,Dance Mode,Pacific Prayer
05-01-2023 14:24:49.785945,"(4.0, 5.0, 4.5)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 36.91304347826087)","(4.2, 5.8, 5.4625)","(5.5, 12.0, 11.4)","(4.0, 5.9, 5.7125)","(7.5, 10.0, 9.072727272727272)"
05-01-2023 14:24:50.856983,"(4.0, 5.0, 4.428571428571429)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 36.91304347826087)","(4.2, 5.8, 5.4625)","(5.5, 12.0, 11.4)","(4.0, 5.9, 5.7125)","(7.5, 9.8, 9.072727272727272)"
05-01-2023 14:24:51.799450,"(4.0, 5.0, 4.428571428571429)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 36.91304347826087)","(4.2, 5.8, 5.4625)","(5.5, 12.0, 11.4)","(4.0, 5.9, 5.7125)","(7.5, 9.8, 9.072727272727272)"
05-01-2023 14:24:52.898276,"(4.0, 5.0, 4.428571428571429)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 36.91304347826087)","(4.2, 5.8, 5.4625)","(5.5, 12.0, 11.4)","(4.0, 5.9, 5.7125)","(7.5, 9.8, 9.072727272727272)"
05-01-2023 14:24:54.041677,"(4.0, 5.0, 4.428571428571429)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 34.23809523809524)","(4.2, 5.8, 5.4625)","(5.5, 12.0, 11.4)","(4.0, 5.9, 5.7125)","(7.5, 9.8, 9.072727272727272)"
05-01-2023 14:24:55.168173,"(4.0, 5.0, 4.428571428571429)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 32.7)","(4.2, 5.8, 5.4625)","(5.5, 12.0, 11.4)","(4.0, 5.9, 5.46)","(7.5, 9.8, 9.072727272727272)"
05-01-2023 14:24:56.314920,"(4.0, 5.0, 4.428571428571429)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 32.7)","(4.2, 5.8, 5.4625)","(5.5, 12.0, 11.4375)","(4.0, 6.0, 5.785714285714286)","(7.5, 9.8, 9.072727272727272)"
05-01-2023 14:24:57.486769,"(4.0, 4.9, 4.476470588235294)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 32.7)","(4.2, 5.8, 5.4625)","(5.5, 12.0, 11.4375)","(4.0, 6.0, 5.785714285714286)","(7.5, 9.8, 9.072727272727272)"
05-01-2023 14:24:58.626695,"(4.0, 4.9, 4.368181818181818)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 32.7)","(4.2, 5.8, 5.4625)","(5.5, 12.0, 11.4375)","(4.0, 6.0, 5.785714285714286)","(7.5, 9.8, 9.072727272727272)"
05-01-2023 14:24:59.735261,"(4.0, 4.9, 4.368181818181818)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 32.7)","(4.2, 5.8, 5.3090909090909095)","(5.5, 12.0, 11.55)","(4.0, 6.0, 6.0600000000000005)","(7.5, 9.8, 8.885714285714286)"
05-01-2023 14:25:00.782177,"(4.0, 4.9, 4.368181818181818)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 32.7)","(4.2, 5.8, 5.3090909090909095)","(5.5, 12.0, 11.55)","(4.0, 6.2, 5.827272727272727)","(7.5, 9.8, 8.2)"
05-01-2023 14:25:01.850776,"(4.0, 4.9, 4.368181818181818)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 32.7)","(4.2, 5.8, 5.3090909090909095)","(5.5, 12.0, 11.4375)","(4.0, 6.4, 5.827272727272727)","(7.5, 9.8, 8.2)"
05-01-2023 14:25:02.822957,"(4.0, 4.9, 4.368181818181818)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 32.7)","(4.2, 5.8, 5.3090909090909095)","(5.5, 12.0, 11.4375)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.8, 8.266666666666666)"
05-01-2023 14:25:03.856923,"(4.0, 4.8, 4.514285714285714)","(5.0, 6.6, 5.838095238095238)","(20.0, 65.0, 32.7)","(4.2, 5.8, 5.3090909090909095)","(5.5, 12.0, 11.4375)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.6, 8.177777777777777)"
05-01-2023 14:25:04.982170,"(4.0, 4.8, 4.3428571428571425)","(5.0, 6.6, 6.266666666666667)","(20.0, 65.0, 30.36)","(4.2, 5.8, 5.3090909090909095)","(5.5, 12.0, 11.4375)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.6, 8.177777777777777)"
05-01-2023 14:25:06.063108,"(4.0, 4.8, 4.327272727272727)","(5.0, 6.4, 6.266666666666667)","(20.0, 55.0, 30.36)","(4.2, 5.8, 5.3090909090909095)","(5.5, 12.0, 11.4375)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.6, 8.35)"
05-01-2023 14:25:07.188533,"(4.0, 4.8, 4.327272727272727)","(5.0, 6.4, 6.266666666666667)","(20.0, 55.0, 30.36)","(4.2, 5.8, 5.3090909090909095)","(5.5, 12.0, 11.4375)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.4, 8.04375)"
05-01-2023 14:25:08.318719,"(4.0, 4.8, 4.225)","(5.0, 6.4, 5.810526315789474)","(20.0, 55.0, 29.8)","(4.2, 5.8, 5.207692307692308)","(5.5, 12.0, 11.4375)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.4, 8.048275862068966)"
05-01-2023 14:25:09.364349,"(4.0, 4.8, 4.225)","(5.0, 6.4, 5.810526315789474)","(20.0, 55.0, 29.8)","(4.2, 5.7, 5.207692307692308)","(5.5, 12.0, 11.4375)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.4, 8.048275862068966)"
05-01-2023 14:25:10.532880,"(4.0, 4.8, 4.266666666666667)","(5.0, 6.4, 5.6869565217391305)","(20.0, 55.0, 29.8)","(4.2, 5.7, 4.89)","(5.5, 12.0, 11.166666666666666)","(4.0, 6.4, 5.98)","(7.5, 9.4, 8.092307692307692)"
05-01-2023 14:25:11.687983,"(4.0, 4.7, 4.370588235294118)","(5.0, 6.4, 5.6869565217391305)","(20.0, 55.0, 29.8)","(4.2, 5.7, 5.466666666666667)","(5.5, 12.5, 11.088235294117647)","(4.0, 6.4, 5.98)","(7.5, 9.2, 8.092307692307692)"
05-01-2023 14:25:12.884674,"(4.0, 4.7, 4.3)","(5.0, 6.4, 5.6952380952380945)","(20.0, 55.0, 29.8)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 11.088235294117647)","(4.0, 6.4, 6.0062500000000005)","(7.5, 9.2, 8.033333333333333)"
05-01-2023 14:25:14.095965,"(4.0, 4.7, 4.3)","(5.0, 6.4, 5.6952380952380945)","(20.0, 55.0, 29.8)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 11.088235294117647)","(4.0, 6.4, 6.0062500000000005)","(7.5, 9.2, 8.033333333333333)"
05-01-2023 14:25:15.303227,"(4.0, 4.7, 4.3)","(5.0, 6.4, 5.6952380952380945)","(20.0, 55.0, 29.8)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 11.088235294117647)","(4.0, 6.4, 6.0062500000000005)","(7.5, 9.2, 8.033333333333333)"
05-01-2023 14:25:16.416789,"(4.0, 4.7, 4.3)","(5.0, 6.4, 5.6952380952380945)","(20.0, 55.0, 29.8)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 10.625)","(4.0, 6.4, 6.0062500000000005)","(7.5, 9.2, 8.038709677419355)"
05-01-2023 14:25:17.530111,"(4.0, 4.7, 4.39375)","(5.0, 6.4, 5.0717948717948715)","(20.0, 55.0, 28.93103448275862)","(4.2, 5.6, 5.3)","(5.5, 12.5, 10.735294117647058)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.2, 8.5)"
05-01-2023 14:25:18.587801,"(4.0, 4.6, 4.2875)","(5.0, 6.4, 5.6952380952380945)","(20.0, 55.0, 28.93103448275862)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 11.088235294117647)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.0, 8.037037037037036)"
05-01-2023 14:25:19.607434,"(4.0, 4.6, 4.2875)","(5.0, 6.4, 5.6952380952380945)","(20.0, 55.0, 28.93103448275862)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 11.088235294117647)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.0, 8.037037037037036)"
05-01-2023 14:25:20.707448,"(4.0, 4.6, 4.2875)","(5.0, 6.4, 5.6952380952380945)","(20.0, 55.0, 28.93103448275862)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 11.088235294117647)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.0, 8.037037037037036)"
05-01-2023 14:25:21.917392,"(4.0, 4.6, 4.2875)","(5.0, 6.4, 5.6952380952380945)","(20.0, 55.0, 28.93103448275862)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 11.088235294117647)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.0, 8.037037037037036)"
05-01-2023 14:25:23.114842,"(4.0, 4.6, 4.2875)","(5.0, 6.4, 5.6952380952380945)","(20.0, 55.0, 29.70967741935484)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 11.088235294117647)","(4.0, 6.4, 5.933333333333334)","(7.5, 9.0, 8.037037037037036)"
05-01-2023 14:25:24.254674,"(4.0, 4.6, 4.2875)","(5.0, 6.4, 5.6952380952380945)","(20.0, 55.0, 29.70967741935484)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 11.088235294117647)","(4.0, 6.4, 6.031578947368422)","(7.5, 9.0, 8.133333333333333)"
05-01-2023 14:25:25.516843,"(4.0, 4.6, 4.2875)","(5.0, 6.4, 5.6952380952380945)","(20.0, 55.0, 29.70967741935484)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 11.088235294117647)","(4.0, 6.4, 6.031578947368422)","(7.5, 8.8, 8.4875)"
05-01-2023 14:25:26.652020,"(4.0, 4.6, 4.2875)","(5.0, 6.4, 5.6952380952380945)","(20.0, 55.0, 41.25)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 11.088235294117647)","(4.0, 6.4, 6.050000000000001)","(7.5, 8.8, 8.105555555555556)"
05-01-2023 14:25:27.720531,"(4.0, 4.6, 4.2875)","(5.0, 6.4, 5.6952380952380945)","(20.0, 46.0, 41.25)","(4.2, 5.6, 5.466666666666667)","(5.5, 12.5, 10.976190476190476)","(4.0, 6.4, 6.050000000000001)","(7.5, 8.8, 8.105555555555556)"
05-01-2023 14:25:28.843899,"(4.0, 4.6, 4.2875)","(5.0, 6.4, 5.6952380952380945)","(20.0, 46.0, 35.5)","(4.2, 5.6, 5.066666666666666)","(5.5, 12.5, 10.976190476190476)","(4.0, 6.4, 6.05)","(7.5, 8.8, 8.428571428571429)"
05-01-2023 14:25:29.954319,"(4.0, 4.6, 4.2875)","(5.0, 6.2, 5.8)","(20.0, 44.0, 38.25)","(4.2, 5.6, 5.05)","(5.5, 12.5, 10.976190476190476)","(4.0, 6.4, 6.126086956521739)","(7.5, 8.6, 8.428571428571429)"
05-01-2023 14:25:31.024599,"(4.0, 4.6, 4.2875)","(5.0, 6.2, 5.8)","(20.0, 42.0, 38.25)","(4.2, 5.6, 5.05)","(5.5, 12.5, 10.976190476190476)","(4.0, 6.4, 6.133333333333334)","(7.5, 8.6, 7.844444444444445)"
05-01-2023 14:25:32.207292,"(4.0, 4.6, 4.2875)","(5.0, 6.2, 5.814285714285714)","(20.0, 42.0, 38.25)","(4.2, 5.6, 5.05)","(5.5, 12.5, 10.976190476190476)","(4.0, 6.4, 6.133333333333334)","(7.5, 8.4, 7.844444444444445)"
05-01-2023 14:25:33.403932,"(4.0, 4.6, 4.2875)","(5.0, 6.2, 5.688235294117646)","(20.0, 42.0, 31.09090909090909)","(4.2, 5.6, 4.890909090909091)","(5.5, 12.5, 11.055555555555555)","(4.0, 6.4, 6.133333333333334)","(7.5, 8.4, 7.8)"
05-01-2023 14:25:34.724121,"(4.0, 4.6, 4.2875)","(5.0, 6.2, 5.688235294117646)","(20.0, 42.0, 30.0)","(4.2, 5.6, 4.9944444444444445)","(5.5, 12.5, 11.055555555555555)","(4.0, 6.4, 6.133333333333334)","(7.5, 8.4, 7.8)"
05-01-2023 14:25:35.947825,"(4.0, 4.6, 4.372727272727272)","(5.0, 6.2, 5.688235294117646)","(20.0, 42.0, 30.0)","(4.2, 5.5, 4.9944444444444445)","(5.5, 12.5, 11.055555555555555)","(4.0, 6.4, 6.133333333333334)","(7.5, 8.4, 7.8)"
05-01-2023 14:25:37.098830,"(4.0, 4.6, 4.372727272727272)","(5.0, 6.2, 5.688235294117646)","(20.0, 42.0, 30.0)","(4.2, 5.5, 4.9944444444444445)","(5.5, 12.5, 11.891304347826086)","(4.0, 6.4, 6.050000000000001)","(7.5, 8.4, 7.843478260869565)"
05-01-2023 14:25:38.295031,"(4.0, 4.6, 4.372727272727272)","(5.0, 6.2, 5.070588235294117)","(20.0, 42.0, 30.0)","(4.2, 5.5, 5.118181818181818)","(5.5, 12.5, 11.333333333333334)","(4.0, 6.4, 6.688888888888888)","(7.5, 8.4, 7.833333333333333)"
05-01-2023 14:25:39.512223,"(4.0, 4.6, 4.372727272727272)","(5.0, 6.2, 5.872727272727273)","(20.0, 42.0, 30.0)","(4.2, 5.5, 5.118181818181818)","(5.5, 12.5, 11.333333333333334)","(4.0, 6.8, 6.484210526315789)","(7.5, 8.4, 7.843478260869565)"
05-01-2023 14:25:40.687703,"(4.0, 4.6, 4.372727272727272)","(5.0, 6.0, 5.742857142857143)","(20.0, 42.0, 30.0)","(4.2, 5.5, 5.118181818181818)","(5.5, 12.5, 11.333333333333334)","(4.0, 6.8, 6.484210526315789)","(7.5, 8.4, 7.843478260869565)"
05-01-2023 14:25:41.840509,"(4.0, 4.6, 4.372727272727272)","(5.0, 6.0, 5.742857142857143)","(20.0, 42.0, 30.0)","(4.2, 5.5, 5.118181818181818)","(5.5, 12.5, 11.333333333333334)","(4.0, 6.8, 6.484210526315789)","(7.5, 8.4, 7.843478260869565)"
05-01-2023 14:25:43.014955,"(4.0, 4.6, 4.372727272727272)","(5.0, 6.0, 5.742857142857143)","(20.0, 42.0, 30.0)","(4.2, 5.5, 5.118181818181818)","(5.5, 12.5, 11.333333333333334)","(4.0, 6.8, 6.484210526315789)","(7.5, 8.4, 7.949999999999999)"
05-01-2023 14:25:44.089051,"(4.0, 4.6, 4.372727272727272)","(5.0, 6.0, 5.664516129032258)","(20.0, 42.0, 30.0)","(4.2, 5.5, 4.9)","(5.5, 12.5, 11.470588235294118)","(4.0, 6.8, 6.371428571428571)","(7.5, 8.2, 7.949999999999999)"
05-01-2023 14:25:45.223247,"(4.0, 4.6, 4.372727272727272)","(5.0, 6.0, 5.071428571428571)","(20.0, 42.0, 30.0)","(4.2, 5.5, 5.05)","(5.5, 12.5, 12.125)","(4.0, 6.8, 6.533333333333333)","(7.5, 8.2, 7.7615384615384615)"
05-01-2023 14:25:46.415110,"(4.0, 4.6, 4.372727272727272)","(5.0, 6.0, 5.832258064516129)","(20.0, 42.0, 30.0)","(4.2, 5.5, 5.05)","(5.5, 12.5, 12.125)","(4.0, 6.8, 6.533333333333333)","(7.5, 8.2, 7.44)"
05-01-2023 14:25:47.521046,"(4.0, 4.6, 4.372727272727272)","(5.0, 6.0, 5.925)","(20.0, 42.0, 30.0)","(4.2, 5.5, 4.975)","(5.5, 12.5, 12.125)","(4.0, 6.8, 6.685714285714285)","(7.5, 8.2, 7.336363636363636)"
05-01-2023 14:25:48.687863,"(4.0, 4.6, 4.407692307692307)","(5.0, 6.0, 5.925)","(20.0, 42.0, 30.0)","(4.2, 5.5, 5.01875)","(5.5, 12.5, 12.125)","(4.0, 6.8, 6.705882352941177)","(7.5, 8.2, 7.336363636363636)"
05-01-2023 14:25:49.860834,"(4.0, 4.6, 4.407692307692307)","(5.0, 6.0, 5.792307692307692)","(20.0, 42.0, 30.0)","(4.2, 5.5, 5.01875)","(5.5, 12.5, 12.125)","(4.0, 6.8, 6.822222222222222)","(7.5, 8.2, 7.44)"
05-01-2023 14:25:50.934819,"(4.0, 4.6, 4.407692307692307)","(5.0, 6.0, 5.890909090909091)","(20.0, 42.0, 30.0)","(4.2, 5.5, 4.794117647058823)","(5.5, 12.5, 11.857142857142858)","(4.0, 7.0, 6.847619047619047)","(7.5, 8.0, 7.304347826086957)"
05-01-2023 14:25:52.056593,"(4.0, 4.6, 4.407692307692307)","(5.0, 6.0, 5.890909090909091)","(20.0, 42.0, 30.0)","(4.2, 5.5, 4.975)","(5.5, 12.5, 12.458333333333334)","(4.0, 7.0, 6.9)","(7.5, 8.0, 7.090909090909091)"
05-01-2023 14:25:53.255610,"(4.0, 4.6, 4.35)","(5.0, 6.0, 5.890909090909091)","(20.0, 42.0, 30.0)","(4.2, 5.5, 4.876086956521739)","(5.5, 13.5, 12.458333333333334)","(4.0, 7.0, 6.9)","(7.5, 8.0, 8.028571428571428)"
05-01-2023 14:25:54.302126,"(4.0, 4.6, 4.292307692307692)","(5.0, 6.0, 5.890909090909091)","(20.0, 42.0, 30.0)","(4.2, 5.5, 4.9875)","(5.5, 13.5, 12.458333333333334)","(4.0, 7.0, 6.9)","(7.5, 8.6, 7.733333333333333)"
05-01-2023 14:25:55.338239,"(4.0, 4.6, 4.434482758620689)","(5.0, 6.0, 5.890909090909091)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.9875)","(5.5, 13.5, 12.59090909090909)","(4.0, 7.0, 6.933333333333334)","(7.5, 8.4, 7.866666666666667)"
05-01-2023 14:25:56.343306,"(4.0, 4.6, 4.434482758620689)","(5.0, 6.2, 6.05)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8625)","(5.5, 13.5, 12.25)","(4.0, 7.0, 6.933333333333334)","(7.5, 8.4, 7.721739130434782)"
05-01-2023 14:25:57.365301,"(4.0, 4.6, 4.35)","(5.0, 6.2, 6.125)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8625)","(5.5, 13.5, 12.25)","(4.0, 7.0, 6.933333333333334)","(7.5, 8.4, 7.5600000000000005)"
05-01-2023 14:25:58.468785,"(4.0, 4.6, 4.475)","(5.0, 6.2, 6.125)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 12.25)","(4.0, 7.0, 6.95)","(7.5, 8.4, 7.333333333333334)"
05-01-2023 14:25:59.515340,"(4.0, 4.6, 4.516666666666667)","(5.0, 6.2, 6.125)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 12.25)","(4.0, 7.0, 6.95)","(7.5, 8.4, 7.818181818181818)"
05-01-2023 14:26:00.640156,"(4.0, 4.6, 4.426086956521739)","(5.0, 6.2, 6.125)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 11.1)","(4.0, 7.0, 6.95)","(7.5, 8.4, 7.818181818181818)"
05-01-2023 14:26:01.726461,"(4.0, 4.6, 4.426086956521739)","(5.0, 6.2, 6.125)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 11.1)","(4.0, 7.0, 6.95)","(7.5, 8.4, 7.485714285714286)"
05-01-2023 14:26:02.874088,"(4.0, 4.6, 4.426086956521739)","(5.0, 6.2, 6.125)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 11.1)","(4.0, 7.0, 6.95)","(7.5, 8.2, 7.218181818181818)"
05-01-2023 14:26:03.899867,"(4.0, 4.6, 4.426086956521739)","(5.0, 6.2, 6.125)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 11.1)","(4.0, 7.0, 6.95)","(7.5, 8.2, 7.12)"
05-01-2023 14:26:05.030265,"(4.0, 4.6, 4.426086956521739)","(5.0, 6.4, 6.216666666666667)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 11.1)","(4.0, 7.0, 6.85)","(7.5, 8.2, 7.666666666666667)"
05-01-2023 14:26:06.125009,"(4.0, 4.6, 4.5210526315789465)","(5.0, 6.4, 6.216666666666667)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.730434782608696)","(5.5, 13.5, 11.1)","(4.0, 7.0, 6.861538461538462)","(7.5, 8.0, 7.363636363636363)"
05-01-2023 14:26:07.156686,"(4.0, 4.5, 4.378260869565217)","(5.0, 6.4, 6.216666666666667)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 11.1)","(4.0, 7.4, 6.775)","(7.5, 8.0, 7.363636363636363)"
05-01-2023 14:26:08.403320,"(4.0, 4.5, 4.378260869565217)","(5.0, 6.4, 6.216666666666667)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 11.1)","(4.0, 7.4, 6.733333333333333)","(7.5, 8.0, 7.363636363636363)"
05-01-2023 14:26:09.493551,"(4.0, 4.5, 4.378260869565217)","(5.0, 6.4, 6.216666666666667)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 11.1)","(4.0, 7.4, 6.733333333333333)","(7.5, 8.0, 7.228571428571429)"
05-01-2023 14:26:10.518673,"(4.0, 4.5, 4.378260869565217)","(5.0, 6.4, 5.911111111111111)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8652173913043475)","(5.5, 13.5, 11.1)","(4.0, 7.4, 6.907692307692308)","(7.5, 7.8, 7.228571428571429)"
05-01-2023 14:26:11.569119,"(4.0, 4.5, 4.378260869565217)","(5.0, 6.4, 6.072727272727273)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8652173913043475)","(5.5, 13.5, 11.1)","(4.0, 7.4, 6.907692307692308)","(7.5, 7.8, 7.228571428571429)"
05-01-2023 14:26:12.649125,"(4.0, 4.5, 4.378260869565217)","(5.0, 6.4, 6.085)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.827906976744186)","(5.5, 13.5, 11.1)","(4.0, 7.4, 6.933333333333334)","(7.5, 7.8, 7.228571428571429)"
05-01-2023 14:26:13.600558,"(4.0, 4.5, 4.455555555555556)","(5.0, 6.4, 6.166666666666667)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.732558139534884)","(5.5, 13.5, 11.1)","(4.0, 7.4, 6.933333333333334)","(7.5, 7.8, 7.228571428571429)"
05-01-2023 14:26:14.696785,"(4.0, 4.4, 4.328571428571429)","(5.0, 6.4, 5.76)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8652173913043475)","(5.5, 13.5, 11.1)","(4.0, 7.4, 6.933333333333334)","(7.5, 7.8, 7.228571428571429)"
05-01-2023 14:26:15.777349,"(4.0, 4.4, 4.328571428571429)","(5.0, 6.4, 5.666666666666666)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8652173913043475)","(5.5, 13.5, 10.7)","(4.0, 7.4, 6.933333333333334)","(7.5, 7.8, 7.218181818181818)"
05-01-2023 14:26:16.743920,"(4.0, 4.4, 4.328571428571429)","(5.0, 6.4, 5.666666666666666)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.840909090909091)","(5.5, 13.5, 10.7)","(4.0, 7.4, 6.933333333333334)","(7.5, 7.6, 7.218181818181818)"
05-01-2023 14:26:17.846177,"(4.0, 4.4, 4.328571428571429)","(5.0, 6.4, 5.91875)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.840909090909091)","(5.5, 13.5, 10.7)","(4.0, 7.4, 6.933333333333334)","(7.5, 7.6, 7.218181818181818)"
05-01-2023 14:26:19.118485,"(4.0, 4.4, 4.325)","(5.0, 6.4, 5.994736842105263)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8382978723404255)","(5.5, 13.5, 10.7)","(4.0, 7.4, 6.933333333333334)","(7.5, 7.6, 7.218181818181818)"
05-01-2023 14:26:20.557664,"(4.0, 4.4, 4.325)","(5.0, 6.4, 5.994736842105263)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 10.7)","(4.0, 7.4, 6.933333333333334)","(7.5, 7.6, 7.218181818181818)"
05-01-2023 14:26:22.009380,"(4.0, 4.4, 4.325)","(5.0, 6.4, 5.994736842105263)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 10.7)","(4.0, 7.4, 6.933333333333334)","(7.5, 7.6, 7.218181818181818)"
05-01-2023 14:26:23.101450,"(4.0, 4.4, 4.325)","(5.0, 6.4, 5.994736842105263)","(20.0, 42.0, 30.0)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 10.676470588235293)","(4.0, 7.4, 7.1)","(7.5, 7.6, 7.177777777777778)"
05-01-2023 14:26:24.153400,"(4.0, 4.4, 4.325)","(5.0, 6.4, 5.994736842105263)","(20.0, 42.0, 30.75)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 10.676470588235293)","(4.0, 7.4, 6.622222222222223)","(7.5, 7.4, 7.177777777777778)"
05-01-2023 14:26:25.325811,"(4.0, 4.4, 4.325)","(5.0, 6.4, 5.9875)","(21.0, 42.0, 30.75)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 10.676470588235293)","(4.0, 7.4, 6.933333333333334)","(7.0, 7.4, 7.066666666666666)"
05-01-2023 14:26:26.444946,"(4.0, 4.4, 4.325)","(5.0, 6.4, 6.052631578947368)","(21.0, 42.0, 30.75)","(4.2, 5.4, 4.730434782608696)","(5.5, 13.5, 10.676470588235293)","(4.0, 7.4, 7.1)","(7.0, 7.4, 7.066666666666666)"
05-01-2023 14:26:27.542610,"(4.0, 4.5, 4.452941176470588)","(5.0, 6.4, 6.052631578947368)","(21.0, 42.0, 30.75)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 10.676470588235293)","(4.0, 7.4, 7.1)","(7.0, 7.4, 7.066666666666666)"
05-01-2023 14:26:28.662679,"(4.0, 4.4, 4.325)","(5.0, 6.4, 6.052631578947368)","(21.0, 42.0, 30.75)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 10.676470588235293)","(4.0, 7.4, 7.1)","(7.0, 7.4, 7.066666666666666)"
05-01-2023 14:26:29.901584,"(4.0, 4.4, 4.325)","(5.0, 6.4, 6.052631578947368)","(21.0, 42.0, 30.75)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 10.676470588235293)","(4.0, 7.4, 7.1)","(7.0, 7.4, 7.266666666666667)"
05-01-2023 14:26:31.081680,"(4.0, 4.4, 4.325)","(5.0, 6.4, 6.052631578947368)","(21.0, 42.0, 30.75)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 10.676470588235293)","(4.0, 7.4, 7.1)","(7.0, 7.8, 7.066666666666666)"
05-01-2023 14:26:32.195266,"(4.0, 4.4, 4.325)","(5.0, 6.4, 6.05625)","(21.0, 42.0, 30.75)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 10.7)","(4.0, 7.4, 7.1)","(7.0, 7.6, 7.054545454545455)"
05-01-2023 14:26:33.266009,"(4.0, 4.4, 4.325)","(5.0, 6.4, 6.110526315789474)","(21.0, 42.0, 30.75)","(4.2, 5.4, 4.8612244897959185)","(5.5, 13.5, 10.7)","(4.0, 7.4, 7.1)","(7.0, 7.6, 7.054545454545455)"
