,Fish Tog Giblet,Extravagant,Trapped,Perfect Treasure,Ertugrul Bey,Mad Brax,Locke Bale,Hannele Bale
06-01-2023 16:46:11.202829,"(2.7, 4.4, 4.1525)","(12.0, 16.5, 16.108695652173914)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:12.379672,"(2.7, 4.4, 4.1525)","(12.0, 16.5, 16.108695652173914)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:13.520535,"(2.7, 4.4, 4.1525)","(12.0, 16.5, 16.108695652173914)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:14.726226,"(2.7, 4.4, 4.1525)","(12.0, 16.5, 14.5)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:15.949926,"(2.7, 4.4, 4.1525)","(12.0, 16.5, 14.5)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2384615384615385)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:17.142624,"(2.7, 4.4, 4.1525)","(12.0, 16.5, 14.5)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.45, 3.2333333333333334)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:18.299701,"(2.7, 4.4, 4.1525)","(12.0, 16.5, 14.5)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.4, 3.2333333333333334)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:19.325036,"(2.7, 4.4, 4.1525)","(12.0, 16.5, 14.921052631578947)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.4, 3.2333333333333334)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:20.468776,"(2.7, 4.4, 4.1525)","(12.0, 16.5, 14.921052631578947)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.4, 3.2333333333333334)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:21.699666,"(2.7, 4.4, 4.033333333333333)","(12.0, 16.5, 14.921052631578947)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.4, 3.2333333333333334)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:22.868520,"(2.7, 4.4, 4.033333333333333)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.4, 3.257142857142857)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:24.042144,"(2.7, 4.4, 4.033333333333333)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.4, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:25.213756,"(2.7, 4.4, 4.033333333333333)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:26.427722,"(2.7, 4.4, 4.033333333333333)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:27.605395,"(2.7, 4.4, 4.036363636363636)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:28.743947,"(2.7, 4.4, 4.036363636363636)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:29.936173,"(2.7, 4.4, 4.036363636363636)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:31.225365,"(2.7, 4.4, 4.036363636363636)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:32.460164,"(2.7, 4.6, 4.3)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:33.658453,"(2.7, 4.7, 4.4)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:34.764639,"(2.7, 4.7, 4.6454545454545455)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:35.985119,"(2.7, 4.7, 4.6454545454545455)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:37.207814,"(2.7, 4.7, 4.6375)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:38.388872,"(2.7, 4.7, 4.6)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:39.594937,"(2.7, 4.7, 4.66)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:40.760349,"(2.7, 4.7, 4.66)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:41.942156,"(2.7, 4.7, 4.681818181818182)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:43.117508,"(2.7, 4.7, 4.681818181818182)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:44.279370,"(2.7, 4.7, 4.681818181818182)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:45.459236,"(2.7, 4.7, 4.681818181818182)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:46.708968,"(2.7, 4.7, 4.681818181818182)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:47.939904,"(2.7, 4.7, 4.681818181818182)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:49.181417,"(2.7, 4.7, 4.681818181818182)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:50.371721,"(2.7, 4.7, 4.681818181818182)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:51.534788,"(2.7, 4.7, 4.681818181818182)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:52.796806,"(2.7, 4.7, 4.681818181818182)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:54.046509,"(2.7, 4.7, 4.681818181818182)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:55.242402,"(2.7, 4.7, 4.682608695652174)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2666666666666666)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:56.365649,"(2.7, 4.7, 4.682608695652174)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.225)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:57.496420,"(2.7, 4.7, 4.682608695652174)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.225)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:58.687427,"(2.7, 4.7, 4.682608695652174)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.225)","(11.0, 17.5, 15.75)"
06-01-2023 16:46:59.939146,"(2.7, 4.7, 4.682608695652174)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.225)","(11.0, 17.5, 15.75)"
06-01-2023 16:47:01.125657,"(2.7, 4.7, 4.682608695652174)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.225)","(11.0, 17.5, 15.75)"
06-01-2023 16:47:02.334757,"(2.7, 4.7, 4.682608695652174)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.557142857142857)","(21.0, 34.0, 29.333333333333332)","(14.0, 30.0, 27.23076923076923)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2142857142857144)","(11.0, 17.5, 15.75)"
06-01-2023 16:47:03.533011,"(2.7, 4.7, 4.682608695652174)","(12.0, 16.5, 14.735294117647058)","(3.7, 4.9, 4.489473684210527)","(21.0, 34.0, 31.421052631578945)","(14.0, 30.0, 27.333333333333332)","(20.0, 28.0, 24.857142857142858)","(3.1, 3.3, 3.2545454545454544)","(11.0, 17.5, 15.333333333333334)"
06-01-2023 16:47:04.626134,"(2.7, 4.7, 4.685714285714286)","(12.0, 16.5, 15.029411764705882)","(3.7, 4.9, 4.489473684210527)","(21.0, 34.0, 31.421052631578945)","(14.0, 30.0, 27.333333333333332)","(20.0, 28.0, 24.857142857142858)","(3.1, 3.3, 3.2600000000000002)","(11.0, 17.5, 15.75)"
06-01-2023 16:47:05.718454,"(2.7, 4.7, 4.685714285714286)","(12.0, 16.5, 15.029411764705882)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.421052631578945)","(14.0, 30.0, 26.0)","(20.0, 28.0, 23.875)","(3.1, 3.35, 3.2600000000000002)","(11.0, 17.5, 15.75)"
06-01-2023 16:47:06.940509,"(2.7, 4.7, 4.685185185185185)","(12.0, 16.5, 14.833333333333334)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.421052631578945)","(14.0, 30.0, 28.315789473684212)","(20.0, 28.0, 24.857142857142858)","(3.1, 3.35, 3.261111111111111)","(11.0, 17.5, 15.75)"
06-01-2023 16:47:08.184641,"(2.7, 4.7, 4.685714285714286)","(12.0, 16.5, 15.30952380952381)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.421052631578945)","(14.0, 30.0, 28.5625)","(20.0, 28.0, 23.875)","(3.1, 3.35, 3.216666666666667)","(11.0, 17.5, 15.75)"
06-01-2023 16:47:09.362340,"(2.7, 4.7, 4.685714285714286)","(12.0, 16.5, 15.071428571428571)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.421052631578945)","(14.0, 29.0, 28.5625)","(20.0, 28.0, 23.875)","(3.1, 3.35, 3.2642857142857142)","(11.0, 17.5, 15.75)"
06-01-2023 16:47:10.500752,"(2.7, 4.7, 4.685714285714286)","(12.0, 16.5, 15.071428571428571)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.55)","(14.0, 29.0, 28.5625)","(20.0, 28.0, 24.857142857142858)","(3.1, 3.35, 3.216666666666667)","(11.0, 17.5, 15.75)"
06-01-2023 16:47:11.669202,"(2.7, 4.7, 4.686206896551724)","(12.0, 16.5, 15.136363636363637)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.55)","(14.0, 29.0, 28.5625)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.216666666666667)","(11.0, 17.5, 15.75)"
06-01-2023 16:47:12.901753,"(2.7, 4.7, 4.686206896551724)","(12.0, 16.5, 15.136363636363637)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.55)","(14.0, 29.0, 29.894736842105264)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.216666666666667)","(11.0, 17.5, 15.75)"
06-01-2023 16:47:14.081209,"(2.7, 4.7, 4.686206896551724)","(12.0, 16.5, 15.136363636363637)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.55)","(14.0, 32.0, 28.81818181818182)","(20.0, 28.0, 24.857142857142858)","(3.1, 3.3, 3.2333333333333334)","(11.0, 17.5, 15.75)"
06-01-2023 16:47:15.281982,"(2.7, 4.7, 4.686206896551724)","(12.0, 16.5, 15.136363636363637)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.55)","(14.0, 32.0, 28.81818181818182)","(20.0, 28.0, 24.857142857142858)","(3.1, 3.3, 3.2333333333333334)","(11.0, 17.5, 15.333333333333334)"
06-01-2023 16:47:16.409344,"(2.7, 4.7, 4.686206896551724)","(12.0, 16.5, 15.136363636363637)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.55)","(14.0, 32.0, 27.76923076923077)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2567567567567566)","(11.0, 17.5, 15.333333333333334)"
06-01-2023 16:47:17.630060,"(2.7, 4.7, 4.58)","(12.0, 16.5, 15.136363636363637)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.55)","(14.0, 32.0, 27.76923076923077)","(20.0, 28.0, 24.857142857142858)","(3.1, 3.3, 3.28125)","(11.0, 17.5, 15.333333333333334)"
06-01-2023 16:47:18.809185,"(2.7, 4.7, 4.58)","(12.0, 16.5, 15.136363636363637)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.55)","(14.0, 32.0, 27.76923076923077)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2684210526315787)","(11.0, 17.5, 15.333333333333334)"
06-01-2023 16:47:20.015757,"(2.7, 4.7, 4.58)","(12.0, 16.5, 15.136363636363637)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.55)","(14.0, 32.0, 27.76923076923077)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2684210526315787)","(11.0, 17.5, 15.333333333333334)"
06-01-2023 16:47:21.188369,"(2.7, 4.7, 4.58)","(12.0, 16.5, 15.136363636363637)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.55)","(14.0, 32.0, 27.76923076923077)","(20.0, 28.0, 24.857142857142858)","(3.1, 3.3, 3.2684210526315787)","(11.0, 17.5, 15.333333333333334)"
06-01-2023 16:47:22.421527,"(2.7, 4.7, 4.58)","(12.0, 16.5, 15.071428571428571)","(3.7, 4.9, 4.48)","(21.0, 34.0, 31.55)","(14.0, 32.0, 27.76923076923077)","(20.0, 28.0, 23.875)","(3.1, 3.3, 3.2684210526315787)","(11.0, 17.5, 15.333333333333334)"
06-01-2023 16:47:23.701343,"(2.9, 4.7, 4.58)","(12.0, 16.5, 14.564516129032258)","(3.8, 4.9, 4.48)","(21.0, 34.0, 31.55)","(14.0, 32.0, 27.76923076923077)","(20.0, 28.0, 23.875)","(3.0, 3.3, 3.273913043478261)","(11.0, 17.5, 15.333333333333334)"
06-01-2023 16:47:24.940177,"(2.9, 4.7, 4.604)","(12.0, 16.5, 14.564516129032258)","(3.8, 4.9, 4.42)","(21.0, 34.0, 31.307692307692307)","(14.0, 32.0, 27.76923076923077)","(20.0, 28.0, 24.857142857142858)","(3.0, 3.3, 3.273913043478261)","(11.0, 17.5, 15.333333333333334)"
06-01-2023 16:47:26.143268,"(2.9, 4.7, 4.637777777777778)","(12.0, 16.5, 14.564516129032258)","(3.8, 4.9, 4.476470588235294)","(21.0, 34.0, 32.05555555555556)","(14.0, 32.0, 26.133333333333333)","(20.0, 28.0, 23.153846153846153)","(3.0, 3.3, 3.273913043478261)","(11.0, 17.5, 15.333333333333334)"
06-01-2023 16:47:27.280656,"(2.9, 4.7, 4.637777777777778)","(12.0, 16.5, 14.564516129032258)","(3.8, 4.9, 4.476470588235294)","(21.0, 34.0, 32.05555555555556)","(14.0, 32.0, 26.5)","(20.0, 28.0, 24.926829268292682)","(3.0, 3.3, 3.2818181818181817)","(11.0, 17.5, 15.333333333333334)"
06-01-2023 16:47:28.777133,"(2.9, 4.7, 4.653488372093023)","(12.0, 16.5, 14.564516129032258)","(3.8, 4.9, 4.466666666666667)","(21.0, 34.0, 32.05555555555556)","(14.0, 32.0, 28.17391304347826)","(20.0, 28.0, 26.347826086956523)","(3.0, 3.3, 3.25)","(11.0, 17.5, 14.903225806451612)"
06-01-2023 16:47:30.192160,"(2.9, 4.7, 4.653488372093023)","(12.0, 16.5, 14.564516129032258)","(3.8, 4.8, 4.447058823529412)","(21.0, 34.0, 32.05555555555556)","(14.0, 32.0, 28.17391304347826)","(20.0, 27.0, 26.347826086956523)","(3.0, 3.35, 3.2166666666666663)","(11.0, 17.5, 14.903225806451612)"
06-01-2023 16:47:31.544451,"(2.9, 4.7, 4.653488372093023)","(12.0, 16.5, 14.564516129032258)","(3.8, 4.8, 4.447058823529412)","(21.0, 34.0, 32.05555555555556)","(14.0, 32.0, 28.48)","(20.0, 27.0, 24.77777777777778)","(3.0, 3.3, 3.2166666666666663)","(11.0, 17.5, 14.903225806451612)"
06-01-2023 16:47:33.074434,"(2.9, 4.7, 4.653488372093023)","(12.0, 16.5, 14.564516129032258)","(3.8, 4.8, 4.447058823529412)","(21.0, 34.0, 32.05555555555556)","(14.0, 32.0, 28.48)","(20.0, 27.0, 24.77777777777778)","(3.0, 3.3, 3.2166666666666663)","(11.0, 17.5, 14.903225806451612)"
06-01-2023 16:47:34.613225,"(2.9, 4.7, 4.653488372093023)","(12.0, 16.5, 14.564516129032258)","(3.8, 4.8, 4.447058823529412)","(21.0, 34.0, 32.05555555555556)","(14.0, 32.0, 29.6)","(20.0, 27.0, 24.77777777777778)","(3.0, 3.3, 3.2166666666666663)","(11.0, 17.5, 15.363636363636363)"
06-01-2023 16:47:35.933626,"(2.9, 4.7, 4.653488372093023)","(12.0, 16.5, 14.564516129032258)","(3.8, 4.8, 4.383333333333333)","(21.0, 34.0, 33.5)","(14.0, 32.0, 29.6)","(20.0, 27.0, 24.77777777777778)","(3.0, 3.3, 3.2464285714285714)","(11.0, 17.0, 14.25)"
06-01-2023 16:47:37.313041,"(2.9, 4.7, 4.653488372093023)","(12.0, 16.5, 14.564516129032258)","(3.8, 4.7, 4.369565217391305)","(21.0, 34.0, 33.5)","(14.0, 32.0, 29.925925925925924)","(20.0, 27.0, 24.77777777777778)","(3.0, 3.3, 3.2464285714285714)","(11.0, 17.0, 14.157894736842104)"
06-01-2023 16:47:38.690767,"(2.9, 4.7, 4.653488372093023)","(12.0, 16.5, 14.648148148148149)","(3.8, 4.7, 4.369565217391305)","(21.0, 34.0, 33.77777777777778)","(14.0, 32.0, 29.0)","(20.0, 27.0, 24.17391304347826)","(3.0, 3.3, 3.2605263157894737)","(11.0, 17.0, 14.84)"
06-01-2023 16:47:40.143864,"(2.9, 4.7, 4.653488372093023)","(12.0, 16.5, 15.166666666666666)","(3.8, 4.7, 4.369565217391305)","(21.0, 34.0, 33.77777777777778)","(14.0, 32.0, 29.0)","(20.0, 27.0, 24.17391304347826)","(3.0, 3.3, 3.2765625)","(11.0, 17.0, 14.7)"
06-01-2023 16:47:41.592049,"(2.9, 4.7, 4.653488372093023)","(12.0, 16.0, 15.166666666666666)","(3.8, 4.7, 4.420588235294118)","(21.0, 34.0, 33.77777777777778)","(14.0, 32.0, 29.0)","(20.0, 27.0, 24.17391304347826)","(3.0, 3.3, 3.2765625)","(11.0, 17.0, 14.7)"
06-01-2023 16:47:43.094143,"(2.9, 4.7, 4.653488372093023)","(12.0, 16.0, 14.166666666666666)","(3.8, 4.7, 4.574999999999999)","(21.0, 34.0, 33.5)","(14.0, 32.0, 28.4)","(20.0, 27.0, 24.17391304347826)","(3.0, 3.3, 3.2765625)","(11.0, 17.0, 14.7)"
06-01-2023 16:47:44.393592,"(2.9, 4.7, 4.654545454545454)","(12.0, 16.0, 14.5)","(3.8, 4.6, 4.574999999999999)","(21.0, 34.0, 33.5)","(14.0, 32.0, 28.4)","(20.0, 27.0, 24.17391304347826)","(3.0, 3.3, 3.267391304347826)","(11.0, 17.0, 14.7)"
06-01-2023 16:47:45.585158,"(2.9, 4.7, 4.590909090909091)","(12.0, 15.5, 14.5)","(3.8, 4.6, 4.574999999999999)","(21.0, 34.0, 33.77777777777778)","(14.0, 32.0, 30.2)","(20.0, 27.0, 24.17391304347826)","(3.0, 3.3, 3.267391304347826)","(11.0, 17.0, 14.7)"
06-01-2023 16:47:46.836096,"(2.9, 4.7, 4.54)","(12.0, 15.5, 14.525)","(3.8, 4.6, 4.574999999999999)","(21.0, 34.0, 33.77777777777778)","(14.0, 32.0, 30.2)","(20.0, 27.0, 24.17391304347826)","(3.0, 3.3, 3.267391304347826)","(11.0, 17.0, 14.7)"
06-01-2023 16:47:48.028394,"(2.9, 4.7, 4.675)","(12.0, 15.5, 14.525)","(3.8, 4.6, 4.430769230769231)","(21.0, 34.0, 33.5)","(14.0, 32.0, 28.4)","(20.0, 27.0, 24.17391304347826)","(3.0, 3.3, 3.267391304347826)","(11.0, 17.0, 14.7)"
06-01-2023 16:47:49.243105,"(2.9, 4.7, 4.675)","(12.0, 15.5, 14.12)","(3.8, 4.6, 4.368421052631579)","(21.0, 34.0, 33.89473684210526)","(14.0, 32.0, 28.4)","(20.0, 27.0, 24.17391304347826)","(3.0, 3.3, 3.25)","(11.0, 17.0, 14.7)"
06-01-2023 16:47:50.512703,"(2.9, 4.7, 4.675)","(12.0, 15.5, 14.35)","(3.8, 4.6, 4.333333333333333)","(21.0, 34.0, 33.89473684210526)","(14.0, 32.0, 31.166666666666668)","(20.0, 27.0, 24.17391304347826)","(3.0, 3.3, 3.25)","(11.0, 17.0, 14.7)"
