,Special Ella,Big Time Yonkers,Homebush Red,Homebush Allison,Goldstar Jericho,Wild Thyme,Homebush Ari,Know Vibes
09-01-2023 11:52:02.155566,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 30.23076923076923)","(10.0, 36.0, 31.5)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 20.5)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:52:03.340458,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 30.23076923076923)","(10.0, 36.0, 31.5)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 20.5)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:52:04.496792,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 30.23076923076923)","(10.0, 36.0, 31.5)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 20.5)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:52:05.700209,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 30.23076923076923)","(10.0, 36.0, 31.5)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 20.5)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:52:06.891243,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 30.23076923076923)","(10.0, 36.0, 31.5)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 20.5)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:52:08.115258,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 30.23076923076923)","(10.0, 36.0, 31.5)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 20.5)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:52:09.332918,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 30.23076923076923)","(10.0, 36.0, 31.5)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 20.5)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:52:10.552094,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 30.23076923076923)","(10.0, 36.0, 31.5)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 20.5)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 18.200000000000003)"
09-01-2023 11:52:11.779812,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 31.5)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:13.043898,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:14.300887,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:15.576084,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:16.853019,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:18.134085,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:19.401460,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:20.666266,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:21.890348,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:23.070145,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:24.280751,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:25.505133,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:26.685022,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:27.879275,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:29.043059,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:30.121579,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:31.131386,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:32.163452,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:33.298185,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:34.414891,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:35.590958,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:36.789848,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:37.962736,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:39.160294,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:40.394318,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 18.714285714285715)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 17.514285714285712)"
09-01-2023 11:52:41.588138,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 21.188235294117646)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:42.844443,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:44.098272,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:45.386120,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:46.687857,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:47.996883,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:49.334688,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:50.660103,"(1.45, 2.32, 2.1686486486486487)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:51.977625,"(1.45, 2.32, 1.9905882352941175)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:53.294851,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 28.714285714285715)","(10.0, 36.0, 28.285714285714285)","(31.0, 330.0, 204.16666666666669)","(8.0, 23.0, 12.866666666666667)","(12.0, 44.0, 32.035714285714285)","(19.0, 230.0, 124.5)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:54.641302,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 18.133333333333333)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 21.188235294117646)","(12.0, 44.0, 16.5)","(19.0, 230.0, 134.0909090909091)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:55.963776,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 18.133333333333333)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 16.5)","(19.0, 230.0, 134.0909090909091)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:57.271570,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 18.133333333333333)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 16.5)","(19.0, 230.0, 134.0909090909091)","(9.0, 19.0, 12.200000000000001)"
09-01-2023 11:52:58.590623,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 14.559999999999999)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 25.666666666666664)","(19.0, 230.0, 134.0909090909091)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:52:59.918965,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 14.559999999999999)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 25.666666666666664)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:01.252726,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 14.559999999999999)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 25.666666666666664)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:02.544748,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 14.559999999999999)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 25.666666666666664)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:03.804896,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 14.559999999999999)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 25.666666666666664)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:04.998518,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 14.559999999999999)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 25.666666666666664)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:06.218251,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 14.559999999999999)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 25.666666666666664)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:07.337372,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 14.559999999999999)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 25.666666666666664)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:08.442145,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 14.559999999999999)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:09.555819,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 14.559999999999999)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:10.806618,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.8)","(10.0, 36.0, 17.866666666666667)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 16.5)","(19.0, 230.0, 141.45833333333331)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:12.072629,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 22.72)","(10.0, 36.0, 14.4)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:13.582602,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 36.0, 14.72)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 16.5)","(19.0, 230.0, 141.45833333333331)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:15.015231,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 36.0, 14.72)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:16.353369,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 36.0, 14.72)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:17.697649,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 36.0, 14.72)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.133333333333333)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:19.018257,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 36.0, 14.72)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 16.92)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:20.429089,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 36.0, 14.72)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:21.759916,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 36.0, 14.72)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:23.070604,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 36.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 133.63636363636363)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:24.457611,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 154.28571428571428)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:25.776139,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 154.28571428571428)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:27.173760,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 154.28571428571428)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:28.506288,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 154.28571428571428)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:29.830671,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 154.28571428571428)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:31.108218,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 154.28571428571428)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:32.405690,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 154.28571428571428)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:33.665035,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:34.931663,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:36.147555,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:37.335808,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 16.5)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:38.416151,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 32.214285714285715)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:39.584890,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 16.933333333333334)","(10.0, 34.0, 13.5)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 13.266666666666666)","(12.0, 44.0, 32.214285714285715)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:40.745253,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 22.72)","(10.0, 34.0, 16.0)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 16.92)","(12.0, 44.0, 32.214285714285715)","(19.0, 230.0, 148.26923076923077)","(9.0, 19.0, 15.600000000000001)"
09-01-2023 11:53:42.005423,"(1.45, 1.52, 1.5003125)","(10.0, 32.0, 22.72)","(10.0, 34.0, 16.0)","(31.0, 330.0, 213.84615384615384)","(8.0, 23.0, 16.92)","(12.0, 44.0, 32.214285714285715)","(19.0, 230.0, 141.45833333333331)","(9.0, 19.0, 15.600000000000001)"
