,Apache Don,Bokarm Pete,Sudden Comfort,Wisdom,Kingsbrae Wilma,Double Happiness,Kingsbrae Kota
12-01-2023 11:50:53.520451,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.4, 3.653703703703704)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 95.42857142857143)","(51.0, 380.0, 240.71428571428572)","(13.0, 32.0, 20.4375)","(26.0, 290.0, 115.33333333333333)"
12-01-2023 11:50:54.600598,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.4, 3.9375)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 95.42857142857143)","(51.0, 380.0, 240.71428571428572)","(13.0, 32.0, 20.4375)","(26.0, 290.0, 115.33333333333333)"
12-01-2023 11:50:55.620585,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.2, 3.8000000000000003)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 95.42857142857143)","(51.0, 380.0, 240.71428571428572)","(13.0, 32.0, 20.4375)","(26.0, 290.0, 115.33333333333333)"
12-01-2023 11:50:56.670582,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.2, 3.8000000000000003)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 95.42857142857143)","(51.0, 380.0, 240.71428571428572)","(13.0, 32.0, 20.4375)","(26.0, 290.0, 115.33333333333333)"
12-01-2023 11:50:57.786329,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.2, 3.8000000000000003)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 95.42857142857143)","(51.0, 380.0, 240.71428571428572)","(13.0, 32.0, 20.4375)","(26.0, 290.0, 115.33333333333333)"
12-01-2023 11:50:58.890552,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.2, 3.8000000000000003)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 95.42857142857143)","(51.0, 380.0, 240.71428571428572)","(13.0, 32.0, 20.4375)","(26.0, 290.0, 115.33333333333333)"
12-01-2023 11:51:00.060233,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.2, 3.8000000000000003)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 95.42857142857143)","(51.0, 380.0, 240.71428571428572)","(13.0, 32.0, 20.4375)","(26.0, 290.0, 115.33333333333333)"
12-01-2023 11:51:01.372015,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.2, 3.8000000000000003)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 95.42857142857143)","(51.0, 380.0, 240.71428571428572)","(13.0, 32.0, 20.4375)","(26.0, 290.0, 115.33333333333333)"
12-01-2023 11:51:02.630975,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.2, 3.8000000000000003)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 109.64705882352942)","(51.0, 380.0, 248.84615384615384)","(13.0, 32.0, 20.4375)","(26.0, 290.0, 122.5)"
12-01-2023 11:51:03.580738,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.4, 3.3058823529411767)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 109.64705882352942)","(51.0, 370.0, 248.84615384615384)","(13.0, 32.0, 20.4375)","(26.0, 280.0, 173.2)"
12-01-2023 11:51:05.182402,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 109.64705882352942)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:06.410483,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 109.64705882352942)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:07.506075,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 109.64705882352942)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:08.706196,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 109.64705882352942)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:09.740174,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 109.64705882352942)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:10.810108,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 109.64705882352942)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:11.890209,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 109.64705882352942)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:12.980288,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 109.64705882352942)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:13.980015,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 109.64705882352942)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:15.140305,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 109.64705882352942)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:16.120160,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 120.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:17.110193,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:18.142193,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:19.147664,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:20.060146,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:21.050173,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:22.020226,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:23.014182,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:24.092746,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.536363636363636)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:25.180045,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.6714285714285713)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:26.240533,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.6714285714285713)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:27.280195,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.6714285714285713)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:28.209708,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.6714285714285713)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:29.108275,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.6714285714285713)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:30.139893,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.6714285714285713)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:31.219926,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.6714285714285713)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:32.349784,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.6714285714285713)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:33.491575,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.6714285714285713)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:34.649997,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.9592592592592593)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:35.733720,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:36.809669,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:37.809928,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:38.769789,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:39.720410,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:40.649865,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:41.639819,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:42.592795,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 110.0, 90.5)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:43.569503,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:44.609753,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:45.579608,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:46.590085,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:47.769300,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:48.871005,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:49.879518,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:51.135034,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:52.215587,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:53.276005,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:54.254396,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 360.0, 229.28571428571428)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 173.2)"
12-01-2023 11:51:55.230451,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 360.0, 236.53846153846155)","(13.0, 32.0, 20.4375)","(26.0, 270.0, 115.0)"
12-01-2023 11:51:56.190146,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.5)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 350.0, 236.53846153846155)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:51:57.222837,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.078181818181818)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:51:58.341045,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.3514285714285714)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:51:59.379154,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.1072727272727274)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:52:00.430025,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.1072727272727274)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:52:01.499248,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.1363636363636367)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:52:02.572084,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.1363636363636367)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:52:03.469617,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.1363636363636367)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:52:04.499361,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.1363636363636367)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:52:05.542356,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.1363636363636367)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:52:06.755207,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.1363636363636367)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:52:07.888082,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.1363636363636367)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:52:08.946043,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.1363636363636367)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
12-01-2023 11:52:09.927702,"(1.9, 2.3, 2.1359999999999997)","(2.45, 4.3, 3.1363636363636367)","(5.5, 9.8, 6.2615384615384615)","(31.0, 100.0, 92.0)","(51.0, 340.0, 217.85714285714286)","(13.0, 32.0, 20.4375)","(26.0, 260.0, 115.0)"
