,Headbanger,Sonnys Amazing,Holzhauer,Our Holla Star,Allthewaytoroyalty,Cc Jones Nz
10-01-2023 19:03:50.459480,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 7.133333333333334)","(2.6, 3.0, 2.988)","(14.0, 18.5, 16.833333333333332)","(5.0, 7.2, 6.857142857142857)","(5.0, 99999, 99990)"
10-01-2023 19:03:51.494161,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 7.133333333333334)","(2.6, 3.0, 2.988)","(14.0, 18.5, 16.833333333333332)","(5.0, 7.2, 6.857142857142857)","(5.0, 99999, 99990)"
10-01-2023 19:03:52.644855,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 7.133333333333334)","(2.6, 3.0, 2.988)","(14.0, 18.5, 16.833333333333332)","(5.0, 7.2, 6.857142857142857)","(5.0, 99999, 99990)"
10-01-2023 19:03:53.773551,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 7.133333333333334)","(2.6, 3.0, 2.988)","(14.0, 18.5, 16.833333333333332)","(5.0, 7.2, 6.857142857142857)","(5.0, 99999, 99990)"
10-01-2023 19:03:54.871864,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 7.133333333333334)","(2.6, 3.0, 2.9712)","(14.0, 18.5, 16.833333333333332)","(5.0, 7.2, 6.857142857142857)","(5.0, 99999, 99990)"
10-01-2023 19:03:56.105502,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 7.133333333333334)","(2.6, 3.0, 2.9712)","(14.0, 18.5, 16.833333333333332)","(5.0, 7.2, 6.857142857142857)","(5.0, 99999, 99990)"
10-01-2023 19:03:57.309507,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 7.0)","(2.6, 3.0, 2.9712)","(14.0, 18.5, 16.833333333333332)","(5.0, 7.2, 6.857142857142857)","(5.0, 99999, 99990)"
10-01-2023 19:03:58.679800,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 7.0)","(2.6, 3.0, 2.951875)","(14.0, 18.5, 16.833333333333332)","(5.0, 7.2, 6.857142857142857)","(5.0, 99999, 99990)"
10-01-2023 19:03:59.724700,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 7.0)","(2.6, 2.98, 2.951875)","(14.0, 18.5, 16.833333333333332)","(5.0, 7.2, 6.857142857142857)","(5.0, 99999, 99990)"
10-01-2023 19:04:00.716368,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 7.0)","(2.6, 2.94, 2.930625)","(14.0, 18.5, 16.833333333333332)","(5.0, 7.2, 6.857142857142857)","(5.0, 99999, 99990)"
10-01-2023 19:04:01.717425,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 7.0)","(2.6, 2.94, 2.929655172413793)","(14.0, 18.5, 16.833333333333332)","(5.0, 7.2, 6.857142857142857)","(5.0, 99999, 99990)"
10-01-2023 19:04:02.817707,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 6.9714285714285715)","(2.6, 2.94, 2.9066666666666667)","(14.0, 18.5, 16.625)","(5.0, 7.2, 6.857142857142857)","(5.0, 99999, 99990)"
10-01-2023 19:04:03.886979,"(4.2, 5.8, 5.218181818181818)","(5.5, 7.4, 6.9714285714285715)","(2.6, 2.94, 2.9066666666666667)","(14.0, 18.5, 17.3)","(5.0, 7.2, 7.292307692307692)","(5.0, 99999, 99990)"
10-01-2023 19:04:04.957439,"(4.2, 5.8, 5.239999999999999)","(5.5, 7.4, 7.0)","(2.6, 2.82, 2.784)","(14.0, 18.5, 16.9375)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:05.968419,"(4.2, 5.8, 5.239999999999999)","(5.5, 7.4, 7.057142857142857)","(2.6, 2.82, 2.784)","(14.0, 18.5, 17.363636363636363)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:06.996666,"(4.2, 5.8, 5.239999999999999)","(5.5, 7.4, 7.057142857142857)","(2.6, 2.82, 2.784)","(14.0, 18.5, 17.363636363636363)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:07.984380,"(4.2, 5.8, 5.239999999999999)","(5.5, 7.4, 7.057142857142857)","(2.6, 2.82, 2.784)","(14.0, 18.5, 17.363636363636363)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:09.041554,"(4.2, 5.8, 5.239999999999999)","(5.5, 7.4, 7.057142857142857)","(2.6, 2.82, 2.784)","(14.0, 18.5, 17.363636363636363)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:10.166433,"(4.2, 5.8, 5.239999999999999)","(5.5, 7.4, 7.057142857142857)","(2.6, 2.82, 3.0142857142857142)","(14.0, 18.5, 17.363636363636363)","(5.0, 7.6, 7.066666666666666)","(5.0, 99999, 99990)"
10-01-2023 19:04:11.324330,"(4.2, 5.6, 5.35)","(5.5, 7.4, 6.885714285714285)","(2.6, 3.1, 3.0142857142857142)","(14.0, 18.5, 16.714285714285715)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:12.447067,"(4.2, 5.8, 5.239999999999999)","(5.5, 7.2, 7.066666666666666)","(2.6, 3.0, 2.96)","(14.0, 18.5, 16.714285714285715)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:13.473471,"(4.2, 5.8, 5.239999999999999)","(5.5, 7.2, 6.914285714285715)","(2.6, 2.98, 2.957777777777778)","(14.0, 18.5, 16.714285714285715)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:14.524794,"(4.2, 5.6, 5.433333333333333)","(5.5, 7.2, 6.914285714285715)","(2.6, 2.98, 2.903076923076923)","(14.0, 18.5, 16.714285714285715)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:15.554739,"(4.2, 5.6, 5.21111111111111)","(5.5, 7.2, 6.914285714285715)","(2.6, 2.98, 2.903076923076923)","(14.0, 18.5, 16.416666666666668)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:16.592012,"(4.2, 5.6, 5.21111111111111)","(5.5, 7.2, 6.914285714285715)","(2.6, 2.98, 2.903076923076923)","(14.0, 18.0, 16.75)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:17.595147,"(4.2, 5.6, 5.158823529411764)","(5.5, 7.2, 6.914285714285715)","(2.6, 2.98, 2.8514285714285714)","(14.0, 18.0, 16.75)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:18.695271,"(4.2, 5.6, 5.158823529411764)","(5.5, 7.2, 6.914285714285715)","(2.6, 2.98, 2.8927272727272726)","(14.0, 18.0, 16.75)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:19.803836,"(4.2, 5.5, 5.233333333333333)","(5.5, 7.2, 6.914285714285715)","(2.6, 3.0, 2.964)","(14.0, 18.0, 16.75)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:20.880249,"(4.2, 5.5, 5.188888888888888)","(5.5, 7.2, 6.914285714285715)","(2.6, 3.1, 3.0766666666666667)","(14.0, 18.0, 16.75)","(5.0, 7.6, 7.0285714285714285)","(5.0, 99999, 99990)"
10-01-2023 19:04:21.800769,"(4.2, 5.5, 5.188888888888888)","(5.5, 7.2, 6.914285714285715)","(2.6, 3.1, 3.0766666666666667)","(14.0, 18.0, 16.75)","(5.0, 7.6, 7.0285714285714285)","(5.0, 99999, 99990)"
10-01-2023 19:04:22.931736,"(4.2, 5.5, 5.188888888888888)","(5.5, 7.2, 6.914285714285715)","(2.6, 3.1, 3.0419047619047617)","(14.0, 18.0, 16.875)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:24.000315,"(4.2, 5.5, 5.188888888888888)","(5.5, 7.2, 6.914285714285715)","(2.6, 3.05, 2.9749999999999996)","(14.0, 18.0, 16.875)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:25.084208,"(4.2, 5.5, 5.188888888888888)","(5.5, 7.2, 6.914285714285715)","(2.6, 3.05, 2.9749999999999996)","(14.0, 18.0, 16.875)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:26.259029,"(4.2, 5.5, 5.22)","(5.5, 7.2, 6.914285714285715)","(2.6, 3.05, 2.8594285714285714)","(14.0, 18.0, 16.875)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:27.399154,"(4.2, 5.5, 5.271428571428571)","(5.5, 7.2, 6.914285714285715)","(2.6, 2.88, 2.8759183673469386)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:28.633609,"(4.2, 5.5, 5.22)","(5.5, 7.2, 6.914285714285715)","(2.6, 2.88, 2.8759183673469386)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:29.543964,"(4.2, 5.4, 5.325)","(5.5, 7.2, 6.914285714285715)","(2.6, 2.88, 2.8718918918918916)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:30.528990,"(4.2, 5.5, 5.271428571428571)","(5.5, 7.2, 6.914285714285715)","(2.6, 2.88, 2.8577777777777778)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:31.568152,"(4.2, 5.5, 5.175)","(5.5, 7.2, 6.914285714285715)","(2.6, 3.05, 3.043030303030303)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:32.712580,"(4.2, 5.5, 5.163157894736842)","(5.5, 7.2, 6.914285714285715)","(2.6, 3.0, 2.9843478260869567)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:33.804389,"(4.2, 5.5, 5.163157894736842)","(5.5, 7.2, 6.914285714285715)","(2.6, 3.0, 2.9843478260869567)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:34.822566,"(4.2, 5.5, 5.163157894736842)","(5.5, 7.2, 6.914285714285715)","(2.6, 3.0, 2.986666666666667)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:35.886092,"(4.2, 5.5, 5.163157894736842)","(5.5, 7.2, 6.96)","(2.6, 3.0, 2.986666666666667)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:36.884652,"(4.2, 5.5, 5.163157894736842)","(5.5, 7.2, 6.96)","(2.6, 3.0, 2.986666666666667)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:37.840672,"(4.2, 5.5, 5.163157894736842)","(5.5, 7.2, 6.96)","(2.6, 3.0, 2.986666666666667)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:38.840240,"(4.2, 5.5, 5.163157894736842)","(5.5, 7.2, 6.96)","(2.6, 3.0, 2.9729032258064514)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:39.806839,"(4.2, 5.4, 5.1899999999999995)","(5.5, 7.2, 6.96)","(2.6, 3.0, 2.9729032258064514)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:40.903811,"(4.2, 5.4, 5.177777777777778)","(5.5, 7.2, 6.96)","(2.6, 2.88, 2.855)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:41.991727,"(4.2, 5.3, 5.15)","(5.5, 7.2, 6.96)","(2.6, 2.88, 2.855)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:42.854122,"(4.2, 5.3, 5.15)","(5.5, 7.2, 6.96)","(2.6, 2.88, 2.855)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:43.822287,"(4.2, 5.3, 5.15)","(5.5, 7.2, 6.96)","(2.6, 2.84, 2.828888888888889)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:44.845162,"(4.2, 5.3, 5.15)","(5.5, 7.2, 6.96)","(2.6, 2.88, 2.84625)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:45.918565,"(4.2, 5.3, 5.15)","(5.5, 7.2, 6.96)","(2.6, 2.88, 2.8375)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:46.967431,"(4.2, 5.3, 5.15)","(5.5, 7.2, 6.96)","(2.6, 2.88, 2.8375)","(14.0, 18.0, 16.5)","(5.0, 7.6, 7.12)","(5.0, 99999, 99990)"
10-01-2023 19:04:48.011594,"(4.2, 5.3, 5.15)","(5.5, 7.2, 6.96)","(2.6, 2.88, 2.8233333333333333)","(14.0, 18.0, 16.5)","(5.0, 7.6, 6.977777777777778)","(5.0, 99999, 99990)"
10-01-2023 19:04:49.053201,"(4.2, 5.3, 5.15)","(5.5, 7.2, 6.96)","(2.6, 2.86, 2.8335999999999997)","(14.0, 18.0, 16.5)","(5.0, 7.6, 6.977777777777778)","(5.0, 99999, 99990)"
10-01-2023 19:04:50.112946,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.6, 2.86, 2.8335999999999997)","(14.0, 18.0, 17.25)","(5.0, 7.6, 6.977777777777778)","(5.0, 99999, 99990)"
10-01-2023 19:04:51.020283,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.6, 2.86, 2.8335999999999997)","(14.0, 18.0, 17.25)","(5.0, 7.6, 6.977777777777778)","(5.0, 99999, 99990)"
10-01-2023 19:04:51.946410,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.6, 2.86, 2.8335999999999997)","(14.0, 18.0, 16.875)","(5.0, 7.6, 6.977777777777778)","(5.0, 99999, 99990)"
10-01-2023 19:04:53.015542,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.86, 2.8335999999999997)","(13.0, 18.0, 16.875)","(5.0, 7.6, 6.977777777777778)","(5.0, 99999, 99990)"
10-01-2023 19:04:54.104814,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.86, 2.8335999999999997)","(13.0, 18.0, 16.875)","(5.0, 7.6, 6.977777777777778)","(5.0, 99999, 99990)"
10-01-2023 19:04:55.209763,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.86, 2.8335999999999997)","(13.0, 18.0, 16.875)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:04:56.341074,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.6, 2.86, 2.8335999999999997)","(14.0, 18.0, 16.875)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:04:57.253914,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.6, 2.86, 2.8335999999999997)","(14.0, 18.0, 16.875)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:04:58.364505,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.6, 2.86, 2.8335999999999997)","(14.0, 18.0, 16.875)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:04:59.310330,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.6, 2.86, 2.8335999999999997)","(14.0, 18.0, 16.875)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:05:00.208172,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.6, 2.86, 2.8335999999999997)","(14.0, 18.0, 16.875)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:05:01.226646,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.6, 2.86, 2.8335999999999997)","(14.0, 18.0, 16.875)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:05:02.281164,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.86, 2.8335999999999997)","(14.0, 18.0, 17.25)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:05:03.330106,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.86, 2.8335999999999997)","(14.0, 18.0, 16.125)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:05:04.243058,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.86, 2.8335999999999997)","(14.0, 18.0, 16.125)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:05:05.145667,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.86, 2.8335999999999997)","(14.0, 18.0, 16.125)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:05:06.107727,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.86, 2.775384615384615)","(14.0, 18.0, 16.125)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:05:07.029690,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.86, 2.791818181818182)","(14.0, 18.0, 16.125)","(5.0, 7.6, 7.061538461538461)","(5.0, 99999, 99990)"
10-01-2023 19:05:07.974373,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.84, 2.8036363636363637)","(14.0, 18.0, 16.125)","(5.0, 7.6, 7.08)","(5.0, 99999, 99990)"
10-01-2023 19:05:08.940644,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.84, 2.8177777777777777)","(14.0, 22.0, 16.3125)","(5.0, 7.4, 7.08)","(5.0, 99999, 99990)"
10-01-2023 19:05:09.888850,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.84, 2.8177777777777777)","(14.0, 21.0, 17.923076923076923)","(5.0, 7.4, 6.942857142857143)","(5.0, 99999, 99990)"
10-01-2023 19:05:10.960183,"(4.2, 5.3, 5.166666666666666)","(5.5, 7.2, 6.96)","(2.5, 2.84, 2.78375)","(14.0, 20.0, 18.22222222222222)","(5.0, 7.4, 7.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 19:05:11.930534,"(4.2, 5.3, 5.1499999999999995)","(5.5, 7.2, 6.933333333333334)","(2.5, 2.84, 2.778888888888889)","(14.0, 20.0, 18.22222222222222)","(5.0, 7.4, 7.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 19:05:12.864998,"(4.2, 5.3, 5.1499999999999995)","(5.5, 7.2, 6.933333333333334)","(2.5, 2.82, 2.802222222222222)","(14.0, 20.0, 18.22222222222222)","(5.0, 7.4, 7.036363636363636)","(5.0, 99999, 99990)"
10-01-2023 19:05:13.773593,"(4.2, 5.3, 5.242857142857143)","(5.5, 7.2, 6.933333333333334)","(2.5, 2.82, 2.802222222222222)","(14.0, 20.0, 18.857142857142858)","(5.0, 7.4, 6.96)","(5.0, 99999, 99990)"
10-01-2023 19:05:14.657571,"(4.2, 5.3, 5.276470588235294)","(5.5, 7.2, 6.933333333333334)","(2.5, 2.82, 2.802222222222222)","(14.0, 21.0, 20.166666666666668)","(5.0, 7.2, 6.96)","(5.0, 99999, 99990)"
10-01-2023 19:05:15.554512,"(4.2, 5.3, 5.276470588235294)","(5.5, 7.2, 6.933333333333334)","(2.45, 2.82, 2.802222222222222)","(14.0, 21.0, 20.166666666666668)","(5.0, 7.2, 7.0)","(5.5, 99999, 99990)"
10-01-2023 19:05:16.464625,"(4.2, 5.3, 5.203448275862069)","(5.5, 7.2, 6.933333333333334)","(2.45, 2.82, 2.790909090909091)","(14.0, 21.0, 18.75)","(5.0, 7.4, 7.0)","(5.5, 99999, 99990)"
10-01-2023 19:05:17.436183,"(4.2, 5.3, 5.078947368421052)","(5.5, 7.2, 6.933333333333334)","(2.45, 2.78, 2.7729411764705882)","(14.0, 21.0, 19.875)","(5.0, 7.4, 6.96)","(5.5, 99999, 99990)"
10-01-2023 19:05:18.367795,"(4.2, 5.3, 5.136363636363637)","(5.5, 7.2, 6.933333333333334)","(2.45, 2.78, 2.7729411764705882)","(14.0, 20.0, 19.125)","(5.0, 7.2, 6.96)","(5.5, 99999, 99990)"
10-01-2023 19:05:19.322531,"(4.2, 5.3, 5.083333333333333)","(5.5, 7.2, 6.933333333333334)","(2.45, 2.78, 2.7729411764705882)","(14.0, 19.5, 18.75)","(5.0, 7.2, 6.96)","(5.5, 99999, 99990)"
10-01-2023 19:05:20.225571,"(4.2, 5.3, 5.107142857142857)","(5.5, 7.2, 6.933333333333334)","(2.45, 2.78, 2.7729411764705882)","(14.0, 19.5, 18.75)","(5.0, 7.2, 6.96)","(5.5, 99999, 99990)"
10-01-2023 19:05:21.088215,"(4.2, 5.3, 5.083333333333333)","(5.5, 7.2, 6.88)","(2.45, 2.78, 2.7729411764705882)","(14.0, 21.0, 19.875)","(5.0, 7.2, 6.857142857142857)","(5.5, 99999, 99990)"
10-01-2023 19:05:21.989951,"(4.2, 5.3, 5.083333333333333)","(5.5, 7.2, 6.88)","(2.45, 2.78, 2.7729411764705882)","(14.0, 21.0, 20.0)","(5.0, 7.2, 6.857142857142857)","(5.5, 99999, 99990)"
10-01-2023 19:05:22.930991,"(4.2, 5.3, 5.083333333333333)","(5.5, 7.2, 6.88)","(2.45, 2.78, 2.7729411764705882)","(14.0, 21.0, 20.4375)","(5.0, 7.2, 6.857142857142857)","(5.5, 99999, 99990)"
10-01-2023 19:05:23.864494,"(4.2, 5.3, 5.207142857142857)","(5.5, 7.2, 6.88)","(2.45, 2.76, 2.7566666666666664)","(14.0, 21.0, 20.4375)","(5.0, 7.2, 6.857142857142857)","(5.5, 99999, 99990)"
10-01-2023 19:05:24.900718,"(4.2, 5.3, 5.21)","(5.5, 7.2, 6.88)","(2.45, 2.76, 2.7566666666666664)","(14.0, 21.0, 20.4375)","(5.0, 7.2, 6.857142857142857)","(5.5, 99999, 99990)"
10-01-2023 19:05:25.776092,"(4.2, 5.3, 5.21)","(5.5, 7.2, 6.88)","(2.45, 2.76, 2.7566666666666664)","(14.0, 21.0, 20.4375)","(5.0, 7.2, 6.857142857142857)","(5.5, 99999, 99990)"
10-01-2023 19:05:26.721817,"(4.2, 5.3, 5.21)","(5.5, 7.2, 6.88)","(2.45, 2.76, 2.7566666666666664)","(14.0, 21.0, 19.125)","(5.0, 7.2, 6.96)","(5.5, 99999, 99990)"
10-01-2023 19:05:27.677742,"(4.2, 5.3, 5.21)","(5.5, 7.2, 6.88)","(2.45, 2.76, 2.7566666666666664)","(14.0, 21.0, 17.833333333333332)","(5.0, 7.2, 6.96)","(5.5, 99999, 99990)"
10-01-2023 19:05:28.573571,"(4.2, 5.3, 5.21)","(5.5, 7.2, 6.88)","(2.45, 2.76, 2.7566666666666664)","(14.0, 19.5, 17.833333333333332)","(5.0, 7.2, 6.96)","(5.5, 99999, 99990)"
10-01-2023 19:05:29.450560,"(4.2, 5.3, 5.21)","(5.5, 7.2, 6.88)","(2.45, 2.76, 2.7566666666666664)","(14.0, 19.5, 17.833333333333332)","(5.0, 7.2, 6.96)","(5.5, 99999, 99990)"
10-01-2023 19:05:30.327397,"(4.2, 5.3, 5.21)","(5.5, 7.2, 6.88)","(2.45, 2.76, 2.7566666666666664)","(14.0, 19.5, 17.416666666666668)","(5.0, 7.2, 6.96)","(5.5, 99999, 99990)"
10-01-2023 19:05:31.297683,"(4.2, 5.3, 5.21)","(5.5, 7.2, 6.88)","(2.45, 2.76, 2.7566666666666664)","(14.0, 19.5, 17.416666666666668)","(5.0, 7.2, 6.96)","(5.5, 99999, 99990)"
10-01-2023 19:05:32.258603,"(4.2, 5.3, 5.21)","(5.5, 7.2, 6.88)","(2.45, 2.8, 2.7789473684210524)","(14.0, 19.5, 17.416666666666668)","(5.0, 7.2, 6.96)","(5.5, 99999, 99990)"
10-01-2023 19:05:33.149822,"(4.2, 5.3, 5.21)","(5.5, 7.2, 6.88)","(2.45, 2.8, 2.7789473684210524)","(14.0, 19.5, 17.416666666666668)","(5.0, 7.2, 6.96)","(5.5, 99999, 99990)"
10-01-2023 19:05:34.039191,"(4.2, 5.3, 5.21)","(5.5, 7.2, 6.88)","(2.4, 2.8, 2.7807692307692307)","(14.0, 21.0, 18.0)","(5.0, 7.2, 6.96)","(6.0, 99999, 99990)"
10-01-2023 19:05:34.936383,"(4.2, 5.3, 5.230769230769231)","(5.5, 7.2, 6.8)","(2.4, 2.8, 2.7807692307692307)","(14.0, 20.0, 17.428571428571427)","(5.0, 7.2, 6.96)","(6.0, 99999, 99990)"
10-01-2023 19:05:35.841573,"(4.2, 5.3, 5.230769230769231)","(5.5, 6.2, 6.16)","(2.4, 2.8, 2.7888888888888888)","(14.0, 20.0, 17.428571428571427)","(5.0, 7.2, 6.779999999999999)","(6.0, 99999, 99990)"
10-01-2023 19:05:36.698932,"(4.2, 5.3, 5.230769230769231)","(5.5, 7.0, 6.705882352941177)","(2.4, 2.8, 2.7888888888888888)","(14.0, 20.0, 17.428571428571427)","(5.0, 7.4, 6.84)","(6.0, 99999, 99990)"
10-01-2023 19:05:37.554366,"(4.2, 5.3, 5.230769230769231)","(5.5, 7.0, 6.733333333333333)","(2.4, 2.8, 2.7888888888888888)","(14.0, 20.0, 18.5)","(5.0, 7.4, 6.952)","(6.0, 99999, 99990)"
10-01-2023 19:05:38.478597,"(4.2, 5.3, 5.230769230769231)","(5.5, 7.0, 6.7894736842105265)","(2.4, 2.8, 2.7888888888888888)","(14.0, 21.0, 17.5)","(5.0, 7.4, 6.952)","(6.0, 99999, 99990)"
10-01-2023 19:05:39.498077,"(4.2, 5.3, 5.230769230769231)","(5.5, 7.0, 6.7894736842105265)","(2.4, 2.8, 2.7888888888888888)","(14.0, 21.0, 17.5)","(5.0, 7.4, 6.952)","(6.0, 99999, 99990)"
10-01-2023 19:05:40.441946,"(4.2, 5.3, 5.230769230769231)","(5.5, 6.8, 6.4)","(2.4, 2.8, 2.7888888888888888)","(14.0, 19.5, 18.5)","(5.0, 7.2, 7.04)","(6.0, 99999, 99990)"
10-01-2023 19:05:41.358160,"(4.2, 5.3, 5.226666666666667)","(5.5, 6.8, 6.4)","(2.4, 2.8, 2.7888888888888888)","(14.0, 19.5, 18.5)","(5.0, 7.4, 7.466666666666667)","(6.0, 99999, 99990)"
10-01-2023 19:05:42.248976,"(4.2, 5.3, 5.107142857142857)","(5.5, 6.8, 6.418181818181818)","(2.4, 2.8, 2.7615384615384615)","(14.0, 20.0, 18.75)","(5.0, 7.8, 7.56)","(6.0, 99999, 99990)"
