,Stone,Amarillo Slim,Pattys Regret,Barefoot Di,Starlight Belle,Malis Whitey,Blackpool Coco,Midnight Image
16-12-2022 13:48:15.743384,"(5.5, 7.4, 7.330232558139535)","(20.0, 27.0, 26.9)","(10.0, 15.5, 15.475)","(2.9, 3.5, 3.4707692307692306)","(5.0, 6.2, 6.122448979591836)","(21.0, 34.0, 31.857142857142858)","(14.0, 16.5, 16.029411764705884)","(3.8, 4.7, 4.66)"
16-12-2022 13:48:16.871741,"(5.5, 7.4, 7.336170212765958)","(20.0, 27.0, 26.9)","(10.0, 15.5, 15.475)","(3.0, 3.5, 3.4333333333333336)","(5.0, 6.2, 6.130434782608695)","(21.0, 34.0, 31.677419354838708)","(14.0, 16.5, 16.029411764705884)","(3.8, 4.7, 4.665671641791045)"
16-12-2022 13:48:18.000117,"(5.5, 7.6, 7.38)","(20.0, 27.0, 26.9)","(10.0, 16.0, 15.833333333333334)","(3.0, 3.45, 3.445901639344262)","(5.0, 6.2, 6.125)","(21.0, 34.0, 31.866666666666667)","(14.0, 16.5, 15.696428571428571)","(3.8, 4.7, 4.662903225806452)"
16-12-2022 13:48:19.093676,"(5.5, 7.6, 7.373913043478261)","(20.0, 27.0, 26.9)","(10.0, 16.0, 15.833333333333334)","(3.0, 3.5, 3.445901639344262)","(5.0, 6.2, 6.142857142857143)","(21.0, 34.0, 32.17142857142857)","(14.0, 16.0, 15.672413793103448)","(3.8, 4.7, 4.653424657534247)"
16-12-2022 13:48:20.194492,"(5.5, 7.6, 7.366666666666666)","(20.0, 27.0, 26.9)","(10.0, 16.0, 15.791666666666666)","(3.0, 3.45, 3.4440476190476192)","(5.0, 6.2, 6.142857142857143)","(21.0, 34.0, 32.074074074074076)","(14.0, 16.0, 15.508474576271187)","(3.8, 4.7, 4.653424657534247)"
16-12-2022 13:48:21.345240,"(5.5, 7.6, 7.373913043478261)","(20.0, 27.0, 26.9)","(10.0, 16.0, 15.48)","(3.0, 3.45, 3.4585106382978723)","(5.0, 6.2, 6.142857142857143)","(21.0, 34.0, 31.75)","(14.0, 16.0, 15.585365853658537)","(3.8, 4.7, 4.656410256410257)"
16-12-2022 13:48:22.465778,"(5.5, 7.6, 7.392)","(20.0, 27.0, 26.9)","(10.0, 15.5, 15.48)","(3.0, 3.5, 3.46)","(5.0, 6.2, 6.142857142857143)","(21.0, 34.0, 31.806451612903224)","(14.0, 16.0, 15.530303030303031)","(3.8, 4.7, 4.656410256410257)"
16-12-2022 13:48:23.542217,"(5.5, 7.6, 7.392)","(20.0, 27.0, 26.9)","(10.0, 15.5, 15.48)","(3.0, 3.5, 3.459574468085106)","(5.0, 6.2, 6.142857142857143)","(21.0, 34.0, 31.806451612903224)","(14.0, 16.0, 15.602941176470589)","(3.8, 4.7, 4.656410256410257)"
16-12-2022 13:48:24.586667,"(5.5, 7.6, 7.392)","(20.0, 27.0, 26.9)","(10.0, 15.5, 15.48)","(3.0, 3.5, 3.5057971014492755)","(5.0, 6.2, 6.123711340206186)","(21.0, 34.0, 31.6)","(14.0, 16.0, 15.5625)","(3.8, 4.7, 4.627941176470588)"
16-12-2022 13:48:25.740392,"(5.5, 7.6, 7.35625)","(20.0, 27.0, 26.80952380952381)","(10.0, 16.0, 15.791666666666666)","(3.0, 3.55, 3.503076923076923)","(5.0, 6.2, 6.119565217391305)","(21.0, 34.0, 31.6)","(14.0, 16.0, 15.5625)","(3.8, 4.7, 4.627142857142857)"
16-12-2022 13:48:26.810777,"(5.5, 7.4, 7.347058823529412)","(20.0, 27.0, 26.80952380952381)","(10.0, 15.5, 15.475)","(3.0, 3.55, 3.503076923076923)","(5.0, 6.2, 6.164864864864865)","(21.0, 34.0, 31.6)","(14.0, 16.0, 15.571428571428571)","(3.8, 4.7, 4.632894736842105)"
16-12-2022 13:48:27.816326,"(5.5, 7.4, 7.347058823529412)","(20.0, 28.0, 27.428571428571427)","(10.0, 14.5, 14.285714285714286)","(3.0, 3.55, 3.467741935483871)","(5.0, 6.2, 6.236363636363636)","(21.0, 34.0, 31.942857142857143)","(14.0, 16.0, 15.530303030303031)","(3.8, 4.7, 4.6575)"
16-12-2022 13:48:28.984900,"(5.5, 7.6, 7.377142857142857)","(20.0, 29.0, 27.9)","(10.0, 14.0, 13.95)","(3.0, 3.5, 3.4729729729729732)","(5.0, 6.4, 6.235294117647059)","(21.0, 34.0, 31.955555555555556)","(13.0, 16.0, 15.441176470588236)","(3.8, 4.7, 4.6575)"
16-12-2022 13:48:30.201827,"(5.5, 7.6, 7.377142857142857)","(20.0, 29.0, 27.9)","(10.0, 14.0, 13.95)","(3.0, 3.5, 3.4722222222222223)","(5.0, 6.4, 6.235294117647059)","(21.0, 34.0, 31.955555555555556)","(13.0, 16.0, 15.485714285714286)","(3.8, 4.7, 4.656962025316456)"
16-12-2022 13:48:31.243102,"(5.5, 7.6, 7.36986301369863)","(20.0, 29.0, 27.9)","(10.0, 14.0, 13.95)","(3.0, 3.5, 3.4595238095238097)","(5.0, 6.4, 6.212173913043478)","(21.0, 34.0, 31.75)","(13.0, 16.0, 15.65625)","(3.8, 4.7, 4.74)"
16-12-2022 13:48:32.339595,"(5.5, 7.4, 7.292307692307692)","(20.0, 29.0, 28.714285714285715)","(10.0, 14.0, 13.941176470588236)","(3.0, 3.5, 3.462162162162162)","(5.0, 6.4, 6.277333333333334)","(21.0, 34.0, 32.05714285714286)","(13.0, 16.0, 16.423076923076923)","(3.8, 4.8, 4.488)"
16-12-2022 13:48:33.377557,"(5.5, 7.4, 7.358620689655173)","(20.0, 29.0, 28.571428571428573)","(10.0, 14.5, 13.941176470588236)","(3.0, 3.5, 3.462162162162162)","(5.0, 6.4, 6.277333333333334)","(21.0, 34.0, 32.044444444444444)","(13.0, 17.0, 16.486486486486488)","(3.8, 4.5, 4.479268292682927)"
16-12-2022 13:48:34.463053,"(5.5, 7.6, 7.350819672131148)","(20.0, 29.0, 28.571428571428573)","(10.0, 14.5, 13.979166666666666)","(3.0, 3.5, 3.468137254901961)","(5.0, 6.4, 6.282857142857143)","(21.0, 34.0, 32.044444444444444)","(13.0, 17.0, 16.41860465116279)","(3.8, 4.5, 4.477777777777778)"
16-12-2022 13:48:35.492491,"(5.5, 7.6, 7.3731343283582085)","(20.0, 29.0, 28.571428571428573)","(10.0, 14.5, 13.986486486486486)","(3.0, 3.55, 3.4862745098039216)","(5.0, 6.4, 6.282857142857143)","(21.0, 34.0, 32.19047619047619)","(13.0, 17.0, 16.257575757575758)","(3.8, 4.5, 4.480487804878049)"
16-12-2022 13:48:36.579528,"(5.5, 7.6, 7.36231884057971)","(20.0, 29.0, 28.625)","(10.0, 14.5, 14.157894736842104)","(3.0, 3.55, 3.4721153846153845)","(5.0, 6.4, 6.277333333333334)","(21.0, 34.0, 32.42424242424242)","(13.0, 16.5, 16.257575757575758)","(3.8, 4.5, 4.462204724409449)"
16-12-2022 13:48:37.670038,"(5.5, 7.6, 7.380645161290323)","(20.0, 29.0, 28.647058823529413)","(10.0, 14.5, 14.263157894736842)","(3.0, 3.5, 3.4652777777777777)","(5.0, 6.4, 6.276315789473684)","(21.0, 34.0, 32.42424242424242)","(13.0, 16.5, 16.235294117647058)","(3.8, 4.6, 4.458267716535433)"
16-12-2022 13:48:38.684437,"(5.5, 7.6, 7.36140350877193)","(20.0, 29.0, 28.647058823529413)","(10.0, 14.5, 14.263157894736842)","(3.0, 3.5, 3.4630952380952382)","(5.0, 6.4, 6.276315789473684)","(21.0, 34.0, 32.42424242424242)","(13.0, 16.5, 16.235294117647058)","(3.8, 4.6, 4.458267716535433)"
16-12-2022 13:48:39.759614,"(5.5, 7.6, 7.36140350877193)","(20.0, 29.0, 28.625)","(10.0, 14.5, 14.153846153846153)","(3.0, 3.5, 3.4630952380952382)","(5.0, 6.4, 6.276315789473684)","(21.0, 34.0, 32.42424242424242)","(13.0, 16.5, 16.235294117647058)","(3.8, 4.6, 4.458267716535433)"
16-12-2022 13:48:40.883959,"(5.5, 7.6, 7.36140350877193)","(20.0, 29.0, 28.625)","(10.0, 14.5, 14.153846153846153)","(3.0, 3.5, 3.459090909090909)","(5.0, 6.4, 6.28641975308642)","(21.0, 34.0, 32.608695652173914)","(13.0, 16.5, 16.23015873015873)","(3.8, 4.6, 4.459437751004017)"
16-12-2022 13:48:41.942233,"(5.5, 7.6, 7.380645161290323)","(20.0, 29.0, 28.6)","(10.0, 14.5, 14.153846153846153)","(3.0, 3.5, 3.459090909090909)","(5.0, 6.4, 6.292105263157895)","(21.0, 34.0, 36.526315789473685)","(13.0, 16.5, 16.23015873015873)","(3.8, 4.6, 4.459437751004017)"
16-12-2022 13:48:42.941273,"(5.5, 7.6, 7.393939393939394)","(20.0, 29.0, 28.6)","(10.0, 14.5, 14.153846153846153)","(3.0, 3.5, 3.459090909090909)","(5.0, 6.4, 6.28974358974359)","(21.0, 38.0, 35.714285714285715)","(13.0, 16.5, 16.176470588235293)","(3.8, 4.6, 4.458498023715415)"
16-12-2022 13:48:44.060119,"(5.5, 7.6, 7.383606557377049)","(20.0, 29.0, 27.0)","(10.0, 14.5, 14.153846153846153)","(3.0, 3.5, 3.48)","(5.0, 6.4, 6.28974358974359)","(21.0, 36.0, 35.55555555555556)","(13.0, 16.5, 16.22463768115942)","(3.8, 4.6, 4.474683544303797)"
16-12-2022 13:48:45.083918,"(5.5, 7.6, 7.3533333333333335)","(20.0, 27.0, 26.75)","(10.0, 14.5, 14.153846153846153)","(3.0, 3.5, 3.48)","(5.0, 6.4, 6.2875000000000005)","(21.0, 36.0, 35.55555555555556)","(13.0, 16.5, 16.362068965517242)","(3.8, 4.5, 4.4392405063291145)"
16-12-2022 13:48:46.117150,"(5.5, 7.6, 7.357377049180328)","(20.0, 27.0, 25.933333333333334)","(10.0, 14.5, 14.153846153846153)","(3.0, 3.55, 3.507258064516129)","(5.0, 6.4, 6.32280701754386)","(21.0, 36.0, 35.07692307692308)","(13.0, 16.5, 16.29032258064516)","(3.8, 4.5, 4.455913978494624)"
16-12-2022 13:48:47.175130,"(5.5, 7.6, 7.522448979591837)","(20.0, 27.0, 26.764705882352942)","(10.0, 14.5, 15.107142857142858)","(3.0, 3.45, 3.441891891891892)","(5.0, 6.4, 6.28974358974359)","(21.0, 36.0, 35.4)","(13.0, 17.0, 16.458333333333332)","(3.8, 4.5, 4.456862745098039)"
16-12-2022 13:48:48.265516,"(5.5, 7.6, 7.529629629629629)","(20.0, 27.0, 26.764705882352942)","(10.0, 15.5, 15.107142857142858)","(3.0, 3.45, 3.437323943661972)","(5.0, 6.4, 6.280555555555556)","(21.0, 36.0, 35.0)","(13.0, 17.0, 16.46808510638298)","(3.8, 4.5, 4.456862745098039)"
16-12-2022 13:48:49.357345,"(5.5, 7.6, 7.529629629629629)","(20.0, 27.0, 26.22222222222222)","(10.0, 16.0, 15.264705882352942)","(3.0, 3.45, 3.424537037037037)","(5.0, 6.4, 6.238356164383561)","(21.0, 36.0, 35.55555555555556)","(13.0, 17.0, 16.161290322580644)","(3.8, 4.5, 4.362650602409639)"
16-12-2022 13:48:50.421513,"(5.5, 7.6, 7.46829268292683)","(20.0, 27.0, 25.384615384615383)","(10.0, 16.0, 15.2)","(3.0, 3.55, 3.508)","(5.0, 6.4, 6.244736842105263)","(21.0, 36.0, 34.8)","(13.0, 17.0, 16.29032258064516)","(3.8, 4.4, 4.332307692307692)"
16-12-2022 13:48:51.421642,"(5.5, 7.6, 7.489795918367347)","(20.0, 27.0, 25.666666666666668)","(10.0, 16.0, 15.310344827586206)","(3.0, 3.55, 3.508)","(5.0, 6.4, 6.249664429530202)","(21.0, 36.0, 35.0)","(13.0, 17.0, 16.225)","(3.8, 4.4, 4.348684210526316)"
16-12-2022 13:48:52.501744,"(5.5, 7.6, 7.489795918367347)","(20.0, 27.0, 26.0)","(10.0, 16.0, 15.204545454545455)","(3.0, 3.55, 3.5384615384615383)","(5.0, 6.4, 6.249664429530202)","(21.0, 36.0, 35.0)","(13.0, 17.0, 16.42)","(3.8, 4.4, 4.369736842105263)"
16-12-2022 13:48:53.583843,"(5.5, 7.6, 7.489795918367347)","(20.0, 27.0, 25.5)","(10.0, 15.5, 15.289473684210526)","(3.0, 3.55, 3.5216666666666665)","(5.0, 6.4, 6.208695652173914)","(21.0, 36.0, 34.421052631578945)","(13.0, 16.5, 16.64864864864865)","(3.8, 4.4, 4.340366972477065)"
16-12-2022 13:48:54.605800,"(5.5, 7.6, 7.480597014925373)","(20.0, 27.0, 25.333333333333332)","(10.0, 15.5, 15.277777777777779)","(3.0, 3.55, 3.5216666666666665)","(5.0, 6.4, 6.208695652173914)","(21.0, 36.0, 34.57142857142857)","(13.0, 17.0, 16.695652173913043)","(3.8, 4.4, 4.36896551724138)"
16-12-2022 13:48:55.696241,"(5.5, 7.6, 7.5125)","(20.0, 26.0, 25.894736842105264)","(10.0, 15.5, 15.403614457831326)","(3.0, 3.6, 3.5662921348314605)","(5.0, 6.4, 6.21)","(21.0, 36.0, 34.57142857142857)","(13.0, 17.0, 16.666666666666668)","(3.8, 4.4, 4.36896551724138)"
16-12-2022 13:48:56.830192,"(5.5, 7.6, 7.5125)","(20.0, 26.0, 25.875)","(10.0, 15.5, 15.402439024390244)","(3.0, 3.6, 3.5616161616161617)","(5.0, 6.4, 6.207407407407407)","(21.0, 36.0, 33.945945945945944)","(13.0, 17.0, 16.65753424657534)","(3.8, 4.4, 4.3625)"
16-12-2022 13:48:57.869886,"(5.5, 7.6, 7.502325581395349)","(20.0, 26.0, 25.875)","(10.0, 15.5, 15.402439024390244)","(3.0, 3.6, 3.5616161616161617)","(5.0, 6.4, 6.2153846153846155)","(21.0, 36.0, 34.18181818181818)","(13.0, 17.0, 16.65753424657534)","(3.8, 4.4, 4.363157894736842)"
16-12-2022 13:48:58.931669,"(5.5, 7.6, 7.502325581395349)","(20.0, 26.0, 25.875)","(10.0, 15.5, 15.402439024390244)","(3.0, 3.6, 3.562209302325581)","(5.0, 6.4, 6.218181818181819)","(21.0, 36.0, 34.25)","(13.0, 17.0, 16.63768115942029)","(3.8, 4.4, 4.307575757575758)"
16-12-2022 13:49:00.055911,"(5.5, 7.6, 7.492307692307692)","(20.0, 26.0, 25.0)","(10.0, 15.5, 15.076923076923077)","(3.0, 3.6, 3.5591954022988506)","(5.0, 6.4, 6.208450704225353)","(21.0, 36.0, 33.4)","(13.0, 17.0, 16.567164179104477)","(3.8, 4.4, 4.315625)"
16-12-2022 13:49:01.045911,"(5.5, 7.6, 7.527777777777778)","(20.0, 27.0, 25.0)","(10.0, 15.5, 15.076923076923077)","(3.0, 3.6, 3.5591954022988506)","(5.0, 6.4, 6.19290780141844)","(21.0, 34.0, 32.45454545454545)","(13.0, 17.0, 16.493506493506494)","(3.8, 4.4, 4.258441558441558)"
16-12-2022 13:49:02.063759,"(5.5, 7.6, 7.51875)","(20.0, 27.0, 25.125)","(10.0, 15.5, 15.142857142857142)","(3.0, 3.6, 3.574193548387097)","(5.0, 6.4, 6.19290780141844)","(21.0, 36.0, 32.45454545454545)","(13.0, 17.0, 16.493506493506494)","(3.8, 4.3, 4.26)"
16-12-2022 13:49:03.150898,"(5.5, 7.6, 7.533333333333333)","(20.0, 26.0, 25.636363636363637)","(10.0, 15.5, 15.2)","(3.0, 3.6, 3.57378640776699)","(5.0, 6.4, 6.19568345323741)","(21.0, 36.0, 33.0)","(13.0, 17.0, 16.535211267605632)","(3.8, 4.3, 4.256756756756757)"
16-12-2022 13:49:04.225406,"(5.5, 7.8, 7.6466666666666665)","(20.0, 26.0, 25.384615384615383)","(10.0, 15.5, 15.2)","(3.0, 3.6, 3.57378640776699)","(5.0, 6.4, 6.19568345323741)","(21.0, 34.0, 31.636363636363637)","(13.0, 17.0, 16.567164179104477)","(3.8, 4.3, 4.26144578313253)"
16-12-2022 13:49:05.249995,"(5.5, 7.8, 7.68235294117647)","(20.0, 25.0, 24.666666666666668)","(10.0, 15.5, 15.2)","(3.0, 3.6, 3.5742574257425743)","(5.0, 6.4, 6.226666666666667)","(21.0, 32.0, 30.857142857142858)","(13.0, 17.0, 16.55072463768116)","(3.8, 4.3, 4.291071428571429)"
16-12-2022 13:49:06.293941,"(5.5, 7.6, 7.466666666666667)","(20.0, 23.0, 22.8)","(10.0, 15.5, 15.384615384615385)","(3.0, 3.65, 3.61)","(5.0, 6.4, 6.2631578947368425)","(21.0, 34.0, 31.636363636363637)","(13.0, 17.0, 16.52054794520548)","(3.8, 4.3, 4.2918032786885245)"
16-12-2022 13:49:07.321246,"(5.5, 7.6, 7.513513513513513)","(20.0, 23.0, 22.818181818181817)","(10.0, 15.5, 15.416666666666666)","(3.0, 3.65, 3.6047368421052632)","(5.0, 6.4, 6.2631578947368425)","(21.0, 32.0, 31.06122448979592)","(13.0, 17.0, 16.59375)","(3.8, 4.3, 4.260526315789473)"
16-12-2022 13:49:08.302052,"(5.5, 7.8, 7.5680000000000005)","(20.0, 23.0, 22.88888888888889)","(10.0, 15.5, 15.411764705882353)","(3.0, 3.65, 3.6047368421052632)","(5.0, 6.4, 6.2631578947368425)","(21.0, 34.0, 30.782608695652172)","(13.0, 17.0, 16.47826086956522)","(3.8, 4.3, 4.2368)"
16-12-2022 13:49:09.343976,"(5.5, 7.8, 7.581132075471698)","(20.0, 23.0, 22.88888888888889)","(10.0, 15.5, 15.384615384615385)","(3.0, 3.65, 3.618840579710145)","(5.0, 6.4, 6.234146341463415)","(21.0, 34.0, 30.76595744680851)","(13.0, 16.5, 16.34090909090909)","(3.8, 4.3, 4.235658914728682)"
16-12-2022 13:49:10.363287,"(5.5, 7.8, 7.634285714285714)","(20.0, 24.0, 22.914285714285715)","(10.0, 15.5, 15.384615384615385)","(3.0, 3.65, 3.638)","(5.0, 6.4, 6.216216216216217)","(21.0, 34.0, 30.76595744680851)","(13.0, 16.5, 16.166666666666668)","(3.8, 4.3, 4.245679012345679)"
16-12-2022 13:49:11.471880,"(5.5, 7.8, 7.553191489361702)","(20.0, 24.0, 22.914285714285715)","(10.0, 15.5, 15.416666666666666)","(3.0, 3.65, 3.5717391304347825)","(5.0, 6.4, 6.2679802955665025)","(21.0, 34.0, 31.17241379310345)","(13.0, 16.5, 16.104166666666668)","(3.8, 4.3, 4.3703125)"
16-12-2022 13:49:12.582911,"(5.5, 7.8, 7.553191489361702)","(20.0, 24.0, 23.103448275862068)","(10.0, 15.5, 15.384615384615385)","(3.0, 3.6, 3.571186440677966)","(5.0, 6.4, 6.27741935483871)","(21.0, 34.0, 31.384615384615383)","(13.0, 16.5, 16.13157894736842)","(3.8, 4.4, 4.380833333333333)"
16-12-2022 13:49:13.565421,"(5.5, 7.8, 7.494736842105263)","(20.0, 24.0, 22.869565217391305)","(10.0, 15.5, 15.384615384615385)","(3.0, 3.6, 3.571186440677966)","(5.0, 6.4, 6.285714285714286)","(21.0, 32.0, 31.466666666666665)","(13.0, 16.5, 16.90983606557377)","(3.8, 4.4, 4.382031250000001)"
16-12-2022 13:49:14.571552,"(5.5, 7.6, 7.555555555555555)","(20.0, 24.0, 23.5625)","(10.0, 15.0, 14.70796460176991)","(3.0, 3.6, 3.5688524590163935)","(5.0, 6.4, 6.285714285714286)","(21.0, 32.0, 31.375)","(13.0, 17.0, 17.10377358490566)","(3.8, 4.4, 4.349230769230769)"
16-12-2022 13:49:15.611492,"(5.5, 7.8, 7.543589743589743)","(20.0, 25.0, 23.928571428571427)","(10.0, 14.0, 13.576923076923077)","(3.0, 3.6, 3.59)","(5.0, 6.4, 6.287735849056604)","(21.0, 32.0, 31.375)","(13.0, 17.5, 17.318181818181817)","(3.8, 4.4, 4.349230769230769)"
16-12-2022 13:49:16.575571,"(5.5, 7.8, 7.613953488372093)","(20.0, 25.0, 23.77777777777778)","(10.0, 13.5, 13.382352941176471)","(3.0, 3.6, 3.59)","(5.0, 6.4, 6.287735849056604)","(21.0, 32.0, 31.466666666666665)","(13.0, 17.5, 17.363636363636363)","(3.8, 4.4, 4.345901639344262)"
16-12-2022 13:49:17.636863,"(5.5, 7.8, 7.589473684210526)","(20.0, 25.0, 23.77777777777778)","(10.0, 13.5, 13.4)","(3.0, 3.65, 3.5636363636363635)","(5.0, 6.4, 6.287735849056604)","(21.0, 32.0, 31.375)","(13.0, 17.5, 17.392857142857142)","(3.8, 4.4, 4.2324786324786325)"
16-12-2022 13:49:18.793621,"(5.5, 8.0, 7.857142857142857)","(20.0, 25.0, 23.933333333333334)","(10.0, 13.5, 13.307692307692308)","(3.0, 3.6, 3.6184931506849316)","(5.0, 6.4, 6.285576923076923)","(21.0, 32.0, 30.897959183673468)","(13.0, 17.5, 17.791666666666668)","(3.8, 4.3, 4.231896551724138)"
16-12-2022 13:49:19.824933,"(5.5, 8.0, 7.96)","(19.0, 25.0, 23.96551724137931)","(10.0, 14.0, 13.307692307692308)","(3.0, 3.65, 3.6184931506849316)","(5.0, 6.4, 6.290825688073395)","(21.0, 34.0, 30.96)","(13.0, 18.0, 17.791666666666668)","(3.8, 4.3, 4.2352459016393444)"
16-12-2022 13:49:20.937410,"(5.5, 8.0, 7.968)","(19.0, 25.0, 23.96551724137931)","(10.0, 13.5, 13.263157894736842)","(3.0, 3.6, 3.5395348837209304)","(5.0, 6.4, 6.2827586206896555)","(21.0, 34.0, 30.979591836734695)","(13.0, 18.0, 17.818181818181817)","(3.8, 4.3, 4.233076923076923)"
16-12-2022 13:49:22.074980,"(6.0, 8.0, 7.975)","(19.0, 25.0, 23.96551724137931)","(10.0, 13.5, 13.263157894736842)","(3.0, 3.6, 3.542222222222222)","(5.0, 6.4, 6.2827586206896555)","(21.0, 34.0, 30.923076923076923)","(13.0, 18.0, 18.142857142857142)","(3.7, 4.3, 4.231060606060606)"
16-12-2022 13:49:23.155473,"(6.0, 8.0, 7.975)","(19.0, 25.0, 23.96551724137931)","(10.0, 13.5, 13.263157894736842)","(3.0, 3.6, 3.5447058823529414)","(5.0, 6.4, 6.285185185185186)","(21.0, 34.0, 30.90566037735849)","(13.0, 18.5, 18.227272727272727)","(3.7, 4.3, 4.228346456692914)"
16-12-2022 13:49:24.213752,"(6.0, 8.0, 7.968421052631579)","(19.0, 25.0, 23.96551724137931)","(10.0, 13.0, 12.833333333333334)","(3.0, 3.6, 3.5447058823529414)","(5.0, 6.4, 6.287203791469195)","(21.0, 34.0, 30.90566037735849)","(13.0, 18.5, 18.26923076923077)","(3.7, 4.3, 4.228346456692914)"
16-12-2022 13:49:25.264286,"(6.0, 8.0, 7.8769230769230765)","(19.0, 25.0, 23.636363636363637)","(10.0, 13.5, 13.204545454545455)","(3.0, 3.6, 3.5587719298245615)","(5.0, 6.4, 6.287203791469195)","(21.0, 34.0, 30.923076923076923)","(13.0, 18.5, 18.321428571428573)","(3.7, 4.3, 4.231578947368421)"
16-12-2022 13:49:26.281837,"(6.0, 8.0, 7.9714285714285715)","(19.0, 25.0, 23.583333333333332)","(10.0, 13.5, 13.204545454545455)","(3.0, 3.6, 3.5587719298245615)","(5.0, 6.4, 6.287203791469195)","(21.0, 34.0, 30.979591836734695)","(13.0, 18.5, 18.346153846153847)","(3.7, 4.3, 4.184444444444445)"
16-12-2022 13:49:27.279990,"(6.0, 8.0, 7.978947368421053)","(19.0, 25.0, 23.583333333333332)","(10.0, 13.5, 13.204545454545455)","(3.0, 3.6, 3.56986301369863)","(5.0, 6.4, 6.287203791469195)","(21.0, 34.0, 30.979591836734695)","(13.0, 18.5, 18.346153846153847)","(3.7, 4.2, 4.184444444444445)"
16-12-2022 13:49:28.337535,"(6.0, 8.0, 7.978947368421053)","(19.0, 25.0, 23.7)","(10.0, 13.5, 13.196969696969697)","(3.0, 3.6, 3.56986301369863)","(5.0, 6.4, 6.287203791469195)","(21.0, 34.0, 31.06122448979592)","(13.0, 18.5, 18.346153846153847)","(3.7, 4.2, 4.185227272727273)"
16-12-2022 13:49:29.465432,"(6.0, 8.0, 7.978947368421053)","(19.0, 24.0, 23.22222222222222)","(10.0, 14.0, 13.393939393939394)","(3.0, 3.6, 3.56986301369863)","(5.0, 6.4, 6.287203791469195)","(21.0, 34.0, 31.06122448979592)","(13.0, 18.5, 18.520833333333332)","(3.7, 4.2, 4.188235294117647)"
16-12-2022 13:49:30.452183,"(6.0, 8.0, 7.977777777777778)","(19.0, 25.0, 23.5)","(10.0, 14.0, 13.382352941176471)","(3.0, 3.6, 3.5713235294117647)","(5.0, 6.4, 6.287203791469195)","(21.0, 34.0, 31.06122448979592)","(13.0, 19.0, 18.529411764705884)","(3.7, 4.2, 4.18780487804878)"
16-12-2022 13:49:31.604840,"(6.0, 8.0, 7.977777777777778)","(19.0, 25.0, 23.5)","(10.0, 14.0, 13.419354838709678)","(3.0, 3.6, 3.57265625)","(5.0, 6.4, 6.298395721925134)","(21.0, 34.0, 31.307692307692307)","(13.0, 19.0, 18.541666666666668)","(3.7, 4.2, 4.188235294117647)"
16-12-2022 13:49:32.657376,"(6.0, 8.0, 7.977777777777778)","(19.0, 25.0, 23.46153846153846)","(10.0, 13.5, 13.125)","(3.0, 3.6, 3.57265625)","(5.0, 6.4, 6.298395721925134)","(21.0, 34.0, 31.307692307692307)","(13.0, 19.0, 18.785714285714285)","(3.7, 4.2, 4.188372093023256)"
16-12-2022 13:49:33.703253,"(6.0, 8.0, 7.977777777777778)","(19.0, 25.0, 23.46153846153846)","(10.0, 13.5, 13.2)","(3.0, 3.6, 3.597540983606557)","(5.0, 6.4, 6.291542288557214)","(21.0, 34.0, 31.307692307692307)","(13.0, 19.5, 18.818181818181817)","(3.7, 4.2, 4.188372093023256)"
16-12-2022 13:49:34.848921,"(6.0, 8.0, 7.939130434782609)","(19.0, 25.0, 23.46153846153846)","(10.0, 13.5, 13.15625)","(3.0, 3.65, 3.622448979591837)","(5.0, 6.4, 6.291542288557214)","(21.0, 34.0, 31.307692307692307)","(13.0, 19.5, 18.804347826086957)","(3.7, 4.2, 4.188372093023256)"
16-12-2022 13:49:35.880510,"(6.0, 8.0, 7.939130434782609)","(19.0, 25.0, 23.46153846153846)","(10.0, 13.5, 13.120689655172415)","(3.0, 3.65, 3.622448979591837)","(5.0, 6.4, 6.291542288557214)","(21.0, 34.0, 31.307692307692307)","(13.0, 19.5, 18.91176470588235)","(3.7, 4.2, 4.188372093023256)"
16-12-2022 13:49:36.960186,"(6.0, 8.0, 7.939130434782609)","(19.0, 25.0, 23.46153846153846)","(10.0, 13.5, 13.120689655172415)","(3.0, 3.65, 3.622448979591837)","(5.0, 6.4, 6.291542288557214)","(21.0, 34.0, 31.181818181818183)","(13.0, 19.5, 19.23913043478261)","(3.7, 4.2, 4.188372093023256)"
16-12-2022 13:49:38.153291,"(6.0, 8.0, 7.939130434782609)","(19.0, 25.0, 23.46153846153846)","(10.0, 13.5, 13.159090909090908)","(3.0, 3.65, 3.622448979591837)","(5.0, 6.4, 6.291542288557214)","(21.0, 34.0, 31.181818181818183)","(13.0, 19.5, 19.264705882352942)","(3.7, 4.2, 4.186111111111111)"
16-12-2022 13:49:39.177195,"(6.0, 8.0, 7.939130434782609)","(19.0, 25.0, 23.46153846153846)","(10.0, 13.5, 13.159090909090908)","(3.0, 3.65, 3.625581395348837)","(5.0, 6.4, 6.291542288557214)","(21.0, 34.0, 31.181818181818183)","(13.0, 19.5, 19.224137931034484)","(3.7, 4.2, 4.214285714285714)"
16-12-2022 13:49:40.174485,"(6.0, 8.0, 7.883333333333333)","(19.0, 25.0, 23.46153846153846)","(10.0, 13.5, 13.222222222222221)","(3.0, 3.65, 3.62375)","(5.0, 6.4, 6.291542288557214)","(21.0, 34.0, 31.181818181818183)","(13.0, 19.5, 19.224137931034484)","(3.7, 4.3, 4.198795180722891)"
