,Aston Autumn,Aussie Bullseye,Fly Slip,Twister Giblet,Creditor,Jamilla Bale,Ranger Ricksen,Why Not Emily
10-01-2023 13:46:43.721222,"(2.7, 3.5, 3.333333333333333)","(14.0, 30.0, 16.608695652173914)","(4.8, 8.8, 8.613333333333333)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(26.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 145.0)"
10-01-2023 13:46:45.038925,"(2.7, 3.5, 3.333333333333333)","(14.0, 30.0, 16.608695652173914)","(4.8, 8.8, 8.613333333333333)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(26.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 142.5)"
10-01-2023 13:46:46.442047,"(2.7, 3.5, 3.32)","(14.0, 30.0, 16.608695652173914)","(4.8, 8.8, 8.0)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(26.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 142.5)"
10-01-2023 13:46:47.747815,"(2.7, 3.5, 3.32)","(14.0, 30.0, 16.608695652173914)","(4.8, 8.8, 8.0)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(26.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 142.5)"
10-01-2023 13:46:49.026818,"(2.7, 3.5, 3.32)","(14.0, 30.0, 16.608695652173914)","(4.8, 8.8, 8.0)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(26.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 142.5)"
10-01-2023 13:46:50.332953,"(2.7, 3.5, 3.32)","(14.0, 30.0, 19.25)","(4.8, 8.8, 8.285714285714286)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(26.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 142.5)"
10-01-2023 13:46:51.642476,"(2.7, 3.5, 3.32)","(14.0, 29.0, 19.25)","(4.8, 8.8, 8.285714285714286)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(26.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 142.5)"
10-01-2023 13:46:52.965656,"(2.7, 3.5, 3.32)","(14.0, 29.0, 17.181818181818183)","(4.8, 8.8, 8.636363636363637)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(26.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 142.5)"
10-01-2023 13:46:54.355808,"(2.7, 3.5, 3.313333333333333)","(14.0, 29.0, 16.65)","(4.8, 8.8, 8.636363636363637)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 142.5)"
10-01-2023 13:46:55.673537,"(2.7, 3.5, 3.313333333333333)","(14.0, 29.0, 16.65)","(4.8, 8.8, 8.636363636363637)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 142.5)"
10-01-2023 13:46:56.985881,"(2.7, 3.5, 3.3046511627906976)","(14.0, 28.0, 17.833333333333332)","(4.8, 8.8, 8.636363636363637)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 142.5)"
10-01-2023 13:46:58.260842,"(2.7, 3.5, 3.3046511627906976)","(14.0, 27.0, 17.571428571428573)","(4.8, 8.8, 8.636363636363637)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 142.5)"
10-01-2023 13:46:59.576833,"(2.7, 3.45, 3.408)","(14.0, 27.0, 16.6875)","(4.8, 8.8, 8.636363636363637)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 210.0, 158.33333333333331)"
10-01-2023 13:47:00.901685,"(2.7, 3.45, 3.408)","(14.0, 27.0, 16.6875)","(4.8, 8.8, 8.636363636363637)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 200.0, 158.33333333333331)"
10-01-2023 13:47:02.283473,"(2.7, 3.45, 3.408)","(14.0, 27.0, 16.6875)","(4.8, 8.8, 8.636363636363637)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.88125)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 200.0, 158.33333333333331)"
10-01-2023 13:47:03.555641,"(2.7, 3.45, 3.408)","(14.0, 27.0, 16.6875)","(4.8, 8.8, 8.615384615384617)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.867857142857143)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 200.0, 158.33333333333331)"
10-01-2023 13:47:04.832934,"(2.7, 3.45, 3.3433333333333333)","(14.0, 27.0, 16.6875)","(4.8, 8.8, 8.615384615384617)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.867857142857143)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 200.0, 158.33333333333331)"
10-01-2023 13:47:06.204190,"(2.7, 3.45, 3.316666666666667)","(14.0, 27.0, 16.6875)","(4.8, 8.8, 8.615384615384617)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.867857142857143)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 200.0, 158.33333333333331)"
10-01-2023 13:47:07.683799,"(2.7, 3.45, 3.316666666666667)","(14.0, 27.0, 16.6875)","(4.8, 8.8, 8.615384615384617)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.867857142857143)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 200.0, 158.33333333333331)"
10-01-2023 13:47:09.153087,"(2.7, 3.45, 3.277906976744186)","(14.0, 27.0, 16.6875)","(4.8, 8.8, 7.942857142857143)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.867857142857143)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 200.0, 158.33333333333331)"
10-01-2023 13:47:10.777195,"(2.7, 3.45, 3.123076923076923)","(14.0, 27.0, 16.6875)","(4.8, 8.8, 7.942857142857143)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 200.0, 158.33333333333331)"
10-01-2023 13:47:12.468999,"(2.7, 3.4, 3.225)","(14.0, 27.0, 16.6875)","(4.8, 8.8, 7.942857142857143)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.2441176470588236)","(51.0, 200.0, 158.33333333333331)"
10-01-2023 13:47:13.996886,"(2.7, 3.35, 3.1625)","(14.0, 27.0, 16.6875)","(4.8, 8.8, 7.942857142857143)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.3, 5.377358490566038)","(51.0, 200.0, 158.33333333333331)"
10-01-2023 13:47:15.433160,"(2.7, 3.35, 3.125)","(14.0, 27.0, 17.428571428571427)","(4.8, 8.8, 7.942857142857143)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 200.0, 158.33333333333331)"
10-01-2023 13:47:16.946969,"(2.7, 3.35, 3.125)","(14.0, 26.0, 19.0)","(4.8, 8.8, 7.942857142857143)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 200.0, 158.33333333333331)"
10-01-2023 13:47:18.306665,"(2.7, 3.35, 3.1166666666666667)","(14.0, 25.0, 20.0)","(4.8, 8.8, 8.05)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 200.0, 140.0)"
10-01-2023 13:47:19.622074,"(2.7, 3.3, 3.1166666666666667)","(14.0, 24.0, 20.0)","(4.8, 8.8, 7.942857142857143)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 200.0, 140.0)"
10-01-2023 13:47:20.898537,"(2.7, 3.3, 3.1153846153846154)","(14.0, 24.0, 20.0)","(4.8, 8.8, 7.942857142857143)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 200.0, 140.0)"
10-01-2023 13:47:22.226072,"(2.7, 3.3, 3.1153846153846154)","(14.0, 24.0, 20.0)","(4.8, 8.8, 7.942857142857143)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 200.0, 140.0)"
10-01-2023 13:47:23.641485,"(2.7, 3.3, 3.1153846153846154)","(14.0, 24.0, 20.0)","(4.8, 8.8, 7.942857142857143)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 200.0, 140.0)"
10-01-2023 13:47:24.976824,"(2.7, 3.3, 3.1153846153846154)","(14.0, 24.0, 20.0)","(4.8, 8.8, 7.942857142857143)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 200.0, 140.0)"
10-01-2023 13:47:26.415140,"(2.7, 3.3, 3.1153846153846154)","(14.0, 24.0, 20.0)","(4.8, 8.8, 7.942857142857143)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 200.0, 140.0)"
10-01-2023 13:47:27.811278,"(2.7, 3.3, 3.1153846153846154)","(14.0, 24.0, 20.0)","(4.8, 8.8, 8.618181818181819)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 200.0, 135.0)"
10-01-2023 13:47:29.217173,"(2.7, 3.3, 3.1153846153846154)","(14.0, 24.0, 20.0)","(4.8, 8.8, 8.618181818181819)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:30.570900,"(2.7, 3.3, 3.1153846153846154)","(14.0, 24.0, 20.0)","(4.8, 8.8, 8.700000000000001)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:31.781136,"(2.7, 3.3, 3.1153846153846154)","(14.0, 24.0, 20.0)","(4.8, 8.8, 8.700000000000001)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:33.060266,"(2.7, 3.3, 3.1153846153846154)","(14.0, 24.0, 20.0)","(4.8, 8.8, 8.700000000000001)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:34.369212,"(2.7, 3.3, 3.1153846153846154)","(14.0, 24.0, 20.0)","(4.8, 8.8, 8.700000000000001)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:35.609409,"(2.7, 3.3, 3.1153846153846154)","(14.0, 24.0, 20.0)","(4.8, 8.8, 8.700000000000001)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:36.815990,"(2.7, 3.3, 3.1142857142857143)","(14.0, 24.0, 20.0)","(4.8, 8.8, 8.700000000000001)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:37.930477,"(2.7, 3.3, 3.1054054054054054)","(14.0, 24.0, 20.0)","(4.8, 8.8, 8.700000000000001)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:39.154450,"(2.7, 3.3, 3.0209302325581393)","(14.0, 24.0, 18.666666666666668)","(4.8, 8.8, 8.684615384615386)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:40.436130,"(2.7, 3.25, 3.075)","(14.0, 23.0, 18.333333333333332)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:41.643338,"(2.7, 3.25, 3.075)","(14.0, 23.0, 18.333333333333332)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:42.771833,"(2.7, 3.25, 3.1826923076923075)","(14.0, 23.0, 18.333333333333332)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:44.156156,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.333333333333332)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:45.341428,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.333333333333332)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:46.432566,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.333333333333332)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 132.5)"
10-01-2023 13:47:47.650140,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.333333333333332)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 135.0)"
10-01-2023 13:47:48.874607,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.333333333333332)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 135.0)"
10-01-2023 13:47:50.164981,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 190.0, 127.5)"
10-01-2023 13:47:51.296855,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:47:52.572617,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:47:53.914764,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:47:55.031245,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:47:56.166621,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:47:57.384715,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:47:58.619930,"(2.7, 3.25, 3.090909090909091)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:47:59.875718,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:48:01.090711,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:48:02.372842,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:48:03.694399,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.4)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:48:05.005023,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.581818181818182)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:48:06.320016,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.581818181818182)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.8, 5.4, 5.377358490566038)","(51.0, 180.0, 127.5)"
10-01-2023 13:48:07.489081,"(2.7, 3.25, 3.0749999999999997)","(14.0, 23.0, 16.36842105263158)","(4.8, 8.8, 8.852941176470589)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.4, 5.377358490566038)","(51.0, 180.0, 145.0)"
10-01-2023 13:48:09.005311,"(2.7, 3.25, 3.1041666666666665)","(14.0, 23.0, 16.36842105263158)","(4.8, 9.0, 8.783783783783784)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.4, 5.377358490566038)","(51.0, 180.0, 145.0)"
10-01-2023 13:48:10.556445,"(2.7, 3.25, 3.1041666666666665)","(14.0, 23.0, 17.2)","(4.8, 9.0, 8.75)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.4, 5.3052631578947365)","(51.0, 180.0, 145.0)"
10-01-2023 13:48:11.979525,"(2.7, 3.25, 3.1290909090909094)","(14.0, 22.0, 17.2)","(4.8, 9.0, 8.75)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 180.0, 145.0)"
10-01-2023 13:48:13.356804,"(2.7, 3.2, 3.083448275862069)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.827586206896552)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 180.0, 145.0)"
10-01-2023 13:48:14.579345,"(2.7, 3.2, 3.083448275862069)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.75)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 180.0, 145.0)"
10-01-2023 13:48:15.918618,"(2.7, 3.2, 3.083448275862069)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.75)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 180.0, 145.0)"
10-01-2023 13:48:17.196763,"(2.7, 3.2, 3.083448275862069)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.75)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 180.0, 138.33333333333334)"
10-01-2023 13:48:18.498405,"(2.7, 3.2, 3.028510638297872)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.75)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 138.33333333333334)"
10-01-2023 13:48:19.887374,"(2.7, 3.2, 3.028510638297872)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.75)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 138.33333333333334)"
10-01-2023 13:48:21.271844,"(2.7, 3.2, 3.028510638297872)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.75)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 122.5)"
10-01-2023 13:48:22.570349,"(2.7, 3.2, 3.028510638297872)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.75)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 138.33333333333334)"
10-01-2023 13:48:24.075982,"(2.7, 3.2, 3.028510638297872)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.827586206896552)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 138.33333333333334)"
10-01-2023 13:48:25.380763,"(2.7, 3.2, 3.028510638297872)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.75)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 125.0)"
10-01-2023 13:48:26.844403,"(2.7, 3.2, 3.028510638297872)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.827586206896552)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 125.0)"
10-01-2023 13:48:28.144860,"(2.7, 3.2, 3.028510638297872)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.827586206896552)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 125.0)"
10-01-2023 13:48:29.393590,"(2.7, 3.2, 3.026666666666667)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.827586206896552)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 125.0)"
10-01-2023 13:48:30.588801,"(2.7, 3.15, 3.108)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.6)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 125.0)"
10-01-2023 13:48:31.858126,"(2.7, 3.15, 3.108)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.862068965517242)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 125.0)"
10-01-2023 13:48:33.159874,"(2.7, 3.15, 3.108)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.862068965517242)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 125.0)"
10-01-2023 13:48:34.385377,"(2.7, 3.15, 3.108)","(14.0, 22.0, 16.352941176470587)","(4.8, 9.0, 8.8)","(31.0, 65.0, 39.333333333333336)","(2.6, 4.1, 3.875)","(31.0, 50.0, 47.0)","(4.6, 5.6, 5.36)","(51.0, 170.0, 125.0)"
