,Savvy Valentino,Hint Of Stars,Commander Harry,Prospectus,Beaufort Park,Golwen,The Yachtsman
08-01-2023 15:32:28.806225,"(31.0, 55.0, 50.470588235294116)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 140.0)"
08-01-2023 15:32:29.689184,"(31.0, 55.0, 50.470588235294116)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 140.0)"
08-01-2023 15:32:30.580793,"(31.0, 55.0, 50.470588235294116)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 140.0)"
08-01-2023 15:32:31.482006,"(31.0, 55.0, 50.470588235294116)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 140.0)"
08-01-2023 15:32:32.365685,"(31.0, 55.0, 50.470588235294116)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 140.0)"
08-01-2023 15:32:33.242733,"(31.0, 55.0, 50.470588235294116)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 140.0)"
08-01-2023 15:32:34.145704,"(31.0, 55.0, 50.470588235294116)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 140.0)"
08-01-2023 15:32:35.034615,"(31.0, 55.0, 50.470588235294116)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 140.0)"
08-01-2023 15:32:35.935640,"(31.0, 55.0, 50.470588235294116)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 140.0)"
08-01-2023 15:32:36.815792,"(31.0, 55.0, 50.470588235294116)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 140.0)"
08-01-2023 15:32:37.689851,"(31.0, 55.0, 48.583333333333336)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 140.0)"
08-01-2023 15:32:38.587604,"(31.0, 55.0, 48.583333333333336)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:39.486967,"(31.0, 55.0, 48.583333333333336)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:40.372086,"(31.0, 55.0, 48.583333333333336)","(6.5, 12.0, 11.863636363636363)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:41.266142,"(31.0, 55.0, 47.125)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:42.158677,"(31.0, 55.0, 47.125)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:43.034536,"(31.0, 55.0, 47.125)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:43.939669,"(31.0, 55.0, 47.125)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:44.811948,"(31.0, 55.0, 47.125)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:45.687171,"(31.0, 55.0, 47.125)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 178.33333333333334)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:46.588177,"(31.0, 55.0, 47.125)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:47.496989,"(31.0, 55.0, 47.125)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:48.363426,"(31.0, 55.0, 47.125)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:49.273278,"(31.0, 55.0, 47.125)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 165.0)"
08-01-2023 15:32:50.159979,"(31.0, 55.0, 49.75)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 165.0)"
08-01-2023 15:32:51.045136,"(31.0, 55.0, 49.75)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:51.945560,"(31.0, 55.0, 49.75)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:52.841239,"(31.0, 55.0, 49.75)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:53.726487,"(31.0, 55.0, 49.75)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:54.608196,"(31.0, 55.0, 49.75)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:55.503663,"(31.0, 55.0, 49.75)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:56.388392,"(31.0, 55.0, 49.75)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:57.279254,"(31.0, 55.0, 49.75)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:58.167619,"(31.0, 55.0, 49.75)","(6.5, 12.0, 11.75)","(3.8, 4.8, 4.514285714285714)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.266666666666667)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:59.061580,"(31.0, 55.0, 49.75)","(6.5, 14.5, 13.25)","(3.8, 4.8, 4.470103092783505)","(2.0, 2.08, 2.0636909871244637)","(3.7, 5.4, 5.246153846153846)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:32:59.966622,"(31.0, 55.0, 49.75)","(6.5, 14.5, 13.25)","(3.8, 4.8, 4.470103092783505)","(2.0, 2.08, 2.06364406779661)","(3.7, 5.4, 5.246153846153846)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:33:00.885307,"(31.0, 55.0, 49.75)","(6.5, 14.5, 13.25)","(3.8, 4.8, 4.470103092783505)","(2.0, 2.08, 2.06364406779661)","(3.7, 5.4, 5.246153846153846)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:33:01.778299,"(31.0, 55.0, 49.75)","(6.5, 14.5, 13.25)","(3.8, 4.8, 4.470103092783505)","(2.0, 2.08, 2.0635833333333333)","(3.7, 5.4, 5.246153846153846)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:33:02.683406,"(31.0, 55.0, 49.75)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.470103092783505)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.246153846153846)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:33:03.566508,"(31.0, 55.0, 49.75)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.470103092783505)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.246153846153846)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:33:04.446074,"(31.0, 55.0, 49.75)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.470103092783505)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.246153846153846)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:33:05.360138,"(31.0, 55.0, 49.75)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.470103092783505)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.246153846153846)","(81.0, 200.0, 137.5)","(71.0, 190.0, 156.66666666666669)"
08-01-2023 15:33:06.241130,"(31.0, 55.0, 49.75)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.470103092783505)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.246153846153846)","(81.0, 200.0, 137.5)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:07.136442,"(31.0, 55.0, 49.75)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.470103092783505)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.246153846153846)","(81.0, 200.0, 137.5)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:08.042265,"(31.0, 55.0, 49.75)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.133333333333334)","(81.0, 200.0, 137.5)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:08.938778,"(31.0, 55.0, 50.916666666666664)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.133333333333334)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:09.835129,"(31.0, 55.0, 50.916666666666664)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.133333333333334)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:10.746708,"(31.0, 55.0, 50.916666666666664)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.133333333333334)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:11.640381,"(31.0, 55.0, 50.916666666666664)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.133333333333334)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:12.534554,"(31.0, 55.0, 50.916666666666664)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.133333333333334)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:13.453936,"(31.0, 55.0, 50.625)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:14.375427,"(31.0, 55.0, 50.625)","(6.5, 14.5, 12.714285714285714)","(3.8, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.7, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:15.263921,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:16.147557,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:17.035412,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:17.914941,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:18.840082,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:19.737341,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:20.637048,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:21.537635,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:22.446593,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:23.335246,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:24.241930,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:25.137413,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:26.021109,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:26.951233,"(31.0, 55.0, 50.625)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:27.842595,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:28.734880,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:29.613236,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:30.520326,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:31.426930,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:32.332017,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:33.233745,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:34.136981,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:35.037508,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:35.943310,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:36.856608,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:37.754468,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:38.648073,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:39.538300,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:40.472553,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:41.373087,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:42.266152,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:43.147107,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:44.074628,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:44.956752,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:45.884665,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:46.769436,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:47.665132,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:48.565403,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:49.504958,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:50.401239,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
08-01-2023 15:33:51.288871,"(31.0, 55.0, 50.833333333333336)","(7.0, 14.5, 12.714285714285714)","(3.7, 4.8, 4.404938271604939)","(2.0, 2.08, 2.063539094650206)","(3.6, 5.4, 5.036363636363636)","(81.0, 200.0, 140.0)","(71.0, 190.0, 142.5)"
