,Bettys Star,Yarramundi Garth,Finniss Spice,Blaze Victorem,Silk Sonic
11-01-2023 13:28:27.856555,"(1.9, 2.16, 2.1075)","(12.0, 17.0, 13.652173913043478)","(5.0, 9.0, 8.61)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.5, 3.2357142857142858)"
11-01-2023 13:28:28.780426,"(1.9, 2.16, 2.0940000000000003)","(12.0, 17.0, 15.788461538461538)","(5.0, 9.0, 8.61)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.45, 3.2357142857142858)"
11-01-2023 13:28:29.753242,"(1.9, 2.16, 2.0940000000000003)","(12.0, 17.0, 15.788461538461538)","(5.0, 9.0, 8.61)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.45, 3.2357142857142858)"
11-01-2023 13:28:30.772916,"(1.9, 2.16, 2.0940000000000003)","(12.0, 17.0, 15.788461538461538)","(5.0, 9.0, 8.554285714285713)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.45, 3.1868421052631577)"
11-01-2023 13:28:31.733874,"(1.9, 2.16, 2.05)","(12.0, 17.0, 15.777777777777779)","(5.0, 9.0, 8.554285714285713)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.5, 3.1868421052631577)"
11-01-2023 13:28:32.644651,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.777777777777779)","(5.0, 9.0, 8.554285714285713)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.5, 3.1868421052631577)"
11-01-2023 13:28:33.687091,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.788461538461538)","(5.0, 9.0, 8.554285714285713)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.5, 3.1999999999999997)"
11-01-2023 13:28:34.770367,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.554285714285713)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.5, 3.1999999999999997)"
11-01-2023 13:28:35.858823,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.554285714285713)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.5, 3.1999999999999997)"
11-01-2023 13:28:37.148905,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.554285714285713)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.5, 3.1999999999999997)"
11-01-2023 13:28:38.102919,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.554285714285713)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.5, 3.1999999999999997)"
11-01-2023 13:28:39.531005,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.554285714285713)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.5, 3.1999999999999997)"
11-01-2023 13:28:40.625941,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.554285714285713)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.5, 3.1999999999999997)"
11-01-2023 13:28:41.547738,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.554285714285713)","(31.0, 70.0, 58.480000000000004)","(2.6, 3.5, 3.1999999999999997)"
11-01-2023 13:28:42.731177,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.554285714285713)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.5, 3.1999999999999997)"
11-01-2023 13:28:43.761715,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.5, 3.2045454545454546)"
11-01-2023 13:28:44.774482,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:45.771933,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:46.748746,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:47.757787,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:48.752734,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:49.708178,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:50.564256,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:51.572662,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:52.637087,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:53.547149,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:54.676204,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:55.773192,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.625)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:56.909406,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.634615384615385)","(5.0, 9.0, 8.777777777777779)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:58.085612,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.733333333333333)","(5.0, 9.0, 8.777777777777779)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:28:59.169963,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.733333333333333)","(5.0, 9.0, 8.777777777777779)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:00.293233,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 13.705882352941176)","(5.0, 9.0, 8.285714285714286)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.21)"
11-01-2023 13:29:01.377835,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.0)","(5.0, 9.0, 8.2)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.21)"
11-01-2023 13:29:02.521857,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.285714285714285)","(5.0, 9.0, 8.428571428571429)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.21)"
11-01-2023 13:29:03.628263,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.285714285714285)","(5.0, 9.0, 8.428571428571429)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.21)"
11-01-2023 13:29:04.720925,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.285714285714285)","(5.0, 9.0, 8.724137931034482)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.21)"
11-01-2023 13:29:05.795811,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.285714285714285)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.21)"
11-01-2023 13:29:06.915282,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.285714285714285)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:07.968771,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.625)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:08.956849,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.842105263157894)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:09.950148,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.842105263157894)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:11.043610,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.842105263157894)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:12.035213,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.842105263157894)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:12.992334,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.842105263157894)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:13.947687,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.428571428571429)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:14.888292,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.428571428571429)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:15.899321,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.428571428571429)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:16.829066,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.428571428571429)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:17.788243,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.428571428571429)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:18.773109,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:19.766008,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:20.687703,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:21.550517,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.2045454545454546)"
11-01-2023 13:29:22.518849,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.173076923076923)"
11-01-2023 13:29:23.486552,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.173076923076923)"
11-01-2023 13:29:24.424778,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.807692307692308)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.173076923076923)"
11-01-2023 13:29:25.421420,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.956521739130435)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.45, 3.3057142857142856)"
11-01-2023 13:29:26.309046,"(1.9, 2.14, 2.0455555555555556)","(12.0, 17.0, 15.571428571428571)","(5.0, 9.0, 8.956521739130435)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.4, 3.3057142857142856)"
11-01-2023 13:29:27.237210,"(1.9, 2.14, 2.0455555555555556)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.4, 3.2846153846153845)"
11-01-2023 13:29:28.160582,"(1.9, 2.14, 2.0455555555555556)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.4, 3.286206896551724)"
11-01-2023 13:29:29.144206,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.4, 3.286206896551724)"
11-01-2023 13:29:30.067196,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.4, 3.286206896551724)"
11-01-2023 13:29:30.977645,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.4, 3.286206896551724)"
11-01-2023 13:29:31.937161,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.4, 3.273076923076923)"
11-01-2023 13:29:32.825072,"(1.9, 2.14, 2.0458823529411765)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.25)"
11-01-2023 13:29:33.706808,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.25)"
11-01-2023 13:29:34.724638,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.25)"
11-01-2023 13:29:35.642876,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.25)"
11-01-2023 13:29:36.573684,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.273076923076923)"
11-01-2023 13:29:37.506047,"(1.9, 2.14, 2.075)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.273076923076923)"
11-01-2023 13:29:38.361583,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.8)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.273076923076923)"
11-01-2023 13:29:39.326641,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.246551724137931)"
11-01-2023 13:29:40.220601,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.246551724137931)"
11-01-2023 13:29:41.106019,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.27)"
11-01-2023 13:29:42.032952,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.27)"
11-01-2023 13:29:42.877670,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.27)"
11-01-2023 13:29:43.811325,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.6)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.246551724137931)"
11-01-2023 13:29:44.771787,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.885714285714286)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.246551724137931)"
11-01-2023 13:29:45.684770,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.885714285714286)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.27)"
11-01-2023 13:29:46.622055,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.961904761904762)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.27)"
11-01-2023 13:29:47.569708,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.961904761904762)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.27)"
11-01-2023 13:29:48.545289,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.961904761904762)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.246551724137931)"
11-01-2023 13:29:49.447850,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.961904761904762)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.246551724137931)"
11-01-2023 13:29:50.315100,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.946666666666667)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.27)"
11-01-2023 13:29:51.287412,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.7)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.2634615384615384)"
11-01-2023 13:29:52.233171,"(1.9, 2.14, 2.04625)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.7)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.2634615384615384)"
11-01-2023 13:29:53.159188,"(1.9, 2.14, 2.04625)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.7)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.2195652173913043)"
11-01-2023 13:29:53.975528,"(1.9, 2.14, 2.04625)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.7)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.2195652173913043)"
11-01-2023 13:29:54.849606,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.7)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.14)"
11-01-2023 13:29:55.891081,"(1.9, 2.14, 2.047142857142857)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.7)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.14)"
11-01-2023 13:29:56.867556,"(1.9, 2.14, 2.082222222222222)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.7)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.14)"
11-01-2023 13:29:57.708505,"(1.9, 2.14, 2.076)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.7)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.14)"
11-01-2023 13:29:58.646389,"(1.9, 2.14, 2.076)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.7)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.14)"
11-01-2023 13:29:59.575438,"(1.9, 2.14, 2.076)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.7)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.14)"
11-01-2023 13:30:00.527487,"(1.9, 2.14, 2.076)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.7)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.14)"
11-01-2023 13:30:01.512316,"(1.9, 2.14, 2.076)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.0, 8.7)","(31.0, 70.0, 60.608695652173914)","(2.6, 3.35, 3.1166666666666667)"
11-01-2023 13:30:02.426533,"(1.9, 2.14, 2.08)","(12.0, 17.0, 15.75)","(5.0, 8.8, 8.466666666666667)","(31.0, 70.0, 57.2)","(2.6, 3.3, 3.1222222222222222)"
11-01-2023 13:30:03.320222,"(1.9, 2.14, 2.09609756097561)","(12.0, 17.0, 15.333333333333334)","(5.0, 9.2, 8.7)","(31.0, 70.0, 57.2)","(2.6, 3.3, 3.1222222222222222)"
11-01-2023 13:30:04.296208,"(1.9, 2.14, 2.09609756097561)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.2, 8.742857142857142)","(31.0, 70.0, 57.2)","(2.6, 3.3, 3.1153846153846154)"
11-01-2023 13:30:05.293510,"(1.9, 2.14, 2.0870588235294116)","(12.0, 17.0, 15.75)","(5.0, 9.2, 8.8)","(31.0, 70.0, 57.2)","(2.6, 3.3, 3.1153846153846154)"
11-01-2023 13:30:06.291303,"(1.9, 2.14, 2.0870588235294116)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.2, 8.8)","(31.0, 70.0, 57.2)","(2.6, 3.3, 3.1153846153846154)"
11-01-2023 13:30:07.183785,"(1.9, 2.14, 2.0870588235294116)","(12.0, 17.0, 15.461538461538462)","(5.0, 10.0, 8.7)","(31.0, 70.0, 57.2)","(2.6, 3.3, 3.1153846153846154)"
11-01-2023 13:30:08.055338,"(1.9, 2.14, 2.08)","(12.0, 17.0, 15.461538461538462)","(5.0, 10.0, 8.673684210526316)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.3, 3.1153846153846154)"
11-01-2023 13:30:09.079012,"(1.9, 2.14, 2.08)","(12.0, 17.0, 15.461538461538462)","(5.0, 10.0, 8.666666666666666)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.3, 3.1153846153846154)"
11-01-2023 13:30:10.073783,"(1.9, 2.14, 2.08)","(12.0, 17.0, 15.75)","(5.0, 9.8, 8.670588235294117)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.3, 3.1153846153846154)"
11-01-2023 13:30:10.972978,"(1.9, 2.14, 2.08)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.8, 8.670588235294117)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.3, 3.1153846153846154)"
11-01-2023 13:30:11.952495,"(1.9, 2.14, 2.08)","(12.0, 17.0, 15.75)","(5.0, 9.8, 8.670588235294117)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.3, 3.1153846153846154)"
11-01-2023 13:30:13.044757,"(1.9, 2.14, 2.08)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.8, 8.670588235294117)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.3, 3.1153846153846154)"
11-01-2023 13:30:14.104440,"(1.9, 2.14, 2.08)","(12.0, 17.0, 15.75)","(5.0, 9.8, 8.670588235294117)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.3, 3.1153846153846154)"
11-01-2023 13:30:15.158540,"(1.9, 2.14, 2.08)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.8, 8.670588235294117)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.3, 3.138888888888889)"
11-01-2023 13:30:16.174731,"(1.9, 2.14, 2.0509375)","(12.0, 17.0, 15.75)","(5.0, 9.8, 8.670588235294117)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.25, 3.108695652173913)"
11-01-2023 13:30:17.337451,"(1.9, 2.12, 2.016)","(12.0, 17.0, 15.75)","(5.0, 9.8, 8.719999999999999)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.25, 3.108695652173913)"
11-01-2023 13:30:18.296718,"(1.9, 2.12, 2.042)","(12.0, 17.0, 15.75)","(5.0, 9.8, 8.719999999999999)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.25, 3.108695652173913)"
11-01-2023 13:30:19.359696,"(1.9, 2.12, 2.0116666666666667)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.8, 8.84)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.25, 3.108695652173913)"
11-01-2023 13:30:20.317092,"(1.9, 2.12, 2.0116666666666667)","(12.0, 17.0, 15.461538461538462)","(5.0, 9.8, 8.719999999999999)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.25, 3.108695652173913)"
11-01-2023 13:30:21.209958,"(1.9, 2.12, 2.035217391304348)","(12.0, 17.0, 15.75)","(5.0, 9.8, 8.719999999999999)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.25, 3.108695652173913)"
11-01-2023 13:30:22.266003,"(1.9, 2.12, 2.035217391304348)","(12.0, 17.0, 15.75)","(5.0, 9.8, 8.735714285714286)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.25, 3.108695652173913)"
11-01-2023 13:30:23.250669,"(1.9, 2.12, 2.042)","(12.0, 17.0, 15.461538461538462)","(5.0, 10.5, 8.679166666666667)","(31.0, 70.0, 61.27272727272727)","(2.6, 3.25, 3.108695652173913)"
11-01-2023 13:30:24.200698,"(1.9, 2.12, 2.055)","(12.0, 17.0, 15.333333333333334)","(5.0, 10.5, 8.679166666666667)","(31.0, 70.0, 57.0)","(2.6, 3.25, 3.108695652173913)"
11-01-2023 13:30:25.103651,"(1.85, 2.12, 2.062222222222222)","(12.0, 17.0, 15.0)","(5.0, 10.5, 8.679166666666667)","(31.0, 70.0, 57.0)","(2.6, 3.25, 3.108695652173913)"
11-01-2023 13:30:26.075486,"(1.85, 2.12, 2.0417391304347827)","(12.0, 17.0, 15.148148148148149)","(5.0, 10.5, 8.679166666666667)","(31.0, 70.0, 61.78947368421053)","(2.6, 3.25, 3.1515151515151514)"
