,Balts Obsession,Free At Night,Aston Rupiah,Flash Fever,Midnight Image,Cry Wolf,Paw Baby,Ruthless Runner
10-01-2023 21:22:57.256121,"(5.0, 10.0, 6.241666666666667)","(9.0, 22.0, 11.666666666666666)","(17.0, 55.0, 31.875)","(11.0, 22.0, 17.0)","(21.0, 100.0, 34.166666666666664)","(1.95, 2.3, 1.9460869565217391)","(7.5, 18.0, 11.6)","(6.0, 11.0, 8.3)"
10-01-2023 21:22:58.526495,"(5.0, 10.0, 6.241666666666667)","(9.0, 22.0, 11.666666666666666)","(17.0, 55.0, 31.875)","(11.0, 22.0, 17.0)","(21.0, 100.0, 34.166666666666664)","(1.95, 2.3, 1.9460869565217391)","(7.5, 18.0, 11.6)","(6.0, 11.0, 8.3)"
10-01-2023 21:23:00.126307,"(5.0, 10.0, 6.241666666666667)","(9.0, 22.0, 11.666666666666666)","(17.0, 55.0, 31.875)","(11.0, 22.0, 17.0)","(21.0, 100.0, 34.166666666666664)","(1.95, 2.3, 1.9460869565217391)","(7.5, 18.0, 11.6)","(6.0, 11.0, 8.3)"
10-01-2023 21:23:01.386841,"(5.0, 10.0, 6.241666666666667)","(9.0, 22.0, 11.666666666666666)","(17.0, 55.0, 31.875)","(11.0, 22.0, 17.0)","(21.0, 100.0, 34.166666666666664)","(1.95, 2.3, 2.046842105263158)","(7.5, 18.0, 11.6)","(6.0, 11.0, 8.3)"
10-01-2023 21:23:02.899703,"(5.0, 10.0, 6.875)","(9.0, 22.0, 11.879999999999999)","(17.0, 55.0, 31.714285714285715)","(11.0, 22.0, 21.125)","(21.0, 100.0, 47.90909090909091)","(1.95, 2.3, 2.095833333333333)","(7.5, 18.0, 11.6)","(6.0, 11.0, 8.175)"
10-01-2023 21:23:04.355101,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 31.714285714285715)","(11.0, 22.0, 17.25)","(21.0, 95.0, 55.69230769230769)","(1.95, 2.28, 2.1031999999999997)","(7.5, 18.0, 10.675)","(6.0, 10.5, 9.675)"
10-01-2023 21:23:05.859270,"(5.0, 9.8, 6.875)","(9.0, 21.0, 10.74)","(17.0, 50.0, 31.714285714285715)","(11.0, 22.0, 17.25)","(21.0, 95.0, 55.69230769230769)","(1.95, 2.28, 2.1031999999999997)","(7.5, 17.5, 10.675)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:07.114574,"(5.0, 9.8, 6.875)","(9.0, 21.0, 12.2)","(17.0, 50.0, 31.714285714285715)","(11.0, 22.0, 17.25)","(21.0, 95.0, 58.5)","(1.95, 2.28, 2.1031999999999997)","(7.5, 17.5, 10.675)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:08.441455,"(5.0, 9.8, 6.875)","(9.0, 20.0, 12.2)","(17.0, 50.0, 31.714285714285715)","(11.0, 22.0, 17.25)","(21.0, 95.0, 56.230769230769226)","(1.95, 2.28, 2.1031999999999997)","(7.5, 17.5, 10.675)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:09.623628,"(5.0, 9.8, 6.875)","(9.0, 20.0, 12.2)","(17.0, 50.0, 31.714285714285715)","(11.0, 22.0, 17.25)","(21.0, 95.0, 56.230769230769226)","(1.95, 2.28, 2.1031999999999997)","(7.5, 17.5, 10.675)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:10.768279,"(5.0, 9.8, 6.875)","(9.0, 20.0, 12.2)","(17.0, 50.0, 31.714285714285715)","(11.0, 22.0, 17.25)","(21.0, 95.0, 56.230769230769226)","(1.95, 2.28, 2.1031999999999997)","(7.5, 17.5, 10.675)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:11.948262,"(5.0, 9.8, 6.875)","(9.0, 20.0, 12.2)","(17.0, 50.0, 31.714285714285715)","(11.0, 22.0, 17.25)","(21.0, 95.0, 56.230769230769226)","(1.95, 2.28, 2.1031999999999997)","(7.5, 17.5, 10.675)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:13.583104,"(5.0, 9.8, 6.875)","(9.0, 20.0, 12.2)","(17.0, 50.0, 31.714285714285715)","(11.0, 22.0, 17.25)","(21.0, 95.0, 56.769230769230774)","(1.95, 2.28, 2.1031999999999997)","(7.5, 17.5, 14.0125)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:15.011656,"(5.0, 9.8, 6.875)","(9.0, 20.0, 12.2)","(17.0, 50.0, 31.714285714285715)","(11.0, 22.0, 17.25)","(21.0, 95.0, 33.75)","(1.95, 2.28, 2.1031999999999997)","(7.5, 17.5, 15.507142857142856)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:16.405961,"(5.0, 9.8, 6.875)","(9.0, 20.0, 12.2)","(17.0, 50.0, 31.714285714285715)","(11.0, 22.0, 17.25)","(21.0, 95.0, 33.75)","(1.95, 2.28, 2.1031999999999997)","(7.5, 17.5, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:17.562110,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 34.0)","(11.0, 22.0, 17.0)","(21.0, 95.0, 33.75)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:18.651922,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 31.714285714285715)","(11.0, 22.0, 17.0)","(21.0, 95.0, 33.75)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:19.678708,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 95.0, 33.75)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:20.838644,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 95.0, 33.75)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:21.905718,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 95.0, 33.75)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:22.945578,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 95.0, 33.75)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:23.978775,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 95.0, 33.75)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:25.018343,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 95.0, 33.75)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:26.097661,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 95.0, 33.75)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:27.186671,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 85.0, 32.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:28.253686,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 85.0, 32.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:29.480116,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 85.0, 32.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:30.539845,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 85.0, 32.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:31.521197,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 85.0, 32.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:32.548141,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 85.0, 32.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:33.666775,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 85.0, 32.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:34.923539,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 85.0, 32.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:36.133615,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 50.0, 24.8)","(11.0, 22.0, 17.0)","(21.0, 85.0, 62.89473684210526)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:37.278347,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 46.0, 25.375)","(11.0, 22.0, 17.0)","(21.0, 85.0, 33.375)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:38.464860,"(5.0, 9.8, 6.875)","(9.0, 21.0, 11.879999999999999)","(17.0, 46.0, 25.375)","(11.0, 22.0, 17.0)","(21.0, 85.0, 33.375)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:39.729150,"(5.0, 8.0, 6.425000000000001)","(9.0, 21.0, 11.879999999999999)","(17.0, 46.0, 25.375)","(11.0, 22.0, 17.5)","(21.0, 85.0, 33.375)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.166666666666666)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:40.876573,"(5.0, 7.8, 6.375)","(9.0, 21.0, 11.879999999999999)","(17.0, 46.0, 25.375)","(11.0, 22.0, 17.5)","(21.0, 85.0, 33.375)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.95)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:42.045690,"(5.0, 7.8, 6.375)","(9.0, 21.0, 11.879999999999999)","(17.0, 46.0, 21.9375)","(11.0, 23.0, 14.25)","(21.0, 85.0, 55.8)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.95)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:43.174554,"(5.0, 7.8, 6.375)","(9.0, 21.0, 11.025)","(17.0, 46.0, 21.9375)","(11.0, 23.0, 14.25)","(21.0, 75.0, 55.8)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.95)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:44.200967,"(5.0, 7.8, 6.375)","(9.0, 21.0, 11.025)","(17.0, 46.0, 21.9375)","(11.0, 23.0, 14.25)","(21.0, 75.0, 55.8)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.95)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:45.279792,"(5.0, 7.8, 6.375)","(9.0, 21.0, 11.025)","(17.0, 46.0, 21.9375)","(11.0, 23.0, 14.25)","(21.0, 75.0, 55.8)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.95)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:46.402420,"(5.0, 7.8, 6.375)","(9.0, 21.0, 11.025)","(17.0, 46.0, 21.9375)","(11.0, 23.0, 14.25)","(21.0, 75.0, 59.25)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 10.95)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:47.472026,"(5.0, 7.8, 6.375)","(9.0, 21.0, 11.025)","(17.0, 46.0, 21.9375)","(11.0, 23.0, 13.375)","(21.0, 70.0, 55.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 12.36)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:48.591844,"(5.0, 7.8, 6.375)","(9.0, 21.0, 10.74)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 13.375)","(21.0, 65.0, 55.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 13.3)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:49.731424,"(5.0, 7.8, 6.375)","(9.0, 21.0, 10.74)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 13.375)","(21.0, 65.0, 55.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 13.3)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:50.950701,"(5.0, 7.8, 6.375)","(9.0, 21.0, 10.74)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 13.375)","(21.0, 65.0, 55.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 13.3)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:52.249876,"(5.0, 7.8, 6.375)","(9.0, 21.0, 10.74)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 13.375)","(21.0, 65.0, 55.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 15.7)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:53.535772,"(5.0, 7.8, 6.375)","(9.0, 21.0, 10.74)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 13.375)","(21.0, 65.0, 55.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 15.75)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:54.729020,"(5.0, 7.8, 6.375)","(9.0, 21.0, 10.74)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 13.375)","(21.0, 65.0, 55.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 15.75)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:55.877036,"(5.0, 7.8, 6.375)","(9.0, 21.0, 13.67142857142857)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 13.375)","(21.0, 65.0, 55.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 15.75)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:57.128879,"(5.0, 7.8, 6.375)","(9.0, 21.0, 13.67142857142857)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 13.375)","(21.0, 65.0, 55.5)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 15.75)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:58.321967,"(5.0, 7.8, 6.375)","(9.0, 21.0, 15.070588235294117)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 13.375)","(21.0, 65.0, 56.230769230769226)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 15.75)","(6.0, 10.5, 8.175)"
10-01-2023 21:23:59.422005,"(5.0, 7.8, 6.375)","(9.0, 21.0, 13.928571428571429)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 16.0)","(21.0, 65.0, 56.230769230769226)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 15.292307692307691)","(6.0, 10.5, 8.175)"
10-01-2023 21:24:00.538448,"(5.0, 7.8, 6.375)","(9.0, 21.0, 13.928571428571429)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 16.0)","(21.0, 65.0, 56.230769230769226)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 11.120000000000001)","(6.0, 10.5, 8.175)"
10-01-2023 21:24:01.675890,"(5.0, 7.8, 6.375)","(9.0, 21.0, 13.928571428571429)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 16.0)","(21.0, 65.0, 56.230769230769226)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 11.120000000000001)","(6.0, 10.5, 8.175)"
10-01-2023 21:24:02.691547,"(5.0, 7.8, 6.375)","(9.0, 21.0, 13.928571428571429)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 15.65)","(21.0, 65.0, 56.230769230769226)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 11.120000000000001)","(6.0, 10.5, 8.175)"
10-01-2023 21:24:03.668867,"(5.0, 7.8, 6.375)","(9.0, 21.0, 13.928571428571429)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 17.75)","(21.0, 65.0, 56.230769230769226)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 11.120000000000001)","(6.0, 10.5, 8.175)"
10-01-2023 21:24:04.726557,"(5.0, 7.8, 6.375)","(9.0, 21.0, 13.928571428571429)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 14.25)","(21.0, 65.0, 56.230769230769226)","(1.95, 2.28, 2.0969230769230767)","(7.5, 18.0, 11.3)","(6.0, 10.5, 7.92)"
10-01-2023 21:24:05.843098,"(5.0, 7.8, 6.375)","(9.0, 21.0, 13.125)","(17.0, 46.0, 24.61111111111111)","(11.0, 23.0, 13.526315789473685)","(21.0, 55.0, 48.53846153846153)","(1.95, 2.28, 2.0969230769230767)","(7.5, 17.0, 11.3)","(6.0, 10.0, 8.0)"
10-01-2023 21:24:07.018221,"(5.0, 7.8, 6.375)","(9.0, 20.0, 19.18181818181818)","(17.0, 46.0, 26.75)","(11.0, 23.0, 13.839285714285714)","(21.0, 55.0, 48.53846153846153)","(1.95, 2.28, 2.0969230769230767)","(7.5, 17.0, 11.3)","(6.0, 9.8, 8.0)"
10-01-2023 21:24:08.153620,"(5.0, 7.8, 6.375)","(9.0, 20.0, 19.357142857142858)","(17.0, 46.0, 26.75)","(11.0, 22.0, 15.625)","(21.0, 55.0, 48.53846153846153)","(1.95, 2.28, 2.0969230769230767)","(7.5, 17.0, 11.3)","(6.0, 10.0, 7.66)"
10-01-2023 21:24:09.373121,"(5.0, 7.8, 6.375)","(9.0, 20.0, 19.357142857142858)","(17.0, 46.0, 22.375)","(11.0, 21.0, 16.0)","(21.0, 55.0, 48.53846153846153)","(1.95, 2.28, 2.0969230769230767)","(7.5, 17.0, 11.3)","(6.0, 10.0, 7.66)"
10-01-2023 21:24:10.463940,"(5.0, 7.8, 6.375)","(9.0, 20.0, 19.357142857142858)","(17.0, 46.0, 22.8125)","(11.0, 21.0, 16.0)","(21.0, 55.0, 47.0)","(1.95, 2.28, 2.0969230769230767)","(7.5, 17.0, 11.05)","(6.0, 10.0, 7.454166666666667)"
10-01-2023 21:24:11.532141,"(5.0, 7.8, 6.375)","(9.0, 20.0, 18.9375)","(17.0, 46.0, 22.8125)","(11.0, 21.0, 19.636363636363637)","(21.0, 55.0, 44.69230769230769)","(1.95, 2.28, 2.0969230769230767)","(7.5, 16.0, 11.05)","(6.0, 10.0, 8.600000000000001)"
10-01-2023 21:24:12.716384,"(5.0, 7.8, 6.375)","(9.0, 20.0, 19.11111111111111)","(17.0, 46.0, 22.8125)","(11.0, 21.0, 16.333333333333332)","(21.0, 50.0, 44.69230769230769)","(1.95, 2.28, 2.0969230769230767)","(7.5, 16.0, 11.05)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:13.802701,"(5.0, 7.8, 6.375)","(9.0, 20.0, 19.2)","(17.0, 46.0, 22.8125)","(11.0, 21.0, 16.333333333333332)","(21.0, 50.0, 44.69230769230769)","(1.95, 2.28, 2.0155555555555553)","(7.5, 16.0, 11.05)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:14.899264,"(5.0, 7.8, 6.375)","(9.0, 20.0, 19.2)","(17.0, 46.0, 22.8125)","(11.0, 21.0, 15.5)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.28, 1.9673170731707317)","(7.5, 16.0, 10.925)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:16.000098,"(5.0, 7.8, 6.375)","(9.0, 20.0, 19.636363636363637)","(17.0, 46.0, 22.8125)","(11.0, 20.0, 19.025)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.22, 1.9673170731707317)","(7.5, 15.5, 10.925)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:17.102926,"(5.0, 7.8, 6.375)","(9.0, 20.0, 19.0625)","(17.0, 46.0, 22.8125)","(11.0, 20.0, 15.5)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.18, 2.02)","(7.5, 15.0, 10.8)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:18.230038,"(5.0, 7.8, 6.375)","(9.0, 20.0, 16.5)","(17.0, 46.0, 22.8125)","(11.0, 20.0, 15.5)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.16, 2.0054545454545454)","(7.5, 15.0, 10.8)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:19.391476,"(5.0, 7.8, 6.375)","(9.0, 20.0, 16.5)","(17.0, 46.0, 22.8125)","(11.0, 20.0, 15.375)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.12, 2.0054545454545454)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:20.571342,"(5.0, 7.8, 6.375)","(9.0, 20.0, 16.5)","(17.0, 46.0, 22.8125)","(11.0, 19.5, 15.375)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.12, 2.0054545454545454)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:21.725655,"(5.0, 7.8, 6.375)","(9.0, 20.0, 18.6)","(17.0, 46.0, 22.8125)","(11.0, 19.5, 15.375)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.12, 2.0054545454545454)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:22.906055,"(5.0, 7.8, 6.375)","(9.0, 20.0, 18.6)","(17.0, 46.0, 22.8125)","(11.0, 19.5, 14.6875)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.12, 2.0054545454545454)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:24.009049,"(5.0, 7.8, 6.375)","(9.0, 20.0, 19.46153846153846)","(17.0, 46.0, 22.8125)","(11.0, 19.5, 14.6875)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.12, 2.0054545454545454)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:25.103674,"(5.0, 7.8, 6.375)","(9.0, 20.0, 19.46153846153846)","(17.0, 46.0, 22.8125)","(11.0, 19.5, 15.25)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.12, 1.9981818181818183)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:26.232192,"(5.0, 7.8, 7.05)","(9.0, 21.0, 15.310344827586206)","(17.0, 46.0, 22.8125)","(11.0, 19.0, 15.25)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.1, 2.01)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:27.266007,"(5.0, 7.8, 6.375)","(9.0, 21.0, 16.263157894736842)","(17.0, 46.0, 22.8125)","(11.0, 19.0, 15.25)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.08, 1.990909090909091)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:28.300676,"(5.0, 7.8, 6.375)","(9.0, 21.0, 14.318181818181818)","(17.0, 46.0, 22.8125)","(11.0, 19.0, 15.25)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.08, 1.990909090909091)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:29.323451,"(5.0, 7.8, 6.375)","(9.0, 21.0, 14.318181818181818)","(17.0, 46.0, 22.8125)","(11.0, 19.0, 14.714285714285714)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.08, 2.01)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:30.495729,"(5.0, 7.8, 6.375)","(9.0, 21.0, 14.318181818181818)","(17.0, 46.0, 22.8125)","(11.0, 19.0, 15.125)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.08, 2.01)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:31.587148,"(5.0, 7.8, 6.375)","(9.0, 21.0, 14.318181818181818)","(17.0, 46.0, 22.8125)","(11.0, 18.5, 15.125)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.08, 2.01)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:32.660870,"(5.0, 7.8, 6.375)","(9.0, 21.0, 14.318181818181818)","(17.0, 46.0, 22.8125)","(11.0, 18.5, 15.125)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.08, 2.01)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:33.704893,"(5.0, 7.8, 6.375)","(9.0, 21.0, 14.318181818181818)","(17.0, 46.0, 22.8125)","(11.0, 18.5, 15.125)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.08, 2.01)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:34.923981,"(5.0, 7.8, 6.375)","(9.0, 21.0, 14.318181818181818)","(17.0, 46.0, 22.8125)","(11.0, 18.5, 15.0)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.08, 2.01)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:35.938187,"(5.0, 7.8, 6.375)","(9.0, 21.0, 14.318181818181818)","(17.0, 46.0, 22.8125)","(11.0, 18.0, 15.0)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.08, 2.01)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
10-01-2023 21:24:36.970089,"(5.0, 7.8, 6.375)","(9.0, 21.0, 14.318181818181818)","(17.0, 46.0, 22.8125)","(11.0, 18.0, 15.0)","(21.0, 50.0, 39.77777777777778)","(1.95, 2.08, 2.01)","(7.5, 15.0, 9.624)","(6.0, 9.8, 8.600000000000001)"
