,Autumn Leaf,Canada Bay,Clovelly,Fearless Thinking,Impacting,Matronymic,Prior Thoughts,So Rosie,Amberina,Fooled Again,Cashmere Inn
08-01-2023 16:01:25.780078,"(31.0, 100.0, 81.25)","(4.8, 5.9, 5.8500000000000005)","(2.4, 2.8, 2.75625)","(18.0, 30.0, 28.333333333333332)","(71.0, 140.0, 110.0)","(10.0, 16.5, 15.7)","(26.0, 29.0, 28.714285714285715)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.3375)","(31.0, 80.0, 66.66666666666667)","(71.0, 200.0, 156.66666666666669)"
08-01-2023 16:01:27.110706,"(31.0, 100.0, 81.25)","(4.8, 5.9, 5.8500000000000005)","(2.4, 2.8, 2.75625)","(18.0, 30.0, 28.333333333333332)","(71.0, 140.0, 110.0)","(10.0, 16.5, 15.928571428571429)","(26.0, 29.0, 28.714285714285715)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.3375)","(31.0, 80.0, 66.66666666666667)","(71.0, 200.0, 156.66666666666669)"
08-01-2023 16:01:28.573494,"(31.0, 100.0, 66.25)","(4.8, 5.9, 5.866666666666667)","(2.4, 2.8, 2.75625)","(18.0, 30.0, 28.333333333333332)","(71.0, 140.0, 110.0)","(10.0, 16.5, 15.928571428571429)","(26.0, 29.0, 28.714285714285715)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.3375)","(31.0, 80.0, 66.66666666666667)","(71.0, 200.0, 156.66666666666669)"
08-01-2023 16:01:29.924914,"(31.0, 100.0, 66.25)","(4.8, 5.9, 5.754838709677419)","(2.4, 2.8, 2.729473684210526)","(18.0, 30.0, 28.333333333333332)","(71.0, 140.0, 110.0)","(10.0, 16.5, 15.928571428571429)","(26.0, 29.0, 28.714285714285715)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.3375)","(31.0, 80.0, 66.66666666666667)","(71.0, 200.0, 156.66666666666669)"
08-01-2023 16:01:31.307709,"(31.0, 100.0, 66.25)","(4.8, 6.0, 5.754838709677419)","(2.4, 2.78, 2.729473684210526)","(18.0, 30.0, 28.333333333333332)","(71.0, 140.0, 110.0)","(10.0, 16.5, 15.928571428571429)","(26.0, 29.0, 28.714285714285715)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.3375)","(31.0, 80.0, 66.66666666666667)","(71.0, 200.0, 156.66666666666669)"
08-01-2023 16:01:32.643127,"(31.0, 100.0, 66.25)","(4.8, 6.0, 5.754838709677419)","(2.4, 2.78, 2.729473684210526)","(18.0, 30.0, 28.333333333333332)","(71.0, 140.0, 110.0)","(10.0, 16.5, 15.928571428571429)","(26.0, 29.0, 28.714285714285715)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.3375)","(31.0, 80.0, 66.66666666666667)","(71.0, 200.0, 156.66666666666669)"
08-01-2023 16:01:33.995409,"(31.0, 100.0, 66.25)","(4.8, 6.0, 5.754838709677419)","(2.4, 2.78, 2.729473684210526)","(18.0, 30.0, 28.333333333333332)","(71.0, 140.0, 110.0)","(10.0, 16.5, 15.166666666666666)","(26.0, 29.0, 28.714285714285715)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.3375)","(31.0, 80.0, 66.66666666666667)","(71.0, 200.0, 162.85714285714286)"
08-01-2023 16:01:35.462388,"(31.0, 100.0, 66.25)","(4.8, 6.0, 5.696)","(2.4, 2.78, 2.765454545454545)","(18.0, 30.0, 26.142857142857142)","(71.0, 140.0, 117.5)","(10.0, 16.5, 16.31818181818182)","(26.0, 29.0, 28.833333333333332)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.3375)","(31.0, 80.0, 75.0)","(71.0, 200.0, 160.0)"
08-01-2023 16:01:36.759244,"(31.0, 100.0, 70.0)","(4.8, 5.9, 5.696)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 140.0, 117.5)","(10.0, 16.5, 17.5)","(26.0, 29.0, 28.833333333333332)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.3375)","(31.0, 80.0, 75.0)","(71.0, 200.0, 160.0)"
08-01-2023 16:01:38.112756,"(31.0, 100.0, 70.0)","(4.8, 5.9, 5.696)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 140.0, 117.5)","(10.0, 19.0, 17.5)","(26.0, 29.0, 28.833333333333332)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.3375)","(31.0, 80.0, 75.0)","(71.0, 200.0, 160.0)"
08-01-2023 16:01:39.405655,"(31.0, 100.0, 70.0)","(4.8, 5.9, 5.696)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 140.0, 117.5)","(10.0, 19.0, 17.5)","(26.0, 29.0, 28.833333333333332)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.3375)","(31.0, 80.0, 75.0)","(71.0, 200.0, 160.0)"
08-01-2023 16:01:40.756450,"(31.0, 100.0, 70.0)","(4.8, 5.9, 5.696)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 140.0, 112.5)","(10.0, 19.0, 17.5)","(26.0, 29.0, 28.833333333333332)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.3375)","(31.0, 80.0, 75.0)","(71.0, 200.0, 154.0)"
08-01-2023 16:01:42.184348,"(31.0, 100.0, 70.0)","(4.8, 5.9, 5.696)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 112.5)","(10.0, 19.0, 17.5)","(26.0, 29.0, 28.833333333333332)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 80.0, 75.0)","(71.0, 190.0, 154.0)"
08-01-2023 16:01:43.461127,"(31.0, 150.0, 74.0)","(4.8, 5.9, 5.696)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 112.5)","(10.0, 19.0, 17.5)","(26.0, 29.0, 28.88235294117647)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 80.0, 75.0)","(71.0, 190.0, 154.0)"
08-01-2023 16:01:44.734811,"(31.0, 150.0, 74.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 112.5)","(10.0, 19.0, 17.5)","(26.0, 29.0, 28.88888888888889)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 80.0, 75.0)","(71.0, 190.0, 154.0)"
08-01-2023 16:01:45.976537,"(31.0, 150.0, 74.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 112.5)","(10.0, 19.0, 17.5)","(26.0, 29.0, 28.88888888888889)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 80.0, 75.0)","(71.0, 190.0, 154.0)"
08-01-2023 16:01:47.299768,"(31.0, 140.0, 76.25)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.676470588235293)","(26.0, 29.0, 28.8)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 80.0, 75.0)","(71.0, 190.0, 136.66666666666666)"
08-01-2023 16:01:48.668607,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.676470588235293)","(26.0, 29.0, 28.833333333333332)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 80.0, 75.0)","(71.0, 190.0, 136.66666666666666)"
08-01-2023 16:01:49.952158,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 29.0, 28.833333333333332)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 80.0, 75.0)","(71.0, 190.0, 133.33333333333334)"
08-01-2023 16:01:51.237512,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 29.0, 28.88235294117647)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 80.0, 75.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:01:52.589859,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.763157894736842)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 29.0, 28.88235294117647)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 80.0, 75.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:01:53.941171,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.763157894736842)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 29.0, 28.88235294117647)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 80.0, 75.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:01:55.321270,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.763157894736842)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 29.0, 28.88235294117647)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 80.0, 75.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:01:56.679716,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.763157894736842)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 29.0, 25.88888888888889)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 80.0, 96.66666666666667)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:01:58.089175,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.763157894736842)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 150.0, 96.66666666666667)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:01:59.530312,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.763157894736842)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 150.0, 96.66666666666667)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:00.985661,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.763157894736842)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 150.0, 96.66666666666667)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:02.369626,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.763157894736842)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 150.0, 110.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:03.734913,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.763157894736842)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 170.0, 120.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:05.107752,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.763157894736842)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 170.0, 120.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:06.468775,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.763157894736842)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 170.0, 120.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:07.782721,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.166666666666668)","(3.3, 4.4, 4.385000000000001)","(31.0, 170.0, 120.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:09.064543,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.6875)","(3.3, 4.4, 4.385000000000001)","(31.0, 170.0, 120.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:10.384227,"(31.0, 140.0, 80.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 26.142857142857142)","(71.0, 130.0, 110.0)","(10.0, 19.0, 17.783783783783782)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.6)","(3.3, 4.4, 4.385000000000001)","(31.0, 170.0, 120.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:11.673918,"(31.0, 140.0, 86.66666666666667)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.765454545454545)","(18.0, 29.0, 27.25)","(71.0, 130.0, 110.0)","(10.0, 19.0, 16.333333333333332)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.5)","(3.3, 4.4, 4.385000000000001)","(31.0, 170.0, 136.66666666666669)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:12.928663,"(31.0, 130.0, 114.44444444444444)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.7032000000000003)","(18.0, 28.0, 27.25)","(71.0, 130.0, 110.0)","(10.0, 19.0, 16.333333333333332)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.5)","(3.3, 4.4, 4.385000000000001)","(31.0, 170.0, 136.66666666666669)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:14.229291,"(31.0, 130.0, 95.0)","(4.8, 5.9, 5.72)","(2.4, 2.72, 2.680625)","(18.0, 28.0, 27.25)","(71.0, 130.0, 165.0)","(10.0, 19.0, 16.333333333333332)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.5)","(3.3, 4.4, 4.385000000000001)","(31.0, 170.0, 130.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:15.526049,"(31.0, 120.0, 95.0)","(4.8, 5.9, 5.72)","(2.4, 2.72, 2.680625)","(18.0, 28.0, 27.25)","(71.0, 230.0, 140.0)","(10.0, 19.0, 16.333333333333332)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.5)","(3.3, 4.4, 4.385000000000001)","(31.0, 160.0, 130.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:16.918725,"(31.0, 120.0, 95.0)","(4.8, 5.9, 5.72)","(2.4, 2.72, 2.729473684210526)","(18.0, 28.0, 27.25)","(71.0, 220.0, 140.0)","(10.0, 19.0, 16.333333333333332)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.5)","(3.3, 4.4, 4.385000000000001)","(31.0, 160.0, 123.33333333333334)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:18.259995,"(31.0, 120.0, 95.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.7199999999999998)","(18.0, 28.0, 27.25)","(71.0, 220.0, 140.0)","(10.0, 19.0, 16.333333333333332)","(26.0, 27.0, 25.88888888888889)","(14.0, 21.0, 20.5)","(3.3, 4.4, 4.385000000000001)","(31.0, 150.0, 123.33333333333334)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:19.611690,"(31.0, 120.0, 95.0)","(4.8, 5.9, 5.72)","(2.4, 2.78, 2.7199999999999998)","(18.0, 28.0, 27.25)","(71.0, 220.0, 140.0)","(10.0, 19.0, 16.307692307692307)","(26.0, 27.0, 26.333333333333332)","(14.0, 21.0, 20.6)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:21.023204,"(31.0, 120.0, 95.0)","(4.8, 5.9, 5.732786885245901)","(2.4, 2.78, 2.7386206896551726)","(18.0, 28.0, 27.25)","(71.0, 220.0, 140.0)","(10.0, 19.0, 16.8125)","(26.0, 27.0, 26.333333333333332)","(14.0, 21.0, 20.72222222222222)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:22.416329,"(31.0, 120.0, 74.16666666666667)","(4.8, 5.9, 5.827272727272727)","(2.4, 2.78, 2.7386206896551726)","(18.0, 28.0, 27.25)","(71.0, 220.0, 140.0)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 21.0, 22.5)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:23.906662,"(31.0, 120.0, 74.16666666666667)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.78, 2.7386206896551726)","(18.0, 28.0, 27.25)","(71.0, 220.0, 155.0)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 26.0, 23.05263157894737)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:25.255890,"(31.0, 120.0, 74.16666666666667)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.78, 2.7386206896551726)","(18.0, 28.0, 27.25)","(71.0, 210.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 26.0, 22.5)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:26.656476,"(31.0, 120.0, 74.16666666666667)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.78, 2.7386206896551726)","(18.0, 28.0, 27.25)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 26.0, 22.5)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:28.062530,"(31.0, 120.0, 74.16666666666667)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.78, 2.7386206896551726)","(18.0, 28.0, 27.25)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 26.0, 20.8)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:29.414342,"(31.0, 120.0, 74.16666666666667)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.78, 2.7386206896551726)","(18.0, 28.0, 27.25)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 26.0, 21.125)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:30.798745,"(31.0, 120.0, 74.16666666666667)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.78, 2.7386206896551726)","(18.0, 28.0, 27.25)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 26.0, 20.681818181818183)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:32.150123,"(31.0, 120.0, 74.16666666666667)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.78, 2.7386206896551726)","(18.0, 28.0, 27.25)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 26.0, 20.681818181818183)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:33.506701,"(31.0, 120.0, 74.16666666666667)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.78, 2.7386206896551726)","(18.0, 28.0, 27.25)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 26.0, 20.681818181818183)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:34.735546,"(31.0, 120.0, 74.16666666666667)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.78, 2.7386206896551726)","(18.0, 28.0, 27.0)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 26.0, 22.25)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:36.009478,"(31.0, 120.0, 74.16666666666667)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.78, 2.7407142857142857)","(18.0, 30.0, 28.666666666666668)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 25.0, 21.75)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:37.342524,"(31.0, 120.0, 74.16666666666667)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.78, 2.7407142857142857)","(18.0, 30.0, 28.666666666666668)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 24.0, 23.0)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:38.630945,"(31.0, 120.0, 80.71428571428571)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.76, 2.658181818181818)","(18.0, 30.0, 28.666666666666668)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 24.0, 23.0)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:39.899018,"(31.0, 120.0, 80.71428571428571)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.74, 2.682857142857143)","(18.0, 30.0, 28.666666666666668)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 24.0, 23.0)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:41.179828,"(31.0, 120.0, 80.71428571428571)","(4.8, 6.0, 5.827272727272727)","(2.4, 2.74, 2.682857142857143)","(18.0, 30.0, 28.666666666666668)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 24.0, 23.0)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 145.0)"
08-01-2023 16:02:42.614379,"(31.0, 120.0, 80.71428571428571)","(4.8, 6.0, 5.8382978723404255)","(2.4, 2.74, 2.682857142857143)","(18.0, 30.0, 27.6)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 24.0, 23.470588235294116)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:44.088941,"(31.0, 120.0, 80.71428571428571)","(4.8, 6.0, 5.8382978723404255)","(2.4, 2.74, 2.682857142857143)","(18.0, 30.0, 27.75)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 24.0, 22.0)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:45.588857,"(31.0, 120.0, 80.71428571428571)","(4.8, 6.0, 5.841666666666667)","(2.4, 2.74, 2.682857142857143)","(18.0, 30.0, 27.75)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 24.0, 22.0)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:47.058380,"(31.0, 120.0, 80.71428571428571)","(4.8, 6.0, 5.841666666666667)","(2.4, 2.74, 2.682857142857143)","(18.0, 30.0, 27.75)","(71.0, 200.0, 133.33333333333334)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 24.0, 22.0)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 100.0)","(71.0, 180.0, 133.33333333333334)"
08-01-2023 16:02:48.488457,"(31.0, 120.0, 80.71428571428571)","(4.8, 6.0, 5.841666666666667)","(2.4, 2.74, 2.682857142857143)","(18.0, 30.0, 27.75)","(71.0, 190.0, 130.0)","(10.0, 19.0, 16.692307692307693)","(26.0, 27.0, 26.333333333333332)","(14.0, 24.0, 22.857142857142858)","(3.3, 4.4, 4.3500000000000005)","(31.0, 150.0, 116.66666666666666)","(71.0, 180.0, 133.33333333333334)"
