,Know Knuckles,Ohoka Coco,Homebush Lauren,Homebush Gracen,Champagne,Homebush Reta,Opawa Cody,Rowdys Message
40,"[datetime.datetime(2022, 11, 28, 11, 20, 5, 224893), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 224893), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 224893), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 224893), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 224893), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 224893), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 224893), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 5, 224893), 6.0, 19.0]"
41,"[datetime.datetime(2022, 11, 28, 11, 20, 6, 348878), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 348878), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 348878), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 348878), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 348878), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 348878), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 348878), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 6, 348878), 6.0, 19.0]"
42,"[datetime.datetime(2022, 11, 28, 11, 20, 7, 488498), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 488498), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 488498), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 488498), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 488498), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 488498), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 488498), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 7, 488498), 6.0, 19.0]"
43,"[datetime.datetime(2022, 11, 28, 11, 20, 8, 621140), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 621140), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 621140), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 621140), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 621140), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 621140), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 621140), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 8, 621140), 6.0, 19.0]"
44,"[datetime.datetime(2022, 11, 28, 11, 20, 9, 767672), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 767672), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 767672), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 767672), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 767672), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 767672), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 767672), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 9, 767672), 6.0, 19.0]"
45,"[datetime.datetime(2022, 11, 28, 11, 20, 10, 908133), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 908133), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 908133), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 908133), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 908133), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 908133), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 908133), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 10, 908133), 6.0, 19.0]"
46,"[datetime.datetime(2022, 11, 28, 11, 20, 12, 59686), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 59686), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 59686), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 59686), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 59686), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 59686), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 59686), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 12, 59686), 6.0, 19.0]"
47,"[datetime.datetime(2022, 11, 28, 11, 20, 13, 229932), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 229932), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 229932), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 229932), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 229932), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 229932), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 229932), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 13, 229932), 6.0, 19.0]"
48,"[datetime.datetime(2022, 11, 28, 11, 20, 14, 366518), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 366518), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 366518), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 366518), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 366518), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 366518), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 366518), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 14, 366518), 6.0, 19.0]"
49,"[datetime.datetime(2022, 11, 28, 11, 20, 15, 501937), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 501937), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 501937), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 501937), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 501937), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 501937), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 501937), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 15, 501937), 6.0, 19.0]"
50,"[datetime.datetime(2022, 11, 28, 11, 20, 16, 633469), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 633469), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 633469), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 633469), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 633469), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 633469), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 633469), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 16, 633469), 6.0, 19.0]"
51,"[datetime.datetime(2022, 11, 28, 11, 20, 17, 773482), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 773482), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 773482), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 773482), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 773482), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 773482), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 773482), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 17, 773482), 6.0, 19.0]"
52,"[datetime.datetime(2022, 11, 28, 11, 20, 18, 904382), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 904382), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 904382), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 904382), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 904382), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 904382), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 904382), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 18, 904382), 6.0, 19.0]"
53,"[datetime.datetime(2022, 11, 28, 11, 20, 20, 49821), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 49821), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 49821), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 49821), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 49821), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 49821), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 49821), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 20, 49821), 6.0, 19.0]"
54,"[datetime.datetime(2022, 11, 28, 11, 20, 21, 181294), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 181294), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 181294), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 181294), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 181294), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 181294), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 181294), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 21, 181294), 6.0, 19.0]"
55,"[datetime.datetime(2022, 11, 28, 11, 20, 22, 317864), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 317864), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 317864), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 317864), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 317864), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 317864), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 317864), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 22, 317864), 6.0, 19.0]"
56,"[datetime.datetime(2022, 11, 28, 11, 20, 23, 453402), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 453402), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 453402), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 453402), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 453402), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 453402), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 453402), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 23, 453402), 6.0, 19.0]"
57,"[datetime.datetime(2022, 11, 28, 11, 20, 24, 615226), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 615226), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 615226), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 615226), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 615226), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 615226), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 615226), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 24, 615226), 6.0, 19.0]"
58,"[datetime.datetime(2022, 11, 28, 11, 20, 25, 777998), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 777998), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 777998), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 777998), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 777998), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 777998), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 777998), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 25, 777998), 6.0, 19.0]"
59,"[datetime.datetime(2022, 11, 28, 11, 20, 26, 969236), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 969236), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 969236), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 969236), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 969236), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 969236), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 969236), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 26, 969236), 6.0, 19.0]"
60,"[datetime.datetime(2022, 11, 28, 11, 20, 28, 136482), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 136482), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 136482), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 136482), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 136482), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 136482), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 136482), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 28, 136482), 6.0, 19.0]"
61,"[datetime.datetime(2022, 11, 28, 11, 20, 29, 392695), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 392695), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 392695), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 392695), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 392695), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 392695), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 392695), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 29, 392695), 6.0, 19.0]"
62,"[datetime.datetime(2022, 11, 28, 11, 20, 30, 533579), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 533579), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 533579), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 533579), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 533579), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 533579), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 533579), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 30, 533579), 6.0, 19.0]"
63,"[datetime.datetime(2022, 11, 28, 11, 20, 31, 686054), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 686054), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 686054), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 686054), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 686054), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 686054), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 686054), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 31, 686054), 6.0, 19.0]"
64,"[datetime.datetime(2022, 11, 28, 11, 20, 32, 837676), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 837676), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 837676), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 837676), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 837676), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 837676), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 837676), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 32, 837676), 6.0, 19.0]"
65,"[datetime.datetime(2022, 11, 28, 11, 20, 34, 78424), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 78424), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 78424), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 78424), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 78424), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 78424), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 78424), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 34, 78424), 6.0, 19.0]"
66,"[datetime.datetime(2022, 11, 28, 11, 20, 35, 255471), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 255471), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 255471), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 255471), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 255471), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 255471), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 255471), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 35, 255471), 6.0, 19.0]"
67,"[datetime.datetime(2022, 11, 28, 11, 20, 36, 392334), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 392334), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 392334), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 392334), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 392334), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 392334), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 392334), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 36, 392334), 6.0, 19.0]"
68,"[datetime.datetime(2022, 11, 28, 11, 20, 37, 560470), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 560470), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 560470), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 560470), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 560470), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 560470), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 560470), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 37, 560470), 6.0, 19.0]"
69,"[datetime.datetime(2022, 11, 28, 11, 20, 38, 700239), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 700239), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 700239), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 700239), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 700239), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 700239), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 700239), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 38, 700239), 6.0, 19.0]"
70,"[datetime.datetime(2022, 11, 28, 11, 20, 39, 842158), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 842158), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 842158), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 842158), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 842158), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 842158), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 842158), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 39, 842158), 6.0, 19.0]"
71,"[datetime.datetime(2022, 11, 28, 11, 20, 40, 987166), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 987166), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 987166), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 987166), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 987166), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 987166), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 987166), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 40, 987166), 6.0, 19.0]"
72,"[datetime.datetime(2022, 11, 28, 11, 20, 42, 136551), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 136551), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 136551), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 136551), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 136551), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 136551), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 136551), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 42, 136551), 6.0, 19.0]"
73,"[datetime.datetime(2022, 11, 28, 11, 20, 43, 284662), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 284662), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 284662), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 284662), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 284662), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 284662), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 284662), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 43, 284662), 6.0, 19.0]"
74,"[datetime.datetime(2022, 11, 28, 11, 20, 44, 435352), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 435352), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 435352), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 435352), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 435352), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 435352), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 435352), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 44, 435352), 6.0, 19.0]"
75,"[datetime.datetime(2022, 11, 28, 11, 20, 45, 583194), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 583194), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 583194), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 583194), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 583194), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 583194), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 583194), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 45, 583194), 6.0, 19.0]"
76,"[datetime.datetime(2022, 11, 28, 11, 20, 46, 723239), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 723239), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 723239), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 723239), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 723239), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 723239), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 723239), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 46, 723239), 6.0, 19.0]"
77,"[datetime.datetime(2022, 11, 28, 11, 20, 47, 918342), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 918342), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 918342), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 918342), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 918342), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 918342), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 918342), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 47, 918342), 6.0, 19.0]"
78,"[datetime.datetime(2022, 11, 28, 11, 20, 49, 113302), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 113302), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 113302), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 113302), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 113302), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 113302), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 113302), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 49, 113302), 6.0, 19.0]"
79,"[datetime.datetime(2022, 11, 28, 11, 20, 50, 245631), 3.7, 6.4]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 245631), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 245631), 18.0, 140.0]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 245631), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 245631), 2.45, 4.9]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 245631), 11.0, 36.0]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 245631), 4.4, 16.0]","[datetime.datetime(2022, 11, 28, 11, 20, 50, 245631), 6.0, 19.0]"
