,Brutal Viking,Can She Hurdle,Sweet City Angel,Almost Famous,Cartel Master,Ultimate Hit
09-01-2023 14:30:37.508630,"(18.0, 34.0, 33.05555555555556)","(9.0, 17.5, 17.055555555555557)","(1.3, 1.45, 1.4472)","(14.0, 38.0, 35.0)","(7.0, 10.0, 9.619047619047619)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:38.582392,"(18.0, 34.0, 33.01449275362319)","(9.0, 17.5, 17.055555555555557)","(1.3, 1.45, 1.4472)","(14.0, 38.0, 35.0)","(7.0, 10.0, 9.619047619047619)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:39.819916,"(18.0, 34.0, 33.01449275362319)","(9.0, 17.5, 17.07894736842105)","(1.3, 1.45, 1.4472)","(14.0, 38.0, 35.0)","(7.0, 10.0, 9.538461538461538)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:40.935326,"(18.0, 34.0, 33.05555555555556)","(9.0, 17.5, 17.13157894736842)","(1.3, 1.45, 1.4472)","(14.0, 38.0, 35.0)","(7.0, 10.0, 9.538461538461538)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:41.970369,"(19.0, 34.0, 33.05555555555556)","(10.0, 17.5, 17.13157894736842)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 35.0)","(7.0, 10.0, 9.625)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:43.075393,"(19.0, 34.0, 33.05555555555556)","(10.0, 17.5, 17.3)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 34.4)","(7.0, 10.0, 9.5)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:44.049717,"(19.0, 34.0, 33.05555555555556)","(10.0, 18.5, 18.235294117647058)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 34.4)","(7.0, 10.0, 9.333333333333332)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:45.000593,"(19.0, 34.0, 33.05555555555556)","(10.0, 18.5, 18.275)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 34.4)","(7.0, 10.0, 9.333333333333332)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:46.001002,"(19.0, 34.0, 32.9375)","(10.0, 18.5, 18.275)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 34.4)","(7.0, 10.0, 9.294117647058822)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:47.012620,"(19.0, 34.0, 32.9375)","(10.0, 18.5, 18.275)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 34.4)","(7.0, 10.0, 9.318181818181818)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:48.003278,"(19.0, 34.0, 32.9375)","(10.0, 18.5, 18.275)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 34.4)","(7.0, 10.0, 9.4)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:48.944698,"(19.0, 34.0, 32.985074626865675)","(10.0, 18.5, 17.9)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 34.4)","(7.0, 10.0, 9.4)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:50.004284,"(19.0, 34.0, 32.985074626865675)","(10.0, 18.5, 18.3)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 34.4)","(7.0, 10.0, 9.380952380952381)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:51.081650,"(19.0, 34.0, 32.985074626865675)","(10.0, 18.5, 18.369565217391305)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 35.0)","(7.0, 9.8, 9.380952380952381)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:52.140937,"(19.0, 34.0, 33.0)","(10.0, 18.5, 18.369565217391305)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 35.6)","(7.0, 9.8, 9.380952380952381)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:53.218860,"(19.0, 34.0, 33.0)","(10.0, 18.5, 18.369565217391305)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 35.0)","(7.0, 9.8, 9.380952380952381)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:54.176402,"(19.0, 34.0, 33.0)","(10.0, 18.5, 18.369565217391305)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 35.0)","(7.0, 9.8, 9.380952380952381)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:55.127496,"(19.0, 34.0, 32.95238095238095)","(10.0, 18.5, 18.35)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 35.0)","(7.0, 9.8, 9.380952380952381)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:56.025270,"(19.0, 34.0, 32.95238095238095)","(10.0, 18.5, 18.35)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 35.0)","(7.0, 9.8, 9.545454545454545)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:57.066062,"(19.0, 34.0, 32.95238095238095)","(10.0, 21.0, 19.75)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 35.0)","(7.0, 9.6, 9.333333333333334)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:58.153760,"(19.0, 34.0, 33.0)","(10.0, 21.0, 18.790697674418606)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 34.92307692307692)","(7.0, 9.6, 9.285714285714285)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:30:59.180712,"(19.0, 34.0, 33.0)","(10.0, 21.0, 18.760416666666668)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 34.92307692307692)","(7.0, 9.6, 9.285714285714285)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:00.179084,"(19.0, 34.0, 33.0)","(10.0, 21.0, 18.806122448979593)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 34.92307692307692)","(7.0, 9.6, 9.285714285714285)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:01.090287,"(19.0, 34.0, 33.0)","(10.0, 19.0, 18.5)","(1.3, 1.45, 1.4472)","(15.0, 38.0, 34.92307692307692)","(7.0, 9.6, 9.352941176470589)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:01.997323,"(19.0, 34.0, 33.0)","(10.0, 16.5, 16.233333333333334)","(1.3, 1.46, 1.444)","(15.0, 38.0, 34.92307692307692)","(7.0, 9.6, 9.352941176470589)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:02.980227,"(19.0, 34.0, 32.95238095238095)","(10.0, 16.5, 16.214285714285715)","(1.3, 1.45, 1.44875)","(15.0, 38.0, 35.0)","(7.0, 9.6, 9.375)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:03.940423,"(19.0, 34.0, 32.95238095238095)","(10.0, 17.0, 16.714285714285715)","(1.3, 1.45, 1.44875)","(15.0, 38.0, 35.0)","(7.0, 9.6, 9.375)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:04.944386,"(19.0, 34.0, 32.95238095238095)","(10.0, 17.0, 16.333333333333332)","(1.3, 1.46, 1.4580645161290322)","(15.0, 38.0, 34.4)","(7.0, 9.6, 9.366666666666667)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:05.898952,"(19.0, 34.0, 32.95238095238095)","(10.0, 17.0, 16.333333333333332)","(1.3, 1.47, 1.458)","(15.0, 38.0, 34.4)","(7.0, 9.6, 9.366666666666667)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:06.762357,"(19.0, 34.0, 33.0)","(10.0, 17.0, 16.333333333333332)","(1.3, 1.47, 1.4614285714285713)","(15.0, 38.0, 34.4)","(7.0, 9.6, 9.366666666666667)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:07.636067,"(19.0, 34.0, 33.0)","(10.0, 17.0, 16.333333333333332)","(1.3, 1.47, 1.4614285714285713)","(15.0, 38.0, 34.4)","(7.0, 9.6, 9.366666666666667)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:08.550068,"(19.0, 34.0, 33.0)","(10.0, 17.0, 16.333333333333332)","(1.3, 1.47, 1.4614285714285713)","(15.0, 38.0, 34.4)","(7.0, 9.6, 9.169230769230769)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:09.457880,"(19.0, 34.0, 33.0)","(10.0, 17.0, 16.333333333333332)","(1.3, 1.47, 1.4614285714285713)","(15.0, 38.0, 34.4)","(7.0, 9.6, 8.872727272727273)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:10.398263,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.47, 1.4614285714285713)","(18.0, 38.0, 35.0)","(7.5, 9.6, 8.872727272727273)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:11.288280,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.47, 1.4614285714285713)","(18.0, 38.0, 35.0)","(7.5, 9.6, 8.872727272727273)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:12.167433,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.47, 1.4614285714285713)","(18.0, 38.0, 35.0)","(7.5, 9.6, 8.872727272727273)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:13.076232,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.47, 1.4614285714285713)","(18.0, 38.0, 35.0)","(7.5, 9.6, 8.872727272727273)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:13.974656,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.47, 1.4614285714285713)","(18.0, 38.0, 35.0)","(7.5, 9.6, 8.872727272727273)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:14.915972,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.47, 1.4614285714285713)","(18.0, 38.0, 35.0)","(7.5, 9.6, 8.872727272727273)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:15.903064,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.47, 1.4614285714285713)","(18.0, 38.0, 35.0)","(7.5, 9.6, 9.127272727272727)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:16.843196,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.47, 1.4614285714285713)","(18.0, 38.0, 35.0)","(7.5, 9.4, 9.133333333333335)","(9.0, 12.5, 11.893939393939394)"
09-01-2023 14:31:17.776760,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.47, 1.4614285714285713)","(18.0, 38.0, 35.0)","(7.5, 9.4, 9.200000000000001)","(9.0, 12.5, 11.416666666666666)"
09-01-2023 14:31:18.773067,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.47, 1.462222222222222)","(18.0, 38.0, 35.0)","(7.5, 9.4, 9.200000000000001)","(9.0, 11.5, 11.125)"
09-01-2023 14:31:19.694189,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.47, 1.462222222222222)","(18.0, 38.0, 35.0)","(7.5, 9.4, 9.200000000000001)","(9.0, 11.5, 11.125)"
09-01-2023 14:31:20.618609,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.47, 1.462222222222222)","(18.0, 38.0, 35.0)","(7.5, 9.4, 9.200000000000001)","(9.0, 11.5, 11.038461538461538)"
09-01-2023 14:31:21.600665,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.333333333333332)","(1.28, 1.48, 1.474)","(18.0, 38.0, 34.4)","(7.5, 9.4, 9.200000000000001)","(9.0, 11.5, 11.038461538461538)"
09-01-2023 14:31:22.575626,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.25)","(1.28, 1.48, 1.474)","(18.0, 38.0, 34.285714285714285)","(7.5, 9.4, 9.223529411764707)","(9.0, 11.5, 11.075)"
09-01-2023 14:31:23.620586,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.59090909090909)","(1.28, 1.48, 1.4763636363636363)","(18.0, 38.0, 35.0)","(7.5, 9.4, 9.16470588235294)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:31:24.575580,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.59090909090909)","(1.28, 1.48, 1.4763636363636363)","(18.0, 38.0, 35.0)","(7.5, 9.4, 9.133333333333333)","(9.0, 11.5, 10.833333333333334)"
09-01-2023 14:31:25.547374,"(21.0, 34.0, 33.014925373134325)","(11.0, 17.0, 16.59090909090909)","(1.28, 1.49, 1.4804347826086957)","(18.0, 38.0, 35.0)","(7.5, 9.4, 9.03076923076923)","(9.0, 11.5, 10.764705882352942)"
09-01-2023 14:31:26.540245,"(21.0, 34.0, 33.014925373134325)","(11.0, 17.0, 16.59090909090909)","(1.28, 1.49, 1.4815384615384615)","(18.0, 38.0, 35.0)","(7.5, 9.4, 8.942857142857143)","(9.0, 11.5, 10.833333333333334)"
09-01-2023 14:31:27.444842,"(21.0, 34.0, 33.014925373134325)","(11.0, 17.0, 16.59090909090909)","(1.28, 1.49, 1.4815384615384615)","(18.0, 38.0, 35.0)","(7.5, 9.4, 8.942857142857143)","(9.0, 11.5, 10.833333333333334)"
09-01-2023 14:31:28.389882,"(21.0, 34.0, 33.014925373134325)","(11.0, 17.0, 16.653846153846153)","(1.28, 1.49, 1.4783333333333333)","(18.0, 38.0, 36.5)","(7.5, 9.4, 8.688888888888888)","(9.0, 11.5, 10.833333333333334)"
09-01-2023 14:31:29.335988,"(21.0, 34.0, 33.014925373134325)","(11.0, 17.0, 16.653846153846153)","(1.28, 1.49, 1.4783333333333333)","(18.0, 38.0, 36.5)","(7.5, 9.4, 8.688888888888888)","(9.0, 11.5, 10.833333333333334)"
09-01-2023 14:31:30.369915,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.653846153846153)","(1.28, 1.49, 1.4765217391304348)","(18.0, 38.0, 36.5)","(7.5, 9.4, 8.688888888888888)","(9.0, 11.5, 10.805555555555555)"
09-01-2023 14:31:31.469666,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.653846153846153)","(1.28, 1.49, 1.4765217391304348)","(18.0, 38.0, 36.5)","(7.5, 9.4, 9.1)","(9.0, 11.5, 10.805555555555555)"
09-01-2023 14:31:32.535119,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.653846153846153)","(1.28, 1.49, 1.4765217391304348)","(18.0, 38.0, 36.5)","(7.5, 9.2, 9.08)","(9.0, 11.5, 10.805555555555555)"
09-01-2023 14:31:33.583727,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.653846153846153)","(1.28, 1.49, 1.476)","(18.0, 38.0, 36.5)","(7.5, 9.2, 9.12)","(9.0, 11.5, 10.805555555555555)"
09-01-2023 14:31:34.515921,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.653846153846153)","(1.28, 1.49, 1.476)","(18.0, 38.0, 36.5)","(7.5, 9.2, 9.12)","(9.0, 11.5, 10.775)"
09-01-2023 14:31:35.434092,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.653846153846153)","(1.28, 1.49, 1.476)","(18.0, 38.0, 36.0)","(7.5, 9.2, 9.12)","(9.0, 11.5, 10.775)"
09-01-2023 14:31:36.398670,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.653846153846153)","(1.28, 1.49, 1.4769767441860464)","(18.0, 38.0, 36.5)","(7.5, 9.2, 9.028571428571428)","(9.0, 11.5, 10.775)"
09-01-2023 14:31:37.444178,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.653846153846153)","(1.28, 1.49, 1.4769767441860464)","(18.0, 38.0, 36.5)","(7.5, 9.2, 9.12)","(9.0, 11.5, 10.775)"
09-01-2023 14:31:38.474450,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.653846153846153)","(1.28, 1.49, 1.4769767441860464)","(18.0, 38.0, 36.5)","(7.5, 9.2, 9.12)","(9.0, 11.5, 10.775)"
09-01-2023 14:31:39.412994,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.38235294117647)","(1.28, 1.49, 1.4769767441860464)","(18.0, 38.0, 36.5)","(7.5, 9.2, 8.879999999999999)","(9.0, 11.5, 10.775)"
09-01-2023 14:31:40.340784,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.38235294117647)","(1.28, 1.49, 1.4769767441860464)","(18.0, 38.0, 35.6)","(7.5, 9.2, 8.879999999999999)","(9.0, 11.5, 10.775)"
09-01-2023 14:31:41.229679,"(21.0, 34.0, 32.95238095238095)","(11.0, 17.0, 16.38235294117647)","(1.28, 1.49, 1.4769767441860464)","(18.0, 38.0, 35.6)","(7.5, 9.2, 8.895238095238096)","(9.0, 11.5, 10.775)"
09-01-2023 14:31:42.172450,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.38235294117647)","(1.28, 1.49, 1.4769767441860464)","(18.0, 38.0, 36.15384615384615)","(7.5, 9.2, 8.879999999999999)","(9.0, 11.5, 10.797297297297296)"
09-01-2023 14:31:43.186796,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.38235294117647)","(1.28, 1.49, 1.48)","(18.0, 38.0, 35.45454545454545)","(7.5, 9.2, 8.7)","(9.0, 11.5, 10.797297297297296)"
09-01-2023 14:31:44.172424,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.22222222222222)","(1.28, 1.49, 1.48)","(18.0, 38.0, 38.0)","(7.5, 9.2, 8.5)","(9.0, 11.5, 10.797297297297296)"
09-01-2023 14:31:45.099872,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.4375)","(1.28, 1.49, 1.48)","(18.0, 42.0, 38.0)","(7.5, 9.2, 8.58095238095238)","(9.0, 11.5, 10.797297297297296)"
09-01-2023 14:31:45.989387,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.4375)","(1.28, 1.49, 1.48)","(18.0, 42.0, 38.0)","(7.5, 9.2, 8.3875)","(9.0, 11.5, 10.797297297297296)"
09-01-2023 14:31:46.878174,"(21.0, 34.0, 33.0)","(11.0, 17.0, 16.38235294117647)","(1.28, 1.49, 1.48)","(18.0, 42.0, 39.333333333333336)","(7.5, 9.2, 8.3875)","(9.0, 11.5, 10.797297297297296)"
09-01-2023 14:31:47.839652,"(21.0, 34.0, 33.029411764705884)","(11.0, 17.0, 16.522727272727273)","(1.28, 1.49, 1.4791803278688525)","(18.0, 40.0, 37.333333333333336)","(7.5, 9.2, 8.7)","(9.0, 11.5, 10.880952380952381)"
09-01-2023 14:31:48.818777,"(21.0, 34.0, 33.029411764705884)","(11.0, 17.0, 16.522727272727273)","(1.28, 1.49, 1.4791803278688525)","(18.0, 40.0, 36.8235294117647)","(7.5, 9.2, 8.7)","(9.0, 11.5, 10.880952380952381)"
09-01-2023 14:31:49.756298,"(21.0, 34.0, 33.029411764705884)","(11.0, 17.0, 16.522727272727273)","(1.28, 1.49, 1.4791803278688525)","(18.0, 40.0, 36.8235294117647)","(7.5, 9.2, 8.7)","(9.0, 11.5, 10.880952380952381)"
09-01-2023 14:31:50.717458,"(21.0, 34.0, 33.070422535211264)","(11.0, 17.0, 16.522727272727273)","(1.28, 1.49, 1.4791803278688525)","(18.0, 40.0, 38.0)","(7.5, 9.2, 8.7)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:31:51.658317,"(21.0, 34.0, 33.070422535211264)","(11.0, 17.0, 16.522727272727273)","(1.28, 1.49, 1.4791803278688525)","(18.0, 40.0, 38.0)","(7.5, 9.2, 8.7)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:31:52.600155,"(21.0, 34.0, 33.070422535211264)","(11.0, 17.0, 16.22222222222222)","(1.28, 1.49, 1.4791803278688525)","(18.0, 40.0, 38.0)","(7.5, 9.2, 8.7)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:31:53.521004,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.0, 16.53846153846154)","(1.28, 1.49, 1.4791803278688525)","(18.0, 40.0, 38.0)","(7.5, 9.2, 8.7)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:31:54.389337,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.0, 16.25)","(1.28, 1.49, 1.4791803278688525)","(18.0, 40.0, 36.8235294117647)","(7.5, 9.2, 8.926315789473684)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:31:55.404677,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.0, 16.53846153846154)","(1.28, 1.49, 1.4744897959183674)","(18.0, 40.0, 36.8235294117647)","(7.5, 9.2, 8.895238095238096)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:31:56.420152,"(21.0, 34.0, 32.985915492957744)","(11.0, 17.0, 16.571428571428573)","(1.28, 1.49, 1.4744897959183674)","(19.0, 40.0, 38.0)","(7.5, 9.2, 8.866666666666667)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:31:57.505184,"(21.0, 34.0, 32.985915492957744)","(11.0, 17.0, 16.571428571428573)","(1.28, 1.49, 1.4744897959183674)","(19.0, 40.0, 36.8235294117647)","(7.5, 9.0, 8.711111111111112)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:31:58.551011,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.0, 16.571428571428573)","(1.28, 1.49, 1.4744897959183674)","(19.0, 40.0, 36.8235294117647)","(7.5, 9.0, 8.65)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:31:59.450300,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.0, 16.571428571428573)","(1.28, 1.49, 1.4744897959183674)","(19.0, 40.0, 36.8235294117647)","(7.5, 8.8, 8.65)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:00.401988,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.0, 16.25)","(1.28, 1.49, 1.4779365079365079)","(19.0, 40.0, 37.69230769230769)","(7.5, 8.8, 8.26315789473684)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:01.286856,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.0, 16.53846153846154)","(1.28, 1.49, 1.4756603773584906)","(19.0, 40.0, 37.69230769230769)","(7.5, 8.8, 8.274999999999999)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:02.296948,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.5, 16.375)","(1.28, 1.49, 1.477741935483871)","(19.0, 44.0, 37.69230769230769)","(7.5, 8.8, 8.274999999999999)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:03.401289,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.5, 16.65625)","(1.28, 1.49, 1.477741935483871)","(19.0, 40.0, 39.0)","(7.5, 8.8, 8.274999999999999)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:04.435875,"(21.0, 34.0, 32.985915492957744)","(11.0, 17.5, 16.272727272727273)","(1.28, 1.49, 1.477741935483871)","(19.0, 44.0, 41.111111111111114)","(7.5, 8.8, 8.274999999999999)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:05.394339,"(21.0, 34.0, 33.029411764705884)","(11.0, 17.5, 16.272727272727273)","(1.28, 1.49, 1.4806666666666666)","(19.0, 42.0, 37.368421052631575)","(7.5, 8.8, 8.274999999999999)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:06.423858,"(21.0, 34.0, 32.985915492957744)","(11.0, 17.5, 16.65625)","(1.28, 1.49, 1.478888888888889)","(19.0, 44.0, 38.21052631578947)","(7.5, 8.8, 8.274999999999999)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:07.413658,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.5, 16.5)","(1.28, 1.49, 1.478888888888889)","(19.0, 44.0, 38.21052631578947)","(7.5, 8.8, 8.389473684210525)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:08.452644,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.5, 16.954545454545453)","(1.3, 1.49, 1.4760869565217392)","(19.0, 44.0, 38.21052631578947)","(7.5, 8.8, 8.488)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:09.550033,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.5, 16.5)","(1.3, 1.5, 1.4806666666666666)","(19.0, 44.0, 38.21052631578947)","(7.5, 8.8, 8.488)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:10.517969,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.5, 16.5)","(1.3, 1.49, 1.4806666666666666)","(19.0, 44.0, 38.21052631578947)","(7.5, 8.8, 8.488)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:11.442421,"(21.0, 34.0, 33.014925373134325)","(11.0, 17.5, 17.214285714285715)","(1.3, 1.49, 1.4798039215686274)","(19.0, 44.0, 38.21052631578947)","(7.5, 8.8, 8.488)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:12.387887,"(21.0, 34.0, 33.027027027027025)","(11.0, 17.5, 17.214285714285715)","(1.3, 1.49, 1.4798039215686274)","(19.0, 44.0, 38.21052631578947)","(7.5, 8.8, 8.488)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:13.298009,"(21.0, 34.0, 33.04109589041096)","(11.0, 17.5, 17.214285714285715)","(1.3, 1.49, 1.4798039215686274)","(19.0, 44.0, 38.21052631578947)","(7.5, 8.8, 8.366666666666667)","(9.0, 11.5, 10.921052631578947)"
09-01-2023 14:32:14.462730,"(21.0, 34.0, 33.0)","(11.0, 17.5, 17.1)","(1.3, 1.49, 1.4798039215686274)","(19.0, 44.0, 38.21052631578947)","(7.5, 8.8, 8.423529411764706)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:15.649450,"(21.0, 34.0, 33.06060606060606)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4798039215686274)","(19.0, 44.0, 39.80952380952381)","(7.5, 8.8, 8.325925925925926)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:16.823120,"(21.0, 34.0, 33.114285714285714)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4798039215686274)","(19.0, 44.0, 39.80952380952381)","(7.5, 8.8, 8.358620689655172)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:17.803352,"(21.0, 34.0, 33.114285714285714)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4798039215686274)","(19.0, 44.0, 39.80952380952381)","(7.5, 8.8, 8.358620689655172)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:18.809296,"(21.0, 34.0, 33.114285714285714)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4798039215686274)","(19.0, 44.0, 39.80952380952381)","(7.5, 8.8, 8.358620689655172)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:19.820626,"(21.0, 34.0, 33.114285714285714)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4798039215686274)","(19.0, 44.0, 39.80952380952381)","(7.5, 8.8, 8.358620689655172)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:20.756809,"(21.0, 34.0, 33.114285714285714)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4798039215686274)","(19.0, 44.0, 39.80952380952381)","(7.5, 8.8, 8.358620689655172)","(9.0, 11.5, 10.95)"
