,Cosmic Bruce,Head Bin,Sugar Your Sweet,Moraine Chloe,Umbilical Man,Tiggys Em,Inga Sally,Rebels Spark
09-01-2023 14:21:47.011538,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(31.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.5972222222222223)","(17.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.947368421052632)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:21:48.224820,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.782608695652174)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:21:49.485568,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.782608695652174)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:21:50.884302,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.782608695652174)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:21:52.185897,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:21:53.495809,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:21:54.754284,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:21:55.960639,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:21:57.123678,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:21:58.381947,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:21:59.670302,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:00.989399,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 162.0)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:02.268594,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:03.484248,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.625)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:04.723573,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.666666666666668)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.632758620689655)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:05.828859,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.632758620689655)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:06.978023,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.632758620689655)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:08.488868,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:09.857996,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:11.229107,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:12.629967,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 14.0)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:14.042711,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.6)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:15.396270,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.6)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:16.694658,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.6)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:17.960138,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 169.0909090909091)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.6)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:19.270416,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 137.14285714285714)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 65.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.6)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:20.479498,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 137.14285714285714)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 68.57142857142857)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.6)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:21.744231,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 145.71428571428572)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 75.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.6)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:23.059519,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 145.71428571428572)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 75.0)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.6)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:24.380671,"(2.8, 3.45, 3.413793103448276)","(16.0, 26.0, 20.46153846153846)","(41.0, 240.0, 140.0)","(3.0, 3.85, 3.5875)","(19.0, 90.0, 77.5)","(11.0, 16.5, 13.706896551724139)","(9.0, 16.0, 13.6)","(3.8, 4.7, 4.534782608695652)"
09-01-2023 14:22:25.692924,"(2.8, 3.45, 3.4230769230769234)","(16.0, 26.0, 19.77777777777778)","(41.0, 240.0, 212.22222222222223)","(2.9, 3.85, 3.5875)","(19.0, 90.0, 77.5)","(10.0, 16.5, 13.6875)","(9.0, 16.0, 13.6)","(3.8, 4.7, 4.541666666666667)"
09-01-2023 14:22:27.008370,"(2.8, 3.45, 3.4230769230769234)","(16.0, 26.0, 19.72972972972973)","(41.0, 240.0, 212.22222222222223)","(2.9, 3.85, 3.6799999999999997)","(19.0, 90.0, 81.66666666666667)","(10.0, 16.5, 13.928571428571429)","(9.0, 16.0, 13.6)","(3.8, 4.7, 4.510000000000001)"
09-01-2023 14:22:28.347700,"(2.8, 3.45, 3.4230769230769234)","(16.0, 26.0, 19.72972972972973)","(41.0, 240.0, 212.22222222222223)","(2.9, 3.8, 3.6384615384615384)","(19.0, 90.0, 83.42105263157895)","(10.0, 16.5, 13.891304347826086)","(9.0, 16.0, 13.36)","(3.8, 4.7, 4.5)"
09-01-2023 14:22:29.640661,"(2.8, 3.45, 3.3722222222222222)","(16.0, 26.0, 19.72972972972973)","(41.0, 240.0, 212.22222222222223)","(2.9, 3.8, 3.6384615384615384)","(19.0, 90.0, 84.04761904761905)","(10.0, 16.5, 13.918604651162791)","(9.0, 16.0, 13.36)","(3.8, 4.6, 4.48)"
09-01-2023 14:22:30.931605,"(2.8, 3.45, 3.3722222222222222)","(16.0, 26.0, 19.72972972972973)","(41.0, 240.0, 212.22222222222223)","(2.9, 3.8, 3.6058823529411765)","(19.0, 90.0, 84.04761904761905)","(10.0, 16.5, 13.891304347826086)","(9.0, 16.0, 13.25)","(3.8, 4.6, 4.48)"
09-01-2023 14:22:32.307670,"(2.8, 3.45, 3.3722222222222222)","(16.0, 26.0, 19.72972972972973)","(41.0, 240.0, 213.68421052631578)","(2.9, 3.8, 3.6058823529411765)","(19.0, 90.0, 84.04761904761905)","(10.0, 16.5, 13.891304347826086)","(9.0, 15.5, 13.166666666666666)","(3.8, 4.6, 4.48)"
09-01-2023 14:22:33.692262,"(2.8, 3.45, 3.3722222222222222)","(16.0, 26.0, 19.72972972972973)","(41.0, 240.0, 213.68421052631578)","(2.9, 3.8, 3.6058823529411765)","(19.0, 90.0, 84.04761904761905)","(10.0, 16.5, 13.891304347826086)","(9.0, 15.5, 13.166666666666666)","(3.8, 4.6, 4.48)"
09-01-2023 14:22:35.171377,"(2.8, 3.45, 3.4884615384615385)","(16.0, 26.0, 19.72972972972973)","(41.0, 240.0, 213.68421052631578)","(2.9, 3.8, 3.6058823529411765)","(19.0, 90.0, 84.04761904761905)","(10.0, 16.5, 13.891304347826086)","(9.0, 15.5, 13.166666666666666)","(3.8, 4.6, 4.48)"
09-01-2023 14:22:36.519204,"(2.8, 3.5, 3.444736842105263)","(16.0, 26.0, 19.72972972972973)","(41.0, 240.0, 213.68421052631578)","(2.9, 3.8, 3.6058823529411765)","(19.0, 90.0, 84.04761904761905)","(10.0, 16.5, 13.891304347826086)","(9.0, 15.5, 13.166666666666666)","(3.8, 4.6, 4.48)"
09-01-2023 14:22:37.912171,"(2.8, 3.55, 3.5017241379310344)","(16.0, 26.0, 19.72972972972973)","(41.0, 240.0, 165.0)","(2.9, 3.8, 3.523529411764706)","(19.0, 90.0, 84.04761904761905)","(10.0, 16.5, 13.891304347826086)","(9.0, 15.5, 12.833333333333334)","(3.8, 4.6, 4.448)"
09-01-2023 14:22:39.380982,"(2.8, 3.55, 3.4428571428571426)","(16.0, 26.0, 19.72972972972973)","(41.0, 240.0, 165.0)","(2.9, 3.75, 3.5)","(19.0, 90.0, 84.04761904761905)","(10.0, 16.5, 13.891304347826086)","(9.0, 15.5, 12.833333333333334)","(3.8, 4.6, 4.454545454545455)"
09-01-2023 14:22:40.789419,"(2.8, 3.55, 3.466666666666667)","(16.0, 26.0, 19.939393939393938)","(41.0, 240.0, 180.0)","(2.9, 3.75, 3.5285714285714285)","(19.0, 90.0, 84.04761904761905)","(10.0, 16.5, 13.891304347826086)","(9.0, 15.5, 12.833333333333334)","(3.8, 4.6, 4.448)"
09-01-2023 14:22:42.437940,"(2.8, 3.6, 3.259375)","(16.0, 26.0, 22.060606060606062)","(41.0, 240.0, 195.0)","(2.9, 3.7, 3.5058823529411764)","(19.0, 90.0, 83.82352941176471)","(10.0, 16.5, 13.709302325581396)","(9.0, 15.5, 12.833333333333334)","(3.8, 4.6, 4.520833333333333)"
09-01-2023 14:22:43.912409,"(2.8, 3.4, 3.2363636363636363)","(16.0, 26.0, 22.129032258064516)","(41.0, 230.0, 216.0)","(2.9, 3.7, 3.5384615384615383)","(19.0, 85.0, 82.5)","(10.0, 16.5, 13.709302325581396)","(9.0, 15.5, 12.833333333333334)","(3.8, 4.6, 4.523809523809524)"
09-01-2023 14:22:45.472346,"(2.8, 3.4, 3.3333333333333335)","(16.0, 26.0, 22.647058823529413)","(41.0, 230.0, 216.0)","(2.9, 3.7, 3.4782608695652173)","(19.0, 85.0, 82.5)","(10.0, 16.5, 13.709302325581396)","(9.0, 15.5, 12.833333333333334)","(3.8, 4.6, 4.523809523809524)"
09-01-2023 14:22:47.009150,"(2.8, 3.4, 3.3333333333333335)","(16.0, 25.0, 21.933333333333334)","(41.0, 230.0, 216.0)","(2.9, 3.7, 3.4782608695652173)","(19.0, 85.0, 84.0625)","(10.0, 16.5, 13.709302325581396)","(9.0, 15.5, 13.142857142857142)","(3.8, 4.6, 4.523809523809524)"
09-01-2023 14:22:48.548615,"(2.6, 3.4, 3.3333333333333335)","(17.0, 25.0, 21.32)","(51.0, 230.0, 213.33333333333334)","(3.0, 3.7, 3.525)","(21.0, 85.0, 106.0)","(11.0, 16.5, 13.709302325581396)","(10.0, 15.5, 13.53448275862069)","(3.9, 4.6, 4.319999999999999)"
09-01-2023 14:22:49.916927,"(2.6, 3.4, 3.3369565217391304)","(17.0, 25.0, 21.82758620689655)","(51.0, 240.0, 213.33333333333334)","(3.0, 3.65, 3.475)","(21.0, 110.0, 106.0)","(11.0, 16.5, 13.725)","(10.0, 15.5, 13.772727272727273)","(3.9, 4.6, 4.18)"
09-01-2023 14:22:51.225434,"(2.6, 3.55, 3.3369565217391304)","(17.0, 25.0, 23.23076923076923)","(51.0, 240.0, 216.0)","(3.0, 3.65, 3.475)","(21.0, 110.0, 106.66666666666667)","(11.0, 16.5, 13.709302325581396)","(10.0, 15.5, 13.434782608695652)","(3.9, 4.6, 4.3652173913043475)"
09-01-2023 14:22:52.471300,"(2.6, 3.55, 3.3369565217391304)","(17.0, 25.0, 23.23076923076923)","(51.0, 230.0, 213.33333333333334)","(3.0, 3.65, 3.475)","(21.0, 110.0, 106.66666666666667)","(11.0, 16.5, 13.89622641509434)","(10.0, 15.5, 13.520833333333334)","(3.9, 4.6, 4.3652173913043475)"
09-01-2023 14:22:53.734358,"(2.6, 3.55, 3.3369565217391304)","(17.0, 25.0, 21.82758620689655)","(51.0, 240.0, 216.0)","(3.0, 3.65, 3.4499999999999997)","(21.0, 110.0, 104.16666666666666)","(11.0, 16.5, 13.928571428571429)","(10.0, 15.5, 13.520833333333334)","(3.9, 4.6, 4.3652173913043475)"
09-01-2023 14:22:55.081536,"(2.6, 3.55, 3.3369565217391304)","(17.0, 25.0, 21.82758620689655)","(51.0, 230.0, 216.0)","(3.0, 3.65, 3.4499999999999997)","(21.0, 110.0, 106.66666666666667)","(11.0, 16.5, 13.928571428571429)","(10.0, 15.5, 13.520833333333334)","(3.9, 4.6, 4.3652173913043475)"
09-01-2023 14:22:56.398365,"(2.6, 3.55, 3.3369565217391304)","(17.0, 25.0, 21.82758620689655)","(51.0, 230.0, 213.33333333333334)","(3.0, 3.65, 3.4499999999999997)","(21.0, 110.0, 93.33333333333333)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 13.476190476190476)","(3.9, 4.6, 4.126315789473684)"
09-01-2023 14:22:57.722907,"(2.6, 3.55, 3.3369565217391304)","(17.0, 25.0, 21.857142857142858)","(51.0, 240.0, 213.33333333333334)","(3.0, 3.65, 3.4499999999999997)","(21.0, 120.0, 102.22222222222223)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 13.785714285714286)","(3.9, 4.6, 4.123809523809523)"
09-01-2023 14:22:58.994830,"(2.6, 3.55, 3.3575)","(17.0, 25.0, 21.857142857142858)","(51.0, 240.0, 216.0)","(3.0, 3.65, 3.4499999999999997)","(21.0, 120.0, 102.22222222222223)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 13.119047619047619)","(3.9, 4.6, 4.359999999999999)"
09-01-2023 14:23:00.247497,"(2.6, 3.55, 3.3575)","(17.0, 25.0, 21.857142857142858)","(51.0, 230.0, 216.0)","(3.0, 3.65, 3.4499999999999997)","(21.0, 120.0, 102.22222222222223)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 13.119047619047619)","(3.9, 4.6, 4.3875)"
09-01-2023 14:23:01.473050,"(2.6, 3.55, 3.323529411764706)","(17.0, 25.0, 21.857142857142858)","(51.0, 230.0, 216.0)","(3.0, 3.65, 3.4357142857142855)","(21.0, 120.0, 110.0)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 13.125)","(3.9, 4.6, 4.3999999999999995)"
09-01-2023 14:23:02.704186,"(2.6, 3.5, 3.361764705882353)","(17.0, 25.0, 21.857142857142858)","(51.0, 230.0, 216.0)","(3.0, 3.65, 3.432258064516129)","(21.0, 120.0, 110.66666666666667)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 13.125)","(3.9, 4.6, 4.3999999999999995)"
09-01-2023 14:23:04.065510,"(2.6, 3.45, 3.342857142857143)","(17.0, 25.0, 21.857142857142858)","(51.0, 230.0, 216.0)","(3.0, 3.65, 3.432258064516129)","(21.0, 120.0, 110.66666666666667)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 13.125)","(3.9, 4.6, 4.3999999999999995)"
09-01-2023 14:23:05.391442,"(2.6, 3.45, 3.35)","(17.0, 25.0, 21.857142857142858)","(51.0, 230.0, 213.33333333333334)","(3.0, 3.65, 3.4416666666666664)","(21.0, 120.0, 110.66666666666667)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 14.0)","(3.9, 4.6, 4.4)"
09-01-2023 14:23:06.758106,"(2.6, 3.5, 3.3785714285714286)","(17.0, 25.0, 21.857142857142858)","(51.0, 240.0, 213.33333333333334)","(3.0, 3.65, 3.45)","(21.0, 120.0, 110.66666666666667)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 13.795454545454545)","(3.9, 4.5, 4.3625)"
09-01-2023 14:23:08.037216,"(2.6, 3.45, 3.3785714285714286)","(17.0, 25.0, 21.857142857142858)","(51.0, 240.0, 213.33333333333334)","(3.0, 3.6, 3.45)","(21.0, 120.0, 110.66666666666667)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 13.795454545454545)","(3.9, 4.5, 4.3625)"
09-01-2023 14:23:09.334622,"(2.6, 3.45, 3.3785714285714286)","(17.0, 25.0, 21.857142857142858)","(51.0, 240.0, 216.0)","(3.0, 3.6, 3.4363636363636365)","(21.0, 120.0, 111.42857142857143)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 14.176470588235293)","(3.9, 4.5, 4.383333333333333)"
09-01-2023 14:23:10.638546,"(2.6, 3.45, 3.3785714285714286)","(17.0, 25.0, 21.857142857142858)","(51.0, 230.0, 216.0)","(3.0, 3.6, 3.4363636363636365)","(21.0, 120.0, 111.42857142857143)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 14.176470588235293)","(3.9, 4.5, 4.383333333333333)"
09-01-2023 14:23:11.983894,"(2.6, 3.45, 3.3785714285714286)","(17.0, 25.0, 21.857142857142858)","(51.0, 230.0, 216.0)","(3.0, 3.6, 3.4363636363636365)","(21.0, 120.0, 111.42857142857143)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 14.176470588235293)","(3.9, 4.5, 4.345454545454546)"
09-01-2023 14:23:13.327434,"(2.6, 3.45, 3.361764705882353)","(17.0, 25.0, 21.857142857142858)","(51.0, 230.0, 216.0)","(3.0, 3.6, 3.4363636363636365)","(21.0, 120.0, 111.42857142857143)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 14.176470588235293)","(3.9, 4.5, 4.345454545454546)"
09-01-2023 14:23:14.658234,"(2.6, 3.45, 3.361764705882353)","(17.0, 25.0, 21.63157894736842)","(51.0, 230.0, 213.33333333333334)","(3.0, 3.6, 3.4363636363636365)","(21.0, 120.0, 111.42857142857143)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 13.543478260869565)","(3.9, 4.5, 4.305714285714285)"
09-01-2023 14:23:16.059142,"(2.6, 3.45, 3.4107142857142856)","(17.0, 25.0, 21.63157894736842)","(51.0, 240.0, 213.33333333333334)","(3.0, 3.6, 3.425)","(21.0, 120.0, 115.2)","(11.0, 16.5, 13.977272727272727)","(10.0, 15.5, 13.6)","(3.9, 4.5, 4.321052631578947)"
09-01-2023 14:23:17.519403,"(2.6, 3.5, 3.423076923076923)","(17.0, 25.0, 21.63157894736842)","(51.0, 240.0, 213.33333333333334)","(3.0, 3.6, 3.425)","(21.0, 120.0, 112.85714285714286)","(11.0, 16.5, 13.88888888888889)","(10.0, 15.5, 13.416666666666666)","(3.9, 4.5, 4.2749999999999995)"
09-01-2023 14:23:18.983898,"(2.6, 3.5, 3.3727272727272726)","(17.0, 25.0, 21.63157894736842)","(51.0, 240.0, 195.55555555555554)","(3.0, 3.6, 3.425)","(21.0, 120.0, 112.85714285714286)","(11.0, 16.5, 13.88888888888889)","(10.0, 15.5, 13.096153846153847)","(4.0, 4.5, 4.246875)"
09-01-2023 14:23:20.370813,"(2.5, 3.4, 3.3727272727272726)","(18.0, 25.0, 21.63157894736842)","(61.0, 240.0, 195.55555555555554)","(3.1, 3.6, 3.425)","(26.0, 120.0, 114.23076923076923)","(11.0, 16.5, 13.88888888888889)","(10.0, 15.5, 13.083333333333334)","(4.0, 4.5, 4.246875)"
09-01-2023 14:23:21.706541,"(2.5, 3.4, 3.3727272727272726)","(18.0, 25.0, 21.63157894736842)","(61.0, 240.0, 195.55555555555554)","(3.1, 3.6, 3.425)","(26.0, 120.0, 114.23076923076923)","(11.0, 16.5, 13.88888888888889)","(10.0, 15.5, 13.096153846153847)","(4.0, 4.5, 4.246875)"
09-01-2023 14:23:23.158838,"(2.5, 3.4, 3.3727272727272726)","(18.0, 25.0, 21.63157894736842)","(61.0, 240.0, 195.55555555555554)","(3.1, 3.6, 3.425)","(26.0, 120.0, 114.23076923076923)","(11.0, 16.5, 13.88888888888889)","(10.0, 15.5, 13.096153846153847)","(4.0, 4.5, 4.246875)"
09-01-2023 14:23:24.527586,"(2.5, 3.4, 3.3727272727272726)","(18.0, 25.0, 21.63157894736842)","(61.0, 240.0, 200.0)","(3.1, 3.6, 3.625)","(26.0, 120.0, 116.875)","(11.0, 16.5, 15.25)","(10.0, 15.5, 13.564516129032258)","(4.0, 4.5, 3.754605263157895)"
09-01-2023 14:23:25.844834,"(2.5, 3.65, 3.4233333333333333)","(18.0, 25.0, 21.258064516129032)","(61.0, 210.0, 206.36363636363637)","(3.1, 3.65, 3.625)","(26.0, 120.0, 118.4)","(11.0, 16.0, 14.083333333333334)","(10.0, 15.5, 14.071428571428571)","(4.0, 4.1, 3.889473684210526)"
09-01-2023 14:23:27.178982,"(2.5, 3.7, 3.462)","(18.0, 25.0, 21.258064516129032)","(61.0, 210.0, 205.0)","(3.1, 3.65, 3.6214285714285714)","(26.0, 120.0, 118.18181818181819)","(11.0, 16.0, 14.017241379310345)","(10.0, 15.5, 14.071428571428571)","(4.0, 4.0, 4.016666666666667)"
09-01-2023 14:23:28.455721,"(2.5, 3.7, 3.4571428571428573)","(18.0, 25.0, 21.258064516129032)","(61.0, 210.0, 205.0)","(3.1, 3.65, 3.6214285714285714)","(26.0, 120.0, 118.18181818181819)","(11.0, 16.0, 14.017241379310345)","(10.0, 15.5, 14.071428571428571)","(4.0, 4.1, 3.9499999999999997)"
09-01-2023 14:23:29.793813,"(2.5, 3.65, 3.4785714285714286)","(18.0, 25.0, 22.44)","(61.0, 210.0, 205.0)","(3.1, 3.65, 3.6214285714285714)","(26.0, 120.0, 166.31578947368422)","(11.0, 16.0, 14.017241379310345)","(10.0, 15.5, 14.071428571428571)","(4.0, 4.1, 3.9499999999999997)"
09-01-2023 14:23:31.077672,"(2.5, 3.65, 3.4785714285714286)","(18.0, 25.0, 22.44)","(61.0, 210.0, 195.0)","(3.1, 3.65, 3.6214285714285714)","(26.0, 170.0, 165.45454545454544)","(11.0, 16.0, 14.017241379310345)","(10.0, 15.5, 14.071428571428571)","(4.0, 4.1, 3.9499999999999997)"
09-01-2023 14:23:32.423811,"(2.5, 3.65, 3.420212765957447)","(18.0, 25.0, 22.333333333333332)","(61.0, 210.0, 195.0)","(3.1, 3.65, 3.6214285714285714)","(26.0, 180.0, 165.45454545454544)","(11.0, 16.0, 14.017241379310345)","(10.0, 15.5, 13.416666666666666)","(4.0, 4.1, 3.8833333333333333)"
09-01-2023 14:23:33.782345,"(2.5, 3.65, 3.4267441860465118)","(18.0, 25.0, 22.333333333333332)","(61.0, 210.0, 195.0)","(3.1, 3.65, 3.6214285714285714)","(26.0, 180.0, 165.45454545454544)","(11.0, 16.0, 13.884615384615385)","(10.0, 15.5, 13.416666666666666)","(4.0, 4.1, 3.8833333333333333)"
