,Prota,Tringale,Confusion Baby Boy,Antipoison,Yabba Dabba Dude,Northern Ridge,Trustyourinstinct,Nick The Cardshark
15-12-2022 12:13:10.284345,"(7.0, 9.8, 9.64)","(3.7, 4.2, 4.016666666666667)","(20.0, 38.0, 27.294117647058822)","(12.0, 16.5, 15.9)","(19.0, 30.0, 28.75)","(8.5, 12.0, 11.272058823529411)","(2.6, 2.94, 2.932)","(8.0, 10.5, 10.347058823529412)"
15-12-2022 12:13:11.299549,"(7.0, 9.8, 9.64)","(3.7, 4.2, 4.016666666666667)","(20.0, 38.0, 27.294117647058822)","(12.0, 16.5, 15.9)","(19.0, 30.0, 28.75)","(8.5, 12.0, 11.445945945945946)","(2.6, 2.94, 2.932)","(8.0, 10.5, 9.905882352941177)"
15-12-2022 12:13:12.293802,"(7.0, 9.6, 9.466666666666667)","(3.7, 4.2, 4.024)","(20.0, 38.0, 27.88888888888889)","(12.0, 17.0, 16.2)","(19.0, 30.0, 28.75)","(8.5, 11.5, 11.445945945945946)","(2.6, 2.94, 2.9157142857142855)","(8.0, 10.0, 9.905882352941177)"
15-12-2022 12:13:13.289443,"(7.0, 9.6, 9.48235294117647)","(3.7, 4.2, 4.042857142857143)","(20.0, 38.0, 27.88888888888889)","(12.0, 17.0, 16.4)","(19.0, 30.0, 28.75)","(8.5, 11.5, 11.445945945945946)","(2.6, 2.92, 2.9157142857142855)","(8.0, 10.0, 9.905882352941177)"
15-12-2022 12:13:14.296389,"(7.0, 9.6, 9.48235294117647)","(3.7, 4.2, 4.042857142857143)","(20.0, 38.0, 27.88888888888889)","(12.0, 17.0, 16.4)","(19.0, 30.0, 28.75)","(8.5, 11.5, 11.445945945945946)","(2.6, 2.92, 2.9157142857142855)","(8.0, 10.0, 9.905882352941177)"
15-12-2022 12:13:15.317704,"(7.0, 9.6, 9.48235294117647)","(3.7, 4.2, 4.042857142857143)","(20.0, 38.0, 27.88888888888889)","(12.0, 17.5, 16.045454545454547)","(19.0, 30.0, 28.75)","(8.5, 11.5, 11.445945945945946)","(2.6, 2.92, 2.9157142857142855)","(8.0, 10.0, 9.905882352941177)"
15-12-2022 12:13:16.695664,"(7.0, 9.6, 9.48235294117647)","(3.7, 4.2, 4.042857142857143)","(20.0, 38.0, 27.88888888888889)","(12.0, 17.5, 16.045454545454547)","(19.0, 30.0, 28.75)","(8.5, 11.5, 11.445945945945946)","(2.6, 2.92, 2.9046153846153846)","(8.0, 10.0, 9.905882352941177)"
15-12-2022 12:13:17.706560,"(7.0, 9.6, 9.48235294117647)","(3.7, 4.2, 4.042857142857143)","(20.0, 38.0, 27.88888888888889)","(12.0, 17.5, 16.045454545454547)","(19.0, 30.0, 28.75)","(8.5, 11.5, 11.445945945945946)","(2.6, 2.92, 2.904)","(8.0, 10.0, 9.905882352941177)"
15-12-2022 12:13:18.781822,"(7.0, 9.6, 9.48235294117647)","(3.7, 4.2, 4.042857142857143)","(20.0, 38.0, 27.88888888888889)","(12.0, 17.5, 16.045454545454547)","(19.0, 30.0, 28.75)","(8.5, 11.5, 11.445945945945946)","(2.6, 2.92, 2.904)","(8.0, 10.0, 9.905882352941177)"
15-12-2022 12:13:19.806535,"(7.0, 9.6, 9.48235294117647)","(3.7, 4.2, 4.042857142857143)","(20.0, 38.0, 27.88888888888889)","(12.0, 17.5, 16.045454545454547)","(19.0, 30.0, 28.75)","(8.5, 11.5, 11.445945945945946)","(2.6, 2.92, 2.904)","(8.0, 10.0, 9.905882352941177)"
15-12-2022 12:13:20.854765,"(7.0, 9.6, 9.48235294117647)","(3.7, 4.2, 4.042857142857143)","(20.0, 38.0, 27.88888888888889)","(12.0, 17.5, 16.045454545454547)","(19.0, 30.0, 29.0)","(8.5, 11.5, 11.445945945945946)","(2.6, 2.92, 2.904)","(8.0, 10.0, 9.88)"
15-12-2022 12:13:21.911551,"(7.0, 9.6, 9.2)","(3.7, 4.2, 4.048275862068966)","(20.0, 38.0, 27.88888888888889)","(12.0, 17.0, 16.4)","(19.0, 30.0, 28.666666666666668)","(8.5, 11.5, 11.447368421052632)","(2.6, 2.9, 2.884444444444444)","(8.0, 10.0, 9.88)"
15-12-2022 12:13:22.990776,"(7.0, 9.6, 9.2)","(3.7, 4.2, 4.048275862068966)","(20.0, 38.0, 27.88888888888889)","(12.0, 17.0, 16.4)","(19.0, 30.0, 28.666666666666668)","(8.5, 11.5, 11.445945945945946)","(2.6, 2.9, 2.9015384615384616)","(8.0, 10.0, 9.866666666666667)"
15-12-2022 12:13:24.045148,"(7.0, 9.6, 9.48235294117647)","(3.7, 4.2, 4.048275862068966)","(20.0, 38.0, 27.88888888888889)","(12.0, 17.0, 16.571428571428573)","(19.0, 30.0, 28.666666666666668)","(8.5, 11.5, 11.272058823529411)","(2.6, 2.92, 2.9008)","(8.0, 10.0, 10.1)"
15-12-2022 12:13:25.073838,"(7.0, 11.0, 9.46)","(3.7, 4.0, 3.9828571428571427)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.0, 16.571428571428573)","(19.0, 30.0, 28.666666666666668)","(8.5, 12.0, 11.272058823529411)","(2.6, 2.92, 2.9008)","(8.0, 11.0, 10.333333333333334)"
15-12-2022 12:13:26.351328,"(7.0, 11.0, 10.0375)","(3.7, 4.2, 4.070588235294117)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.5, 16.071428571428573)","(19.0, 30.0, 28.5)","(8.5, 12.0, 11.272058823529411)","(2.6, 2.92, 2.9008)","(8.0, 11.0, 10.333333333333334)"
15-12-2022 12:13:27.438249,"(7.0, 11.0, 10.0375)","(3.7, 4.2, 4.070588235294117)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.5, 16.071428571428573)","(19.0, 30.0, 28.5)","(8.5, 12.0, 11.272058823529411)","(2.6, 2.92, 2.9008)","(8.0, 11.0, 10.333333333333334)"
15-12-2022 12:13:28.523640,"(7.0, 11.0, 10.0375)","(3.7, 4.2, 4.070588235294117)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.5, 16.071428571428573)","(19.0, 30.0, 28.5)","(8.5, 12.0, 11.25)","(2.6, 2.92, 2.9008)","(8.0, 11.0, 10.333333333333334)"
15-12-2022 12:13:29.630637,"(7.0, 11.0, 10.0375)","(3.7, 4.2, 4.070588235294117)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.5, 16.071428571428573)","(19.0, 30.0, 28.5)","(8.5, 12.0, 11.25)","(2.6, 2.92, 2.9008)","(8.0, 11.0, 10.333333333333334)"
15-12-2022 12:13:30.734364,"(7.0, 11.0, 10.0375)","(3.7, 4.2, 4.070588235294117)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.5, 16.071428571428573)","(19.0, 30.0, 28.5)","(8.5, 12.0, 11.25)","(2.6, 2.92, 2.9008)","(8.0, 11.0, 10.333333333333334)"
15-12-2022 12:13:31.900001,"(7.0, 11.0, 10.0375)","(3.7, 4.2, 4.070588235294117)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.5, 16.071428571428573)","(19.0, 30.0, 28.5)","(8.5, 12.0, 11.25)","(2.6, 2.92, 2.9008)","(8.0, 11.0, 10.5)"
15-12-2022 12:13:32.972849,"(7.0, 11.0, 10.0375)","(3.7, 4.2, 4.070588235294117)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.5, 16.071428571428573)","(19.0, 30.0, 28.5)","(8.5, 12.0, 11.25)","(2.6, 2.92, 2.9008)","(8.0, 11.0, 10.5)"
15-12-2022 12:13:34.026032,"(7.0, 11.0, 10.0375)","(3.7, 4.2, 4.070588235294117)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.5, 16.071428571428573)","(19.0, 30.0, 28.5)","(8.5, 12.0, 11.25)","(2.6, 2.92, 2.891764705882353)","(8.0, 11.0, 10.5)"
15-12-2022 12:13:35.083629,"(7.0, 11.0, 10.0375)","(3.7, 4.2, 4.070588235294117)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.5, 16.071428571428573)","(19.0, 30.0, 28.8)","(8.5, 12.0, 11.25)","(2.6, 2.92, 2.891764705882353)","(8.0, 11.0, 10.5)"
15-12-2022 12:13:36.406753,"(7.0, 11.0, 10.706666666666667)","(3.7, 4.2, 4.070588235294117)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.5, 16.5)","(19.0, 30.0, 29.0)","(8.5, 12.0, 11.442857142857143)","(2.6, 2.92, 2.891764705882353)","(8.0, 11.0, 10.330769230769231)"
15-12-2022 12:13:37.942107,"(7.0, 10.5, 10.216666666666667)","(3.7, 4.2, 4.070588235294117)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.0, 16.642857142857142)","(19.0, 30.0, 29.0)","(8.5, 11.5, 11.442857142857143)","(2.6, 2.92, 2.891764705882353)","(8.0, 10.5, 10.330769230769231)"
15-12-2022 12:13:39.019809,"(7.0, 10.5, 10.364)","(3.7, 4.2, 4.0103448275862075)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.0, 16.642857142857142)","(19.0, 30.0, 29.0)","(8.5, 11.5, 11.442857142857143)","(2.6, 2.92, 2.891764705882353)","(8.0, 10.5, 10.330769230769231)"
15-12-2022 12:13:40.212913,"(7.0, 10.5, 10.364)","(3.7, 4.2, 4.0103448275862075)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.0, 16.264705882352942)","(19.0, 30.0, 27.666666666666668)","(8.5, 11.5, 11.442857142857143)","(2.6, 2.92, 2.891764705882353)","(8.0, 10.5, 10.330769230769231)"
15-12-2022 12:13:41.406318,"(7.0, 10.5, 10.364)","(3.7, 4.2, 4.0103448275862075)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.0, 16.264705882352942)","(19.0, 30.0, 28.5)","(8.5, 11.5, 11.442857142857143)","(2.6, 2.92, 2.891764705882353)","(8.0, 10.5, 10.330769230769231)"
15-12-2022 12:13:42.600557,"(7.0, 10.5, 10.166666666666666)","(3.7, 4.2, 4.0625)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.0, 15.88888888888889)","(19.0, 30.0, 28.5)","(8.5, 11.5, 11.442857142857143)","(2.6, 2.92, 2.891764705882353)","(8.0, 10.5, 10.330769230769231)"
15-12-2022 12:13:44.023784,"(7.0, 10.5, 10.166666666666666)","(3.7, 4.2, 4.0625)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.0, 15.88888888888889)","(19.0, 30.0, 28.5)","(8.5, 11.5, 11.442857142857143)","(2.6, 2.92, 2.8575999999999997)","(8.0, 10.5, 10.330769230769231)"
15-12-2022 12:13:45.647284,"(7.0, 10.5, 9.75)","(3.7, 4.2, 4.0625)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.0, 15.88888888888889)","(19.0, 30.0, 28.5)","(8.5, 11.5, 11.442857142857143)","(2.6, 2.92, 2.8538983050847455)","(8.0, 10.5, 10.330769230769231)"
15-12-2022 12:13:46.899444,"(7.0, 10.5, 9.75)","(3.7, 4.2, 3.9166666666666665)","(20.0, 38.0, 27.294117647058822)","(12.0, 17.0, 15.88888888888889)","(19.0, 30.0, 25.2972972972973)","(8.5, 11.5, 11.25)","(2.6, 2.92, 2.871578947368421)","(8.0, 10.5, 10.330769230769231)"
15-12-2022 12:13:48.158468,"(7.0, 10.5, 9.75)","(3.7, 4.1, 3.947222222222222)","(20.0, 38.0, 26.8)","(12.0, 17.0, 16.0)","(19.0, 40.0, 23.944444444444443)","(8.5, 12.0, 11.442857142857143)","(2.6, 2.9, 2.8485714285714283)","(8.0, 10.5, 10.353846153846154)"
15-12-2022 12:13:49.346388,"(7.0, 10.0, 9.5)","(3.7, 4.1, 3.947222222222222)","(20.0, 38.0, 26.8)","(12.0, 16.5, 16.0)","(19.0, 40.0, 24.789473684210527)","(8.5, 11.5, 11.442857142857143)","(2.6, 2.9, 2.871578947368421)","(8.0, 11.0, 10.353846153846154)"
15-12-2022 12:13:50.552220,"(7.0, 10.0, 9.846153846153847)","(3.7, 4.1, 3.8964285714285714)","(20.0, 38.0, 26.8)","(12.0, 16.5, 16.071428571428573)","(19.0, 40.0, 25.684210526315788)","(8.5, 11.5, 11.442857142857143)","(2.6, 2.9, 2.8485714285714283)","(8.0, 11.0, 10.25)"
15-12-2022 12:13:51.715275,"(7.0, 10.0, 9.68)","(3.7, 4.1, 3.917307692307692)","(20.0, 38.0, 26.8)","(12.0, 16.5, 16.071428571428573)","(19.0, 40.0, 25.684210526315788)","(8.5, 11.5, 11.442857142857143)","(2.6, 2.9, 2.871578947368421)","(8.0, 11.0, 10.25)"
15-12-2022 12:13:52.825573,"(7.0, 10.0, 9.68)","(3.7, 4.1, 3.888888888888889)","(20.0, 38.0, 26.8)","(12.0, 16.5, 16.071428571428573)","(19.0, 40.0, 25.684210526315788)","(8.5, 11.5, 11.442857142857143)","(2.6, 2.9, 2.8485714285714283)","(8.0, 11.0, 10.25)"
15-12-2022 12:13:53.972798,"(7.0, 10.0, 9.68)","(3.7, 4.1, 3.917307692307692)","(20.0, 38.0, 26.8)","(12.0, 16.5, 16.071428571428573)","(19.0, 40.0, 25.684210526315788)","(8.5, 11.5, 11.442857142857143)","(2.6, 2.9, 2.871578947368421)","(8.0, 11.0, 10.25)"
15-12-2022 12:13:55.212654,"(7.0, 10.0, 9.68)","(3.7, 4.1, 3.888888888888889)","(20.0, 38.0, 26.8)","(12.0, 16.5, 16.071428571428573)","(19.0, 40.0, 32.0)","(8.5, 11.5, 11.435483870967742)","(2.6, 2.9, 2.8485714285714283)","(8.0, 11.0, 10.25)"
15-12-2022 12:13:56.342237,"(7.0, 10.0, 9.68)","(3.7, 4.1, 3.9782051282051283)","(20.0, 38.0, 26.8)","(12.0, 16.5, 16.071428571428573)","(19.0, 38.0, 32.0)","(8.5, 11.5, 11.201612903225806)","(2.6, 2.9, 2.8255999999999997)","(8.0, 11.0, 10.6)"
15-12-2022 12:13:57.431858,"(7.0, 10.0, 9.68)","(3.7, 4.1, 3.9689655172413794)","(20.0, 38.0, 26.8)","(12.0, 16.5, 16.071428571428573)","(19.0, 38.0, 32.0)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.8255999999999997)","(8.0, 11.0, 10.6)"
15-12-2022 12:13:58.507316,"(7.0, 10.0, 9.68)","(3.7, 4.1, 3.9689655172413794)","(20.0, 38.0, 26.8)","(12.0, 16.5, 16.071428571428573)","(19.0, 38.0, 28.666666666666668)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.8207142857142857)","(8.0, 11.0, 10.714285714285715)"
15-12-2022 12:13:59.561643,"(7.0, 10.0, 9.68)","(3.7, 4.1, 3.9689655172413794)","(20.0, 38.0, 26.8)","(12.0, 16.5, 16.071428571428573)","(19.0, 38.0, 28.666666666666668)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.8207142857142857)","(8.0, 11.0, 10.714285714285715)"
15-12-2022 12:14:00.666130,"(7.0, 11.0, 9.74)","(3.7, 4.1, 3.9689655172413794)","(20.0, 38.0, 26.8)","(12.0, 17.0, 16.25)","(19.0, 38.0, 28.666666666666668)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.8207142857142857)","(8.0, 10.5, 10.422222222222222)"
15-12-2022 12:14:01.718081,"(7.5, 11.0, 9.74)","(3.6, 4.1, 3.9689655172413794)","(20.0, 38.0, 26.8)","(11.0, 17.0, 16.25)","(19.0, 38.0, 28.0)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.8207142857142857)","(8.0, 10.5, 10.422222222222222)"
15-12-2022 12:14:02.841450,"(7.5, 11.0, 10.336842105263157)","(3.6, 4.3, 4.277777777777778)","(20.0, 38.0, 26.8)","(11.0, 17.5, 15.863636363636363)","(19.0, 38.0, 28.0)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.8207142857142857)","(8.0, 10.5, 10.43)"
15-12-2022 12:14:04.033383,"(7.5, 11.0, 10.2125)","(3.6, 4.3, 4.277777777777778)","(20.0, 38.0, 26.8)","(11.0, 17.5, 15.892857142857142)","(19.0, 38.0, 28.666666666666668)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.8188235294117647)","(8.0, 10.5, 10.43)"
15-12-2022 12:14:05.095357,"(7.5, 11.0, 10.2125)","(3.6, 4.3, 4.273684210526316)","(20.0, 38.0, 26.8)","(11.0, 17.5, 15.892857142857142)","(19.0, 38.0, 28.666666666666668)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.8188235294117647)","(8.0, 10.5, 10.43)"
15-12-2022 12:14:06.224671,"(7.5, 11.0, 10.2125)","(3.6, 4.3, 4.273684210526316)","(20.0, 38.0, 26.8)","(11.0, 17.5, 15.892857142857142)","(19.0, 38.0, 31.2)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.43)"
15-12-2022 12:14:07.306462,"(7.5, 11.0, 10.2125)","(3.6, 4.4, 4.364)","(20.0, 36.0, 29.333333333333332)","(11.0, 17.5, 15.892857142857142)","(19.0, 36.0, 31.2)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.43)"
15-12-2022 12:14:08.408534,"(7.5, 11.0, 10.2125)","(3.6, 4.4, 4.364)","(20.0, 36.0, 29.333333333333332)","(11.0, 17.5, 15.892857142857142)","(19.0, 36.0, 31.2)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.43)"
15-12-2022 12:14:09.632984,"(7.5, 11.0, 10.2125)","(3.6, 4.4, 4.364)","(20.0, 36.0, 29.333333333333332)","(11.0, 17.5, 15.892857142857142)","(19.0, 36.0, 32.0)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.43)"
15-12-2022 12:14:10.633823,"(7.5, 11.0, 10.2125)","(3.6, 4.4, 4.364)","(20.0, 36.0, 29.333333333333332)","(11.0, 17.5, 15.892857142857142)","(19.0, 36.0, 32.57142857142857)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.43)"
15-12-2022 12:14:11.647410,"(7.5, 11.0, 10.336842105263157)","(3.6, 4.4, 4.364)","(20.0, 36.0, 29.333333333333332)","(11.0, 17.5, 15.892857142857142)","(19.0, 36.0, 32.57142857142857)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.441666666666666)"
15-12-2022 12:14:12.688983,"(7.5, 10.5, 10.355555555555556)","(3.6, 4.4, 4.368235294117647)","(20.0, 36.0, 29.333333333333332)","(11.0, 17.0, 16.428571428571427)","(19.0, 36.0, 32.57142857142857)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.777777777777779)"
15-12-2022 12:14:13.698495,"(7.5, 10.5, 10.355555555555556)","(3.6, 4.4, 4.368235294117647)","(20.0, 38.0, 26.8)","(11.0, 17.0, 16.428571428571427)","(19.0, 38.0, 27.0)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.7846153846153845)","(8.0, 11.0, 10.777777777777779)"
15-12-2022 12:14:14.710954,"(7.5, 10.5, 10.355555555555556)","(3.7, 4.4, 4.368235294117647)","(20.0, 38.0, 26.8)","(11.0, 17.0, 16.0)","(19.0, 38.0, 27.0)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.7846153846153845)","(8.0, 11.0, 10.777777777777779)"
15-12-2022 12:14:15.744097,"(7.5, 10.5, 10.355555555555556)","(3.7, 4.4, 4.368235294117647)","(20.0, 38.0, 26.8)","(11.0, 17.0, 16.0)","(19.0, 38.0, 27.0)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.7846153846153845)","(8.0, 11.0, 10.7)"
15-12-2022 12:14:16.705801,"(7.5, 10.5, 10.355555555555556)","(3.7, 4.7, 4.5514851485148515)","(20.0, 38.0, 26.8)","(11.0, 17.0, 16.0)","(19.0, 38.0, 27.0)","(8.5, 12.0, 11.201612903225806)","(2.6, 2.84, 2.7846153846153845)","(8.0, 11.0, 10.647058823529411)"
15-12-2022 12:14:17.668221,"(7.5, 10.5, 10.314285714285713)","(3.7, 4.7, 4.621052631578948)","(20.0, 38.0, 26.8)","(11.0, 17.0, 15.88888888888889)","(19.0, 38.0, 27.476190476190474)","(8.5, 12.0, 11.175)","(2.6, 2.84, 2.7846153846153845)","(8.0, 11.0, 10.647058823529411)"
15-12-2022 12:14:18.691522,"(7.5, 10.5, 10.38695652173913)","(3.7, 4.7, 4.45)","(20.0, 38.0, 26.625)","(11.0, 17.0, 15.88888888888889)","(19.0, 38.0, 24.428571428571427)","(8.5, 12.0, 11.705357142857142)","(2.6, 2.84, 2.7846153846153845)","(8.0, 11.0, 10.571428571428571)"
15-12-2022 12:14:19.728238,"(7.5, 10.5, 10.38695652173913)","(3.7, 4.7, 4.45)","(20.0, 38.0, 26.210526315789473)","(11.0, 17.0, 15.88888888888889)","(19.0, 38.0, 24.428571428571427)","(8.5, 12.0, 11.705357142857142)","(2.6, 2.84, 2.7846153846153845)","(8.0, 11.0, 10.571428571428571)"
15-12-2022 12:14:20.749336,"(7.5, 10.5, 9.937837837837838)","(3.7, 4.7, 4.306382978723405)","(20.0, 36.0, 29.5)","(11.0, 17.0, 15.88888888888889)","(19.0, 36.0, 29.5)","(8.5, 12.0, 11.705357142857142)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.406666666666666)"
15-12-2022 12:14:21.862213,"(7.5, 10.5, 9.992682926829268)","(3.7, 4.7, 4.306382978723405)","(20.0, 36.0, 31.666666666666664)","(11.0, 17.0, 15.88888888888889)","(19.0, 36.0, 32.66666666666667)","(8.5, 12.0, 11.705357142857142)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.406666666666666)"
15-12-2022 12:14:22.981661,"(7.5, 10.5, 9.992682926829268)","(3.7, 4.7, 4.357407407407408)","(20.0, 36.0, 31.666666666666664)","(11.0, 17.0, 15.88888888888889)","(19.0, 36.0, 31.333333333333336)","(8.5, 12.0, 11.705357142857142)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.406666666666666)"
15-12-2022 12:14:24.069392,"(7.5, 10.5, 9.992682926829268)","(3.7, 4.7, 4.357407407407408)","(20.0, 36.0, 31.666666666666664)","(11.0, 17.0, 16.0)","(19.0, 36.0, 26.142857142857142)","(8.5, 12.0, 11.705357142857142)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.406666666666666)"
15-12-2022 12:14:25.103287,"(7.5, 10.0, 9.94074074074074)","(3.7, 4.7, 4.357407407407408)","(20.0, 34.0, 30.333333333333332)","(11.0, 16.5, 16.125)","(19.0, 34.0, 27.636363636363637)","(8.5, 12.0, 11.705357142857142)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.406666666666666)"
15-12-2022 12:14:26.120508,"(7.5, 10.0, 9.94074074074074)","(3.7, 4.7, 4.357407407407408)","(20.0, 34.0, 27.333333333333332)","(11.0, 16.5, 16.125)","(19.0, 34.0, 27.636363636363637)","(8.5, 12.0, 11.705357142857142)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.406666666666666)"
15-12-2022 12:14:27.138813,"(7.5, 10.0, 9.94074074074074)","(3.7, 4.7, 4.357407407407408)","(20.0, 34.0, 27.333333333333332)","(11.0, 16.5, 16.0)","(19.0, 34.0, 26.22222222222222)","(8.5, 12.0, 11.925925925925926)","(2.6, 2.84, 2.7846153846153845)","(8.0, 10.5, 10.7)"
15-12-2022 12:14:28.263788,"(7.5, 10.0, 9.94074074074074)","(3.7, 4.7, 4.357407407407408)","(20.0, 34.0, 27.333333333333332)","(11.0, 16.5, 16.0)","(19.0, 34.0, 26.22222222222222)","(8.5, 12.0, 11.925925925925926)","(2.6, 2.84, 2.7846153846153845)","(8.0, 11.0, 10.7)"
15-12-2022 12:14:29.379837,"(7.5, 10.0, 9.94074074074074)","(3.7, 4.7, 4.330769230769231)","(20.0, 34.0, 27.333333333333332)","(11.0, 16.5, 16.0)","(19.0, 34.0, 26.22222222222222)","(8.5, 12.0, 11.933333333333334)","(2.6, 2.84, 2.7846153846153845)","(8.0, 11.0, 10.7)"
15-12-2022 12:14:30.380016,"(7.5, 10.0, 9.94074074074074)","(3.7, 4.6, 4.4719999999999995)","(20.0, 34.0, 27.333333333333332)","(11.0, 16.5, 16.0)","(19.0, 34.0, 26.22222222222222)","(8.5, 12.0, 11.1)","(2.6, 2.84, 2.7515384615384613)","(8.0, 11.0, 10.777777777777779)"
15-12-2022 12:14:31.489257,"(7.5, 10.0, 9.94074074074074)","(3.7, 4.6, 4.4719999999999995)","(20.0, 34.0, 27.333333333333332)","(11.0, 16.5, 16.0)","(19.0, 34.0, 26.22222222222222)","(8.5, 11.5, 11.1)","(2.6, 2.76, 2.816521739130435)","(8.0, 11.0, 10.777777777777779)"
15-12-2022 12:14:32.506524,"(7.5, 10.0, 9.94074074074074)","(3.7, 4.6, 4.4719999999999995)","(20.0, 34.0, 27.333333333333332)","(11.0, 16.5, 16.0)","(19.0, 34.0, 26.22222222222222)","(8.5, 11.5, 11.1)","(2.5, 2.84, 2.8238805970149254)","(8.0, 11.0, 10.777777777777779)"
15-12-2022 12:14:33.509132,"(7.5, 10.0, 9.94074074074074)","(3.7, 4.6, 4.508571428571428)","(20.0, 34.0, 27.333333333333332)","(11.0, 16.5, 16.0)","(19.0, 34.0, 26.22222222222222)","(8.5, 11.5, 11.1)","(2.5, 2.84, 2.8238805970149254)","(8.0, 11.0, 10.777777777777779)"
15-12-2022 12:14:34.692737,"(7.5, 10.0, 9.94074074074074)","(3.7, 4.6, 4.38)","(20.0, 34.0, 27.333333333333332)","(11.0, 16.5, 16.0)","(19.0, 34.0, 26.63157894736842)","(8.5, 11.5, 11.1)","(2.5, 2.84, 2.8238805970149254)","(8.0, 11.0, 10.777777777777779)"
15-12-2022 12:14:35.838740,"(7.5, 10.0, 9.94074074074074)","(3.7, 4.7, 4.4109375)","(20.0, 34.0, 27.333333333333332)","(11.0, 16.5, 16.125)","(19.0, 34.0, 25.25)","(8.5, 11.5, 11.1)","(2.5, 2.84, 2.781052631578947)","(8.0, 11.0, 10.777777777777779)"
15-12-2022 12:14:36.889158,"(7.5, 10.0, 9.94074074074074)","(3.7, 4.7, 4.4109375)","(20.0, 34.0, 27.333333333333332)","(11.0, 16.5, 16.125)","(19.0, 34.0, 25.25)","(8.5, 11.5, 11.1)","(2.5, 2.84, 2.781052631578947)","(8.0, 11.0, 10.433333333333334)"
15-12-2022 12:14:37.901233,"(7.5, 11.0, 10.452173913043477)","(3.7, 4.7, 4.341666666666667)","(20.0, 38.0, 24.875)","(11.0, 17.0, 16.142857142857142)","(19.0, 38.0, 35.2)","(8.5, 11.5, 11.074468085106384)","(2.5, 2.84, 2.7600000000000002)","(8.0, 10.5, 10.433333333333334)"
15-12-2022 12:14:38.924452,"(7.5, 11.0, 10.452173913043477)","(3.7, 4.7, 4.341666666666667)","(20.0, 38.0, 24.875)","(11.0, 17.0, 15.8)","(19.0, 38.0, 35.2)","(8.5, 11.5, 11.074468085106384)","(2.5, 2.84, 2.7600000000000002)","(8.0, 10.5, 10.433333333333334)"
15-12-2022 12:14:39.983477,"(7.5, 11.0, 10.452173913043477)","(3.7, 4.7, 4.341666666666667)","(20.0, 38.0, 24.875)","(11.0, 17.5, 15.454545454545455)","(19.0, 38.0, 34.8)","(8.5, 11.5, 11.074468085106384)","(2.5, 2.84, 2.7600000000000002)","(8.0, 10.5, 10.344444444444445)"
