,In Jubalation,Thunderinreadyrick,Bright Dawn,Spectaculo,Spirit Of Windsor,Siente El Amor,Executive Prize,Remys Gunsmoke
08-01-2023 10:38:19.606165,"(12.0, 18.0, 17.333333333333332)","(3.8, 4.9, 4.8122807017543865)","(3.8, 4.5, 4.42)","(15.0, 23.0, 19.8)","(5.5, 6.6, 6.426086956521739)","(20.0, 36.0, 34.666666666666664)","(31.0, 75.0, 73.46153846153847)","(3.3, 3.75, 3.7448051948051946)"
08-01-2023 10:38:20.546264,"(12.0, 18.0, 17.333333333333332)","(3.8, 4.9, 4.810714285714286)","(3.8, 4.5, 4.42)","(15.0, 23.0, 19.8)","(5.5, 6.6, 6.3625)","(20.0, 36.0, 34.8)","(31.0, 75.0, 65.0)","(3.3, 3.75, 3.745061728395062)"
08-01-2023 10:38:21.505763,"(12.0, 18.0, 17.5)","(3.8, 4.9, 4.810714285714286)","(3.8, 4.5, 4.42)","(15.0, 23.0, 20.333333333333332)","(5.5, 6.6, 6.419047619047619)","(20.0, 36.0, 34.8)","(31.0, 75.0, 73.4)","(3.3, 3.75, 3.745061728395062)"
08-01-2023 10:38:22.450477,"(12.0, 18.0, 17.5)","(3.8, 4.9, 4.817647058823529)","(3.8, 4.5, 4.42)","(15.0, 23.0, 20.333333333333332)","(5.5, 6.6, 6.318518518518519)","(20.0, 36.0, 34.8)","(31.0, 75.0, 73.4)","(3.3, 3.75, 3.7409090909090907)"
08-01-2023 10:38:23.397860,"(12.0, 18.0, 17.5)","(3.8, 4.9, 4.817647058823529)","(3.8, 4.5, 4.42)","(15.0, 23.0, 20.333333333333332)","(5.5, 6.6, 6.318518518518519)","(20.0, 36.0, 34.8)","(31.0, 75.0, 73.4)","(3.3, 3.75, 3.7409090909090907)"
08-01-2023 10:38:24.343621,"(12.0, 18.0, 17.5)","(3.8, 4.9, 4.817647058823529)","(3.8, 4.5, 4.369230769230769)","(15.0, 23.0, 20.333333333333332)","(5.5, 6.6, 6.318518518518519)","(20.0, 36.0, 33.0)","(31.0, 75.0, 73.0952380952381)","(3.3, 3.75, 3.7409090909090907)"
08-01-2023 10:38:25.267792,"(12.0, 18.0, 17.5)","(3.8, 4.9, 4.840425531914894)","(3.8, 4.5, 4.352173913043478)","(15.0, 23.0, 19.4)","(5.5, 6.6, 6.283333333333333)","(20.0, 36.0, 33.0)","(31.0, 75.0, 73.0952380952381)","(3.3, 3.75, 3.7409090909090907)"
08-01-2023 10:38:26.233337,"(12.0, 18.0, 17.5)","(3.8, 4.9, 4.841666666666667)","(3.8, 4.5, 4.352173913043478)","(15.0, 23.0, 18.6)","(5.5, 6.6, 6.283333333333333)","(20.0, 36.0, 34.833333333333336)","(31.0, 75.0, 67.5)","(3.3, 3.75, 3.7430232558139536)"
08-01-2023 10:38:27.170130,"(12.0, 18.0, 17.5)","(3.8, 4.9, 4.8125)","(3.8, 4.5, 4.352173913043478)","(15.0, 23.0, 20.818181818181817)","(5.5, 6.6, 6.22)","(20.0, 36.0, 30.8)","(31.0, 75.0, 73.0)","(3.3, 3.75, 3.717857142857143)"
08-01-2023 10:38:28.108750,"(12.0, 18.0, 17.625)","(3.8, 4.9, 4.839130434782609)","(3.8, 4.5, 4.352173913043478)","(15.0, 23.0, 20.25)","(5.5, 6.4, 6.151724137931034)","(20.0, 34.0, 30.8)","(31.0, 75.0, 73.0)","(3.3, 3.8, 3.717857142857143)"
08-01-2023 10:38:29.061308,"(12.0, 18.0, 17.625)","(3.8, 4.9, 4.85)","(3.8, 4.5, 4.321052631578947)","(15.0, 23.0, 20.25)","(5.5, 6.4, 6.11578947368421)","(20.0, 34.0, 31.6)","(31.0, 75.0, 73.0)","(3.3, 3.8, 3.717857142857143)"
08-01-2023 10:38:30.024354,"(12.0, 18.0, 17.625)","(3.8, 4.9, 4.8428571428571425)","(3.8, 4.5, 4.3307692307692305)","(15.0, 23.0, 19.666666666666668)","(5.5, 6.4, 6.130612244897959)","(20.0, 32.0, 31.75)","(31.0, 75.0, 73.18181818181819)","(3.3, 3.8, 3.738888888888889)"
08-01-2023 10:38:30.976543,"(12.0, 18.0, 17.857142857142858)","(3.8, 4.9, 4.861111111111112)","(3.8, 4.6, 4.45)","(15.0, 22.0, 19.42857142857143)","(5.5, 6.4, 6.130612244897959)","(20.0, 32.0, 31.866666666666667)","(31.0, 75.0, 72.0)","(3.3, 3.8, 3.671951219512195)"
08-01-2023 10:38:31.933336,"(12.0, 18.5, 17.529411764705884)","(3.8, 4.9, 4.861111111111112)","(3.8, 4.5, 4.42608695652174)","(15.0, 22.0, 19.42857142857143)","(5.5, 6.4, 6.130612244897959)","(20.0, 34.0, 32.0)","(31.0, 75.0, 73.18181818181819)","(3.3, 3.8, 3.7597014925373133)"
08-01-2023 10:38:32.875820,"(12.0, 18.5, 17.583333333333332)","(3.8, 4.9, 4.878571428571429)","(3.8, 4.5, 4.42608695652174)","(15.0, 22.0, 18.363636363636363)","(5.5, 6.4, 6.1461538461538465)","(20.0, 34.0, 31.09090909090909)","(31.0, 75.0, 73.0)","(3.3, 3.8, 3.7576923076923077)"
08-01-2023 10:38:33.831420,"(12.0, 18.5, 17.583333333333332)","(3.8, 5.0, 4.91)","(3.8, 4.5, 4.419047619047619)","(15.0, 21.0, 19.5)","(5.5, 6.4, 6.205882352941177)","(20.0, 34.0, 31.09090909090909)","(31.0, 75.0, 73.0)","(3.3, 3.8, 3.734782608695652)"
08-01-2023 10:38:34.783071,"(12.0, 18.5, 18.238095238095237)","(3.8, 5.0, 4.91)","(3.8, 4.5, 4.419047619047619)","(15.0, 21.0, 19.5)","(5.5, 6.4, 6.205882352941177)","(20.0, 34.0, 31.09090909090909)","(31.0, 75.0, 73.0)","(3.3, 3.75, 3.734782608695652)"
08-01-2023 10:38:35.713435,"(12.0, 18.5, 18.238095238095237)","(3.8, 5.0, 4.91)","(3.8, 4.5, 4.419047619047619)","(15.0, 21.0, 19.5)","(5.5, 6.4, 6.205882352941177)","(20.0, 34.0, 31.09090909090909)","(31.0, 75.0, 73.0)","(3.3, 3.75, 3.738888888888889)"
08-01-2023 10:38:36.657886,"(12.0, 18.5, 18.238095238095237)","(3.8, 5.0, 4.91)","(3.8, 4.5, 4.419047619047619)","(15.0, 21.0, 19.5)","(5.5, 6.4, 6.205882352941177)","(20.0, 34.0, 31.09090909090909)","(31.0, 75.0, 73.33333333333333)","(3.3, 3.75, 3.738888888888889)"
08-01-2023 10:38:37.604434,"(12.0, 18.5, 18.0)","(3.8, 5.0, 4.91)","(3.8, 4.5, 4.419047619047619)","(15.0, 21.0, 19.5)","(5.5, 6.4, 6.205882352941177)","(20.0, 34.0, 30.444444444444443)","(31.0, 75.0, 73.33333333333333)","(3.3, 3.75, 3.738888888888889)"
08-01-2023 10:38:38.541970,"(12.0, 18.5, 18.0)","(3.8, 5.0, 4.91)","(3.8, 4.5, 4.419047619047619)","(15.0, 21.0, 19.5)","(5.5, 6.4, 6.205882352941177)","(20.0, 34.0, 30.307692307692307)","(31.0, 75.0, 73.33333333333333)","(3.3, 3.75, 3.738888888888889)"
08-01-2023 10:38:39.479226,"(12.0, 18.5, 18.0)","(3.8, 5.0, 4.91)","(3.8, 4.5, 4.419047619047619)","(15.0, 21.0, 19.5)","(5.5, 6.4, 6.205882352941177)","(20.0, 34.0, 30.307692307692307)","(31.0, 75.0, 73.33333333333333)","(3.3, 3.75, 3.738888888888889)"
08-01-2023 10:38:40.432818,"(12.0, 18.5, 18.0)","(3.8, 5.0, 4.91)","(3.8, 4.5, 4.419047619047619)","(15.0, 21.0, 19.5)","(5.5, 6.4, 6.205882352941177)","(20.0, 34.0, 30.5)","(31.0, 75.0, 83.57142857142857)","(3.3, 3.75, 3.7005882352941177)"
08-01-2023 10:38:41.362680,"(12.0, 19.0, 18.333333333333332)","(3.8, 5.0, 4.99)","(3.8, 4.6, 4.458823529411765)","(15.0, 22.0, 19.5)","(5.5, 6.4, 6.270588235294118)","(20.0, 34.0, 30.5)","(31.0, 95.0, 85.625)","(3.3, 3.75, 3.6333333333333333)"
08-01-2023 10:38:42.301622,"(12.0, 19.0, 18.333333333333332)","(3.8, 5.0, 4.99)","(3.8, 4.7, 4.557142857142857)","(15.0, 22.0, 19.5)","(5.5, 6.4, 6.161904761904762)","(20.0, 34.0, 30.5)","(31.0, 90.0, 85.625)","(3.3, 3.75, 3.6333333333333333)"
08-01-2023 10:38:43.248351,"(12.0, 19.0, 18.333333333333332)","(3.8, 5.0, 4.99)","(3.8, 4.7, 4.557142857142857)","(15.0, 22.0, 19.5)","(5.5, 6.4, 6.161904761904762)","(20.0, 34.0, 31.727272727272727)","(31.0, 90.0, 85.625)","(3.3, 3.75, 3.6346153846153846)"
08-01-2023 10:38:44.173235,"(12.0, 19.0, 18.333333333333332)","(3.8, 5.0, 4.99)","(3.8, 4.7, 4.557142857142857)","(15.0, 21.0, 20.5)","(5.5, 6.4, 6.161904761904762)","(20.0, 32.0, 31.727272727272727)","(31.0, 90.0, 85.625)","(3.3, 3.75, 3.6346153846153846)"
08-01-2023 10:38:45.105842,"(12.0, 19.0, 18.454545454545453)","(3.8, 5.0, 4.99)","(3.8, 4.7, 4.5636363636363635)","(15.0, 21.0, 20.5)","(5.5, 6.4, 6.161904761904762)","(20.0, 32.0, 31.75)","(31.0, 90.0, 85.625)","(3.3, 3.75, 3.6452830188679246)"
08-01-2023 10:38:46.047987,"(12.0, 19.0, 18.53846153846154)","(3.8, 5.0, 4.983333333333333)","(3.8, 4.7, 4.5928571428571425)","(15.0, 21.0, 20.583333333333332)","(5.5, 6.4, 6.187234042553191)","(20.0, 32.0, 31.75)","(31.0, 90.0, 85.625)","(3.3, 3.75, 3.6452830188679246)"
08-01-2023 10:38:46.984525,"(12.0, 19.0, 18.53846153846154)","(3.8, 5.0, 4.983333333333333)","(3.8, 4.7, 4.5928571428571425)","(15.0, 21.0, 20.583333333333332)","(5.5, 6.4, 6.187234042553191)","(20.0, 32.0, 31.75)","(31.0, 90.0, 88.47826086956522)","(3.3, 3.75, 3.672727272727273)"
08-01-2023 10:38:47.924340,"(12.0, 19.0, 18.53846153846154)","(3.8, 5.0, 4.91875)","(3.8, 4.7, 4.5928571428571425)","(15.0, 21.0, 20.583333333333332)","(5.5, 6.4, 5.953571428571429)","(20.0, 32.0, 31.666666666666668)","(31.0, 90.0, 88.47826086956522)","(3.3, 3.75, 3.6340909090909093)"
08-01-2023 10:38:48.858921,"(12.0, 18.5, 18.25)","(3.8, 5.0, 4.88)","(3.8, 4.8, 4.65)","(15.0, 21.0, 20.583333333333332)","(5.5, 6.4, 5.882758620689655)","(20.0, 32.0, 31.666666666666668)","(31.0, 90.0, 88.47826086956522)","(3.3, 3.75, 3.639130434782609)"
08-01-2023 10:38:49.803936,"(12.0, 18.5, 18.25)","(3.8, 5.0, 4.910344827586207)","(3.8, 4.8, 4.65)","(15.0, 21.0, 20.583333333333332)","(5.5, 6.4, 6.0181818181818185)","(20.0, 32.0, 31.666666666666668)","(31.0, 90.0, 88.47826086956522)","(3.3, 3.75, 3.667741935483871)"
08-01-2023 10:38:50.738596,"(12.0, 18.5, 18.25)","(3.8, 5.0, 4.910344827586207)","(3.9, 4.9, 4.78)","(15.0, 21.0, 20.583333333333332)","(5.5, 6.2, 5.96)","(20.0, 32.0, 31.666666666666668)","(31.0, 90.0, 88.47826086956522)","(3.3, 3.75, 3.667741935483871)"
08-01-2023 10:38:51.691510,"(12.0, 18.5, 18.071428571428573)","(3.8, 5.0, 4.910344827586207)","(3.9, 4.9, 4.78)","(15.0, 21.0, 20.583333333333332)","(5.5, 6.2, 5.774074074074075)","(20.0, 32.0, 31.666666666666668)","(31.0, 90.0, 88.47826086956522)","(3.3, 3.75, 3.667741935483871)"
08-01-2023 10:38:52.614813,"(12.0, 18.5, 18.071428571428573)","(3.8, 5.0, 4.910344827586207)","(3.9, 4.8, 4.72)","(15.0, 21.0, 20.6)","(5.5, 6.2, 6.035714285714286)","(20.0, 32.0, 31.666666666666668)","(31.0, 90.0, 88.47826086956522)","(3.3, 3.75, 3.716)"
08-01-2023 10:38:53.548925,"(12.0, 18.5, 17.75)","(3.8, 5.0, 4.910344827586207)","(3.9, 4.8, 4.72)","(15.0, 21.0, 20.6)","(5.5, 6.2, 6.035714285714286)","(20.0, 32.0, 31.666666666666668)","(31.0, 90.0, 88.47826086956522)","(3.3, 3.75, 3.666666666666667)"
08-01-2023 10:38:54.490811,"(12.0, 18.5, 17.75)","(3.8, 5.0, 4.910344827586207)","(3.9, 4.8, 4.657142857142857)","(15.0, 21.0, 20.6)","(5.5, 6.2, 6.008333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 90.0, 88.47826086956522)","(3.3, 3.7, 3.6900000000000004)"
08-01-2023 10:38:55.424071,"(12.0, 18.5, 17.75)","(3.8, 5.0, 4.910344827586207)","(3.9, 4.8, 4.657142857142857)","(15.0, 21.0, 20.6)","(5.5, 6.2, 6.008333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 90.0, 88.47826086956522)","(3.3, 3.7, 3.69041095890411)"
08-01-2023 10:38:56.358403,"(12.0, 18.5, 18.166666666666668)","(3.8, 5.0, 4.874418604651162)","(3.9, 4.8, 4.657142857142857)","(15.0, 21.0, 20.6)","(5.5, 6.2, 6.008333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 90.0, 85.625)","(3.3, 3.7, 3.672527472527473)"
08-01-2023 10:38:57.301148,"(12.0, 18.5, 17.9)","(3.8, 5.0, 4.874418604651162)","(3.9, 4.8, 4.72)","(15.0, 21.0, 20.6)","(5.5, 6.2, 6.008333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 90.0, 93.0)","(3.3, 3.7, 3.673684210526316)"
08-01-2023 10:38:58.234131,"(12.0, 18.5, 17.9)","(3.8, 5.0, 4.874418604651162)","(3.9, 4.8, 4.72)","(15.0, 21.0, 20.6)","(5.5, 6.2, 6.008333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.0)","(3.3, 3.7, 3.657377049180328)"
08-01-2023 10:38:59.175058,"(12.0, 18.5, 18.071428571428573)","(3.8, 5.0, 4.885106382978723)","(3.9, 4.8, 4.72)","(15.0, 19.5, 19.4)","(5.5, 6.2, 6.008333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.0952380952381)","(3.3, 3.7, 3.6606060606060606)"
08-01-2023 10:39:00.114546,"(12.0, 18.5, 18.071428571428573)","(3.8, 5.0, 4.9035714285714285)","(3.9, 4.8, 4.663636363636363)","(15.0, 21.0, 20.6)","(5.5, 6.2, 6.008333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 83.33333333333333)","(3.3, 3.7, 3.6606060606060606)"
08-01-2023 10:39:01.048574,"(12.0, 18.5, 18.0)","(3.8, 5.0, 4.9035714285714285)","(3.9, 4.8, 4.663636363636363)","(15.0, 21.0, 20.944444444444443)","(5.5, 6.2, 6.008333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 83.33333333333333)","(3.3, 3.7, 3.6606060606060606)"
08-01-2023 10:39:01.992892,"(12.0, 18.5, 18.0)","(3.8, 5.0, 4.9035714285714285)","(3.9, 4.8, 4.663636363636363)","(15.0, 21.0, 20.944444444444443)","(5.5, 6.2, 6.008333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 83.33333333333333)","(3.3, 3.7, 3.6606060606060606)"
08-01-2023 10:39:02.933703,"(12.0, 18.5, 18.0)","(3.8, 5.0, 4.9035714285714285)","(3.9, 4.8, 4.663636363636363)","(15.0, 21.0, 20.94736842105263)","(5.5, 6.2, 6.008333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 83.33333333333333)","(3.3, 3.7, 3.6606060606060606)"
08-01-2023 10:39:03.867809,"(12.0, 18.5, 18.0)","(3.8, 5.0, 4.9035714285714285)","(3.9, 4.8, 4.663636363636363)","(15.0, 21.0, 20.94736842105263)","(5.5, 6.2, 5.944444444444445)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 83.33333333333333)","(3.3, 3.7, 3.6606060606060606)"
08-01-2023 10:39:04.812013,"(12.0, 18.5, 18.0)","(3.8, 5.0, 4.9035714285714285)","(3.9, 4.8, 4.663636363636363)","(15.0, 21.0, 20.94736842105263)","(5.5, 6.2, 5.944444444444445)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 83.33333333333333)","(3.3, 3.7, 3.6606060606060606)"
08-01-2023 10:39:05.742379,"(12.0, 18.5, 18.0)","(3.8, 5.0, 4.9035714285714285)","(3.9, 4.8, 4.663636363636363)","(15.0, 21.0, 20.94736842105263)","(5.5, 6.2, 6.0200000000000005)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 83.33333333333333)","(3.3, 3.7, 3.663380281690141)"
08-01-2023 10:39:06.681251,"(12.0, 18.5, 18.136363636363637)","(3.8, 5.0, 4.9035714285714285)","(3.9, 4.8, 4.663636363636363)","(15.0, 21.0, 20.7)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 90.625)","(3.3, 3.7, 3.6775862068965517)"
08-01-2023 10:39:07.633063,"(12.0, 18.5, 18.136363636363637)","(3.8, 5.0, 4.9035714285714285)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 20.61111111111111)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 90.0)","(3.3, 3.7, 3.6789473684210527)"
08-01-2023 10:39:08.560566,"(12.0, 18.5, 18.136363636363637)","(3.8, 5.0, 4.9035714285714285)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 20.61111111111111)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 90.0)","(3.3, 3.7, 3.6789473684210527)"
08-01-2023 10:39:09.494715,"(12.0, 18.5, 18.136363636363637)","(3.8, 5.0, 4.9035714285714285)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 21.0)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 90.0)","(3.3, 3.7, 3.6789473684210527)"
08-01-2023 10:39:10.437508,"(12.0, 18.5, 18.136363636363637)","(3.8, 5.0, 4.9035714285714285)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 21.0)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 90.0)","(3.3, 3.7, 3.681538461538462)"
08-01-2023 10:39:11.375360,"(12.0, 18.5, 18.136363636363637)","(3.8, 5.0, 4.918367346938775)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 21.0)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 90.0)","(3.3, 3.7, 3.681538461538462)"
08-01-2023 10:39:12.322663,"(12.0, 18.5, 18.136363636363637)","(3.8, 5.0, 4.935483870967742)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 21.0)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 90.0)","(3.3, 3.7, 3.681538461538462)"
08-01-2023 10:39:13.261405,"(12.0, 18.5, 18.136363636363637)","(3.8, 5.0, 4.935483870967742)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 21.0)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 90.0)","(3.3, 3.7, 3.681538461538462)"
08-01-2023 10:39:14.200885,"(12.0, 18.5, 18.055555555555557)","(3.8, 5.0, 4.935483870967742)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 21.0)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 90.0)","(3.3, 3.7, 3.680952380952381)"
08-01-2023 10:39:15.148079,"(12.0, 18.5, 18.055555555555557)","(3.8, 5.0, 4.935483870967742)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 21.0)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 90.625)","(3.3, 3.7, 3.688785046728972)"
08-01-2023 10:39:16.087162,"(12.0, 18.5, 18.055555555555557)","(3.8, 5.0, 4.935483870967742)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 21.0)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 90.625)","(3.3, 3.7, 3.688785046728972)"
08-01-2023 10:39:17.030972,"(12.0, 18.5, 18.055555555555557)","(3.8, 5.0, 4.935483870967742)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 21.0)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.33333333333334)","(3.3, 3.7, 3.6744680851063833)"
08-01-2023 10:39:17.976560,"(12.0, 18.5, 18.055555555555557)","(3.8, 5.0, 4.935483870967742)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 21.0)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.33333333333334)","(3.3, 3.7, 3.6744680851063833)"
08-01-2023 10:39:18.914021,"(12.0, 18.5, 18.055555555555557)","(3.8, 5.0, 4.935483870967742)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 21.0)","(5.5, 6.0, 5.933333333333334)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.33333333333334)","(3.3, 3.7, 3.6416666666666666)"
08-01-2023 10:39:19.854293,"(12.0, 18.5, 18.055555555555557)","(3.8, 5.0, 4.931034482758621)","(3.9, 4.8, 4.663636363636363)","(15.0, 22.0, 21.2)","(5.5, 6.0, 5.82)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.4090909090909)","(3.3, 3.65, 3.6425531914893616)"
08-01-2023 10:39:20.826131,"(12.0, 18.5, 18.1)","(3.8, 5.0, 4.92)","(3.9, 4.8, 4.684615384615384)","(15.0, 26.0, 23.272727272727273)","(5.5, 6.0, 5.914285714285715)","(20.0, 32.0, 31.57142857142857)","(31.0, 95.0, 93.4090909090909)","(3.3, 3.65, 3.6425531914893616)"
08-01-2023 10:39:21.782695,"(12.0, 18.5, 18.1)","(3.8, 5.0, 4.92)","(3.9, 4.8, 4.684615384615384)","(15.0, 26.0, 23.272727272727273)","(5.5, 6.0, 5.914285714285715)","(20.0, 32.0, 31.57142857142857)","(31.0, 95.0, 93.4090909090909)","(3.3, 3.65, 3.6425531914893616)"
08-01-2023 10:39:22.741743,"(12.0, 18.5, 18.1)","(3.8, 5.0, 4.833333333333333)","(3.9, 4.8, 4.684615384615384)","(15.0, 26.0, 23.272727272727273)","(5.5, 6.0, 5.914285714285715)","(20.0, 32.0, 31.57142857142857)","(31.0, 95.0, 93.4090909090909)","(3.3, 3.65, 3.6425531914893616)"
08-01-2023 10:39:23.684160,"(12.0, 18.5, 18.1)","(3.8, 4.9, 4.827272727272727)","(3.9, 4.9, 4.686842105263158)","(15.0, 26.0, 23.272727272727273)","(5.5, 6.0, 5.914285714285715)","(20.0, 32.0, 31.57142857142857)","(31.0, 95.0, 93.4090909090909)","(3.3, 3.65, 3.644262295081967)"
08-01-2023 10:39:24.629540,"(12.0, 18.5, 18.1)","(3.8, 4.9, 4.845454545454546)","(3.9, 4.9, 4.78)","(15.0, 26.0, 23.857142857142858)","(5.5, 6.2, 5.996)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.4090909090909)","(3.3, 3.65, 3.644262295081967)"
08-01-2023 10:39:25.559460,"(12.0, 18.5, 18.1)","(3.8, 4.9, 4.845454545454546)","(3.9, 4.9, 4.78)","(15.0, 26.0, 23.857142857142858)","(5.5, 6.2, 5.996)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.4090909090909)","(3.3, 3.65, 3.644262295081967)"
08-01-2023 10:39:26.507682,"(12.0, 18.5, 18.1)","(3.8, 4.9, 4.845454545454546)","(3.9, 4.9, 4.78)","(15.0, 26.0, 23.857142857142858)","(5.5, 6.2, 5.996)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 86.25)","(3.3, 3.65, 3.644262295081967)"
08-01-2023 10:39:27.457270,"(13.0, 18.5, 18.1)","(3.8, 4.9, 4.773684210526316)","(3.9, 4.9, 4.8090909090909095)","(15.0, 26.0, 23.857142857142858)","(5.5, 6.2, 5.996)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.47826086956522)","(3.2, 3.65, 3.643859649122807)"
08-01-2023 10:39:28.398254,"(13.0, 18.5, 18.1)","(3.8, 4.9, 4.773684210526316)","(3.9, 4.9, 4.792857142857143)","(15.0, 26.0, 23.857142857142858)","(5.5, 6.2, 5.996)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.47826086956522)","(3.2, 3.65, 3.643859649122807)"
08-01-2023 10:39:29.336301,"(13.0, 18.5, 18.1)","(3.8, 4.9, 4.773684210526316)","(3.9, 4.9, 4.792857142857143)","(15.0, 26.0, 23.857142857142858)","(5.5, 6.2, 5.996)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.47826086956522)","(3.2, 3.65, 3.643859649122807)"
08-01-2023 10:39:30.289119,"(13.0, 18.5, 18.1)","(3.9, 4.9, 4.745161290322581)","(3.9, 4.9, 4.792857142857143)","(15.0, 26.0, 23.857142857142858)","(5.5, 6.2, 5.957142857142857)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.47826086956522)","(3.2, 3.65, 3.643859649122807)"
08-01-2023 10:39:31.220919,"(13.0, 18.5, 18.1)","(3.9, 4.9, 4.745161290322581)","(3.9, 5.0, 4.779411764705882)","(15.0, 26.0, 23.857142857142858)","(5.5, 6.2, 5.9875)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.47826086956522)","(3.2, 3.65, 3.643859649122807)"
08-01-2023 10:39:32.162460,"(13.0, 18.5, 18.1)","(3.9, 4.9, 4.745161290322581)","(3.9, 5.0, 4.822727272727273)","(15.0, 26.0, 23.857142857142858)","(5.5, 5.9, 5.829166666666667)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.47826086956522)","(3.2, 3.65, 3.643859649122807)"
08-01-2023 10:39:33.105549,"(13.0, 18.5, 18.1)","(3.9, 4.9, 4.745161290322581)","(3.9, 5.0, 4.822727272727273)","(15.0, 26.0, 23.857142857142858)","(5.5, 6.2, 5.928)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.47826086956522)","(3.2, 3.65, 3.643859649122807)"
08-01-2023 10:39:34.049169,"(13.0, 18.5, 18.1)","(3.9, 4.9, 4.745161290322581)","(3.9, 5.0, 4.822727272727273)","(15.0, 26.0, 23.857142857142858)","(5.5, 6.2, 5.928)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.47826086956522)","(3.2, 3.65, 3.5595588235294118)"
08-01-2023 10:39:34.997504,"(13.0, 18.5, 18.1)","(3.9, 4.9, 4.745161290322581)","(3.9, 4.9, 4.889473684210527)","(15.0, 26.0, 23.857142857142858)","(5.5, 6.2, 5.928)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.47826086956522)","(3.2, 3.6, 3.559420289855072)"
08-01-2023 10:39:35.948437,"(13.0, 18.5, 18.1)","(3.9, 4.8, 4.742857142857143)","(3.9, 4.9, 4.880000000000001)","(15.0, 26.0, 23.857142857142858)","(5.5, 6.2, 5.928)","(20.0, 32.0, 31.666666666666668)","(31.0, 95.0, 93.47826086956522)","(3.2, 3.6, 3.554838709677419)"
