,Dazzling Cruiser,Hot Sky,Victa Indi,Ragin Skywalker,Springvale Chip
09-01-2023 17:55:00.771891,"(5.0, 9.0, 6.074999999999999)","(2.2, 3.05, 2.6328571428571426)","(5.5, 11.5, 8.384615384615385)","(3.0, 3.8, 3.0949999999999998)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:01.779626,"(5.0, 9.0, 6.074999999999999)","(2.2, 3.05, 2.6328571428571426)","(5.5, 11.5, 8.384615384615385)","(3.0, 3.8, 3.0949999999999998)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:02.743325,"(5.0, 9.0, 6.074999999999999)","(2.2, 3.05, 2.6557142857142857)","(5.5, 11.5, 8.384615384615385)","(3.0, 3.8, 3.3049999999999997)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:03.733959,"(5.0, 9.0, 6.074999999999999)","(2.2, 3.05, 2.6557142857142857)","(5.5, 11.5, 9.571428571428571)","(3.0, 3.75, 2.846)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:04.640871,"(5.0, 9.0, 6.074999999999999)","(2.2, 3.05, 2.621428571428571)","(5.5, 11.5, 9.571428571428571)","(3.0, 3.75, 2.98)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:05.490669,"(5.0, 9.0, 6.074999999999999)","(2.2, 3.05, 2.621428571428571)","(5.5, 11.5, 9.571428571428571)","(3.0, 3.7, 3.3400000000000003)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:06.328759,"(5.0, 9.0, 6.074999999999999)","(2.2, 3.05, 2.621428571428571)","(5.5, 11.5, 9.571428571428571)","(3.0, 3.7, 3.2840000000000003)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:07.219644,"(5.0, 9.0, 6.074999999999999)","(2.2, 3.05, 2.644285714285714)","(5.5, 11.5, 9.571428571428571)","(3.0, 3.7, 3.3533333333333335)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:08.180245,"(5.0, 9.0, 6.074999999999999)","(2.2, 3.05, 2.644285714285714)","(5.5, 11.5, 9.857142857142858)","(3.0, 3.7, 3.622962962962963)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:09.107593,"(5.0, 9.0, 7.05)","(2.2, 3.05, 2.644285714285714)","(5.5, 12.0, 9.857142857142858)","(3.0, 3.7, 3.3080000000000003)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:10.025039,"(5.0, 9.0, 7.05)","(2.2, 3.0, 2.30625)","(5.5, 12.0, 9.857142857142858)","(3.0, 3.7, 3.3080000000000003)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:11.048639,"(5.0, 9.0, 7.05)","(2.2, 3.0, 2.30625)","(5.5, 12.0, 9.857142857142858)","(3.0, 3.75, 3.594736842105263)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:12.066301,"(5.0, 9.0, 7.05)","(2.2, 2.98, 2.58)","(5.5, 12.0, 9.857142857142858)","(3.0, 3.7, 3.06)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:13.121873,"(5.0, 9.0, 7.05)","(2.2, 2.96, 2.4073684210526314)","(5.5, 12.0, 9.857142857142858)","(3.0, 3.7, 3.06)","(13.0, 29.0, 20.428571428571427)"
09-01-2023 17:55:14.151047,"(5.0, 9.0, 7.05)","(2.2, 2.96, 2.4073684210526314)","(5.5, 12.0, 8.047619047619047)","(3.0, 3.7, 2.841)","(13.0, 29.0, 24.384615384615387)"
09-01-2023 17:55:15.168370,"(5.0, 9.0, 7.05)","(2.2, 2.96, 2.66)","(5.5, 12.5, 8.047619047619047)","(3.0, 3.75, 2.841)","(13.0, 29.0, 24.384615384615387)"
09-01-2023 17:55:16.251698,"(5.0, 9.0, 7.05)","(2.2, 2.96, 2.66)","(5.5, 12.5, 8.047619047619047)","(3.0, 3.75, 2.841)","(13.0, 29.0, 24.384615384615387)"
09-01-2023 17:55:17.286083,"(5.0, 9.0, 7.05)","(2.2, 2.96, 2.66)","(5.5, 12.5, 8.76)","(3.0, 3.75, 2.841)","(13.0, 29.0, 21.0)"
09-01-2023 17:55:18.440853,"(5.0, 9.0, 7.05)","(2.2, 2.96, 2.66)","(5.5, 12.5, 8.730434782608697)","(3.0, 3.75, 2.841)","(13.0, 30.0, 24.0)"
09-01-2023 17:55:19.487108,"(5.0, 9.0, 7.05)","(2.2, 2.96, 2.710909090909091)","(5.5, 12.5, 9.440000000000001)","(3.0, 3.75, 2.942)","(13.0, 30.0, 24.0)"
09-01-2023 17:55:20.539484,"(5.0, 9.0, 7.05)","(2.2, 2.94, 2.710909090909091)","(5.5, 12.5, 9.440000000000001)","(3.0, 3.75, 3.552)","(13.0, 30.0, 24.0)"
09-01-2023 17:55:21.506734,"(5.0, 9.0, 7.05)","(2.2, 2.94, 2.710909090909091)","(5.5, 12.5, 8.825)","(3.0, 3.75, 3.56)","(13.0, 30.0, 24.0)"
09-01-2023 17:55:22.442653,"(5.0, 9.0, 7.05)","(2.2, 2.94, 2.710909090909091)","(5.5, 12.5, 9.694117647058825)","(3.0, 3.75, 3.56)","(13.0, 30.0, 22.5)"
09-01-2023 17:55:23.359466,"(5.0, 9.0, 7.05)","(2.2, 2.94, 2.3449999999999998)","(5.5, 12.5, 9.694117647058825)","(3.0, 3.75, 3.56)","(13.0, 30.0, 25.714285714285715)"
09-01-2023 17:55:24.197668,"(5.0, 9.0, 7.05)","(2.2, 2.94, 2.5738461538461537)","(5.5, 12.5, 8.96923076923077)","(3.0, 3.75, 3.5983333333333336)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:25.027273,"(5.0, 9.0, 7.05)","(2.2, 2.94, 2.774074074074074)","(5.5, 12.5, 8.96923076923077)","(3.0, 3.75, 3.576)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:25.909344,"(5.0, 9.0, 7.05)","(2.2, 2.94, 2.506)","(5.5, 12.5, 8.96923076923077)","(3.0, 3.75, 3.2642857142857142)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:26.810304,"(5.0, 9.0, 7.05)","(2.2, 2.94, 2.3449999999999998)","(5.5, 12.5, 8.96923076923077)","(3.0, 3.8, 3.048)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:27.728324,"(5.0, 9.0, 7.05)","(2.2, 2.94, 2.3449999999999998)","(5.5, 12.5, 8.96923076923077)","(3.0, 3.8, 3.048)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:28.607409,"(5.0, 9.0, 7.05)","(2.2, 3.0, 2.4157894736842103)","(5.5, 12.5, 8.96923076923077)","(3.0, 3.8, 3.048)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:29.499610,"(5.0, 9.0, 8.05)","(2.2, 2.98, 2.534545454545454)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.5, 3.27)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:30.456426,"(5.0, 9.0, 7.15)","(2.2, 2.96, 2.62)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.3, 3.168)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:31.358456,"(5.0, 9.0, 7.15)","(2.2, 2.94, 2.4189473684210525)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.4, 3.3066666666666666)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:32.244826,"(5.0, 9.0, 7.15)","(2.2, 2.94, 2.4189473684210525)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.2, 3.3066666666666666)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:33.197215,"(5.0, 9.0, 7.15)","(2.2, 2.94, 2.4189473684210525)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.3, 2.9909090909090907)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:34.124481,"(5.0, 9.0, 7.15)","(2.2, 2.92, 2.5999999999999996)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.3, 2.9628571428571426)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:35.062771,"(5.0, 9.0, 5.866666666666666)","(2.2, 2.92, 2.8066666666666666)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.3, 3.3066666666666666)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:35.934121,"(5.0, 9.0, 6.7)","(2.2, 2.98, 2.7933333333333334)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.2, 3.3066666666666666)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:36.834036,"(5.0, 9.0, 6.7)","(2.2, 2.98, 2.708)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.6, 3.3733333333333335)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:37.748056,"(5.0, 9.0, 6.7)","(2.2, 2.98, 2.708)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.4, 3.3066666666666666)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:38.621460,"(5.0, 9.0, 6.7)","(2.2, 2.94, 2.705217391304348)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.2, 3.3066666666666666)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:39.565590,"(5.0, 9.0, 6.7)","(2.2, 2.94, 2.705217391304348)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.2, 3.168)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:40.570209,"(5.0, 9.0, 6.7)","(2.2, 2.94, 2.705217391304348)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.4, 3.168)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:41.640430,"(5.0, 9.0, 6.7)","(2.2, 2.94, 2.705217391304348)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.4, 3.168)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:42.722538,"(5.0, 9.0, 6.7)","(2.2, 2.94, 2.629655172413793)","(5.5, 12.5, 8.96923076923077)","(3.0, 4.4, 3.168)","(13.0, 27.0, 25.714285714285715)"
09-01-2023 17:55:43.740112,"(5.0, 9.0, 6.7)","(2.2, 2.94, 2.629655172413793)","(5.5, 12.5, 7.91)","(3.0, 4.4, 2.981818181818182)","(13.0, 27.0, 23.142857142857142)"
09-01-2023 17:55:44.848957,"(5.0, 9.0, 6.7)","(2.2, 2.94, 2.7311111111111113)","(5.5, 12.5, 8.09)","(3.0, 4.2, 3.273333333333333)","(13.0, 30.0, 23.142857142857142)"
09-01-2023 17:55:46.050246,"(5.0, 9.0, 6.7)","(2.2, 2.92, 2.3)","(5.5, 12.5, 9.478571428571428)","(3.0, 4.1, 3.273333333333333)","(13.0, 30.0, 23.6)"
09-01-2023 17:55:47.145125,"(5.0, 9.0, 6.7)","(2.2, 2.9, 2.3)","(5.5, 12.5, 9.478571428571428)","(3.0, 4.1, 2.950833333333333)","(13.0, 32.0, 23.6)"
09-01-2023 17:55:48.190514,"(5.0, 9.0, 7.977777777777778)","(2.2, 2.9, 2.4428571428571426)","(5.5, 12.5, 9.478571428571428)","(3.0, 3.95, 3.45)","(13.0, 32.0, 23.6)"
09-01-2023 17:55:49.159289,"(5.0, 9.0, 7.24)","(2.2, 2.9, 2.4166666666666665)","(5.5, 12.5, 9.478571428571428)","(3.0, 4.0, 3.058)","(13.0, 32.0, 23.6)"
09-01-2023 17:55:50.032616,"(5.0, 9.0, 7.24)","(2.2, 2.9, 2.3)","(5.5, 12.5, 9.478571428571428)","(3.0, 3.85, 3.058)","(13.0, 32.0, 26.0)"
09-01-2023 17:55:50.886681,"(5.0, 9.0, 8.218181818181819)","(2.2, 2.9, 2.3)","(5.5, 12.5, 9.478571428571428)","(3.0, 3.8, 3.1733333333333333)","(13.0, 30.0, 26.0)"
09-01-2023 17:55:51.747093,"(5.0, 9.0, 7.6)","(2.2, 2.9, 2.5)","(5.5, 12.5, 9.384615384615385)","(3.0, 3.85, 3.058)","(13.0, 30.0, 26.0)"
09-01-2023 17:55:52.653152,"(5.0, 9.0, 7.6)","(2.2, 2.9, 2.5)","(5.5, 12.5, 9.384615384615385)","(3.0, 3.85, 3.2042857142857146)","(13.0, 30.0, 26.0)"
09-01-2023 17:55:53.556749,"(5.0, 9.0, 7.6)","(2.2, 2.9, 2.5)","(5.5, 12.5, 9.384615384615385)","(3.0, 3.85, 3.4139999999999997)","(13.0, 30.0, 26.4)"
09-01-2023 17:55:54.429892,"(5.0, 9.0, 7.8)","(2.2, 2.88, 2.413333333333333)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.4139999999999997)","(13.0, 30.0, 26.4)"
09-01-2023 17:55:55.314661,"(5.0, 9.0, 7.8)","(2.2, 2.88, 2.413333333333333)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.636)","(13.0, 30.0, 26.4)"
09-01-2023 17:55:56.191616,"(5.0, 9.0, 8.316666666666666)","(2.2, 2.88, 2.413333333333333)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.636)","(13.0, 30.0, 26.4)"
09-01-2023 17:55:57.029740,"(5.0, 9.0, 7.566666666666666)","(2.2, 2.88, 2.413333333333333)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.636)","(13.0, 30.0, 26.4)"
09-01-2023 17:55:57.863792,"(5.0, 9.0, 7.566666666666666)","(2.2, 2.88, 2.413333333333333)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.636)","(13.0, 30.0, 26.4)"
09-01-2023 17:55:58.684896,"(5.0, 9.0, 7.566666666666666)","(2.2, 2.88, 2.413333333333333)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.325)","(13.0, 30.0, 26.4)"
09-01-2023 17:55:59.571220,"(5.0, 9.0, 7.566666666666666)","(2.2, 2.88, 2.413333333333333)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.325)","(13.0, 30.0, 26.4)"
09-01-2023 17:56:00.447678,"(5.0, 9.0, 7.16)","(2.2, 2.88, 2.413333333333333)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.325)","(13.0, 30.0, 26.4)"
09-01-2023 17:56:01.360854,"(5.0, 9.0, 8.307692307692307)","(2.2, 2.88, 2.413333333333333)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.325)","(13.0, 30.0, 26.4)"
09-01-2023 17:56:02.260646,"(5.0, 9.0, 7.742857142857143)","(2.2, 2.88, 2.413333333333333)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.325)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:03.136162,"(5.0, 9.0, 7.742857142857143)","(2.2, 2.88, 2.413333333333333)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.325)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:03.984775,"(5.0, 9.0, 7.742857142857143)","(2.2, 2.88, 2.307272727272727)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.325)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:04.777732,"(5.0, 9.0, 7.742857142857143)","(2.2, 2.88, 2.307272727272727)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.85, 3.325)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:05.621902,"(5.0, 9.0, 8.283333333333333)","(2.2, 2.88, 2.307272727272727)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.8, 3.3)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:06.520774,"(5.0, 9.0, 7.6)","(2.2, 2.86, 2.3854545454545453)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.8, 3.3)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:07.473663,"(5.0, 9.0, 7.875)","(2.2, 2.86, 2.3854545454545453)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.8, 3.3)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:08.435616,"(5.0, 9.0, 8.266666666666666)","(2.2, 2.86, 2.3854545454545453)","(5.5, 12.5, 9.607142857142858)","(3.0, 3.8, 3.3)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:09.399657,"(5.0, 9.0, 8.3)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.5, 9.125)","(3.0, 3.8, 3.3)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:10.332768,"(5.0, 9.0, 7.828571428571428)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.5, 9.428571428571427)","(3.0, 3.8, 3.6)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:11.239438,"(5.0, 9.0, 8.272727272727273)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.5, 9.559999999999999)","(3.0, 4.0, 3.1999999999999997)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:12.202690,"(5.0, 9.0, 7.4399999999999995)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.5, 9.559999999999999)","(3.0, 4.2, 3.1294117647058823)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:13.116016,"(5.0, 9.0, 7.733333333333333)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.5, 9.559999999999999)","(3.0, 4.1, 3.4)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:13.972645,"(5.0, 9.0, 7.733333333333333)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.5, 9.559999999999999)","(3.0, 4.0, 3.4)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:14.914606,"(5.0, 9.0, 7.733333333333333)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.5, 9.559999999999999)","(3.0, 3.9, 3.4)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:15.823254,"(5.0, 9.0, 7.733333333333333)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.5, 9.559999999999999)","(3.0, 4.0, 3.4)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:16.768574,"(5.0, 9.0, 8.26)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.95, 3.566666666666667)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:17.662667,"(5.0, 9.0, 8.26)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.95, 3.566666666666667)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:18.587248,"(5.0, 9.0, 8.26)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.95, 3.566666666666667)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:19.480053,"(5.0, 9.0, 7.800000000000001)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.95, 3.566666666666667)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:20.360817,"(5.0, 9.0, 7.800000000000001)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.95, 3.26)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:21.241139,"(5.0, 9.0, 7.800000000000001)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.9, 3.0933333333333333)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:22.199409,"(5.0, 9.0, 8.3)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.85, 3.325)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:23.124161,"(5.0, 9.0, 8.3)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.8, 3.3)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:24.042513,"(5.0, 9.0, 8.3)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.8, 3.3)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:25.062500,"(5.0, 9.0, 8.3)","(2.2, 2.84, 2.404444444444444)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.8, 3.3)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:26.172270,"(5.0, 9.0, 7.866666666666667)","(2.2, 2.78, 2.391111111111111)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.8, 3.3)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:27.192059,"(5.0, 9.0, 7.866666666666667)","(2.2, 2.78, 2.391111111111111)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.8, 3.3)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:28.209305,"(5.0, 9.0, 7.866666666666667)","(2.2, 2.78, 2.391111111111111)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.8, 3.3)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:29.158060,"(5.0, 9.0, 7.866666666666667)","(2.2, 2.78, 2.391111111111111)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.8, 3.12)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:30.053972,"(5.0, 9.0, 7.72)","(2.2, 2.78, 2.391111111111111)","(5.5, 12.0, 10.984615384615385)","(3.0, 4.0, 3.6)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:30.935010,"(5.0, 9.0, 7.72)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.95, 3.566666666666667)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:31.974331,"(5.0, 9.0, 8.363636363636363)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 10.984615384615385)","(3.0, 4.2, 3.105882352941176)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:32.901269,"(5.0, 9.0, 8.363636363636363)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 10.984615384615385)","(3.0, 4.1, 3.566666666666667)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:33.886759,"(5.0, 9.0, 8.363636363636363)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.95, 3.566666666666667)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:34.854253,"(5.0, 9.0, 8.363636363636363)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.95, 3.566666666666667)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:35.812835,"(5.0, 9.0, 8.363636363636363)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 10.984615384615385)","(3.0, 3.95, 3.566666666666667)","(13.0, 30.0, 25.0)"
09-01-2023 17:56:36.924602,"(5.0, 9.0, 8.266666666666666)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.15)","(3.0, 3.95, 3.566666666666667)","(13.0, 30.0, 22.8125)"
09-01-2023 17:56:37.915955,"(5.0, 9.0, 8.3)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.15)","(3.0, 3.95, 3.1966666666666668)","(13.0, 30.0, 19.8)"
09-01-2023 17:56:38.794062,"(5.0, 9.0, 8.088888888888889)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.15)","(3.0, 3.95, 3.1966666666666668)","(13.0, 29.0, 19.8)"
09-01-2023 17:56:39.731455,"(5.0, 9.0, 6.95)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.15)","(3.0, 3.9, 2.903076923076923)","(13.0, 28.0, 19.767857142857142)"
09-01-2023 17:56:40.779207,"(5.0, 9.0, 8.283333333333333)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.15)","(3.0, 3.85, 2.899230769230769)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:41.755253,"(5.0, 9.0, 6.3999999999999995)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.15)","(3.0, 3.85, 2.9454545454545453)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:42.693678,"(5.0, 9.0, 6.3999999999999995)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.15)","(3.0, 4.2, 3.0166666666666666)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:43.703598,"(5.0, 9.0, 8.618181818181817)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.15)","(3.0, 4.0, 2.8953333333333333)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:44.651003,"(5.0, 9.0, 8.618181818181817)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.266666666666666)","(3.0, 3.95, 2.8953333333333333)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:45.594904,"(5.0, 9.0, 8.272727272727273)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 9.714285714285714)","(3.0, 3.95, 2.8953333333333333)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:46.608106,"(5.0, 9.0, 7.4399999999999995)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.622222222222222)","(3.0, 3.95, 2.936)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:47.566579,"(5.0, 9.0, 8.24)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.622222222222222)","(3.0, 3.4, 2.936)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:48.475878,"(5.0, 9.0, 8.280000000000001)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.622222222222222)","(3.0, 3.4, 2.936)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:49.395982,"(5.0, 9.0, 8.280000000000001)","(2.2, 2.78, 2.3326315789473684)","(5.5, 12.0, 8.622222222222222)","(3.0, 3.4, 2.936)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:50.427309,"(5.0, 9.0, 8.280000000000001)","(2.2, 2.78, 2.38)","(5.5, 11.5, 8.86)","(3.0, 3.4, 2.936)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:51.411589,"(5.0, 9.0, 7.833333333333334)","(2.2, 2.78, 2.38)","(5.5, 11.5, 8.86)","(3.0, 3.4, 2.936)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:52.344645,"(5.0, 9.0, 6.957142857142857)","(2.2, 2.78, 2.38)","(5.5, 11.5, 8.86)","(3.0, 3.4, 2.936)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:53.290140,"(5.0, 9.0, 6.957142857142857)","(2.2, 2.78, 2.38)","(5.5, 11.5, 8.86)","(3.0, 3.4, 2.936)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:54.224506,"(5.0, 9.0, 6.247058823529412)","(2.2, 2.78, 2.38)","(5.5, 11.5, 8.86)","(3.0, 3.4, 2.936)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:55.126828,"(5.0, 9.0, 6.247058823529412)","(2.2, 2.78, 2.3326315789473684)","(5.5, 11.5, 8.86)","(3.0, 3.4, 2.936)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:55.952932,"(5.0, 9.0, 6.247058823529412)","(2.2, 2.78, 2.3326315789473684)","(5.5, 11.5, 8.86)","(3.0, 3.4, 2.936)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:56.775612,"(5.0, 9.0, 6.247058823529412)","(2.2, 2.78, 2.3326315789473684)","(5.5, 11.5, 8.86)","(3.0, 3.4, 2.936)","(13.0, 27.0, 19.767857142857142)"
09-01-2023 17:56:57.625831,"(5.0, 9.0, 6.247058823529412)","(2.2, 2.78, 2.3326315789473684)","(5.5, 11.5, 8.86)","(3.0, 3.4, 2.936)","(13.0, 27.0, 19.767857142857142)"
