,Belriah,Definitely Maybe,Overriding,Galactic Angel,Harmony Halo,Painite
07-01-2023 13:51:02.809373,"(9.0, 12.0, 11.0)","(8.0, 17.0, 14.0)","(1.5, 1.67, 1.595)","(4.4, 6.6, 6.12)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:03.679897,"(9.0, 12.0, 11.0)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6455102040816325)","(4.4, 6.6, 6.4399999999999995)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:04.523033,"(9.0, 12.0, 11.0)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6455102040816325)","(4.4, 6.6, 6.4399999999999995)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:05.408220,"(9.0, 12.0, 11.0)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6455102040816325)","(4.4, 6.6, 6.4399999999999995)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:06.352763,"(9.0, 12.0, 11.0)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6455102040816325)","(4.4, 6.6, 6.4399999999999995)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:07.251611,"(9.0, 12.0, 11.0)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6455102040816325)","(4.4, 6.6, 6.4399999999999995)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:08.349949,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.649310344827586)","(4.4, 6.6, 6.4399999999999995)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:09.247105,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.649310344827586)","(4.4, 6.6, 6.4399999999999995)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:10.151038,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.649310344827586)","(4.4, 6.6, 6.4399999999999995)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:11.061657,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.649310344827586)","(4.4, 6.6, 6.4399999999999995)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:11.957420,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.649310344827586)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:12.924249,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.650327868852459)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:13.963289,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.650327868852459)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:14.877624,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.650327868852459)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:15.789916,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.650327868852459)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:16.739262,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.650327868852459)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:17.619755,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.650327868852459)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:18.541899,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.650327868852459)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:19.406277,"(9.0, 12.5, 12.094999999999999)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:20.310030,"(9.0, 12.5, 12.094999999999999)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:21.261624,"(9.0, 12.5, 12.094999999999999)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:22.158768,"(9.0, 12.5, 12.094999999999999)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:23.066153,"(9.0, 12.5, 12.094999999999999)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:23.931892,"(9.0, 12.5, 12.094999999999999)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:24.783788,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:25.651233,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:26.683121,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:27.544587,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:28.451353,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:29.295639,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:30.145156,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:31.000406,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:31.848226,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:32.722837,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:33.630457,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.646923076923077)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:34.471482,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.645)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:35.417333,"(9.0, 12.0, 11.62439024390244)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.645)","(4.4, 6.8, 5.8)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:36.372201,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:37.443950,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:38.335984,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:39.166066,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:40.080299,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.4, 6.6, 6.16)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:41.033652,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.4, 6.6, 6.233333333333333)","(21.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:42.116905,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:43.130770,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:44.119027,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:45.076324,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:46.013838,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:47.055439,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:47.995919,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:49.009762,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:50.052780,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:51.035452,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:52.018087,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:52.864719,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:53.747644,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:54.639283,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:55.559657,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:56.533057,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:57.508796,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:58.384318,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:51:59.496251,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:00.462328,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:01.445058,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:02.417697,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:03.540370,"(9.0, 11.5, 10.75)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.233333333333333)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:04.830924,"(9.0, 11.5, 10.75)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.324999999999999)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:05.844766,"(9.0, 11.5, 10.75)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.324999999999999)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:06.825037,"(9.0, 11.5, 10.75)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.324999999999999)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:08.022854,"(9.0, 11.5, 10.75)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.324999999999999)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:08.958856,"(9.0, 11.5, 10.75)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6489473684210525)","(4.6, 6.6, 6.324999999999999)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:10.040436,"(9.0, 11.5, 10.75)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.6, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:11.059047,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:12.239099,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:13.249647,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:14.207836,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:15.295746,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:16.203550,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:17.339415,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:18.331201,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:19.313515,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:20.422874,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:21.391184,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:22.378834,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:23.398652,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:24.396887,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:25.396836,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:26.329699,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:27.414424,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:28.403775,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:29.476498,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:30.542875,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:31.426949,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:32.517740,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 13.333333333333334)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:33.603101,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:34.631235,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:35.700709,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:36.631462,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 5.8545454545454545)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:37.705300,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 6.15)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:38.640204,"(9.0, 11.0, 10.933333333333334)","(8.0, 17.0, 15.5)","(1.5, 1.67, 1.6506451612903226)","(4.6, 6.8, 6.15)","(20.0, 30.0, 26.5)","(21.0, 30.0, 25.76923076923077)"
07-01-2023 13:52:39.641267,"(9.0, 16.5, 16.127777777777776)","(8.0, 17.5, 14.166666666666666)","(1.5, 1.67, 1.646774193548387)","(4.6, 7.8, 7.252380952380952)","(20.0, 130.0, 58.666666666666664)","(21.0, 30.0, 25.90909090909091)"
07-01-2023 13:52:40.690575,"(9.0, 16.5, 14.333333333333332)","(8.0, 17.5, 14.166666666666666)","(1.5, 1.67, 1.64375)","(4.6, 7.8, 6.773333333333333)","(20.0, 120.0, 71.5)","(21.0, 30.0, 25.90909090909091)"
07-01-2023 13:52:41.727127,"(9.0, 16.0, 14.0)","(8.0, 17.5, 14.0625)","(1.5, 1.67, 1.6087500000000001)","(4.6, 7.6, 7.199999999999999)","(20.0, 120.0, 72.0)","(21.0, 30.0, 25.90909090909091)"
07-01-2023 13:52:42.712994,"(9.0, 16.0, 14.0)","(8.0, 17.5, 14.0625)","(1.5, 1.67, 1.6087500000000001)","(4.6, 7.6, 7.199999999999999)","(20.0, 120.0, 72.0)","(21.0, 30.0, 25.90909090909091)"
07-01-2023 13:52:43.633653,"(9.0, 16.0, 14.0)","(8.0, 17.5, 14.0625)","(1.5, 1.67, 1.6087500000000001)","(4.6, 7.6, 7.199999999999999)","(20.0, 120.0, 72.0)","(21.0, 30.0, 25.90909090909091)"
07-01-2023 13:52:44.809274,"(9.0, 16.0, 14.0)","(8.0, 17.5, 14.0625)","(1.5, 1.67, 1.6087500000000001)","(4.6, 7.6, 7.199999999999999)","(20.0, 120.0, 72.0)","(21.0, 30.0, 25.90909090909091)"
07-01-2023 13:52:46.066219,"(8.5, 16.0, 13.6)","(8.0, 17.5, 14.0625)","(1.5, 1.67, 1.6280000000000001)","(4.6, 7.6, 6.84)","(20.0, 120.0, 67.0)","(21.0, 30.0, 26.53846153846154)"
07-01-2023 13:52:47.213506,"(8.5, 15.5, 13.25)","(8.0, 17.5, 14.0625)","(1.5, 1.67, 1.635)","(4.6, 7.6, 6.84)","(20.0, 110.0, 45.5)","(21.0, 30.0, 26.53846153846154)"
