,Gary Said,Pennys Lad,Fade,Spanish Style,Pang,Seedless,Once You Go,Bravo One
08-01-2023 11:50:31.407168,"(2.7, 4.7, 3.3213333333333335)","(5.5, 10.0, 7.95)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 505.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:32.358032,"(2.7, 4.7, 3.3213333333333335)","(5.5, 10.0, 7.95)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 505.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:33.310541,"(2.7, 4.7, 3.3213333333333335)","(5.5, 10.0, 7.42)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 467.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:34.276337,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 467.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:35.238464,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.1)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 467.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:36.229957,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.1)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 467.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:37.218752,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.1)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 467.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:38.202016,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 467.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:39.153878,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 467.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:40.108216,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 467.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:41.058980,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 467.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:42.017587,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 467.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:42.982693,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 467.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 48.57142857142857)","(81.0, 590.0, 503.33333333333337)"
08-01-2023 11:50:43.959107,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 570.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:44.931001,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:45.892954,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:46.838400,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:47.794852,"(2.7, 4.6, 3.413333333333333)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:48.746955,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:49.725070,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 32.0)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:50.667871,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:51.685161,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:52.628037,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:53.594015,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:54.538955,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:55.531368,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:56.506299,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.2)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:57.528813,"(2.7, 4.5, 4.164)","(5.5, 10.0, 7.95)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:58.519788,"(2.7, 4.5, 4.164)","(5.5, 10.0, 7.95)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:50:59.603009,"(2.7, 4.5, 4.164)","(5.5, 10.0, 7.95)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:00.645900,"(2.7, 4.5, 4.164)","(5.5, 10.0, 7.42)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:01.617223,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:02.587464,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:03.604748,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.2)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:04.608801,"(2.7, 4.5, 4.164)","(5.5, 10.0, 7.95)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:05.627103,"(2.7, 4.5, 4.164)","(5.5, 10.0, 7.95)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:06.651443,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:07.616229,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:08.576729,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:09.533887,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:10.534259,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:11.503430,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:12.529146,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:13.532693,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:14.529439,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.566666666666666)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 538.0)"
08-01-2023 11:51:15.527542,"(2.7, 4.5, 4.164)","(5.5, 10.0, 7.54)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 590.0, 485.38461538461536)"
08-01-2023 11:51:16.509249,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.4625)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 670.0, 485.38461538461536)"
08-01-2023 11:51:17.466301,"(2.7, 4.5, 4.164)","(5.5, 10.0, 8.4625)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 459.0)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 670.0, 485.38461538461536)"
08-01-2023 11:51:18.454029,"(2.7, 4.5, 3.336923076923077)","(5.5, 10.0, 8.4625)","(15.0, 48.0, 20.916666666666668)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 476.66666666666663)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 670.0, 485.38461538461536)"
08-01-2023 11:51:19.444458,"(2.7, 4.5, 3.336923076923077)","(5.5, 10.0, 8.4625)","(15.0, 38.0, 19.25)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 476.66666666666663)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 670.0, 485.38461538461536)"
08-01-2023 11:51:20.468171,"(2.7, 4.5, 3.336923076923077)","(5.5, 10.0, 8.4625)","(15.0, 44.0, 22.625)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 476.66666666666663)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 670.0, 485.38461538461536)"
08-01-2023 11:51:21.474026,"(2.7, 4.5, 3.336923076923077)","(5.5, 10.0, 8.4625)","(15.0, 44.0, 22.625)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 476.66666666666663)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 670.0, 485.38461538461536)"
08-01-2023 11:51:22.698503,"(2.7, 4.5, 3.336923076923077)","(5.5, 10.0, 8.4625)","(15.0, 44.0, 36.22727272727273)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 476.66666666666663)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 41.09090909090909)","(81.0, 670.0, 485.38461538461536)"
08-01-2023 11:51:23.781529,"(2.7, 4.5, 3.336923076923077)","(5.5, 10.0, 8.285714285714285)","(15.0, 44.0, 36.22727272727273)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 12.833333333333334)","(31.0, 100.0, 36.1)","(81.0, 670.0, 198.0)"
08-01-2023 11:51:25.011270,"(2.7, 4.5, 3.42)","(5.5, 10.0, 8.371428571428572)","(15.0, 44.0, 26.9)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 154.0)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 41.09090909090909)","(81.0, 670.0, 198.0)"
08-01-2023 11:51:26.352193,"(2.7, 4.5, 3.42)","(5.5, 10.0, 8.371428571428572)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 470.0, 154.0)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 670.0, 198.0)"
08-01-2023 11:51:27.596084,"(2.7, 4.5, 3.42)","(5.5, 10.0, 8.371428571428572)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 470.0, 154.0)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 670.0, 198.0)"
08-01-2023 11:51:28.766366,"(2.7, 4.5, 3.42)","(5.5, 10.0, 8.371428571428572)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 470.0, 154.0)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 670.0, 198.0)"
08-01-2023 11:51:29.851327,"(2.7, 4.5, 3.42)","(5.5, 10.0, 8.371428571428572)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 470.0, 154.0)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.888888888888886)","(81.0, 670.0, 227.5)"
08-01-2023 11:51:30.864330,"(2.7, 4.5, 3.42)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 470.0, 272.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 670.0, 264.0)"
08-01-2023 11:51:31.814300,"(2.7, 4.5, 3.42)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 470.0, 272.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 1000.0, 264.0)"
08-01-2023 11:51:32.822672,"(2.7, 4.5, 3.466153846153846)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 470.0, 272.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 1000.0, 264.0)"
08-01-2023 11:51:33.885121,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 470.0, 272.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 1000.0, 264.0)"
08-01-2023 11:51:35.015949,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 470.0, 272.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 1000.0, 196.0)"
08-01-2023 11:51:36.106008,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 470.0, 272.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 660.0, 345.0)"
08-01-2023 11:51:37.097584,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 470.0, 272.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 350.0)"
08-01-2023 11:51:38.116082,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 540.0, 307.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 350.0)"
08-01-2023 11:51:39.107892,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 540.0, 307.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 350.0)"
08-01-2023 11:51:40.144059,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 540.0, 307.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 350.0)"
08-01-2023 11:51:41.174122,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 540.0, 307.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 350.0)"
08-01-2023 11:51:42.264674,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 540.0, 312.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:43.293025,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:44.292823,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:45.259882,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:46.260710,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:47.267231,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.888888888888886)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:48.252411,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:49.296555,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:50.320940,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:51.311954,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 14.142857142857142)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:52.296955,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 15.125)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:53.310977,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 15.125)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:54.302543,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 15.125)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
08-01-2023 11:51:55.351057,"(2.7, 4.4, 4.136666666666667)","(5.5, 10.5, 7.346666666666667)","(15.0, 44.0, 27.2)","(1.85, 2.44, 2.0941176470588236)","(71.0, 560.0, 312.5)","(10.0, 22.0, 15.125)","(31.0, 100.0, 36.1)","(81.0, 610.0, 342.5)"
